All ^abn++++=All
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb++++=all.
. ^zz++++=EXTRAWORD
Thank ^vb++++=Thank
God ^nn++++=God."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
eyes ^nns++++=eyes
rested ^vbd+++xvbn+=rested
on ^rp++++=on
him ^pp3o+pp3+++=him
with ^in++++=with
affection ^nn+nom+++=affection,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
tiredness ^nns+nom+++=tiredness
in ^in++++=in
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
thought ^nn+++xvbn+=thought,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
something ^pn++++=something
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Behind ^rp+pl+++=Behind
her ^pp3o+pp3+++=her
the ^ati++++=the
doctor ^nn++++=doctor
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped.
. ^zz++++=EXTRAWORD
Janey ^np+++??+=Janey
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
" ^zz++++="John,
john ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Renshaw ^np++++=Renshaw."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Doctor!
doctor ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Delighted ^j+++xvbn+=Delighted.
. ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
grateful ^jj++++=grateful
to ^to+jcmp+++=to
you ^pp2+pp2+++=you
for ^in++++=for
bringing ^xvbg+++xvbg+=bringing
her ^pp$+pp3+++=her
in ^in++++=in
safely ^rb++++=safely."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
phrase ^nn++++=phrase
sounded ^vbd+++xvbn+=sounded
foolish ^jj++++=foolish
the ^ati++++=the
moment ^nn++++=moment
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
spoken ^vprf+++xvbnx+=spoken
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doctor ^nn++++=doctor
had ^vb+hv+aux++=had
not ^xnot++not++=not
navigated ^vbd+++xvbn+=navigated
the ^ati++++=the
ship ^nn++++=ship.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
else ^rb+cnj+++=else
did ^vbd+dod+aux++=did
one ^cd1++++=one
say ^vb+vpub+++=say?
? ^zz++++=EXTRAWORD
Renshaw ^np++++=Renshaw
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="Mrs.
mrs ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^nn++++=great
help ^vb++++=help
to ^to+vcmp+++=to
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
help ^nn++++=help?
? ^zz++++=EXTRAWORD
Janey ^np+++??+=Janey?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+vrb++0=EXTRAWORD
no ^at++++=no
doubt ^nn++++=doubt
she ^pp3a+pp3+++=she
reorganised ^vbd+++xvbnx+=reorganised
the ^ati++++=the
entire ^jjb+atrb+++=entire
vessel ^nn++++=vessel."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
John ^np++++=John."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
something ^pn++++=something
in ^in++++=in
her ^pp$+pp3+++=her
tone ^nn++++=tone
not ^xnot++not++=not
reproof ^nn++++=reproof
exactly ^rb++++=exactly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doctor ^nn++++=doctor
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Hammond ^np++++=Hammond
disliked ^vbd+++xvbn+=disliked
the ^ati++++=the
look ^vb++++=look
because ^cs+cos+++=because
it ^pp3+it+++=it
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
contain ^vbi++++=contain
a ^at++++=a
continuation ^nn+nom+++=continuation
of ^in++++=of
something ^pn++++=something
already ^rb++++=already
understood ^vbd+vprv++xvbn+=understood.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=mustn't
n't ^xnot++not++0=EXTRAWORD
keep ^vb++++=keep
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Janey ^np+++??+=Janey
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
only ^ap+down+++=only
wanted ^vb+++xvbn+=wanted
to ^to+vcmp+++=to
say ^vbi+vpub+++=say
goodbye ^nn++++=goodbye."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
glad ^jj+pred+++=glad
we ^pp1a+pp1+++=we
met ^vbd+++xvbn+=met."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Renshaw ^np++++=Renshaw's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
was ^vbd+bedz+vrb++=was
quiet ^nn++++=quiet.
. ^zz++++=EXTRAWORD
" ^zz++++="Try
try ^vb++++=EXTRAWORD
to ^to+vcmp+++=to
rest ^vbi++++=rest."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
remember ^nn+nom+++=remember
you ^pp2+pp2+++=you
did ^vbd+dod+vrb++=did
everything ^pn++++=everything
anyone ^pn++++=anyone
could ^md+pos+++=could
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
pause ^nn++++=pause
opened ^vbd+++xvbn+=opened
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond's
's ^$++++=EXTRAWORD
fingers ^nns+nom+++=fingers
closed ^vbd+++xvbn+=closed
more ^rbr++++=more
firmly ^rb++++=firmly
about ^in++++=about
Janey ^np++++=Janey's
's ^$++++=EXTRAWORD
arm ^vb++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
darling ^np+nom+++=darling.
. ^zz++++=EXTRAWORD
Customs ^nns++++=Customs
will ^md+prd+++=will
confiscate ^nn+nom+++=confiscate
the ^ati++++=the
lot ^nn++++=lot
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
bully ^nn++++=bully
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Renshaw ^np++++=Renshaw
put ^vbd+++xvbn+=put
on ^rb+phrv+++=on
his ^pp$+pp3+++=his
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
" ^zz++++="Goodbye,
goodbye ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Goodbye."
goodbye ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
back ^jjb++++=back
up ^rp++++=up
the ^ati++++=the
gangway ^nn++++=gangway
against ^in++++=against
the ^ati++++=the
stream ^nn++++=stream
of ^in++++=of
descending ^xvbg+++xvbg+=descending
passengers ^nns+nom+++=passengers.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him
for ^in++++=for
a ^at++++=a
second ^od++++=second.
. ^zz++++=EXTRAWORD
" ^zz++++="Cheerful
cheerful ^jj++++=EXTRAWORD
fellow ^jjb++++=fellow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
very ^ql+amp+++=very
tired ^jj+++xvbn+=tired."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Doctors
doctors ^nns++++=EXTRAWORD
always ^rb++++=always
look ^vb++++=look
tired ^jj+++xvbn+=tired.
. ^zz++++=EXTRAWORD
Professional ^jj+atrb+++=Professional
expression ^nn++++=expression.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
where ^wrb+who+whq++=where
are ^vb+ber+aux++=are
the ^ati++++=the
trunks ^nns++++=trunks?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
five ^cd++++=five
trunks ^nns++++=trunks,
, ^zz++++=EXTRAWORD
three ^cd++++=three
cases ^nns++++=cases,
, ^zz++++=EXTRAWORD
a ^at++++=a
hatbox ^nn+++??+=hatbox,
, ^zz++++=EXTRAWORD
two ^cd++++=two
rugs ^nns++++=rugs
and ^cc++++=and
a ^at++++=a
cane ^nn++++=cane
basket ^nn++++=basket
Janey ^np+++??+=Janey
insisted ^vbd+vpub++xvbn+=insisted
must ^md+nec+++=must
not ^xnot++not++=not
be ^vb+be+aux++=be
turned ^vpsv++agls+xvbnx+=turned
on ^rb+phrv+++=on
its ^pp$+it+++=its
side ^nn++++=side.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
piece ^nn++++=piece
of ^in++++=of
luggage ^nn+nom+++=luggage
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
formed ^vprf+++xvbn+=formed
an ^at++++=an
attachment ^nn+nom+++=attachment
to ^in++++=to
a ^at++++=a
different ^jj+atrb+++=different
official ^nn++++=official.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
rushed ^vbd+++xvbn+=rushed
from ^in++++=from
desk ^nn++++=desk
to ^in++++=to
desk ^nn++++=desk,
, ^zz++++=EXTRAWORD
signing ^vbg+++xvbg+=signing,
, ^zz++++=EXTRAWORD
explaining ^vbg+vpub++xvbg+=explaining,
, ^zz++++=EXTRAWORD
joking ^vbg+++xvbg+=joking,
, ^zz++++=EXTRAWORD
protesting ^vbg+++xvbg+=protesting.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tipped ^vbd+++xvbnx+=tipped
a ^at++++=a
porter ^nn++++=porter
twice ^rb++++=twice
and ^cc++++=and
another ^ppls++++=another
not ^xnot++not++=not
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
pursued ^vbd+++xvbn+=pursued
him ^pp3o+pp3+++=him
to ^to++++=to
repair ^vbi++++=repair
the ^ati++++=the
injustice ^nn++++=injustice.
. ^zz++++=EXTRAWORD
Janey ^np+++??+=Janey
remained ^vbd+++xvbn+=remained
near ^in+pl+++=near
the ^ati++++=the
basket ^nn++++=basket.
. ^zz++++=EXTRAWORD
Friends ^nns++++=Friends
from ^in++++=from
the ^ati++++=the
ship ^nn++++=ship
stopped ^vbd+++xvbn+=stopped
to ^to++++=to
speak ^vbi++++=speak
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
An ^at++++=An
old ^jj+atrb+++=old
lady ^npt++++=lady
kissed ^vbd+++xvbn+=kissed
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
A ^at++++=A
stout ^jj+atrb+++=stout
man ^nn++++=man
pressed ^vbd+++xvbn+=pressed
both ^abx++++=both
her ^pp$+pp3+++=her
hands ^nns++++=hands
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=were
an ^at++++=an
angel ^nn++++=angel,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
dear ^nn++++=dear,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
before ^cs+sub+++=before
being ^nn+nn+aux++=being
swept ^vwbn+++xvbn+=swept
away ^rp+pl+++=away
by ^in++++=by
his ^pp$+pp3+++=his
relations ^nns+nom+++=relations.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
heard ^vbd+vprv++xvbn+=heard
it ^pp3+it+++=it
from ^in++++=from
across ^in+pl+++=across
the ^ati++++=the
room ^nn++++=room
and ^cc++++=and
felt ^vbd+vprv++xvbn+=felt
a ^at++++=a
foolish ^jj++++=foolish
little ^rb++++=little
prickle ^vb++++=prickle.
. ^zz++++=EXTRAWORD
An ^at++++=An
angel ^nn++++=angel?
? ^zz++++=EXTRAWORD
Janey ^np+++??+=Janey?
? ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
an ^at++++=an
angel ^nn++++=angel,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
what ^wdt+who+++=what
business ^nns+nom+++=business
had ^vb+hv+vrb++=had
the ^ati++++=the
stout ^jj+atrb+++=stout
man ^nn++++=man
discovered ^vbd+vprv++xvbn+=discovered
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
he ^pp3a+pp3+++=he
marshalled ^vbd+++xvbnx+=marshalled
everything ^pn++++=everything
towards ^in++++=towards
the ^ati++++=the
exit ^nn++++=exit.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
then ^rn+tm+++=then!
! ^zz++++=EXTRAWORD
Royal ^jj+atrb+++=Royal
Hotel ^nn++++=Hotel,
, ^zz++++=EXTRAWORD
all ^abn++++=all
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Mind ^vb++++=Mind
that ^tht+vcmp+obj++=that
corner ^npl++++=corner.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
upside ^nn++++=upside
down ^in+strn+++=down,
, ^zz++++=EXTRAWORD
man ^nn++++=man
the ^ati++++=the
lady ^nn++++=lady
has ^vbz+hvz+aux++=has
expressly ^rb++splt++=expressly
forbidden ^vprf+++xvbnx+=forbidden
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="John,
john ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
seen ^vbd+vprv++xvbn+=seen
my ^pp$+pp1+++=my
letters ^nns+nom+++=letters?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
letters ^nns+nom+++=letters?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
children ^nns++++=children's.
's. ^nn+++??+=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub+tht0+xvbn+=said
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
those ^dt+pdem+++=those.
. ^zz++++=EXTRAWORD
Safe ^jj++++=Safe
in ^in++++=in
my ^pp$+pp1+++=my
pocket ^nn++++=pocket."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="May
may ^md+pos+++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
them ^pp3o+pp3+++=them?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
motor ^nn++++=motor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
like ^vb++++=like
them ^pp3o+pp3+++=them
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
patted ^vbd+++xvbnx+=patted
his ^pp$+pp3+++=his
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
found ^j+++xvbn+=found
the ^ati++++=the
packet ^nn++++=packet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
it ^pp3+it+++=it
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
envelopes ^nns++++=envelopes
at ^rb++++=at
once ^rb"+tm+++=once
took ^vbd+++xvbn+=took
possession ^nn++++=possession
of ^in++++=of
her ^pp$+pp3+++=her
attention ^nn+nom+++=attention:
: ^zz++++=EXTRAWORD
Molly ^np++++=Molly's
's ^$++++=EXTRAWORD
covered ^vwbn+++xvbn+=covered
with ^in++++=with
violet ^jj+atrb+++=violet
ink ^nn++++=ink,
, ^zz++++=EXTRAWORD
Peter ^np++++=Peter's
's ^$++++=EXTRAWORD
addressed ^xvbn+++xvbn+=addressed
in ^in++++=in
enormous ^jj+atrb+++=enormous
capitals ^nns+nom+++=capitals,
, ^zz++++=EXTRAWORD
little ^ap++++=little
Anne ^np++++=Anne's
's ^vbz+bez+aux++0=EXTRAWORD
bearing ^vbg+++xvbg+=bearing
a ^at++++=a
mysterious ^jj+atrb+++=mysterious
brown ^jj+atrb+++=brown
stain ^nn++++=stain.
. ^zz++++=EXTRAWORD
" ^zz++++="Darling,
darling ^np+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
read ^vb+vprv++xvbn+=read
them ^pp3o+pp3+++=them
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Only
only ^rb+down+++=EXTRAWORD
the ^ati++++=the
first ^od++++=first
page ^nn++++=page."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They'll
they ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
everything ^pn++++=everything
twice ^rb++++=twice
tomorrow ^nr+tm+++=tomorrow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
already ^rb++splt++=already
opened ^vprf+++xvbnx+=opened
Molly ^np++++=Molly's.
's. ^nn+++??+=EXTRAWORD
Her ^pp3o+pp3+++=Her
mouth ^nn++++=mouth
curved ^jj++++=curved
as ^ql++++=as
she ^pp3a+pp3+++=she
read ^vbd+vprv++xvbnx+=read.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
felt ^vbd+vprv++xvbn+=felt
absurdly ^rb++++=absurdly
jealous ^jj++++=jealous
of ^in++++=of
the ^ati++++=the
purple ^jj+atrb+++=purple
lines ^nns++++=lines.
. ^zz++++=EXTRAWORD
Hang ^nn++++=Hang
the ^ati++++=the
children ^nns++++=children!
! ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+aux++=had
had ^vb+hv+vrb++=had
him ^pp3o+pp3+++=him
for ^in++++=for
ten ^cd++++=ten
months ^nns++++=months,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
monopolised ^vprf+++xvbnx+=monopolised
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
muddied ^j+++xvbn+=muddied
the ^ati++++=the
hall ^nn++++=hall
and ^cc++++=and
demanded ^vbd+vsua++xvbn+=demanded
stories ^nns++++=stories
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
write ^vbi++++=write
to ^in++++=to
Janey ^np+++??+=Janey.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
they ^pp3a+pp3+++=they
reached ^vbd+++xvbnx+=reached
out ^rp+pl+++=out
from ^in++++=from
home ^nr++++=home
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
got ^vprf+++xvbnx+=got
her ^pp$+pp3+++=her
properly ^rb++++=properly
off ^in+pl+++=off
the ^ati++++=the
ship ^nn++++=ship.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
softened ^vbd+++xvbnx+=softened
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
does ^vbz+doz+aux++=does
Molly ^np++++=Molly
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
Anne ^np++++=Anne
cut ^vbd+++xvbn+=cut
Peter ^np++++=Peter's
's ^$++++=EXTRAWORD
hair ^nn++++=hair."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wondered ^vbd+vprv++xvbnx+=wondered
why ^wrb+who+whcl++=why
the ^ati++++=the
boy ^nn++++=boy
wore ^vbd+++xvbn+=wore
a ^at++++=a
cap ^nn++++=cap
indoors ^rn+pl+++=indoors."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Janey ^np+++??+=Janey
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
familiar ^jj+atrb+++=familiar
sound ^nn++++=sound
his ^pp$+pp3+++=his
heart ^nn++++=heart
turned ^vbd+++xvbn+=turned
over ^in+strn+++=over.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
better ^jjr++++=better,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
slipped ^vbd+++xvbnx+=slipped
the ^ati++++=the
letters ^nns+nom+++=letters
into ^in++++=into
her ^pp$+pp3+++=her
case ^nn++++=case.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
home ^nr++++=home
yet ^rb++++=yet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
thank ^vb++++=thank
goodness ^nns+nom+++=goodness.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We're
're ^vb+ber+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
be ^vbi++vrb++=be
selfish ^jj++++=selfish
first ^rb++++=first."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
we ^pp1a+pp1+++=we?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+vrb++=are.
. ^zz++++=EXTRAWORD
Positively ^rb++++=Positively
vicious ^jj++++=vicious.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
told ^vprf+++xvbnx+=told
them ^pp3o+pp3+++=them
not ^xnot++not++=not
to ^to++++=to
expect ^vbi+vprv+++=expect
us ^pp1o+pp1+++=us
until ^in++++=until
tomorrow ^nr+tm+++=tomorrow
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
Cook ^nn++++=Cook
has ^vbz+hvz+aux++=has
made ^vprf+++xvbnx+=made
a ^at++++=a
cake ^nn++++=cake
the ^ati++++=the
size ^nn++++=size
of ^in++++=of
a ^at++++=a
washbasin ^nn+++??+=washbasin,
, ^zz++++=EXTRAWORD
the ^ati++++=the
children ^nns++++=children
have ^vb+hv+aux++=have
built ^vprf+++xvbnx+=built
something ^pn++++=something
over ^in++++=over
the ^ati++++=the
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Nurse ^nn++++=Nurse
has ^vbz+hvz+aux++=has
doubtless ^rb++splt++=doubtless
trained ^vprf+++xvbnx+=trained
them ^pp3o+pp3+++=them
to ^to++++=to
recite ^vbi++++=recite.
. ^zz++++=EXTRAWORD
Tomorrow ^nr+tm+++=Tomorrow.
. ^zz++++=EXTRAWORD
Tonight ^nr+tm+++=Tonight
you ^pp2+pp2+++=you
belong ^vb++++=belong
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
playfully ^rb+cnj+++=playfully,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
once ^cs+tm+++=once
said ^vprf+++xvbn+=said,
, ^zz++++=EXTRAWORD
the ^ati++++=the
words ^nns++++=words
thrilled ^jj++++=thrilled
him ^pp3o+pp3+++=him
with ^in++++=with
their ^pp$+pp3+++=their
truth ^nn++++=truth.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
belonged ^vbd+++xvbnx+=belonged
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
to ^in++++=to
the ^ati++++=the
ship ^nn++++=ship,
, ^zz++++=EXTRAWORD
the ^ati++++=the
doctor ^nn++++=doctor,
, ^zz++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
lady ^nn++++=lady,
, ^zz++++=EXTRAWORD
the ^ati++++=the
children ^nns++++=children
not ^xnot++not++=not
for ^in++++=for
this ^dt+dem+++=this
one ^cd1++++=one
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
Janey ^np+++??+=Janey
looked ^vbd+++xvbn+=looked
down ^rp++++=down
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
fastened ^vbd+++xvbnx+=fastened
