I ^pp1a+pp1+++=I
Herr ^npt++++=Herr
Braun ^np+++??+=Braun.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
a ^at++++=a
green ^jj+atrb+++=green
coat ^nn++++=coat
with ^in++++=with
brass ^nn++++=brass
buttons ^nns++++=buttons
and ^cc++++=and
a ^at++++=a
stiff ^jj+atrb+++=stiff
yellow ^jj+atrb+++=yellow
moustache ^nn++++=moustache.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
listened ^vbd+++xvbnx+=listened
to ^in++++=to
Nadya ^np++++=Nadya's
's ^$++++=EXTRAWORD
father ^nn++++=father,
, ^zz++++=EXTRAWORD
at ^rb++++=at
first ^rb"++++=first
politely ^rb+cnj+++=politely,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
suspiciously ^rb++++=suspiciously.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
buy ^vbi++++=buy
the ^ati++++=the
elephant ^nn+nom+++=elephant?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
hire ^vbi++++=hire
him ^pp3o+pp3+++=him
for ^in++++=for
a ^at++++=a
procession ^nn++++=procession?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^nn++++=wish
him ^pp3o+pp3+++=him
to ^to++++=to
visit ^vbi++++=visit
my ^pp$+pp1+++=my
daughter ^nn+nom+++=daughter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Herr ^npt++++=Herr
Braun ^np+++??+=Braun
blinked ^vbd+++xvbn+=blinked.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
your ^pp$+pp2+++=your
house ^nn++++=house?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
house ^nn++++=house."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Upstairs?"
upstairs ^jjb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
carpets ^nns++++=carpets
and ^cc++++=and
furniture ^nn++++=furniture?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
furniture ^nn++++=furniture
can ^md+pos+++=can
be ^vb+be+aux++=be
removed ^vpsv++agls+xvbnx+=removed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Herr ^npt++++=Herr
Braun ^np+++??+=Braun
took ^vbd+++xvbn+=took
off ^rb+phrv+++=off
his ^pp$+pp3+++=his
spectacles ^nns++++=spectacles,
, ^zz++++=EXTRAWORD
breathed ^j+++xvbn+=breathed
upon ^in++++=upon
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
wiped ^j+++xvbn+=wiped
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vb+++xvbn+=put
them ^pp3o+pp3+++=them
on ^in++++=on
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Sir,
sir ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
drinking ^vbg+++xvbgx+=drinking?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
perhaps ^rb++++=perhaps
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
misunderstood ^vprf+++xvbn+=misunderstood
your ^pp$+pp2+++=your
Russian ^jj+atrb+++=Russian
language ^nn+nom+++=language."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
daughter ^nn+nom+++=daughter
is ^vbz+bez+vrb++=is
ill ^jj+pred+++=ill.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
asks ^vbz++++=asks
for ^in+ppvb+++=for
a ^at++++=a
living ^jj+atrb++xvbg+=living
elephant ^nn+nom+++=elephant.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doctors ^nns++++=doctors
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
can ^md+pos+++=can
be ^vb+be+aux++=be
made ^vpsv++agls+xvbnx+=made
happy ^jj++++=happy,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
may ^md+pos+++=may
recover ^vb++++=recover."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
old ^jj++++=old
is ^vbz+bez+vrb++=is
the ^ati++++=the
little ^ap++++=little
lady ^npt++++=lady?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Six."
six ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Herr ^npt++++=Herr
Braun ^np++++=Braun's
's ^$++++=EXTRAWORD
expression ^nn++++=expression
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
Elsa ^np++++=Elsa
is ^vbz+bez+vrb++=is
six ^cd++++=six,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
after ^in++++=after
a ^at++++=a
pause ^nn++++=pause.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
in ^in++++=in
Hamburg ^np++++=Hamburg
with ^in++++=with
her ^pp$+pp3+++=her
grandmother ^nn+nom+++=grandmother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
toward ^in++++=toward
the ^ati++++=the
elephant ^nn+nom+++=elephant.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
Tommy ^np++++=Tommy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+aux++=is
trained ^vpsv++agls+xvbnx+=trained.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
gentle ^jj+pred+++=gentle.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
does ^vbz+doz+aux++=does
not ^xnot++not++=not
fear ^vb++++=fear
music ^nn++++=music,
, ^zz++++=EXTRAWORD
crowds ^nns++++=crowds,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
weighs ^vbz++++=weighs
more ^rbr++++=more
than ^in++++=than
one ^cd1++++=one
hundred ^cd++++=hundred
and ^cc++++=and
fifty ^cd++++=fifty
poods ^nns+++??+=poods.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
stairs ^nns++++=stairs
how ^wrb+who+++=how
broad ^jj++++=broad?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Broad
broad ^jj++++=EXTRAWORD
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
believe ^vb+vprv+++=believe?
? ^zz++++=EXTRAWORD
An ^at++++=An
elephant ^nn+nom+++=elephant
does ^vbz+doz+aux++=does
not ^xnot++not++=not
walk ^vb++++=walk
upon ^in++++=upon
beliefs ^nns++++=beliefs.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walks ^nns++++=walks
upon ^in++++=upon
stairs ^nns++++=stairs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
and ^cc+phrs+++=and
inspect ^vb++++=inspect
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
the ^ati++++=the
ceiling ^nn+nom+++=ceiling?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="High."
high ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
entrance ^nn+nom+++=entrance?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
may ^md+pos+++=may
have ^md"++pmd"++=have
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
widened ^vprf+++xvbn+=widened."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
floors ^vbz++++=floors?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Strong
strong ^jj+atrb+++=EXTRAWORD
oak ^nn++++=oak
beams ^nns++++=beams."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Police
police ^nns++++=EXTRAWORD
permission ^nn++++=permission?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
obtain ^vb++++=obtain
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
hour ^nn++++=hour?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Late
late ^jj++++=EXTRAWORD
at ^rb++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
streets ^nns++++=streets
are ^vb+ber+vrb++=are
empty ^jj+pred+++=empty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
payment ^nn+nom+++=payment?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Whatever
whatever ^nn+nom+++=EXTRAWORD
is ^vbz+bez+vrb++=is
necessary ^jj+pred+++=necessary."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Herr ^npt++++=Herr
Braun ^np+++??+=Braun
again ^rb+tm+++=again
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him
closely ^rb++++=closely.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
child ^nn++++=child
is ^vbz+bez+vrb++=is
truly ^rb++++=truly
ill ^jj+pred+++=ill?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Truly."
truly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
she ^pp3a+pp3+++=she
desires ^nns++++=desires
Tommy ^np++++=Tommy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+aux++=has
desired ^vprf+++xvbnx+=desired
nothing ^pn++++=nothing
else ^rb+cnj+++=else
for ^in++++=for
a ^at++++=a
month ^nn++++=month."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
German ^nn++++=German
sighed ^vbd+++xvbn+=sighed.
. ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
well ^rb++++=well.
. ^zz++++=EXTRAWORD
First ^rb++++=First
we ^pp1a+pp1+++=we
inspect ^vb++++=inspect."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
drove ^vbd+++xvbnx+=drove
to ^to+vcmp+++=to
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Herr ^npt++++=Herr
Braun ^np+++??+=Braun
measured ^vbd+++xvbn+=measured
the ^ati++++=the
gateway ^nn++++=gateway,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hall ^nn++++=hall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
staircase ^nn++++=staircase
with ^in++++=with
a ^at++++=a
tape ^nn++++=tape.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knocked ^vbd+++xvbnx+=knocked
upon ^in++++=upon
the ^ati++++=the
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
crawled ^vprf+++xvbn+=crawled
under ^in++++=under
the ^ati++++=the
stairs ^nns++++=stairs,
, ^zz++++=EXTRAWORD
questioned ^j+++xvbn+=questioned
the ^ati++++=the
house ^npl++++=house
porter ^nn++++=porter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
frowned ^vpsv++agls+xvbn+=frowned
at ^in++++=at
every ^at++++=every
turn ^nn++++=turn.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
front ^jjb+atrb+++=front
door ^nn++++=door
is ^vbz+bez+aux++=is
too ^ql++++=too
narrow ^vb++++=narrow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
remove ^vb++++=remove
the ^ati++++=the
doorposts ^nns++++=doorposts."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
lamp ^nn++++=lamp
must ^md+nec+++=must
come ^vprf+++xvbn+=come
down ^rp++++=down."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
shall ^md+prd+++=shall."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
iron ^nn++++=iron
latch ^nn++++=latch
may ^md+pos+++=may
scratch ^vb++++=scratch
Tommy ^np++++=Tommy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
unscrew ^vb+++??+=unscrew
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
bend ^nn++++=bend
in ^in++++=in
the ^ati++++=the
staircase ^nn++++=staircase
is ^vbz+bez+vrb++=is
difficult ^jj+pred+++=difficult."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
he ^pp3a+pp3+++=he
manage ^vb++++=manage?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
food ^nn++++=food,
, ^zz++++=EXTRAWORD
patience ^nn+nom+++=patience,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
foolish ^jj++++=foolish
shouting ^jj+++xvbg+=shouting
perhaps ^rb++++=perhaps."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
mother ^npt++++=mother
watched ^vbd+++xvbn+=watched
from ^in++++=from
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
doorway ^nn++++=doorway,
, ^zz++++=EXTRAWORD
pressing ^vbg+++xvbg+=pressing
a ^at++++=a
handkerchief ^nn++++=handkerchief
to ^in++++=to
her ^pp$+pp3+++=her
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
will ^md+prd+++=will
he ^pp3a+pp3+++=he
sleep ^nn++++=sleep?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Herr ^npt++++=Herr
Braun ^np+++??+=Braun.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
dining ^jj+++xvbg+=dining-room."
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
table ^nn++++=table,
, ^zz++++=EXTRAWORD
no ^at++++=no
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
no ^at++++=no
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
Straw ^nn++++=Straw
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Windows ^nns++++=Windows
closed ^vbd+++xvbn+=closed.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
ready ^jj++++=ready.
. ^zz++++=EXTRAWORD
Twelve ^cd++++=Twelve
loaves ^nns++++=loaves,
, ^zz++++=EXTRAWORD
vegetables ^nns++++=vegetables,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hay ^nn++++=hay.
. ^zz++++=EXTRAWORD
Also ^rb++++=Also
Tommy ^np++++=Tommy
enjoys ^vbz++++=enjoys
sweet ^jj+atrb+++=sweet
cake ^nn++++=cake."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
kind ^nn++++=kind?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Pistachio.
pistachio ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+vrb++=has
taste ^nn++++=taste."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
By ^in++++=By
evening ^nn++++=evening
the ^ati++++=the
father ^nn++++=father
had ^vbd+hvd+aux++=had
visited ^vprf+++xvbnx+=visited
the ^ati++++=the
police ^nns++++=police
office ^nn++++=office,
, ^zz++++=EXTRAWORD
the ^ati++++=the
city ^nn++++=city
authorities ^nns+nom+++=authorities,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
owner ^nn++++=owner
of ^in++++=of
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
officials ^nns+nom+++=officials
laughed ^vbd+++xvbn+=laughed;
; ^zz++++=EXTRAWORD
others ^aps++++=others
declared ^jj+++xvbn+=declared
the ^ati++++=the
thing ^nn++++=thing
impossible ^jj++++=impossible;
; ^zz++++=EXTRAWORD
one ^cd1++++=one
demanded ^vbd+vsua++xvbn+=demanded
a ^at++++=a
written ^jj+atrb++xvbn+=written
request ^nn++++=request
in ^in++++=in
duplicate ^nn+nom+++=duplicate.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
permission ^nn++++=permission
was ^vbd+bedz+aux++=was
granted ^vpsv++agls+xvbnx+=granted
on ^in++++=on
condition ^nn+nom+++=condition
that ^tht+rel+obj++=that
the ^ati++++=the
elephant ^nn+nom+++=elephant
should ^md+nec+++=should
arrive ^vb++++=arrive
after ^cs+sub+++=after
midnight ^nn++++=midnight
and ^cc++++=and
depart ^vb++++=depart
before ^in++++=before
morning ^nn++++=morning
traffic ^nn++++=traffic.
. ^zz++++=EXTRAWORD
Carpenters ^nns+nom+++=Carpenters
removed ^vwbn+++xvbn+=removed
the ^ati++++=the
front ^jjb+atrb+++=front
doors ^nns++++=doors
and ^cc++++=and
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
frame ^nn++++=frame.
. ^zz++++=EXTRAWORD
Servants ^nns+nom+++=Servants
carried ^vbd+++xvbn+=carried
furniture ^nn++++=furniture
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cook ^nn++++=cook
baked ^vbd+++xvbn+=baked
pistachio ^nn+++??+=pistachio
tart ^nn++++=tart.
. ^zz++++=EXTRAWORD
Neighbours ^nns++++=Neighbours
peeped ^vbd+++xvbn+=peeped
from ^in++++=from
behind ^in+pl+++=behind
curtains ^nns++++=curtains
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
one ^cd1++++=one
another ^dt++++=another
whether ^cs+who+++=whether
a ^at++++=a
prince ^nn++++=prince,
, ^zz++++=EXTRAWORD
a ^at++++=a
cannon ^nn++++=cannon,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
a ^at++++=a
wild ^jj+atrb+++=wild
beast ^nn++++=beast
was ^vbd+bedz+aux++=was
expected ^vpsv++agls+xvbnx+=expected.
. ^zz++++=EXTRAWORD
The ^ati++++=The
father ^npt++++=father
answered ^vbd+vpub++xvbn+=answered
nobody ^pn++++=nobody.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
through ^in++++=through
the ^ati++++=the
emptied ^jj+++xvbn+=emptied
hall ^np++++=hall
and ^cc++++=and
repeated ^jj+++xvbn+=repeated:
: ^zz++++=EXTRAWORD
" ^zz++++="Carefully.
carefully ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
must ^md+nec+++=must
be ^vb+be+aux++=be
done ^vpsv++agls+xvbnx+=done
carefully ^rb++++=carefully."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
V ^zz++++=V
At ^rb++++=At
half ^abn++++=half
past ^jjb++++=past
twelve ^cd++++=twelve
the ^ati++++=the
street ^nn++++=street
was ^vbd+bedz+vrb++=was
quiet ^nn++++=quiet.
. ^zz++++=EXTRAWORD
Snow ^np++++=Snow
lay ^vbd+++xvbn+=lay
beneath ^in+pl+++=beneath
the ^ati++++=the
lamps ^nns++++=lamps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
houses ^nns++++=houses
seemed ^vbd+seem++xvbn+=seemed
asleep ^jj++++=asleep.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
dark ^nn++++=dark,
, ^zz++++=EXTRAWORD
enormous ^jj+atrb+++=enormous
shape ^nn++++=shape
appeared ^vbd+seem++xvbn+=appeared
at ^rb++++=at
the ^ati++++=the
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
walked ^vbd+++xvbn+=walked
between ^in++++=between
Herr ^npt++++=Herr
Braun ^np+++??+=Braun
and ^cc++++=and
two ^cd++++=two
keepers ^nns+nom+++=keepers.
. ^zz++++=EXTRAWORD
A ^at++++=A
policeman ^nn+nom+++=policeman
went ^vbd+++xvbn+=went
before ^in++++=before
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
solemn ^jj++++=solemn,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
elephants ^nns+nom+++=elephants
passed ^vbd+++xvbn+=passed
through ^in++++=through
his ^pp$+pp3+++=his
district ^nn++++=district
every ^at++++=every
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
came ^vbd+++xvbn+=came
a ^at++++=a
cart ^nn++++=cart
loaded ^vbd+++xvbn+=loaded
with ^in++++=with
hay ^nn++++=hay,
, ^zz++++=EXTRAWORD
sacks ^nns++++=sacks,
, ^zz++++=EXTRAWORD
buckets ^nns+++??+=buckets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
food ^nn++++=food.
. ^zz++++=EXTRAWORD
Dogs ^nns++++=Dogs
began ^vbd+++xvbn+=began
barking ^jj+++xvbg+=barking
in ^in++++=in
courtyards ^nns+++??+=courtyards.
. ^zz++++=EXTRAWORD
A ^at++++=A
cab ^nn++++=cab-horse
- ^zz++++=EXTRAWORD
horse ^nn++++=EXTRAWORD
saw ^vbd+vprv++xvbn+=saw
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
sat ^j+++xvbn+=sat
down ^rp++++=down
upon ^in++++=upon
its ^pp$+it+++=its
hind ^jjb+atrb+++=hind
legs ^nns++++=legs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
move ^vbi++++=move.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
late ^jj+atrb+++=late
gentlemen ^nns++++=gentlemen
in ^in++++=in
fur ^nn++++=fur
coats ^nns++++=coats
pressed ^vbd+++xvbn+=pressed
themselves ^ppls+pp3+++=themselves
against ^in++++=against
a ^at++++=a
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Tommy ^np++++=Tommy
reached ^vbd+++xvbn+=reached
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
stopped ^vbd+++xvbnx+=stopped.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
examined ^vbd+++xvbnx+=examined
the ^ati++++=the
entrance ^nn+nom+++=entrance
with ^in++++=with
his ^pp$+pp3+++=his
small ^jj+atrb+++=small,
, ^zz++++=EXTRAWORD
thoughtful ^jj+atrb+++=thoughtful
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
moved ^j+++xvbn+=moved
his ^pp$+pp3+++=his
ears ^nns++++=ears,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stretched ^vbd+++xvbn+=stretched
out ^rp+pl+++=out
his ^pp$+pp3+++=his
trunk ^nn++++=trunk.
. ^zz++++=EXTRAWORD
Herr ^npt++++=Herr
Braun ^np+++??+=Braun
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
pistachio ^nn+++??+=pistachio
tart ^nn++++=tart.
. ^zz++++=EXTRAWORD
" ^zz++++="Good,
good ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy.
. ^zz++++=EXTRAWORD
Forward ^rb++++=Forward."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
ate ^vbd+++xvbn+=ate
the ^ati++++=the
tart ^nn++++=tart,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
did ^vbd+dod+aux++=did
not ^xnot++not++=not
move ^vb++++=move.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
piece ^nn++++=piece
was ^vbd+bedz+aux++=was
placed ^vpsv++agls+xvbnx+=placed
just ^rb+emph+++=just
inside ^jjb++++=inside
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
reached ^vbd+++xvbnx+=reached
for ^in++++=for
it ^pp3+it+++=it.
