I ^pp1a+pp1+++=I
only ^rb+down+++=only
frightened ^vpsv++agls+xvbnx+=frightened,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="He'll
he ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
knows ^vbz+vprv+++=knows."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
knew ^vbd+vprv++xvbn+=knew
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
had ^vbd+hvd+aux++=had
inherited ^vprf+++xvbnx+=inherited
his ^pp$+pp3+++=his
father ^nn++++=father's
's ^$++++=EXTRAWORD
talent ^nn++++=talent
for ^in++++=for
leaving ^xvbg+++xvbg+=leaving
trouble ^nn++++=trouble
to ^in++++=to
the ^ati++++=the
women ^nns++++=women.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
received ^vbd+++xvbn+=received
eighteen ^cd++++=eighteen
months ^nns++++=months.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Merton ^np++++=Merton
allowed ^vwbn+++xvbn+=allowed
them ^pp3o+pp3+++=them
to ^to++++=to
remain ^vbi++++=remain
on ^in++++=on
the ^ati++++=the
place ^nn++++=place,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
Mary ^np++++=Mary
occasional ^jj+atrb+++=occasional
work ^nn++++=work
at ^rb++++=at
the ^ati++++=the
homestead ^nn++++=homestead.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+aux++=was
called ^vpsv++agls+xvbnx+=called
kindness ^nns+nom+++=kindness.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
also ^rb++++=also
cheaper ^jjr+pred+++=cheaper
than ^in++++=than
wages ^nns++++=wages
to ^in++++=to
a ^at++++=a
servant ^nn+nom+++=servant
brought ^vbd+++xvbn+=brought
from ^in++++=from
town ^nn++++=town.
. ^zz++++=EXTRAWORD
Winter ^nn++++=Winter
came ^vbd+++xvbn+=came
early ^jj++++=early.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
entered ^vbd+++xvbn+=entered
through ^in++++=through
the ^ati++++=the
bark ^nn++++=bark
roof ^nn++++=roof
and ^cc++++=and
ran ^vpsv++agls+xvbn+=ran
down ^rb+phrv+++=down
the ^ati++++=the
slabs ^nns++++=slabs.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
stuffed ^vbd+++xvbn+=stuffed
the ^ati++++=the
cracks ^nns++++=cracks
with ^in++++=with
rags ^nns++++=rags,
, ^zz++++=EXTRAWORD
patched ^jj++++=patched
the ^ati++++=the
children ^nns++++=children's
's ^$++++=EXTRAWORD
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut
wood ^npl++++=wood,
, ^zz++++=EXTRAWORD
milked ^xvbn+++xvbn+=milked
the ^ati++++=the
cow ^nn++++=cow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
walked ^vbd+++xvbn+=walked
twice ^rb++++=twice
a ^at++++=a
week ^nn++++=week
to ^in++++=to
Ryan ^np+++??+=Ryan's.
's. ^nn+++??+=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
worked ^vbd+++xvbn+=worked
too ^ql++++=too,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
fear ^vb++++=fear
had ^vbd+hvd+aux++=had
consumed ^vprf+++xvbnx+=consumed
what ^wdt+who+++=what
strength ^nn++++=strength
hardship ^nn+nom+++=hardship
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
would ^md+prd+++=would
stop ^vb++++=stop
with ^in++++=with
a ^at++++=a
dish ^nn++++=dish
in ^in++++=in
her ^pp$+pp3+++=her
hands ^nns++++=hands
and ^cc++++=and
stare ^nn++++=stare
towards ^in++++=towards
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
they ^pp3a+pp3+++=they
feed ^nn++++=feed
him ^pp3o+pp3+++=him
proper ^jj++++=proper
in ^in++++=in
gaol ^nn++++=gaol?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Better
better ^jjr++++=EXTRAWORD
than ^cs+sub+++=than
we ^pp1a+pp1+++=we
eat ^vb++++=eat
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
likely ^jj++++=likely,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mary ^np++++=Mary,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
speak ^vb++++=speak
hard ^jj++++=hard
of ^in++++=of
your ^pp$+pp2+++=your
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
bit ^nn++++=bit
back ^jjb++++=back
the ^ati++++=the
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother's
's ^$++++=EXTRAWORD
loyalty ^nn++++=loyalty
was ^vbd+bedz+vrb++=was
like ^in++++=like
an ^at++++=an
old ^jj++++=old
tether ^jjr++++=tether:
: ^zz++++=EXTRAWORD
rotten ^jj++++=rotten,
, ^zz++++=EXTRAWORD
twisted ^j+++xvbn+=twisted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
still ^rb+atrb+++=still
strong ^jj++++=strong
enough ^qlp++++=enough
to ^to++++=to
choke ^vbi++++=choke
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
In ^in++++=In
August ^nr++++=August
Tom ^np++++=Tom
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
at ^in++++=at
sunset ^nn++++=sunset
carrying ^vwbg+++xvbg+=carrying
a ^at++++=a
bluey ^nn+++??+=bluey
and ^cc++++=and
leading ^jj+++xvbg+=leading
a ^at++++=a
lame ^jj+atrb+++=lame
bay ^npl++++=bay
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
twenty ^cd++++=twenty,
, ^zz++++=EXTRAWORD
broad ^jj++++=broad-shouldered,
- ^zz++++=EXTRAWORD
shouldered ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
handsome ^jj++++=handsome
in ^in++++=in
the ^ati++++=the
damaged ^jj+++xvbn+=damaged
Wylie ^np++++=Wylie
fashion ^nn++++=fashion.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
away ^rp+pl+++=away
nearly ^rb+down+++=nearly
two ^cd++++=two
years ^nns++++=years
shearing ^vwbg+++xvbg+=shearing,
, ^zz++++=EXTRAWORD
fencing ^nn++++=fencing,
, ^zz++++=EXTRAWORD
fighting ^nvbg+++xvbg+=fighting,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
by ^in++++=by
his ^pp$+pp3+++=his
own ^ap++++=own
account ^nn++++=account,
, ^zz++++=EXTRAWORD
doing ^vbg+++xvbg+=doing
nothing ^pn++++=nothing
a ^at++++=a
policeman ^nn+nom+++=policeman
could ^md+pos+++=could
prove ^vb+vprv+++=prove.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
cried ^vbd+++xvbn+=cried
against ^in++++=against
his ^pp$+pp3+++=his
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
boy ^nn++++=boy!
! ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
poor ^jj+atrb+++=poor
boy ^nn++++=boy!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tom ^np++++=Tom
looked ^vbd+++xvbn+=looked
embarrassed ^jj+++xvbn+=embarrassed.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
right ^jj++++=right,
, ^zz++++=EXTRAWORD
Mum ^nn++++=Mum.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
on ^in+strn+++=on."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
good ^jj+pred+++=good
to ^to+jcmp+++=to
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
repaired ^vbd+++xvbnx+=repaired
the ^ati++++=the
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
split ^jj+atrb++xvbn+=split
posts ^nns++++=posts,
, ^zz++++=EXTRAWORD
shot ^jj+atrb++xvbn+=shot
kangaroos ^nns+++??+=kangaroos,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brought ^vbd+++xvbn+=brought
flour ^nn++++=flour
from ^in++++=from
the ^ati++++=the
township ^nn+nom+++=township.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gave ^vbd+++xvbnx+=gave
Mary ^np++++=Mary
a ^at++++=a
silver ^nn++++=silver
brooch ^nn++++=brooch
shaped ^vbd+++xvbn+=shaped
like ^in++++=like
a ^at++++=a
fern ^nn++++=fern.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
get ^vb++++=get
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Bought
bought ^vprf+++xvbn+=EXTRAWORD
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Money."
money ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Tom ^np++++=Tom
grinned ^vbd+++xvbn+=grinned.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
start ^vb++++=start
preachin ^nn+++??+=preachin'.
'. ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
done ^vbd+++xvbnx+=done
a ^at++++=a
job ^nn++++=job
drovin ^nn+++??+=drovin'
' ^zz++++=EXTRAWORD
down ^rp++++=down
Narrabri ^np+++??+=Narrabri
way ^nn++++=way."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
believe ^vbi+vprv+++=believe
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Want ^vb++++=Want
was ^vbd+bedz+vrb++=was
a ^at++++=a
poor ^jj+atrb+++=poor
witness ^nns+nom+++=witness,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
often ^rb++++=often
the ^ati++++=the
only ^rb+down+++=only
one ^cd1++++=one
available ^jj++++=available
at ^in++++=at
Wylie ^np++++=Wylie's.
's. ^nn+++??+=EXTRAWORD
For ^in++++=For
six ^cd++++=six
weeks ^nns++++=weeks
the ^ati++++=the
place ^nn++++=place
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
meat ^nn++++=meat
in ^in++++=in
the ^ati++++=the
safe ^jj++++=safe,
, ^zz++++=EXTRAWORD
wood ^nn++++=wood
by ^in++++=by
the ^ati++++=the
chimney ^nn++++=chimney,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb++++=sometimes
laughter ^nn+nom+++=laughter
after ^in++++=after
supper ^nn++++=supper.
. ^zz++++=EXTRAWORD
Tom ^np++++=Tom
played ^vbd+++xvbn+=played
a ^at++++=a
cracked ^jj+atrb++xvbn+=cracked
concertina ^nn+++??+=concertina
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
carried ^vprf+++xvbnx+=carried
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
little ^jj+atrb+++=little
girls ^nns++++=girls
danced ^vbd+++xvbn+=danced
on ^in++++=on
the ^ati++++=the
clay ^nn++++=clay
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie's
's ^$++++=EXTRAWORD
face ^nn++++=face
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
fill ^vbi++++=fill
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Tom ^np++++=Tom
began ^vbd+++xvbn+=began
watching ^vbg+++xvbg+=watching
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
slept ^vbd+++xvbnx+=slept
with ^in++++=with
a ^at++++=a
revolver ^nn+nom+++=revolver
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
blanket ^nn++++=blanket.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
a ^at++++=a
rider ^nn++++=rider
appeared ^vbd+seem++xvbn+=appeared
on ^in++++=on
the ^ati++++=the
ridge ^nn++++=ridge,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
into ^in++++=into
the ^ati++++=the
scrub ^nn++++=scrub
until ^cs+sub+++=until
the ^ati++++=the
man ^nn++++=man
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
accused ^vbd+++xvbnx+=accused
Mary ^np++++=Mary
of ^in++++=of
moving ^xvbg+++xvbg+=moving
his ^pp$+pp3+++=his
saddle ^nn++++=saddle-bags
- ^zz++++=EXTRAWORD
bags ^nns++++=EXTRAWORD
and ^cc++++=and
struck ^vbd+++xvbn+=struck
the ^ati++++=the
younger ^jjr+atrb+++=younger
child ^nn++++=child
for ^in++++=for
touching ^xvbg+++xvbg+=touching
his ^pp$+pp3+++=his
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
" ^zz++++="Who've
who ^whp+who+whq++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
you ^pp2+pp2+++=you
been ^vprf+ben+vrb+xvbn+=been
talkin ^nn+++??+=talkin'
' ^zz++++=EXTRAWORD
to ^in++++=to
at ^rb++++=at
Ryan ^vb+++??+=Ryan's?"
's?" ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
Mary ^np++++=Mary
one ^cd1++++=one
night ^nn++++=night.
. ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
one ^pn++++=one
about ^in++++=about
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
ai ^nn+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
ask ^vb++++=ask
what ^wdt+who+++=what
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
expression ^nn++++=expression
altered ^vwbn+++xvbn+=altered.
. ^zz++++=EXTRAWORD
" ^zz++++="Getting
getting ^vbg+++xvbg+=EXTRAWORD
clever ^jj++++=clever,
, ^zz++++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
yer ^pp$++++=yer?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
Father ^npt++++=Father
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tom ^np++++=Tom
swept ^vwbn+++xvbn+=swept
his ^pp$+pp3+++=his
pannikin ^nn+++??+=pannikin
from ^in++++=from
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Tea ^nn++++=Tea
splashed ^vbd+++xvbn+=splashed
across ^in+pl+++=across
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
put ^vbd+++xvbn+=put
me ^pp1o+pp1+++=me
with ^in++++=with
him ^pp3o+pp3+++=him!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
cried ^vbd+++xvbn+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="Tom,
tom ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
dear ^jj++++=dear,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
mean ^vb+vprv+++=mean
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
did ^vbd+dod+vrb++=did."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
out ^rp+pl+++=out
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
return ^vb++++=return
until ^in++++=until
dawn ^nn++++=dawn.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
week ^nn++++=week
brought ^vbd+++xvbn+=brought
a ^at++++=a
letter ^nn++++=letter
for ^in++++=for
Mary ^np++++=Mary.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
travelled ^vprf+++xvbnx+=travelled
through ^in++++=through
three ^cd++++=three
stations ^nns+nom+++=stations
and ^cc++++=and
was ^vbd+bedz+vrb++=was
dirty ^jj+pred+++=dirty
at ^in++++=at
the ^ati++++=the
folds ^nns++++=folds.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
Dan ^np++++=Dan's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
opened ^vbd+++xvbnx+=opened
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
heart ^nn++++=heart
beat ^vbd+++xvbn+=beat
so ^ql+emph+++=so
hard ^jj++++=hard
that ^tht+jcmp+++=that
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
behind ^in+pl+++=behind
the ^ati++++=the
cow ^nn++++=cow-bail
- ^zz++++=EXTRAWORD
bail ^nn++++=EXTRAWORD
to ^to++++=to
read ^vbn+vprv++xvbn+=read
alone ^jj++++=alone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
letter ^nn++++=letter
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
from ^in++++=from
Dan ^np++++=Dan.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
from ^in++++=from
his ^pp$+pp3+++=his
mate ^nn++++=mate,
, ^zz++++=EXTRAWORD
Ned ^np+++??+=Ned
Parsons ^np++++=Parsons.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
a ^at++++=a
hold ^vb+vprv+++=hold-up
- ^zz++++=EXTRAWORD
up ^rp++++=EXTRAWORD
near ^in+pl+++=near
Bourke ^np+++??+=Bourke.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
masked ^xvbn+++xvbn+=masked
men ^nns++++=men
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
the ^ati++++=the
mail ^nn++++=mail-coach.
- ^zz++++=EXTRAWORD
coach ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Shots ^nns++++=Shots
were ^vbd+bed+aux++=were
fired ^vpsv++agls+xvbnx+=fired.
. ^zz++++=EXTRAWORD
Dan ^np++++=Dan
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
taken ^vpsv++agls+xvbnx+=taken
at ^rb++++=at
a ^at++++=a
camp ^nn++++=camp
by ^in++++=by
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
revolver ^nn+nom+++=revolver
and ^cc++++=and
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
money ^nn++++=money
in ^in++++=in
his ^pp$+pp3+++=his
swag ^nn+++??+=swag.
. ^zz++++=EXTRAWORD
Ned ^np+++??+=Ned
wrote ^vbd+vprv++xvbn+=wrote
that ^tht+vcmp+++=that
Dan ^np++++=Dan
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
innocent ^jj+pred+++=innocent.
. ^zz++++=EXTRAWORD
Ned ^np+++??+=Ned
hoped ^vbd+vprv+tht0+xvbn+=hoped
Mary ^np++++=Mary
would ^md+prd+++=would
not ^xnot++not++=not
take ^vb++++=take
on ^rb+phrv+++=on.
. ^zz++++=EXTRAWORD
Below ^in+pl+++=Below
the ^ati++++=the
letter ^nn++++=letter
was ^vbd+bedz+vrb++=was
a ^at++++=a
newspaper ^nn+nom+++=newspaper
cutting ^vwbg+++xvbg+=cutting.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
read ^vbd+vprv++xvbn+=read
the ^ati++++=the
words ^nns++++=words
again ^rb+tm+++=again
and ^cc+phrs+++=and
again ^rb+tm+++=again:
: ^zz++++=EXTRAWORD
Armed ^jj+atrb++xvbn+=ARMED
Robbery ^nn+nom+++=ROBBERY
Arrest ^nn++++=ARREST
Of ^in++++=OF
Two ^cd++++=TWO
Drovers ^nns+nom++??+=DROVERS.
. ^zz++++=EXTRAWORD
The ^ati++++=The
world ^nn++++=world
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
end ^nn++++=end.
. ^zz++++=EXTRAWORD
A ^at++++=A
magpie ^nn+++??+=magpie
flew ^vbd+++xvbn+=flew
down ^rp++++=down
and ^cc++++=and
pecked ^vprf+++xvbn+=pecked
in ^in++++=in
the ^ati++++=the
cow ^nn++++=cow-yard.
- ^zz++++=EXTRAWORD
yard ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
cow ^nn++++=cow
switched ^vwbn+++xvbn+=switched
at ^rb++++=at
flies ^nns++++=flies.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
hut ^nn++++=hut
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
called ^vbd+++xvbn+=called
for ^in+ppvb+++=for
kindling ^nn+nom+++=kindling.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
folded ^vbd+++xvbn+=folded
the ^ati++++=the
cutting ^nvbg+++xvbg+=cutting.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
dreamed ^vprf+++xvbnx+=dreamed
herself ^ppl+pp3+++=herself
beyond ^in++++=beyond
the ^ati++++=the
ranges ^nns++++=ranges.
. ^zz++++=EXTRAWORD
Dan ^np++++=Dan
had ^vbd+hvd+aux++=had
held ^vprf+++xvbnx+=held
out ^rp+pl+++=out
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sea ^nn++++=sea
had ^vbd+hvd+aux++=had
shone ^vprf+++xvbnx+=shone
behind ^rp+pl+++=behind
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
blue ^jj++++=blue
clean ^jj++++=clean
to ^in++++=to
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
a ^at++++=a
cruel ^jj+atrb+++=cruel
hand ^nn++++=hand
had ^vbd+hvd+aux++=had
reached ^vprf+++xvbnx+=reached
from ^in++++=from
the ^ati++++=the
bush ^nn++++=bush
and ^cc++++=and
dragged ^vbd+++xvbn+=dragged
him ^pp3o+pp3+++=him
back ^jjb++++=back
among ^in++++=among
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
innocent ^jj+pred+++=innocent.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
had ^vb+hv+aux++=had
" ^zz++++="bought"
bought ^vbd+++xvbn+=EXTRAWORD
" ^zz++++=EXTRAWORD
a ^at++++=a
clear ^jj++++=clear-skin
- ^zz++++=EXTRAWORD
skin ^nn++++=EXTRAWORD
steer ^np++++=steer.
. ^zz++++=EXTRAWORD
Tom ^np++++=Tom
had ^vb+hv+aux++=had
" ^zz++++="done
done ^vprf+++xvbn+=EXTRAWORD
a ^at++++=a
job ^nn++++=job
drovin ^nn+++??+=drovin'."
'." ^nn+++??+=EXTRAWORD
Jack ^np++++=Jack
was ^vbd+bedz+aux++=was
only ^rb+down+splt++=only
frightened ^vpsv++agls+xvbnx+=frightened.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
so ^ql++++=so
many ^ap++++=many
innocent ^jj+atrb+++=innocent
men ^nns++++=men
in ^in++++=in
the ^ati++++=the
district ^nn++++=district
that ^tht+rel+obj++=that
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
strange ^jj++++=strange
the ^ati++++=the
gaols ^nns+++??+=gaols
were ^vbd+bed+vrb++=were
full ^jj+pred+++=full.
. ^zz++++=EXTRAWORD
