All ^abn++++=All
along ^in++++=along
his ^pp$+pp3+++=his
wrist ^nn++++=wrist.
. ^zz++++=EXTRAWORD
" ^zz++++="Back!"
back ^jjb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
shouted ^vbd+vpub++xvbnx+=shouted.
. ^zz++++=EXTRAWORD
" ^zz++++="Back
back ^jjb++++=EXTRAWORD
all ^rb++++=all!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Even ^rb++++=Even
as ^ql++++=as
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
directly ^rb++++=directly
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
boat ^nn++++=boat
changed ^vbd+++xvbn+=changed
color ^nn++++=color.
. ^zz++++=EXTRAWORD
The ^ati++++=The
deep ^jj+atrb+++=deep
green ^nn++++=green
whitened ^jj++++=whitened,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
with ^in++++=with
foam ^nn++++=foam,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
a ^at++++=a
vast ^nn++++=vast
ascending ^vwbg+++xvbg+=ascending
pallor ^nn++++=pallor.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
enlarged ^vbd+++xvbn+=enlarged;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
took ^vbd+++xvbn+=took
shape ^nn++++=shape.
. ^zz++++=EXTRAWORD
A ^at++++=A
forehead ^nn++++=forehead
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
the ^ati++++=the
abyss ^nn++++=abyss,
, ^zz++++=EXTRAWORD
straight ^jj++++=straight
under ^in++++=under
the ^ati++++=the
keel ^nn++++=keel.
. ^zz++++=EXTRAWORD
" ^zz++++="Starboard!
starboard ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Pull ^vb++++=Pull,
, ^zz++++=EXTRAWORD
ye ^pp2+pp2+++=ye
dead ^jj+atrb+++=dead
men ^nns++++=men!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
crew ^nn++++=crew
obeyed ^vbd+++xvbn+=obeyed
with ^in++++=with
one ^cd1++++=one
convulsive ^jj+atrb+++=convulsive
stroke ^nn++++=stroke.
. ^zz++++=EXTRAWORD
Ahab ^np+++??+=Ahab
wrenched ^vbd+++xvbn+=wrenched
the ^ati++++=the
steering ^jj+atrb++xvbg+=steering
oar ^nn++++=oar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
boat ^nn++++=boat
slewed ^vbd+++xvbn+=slewed
half ^abn++++=half
around ^rp++++=around.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
its ^pp$+it+++=its
center ^jjr++++=center
escaped ^jj+++xvbn+=escaped
the ^ati++++=the
full ^jj+atrb+++=full
battering ^jj+atrb++xvbg+=battering
ascent ^nn++++=ascent;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Moby ^np++++=Moby
Dick ^np++++=Dick
rose ^vbd+++xvbn+=rose
beside ^in+pl+++=beside
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
enormous ^jj+atrb+++=enormous
head ^jjb+atrb+++=head
lifting ^jj+atrb++xvbg+=lifting
water ^nn++++=water
in ^in++++=in
smooth ^jj+atrb+++=smooth,
, ^zz++++=EXTRAWORD
sliding ^jj+atrb++xvbg+=sliding
cataracts ^nns+++??+=cataracts.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
small ^jj+atrb+++=small
black ^jj+atrb+++=black
eye ^nn++++=eye
appeared ^vbd+seem++xvbn+=appeared
not ^xnot++not++=not
enraged ^vbd+++xvbn+=enraged,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
hurried ^vprf+++xvbn+=hurried,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
fixed ^vpsv++agls+xvbn+=fixed
upon ^in++++=upon
them ^pp3o+pp3+++=them
with ^in++++=with
a ^at++++=a
terrible ^jj+atrb+++=terrible
composure ^nn++++=composure.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
heartbeat ^nn+++??+=heartbeat
whale ^nn++++=whale
and ^cc++++=and
man ^nn++++=man
regarded ^vwbn+++xvbn+=regarded
one ^cd1++++=one
another ^dt++++=another.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
jaw ^nn++++=jaw
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
The ^ati++++=The
long ^jj++++=long
lower ^jjr++++=lower
mandible ^jj++++=mandible,
, ^zz++++=EXTRAWORD
white ^jj++++=white
and ^cc+phrs+++=and
scratched ^jj+++xvbn+=scratched
as ^ql++++=as
an ^at++++=an
ancient ^jj+atrb+++=ancient
ivory ^nn++++=ivory
portcullis ^nn++++=portcullis,
, ^zz++++=EXTRAWORD
passed ^j+++xvbn+=passed
beneath ^in+pl+++=beneath
the ^ati++++=the
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
upper ^jjb+atrb+++=upper
jaw ^nn++++=jaw
descended ^vbd+++xvbn+=descended
over ^in++++=over
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Ahab ^np+++??+=Ahab
sprang ^vbd+++xvbn+=sprang
backward ^jj++++=backward,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
whale ^nn++++=whale
closed ^vbd+++xvbn+=closed
his ^pp$+pp3+++=his
mouth ^nn++++=mouth
upon ^in++++=upon
the ^ati++++=the
cedar ^nn++++=cedar
hull ^nn++++=hull
midway ^rb++++=midway
between ^in++++=between
bow ^nn++++=bow
and ^cc++++=and
stern ^nn++++=stern.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
came ^vbd+++xvbn+=came
a ^at++++=a
dry ^jj++++=dry,
, ^zz++++=EXTRAWORD
appalling ^jj++++=appalling
crack ^jjb++++=crack.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boat ^nn++++=boat
bent ^vbd+++xvbn+=bent
like ^in++++=like
a ^at++++=a
wand ^nn++++=wand,
, ^zz++++=EXTRAWORD
split ^j+++xvbn+=split,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
burst ^vpsv++agls+xvbn+=burst
in ^in++++=in
two ^cd++++=two.
. ^zz++++=EXTRAWORD
Oars ^np+++??+=Oars
flew ^vbd+++xvbn+=flew.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
were ^vbd+bed+aux++=were
tossed ^vpsv++agls+xvbnx+=tossed
outward ^jjb++++=outward
among ^in++++=among
planks ^nns++++=planks,
, ^zz++++=EXTRAWORD
tubs ^nns+++??+=tubs,
, ^zz++++=EXTRAWORD
lines ^nns++++=lines,
, ^zz++++=EXTRAWORD
paddles ^nns++++=paddles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
glittering ^jj+atrb+++=glittering
heads ^nns++++=heads
of ^in++++=of
lances ^nns++++=lances.
. ^zz++++=EXTRAWORD
Ahab ^np+++??+=Ahab
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
flung ^j+++xvbn+=flung
from ^in++++=from
the ^ati++++=the
fractured ^jj+++xvbn+=fractured
stern ^jj++++=stern,
, ^zz++++=EXTRAWORD
struck ^j+++xvbn+=struck
the ^ati++++=the
water ^nn++++=water
with ^in++++=with
his ^pp$+pp3+++=his
scarred ^jj+++xvbn+=scarred
head ^jjb++++=head
foremost ^jj++++=foremost
and ^cc+phrs+++=and
disappeared ^jj+++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
" ^zz++++="Mates!
mates ^nns++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
overboard ^rb+pl+++=overboard!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
shouted ^vbd+vpub++xvbn+=shouted
Flask ^nn++++=Flask.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
no ^at++++=no
rescue ^nn++++=rescue
could ^md+pos+++=could
yet ^rb++++=yet
approach ^nn++++=approach.
. ^zz++++=EXTRAWORD
Moby ^np++++=Moby
Dick ^np++++=Dick
released ^vwbn+++xvbn+=released
the ^ati++++=the
wreck ^nn++++=wreck
and ^cc++++=and
turned ^vpsv++agls+xvbn+=turned
among ^in++++=among
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
broad ^jj+atrb+++=broad
forehead ^nn++++=forehead
pushed ^vwbn+++xvbn+=pushed
the ^ati++++=the
floating ^jj+atrb++xvbg+=floating
fragments ^nns+nom+++=fragments
into ^in++++=into
a ^at++++=a
revolving ^jj+atrb++xvbg+=revolving
ring ^nn++++=ring.
. ^zz++++=EXTRAWORD
Swimming ^nvbg+++xvbg+=Swimming
men ^nns++++=men
were ^vbd+bed+aux++=were
drawn ^vpsv++agls+xvbnx+=drawn
with ^in++++=with
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
helpless ^jj+atrb+++=helpless
satellites ^nns++++=satellites
around ^rp++++=around
that ^dt+dem+++=that
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
deliberate ^jj+atrb+++=deliberate
planet ^nn++++=planet.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
time ^nn++++=time
the ^ati++++=the
whale ^nn++++=whale
circled ^vbd+++xvbn+=circled,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
flank ^nn++++=flank
showed ^vbd+vprv++xvbn+=showed
beneath ^in+pl+++=beneath
the ^ati++++=the
surface ^nn++++=surface,
, ^zz++++=EXTRAWORD
so ^ql++++=so
close ^vb++++=close
that ^cs+sub+++=that
barnacle ^nn+++??+=barnacle-scars
- ^zz++++=EXTRAWORD
scars ^nns++++=EXTRAWORD
and ^cc++++=and
old ^jj+atrb+++=old
iron ^nn++++=iron
marks ^nns++++=marks
could ^md+pos+++=could
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
upon ^in++++=upon
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
water ^nn++++=water
mounded ^vbd+++xvbn+=mounded
over ^in++++=over
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
tail ^nn++++=tail,
, ^zz++++=EXTRAWORD
sweeping ^jj+++xvbg+=sweeping
slowly ^rb+cnj+++=slowly,
, ^zz++++=EXTRAWORD
possessed ^jj+atrb++xvbn+=possessed
power ^nn++++=power
enough ^dt++++=enough
in ^in++++=in
its ^pp$+it+++=its
least ^rbt++++=least
careless ^jj+atrb+++=careless
movement ^nn+nom+++=movement
to ^in++++=to
pulp ^nn++++=pulp
a ^at++++=a
man ^nn++++=man
against ^in++++=against
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Ahab ^np+++??+=Ahab
broke ^vbd+++xvbn+=broke
the ^ati++++=the
surface ^nn++++=surface,
, ^zz++++=EXTRAWORD
coughing ^nn++++=coughing,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
gray ^np++++=gray
hair ^nn++++=hair
plastered ^vwbn+++xvbn+=plastered
upon ^in++++=upon
his ^pp$+pp3+++=his
brow ^nn++++=brow.
. ^zz++++=EXTRAWORD
" ^zz++++="Swim
swim ^vb++++=EXTRAWORD
clear ^jj++++=clear!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Stubb ^np+++??+=Stubb.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
swim ^vb++++=swim
clear ^jj++++=clear!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Clear?"
clear ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ahab ^np+++??+=Ahab
struck ^vbd+++xvbn+=struck
out ^rp+pl+++=out
toward ^in++++=toward
the ^ati++++=the
whale ^nn++++=whale.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
clear ^jj+pred+++=clear
only ^rb+down+++=only
near ^rb++++=near
him ^pp3o+pp3+++=him!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fedallah ^np+++??+=Fedallah
seized ^vbd+++xvbn+=seized
the ^ati++++=the
captain ^nn++++=captain's
's ^$++++=EXTRAWORD
coat ^nn++++=coat
and ^cc++++=and
dragged ^vbd+++xvbn+=dragged
him ^pp3o+pp3+++=him
backward ^jj++++=backward
as ^ql++++=as
the ^ati++++=the
immense ^jj+atrb+++=immense
head ^nn++++=head
came ^vbd+++xvbn+=came
around ^in++++=around
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Moby ^np++++=Moby
Dick ^np++++=Dick's
's ^$++++=EXTRAWORD
jaw ^nn++++=jaw
opened ^vbd+++xvbn+=opened
slightly ^rb+down+++=slightly;
; ^zz++++=EXTRAWORD
splintered ^jj+atrb++xvbn+=splintered
cedar ^nn++++=cedar
dropped ^vbd+++xvbn+=dropped
from ^in++++=from
between ^in++++=between
his ^pp$+pp3+++=his
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
examine ^vbi++++=examine
those ^dt+dem+++=those
scattered ^jj+atrb++xvbn+=scattered
men ^nns++++=men
not ^xnot++not++=not
ravenously ^rb+cnj+++=ravenously,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
sperm ^nn+++??+=sperm
whale ^nn++++=whale
is ^vbz+bez+vrb++=is
no ^at++++=no
common ^jj++++=common
devourer ^jjr++++=devourer
of ^in++++=of
sailors ^nns++++=sailors,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
that ^dt+dem+++=that
unfathomable ^jj+atrb+++=unfathomable
attention ^nn+nom+++=attention
by ^in++++=by
which ^whp+rel+pied++=which
Nature ^nn++++=Nature
sometimes ^rb++++=sometimes
appears ^vbz+seem+++=appears
to ^to+vcmp+++=to
consider ^nn+nom+++=consider
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she
shall ^md+prd+++=shall
permit ^vb++++=permit
an ^at++++=an
insect ^nn++++=insect
one ^cd1++++=one
more ^rbr++++=more
minute ^nn++++=minute
of ^in++++=of
sunlight ^nn++++=sunlight.
. ^zz++++=EXTRAWORD
The ^ati++++=The
surviving ^jj+atrb++xvbg+=surviving
boats ^nns++++=boats
backed ^vbd+++xvbn+=backed
water ^nn++++=water,
, ^zz++++=EXTRAWORD
unable ^jj++++=unable
to ^to+jcmp+++=to
pierce ^vbi++++=pierce
the ^ati++++=the
circle ^nn++++=circle.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
crews ^nns++++=crews
shouted ^vbd+vpub++xvbn+=shouted,
, ^zz++++=EXTRAWORD
brandished ^jj+atrb++xvbn+=brandished
lances ^nns++++=lances,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beat ^vb+++xvbn+=beat
the ^ati++++=the
sea ^nn++++=sea
with ^in++++=with
oars ^nns+++??+=oars.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whale ^nn++++=whale
turned ^vbd+++xvbn+=turned
inward ^jjb++++=inward.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
brow ^nn++++=brow
bore ^vbd+++xvbn+=bore
down ^rp++++=down
upon ^in++++=upon
the ^ati++++=the
swimmers ^nns+nom+++=swimmers.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
Pequod ^np+++??+=Pequod
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
Starbuck ^np+++??+=Starbuck
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
the ^ati++++=the
ruin ^nn++++=ruin
through ^in++++=through
his ^pp$+pp3+++=his
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
Casting ^vbg+++xvbg+=Casting
caution ^nn+nom+++=caution
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
ordered ^vbd+vsua+tht0+xvbnx+=ordered
the ^ati++++=the
yards ^nns++++=yards
braced ^vbd+++xvbn+=braced
and ^cc+phrs+++=and
drove ^vbd+++xvbn+=drove
the ^ati++++=the
ship ^nn++++=ship
toward ^in++++=toward
the ^ati++++=the
white ^jj+atrb+++=white
whale ^nn++++=whale,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
boats ^nns++++=boats
and ^cc++++=and
men ^nns++++=men
lay ^vbd+++xvbn+=lay
strewn ^vwbn+++xvbn+=strewn
before ^in++++=before
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
vessel ^nn++++=vessel
leaned ^vbd+++xvbn+=leaned
under ^in++++=under
her ^pp$+pp3+++=her
canvas ^nn++++=canvas.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
bow ^nn++++=bow-wave
- ^zz++++=EXTRAWORD
wave ^nn++++=EXTRAWORD
rose ^vbd+++xvbn+=rose;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
black ^jj+atrb+++=black
hull ^np++++=hull
grew ^vbd+++xvbn+=grew
rapidly ^rb++++=rapidly
above ^jjb++++=above
the ^ati++++=the
swimmers ^nns+nom+++=swimmers,
, ^zz++++=EXTRAWORD
a ^at++++=a
moving ^jj+++xvbg+=moving
cliff ^np++++=cliff
furred ^vbd+++xvbn+=furred
with ^in++++=with
weed ^nn++++=weed
and ^cc++++=and
copper ^nn++++=copper-green
- ^zz++++=EXTRAWORD
green ^nn++++=EXTRAWORD
stains ^nns++++=stains.
. ^zz++++=EXTRAWORD
" ^zz++++="Mind
mind ^nn++++=EXTRAWORD
the ^ati++++=the
wreckage ^nn+nom+++=wreckage!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Starbuck ^np+++??+=Starbuck
cried ^vbd+++xvbn+=cried
to ^in++++=to
the ^ati++++=the
helmsman ^nn+nom+++=helmsman.
. ^zz++++=EXTRAWORD
" ^zz++++="Port
port ^npl++++=EXTRAWORD
steady ^jj++++=steady
steady ^jj++++=steady!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Pequod ^np++++=Pequod's
's ^$++++=EXTRAWORD
cutwater ^jjr++++=cutwater
entered ^jj+++xvbn+=entered
the ^ati++++=the
circle ^nn++++=circle.
. ^zz++++=EXTRAWORD
Moby ^np++++=Moby
Dick ^np++++=Dick
swung ^vbd+++xvbn+=swung
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
advancing ^jj+++xvbg+=advancing
hull ^np++++=hull.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
magnificent ^jj+atrb+++=magnificent
instant ^nn+nom+++=instant
he ^pp3a+pp3+++=he
lay ^vbd+++xvbnx+=lay
broadside ^nn+++??+=broadside,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
whiteness ^nns+nom+++=whiteness
shining ^vwbg+++xvbg+=shining
against ^in++++=against
the ^ati++++=the
ship ^nn++++=ship's
's ^$++++=EXTRAWORD
tar ^nn++++=tar-black
- ^zz++++=EXTRAWORD
black ^jj+atrb+++=EXTRAWORD
flank ^nn++++=flank,
, ^zz++++=EXTRAWORD
the ^ati++++=the
two ^cd++++=two
antagonistic ^jj+atrb+++=antagonistic
immensities ^nns+nom+++=immensities
divided ^vwbn+++xvbn+=divided
only ^rb+down+++=only
by ^in++++=by
a ^at++++=a
strip ^nn++++=strip
of ^in++++=of
churning ^xvbg+++xvbg+=churning
blue ^jj++++=blue.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
sank ^vbd+++xvbnx+=sank,
, ^zz++++=EXTRAWORD
passed ^j+++xvbn+=passed
under ^in++++=under
the ^ati++++=the
bows ^nns++++=bows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
emerged ^vpsv++agls+xvbn+=emerged
beyond ^in++++=beyond
the ^ati++++=the
starboard ^nn++++=starboard
quarter ^nn++++=quarter.
. ^zz++++=EXTRAWORD
A ^at++++=A
volley ^nn++++=volley
of ^in++++=of
spray ^nn++++=spray
sprang ^vbd+++xvbn+=sprang
from ^in++++=from
his ^pp$+pp3+++=his
flukes ^nns+++??+=flukes.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
moved ^vbd+++xvbnx+=moved
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
" ^zz++++="Pick
pick ^vb++++=EXTRAWORD
them ^pp3o+pp3+++=them
up ^rp++++=up!
! ^zz++++=EXTRAWORD
Every ^at++++=Every
soul ^nn++++=soul!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Starbuck ^np+++??+=Starbuck.
. ^zz++++=EXTRAWORD
Stubb ^np++++=Stubb's
's ^$++++=EXTRAWORD
and ^cc++++=and
Flask ^np++++=Flask's
's ^$++++=EXTRAWORD
boats ^nns++++=boats
darted ^vbd+++xvbn+=darted
among ^in++++=among
the ^ati++++=the
fragments ^nns+nom+++=fragments.
. ^zz++++=EXTRAWORD
Hands ^nns++++=Hands
reached ^vbd+++xvbn+=reached
down ^rp++++=down;
; ^zz++++=EXTRAWORD
drowning ^nvbg+++xvbg+=drowning
men ^nns++++=men
clutched ^vbd+++xvbn+=clutched
gunwales ^nns+nom+++=gunwales;
; ^zz++++=EXTRAWORD
Queequeg ^np+++??+=Queequeg
hauled ^vbd+++xvbn+=hauled
one ^cd1++++=one
sailor ^nn++++=sailor
bodily ^jj++++=bodily
across ^in+pl+++=across
two ^cd++++=two
thwarts ^nns++++=thwarts
as ^cs+sub+++=as
though ^cs+sub+++=though
landing ^nvbg+++xvbg+=landing
a ^at++++=a
codfish ^nn++++=codfish.
. ^zz++++=EXTRAWORD
Fedallah ^np+++??+=Fedallah
entered ^vbd+++xvbn+=entered
without ^in++++=without
aid ^nn++++=aid
and ^cc++++=and
crouched ^vbd+++xvbn+=crouched
dripping ^jj+++xvbg+=dripping
in ^in++++=in
the ^ati++++=the
bow ^nn++++=bow.
. ^zz++++=EXTRAWORD
Last ^rb++++=Last
came ^vbd+++xvbn+=came
Ahab ^np+++??+=Ahab,
, ^zz++++=EXTRAWORD
held ^j+++xvbn+=held
beneath ^in+pl+++=beneath
the ^ati++++=the
arms ^nns++++=arms
by ^in++++=by
Stubb ^np+++??+=Stubb
and ^cc++++=and
a ^at++++=a
harpooneer ^nn+nom+++=harpooneer.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
was ^vbd+bedz+vrb++=was
bloodless ^jj+pred+++=bloodless.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
ivory ^nn++++=ivory
leg ^nn++++=leg
hung ^vbd+++xvbn+=hung
strangely ^rb++++=strangely;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
ribs ^nns++++=ribs
seemed ^vbd+seem++xvbn+=seemed
crushed ^vbd+++xvbn+=crushed
inward ^jjb++++=inward;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
even ^rb++++=even
those ^dt+pdem+++=those
who ^whp+rel+obj++=who
feared ^jj+++xvbn+=feared
him ^pp3o+pp3+++=him
felt ^vbd+vprv++xvbn+=felt
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
animating ^jj+atrb++xvbg+=animating
fire ^nn++++=fire
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
quenched ^vpsv++agls+xvbnx+=quenched.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lay ^vbd+++xvbnx+=lay
along ^in++++=along
the ^ati++++=the
bottom ^jjb+atrb+++=bottom
boards ^nns++++=boards
while ^cs+sub+++=while
seawater ^jjr++++=seawater
ran ^vbd+++xvbn+=ran
from ^in++++=from
his ^pp$+pp3+++=his
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
collecting ^nvbg+++xvbg+=collecting
redly ^jj++++=redly
where ^wrb+who+++=where
his ^pp$+pp3+++=his
brow ^nn++++=brow
was ^vbd+bedz+aux++=was
cut ^vpsv++agls+xvbnx+=cut.
. ^zz++++=EXTRAWORD
" ^zz++++="Easy,
easy ^jj+atrb+++=EXTRAWORD
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Stubb ^np+++??+=Stubb,
, ^zz++++=EXTRAWORD
with ^in++++=with
unusual ^jj+atrb+++=unusual
gentleness ^nns+nom+++=gentleness.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
whale ^nn++++=whale
hath ^vbz+hvz+aux++=hath
hammered ^vprf+++xvbnx+=hammered
thee ^pp2+pp2+++=thee
broadside ^nn+++??+=broadside."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ahab ^np++++=Ahab's
's ^$++++=EXTRAWORD
eyelids ^nns++++=eyelids
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
way ^nn++++=way?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sir?"
sir ^npt++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
way ^nn++++=way
went ^vbd+++xvbn+=went
he ^pp3a+pp3+++=he?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Stubb ^np+++??+=Stubb
stared ^vbd+++xvbn+=stared,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
laughed ^vbd+++xvbn+=laughed
despite ^in++++=despite
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
captain ^nn++++=captain
alive ^jj++++=alive
inside ^jjb++++=inside
the ^ati++++=the
corpse ^nn++++=corpse!
! ^zz++++=EXTRAWORD
To ^in++++=To
leeward ^rb+cnj+++=leeward,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir
fast ^nn++++=fast."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
pull ^vb++++=pull."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Pull?
pull ^vb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
men ^nns++++=men
are ^vb+ber+aux++=are
spent ^vpsv++agls+xvbnx+=spent;
; ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
boat ^nn++++=boat's
's ^$++++=EXTRAWORD
kindling ^nn+nom+++=kindling;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
your ^pp$+pp2+++=your
leg ^nn++++=leg
" ^zz++++="
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
leg ^nn++++=leg?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
