All ^abn++++=All
Warm ^jj+atrb+++=Warm
smells ^nns++++=smells
rolled ^vbd+++xvbn+=rolled
through ^in++++=through
the ^ati++++=the
hall ^nn++++=hall:
: ^zz++++=EXTRAWORD
soup ^nn++++=soup,
, ^zz++++=EXTRAWORD
fish ^nns++++=fish,
, ^zz++++=EXTRAWORD
roast ^vb++++=roast
meat ^nn++++=meat,
, ^zz++++=EXTRAWORD
hot ^jj+atrb+++=hot
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
sweet ^jj+atrb+++=sweet
wine ^nn++++=wine.
. ^zz++++=EXTRAWORD
Knives ^nns++++=Knives
and ^cc++++=and
forks ^nns++++=forks
chattered ^vbd+++xvbn+=chattered.
. ^zz++++=EXTRAWORD
Glasses ^nns++++=Glasses
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
The ^ati++++=The
guests ^nns++++=guests
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
laughter ^nn+nom+++=laughter
grew ^vbd+++xvbn+=grew
louder ^jjr++++=louder
and ^cc+phrs+++=and
looser ^jjr++++=looser,
, ^zz++++=EXTRAWORD
rising ^jj+++xvbg+=rising
above ^jjb++++=above
the ^ati++++=the
opening ^jj+++xvbg+=opening
and ^cc+phrs+++=and
shutting ^jj+++xvbg+=shutting
of ^in++++=of
doors ^nns++++=doors.
. ^zz++++=EXTRAWORD
Moon ^np++++=Moon
became ^vbd+++xvbn+=became
tired ^jj+++xvbn+=tired
and ^cc+phrs+++=and
leaned ^jj+++xvbn+=leaned
against ^in++++=against
Sun ^nn++++=Sun.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+whq++=EXTRAWORD
will ^md+prd+++=will
they ^pp3a+pp3+++=they
bring ^vb++++=bring
the ^ati++++=the
puppy ^nn+++??+=puppy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Never."
never ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
cross ^nn++++=cross."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
might ^md+pos+++=might
have ^vb+hv+aux++=have
fallen ^vprf+++xvbn+=fallen
asleep ^jj++++=asleep
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Father ^npt++++=Father
found ^vbd+vprv++xvbn+=found
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drew ^vbd+++xvbnx+=drew
back ^jjb++++=back
the ^ati++++=the
curtain ^nn++++=curtain
and ^cc++++=and
stared ^vbd+++xvbn+=stared.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
second ^od++++=second
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
like ^in++++=like
Father ^nn++++=Father
on ^in++++=on
ordinary ^jj+atrb+++=ordinary
mornings ^nns++++=mornings.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
his ^pp$+pp3+++=his
face ^vb++++=face
opened ^vbd+++xvbn+=opened
into ^in++++=into
a ^at++++=a
tremendous ^jj+atrb+++=tremendous
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
" ^zz++++="Stowaways!"
stowaways ^rb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="Little
little ^ap++++=EXTRAWORD
midnight ^nn++++=midnight
thieves ^nns++++=thieves!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sh!"
sh ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sun ^nn++++=Sun.
. ^zz++++=EXTRAWORD
Father ^nn++++=Father
laughed ^vbd+++xvbn+=laughed
so ^ql+emph+++=so
hard ^jj++++=hard
he ^pp3a+pp3+++=he
had ^md"++pmd"++=had
to ^md+nec+++=to
hold ^vb+vprv+++=hold
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
collar ^nn++++=collar
was ^vbd+bedz+vrb++=was
open ^jj+pred+++=open,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
usually ^rb+down+++=usually
smooth ^jj++++=smooth,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
up ^rp++++=up
in ^in++++=in
two ^cd++++=two
horns ^nns++++=horns.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
along ^in+strn+++=along.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
and ^cc+phrs+++=and
see ^vb+vprv+++=see
the ^ati++++=the
battlefield ^nn++++=battlefield."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
battlefield ^nn++++=battlefield?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Moon ^np++++=Moon
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
the ^ati++++=the
brave ^jj++++=brave
have ^vb+hv+aux++=have
eaten ^vprf+++xvbnx+=eaten
too ^ql++++=too
much ^ap++++=much."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
one ^pn++++=one
of ^in++++=of
their ^pp$+pp3+++=their
hands ^nns++++=hands
in ^in++++=in
each ^dt++++=each
of ^in++++=of
his ^pp$+pp3+++=his
and ^cc++++=and
marched ^vbd+++xvbn+=marched
them ^pp3o+pp3+++=them
into ^in++++=into
the ^ati++++=the
dining ^jj+atrb++xvbg+=dining
room ^nn++++=room.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
Sun ^nn++++=Sun
thought ^vbd+++xvbn+=thought
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
wrong ^jj+atrb+++=wrong
room ^nn++++=room.
. ^zz++++=EXTRAWORD
The ^ati++++=The
white ^jj+atrb+++=white
cloth ^nn++++=cloth
had ^vbd+hvd+aux++=had
become ^vb++++=become
wrinkled ^vwbn+++xvbn+=wrinkled
and ^cc++++=and
stained ^jj+++xvbn+=stained.
. ^zz++++=EXTRAWORD
Red ^jj+atrb+++=Red
wine ^nn++++=wine
lay ^vbd+++xvbn+=lay
in ^in++++=in
a ^at++++=a
dark ^jj+atrb+++=dark
pool ^nn++++=pool
beside ^in+pl+++=beside
an ^at++++=an
overturned ^jj+atrb++xvbn+=overturned
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
Napkins ^nns++++=Napkins
were ^vbd+bed+aux++=were
crushed ^vpsv++agls+xvbnx+=crushed
into ^in++++=into
balls ^nns++++=balls.
. ^zz++++=EXTRAWORD
The ^ati++++=The
roses ^nns++++=roses
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
from ^in++++=from
their ^pp$+pp3+++=their
pointed ^vbd+++xvbn+=pointed
folds ^nns++++=folds
and ^cc++++=and
were ^vbd+bed+aux++=were
scattered ^vpsv++agls+xvbnx+=scattered
among ^in++++=among
bones ^nns++++=bones,
, ^zz++++=EXTRAWORD
peels ^nns+++??+=peels,
, ^zz++++=EXTRAWORD
crumbs ^nns++++=crumbs,
, ^zz++++=EXTRAWORD
nutshells ^nns+++??+=nutshells,
, ^zz++++=EXTRAWORD
torn ^jj+atrb++xvbn+=torn
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
little ^jj+atrb+++=little
greasy ^jj+atrb+++=greasy
lakes ^nns++++=lakes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fish ^nns++++=fish
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
opened ^vpsv++agls+xvbnx+=opened.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
silver ^nn++++=silver
net ^jjb++++=net
was ^vbd+bedz+aux++=was
dragged ^vpsv++agls+xvbnx+=dragged
aside ^rp++++=aside,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
head ^jjb++++=head
stared ^jj+++xvbn+=stared
from ^in++++=from
a ^at++++=a
dish ^nn++++=dish
of ^in++++=of
cloudy ^jj+atrb+++=cloudy
sauce ^nn++++=sauce.
. ^zz++++=EXTRAWORD
The ^ati++++=The
jellies ^nns++++=jellies
leaned ^vbd+++xvbn+=leaned
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut
and ^cc+phrs+++=and
trembling ^jj+++xvbg+=trembling.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
china ^np++++=china
swan ^nn++++=swan
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
its ^pp$+it+++=its
side ^nn++++=side
upon ^in++++=upon
the ^ati++++=the
mirror ^nn++++=mirror-lake.
- ^zz++++=EXTRAWORD
lake ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Wax ^nn++++=Wax
had ^vbd+hvd+aux++=had
run ^vprf+++xvbnx+=run
down ^rb+phrv+++=down
the ^ati++++=the
tiny ^jj+atrb+++=tiny
lamps ^nns++++=lamps
like ^in++++=like
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shining ^jj+atrb++xvbg+=shining
spoons ^nns++++=spoons
were ^vbd+bed+vrb++=were
dirty ^jj+pred+++=dirty.
. ^zz++++=EXTRAWORD
The ^ati++++=The
glasses ^nns++++=glasses
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
wink ^nn++++=wink
now ^rn+tm+++=now;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
gaped ^vbd+++xvbnx+=gaped.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
house ^nn++++=house
Sun ^nn++++=Sun
could ^md+pos+++=could
not ^xnot++not++=not
breathe ^vb++++=breathe.
. ^zz++++=EXTRAWORD
The ^ati++++=The
roof ^nn++++=roof
was ^vbd+bedz+aux++=was
broken ^vpsv++agls+xvbnx+=broken.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
chimney ^nn++++=chimney
had ^vbd+hvd+aux++=had
vanished ^vprf+++xvbnx+=vanished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
spoon ^nn++++=spoon
had ^vbd+hvd+aux++=had
cut ^vprf+++xvbnx+=cut
deep ^jj++++=deep
into ^in++++=into
the ^ati++++=the
pink ^jj+atrb+++=pink
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
yellow ^jj+atrb+++=yellow
windows ^nns++++=windows
had ^vbd+hvd+aux++=had
run ^vprf+++xvbnx+=run
into ^in+ppvb+++=into
streaks ^nns++++=streaks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
white ^jj+atrb+++=white
door ^nn++++=door
hung ^vbd+++xvbn+=hung
crooked ^jj++++=crooked
over ^in++++=over
the ^ati++++=the
green ^jj+atrb+++=green
path ^nn++++=path,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
melted ^vprf+++xvbnx+=melted
into ^in++++=into
a ^at++++=a
puddle ^nn+++??+=puddle.
. ^zz++++=EXTRAWORD
Half ^abn++++=Half
the ^ati++++=the
house ^npl++++=house
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
inward ^jjb++++=inward,
, ^zz++++=EXTRAWORD
showing ^vbg+vprv++xvbg+=showing
nothing ^pn++++=nothing
inside ^jjb+atrb+++=inside
but ^cc+phrs+++=but
pink ^jj+atrb+++=pink
cream ^nn++++=cream
and ^cc++++=and
crumbs ^nns++++=crumbs.
. ^zz++++=EXTRAWORD
Moon ^np++++=Moon
gave ^vbd+++xvbn+=gave
a ^at++++=a
happy ^jj+atrb+++=happy
cry ^nn++++=cry.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
handle ^nn++++=handle!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
Sun ^nn++++=Sun
could ^md+pos+++=could
stop ^vb++++=stop
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
reached ^vbd+++xvbnx+=reached
down ^rp++++=down,
, ^zz++++=EXTRAWORD
pulled ^j+++xvbn+=pulled
the ^ati++++=the
brown ^jj+atrb+++=brown
nut ^nn++++=nut
from ^in++++=from
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
door ^nn++++=door
and ^cc++++=and
popped ^vbd+++xvbn+=popped
it ^pp3+it+++=it
into ^in++++=into
her ^pp$+pp3+++=her
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
" ^zz++++="Delicious,"
delicious ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
chewing ^vbg+++xvbg+=chewing.
. ^zz++++=EXTRAWORD
Father ^npt++++=Father
roared ^vbd+++xvbn+=roared
with ^in++++=with
laughter ^nn+nom+++=laughter.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
girl ^nn++++=girl!
! ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Sun ^nn++++=Sun.
. ^zz++++=EXTRAWORD
Have ^vb+hv+vrb++=Have
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
roof ^nn++++=roof."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
scooped ^vbd+++xvbnx+=scooped
some ^dti++++=some
melting ^nn++++=melting
pudding ^nn++++=pudding
onto ^in++++=onto
a ^at++++=a
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
slid ^vbd+++xvbn+=slid
from ^in++++=from
the ^ati++++=the
spoon ^nn++++=spoon
with ^in++++=with
a ^at++++=a
soft ^jj++++=soft,
, ^zz++++=EXTRAWORD
wet ^jj++++=wet
sound ^jj++++=sound.
. ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
stepped ^vbd+++xvbn+=stepped
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
splendid ^jj++++=splendid."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No!"
no ^at++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Moon ^np++++=Moon
licked ^vwbn+++xvbn+=licked
sugar ^nn++++=sugar
from ^in++++=from
her ^pp$+pp3+++=her
finger ^nn++++=finger.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
only ^ap+down+++=only
pudding ^nn++++=pudding."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
pudding ^nn++++=pudding.
. ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
looked ^vbd+++xvbn+=looked
again ^rb+tm+++=again
at ^in++++=at
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
morning ^nn++++=morning
everything ^pn++++=everything
had ^vbd+hvd+aux++=had
stood ^vprf+++xvbnx+=stood
so ^ql+emph+++=so
straight ^jj++++=straight
and ^cc+phrs+++=and
perfect ^jj++++=perfect.
. ^zz++++=EXTRAWORD
The ^ati++++=The
roses ^nns++++=roses
had ^vbd+hvd+aux++=had
nodded ^vprf+++xvbnx+=nodded.
. ^zz++++=EXTRAWORD
The ^ati++++=The
birds ^nns++++=birds
had ^vbd+hvd+aux++=had
drunk ^vprf+++xvbnx+=drunk
from ^in++++=from
the ^ati++++=the
bright ^jj+atrb+++=bright
lake ^nn++++=lake.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ice ^nn++++=ice
people ^nns++++=people
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
safe ^jj++++=safe
behind ^in+pl+++=behind
their ^pp$+pp3+++=their
yellow ^jj+atrb+++=yellow
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
guests ^nns++++=guests
had ^vbd+hvd+aux++=had
walked ^vprf+++xvbnx+=walked
round ^rb++++=round
admiring ^xvbg+++xvbg+=admiring
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
beautiful ^jj++++=beautiful,
, ^zz++++=EXTRAWORD
exquisite ^nn++++=exquisite,
, ^zz++++=EXTRAWORD
too ^ql++++=too
beautiful ^jj++++=beautiful
and ^cc++++=and
then ^rn+tm+++=then
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
Broken ^j+++xvbn+=Broken
broken ^jj+++xvbn+=broken.
. ^zz++++=EXTRAWORD
All ^abn++++=All
of ^in++++=of
it ^pp3+it+++=it
spoiled ^vbd+++xvbn+=spoiled.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
throat ^nn++++=throat
closed ^vbd+++xvbn+=closed.
. ^zz++++=EXTRAWORD
Tears ^nns++++=Tears
sprang ^vbd+++xvbn+=sprang
hot ^jj++++=hot
into ^in++++=into
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
horrid ^jj++++=horrid,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
Father ^np++++=Father's
's ^$++++=EXTRAWORD
smile ^nn++++=smile
remained ^vbd+++xvbn+=remained,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
no ^at++++=no
longer ^rbr++++=longer
seemed ^vbd+seem++xvbn+=seemed
merry ^jj++++=merry.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Horrid!"
horrid ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
cried ^vbd+++xvbn+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb++++=all
horrid ^jj++++=horrid!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You've
've ^vb+hv+aux++0=EXTRAWORD
smashed ^vprf+++xvbnx+=smashed
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
ate ^vbd+++xvbn+=ate
their ^pp$+pp3+++=their
house ^nn++++=house!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Moon ^np++++=Moon
stopped ^vbd+++xvbn+=stopped
chewing ^vbg+++xvbg+=chewing.
. ^zz++++=EXTRAWORD
Mother ^npt++++=Mother
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway,
, ^zz++++=EXTRAWORD
holding ^vbg+vprv++xvbg+=holding
up ^rp++++=up
her ^pp3o+pp3+++=her
green ^npl++++=green
skirt ^nn++++=skirt.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
this ^dt+dem+++=this
noise ^nn++++=noise?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
son ^nn++++=son,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Father ^nn++++=Father,
, ^zz++++=EXTRAWORD
" ^zz++++="has
has ^vbz+hvz+aux++=EXTRAWORD
decided ^vprf+++xvbnx+=decided
to ^to+vcmp+++=to
insult ^vb++++=insult
the ^ati++++=the
supper ^nn++++=supper."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
knew ^vbd+vprv+tht0+xvbnx+=knew
they ^pp3a+pp3+++=they
should ^md+nec+++=should
never ^rb++++=never
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
brought ^vpsv++agls+xvbnx+=brought
down ^rb+phrv+++=down."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mother ^npt++++=Mother
pressed ^vbd+++xvbn+=pressed
two ^cd++++=two
fingers ^nns+nom+++=fingers
to ^in++++=to
her ^pp$+pp3+++=her
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said
so ^ql++++=so
from ^in++++=from
the ^ati++++=the
beginning ^nvbg+++xvbg+=beginning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
pointed ^vbd+++xvbn+=pointed
at ^rb++++=at
the ^ati++++=the
ruined ^jj+atrb++xvbn+=ruined
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
words ^nns++++=words
tumbled ^vbd+++xvbn+=tumbled
and ^cc++++=and
would ^md+prd+++=would
not ^xnot++not++=not
arrange ^vb++++=arrange
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
lovely ^jj+pred+++=lovely
and ^cc++++=and
now ^rn+tm+++=now
and ^cc++++=and
they ^pp3a+pp3+++=they
lived ^vbd+++xvbnx+=lived
" ^zz++++="
" ^zz++++="Enough,"
enough ^qlp++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Father ^npt++++=Father
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
voice ^nn++++=voice
was ^vbd+bedz+vrb++=was
flat ^nn++++=flat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
horns ^nns++++=horns
of ^in++++=of
hair ^nn++++=hair
no ^at++++=no
longer ^rbr++++=longer
looked ^vbd+++xvbn+=looked
funny ^jj++++=funny.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
look ^nn++++=look!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said
enough ^qlp++++=enough.
. ^zz++++=EXTRAWORD
Go ^vb++++=Go
upstairs ^jjb++++=upstairs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
stood ^vbd+++xvbn+=stood
still ^jj+pred+++=still.
. ^zz++++=EXTRAWORD
" ^zz++++="Upstairs,
upstairs ^jjb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
At ^rb++++=At
once ^rb"+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Moon ^np++++=Moon
slipped ^vbd+++xvbn+=slipped
her ^pp$+pp3+++=her
hand ^nn++++=hand
into ^in++++=into
Father ^nn++++=Father's.
's. ^nn+++??+=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
watching ^vbg+++xvbgx+=watching
Sun ^nn++++=Sun
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
strange ^jj++++=strange.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
turned ^vbd+++xvbn+=turned
and ^cc+phrs+++=and
ran ^vbd+++xvbn+=ran.
. ^zz++++=EXTRAWORD
Past ^jjb++++=Past
the ^ati++++=the
dark ^jj+atrb+++=dark
morning ^nn++++=morning
room ^nn++++=room,
, ^zz++++=EXTRAWORD
past ^jjb++++=past
the ^ati++++=the
chairs ^nns++++=chairs
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
up ^rp++++=up
the ^ati++++=the
long ^jj+atrb+++=long
staircase ^nn++++=staircase
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
stiff ^jj+atrb+++=stiff
collar ^nn++++=collar
cutting ^vwbg+++xvbg+=cutting
his ^pp$+pp3+++=his
neck ^nn++++=neck
and ^cc++++=and
the ^ati++++=the
damp ^nn++++=damp
mark ^vb++++=mark
of ^in++++=of
the ^ati++++=the
feather ^nn++++=feather
lady ^nn++++=lady's
's ^$++++=EXTRAWORD
kiss ^vb++++=kiss
still ^jj+pred+++=still
cold ^jj++++=cold
upon ^in++++=upon
his ^pp$+pp3+++=his
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
him ^pp3o+pp3+++=him
Mother ^npt++++=Mother
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Really,
really ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
an ^at++++=an
extraordinary ^jj+atrb+++=extraordinary
child ^nn++++=child."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
dining ^jj+++xvbg+=dining-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
door ^nn++++=door
shut ^vbd+++xvbn+=shut.
. ^zz++++=EXTRAWORD
Upstairs ^jjb++++=Upstairs,
, ^zz++++=EXTRAWORD
the ^ati++++=the
