For ^in++++=For
escaping ^vwbg+++xvbg+=escaping
beneath ^rb++++=beneath
her ^pp$+pp3+++=her
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+aux++0=EXTRAWORD
gone ^vpsv++agls+xvbnx+=gone,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
James ^np++++=James.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
done ^vbd+++xvbn+=done
all ^abn++++=all
we ^pp1a+pp1+++=we
could ^md+pos+++=could."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
aunt ^nn++++=aunt
murmured ^vbd+++xvbn+=murmured
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
a ^at++++=a
better ^jjr+atrb+++=better
place ^nn++++=place.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
we ^pp1a+pp1+++=we
must ^md+nec+++=must
believe ^vb+vprv+++=believe.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
death ^nn++++=death,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
quiet ^nn++++=quiet.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
struggle ^nn++++=struggle
out ^rp+pl+++=out
of ^in++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
for ^in++++=for
Father ^npt++++=Father
O ^zz++++=O'Rourke
'rourke ^nn+++??+=EXTRAWORD
coming ^vwbg+++xvbg+=coming
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
we ^pp1a+pp1+++=we'd
'd ^md+prd+vrb++0=EXTRAWORD
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
arranged ^vbd+vsua+tht0+xvbnx+=arranged
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
The ^ati++++=The
notices ^nns++++=notices
and ^cc++++=and
the ^ati++++=the
undertaker ^nn+nom+++=undertaker
and ^cc++++=and
the ^ati++++=the
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
Poor ^jj+atrb+++=Poor
Nannie ^np+++??+=Nannie
was ^vbd+bedz+vrb++=was
no ^at++++=no
use ^nn++++=use
at ^rb++++=at
all ^abn++++=all."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nannie ^np+++??+=Nannie
smiled ^vbd+++xvbn+=smiled
faintly ^rb++++=faintly
as ^cs+sub+++=as
though ^cs+sub+++=though
this ^dt+pdem+++=this
were ^vbd+bed+vrb++=were
a ^at++++=a
fault ^nn++++=fault
they ^pp3a+pp3+++=they
had ^vb+hv+aux++=had
long ^rb++splt++=long
agreed ^vprf+++xvbnx+=agreed
upon ^in+strn+++=upon.
. ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
poured ^vbd+++xvbn+=poured
sherry ^nn++++=sherry.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
aunt ^npt++++=aunt
accepted ^vbd+vprv++xvbn+=accepted
half ^abn++++=half
a ^at++++=a
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
given ^vpsv++agls+xvbnx+=given
a ^rb++++=a
little ^rb"++++=little
in ^in++++=in
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
mine ^nn++++=mine,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+aux+xvbn+=been
asked ^vpsv++agls+xvbnx+=asked
whether ^cs+who+++=whether
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
smell ^nn++++=smell
was ^vbd+bedz+vrb++=was
sharp ^jj+pred+++=sharp
and ^cc+phrs+++=and
dusty ^jj++++=dusty.
. ^zz++++=EXTRAWORD
Beside ^in+pl+++=Beside
my ^pp$+pp1+++=my
hand ^nn++++=hand
the ^ati++++=the
crackers ^nns+nom+++=crackers
lay ^vbd+++xvbn+=lay
in ^in++++=in
a ^at++++=a
fan ^nn++++=fan.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
feared ^vbd+vprv++xvbnx+=feared
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
one ^pn++++=one,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
breaking ^nvbg+++xvbg+=breaking
would ^md+prd+++=would
be ^vb+be+aux++=be
heard ^vpsv++agls+xvbnx+=heard
in ^in++++=in
the ^ati++++=the
room ^nn++++=room
with ^in++++=with
the ^ati++++=the
coffin ^nn++++=coffin,
, ^zz++++=EXTRAWORD
so ^ql++++=so
I ^pp1a+pp1+++=I
declined ^vbd+++xvbnx+=declined
when ^wrb+who+++=when
Nannie ^np+++??+=Nannie
offered ^vbd+++xvbn+=offered
the ^ati++++=the
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
" ^zz++++="Take
take ^vb++++=EXTRAWORD
one ^pn++++=one,
, ^zz++++=EXTRAWORD
child ^nn++++=child,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
aunt ^npt++++=aunt
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
hungry ^jj++++=hungry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
shy ^jj++++=shy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Eliza ^np++++=Eliza.
. ^zz++++=EXTRAWORD
" ^zz++++="James
james ^np++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
fond ^jj++++=fond
of ^in++++=of
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
all ^abn++++=all
looked ^jj+++xvbn+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
a ^at++++=a
cracker ^jjr++++=cracker
and ^cc++++=and
held ^vbd+vprv+tht0+xvbn+=held
it ^pp3+it+++=it
without ^in++++=without
biting ^nn++++=biting.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
had ^vbd+hvd+aux++=had
hopes ^vbz++++=hopes
for ^in++++=for
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
you ^pp2+pp2+++=you
had ^vb+hv+vrb++=had
a ^at++++=a
serious ^jj+atrb+++=serious
turn ^nn++++=turn
of ^in++++=of
mind ^nn++++=mind."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv+tht0+xvbnx+=felt
my ^pp$+pp1+++=my
face ^nn++++=face
grow ^vb++++=grow
warm ^jj++++=warm.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Coyle ^np++++=Coyle's
's ^$++++=EXTRAWORD
words ^nns++++=words
returned ^vbd+++xvbn+=returned
to ^in++++=to
me ^pp1o+pp1+++=me:
: ^zz++++=EXTRAWORD
not ^xnot++not++=not
altogether ^nn+nom+++=altogether
healthy ^jj++++=healthy.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wondered ^vbd+vprv++xvbnx+=wondered
whether ^cs+who+++=whether
the ^ati++++=the
sisters ^nns+nom+++=sisters
knew ^vbd+vprv++xvbn+=knew
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
meant ^vprf+++xvbnx+=meant.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
aunt ^npt++++=aunt
asked ^vbd+vsua++xvbn+=asked
about ^in++++=about
the ^ati++++=the
illness ^nns+nom+++=illness.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
third ^nn++++=third
stroke ^nn++++=stroke
carried ^vbd+++xvbn+=carried
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
doctor ^nn++++=doctor
told ^vbd+vpub++xvbn+=told
us ^pp1o+pp1+++=us
from ^in++++=from
the ^ati++++=the
start ^nn++++=start.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
left ^vprf+++xvbn+=left
the ^ati++++=the
hand ^nn++++=hand
trembling ^vwbg+++xvbg+=trembling,
, ^zz++++=EXTRAWORD
the ^ati++++=the
second ^od++++=second
took ^vbd+++xvbn+=took
the ^ati++++=the
leg ^nn++++=leg,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
this ^dt+dem+++=this
last ^ap++++=last
one ^cd1++++=one
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
to ^to++++=to
be ^vbi+vbi+aux++=be
done ^vpsv++agls+xvbnx+=done.
. ^zz++++=EXTRAWORD
Paralysis ^nn++++=Paralysis,
, ^zz++++=EXTRAWORD
complete ^jj++++=complete.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv++xvbnx+=knew
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
certain ^jj+pred+++=certain
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
speak ^vb++++=speak?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
aunt ^npt++++=aunt
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
to ^to++++=to
say ^vbi+vpub+++=say
speak ^vb++++=speak.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
sounds ^nns++++=sounds.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
a ^at++++=a
sign ^nn++++=sign
toward ^in++++=toward
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
what ^wdt+who+++=what
it ^pp3+it+++=it
meant ^vbd+vprv++xvbn+=meant
well ^jj+pred+++=well,
, ^zz++++=EXTRAWORD
God ^np++++=God
knows ^vbz+vprv+++=knows.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
resigned ^vpsv++agls+xvbnx+=resigned."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nannie ^np+++??+=Nannie
repeated ^vbd+++xvbn+=repeated,
, ^zz++++=EXTRAWORD
" ^zz++++="Resigned,
resigned ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
sipped ^vbd+++xvbnx+=sipped
their ^pp$+pp3+++=their
sherry ^nn++++=sherry.
. ^zz++++=EXTRAWORD
The ^ati++++=The
grate ^nn++++=grate
contained ^vbd+++xvbn+=contained
no ^at++++=no
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
a ^rb++++=a
little ^rb"++++=little
grey ^jj+atrb+++=grey
heap ^nn++++=heap
with ^in++++=with
a ^at++++=a
red ^jj+atrb+++=red
paper ^nn++++=paper
flower ^vb++++=flower
stuck ^vbd+++xvbn+=stuck
in ^in++++=in
it ^pp3+it+++=it
for ^in++++=for
ornament ^nn+nom+++=ornament.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
all ^abn++++=all
looked ^jj+++xvbn+=looked
toward ^in++++=toward
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
had ^vb+hv+vrb++=had
a ^at++++=a
hard ^jj+atrb+++=hard
life ^nn++++=life,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
aunt ^npt++++=aunt
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah,
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
duties ^nns++++=duties
were ^vbd+bed+vrb++=were
too ^ql++++=too
much ^ap++++=much
for ^in++++=for
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
truth ^nn++++=truth
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
People ^nns++++=People
imagine ^vb+vprv+tht0++=imagine
a ^at++++=a
priest ^nn++++=priest
has ^vbz+hvz+vrb++=has
nothing ^pn++++=nothing
to ^to++++=to
do ^vbi++++=do
but ^cc+phrs+++=but
say ^vb+vpub+++=say
Mass ^nn++++=Mass
and ^cc++++=and
take ^vb++++=take
his ^pp$+pp3+++=his
dinner ^nn++++=dinner.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
the ^ati++++=the
responsibility ^nn+nom+++=responsibility.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sacraments ^nns+nom+++=sacraments,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sick ^jj+atrb+++=sick
calls ^nns++++=calls
at ^rb++++=at
all ^abn++++=all
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
the ^ati++++=the
confessions ^nns++++=confessions.
. ^zz++++=EXTRAWORD
Always ^rb++++=Always
somebody ^pn++++=somebody's
's ^vbz+bez+vrb++0=EXTRAWORD
soul ^nn++++=soul
depending ^vwbg+++xvbg+=depending
on ^in++++=on
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
exact ^jj++++=exact,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
my ^pp$+pp1+++=my
aunt ^nn++++=aunt.
. ^zz++++=EXTRAWORD
" ^zz++++="Too
too ^ql++++=EXTRAWORD
exact ^jj++++=exact,
, ^zz++++=EXTRAWORD
maybe ^rb+hdg+++=maybe.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++0=He'd
'd ^md+prd+aux++=EXTRAWORD
worry ^vb+vprv+++=worry
over ^in++++=over
a ^at++++=a
thing ^nn++++=thing
another ^dt++++=another
man ^nn++++=man
would ^md+prd+++=would
let ^vb+++xvbn+=let
pass ^vb++++=pass."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
turned ^vbd+++xvbn+=turned
her ^pp$+pp3+++=her
glass ^nn++++=glass
by ^in++++=by
the ^ati++++=the
stem ^nn++++=stem.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sherry ^nn++++=sherry
left ^vbd+++xvbn+=left
yellow ^jj+atrb+++=yellow
lines ^nns++++=lines
upon ^in++++=upon
the ^ati++++=the
sides ^nns++++=sides.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
began ^vbd+++xvbn+=began
with ^in++++=with
the ^ati++++=the
chalice ^nn++++=chalice,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Nannie ^np+++??+=Nannie
made ^vbd+++xvbn+=made
a ^at++++=a
slight ^jj+atrb+++=slight
movement ^nn+nom+++=movement,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Eliza ^np++++=Eliza
went ^vbd+++xvbn+=went
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
chalice ^nn++++=chalice?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
aunt ^npt++++=aunt
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
belonging ^vbg+++xvbg+=belonging
to ^in++++=to
the ^ati++++=the
church ^nn++++=church.
. ^zz++++=EXTRAWORD
A ^at++++=A
fine ^jj+atrb+++=fine
old ^jj+atrb+++=old
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Silver ^nn++++=Silver,
, ^zz++++=EXTRAWORD
with ^in++++=with
work ^nn++++=work
around ^rp++++=around
the ^ati++++=the
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
putting ^vbg+++xvbgx+=putting
it ^pp3+it+++=it
away ^rp+pl+++=away
after ^cs+sub+++=after
Mass ^nn++++=Mass
and ^cc++++=and
it ^pp3+it+++=it
slipped ^vbd+++xvbn+=slipped."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+aux++=EXTRAWORD
it ^pp3+it+++=it
destroyed ^vbd+++xvbn+=destroyed?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
destroyed ^vbd+++xvbn+=destroyed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bowl ^nn++++=bowl
was ^vbd+bedz+aux++=was
cracked ^vpsv++agls+xvbnx+=cracked
near ^in+pl+++=near
the ^ati++++=the
stem ^nn++++=stem.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
could ^md+pos+++=could
be ^vb+be+aux++=be
repaired ^vpsv++agls+xvbnx+=repaired.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
disrespect ^nn++++=disrespect
intended ^vwbn+++xvbn+=intended,
, ^zz++++=EXTRAWORD
none ^pn++++=none
whatever ^nn+nom+++=whatever.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
empty ^jj+pred+++=empty
too ^ql++++=too.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
important ^jj++++=important.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
consecrated ^vbd+++xvbn+=consecrated
in ^in++++=in
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="An
an ^at++++=EXTRAWORD
accident ^nn++++=accident,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
an ^at++++=an
accident ^nn++++=accident.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
James ^np++++=James
took ^vbd+++xvbn+=took
it ^pp3+it+++=it
to ^in++++=to
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
his ^pp$+pp3+++=his
hands ^nns++++=hands
had ^vbd+hvd+aux++=had
betrayed ^vprf+++xvbnx+=betrayed
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
the ^ati++++=the
definition ^nn+nom+++=definition:
: ^zz++++=EXTRAWORD
the ^ati++++=the
will ^md+prd+++=will
commanding ^jj+++xvbg+=commanding,
, ^zz++++=EXTRAWORD
the ^ati++++=the
body ^nn++++=body
refusing ^vwbg+++xvbg+=refusing.
. ^zz++++=EXTRAWORD
" ^zz++++="After
after ^in++++=EXTRAWORD
that ^dt+pdem+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="he
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
same ^ap++++=same.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
kept ^vbd+++xvbnx+=kept
to ^in+ppvb+++=to
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++0=He'd
'd ^md+prd+aux++=EXTRAWORD
sit ^vb++++=sit
in ^cs+sub+++=in
that ^cs"++++=that
chair ^nn++++=chair
there ^rn+pl+++=there
for ^in++++=for
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
room ^nn++++=room
might ^md+pos+++=might
be ^vb+be+vrb++=be
cold ^jj+pred+++=cold,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
over ^in++++=over
the ^ati++++=the
pages ^nns++++=pages
of ^in++++=of
his ^pp$+pp3+++=his
office ^nn++++=office
and ^cc++++=and
never ^rb++++=never
reading ^vbg+++xvbg+=reading
a ^at++++=a
line ^nn++++=line.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
Nannie ^np+++??+=Nannie
spoke ^vbd+++xvbn+=spoke,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++0=he'd
'd ^md+prd+aux++=EXTRAWORD
look ^vb++++=look
up ^rp++++=up
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++0=she'd
'd ^vbd+hvd+aux++=EXTRAWORD
called ^vprf+++xvbnx+=called
him ^pp3o+pp3+++=him
from ^in++++=from
a ^at++++=a
great ^jj+atrb+++=great
distance ^nn+nom+++=distance."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nannie ^np+++??+=Nannie
folded ^vbd+++xvbn+=folded
her ^pp3o+pp3+++=her
hands ^nns++++=hands
tightly ^rb++++=tightly.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
notions ^nns+nom+++=notions,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
added ^vbd+vpub++xvbn+=added.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
sort ^nn++++=sort
of ^in++++=of
notions ^nns+nom+++=notions?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
aunt ^npt++++=aunt
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
glanced ^vbd+++xvbn+=glanced
toward ^in++++=toward
the ^ati++++=the
open ^jj+atrb+++=open
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Religious
religious ^jj+atrb+++=EXTRAWORD
notions ^nns+nom+++=notions.
. ^zz++++=EXTRAWORD
Scruples ^np+++??+=Scruples,
, ^zz++++=EXTRAWORD
Father ^npt++++=Father
O ^zz++++=O'Rourke
'rourke ^nn+++??+=EXTRAWORD
called ^vbd+++xvbn+=called
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
James ^np++++=James
would ^md+prd+++=would
question ^nn+nom+++=question
whether ^cs+who+++=whether
he ^pp3a+pp3+++0=he'd
'd ^vbd+hvd+aux++=EXTRAWORD
said ^vprf+++xvbnx+=said
the ^ati++++=the
words ^nns++++=words
correctly ^rb+cnj+++=correctly,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
his ^pp$+pp3+++=his
intention ^nn+nom+++=intention
was ^vbd+bedz+vrb++=was
right ^jj+pred+++=right,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
a ^at++++=a
confession ^nn++++=confession
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
properly ^rb++splt++=properly
made ^vpsv++agls+xvbn+=made.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++0=He'd
'd ^md+prd+aux++=EXTRAWORD
go ^vb++++=go
back ^jjb++++=back
over ^in++++=over
ceremonies ^nns++++=ceremonies
that ^tht+rel+subj++=that
were ^vbd+bed+aux++=were
finished ^vpsv++agls+xvbnx+=finished
weeks ^nns++++=weeks
before ^in+strn+++=before."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
tender ^jj+atrb+++=tender
conscience ^nn+nom+++=conscience,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
my ^pp$+pp1+++=my
aunt ^nn++++=aunt.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
tender ^jj++++=tender
and ^cc++++=and
there ^ex+pex+++=there's
's ^vbz+bez+aux++0=EXTRAWORD
