By ^in++++=By
be ^vb+be+vrb++=be
too ^ql++++=too
peremptorily ^jj++++=peremptorily
denied ^jj+++xvbn+=denied.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
an ^at++++=an
idea ^nn++++=idea
abroad ^rb+pl+++=abroad
among ^in++++=among
moral ^jj+atrb+++=moral
people ^nns++++=people
that ^tht+rel+obj++=that
they ^pp3a+pp3+++=they
should ^md+nec+++=should
make ^vb++++=make
their ^pp$+pp3+++=their
neighbours ^nns++++=neighbours
good ^jj++++=good.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
person ^nn++++=person
I ^pp1a+pp1+++=I
have ^md"++pmd"++=have
to ^md+nec+++=to
make ^vb++++=make
good ^jj++++=good:
: ^zz++++=EXTRAWORD
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
my ^pp$+pp1+++=my
duty ^nn++++=duty
to ^to+ncmp+++=to
my ^pp$+pp1+++=my
neighbour ^nn++++=neighbour
is ^vbz+bez+vrb++=is
much ^ap++++=much
more ^rbr++++=more
nearly ^rb+down+++=nearly
expressed ^vpsv++by+xvbn+=expressed
by ^in++++=by
saying ^vb+++xvbg+=saying
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
have ^md"++pmd"++=have
to ^md+nec+++=to
make ^vb++++=make
him ^pp3o+pp3+++=him
happy ^jj++++=happy--if
-- ^--+clp+++=EXTRAWORD
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
may ^md+pos+++=may.
. ^zz++++=EXTRAWORD
Iii ^np+++??+=III
Happiness ^nns+nom+++=Happiness
and ^cc++++=and
goodness ^nns+nom+++=goodness,
, ^zz++++=EXTRAWORD
according ^in++++=according
to ^to++++=to
canting ^vbg+++xvbg+=canting
moralists ^nns+nom+++=moralists,
, ^zz++++=EXTRAWORD
stand ^vb++++=stand
in ^in++++=in
the ^ati++++=the
relation ^nn+nom+++=relation
of ^in++++=of
effect ^nn++++=effect
and ^cc++++=and
cause ^nn++++=cause.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
never ^rb++++=never
anything ^pn++++=anything
less ^ql++++=less
proved ^jj+++xvbn+=proved
or ^cc++++=or
less ^rbr++++=less
probable ^jj++++=probable:
: ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
happiness ^nns+nom+++=happiness
is ^vbz+bez+vrb++=is
never ^rb++++=never
in ^in++++=in
our ^pp$+pp1+++=our
own ^ap++++=own
hands ^nns++++=hands;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
inherit ^vb++++=inherit
our ^pp$+pp1+++=our
constitution ^nn+nom+++=constitution;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
stand ^vb++++=stand
buffet ^nn+++??+=buffet
among ^in++++=among
friends ^nns++++=friends
and ^cc++++=and
enemies ^nns++++=enemies;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
may ^md+pos+++=may
be ^vb+be+aux++=be
so ^ql++++=so
built ^vbd+++xvbn+=built
as ^in++++=as
to ^in"++++=to
feel ^vb+vprv+++=feel
a ^at++++=a
sneer ^vb++++=sneer
or ^cc++++=or
an ^at++++=an
aspersion ^nn+++??+=aspersion
with ^in++++=with
unusual ^jj+atrb+++=unusual
keenness ^nns+nom+++=keenness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql+emph+++=so
circumstanced ^jj+++xvbn+=circumstanced
as ^in++++=as
to ^to++++=to
be ^vbi+vbi+aux++=be
unusually ^rb++splt++=unusually
exposed ^vpsv++agls+xvbnx+=exposed
to ^in++++=to
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
may ^md+pos+++=may
have ^vb+hv+vrb++=have
nerves ^nns++++=nerves
very ^ql+amp+++=very
sensitive ^jj++++=sensitive
to ^in++++=to
pain ^nn++++=pain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
be ^vb+be+aux++=be
afflicted ^vpsv++agls+xvbnx+=afflicted
with ^in++++=with
a ^at++++=a
disease ^nn++++=disease
very ^ql+amp+++=very
painful ^jj++++=painful.
. ^zz++++=EXTRAWORD
Virtue ^nn++++=Virtue
will ^md+prd+++=will
not ^xnot++not++=not
help ^nn++++=help
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
not ^xnot++not++=not
meant ^vbd+vprv++xvbn+=meant
to ^to+vcmp+++=to
help ^vbi++++=help
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
even ^rb++++=even
its ^pp$+it+++=its
own ^ap++++=own
reward ^nn++++=reward,
, ^zz++++=EXTRAWORD
except ^in++++=except
for ^in"++++=for
the ^ati++++=the
self ^nn++++=self-centred
- ^zz++++=EXTRAWORD
centred ^vbd+++xvbn+=EXTRAWORD
and ^cc++++=and--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+aux++=had
almost ^rb+hdg+splt++=almost
said ^vprf+++xvbnx+=said--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
unamiable ^nn++++=unamiable.
. ^zz++++=EXTRAWORD
No ^at++++=No
man ^nn++++=man
can ^md+pos+++=can
pacify ^vb++++=pacify
his ^pp$+pp3+++=his
conscience ^nn+nom+++=conscience;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
quiet ^nn++++=quiet
be ^vb+be+vrb++=be
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
want ^vb++++=want,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
shall ^md+prd+++=shall
do ^vb+do+vrb++=do
better ^jjr++++=better
to ^to+jcmp+++=to
let ^vbi++++=let
that ^dt+dem+++=that
organ ^nn++++=organ
perish ^vb++++=perish
from ^in++++=from
disuse ^nn+++??+=disuse.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
to ^to++++=to
avoid ^vbi++++=avoid
the ^ati++++=the
penalties ^nns++++=penalties
of ^in++++=of
the ^ati++++=the
law ^nn++++=law,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
minor ^jj+atrb+++=minor
_capitis ^nns+++??+=_capitis
diminutio_ ^nn+++??+=diminutio_
of ^in++++=of
social ^jj+atrb+++=social
ostracism ^nn+nom+++=ostracism,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
an ^at++++=an
affair ^nn++++=affair
of ^in++++=of
wisdom ^nn++++=wisdom--of
-- ^--+clp+++=EXTRAWORD
of ^in++++=EXTRAWORD
cunning ^nn++++=cunning,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
will ^md+prd+++=will--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
not ^xnot++not++=not
of ^in++++=of
virtue ^nn++++=virtue.
. ^zz++++=EXTRAWORD
In ^in++++=In
his ^pp$+pp3+++=his
own ^ap++++=own
life ^nn++++=life,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
a ^at++++=a
man ^nn++++=man
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
to ^to++++=to
expect ^vbi+vprv+++=expect
happiness ^nns+nom+++=happiness,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
to ^in++++=to
profit ^nn++++=profit
by ^in++++=by
it ^pp3+it+++=it
gladly ^rb++++=gladly
when ^wrb+who+++=when
it ^pp3+it+++=it
shall ^md+prd+++=shall
arise ^vb++++=arise;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
on ^in++++=on
duty ^nn++++=duty
here ^rn+pl+++=here;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
knows ^vbz+vprv+++=knows
not ^xnot++not++=not
how ^wrb+who+++=how
or ^cc+cls+++=or
why ^wrb+who+++=why,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
does ^vbz+doz+aux++=does
not ^xnot++not++=not
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
know ^vb+vprv+++=know;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
knows ^vbz+vprv+++=knows
not ^xnot++not++=not
for ^in++++=for
what ^wdt+who+++=what
hire ^vb++++=hire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
must ^md+nec+++=must
not ^xnot++not++=not
ask ^vb++++=ask.
. ^zz++++=EXTRAWORD
Somehow ^rb++++=Somehow
or ^cc++++=or
other ^ap++++=other,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
does ^vbz+doz+aux++=does
not ^xnot++not++=not
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
goodness ^nns+nom+++=goodness
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
must ^md+nec+++=must
try ^vb++++=try
to ^to+vcmp+++=to
be ^vbi++vrb++=be
good ^jj+pred+++=good;
; ^zz++++=EXTRAWORD
somehow ^rb++++=somehow
or ^cc++++=or
other ^ap++++=other,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
cannot ^md+pos+not++=cannot
tell ^vb++++=tell
what ^wdt+who+++=what
will ^md+prd+++=will
do ^vb+do+vrb++=do
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
must ^md+nec+++=must
try ^vb++++=try
to ^to+vcmp+++=to
give ^vbi++++=give
happiness ^nns+nom+++=happiness
to ^in++++=to
others ^aps++++=others.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
no ^at++++=no
doubt ^nn++++=doubt
there ^ex+pex+++=there
comes ^vbz++++=comes
in ^in++++=in
here ^rn+pl+++=here
a ^at++++=a
frequent ^jj+atrb+++=frequent
clash ^nn++++=clash
of ^in++++=of
duties ^nns++++=duties.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
far ^rb+pl+++=far
is ^vbz+bez+vrb++=is
he ^pp3a+pp3+++=he
to ^to++++=to
make ^vbi++++=make
his ^pp$+pp3+++=his
neighbour ^nn++++=neighbour
happy ^jj++++=happy?
? ^zz++++=EXTRAWORD
How ^wrb+who+++=How
far ^rb+pl+++=far
must ^md+nec+++=must
he ^pp3a+pp3+++=he
respect ^nn++++=respect
that ^tht+rel+subj++=that
smiling ^vbg+nom++xvbg+=smiling
face ^nn++++=face,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
easy ^jj++++=easy
to ^to+jcmp+++=to
cloud ^vb++++=cloud,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
hard ^jj++++=hard
to ^to+jcmp+++=to
brighten ^vbi++++=brighten
again ^rb+tm+++=again?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
how ^wrb+who+++=how
far ^rb+cnj+++=far,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side,
, ^zz++++=EXTRAWORD
is ^vbz+bez+aux++=is
he ^pp3a+pp3+++=he
bound ^jj+++xvbnx+=bound
to ^to+jcmp+++=to
be ^vbi++vrb++=be
his ^pp$+pp3+++=his
brother ^nn++++=brother's
's ^$++++=EXTRAWORD
keeper ^nn++++=keeper
and ^cc++++=and
the ^ati++++=the
prophet ^nn++++=prophet
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
morality ^nn+nom+++=morality?
? ^zz++++=EXTRAWORD
How ^wrb+who+++=How
far ^rb+pl+++=far
must ^md+nec+++=must
he ^pp3a+pp3+++=he
resent ^vb++++=resent
evil ^nn++++=evil?
? ^zz++++=EXTRAWORD
The ^ati++++=The
difficulty ^nn++++=difficulty
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
little ^jj+atrb+++=little
guidance ^nn+nom+++=guidance;
; ^zz++++=EXTRAWORD
Christ ^np++++=Christ's
's ^$++++=EXTRAWORD
sayings ^nns+++??+=sayings
on ^in++++=on
the ^ati++++=the
point ^nn++++=point
being ^vwbg+beg++xvbg+=being
hard ^jj++++=hard
to ^to+jcmp+++=to
reconcile ^vbi++++=reconcile
with ^in++++=with
each ^dt++++=each
other ^ap++++=other,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
( ^zz++++=(the
the ^ati++++=EXTRAWORD
most ^ap+emph+++=most
of ^in++++=of
them ^pp3o+pp3+++=them)
) ^zz++++=EXTRAWORD
hard ^jj++++=hard
to ^to+jcmp+++=to
accept ^vbi+vprv+++=accept.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
truth ^nn++++=truth
of ^in++++=of
his ^pp$+pp3+++=his
teaching ^nvbg+++xvbg+=teaching
would ^md+prd+++=would
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
be ^vbi++vrb++=be
this ^dt+pdem+++=this:
: ^zz++++=EXTRAWORD
in ^in++++=in
our ^pp$+pp1+++=our
own ^ap++++=own
person ^nn++++=person
and ^cc++++=and
fortune ^nn++++=fortune,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
should ^md+nec+++=should
be ^vb+be+vrb++=be
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
accept ^vbi+vprv+++=accept
and ^cc++++=and
to ^in++++=to
pardon ^nn++++=pardon
all ^rb++++=all;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
_our_ ^nn+++??+=_our_
cheek ^nn++++=cheek
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
to ^in++++=to
turn ^nn++++=turn,
, ^zz++++=EXTRAWORD
_r_ ^nn+++??+=_r_
coat ^nn++++=coat
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
to ^to++++=to
give ^vbi++++=give
away ^rb+phrv+++=away
to ^in++++=to
the ^ati++++=the
man ^nn++++=man
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
taken ^vprf+++xvbnx+=taken
_our_ ^nn+++??+=_our_
cloak ^nn++++=cloak.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
another ^dt++++=another's
's ^vbz+bez+vrb++0=EXTRAWORD
face ^nn++++=face
is ^vbz+bez+aux++=is
buffeted ^vpsv++agls+xvbnx+=buffeted,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
a ^rb++++=a
little ^rb"++++=little
of ^in++++=of
the ^ati++++=the
lion ^nn++++=lion
will ^md+prd+++=will
become ^vb++++=become
us ^pp1o+pp1+++=us
best ^jjt++++=best.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
to ^to++++=to
suffer ^vbi++++=suffer
others ^aps++++=others
to ^to++++=to
be ^vbi+vbi+aux++=be
injured ^vpsv++agls+xvbnx+=injured,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stand ^nn++++=stand
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
conceivable ^jj++++=conceivable
and ^cc++++=and
surely ^rb++++=surely
not ^xnot++not++=not
desirable ^jj++++=desirable.
. ^zz++++=EXTRAWORD
Revenge ^nn++++=Revenge,
, ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Bacon ^nn++++=Bacon,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
wild ^jj+atrb+++=wild
justice ^nn++++=justice;
; ^zz++++=EXTRAWORD
its ^pp$+it+++=its
judgments ^nns+nom+++=judgments
at ^rb++++=at
least ^rb"++++=least
are ^vb+ber+aux++=are
delivered ^vpsv++by+xvbnx+=delivered
by ^in++++=by
an ^at++++=an
insane ^jj+atrb+++=insane
judge ^nn++++=judge;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
our ^pp$+pp1+++=our
own ^ap++++=own
quarrel ^nn++++=quarrel
we ^pp1a+pp1+++=we
can ^md+pos+++=can
see ^vb+vprv+tht0++=see
nothing ^pn++++=nothing
truly ^rb++++=truly
and ^cc++++=and
do ^vb+do+vrb++=do
nothing ^pn++++=nothing
wisely ^rb++++=wisely.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
in ^in++++=in
the ^ati++++=the
quarrel ^nn++++=quarrel
of ^in++++=of
our ^pp$+pp1+++=our
neighbour ^nn++++=neighbour,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
us ^pp1o+pp1+++=us
be ^vb+be+vrb++=be
more ^ql++++=more
bold ^np++++=bold.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
person ^nn++++=person's
's ^$++++=EXTRAWORD
happiness ^nns+nom+++=happiness
is ^vbz+bez+vrb++=is
as ^ql++++=as
sacred ^jj++++=sacred
as ^ql++++=as
another ^dt++++=another's;
's; ^nn+++??+=EXTRAWORD
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
cannot ^md+pos+not++=cannot
defend ^vb++++=defend
both ^abx++++=both,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
us ^pp1o+pp1+++=us
defend ^vb++++=defend
one ^pn++++=one
with ^in++++=with
a ^at++++=a
stout ^jj+atrb+++=stout
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
in ^cs+sub+++=in
so ^cs"++++=so
far ^cs"+pl+++=far
as ^cs"++++=as
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
doing ^vbg+++xvbgx+=doing
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
any ^dti++++=any
right ^nn++++=right
to ^to+ncmp+++=to
interfere ^vbi++++=interfere:
: ^zz++++=EXTRAWORD
the ^ati++++=the
defence ^nn+nom+++=defence
of ^in++++=of
B ^zz++++=B
is ^vbz+bez+vrb++=is
our ^pp$+pp1+++=our
only ^ap+down+++=only
ground ^nn++++=ground
of ^in++++=of
action ^nn++++=action
against ^in++++=against
A ^at++++=A.
. ^zz++++=EXTRAWORD
A ^at++++=A
has ^vbz+hvz+vrb++=has
as ^in++++=as
good ^jj++++=good
a ^at++++=a
right ^nn++++=right
to ^to+ncmp+++=to
go ^vbi++++=go
to ^in++++=to
the ^ati++++=the
devil ^nn++++=devil,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
to ^to++++=to
go ^vbi++++=go
to ^in++++=to
glory ^nn++++=glory;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
neither ^dt++neg++=neither
knows ^vbz+vprv+++=knows
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
does ^vbz+doz+vrb++=does.
. ^zz++++=EXTRAWORD
The ^ati++++=The
truth ^nn++++=truth
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
all ^abn++++=all
these ^dt+dem+++=these
interventions ^nns+nom+++=interventions
and ^cc++++=and
denunciations ^nns+nom+++=denunciations
and ^cc++++=and
militant ^jj+atrb+++=militant
mongerings ^nns+++??+=mongerings
of ^in++++=of
moral ^jj++++=moral
half ^abn++++=half-truths,
- ^zz++++=EXTRAWORD
truths ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
they ^pp3a+pp3+++=they
be ^vb+be+vrb++=be
sometimes ^rb++++=sometimes
needful ^jj+pred+++=needful,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
often ^rb++++=often
enjoyable ^jj+pred+++=enjoyable,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
yet ^rb++splt++=yet
belong ^vb++++=belong
to ^in++++=to
an ^at++++=an
inferior ^jj+atrb+++=inferior
grade ^nn++++=grade
of ^in++++=of
duties ^nns++++=duties.
. ^zz++++=EXTRAWORD
Ill ^jj++++=Ill-temper
- ^zz++++=EXTRAWORD
temper ^nn++++=EXTRAWORD
and ^cc++++=and
envy ^nn++++=envy
and ^cc++++=and
revenge ^nn++++=revenge
find ^vb+vprv+++=find
here ^rn+pl+++=here
an ^at++++=an
arsenal ^np++++=arsenal
of ^in++++=of
pious ^jj+atrb+++=pious
disguises ^nns++++=disguises;
; ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
the ^ati++++=the
playground ^nn++++=playground
of ^in++++=of
inverted ^jj+atrb++xvbn+=inverted
lusts ^nns++++=lusts.
. ^zz++++=EXTRAWORD
With ^in++++=With
a ^rb++++=a
little ^rb"++++=little
more ^rbr++++=more
patience ^nn+nom+++=patience
and ^cc++++=and
a ^rb++++=a
little ^rb"++++=little
less ^rbr++++=less
temper ^nn++++=temper,
, ^zz++++=EXTRAWORD
a ^at++++=a
gentler ^jjr+atrb+++=gentler
and ^cc+phrs+++=and
wiser ^jjr+atrb+++=wiser
method ^nn++++=method
might ^md+pos+++=might
be ^vb+be+aux++=be
found ^vpsv++agls+xvbnx+=found
in ^in++++=in
almost ^rb+hdg+++=almost
every ^at++++=every
case ^nn++++=case;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
knot ^nn++++=knot
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
cut ^vpsv++by+xvbn+=cut
by ^in++++=by
some ^dti++++=some
fine ^jj+atrb+++=fine
heady ^jj+atrb+++=heady
quarrel ^nn++++=quarrel-scene
- ^zz++++=EXTRAWORD
scene ^nn++++=EXTRAWORD
in ^in++++=in
private ^jj+atrb+++=private
life ^nn++++=life,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or,
, ^zz++++=EXTRAWORD
in ^in++++=in
public ^jj+atrb+++=public
affairs ^nns++++=affairs,
, ^zz++++=EXTRAWORD
by ^in++++=by
some ^dti++++=some
denunciatory ^nn++++=denunciatory
act ^nn++++=act
against ^in++++=against
what ^wdt+who+++=what
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
pleased ^jj++agls+xvbnx+=pleased
to ^to+jcmp+++=to
call ^vbi++++=call
our ^pp$+pp1+++=our
neighbour ^nn++++=neighbour's
's ^$++++=EXTRAWORD
vices ^nns++++=vices,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
yet ^rb++++=yet
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
unwoven ^vpsv++by+xvbnx+=unwoven
by ^in++++=by
the ^ati++++=the
hand ^nn++++=hand
of ^in++++=of
sympathy ^nn++++=sympathy.
. ^zz++++=EXTRAWORD
Iv ^np+++??+=IV
To ^to++++=To
look ^vbi++++=look
back ^jjb++++=back
upon ^in++++=upon
the ^ati++++=the
past ^jjb+atrb+++=past
year ^nn++++=year,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
see ^vb+vprv+++=see
how ^wrb+who+whcl++=how
little ^rb++++=little
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
striven ^vprf+++xvbn+=striven
and ^cc++++=and
to ^to++++=to
what ^wdt+who+++=what
small ^jj+atrb+++=small
purpose ^nn++++=purpose:
: ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
often ^rb++++=often
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
cowardly ^jj++++=cowardly
and ^cc++++=and
hung ^vpsv++agls+xvbn+=hung
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
temerarious ^jj++++=temerarious
and ^cc+phrs+++=and
rushed ^jj+++xvbn+=rushed
unwisely ^rb++++=unwisely
in ^in+strn+++=in;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
every ^at++++=every
day ^nn++++=day
and ^cc++++=and
all ^abn++++=all
day ^nn++++=day
long ^rb++++=long
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
transgressed ^vprf+++xvbnx+=transgressed
the ^ati++++=the
law ^nn++++=law
of ^in++++=of
kindness; ^nn+++??+=kindness;--it
-- ^--+clp+++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
may ^md+pos+++=may
seem ^vb+seem+++=seem
a ^at++++=a
paradox ^nn++++=paradox,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
the ^ati++++=the
bitterness ^nns+nom+++=bitterness
of ^in++++=of
these ^dt+dem+++=these
discoveries ^nns+nom+++=discoveries,
, ^zz++++=EXTRAWORD
a ^at++++=a
certain ^jj+atrb+++=certain
consolation ^nn+nom+++=consolation
resides ^nns+++??+=resides.
. ^zz++++=EXTRAWORD
Life ^nn++++=Life
is ^vbz+bez+aux++=is
not ^xnot++not++=not
designed ^vbd+++xvbn+=designed
to ^to+vcmp+++=to
minister ^nn+nom+++=minister
to ^in++++=to
a ^at++++=a
man ^nn++++=man's
's ^$++++=EXTRAWORD
vanity ^nn++++=vanity.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
goes ^vbz++++=goes
upon ^in++++=upon
his ^pp$+pp3+++=his
long ^jj+atrb+++=long
business ^nns+nom+++=business
most ^ap+emph+++=most
of ^in++++=of
the ^ati++++=the
time ^nn++++=time
with ^in++++=with
a ^at++++=a
hanging ^jj+++xvbg+=hanging
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
time ^nn++++=time
like ^in++++=like
a ^at++++=a
blind ^jj+atrb+++=blind
child ^nn++++=child.
. ^zz++++=EXTRAWORD
Full ^jj++++=Full
of ^in++++=of
rewards ^nns++++=rewards
and ^cc++++=and
pleasures ^nns++++=pleasures
as ^ql++++=as
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is--so
-- ^--+clp+++=EXTRAWORD
so ^ql++++=EXTRAWORD
that ^cs+sub+++=that
to ^to++++=to
see ^vbi+vprv+tht0++=see
the ^ati++++=the
day ^nn++++=day
break ^vb++++=break
or ^cc++++=or
the ^ati++++=the
moon ^np++++=moon
rise ^vb++++=rise,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
to ^to++++=to
meet ^vbi++++=meet
a ^at++++=a
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
to ^to++++=to
hear ^vbi+vprv+++=hear
the ^ati++++=the
dinner ^nn++++=dinner-call
- ^zz++++=EXTRAWORD
call ^vb++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
hungry ^jj+pred+++=hungry,
, ^zz++++=EXTRAWORD
fills ^vbz++++=fills
him ^pp3o+pp3+++=him
with ^in++++=with
surprising ^xvbg+++xvbg+=surprising
joys ^nns++++=joys--this
-- ^--+clp+++=EXTRAWORD
this ^dt+dem+++=EXTRAWORD
world ^nn++++=world
is ^vbz+bez+vrb++=is
yet ^rb++++=yet
for ^in++++=for
him ^pp3o+pp3+++=him
no ^at++++=no
abiding ^jj+atrb+++=abiding
city ^nn++++=city.
. ^zz++++=EXTRAWORD
Friendships ^nns+nom+++=Friendships
fall ^nn++++=fall
through ^in+strn+++=through,
, ^zz++++=EXTRAWORD
health ^nn++++=health
fails ^vbz++++=fails,
, ^zz++++=EXTRAWORD
weariness ^nns+nom+++=weariness
