One ^cd1++++=One
happy ^jj+pred+++=happy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
my ^pp$+pp1+++=my
flowers ^nns+nom+++=flowers
are ^vb+ber+aux++=are
doing ^vbg+++xvbgx+=doing
well ^jj+pred+++=well.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'We
' ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=EXTRAWORD
often ^rb++++=often
talked ^vbd+++xvbn+=talked
of ^in++++=of
you ^pp2+pp2+++=you
during ^in++++=during
the ^ati++++=the
winter ^nn++++=winter,
, ^zz++++=EXTRAWORD
Hans ^np++++=Hans,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='and
and ^cc++++=EXTRAWORD
wondered ^vbd+vprv++xvbn+=wondered
how ^wrb+who+whcl++=how
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
getting ^vbg+++xvbgx+=getting
on ^in+strn+++=on.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'That
' ^zz++++=EXTRAWORD
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
kind ^rb+hdg+++=kind
of ^rb"+hdg"+++=of
you ^pp2+pp2+++=you,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Hans ^np++++=Hans;
; ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
half ^abn++++=half
afraid ^jj++++=afraid
you ^pp2+pp2+++=you
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten
me ^pp1o+pp1+++=me.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Hans,
' ^zz++++=EXTRAWORD
hans ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
surprised ^vpsv++agls+xvbnx+=surprised
at ^rb++++=at
you ^pp2+pp2+++=you,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller;
; ^zz++++=EXTRAWORD
' ^zz++++='friendship
friendship ^nn+nom+++=EXTRAWORD
never ^rb++++=never
forgets ^vbz++++=forgets.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
the ^ati++++=the
wonderful ^jj+atrb+++=wonderful
thing ^nn++++=thing
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand
the ^ati++++=the
poetry ^nn++++=poetry
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
lovely ^jj++++=lovely
your ^pp$+pp2+++=your
primroses ^nns++++=primroses
are ^vb+ber+aux++=are
looking ^vbg+++xvbgx+=looking,
, ^zz++++=EXTRAWORD
by ^in++++=by-the-bye"!
- ^zz++++=EXTRAWORD
the ^ati++++=EXTRAWORD
- ^zz++++=EXTRAWORD
bye ^rb++++=EXTRAWORD
" ^zz++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++="'They
' ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
certainly ^rb++++=certainly
very ^ql+amp+++=very
lovely ^jj++++=lovely,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
' ^zz++++='and
and ^cc++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
most ^ql+emph+++=most
lucky ^np++++=lucky
thing ^nn++++=thing
for ^in++++=for
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
so ^rb++++=so
many ^ap++++=many.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
bring ^vb++++=bring
them ^pp3o+pp3+++=them
into ^in++++=into
the ^ati++++=the
market ^nn++++=market
and ^cc++++=and
sell ^vb++++=sell
them ^pp3o+pp3+++=them
to ^in++++=to
the ^ati++++=the
Burgomaster ^np+nom+++=Burgomaster's
's ^$++++=EXTRAWORD
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
buy ^vb++++=buy
back ^jjb++++=back
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow
with ^in++++=with
the ^ati++++=the
money ^nn++++=money.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Buy
' ^zz++++=EXTRAWORD
buy ^vb++++=EXTRAWORD
back ^jjb++++=back
your ^pp$+pp2+++=your
wheelbarrow ^nn++++=wheelbarrow?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
mean ^vb+vprv+++=mean
to ^to+vcmp+++=to
say ^vbi+vpub+tht0++=say
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
sold ^vprf+++xvbnx+=sold
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
What ^wdt+who+++=What
a ^at++++=a
very ^ql+amp+++=very
stupid ^jj+atrb+++=stupid
thing ^nn++++=thing
to ^to++++=to
do ^vbi++++=do'!
'! ^nn+++??+=EXTRAWORD
" ^zz++++="'Well,
' ^zz++++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
fact ^nn++++=fact
is ^vbz+bez+vrb++=is,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
' ^zz++++='that
that ^dt+dem+++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
obliged ^jj++agls+xvbnx+=obliged
to ^to+jcmp+++=to.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+tht0++=see
the ^ati++++=the
winter ^nn++++=winter
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
bad ^jj+atrb+++=bad
time ^nn++++=time
for ^in++++=for
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
really ^rb+emph+++=really
had ^vb+hv+vrb++=had
no ^at++++=no
money ^nn++++=money
at ^rb++++=at
all ^abn++++=all
to ^to++++=to
buy ^vbi++++=buy
bread ^nn++++=bread
with ^in+strn+++=with.
. ^zz++++=EXTRAWORD
So ^ql++++=So
I ^pp1a+pp1+++=I
first ^od++++=first
sold ^vbd+++xvbn+=sold
the ^ati++++=the
silver ^nn++++=silver
buttons ^nns++++=buttons
off ^in+pl+++=off
my ^pp$+pp1+++=my
Sunday ^nr++++=Sunday
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
sold ^vbd+++xvbnx+=sold
my ^pp$+pp1+++=my
silver ^nn++++=silver
chain ^nn++++=chain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
sold ^vbd+++xvbnx+=sold
my ^pp$+pp1+++=my
big ^jj+atrb+++=big
pipe ^nn++++=pipe,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
I ^pp1a+pp1+++=I
sold ^vbd+++xvbnx+=sold
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
buy ^vb++++=buy
them ^pp3o+pp3+++=them
all ^abn++++=all
back ^jjb++++=back
again ^rb+tm+++=again
now ^rn+tm+++=now.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Hans,'
' ^zz++++=EXTRAWORD
hans ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
give ^vb++++=give
you ^pp2+pp2+++=you
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
in ^in++++=in
very ^ql+amp+++=very
good ^jj+atrb+++=good
repair ^nn++++=repair;
; ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
side ^nn++++=side
is ^vbz+bez+aux++=is
gone ^vpsv++agls+xvbnx+=gone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
something ^pn++++=something
wrong ^jj++++=wrong
with ^in++++=with
the ^ati++++=the
wheel ^nn++++=wheel-spokes;
- ^zz++++=EXTRAWORD
spokes ^nns++++=EXTRAWORD
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
will ^md+prd+++=will
give ^vb++++=give
it ^pp3+it+++=it
to ^in++++=to
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
very ^ql+amp+++=very
generous ^jj++++=generous
of ^in++++=of
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^ap++++=a
great ^ap"++++=great
many ^ap"++++=many
people ^nns++++=people
would ^md+prd+++=would
think ^vb+vprv+++=think
me ^pp1o+pp1+++=me
extremely ^rb+amp+++=extremely
foolish ^jj++++=foolish
for ^in++++=for
parting ^xvbg+++xvbg+=parting
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not
like ^in++++=like
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
generosity ^nn+nom+++=generosity
is ^vbz+bez+vrb++=is
the ^ati++++=the
essence ^nn+nom+++=essence
of ^in++++=of
friendship ^nn+nom+++=friendship,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
besides ^rb++++=besides,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
got ^vprf+++xvbnx+=got
a ^at++++=a
new ^jj+atrb+++=new
wheelbarrow ^nn++++=wheelbarrow
for ^in++++=for
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
may ^md+pos+++=may
set ^vbd+++xvbn+=set
your ^pp$+pp2+++=your
mind ^nn++++=mind
at ^rb++++=at
ease ^nn++++=ease,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
give ^vb++++=give
you ^pp2+pp2+++=you
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Well,
' ^zz++++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
really ^rb+cnj+++=really,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
generous ^jj+pred+++=generous
of ^in++++=of
you ^pp2+pp2+++=you,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
little ^ap++++=little
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
funny ^jj++++=funny
round ^in++++=round
face ^nn++++=face
glowed ^vbd+++xvbn+=glowed
all ^abn++++=all
over ^in++++=over
with ^in++++=with
pleasure ^nn++++=pleasure.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
easily ^rb++splt++=easily
put ^vb+++xvbn+=put
it ^pp3+it+++=it
in ^in++++=in
repair ^nn++++=repair,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
plank ^nn++++=plank
of ^in++++=of
wood ^nn++++=wood
in ^in++++=in
the ^ati++++=the
house ^nn++++=house.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'A
' ^zz++++=EXTRAWORD
a ^at++++=EXTRAWORD
plank ^nn++++=plank
of ^in++++=of
wood ^nn++++=wood'!
'! ^nn+++??+=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller;
; ^zz++++=EXTRAWORD
' ^zz++++='why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
just ^rb+emph+++=just
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
want ^vb++++=want
for ^in++++=for
the ^ati++++=the
roof ^nn++++=roof
of ^in++++=of
my ^pp$+pp1+++=my
barn ^nn++++=barn.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
a ^at++++=a
very ^ql+amp+++=very
large ^jj+atrb+++=large
hole ^nn++++=hole
in ^in++++=in
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
corn ^nn++++=corn
will ^md+prd+++=will
all ^rb++splt++=all
get ^vb++++=get
damp ^nn++++=damp
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
stop ^vb++++=stop
it ^pp3+it+++=it
up ^rp++++=up.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
lucky ^jj++++=lucky
you ^pp2+pp2+++=you
mentioned ^vbd+vpub++xvbn+=mentioned
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
quite ^rb++++=quite
remarkable ^jj+pred+++=remarkable
how ^wrb+who+++=how
one ^cd1++++=one
good ^jj+atrb+++=good
action ^nn++++=action
always ^rb++++=always
breeds ^vbz++++=breeds
another ^ppls++++=another.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
given ^vprf+++xvbnx+=given
you ^pp2+pp2+++=you
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
going ^md"++pmd"++=going
to ^md+prd+++=to
give ^vb++++=give
me ^pp1o+pp1+++=me
your ^pp$+pp2+++=your
plank ^nn++++=plank.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wheelbarrow ^nn++++=wheelbarrow
is ^vbz+bez+vrb++=is
worth ^in++++=worth
far ^rb+pl+++=far
more ^rbr++++=more
than ^in++++=than
the ^ati++++=the
plank ^nn++++=plank,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
true ^jj++++=true,
, ^zz++++=EXTRAWORD
friendship ^nn+nom+++=friendship
never ^rb++++=never
notices ^vbz++++=notices
things ^nns++++=things
like ^in++++=like
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
Pray ^vb+vsua+++=Pray
get ^vb++++=get
it ^pp3+it+++=it
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
will ^md+prd+++=will
set ^jj+++xvbn+=set
to ^to+jcmp+++=to
work ^vb++++=work
at ^in++++=at
my ^pp$+pp1+++=my
barn ^nn++++=barn
this ^dt+dem+++=this
very ^ql+amp+++=very
day ^np++++=day.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Certainly,'
' ^zz++++=EXTRAWORD
certainly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
little ^jj+atrb+++=little
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran
into ^in+ppvb+++=into
the ^ati++++=the
shed ^jj+++xvbn+=shed
and ^cc+phrs+++=and
dragged ^jj+++xvbn+=dragged
the ^ati++++=the
plank ^nn++++=plank
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="'It
' ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
very ^ql+amp+++=very
big ^jj+atrb+++=big
plank ^nn++++=plank,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
at ^rb++++=at
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
' ^zz++++='and
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid
that ^tht+jcmp+++=that
after ^cs+sub+++=after
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
mended ^vprf+++xvbnx+=mended
my ^pp$+pp1+++=my
barn ^nn++++=barn-roof
- ^zz++++=EXTRAWORD
roof ^nn++++=EXTRAWORD
there ^ex+pex+++=there
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
any ^dti++++=any
left ^nn+++xvbn+=left
for ^in++++=for
you ^pp2+pp2+++=you
to ^to++++=to
mend ^vbi++++=mend
the ^ati++++=the
wheelbarrow ^nn++++=wheelbarrow
with ^in+strn+++=with;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
my ^pp$+pp1+++=my
fault ^nn++++=fault.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
given ^vprf+++xvbnx+=given
you ^pp2+pp2+++=you
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
sure ^jj+pred+++=sure
you ^pp2+pp2+++=you
would ^md+prd+++=would
like ^vb++++=like
to ^to+vcmp+++=to
give ^vbi++++=give
me ^pp1o+pp1+++=me
some ^dti++++=some
flowers ^nns+nom+++=flowers
in ^in++++=in
return ^nn++++=return.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
is ^vbz+bez+vrb++=is
the ^ati++++=the
basket ^nn++++=basket,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mind ^nn++++=mind
you ^pp2+pp2+++=you
fill ^vb++++=fill
it ^pp3+it+++=it
quite ^rb++++=quite
full ^jj++++=full.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Quite
' ^zz++++=EXTRAWORD
quite ^rb++++=EXTRAWORD
full ^jj++++=full?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
little ^ap++++=little
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
rather ^rb++++=rather
sorrowfully ^rb+cnj+++=sorrowfully,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
really ^rb+emph+++=really
a ^at++++=a
very ^ql+amp+++=very
big ^jj+atrb+++=big
basket ^nn++++=basket,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
filled ^vbd+++xvbnx+=filled
it ^pp3+it+++=it
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+vrb++=have
no ^at++++=no
flowers ^nns+nom+++=flowers
left ^vbd+++xvbn+=left
for ^in++++=for
the ^ati++++=the
market ^nn++++=market
and ^cc++++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
anxious ^jj++++=anxious
to ^to+jcmp+++=to
get ^vbi++++=get
his ^pp$+pp3+++=his
silver ^nn++++=silver
buttons ^nns++++=buttons
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="'Well,
' ^zz++++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
really ^rb+cnj+++=really,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='as
as ^ql++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
given ^vprf+++xvbnx+=given
you ^pp2+pp2+++=you
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
much ^ap++++=much
to ^to++++=to
ask ^vbi++++=ask
you ^pp2+pp2+++=you
for ^in++++=for
a ^ap++++=a
few ^ap"++++=few
flowers ^nns+nom+++=flowers.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
may ^md+pos+++=may
be ^vb+be+vrb++=be
wrong ^jj+pred+++=wrong,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
that ^tht+vcmp+++=that
friendship ^nn+nom+++=friendship,
, ^zz++++=EXTRAWORD
true ^jj+atrb+++=true
friendship ^nn+nom+++=friendship,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
free ^jj+pred+++=free
from ^in++++=from
selfishness ^nns+nom+++=selfishness
of ^in++++=of
any ^dti++++=any
kind ^nn++++=kind.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'My
' ^zz++++=EXTRAWORD
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
best ^jjt+atrb+++=best
friend ^nn++++=friend,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
little ^jj+atrb+++=little
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
' ^zz++++='you
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
welcome ^jj+pred+++=welcome
to ^to+jcmp+++=to
all ^abn++++=all
the ^ati++++=the
flowers ^nns+nom+++=flowers
in ^in++++=in
my ^pp$+pp1+++=my
garden ^nn++++=garden.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
much ^ap++++=much
sooner ^rbr++++=sooner
have ^vb+hv+vrb++=have
your ^pp$+pp2+++=your
good ^jj+atrb+++=good
opinion ^nn++++=opinion
than ^in++++=than
my ^pp$+pp1+++=my
silver ^nn++++=silver
buttons ^nns++++=buttons,
, ^zz++++=EXTRAWORD
any ^dti++++=any
day ^nn++++=day';
'; ^nn+++??+=EXTRAWORD
and ^cc++++=and
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran
and ^cc+phrs+++=and
plucked ^vbd+++xvbn+=plucked
all ^rb++++=all
his ^pp$+pp3+++=his
pretty ^jj+atrb+++=pretty
primroses ^nns++++=primroses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
filled ^vbd+++xvbn+=filled
the ^ati++++=the
Miller ^np++++=Miller's
's ^$++++=EXTRAWORD
basket ^nn++++=basket.
. ^zz++++=EXTRAWORD
" ^zz++++="'Good-bye,
' ^zz++++=EXTRAWORD
good ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
bye ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
little ^ap++++=little
Hans ^np++++=Hans,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
up ^rp++++=up
the ^ati++++=the
hill ^nn++++=hill
with ^in++++=with
the ^ati++++=the
plank ^nn++++=plank
on ^in++++=on
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
big ^jj+atrb+++=big
basket ^nn++++=basket
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="'Good-bye,'
' ^zz++++=EXTRAWORD
good ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
bye ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
little ^ap++++=little
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
dig ^vbi++++=dig
away ^rp+pl+++=away
quite ^rb++++=quite
merrily ^rb+cnj+++=merrily,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
pleased ^jj+++xvbn+=pleased
about ^in++++=about
the ^ati++++=the
wheelbarrow ^nn++++=wheelbarrow.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
