We ^pp1a+pp1+++=We
individual ^nn+nom+++=individual,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
bright ^jj+atrb+++=bright
green ^jj+atrb+++=green
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
faultless ^jj+atrb+++=faultless
white ^jj+atrb+++=white
vest ^nn++++=vest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sea ^nn++++=sea-green
- ^zz++++=EXTRAWORD
green ^nn++++=EXTRAWORD
tights ^nns++++=tights,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became
rather ^rb++++=rather
the ^ati++++=the
popular ^jj++++=popular
favourite ^jjb++++=favourite.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
seemed ^vbd+seem++xvbnx+=seemed
just ^rb+emph+++=just
rakish ^jj++++=rakish
and ^cc+phrs+++=and
gallant ^jj++++=gallant
enough ^qlp++++=enough
to ^to++++=to
fulfil ^vbi++++=fulfil
the ^ati++++=the
conditions ^nns+nom+++=conditions
of ^in++++=of
the ^ati++++=the
song ^nn++++=song
" ^zz++++="The
the ^ati++++=EXTRAWORD
frog ^nn+++??+=frog
he ^pp3a+pp3+++=he
would ^md+prd+++=would
a ^at++++=a-courting
- ^zz++++=EXTRAWORD
courting ^vbg+++xvbg+=EXTRAWORD
ride,with ^nn+++??+=ride,With
sword ^nn++++=sword
and ^cc++++=and
pistol ^nn++++=pistol
by ^in++++=by
his ^pp$+pp3+++=his
side ^nn++++=side."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
lively ^jj++++=lively
young ^jj++++=young
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
call ^vb++++=call
Cri ^np+++??+=Cri-Cri,
- ^zz++++=EXTRAWORD
cri ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
like ^in++++=like
other ^ap++++=other
frisky ^jj++++=frisky
and ^cc+phrs+++=and
gay ^jj+atrb+++=gay
young ^jj+atrb+++=young
people ^nns++++=people,
, ^zz++++=EXTRAWORD
carried ^j+++xvbn+=carried
the ^ati++++=the
day ^nn++++=day
quite ^rb++++=quite
over ^in++++=over
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
the ^ati++++=the
solemn ^jj+atrb+++=solemn
old ^jj+atrb+++=old
philosopher ^nn+nom+++=philosopher
under ^in++++=under
the ^ati++++=the
calla ^nn+++??+=calla-leaves.
- ^zz++++=EXTRAWORD
leaves ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
At ^in++++=At
night ^nn++++=night,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
all ^rb++++=all
was ^vbd+bedz+vrb++=was
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
trill ^vb++++=trill
a ^at++++=a
joyous ^jj++++=joyous
little ^ap++++=little
note ^nn++++=note
in ^in++++=in
his ^pp$+pp3+++=his
throat ^nn++++=throat,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
old ^jj+atrb+++=old
Unke ^np+++??+=Unke
would ^md+prd+++=would
answer ^vb++++=answer
only ^rb+down+++=only
with ^in++++=with
a ^at++++=a
cracked ^jj+++xvbn+=cracked
guttural ^jj++++=guttural
more ^rbr++++=more
singular ^jj++++=singular
than ^in++++=than
agreeable ^jj++++=agreeable;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
all ^abn++++=all
outward ^jjb+atrb+++=outward
appearance ^nn+nom+++=appearance
the ^ati++++=the
two ^cd++++=two
were ^vbd+bed+vrb++=were
as ^ql++++=as
good ^jj+atrb+++=good
friends ^nns++++=friends
as ^in++++=as
their ^pp$+pp3+++=their
different ^jj+atrb+++=different
natures ^nns++++=natures
would ^md+prd+++=would
allow ^vb++++=allow.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
the ^ati++++=the
conservatory ^nn++++=conservatory
became ^vbd+++xvbn+=became
the ^ati++++=the
scene ^nn++++=scene
of ^in++++=of
a ^at++++=a
tragedy ^nn++++=tragedy
of ^in++++=of
the ^ati++++=the
deepest ^jjt+atrb+++=deepest
dye ^nn++++=dye.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+aux++=were
summoned ^vpsv++agls+xvbnx+=summoned
below ^rb++++=below
by ^in++++=by
shrieks ^nns++++=shrieks
and ^cc++++=and
howls ^nns++++=howls
of ^in++++=of
horror ^nn++++=horror.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
pray ^vb+vsua+++=pray
come ^vprf+++xvbn+=come
down ^rp++++=down
and ^cc++++=and
see ^vb+vprv+++=see
what ^wdt+who+whcl++=what
this ^dt+dem+++=this
vile ^jj++++=vile,
, ^zz++++=EXTRAWORD
nasty ^jj++++=nasty,
, ^zz++++=EXTRAWORD
horrid ^jj+atrb+++=horrid
old ^jj+atrb+++=old
frog ^nn+++??+=frog
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
doing ^vbg+++xvbgx+=doing!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Down ^rp++++=Down
we ^pp1a+pp1+++=we
came ^vbd+++xvbn+=came;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
sat ^vbd+++xvbn+=sat
our ^pp$+pp1+++=our
virtuous ^jj+atrb+++=virtuous
old ^jj+atrb+++=old
philosopher ^nn+nom+++=philosopher,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
poor ^jj++++=poor
little ^ap++++=little
brother ^nn++++=brother's
's ^vbz+bez+vrb++0=EXTRAWORD
hind ^jjb+atrb+++=hind
legs ^nns++++=legs
still ^rb++++=still
sticking ^vbg+++xvbg+=sticking
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
his ^pp$+pp3+++=his
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+aux++=were
smoking ^vbg+++xvbgx+=smoking
them ^pp3o+pp3+++=them
for ^in++++=for
a ^at++++=a
cigar ^nn++++=cigar,
, ^zz++++=EXTRAWORD
all ^abn++++=all
helplessly ^rb++++=helplessly
palpitating ^vbg+++xvbg+=palpitating
as ^ql++++=as
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were.
. ^zz++++=EXTRAWORD
In ^in++++=In
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
solemn ^jj+atrb+++=solemn
old ^jj+atrb+++=old
friend ^nn++++=friend
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
what ^wdt+who+++=what
many ^ap++++=many
a ^at++++=a
solemn ^jj+atrb+++=solemn
hypocrite ^nn++++=hypocrite
before ^cs+sub+++=before
has ^vbz+hvz+vrb++=has
done, ^nn+++??+=done,-swallowed
- ^zz++++=EXTRAWORD
swallowed ^xvbn+++xvbn+=EXTRAWORD
his ^pp$+pp3+++=his
poor ^jj+atrb+++=poor
brother ^nn++++=brother,
, ^zz++++=EXTRAWORD
neck ^nn++++=neck
and ^cc++++=and
crop, ^nn+++??+=crop,--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
sat ^vbd+++xvbn+=sat
there ^rn+pl+++=there
with ^in++++=with
the ^ati++++=the
most ^ql+emph+++=most
brazen ^vb++++=brazen
indifference ^nn+nom+++=indifference,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
the ^ati++++=the
most ^ql+emph+++=most
proper ^jj+atrb+++=proper
and ^cc+phrs+++=and
virtuous ^jj+atrb+++=virtuous
thing ^nn++++=thing
in ^in++++=in
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
Immediately ^rb+tm+++=Immediately
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
marched ^vpsv++agls+xvbnx+=marched
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
conservatory ^nn++++=conservatory
at ^in++++=at
the ^ati++++=the
point ^nn++++=point
of ^in++++=of
a ^at++++=a
walking ^jj+++xvbg+=walking-stick,
- ^zz++++=EXTRAWORD
stick ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vpsv++agls+xvbn+=made
to ^to+vcmp+++=to
hop ^vb++++=hop
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
into ^in++++=into
whose ^whp+rel+pied++=whose
waters ^nns++++=waters
he ^pp3a+pp3+++=he
splashed ^vbd+++xvbnx+=splashed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
saw ^vbd+vprv++xvbn+=saw
him ^pp3o+pp3+++=him
no ^at++++=no
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
regret ^vb++++=regret
to ^to+vcmp+++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
the ^ati++++=the
popular ^jj+atrb+++=popular
indignation ^nn+nom+++=indignation
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
precipitate ^jj++++=precipitate
in ^in++++=in
its ^pp$+it+++=its
results ^nns++++=results;
; ^zz++++=EXTRAWORD
otherwise ^rb+cnj+++=otherwise
the ^ati++++=the
special ^jj+atrb+++=special
artist ^nn++++=artist
who ^whp+rel+subj++=who
sketched ^xvbn+++xvbn+=sketched
Hum ^np+++??+=Hum,
, ^zz++++=EXTRAWORD
the ^ati++++=the
son ^nn++++=son
of ^in++++=of
Buz ^np+++??+=Buz,
, ^zz++++=EXTRAWORD
intended ^vpbn+vsua++xvbn+=intended
to ^to+vcmp+++=to
have ^vbi+vbi+aux++=have
made ^vprf+++xvbnx+=made
a ^at++++=a
sketch ^nn++++=sketch
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
villain ^nn++++=villain,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
with ^in++++=with
his ^pp$+pp3+++=his
luckless ^jj+atrb+++=luckless
victim ^nn++++=victim's
's ^vbz+bez+vrb++0=EXTRAWORD
hind ^jjb+atrb+++=hind
legs ^nns++++=legs
projecting ^vwbg+++xvbg+=projecting
from ^in++++=from
his ^pp$+pp3+++=his
solemn ^jj+atrb+++=solemn
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
With ^in++++=With
all ^abn++++=all
his ^pp$+pp3+++=his
moral ^jj+atrb+++=moral
faults ^nns++++=faults,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj+atrb+++=good
sitter ^nn++++=sitter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
would ^md+prd+++=would
probably ^rb++++=probably
have ^vb+hv+aux++=have
sat ^vprf+++xvbnx+=sat
immovable ^jj++++=immovable
any ^dti++++=any
length ^nn++++=length
of ^in++++=of
time ^nn++++=time
that ^tht+rel+subj++=that
could ^md+pos+++=could
be ^vb+be+aux++=be
desired ^vpsv++agls+xvbnx+=desired.
. ^zz++++=EXTRAWORD
Of ^in++++=Of
other ^ap++++=other
woodland ^nn++++=woodland
neighbours ^nns++++=neighbours
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
some ^dti++++=some
which ^whp+rel+obj++=which
we ^pp1a+pp1+++=we
saw ^vbd+vprv++xvbn+=saw
occasionally ^rb++++=occasionally.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shores ^nns++++=shores
of ^in++++=of
the ^ati++++=the
river ^nn++++=river
were ^vbd+bed+aux++=were
lined ^vpsv++agls+xvbnx+=lined
here ^rn+pl+++=here
and ^cc+phrs+++=and
there ^rn+pl+++=there
with ^in++++=with
the ^ati++++=the
holes ^nns++++=holes
of ^in++++=of
the ^ati++++=the
muskrats ^nns+++??+=muskrats;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
rowing ^xvbg+++xvbg+=rowing
by ^in++++=by
their ^pp$+pp3+++=their
settlements ^nns+nom+++=settlements,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
sometimes ^rb++splt++=sometimes
strongly ^rb+amp+++=strongly
reminded ^vbd+vsua++xvbn+=reminded
of ^in++++=of
them ^pp3o+pp3+++=them
by ^in++++=by
the ^ati++++=the
overpowering ^jj+atrb+++=overpowering
odour ^nn++++=odour
of ^in++++=of
the ^ati++++=the
perfume ^nn++++=perfume
from ^in++++=from
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
get ^vb++++=get
their ^pp$+pp3+++=their
name ^nn++++=name.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
also ^rb++++=also
owls ^nns++++=owls,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
nests ^nns++++=nests
were ^vbd+bed+vrb++=were
high ^jj+pred+++=high
up ^rp++++=up
in ^in++++=in
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
chestnut ^nn++++=chestnut-trees.
- ^zz++++=EXTRAWORD
trees ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Often ^rb++++=Often
in ^in++++=in
the ^ati++++=the
lonely ^jj+atrb+++=lonely
hours ^nns++++=hours
of ^in++++=of
the ^ati++++=the
night ^nn++++=night
we ^pp1a+pp1+++=we
could ^md+pos+++=could
hear ^vb+vprv+++=hear
them ^pp3o+pp3+++=them
gibbering ^jj++++=gibbering
with ^in++++=with
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
wild ^jj+atrb+++=wild,
, ^zz++++=EXTRAWORD
hollow ^jj+atrb+++=hollow
laugh ^nn++++=laugh
among ^in++++=among
the ^ati++++=the
distant ^jj+atrb+++=distant
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
one ^cd1++++=one
tenant ^nn++++=tenant
of ^in++++=of
the ^ati++++=the
woods ^npl++++=woods
made ^vbd+++xvbn+=made
us ^pp1o+pp1+++=us
some ^dti++++=some
trouble ^nn++++=trouble
in ^in++++=in
the ^ati++++=the
autumn ^nn++++=autumn.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
a ^rb++splt++=a
little ^rb"++++=little
flying ^vbg+++xvbg+=flying-squirrel,
- ^zz++++=EXTRAWORD
squirrel ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
took ^vbd+++xvbn+=took
to ^to+vcmp+++=to
making ^vbi++++=making
excursions ^nns++++=excursions
into ^in++++=into
our ^pp$+pp1+++=our
house ^nn++++=house
in ^in++++=in
the ^ati++++=the
night ^nn++++=night
season ^nn++++=season,
, ^zz++++=EXTRAWORD
coming ^vbg+++xvbg+=coming
down ^rp++++=down
the ^ati++++=the
chimney ^nn++++=chimney
into ^in++++=into
the ^ati++++=the
chambers ^nns+nom+++=chambers,
, ^zz++++=EXTRAWORD
rustling ^jj++++=rustling
about ^in++++=about
among ^in++++=among
the ^ati++++=the
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
cracking ^nvbg+++xvbg+=cracking
nuts ^nns++++=nuts
or ^cc++++=or
nibbling ^nn+nom+++=nibbling
at ^in++++=at
any ^dti++++=any
morsels ^nns++++=morsels
of ^in++++=of
anything ^pn++++=anything
that ^dt+pdem+++=that
suited ^vbd+++xvbn+=suited
his ^pp$+pp3+++=his
fancy ^nn++++=fancy.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
the ^ati++++=the
inmates ^nns+nom+++=inmates
of ^in++++=of
the ^ati++++=the
rooms ^nns++++=rooms
were ^vbd+bed+aux++=were
awakened ^vpsv++agls+xvbnx+=awakened
in ^in++++=in
the ^ati++++=the
night ^nn++++=night
by ^in++++=by
mysterious ^jj+atrb+++=mysterious
noises ^nns++++=noises,
, ^zz++++=EXTRAWORD
thumps ^nns+++??+=thumps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rappings ^nns+++??+=rappings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql+emph+++=so
lighted ^jj+atrb++xvbn+=lighted
candles ^nns++++=candles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
searched ^vbd+++xvbn+=searched
in ^rb++++=in
vain ^rb"++++=vain
to ^to++++=to
find ^vbi+vprv+++=find
whence ^wrb+who+++=whence
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came;
; ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
moment ^nn++++=moment
any ^dti++++=any
movement ^nn+nom+++=movement
was ^vbd+bedz+aux++=was
made ^vpsv++agls+xvbnx+=made,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rogue ^nn++++=rogue
whipped ^vbd+++xvbn+=whipped
up ^rp++++=up
the ^ati++++=the
chimney ^nn++++=chimney,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
left ^jj+++xvbn+=left
us ^pp1o+pp1+++=us
a ^at++++=a
prey ^nn++++=prey
to ^in++++=to
the ^ati++++=the
most ^ql+emph+++=most
mysterious ^jj+atrb+++=mysterious
alarms ^nns++++=alarms.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
could ^md+pos+++=could
it ^pp3+it+++=it
be ^vb+be+vrb++=be?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
one ^cd1++++=one
night ^nn++++=night
our ^pp$+pp1+++=our
fine ^jj+atrb+++=fine
gentleman ^nn+nom+++=gentleman
bounced ^vbd+++xvbn+=bounced
in ^in++++=in
at ^in++++=at
the ^ati++++=the
window ^nn++++=window
of ^in++++=of
another ^dt++++=another
room ^nn++++=room,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vb+hv+vrb++=had
no ^at++++=no
fireplace ^nn++++=fireplace;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
fair ^jj+atrb+++=fair
occupant ^nn+nom+++=occupant,
, ^zz++++=EXTRAWORD
rising ^nvbg+++xvbg+=rising
in ^in++++=in
the ^ati++++=the
night ^nn++++=night,
, ^zz++++=EXTRAWORD
shut ^j+++xvbn+=shut
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
without ^in++++=without
suspecting ^vb+vprv++xvbg+=suspecting
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
cut ^vprf+++xvbnx+=cut
off ^rb+phrv+++=off
the ^ati++++=the
retreat ^nn++++=retreat
of ^in++++=of
any ^dti++++=any
of ^in++++=of
her ^pp$+pp3+++=her
woodland ^nn++++=woodland
neighbours ^nns++++=neighbours.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
startled ^vpsv++by+xvbnx+=startled
by ^in++++=by
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
a ^at++++=a
gray ^np++++=gray
rat ^nn++++=rat
running ^vwbg+++xvbg+=running
past ^jjb++++=past
her ^pp$+pp3+++=her
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
rose ^vbd+++xvbnx+=rose
to ^to++++=to
pursue ^vbi++++=pursue
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran
up ^rp++++=up
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
clung ^vpsv++agls+xvbn+=clung
against ^in++++=against
the ^ati++++=the
plastering ^nvbg+++xvbg+=plastering,
, ^zz++++=EXTRAWORD
showing ^vbg+vprv+tht0+xvbg+=showing
himself ^ppl+pp3+++=himself
very ^ql+amp+++=very
plainly ^rb++++=plainly
a ^at++++=a
gray ^np++++=gray
flying ^vwbg+++xvbg+=flying-squirrel,
- ^zz++++=EXTRAWORD
squirrel ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
large ^jj+atrb+++=large,
, ^zz++++=EXTRAWORD
soft ^jj+atrb+++=soft
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wings ^nns++++=wings
which ^whp+rel+subj++=which
consisted ^vbd+++xvbn+=consisted
of ^in++++=of
a ^at++++=a
membrane ^nn++++=membrane
uniting ^vwbg+++xvbg+=uniting
the ^ati++++=the
fore ^jjb+atrb+++=fore
paws ^nns+++??+=paws
to ^in++++=to
the ^ati++++=the
hind ^jjb+atrb+++=hind
ones ^pn++++=ones,
, ^zz++++=EXTRAWORD
like ^in++++=like
those ^dt+dem+++=those
of ^in++++=of
a ^at++++=a
bat ^nn++++=bat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
chased ^vpsv++agls+xvbnx+=chased
into ^in++++=into
the ^ati++++=the
conservatory ^nn++++=conservatory,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
window ^nn++++=window
being ^xvbg+++xvbg+=being
opened ^vbd+++xvbn+=opened,
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out
he ^pp3a+pp3+++=he
flew ^vbd+++xvbnx+=flew
upon ^in++++=upon
the ^ati++++=the
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
away ^rp+pl+++=away
for ^in++++=for
his ^pp$+pp3+++=his
native ^jj+atrb+++=native
woods ^nns++++=woods,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thus ^rb+cnj+++=thus
put ^vb+++xvbn+=put
an ^at++++=an
end ^nn++++=end
to ^in++++=to
many ^ap++++=many
fears ^nns++++=fears
as ^in++++=as
to ^in++++=to
the ^ati++++=the
nature ^nn++++=nature
of ^in++++=of
our ^pp$+pp1+++=our
nocturnal ^jj+atrb+++=nocturnal
rappings ^nns+++??+=rappings.
. ^zz++++=EXTRAWORD
So ^ql++++=So
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
how ^wrb+who+whcl++=how
many ^ap++++=many
neighbours ^nns++++=neighbours
we ^pp1a+pp1+++=we
found ^vpsv++by+xvbn+=found
by ^in++++=by
living ^xvbg+++xvbg+=living
in ^in++++=in
the ^ati++++=the
woods ^nns++++=woods,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all,
, ^zz++++=EXTRAWORD
no ^at++++=no
worse ^jjr+atrb+++=worse
ones ^pn++++=ones
than ^in++++=than
are ^vb+ber+aux++=are
found ^vbd+vprv++xvbn+=found
in ^in++++=in
the ^ati++++=the
great ^jj+atrb+++=great
world ^nn++++=world.
. ^zz++++=EXTRAWORD
