One ^cd1++++=One
Merritt ^np+++??+=Merritt,
, ^zz++++=EXTRAWORD
` ^zz++++=``dump
` ^zz++++=EXTRAWORD
dump ^nn++++=EXTRAWORD
one ^pn++++=one
down ^in++++=down
the ^ati++++=the
third ^od++++=third-base
- ^zz++++=EXTRAWORD
base ^nn++++=EXTRAWORD
line ^nn++++=line.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
playin ^nn+++??+=playin'
' ^zz++++=EXTRAWORD
deep ^jj++++=deep.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
pipe ^nn++++=pipe.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
bases ^nns++++=bases
will ^md+prd+++=will
be ^vb+be+vrb++=be
full ^jj+pred+++=full
and ^cc++++0=an'
Reddy ^np+++??+=Reddy'll
'll ^md+prd+++0=EXTRAWORD
clean ^jj+atrb+++=clean
up. ^nn+++??+=up.''
'' ^nn+++??+=EXTRAWORD
In ^in++++=In
a ^at++++=a
stage ^nn++++=stage
like ^in++++=like
that ^dt+dem+++=that
Browning ^np+++??+=Browning
was ^vbd+bedz+vrb++=was
a ^at++++=a
man ^nn++++=man
absolutely ^rb+amp+++=absolutely
to ^to++++=to
depend ^vbi++++=depend
upon ^in+strn+++=upon.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
placed ^vbd+++xvbnx+=placed
a ^at++++=a
slow ^nn++++=slow
bunt ^vbd+++xvbn+=bunt
in ^in++++=in
the ^ati++++=the
grass ^nn++++=grass
toward ^in++++=toward
third ^nn++++=third
and ^cc++++=and
sprinted ^vpsv++agls+xvbn+=sprinted
for ^in++++=for
first ^rb++++=first.
. ^zz++++=EXTRAWORD
The ^ati++++=The
third ^od++++=third
baseman ^jj++++=baseman
fielded ^jj+++xvbn+=fielded
the ^ati++++=the
ball ^nn++++=ball,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
being ^xvbg+++xvbg+=being
confused ^xvbn+++xvbn+=confused,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
where ^wrb+who+whcl++=where
to ^to++++=to
throw ^vbi++++=throw
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
` ^zz++++=``Stick
` ^zz++++=EXTRAWORD
stick ^vb++++=EXTRAWORD
it ^pp3+it+++=it
in ^in++++=in
your ^pp$+pp2+++=your
basket, ^nn+++??+=basket,''
'' ^nn+++??+=EXTRAWORD
yelled ^vbd+++xvbn+=yelled
Merritt ^np+++??+=Merritt,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
delight ^nn++++=delight
that ^tht+rel+++=that
showed ^jj+++xvbn+=showed
how ^wrb+who+++=how
hard ^jj++++=hard
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
pulling ^nvbg+++xvbg+=pulling
for ^in++++=for
the ^ati++++=the
gate ^nn++++=gate
money ^nn++++=money,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
beaming ^vbg+++xvbg+=beaming
smile ^nn++++=smile
as ^ql++++=as
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
to ^in++++=to
me ^pp1o+pp1+++=me
was ^vbd+bedz+vrb++=was
inspiring ^jj+pred+++=inspiring.
. ^zz++++=EXTRAWORD
` ^zz++++=``Now,
` ^zz++++=EXTRAWORD
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Reddy ^np+++??+=Reddy,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
up ^in+cmpx+++=up
to ^in"++++=to
you ^pp2+pp2+++=you!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
not ^xnot++not++=not
worrying ^vbg+++xvbg+=worrying
about ^in++++=about
what ^wdt+who+++=what's
's ^vbz+bez+aux++0=EXTRAWORD
happened ^vbd+++xvbn+=happened
so ^ql++++=so
far ^rb+pl+++=far.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
with ^in++++=with
you ^pp2+pp2+++=you
at ^in++++=at
bat ^nn++++=bat
in ^in++++=in
a ^at++++=a
pinch ^nn++++=pinch,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
off! ^nn+++??+=off!''
'' ^nn+++??+=EXTRAWORD
Merritt ^np++++=Merritt's
's ^$++++=EXTRAWORD
compliment ^nn+nom+++=compliment
was ^vbd+bedz+aux++=was
pleasing ^vbg+++xvbgx+=pleasing,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
did ^vbd+dod+aux++=did
not ^xnot++not++=not
augment ^nn+nom+++=augment
my ^pp$+pp1+++=my
purpose ^nn++++=purpose,
, ^zz++++=EXTRAWORD
for ^in++++=for
that ^dt+pdem+++=that
already ^rb++++=already
had ^vbd+hvd+aux++=had
reached ^vprf+++xvbnx+=reached
the ^ati++++=the
highest ^nn++++=highest
mark ^vb++++=mark.
. ^zz++++=EXTRAWORD
Love ^nn++++=Love
of ^in++++=of
hitting ^xvbg+++xvbg+=hitting,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
no ^at++++=no
other ^ap++++=other
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
gave ^j+++xvbn+=gave
me ^pp1o+pp1+++=me
the ^ati++++=the
thrilling ^jj+atrb+++=thrilling
fire ^nn++++=fire
to ^to++++=to
arise ^vbi++++=arise
to ^in++++=to
the ^ati++++=the
opportunity ^nn+nom+++=opportunity.
. ^zz++++=EXTRAWORD
Selecting ^vbg+++xvbg+=Selecting
my ^pp$+pp1+++=my
light ^nn++++=light
bat ^nn++++=bat,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
up ^rp++++=up
and ^cc++++=and
faced ^vbd+++xvbn+=faced
the ^ati++++=the
rustic ^jj++++=rustic
twirler ^jjr++++=twirler
and ^cc++++=and
softly ^rb++++=softly
said ^vbd+vpub++xvbn+=said
things ^nns++++=things
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
delivered ^vbd+++xvbnx+=delivered
the ^ati++++=the
ball ^nn++++=ball,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
could ^md+pos+++=could
have ^vb+hv+aux++=have
yelled ^vprf+++xvbnx+=yelled
aloud ^rb+cnj+++=aloud,
, ^zz++++=EXTRAWORD
so ^ql++++=so
fast ^rb+cnj+++=fast,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
straight ^jj++++=straight,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
true ^jj++++=true
it ^pp3+it+++=it
sped ^vbd+++xvbn+=sped
toward ^in++++=toward
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
hit ^vbd+++xvbnx+=hit
it ^pp3+it+++=it
harder ^jjr++++=harder
than ^cs+sub+++=than
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
hit ^vprf+++xvbnx+=hit
a ^at++++=a
ball ^nn++++=ball
in ^in++++=in
my ^pp$+pp1+++=my
life ^nn++++=life.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bat ^nn++++=bat
sprung ^vbd+++xvbn+=sprung,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
whalebone ^nn+++??+=whalebone.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
ball ^nn++++=ball
took ^vbd+++xvbn+=took
a ^at++++=a
bullet ^nn++++=bullet
course ^nn++++=course
between ^in++++=between
center ^jjr++++=center
and ^cc++++=and
left ^nn+++xvbn+=left.
. ^zz++++=EXTRAWORD
So ^ql+emph+++=So
beautiful ^jj++++=beautiful
a ^at++++=a
hit ^nn+++xvbn+=hit
was ^vbd+bedz+vrb++=was
it ^pp3+it+++=it
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
watched ^vbd+++xvbnx+=watched
as ^ql++++=as
I ^pp1a+pp1+++=I
ran ^vbd+++xvbnx+=ran.
. ^zz++++=EXTRAWORD
Out ^rp+pl+++=Out
of ^in++++=of
the ^ati++++=the
tail ^nn++++=tail
of ^in++++=of
my ^pp$+pp1+++=my
eye ^nn++++=eye
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
center ^jjr+atrb+++=center
fielder ^jjr+atrb+++=fielder
running ^nvbg+++xvbg+=running.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
rounded ^vbd+++xvbnx+=rounded
first ^rb++++=first
base ^nn++++=base
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
a ^at++++=a
good ^nn++++=good
look ^vb++++=look
at ^rb++++=at
this ^dt+dem+++=this
fielder ^jjr++++=fielder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
outfielders ^nns+nom+++=outfielders
the ^ati++++=the
game ^nn++++=game
ever ^rb++++=ever
produced ^vbd+++xvbn+=produced,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
saw ^vbd+vprv++xvbn+=saw
one ^cd1++++=one
that ^cs+sub+++=that
covered ^vprf+++xvbn+=covered
ground ^nn++++=ground
so ^rb++++=so
swiftly ^rb++++=swiftly
as ^ql++++=as
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
ball ^nn++++=ball
soared ^vbd+++xvbn+=soared,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
drop ^vbi++++=drop;
; ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
fielder ^nn++++=fielder
sped ^vbd+++xvbn+=sped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
disappear ^vbi+seem+++=disappear
over ^in++++=over
a ^rb++++=a
little ^rb"++++=little
hill ^npl++++=hill
back ^jjb++++=back
of ^in++++=of
his ^pp$+pp3+++=his
position ^nn+nom+++=position.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
up ^rb+phrv+++=up
with ^in+ppvb+++=with
a ^at++++=a
long ^rb++++=long
arm ^vb++++=arm
and ^cc++++=and
marvelously ^jj++++=marvelously
caught ^xvbn+++xvbn+=caught
the ^ati++++=the
ball ^nn++++=ball
in ^in++++=in
one ^cd1++++=one
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
out ^rp+pl+++=out
of ^in++++=of
sight ^nn++++=sight
as ^ql++++=as
I ^pp1a+pp1+++=I
touched ^vbd+++xvbnx+=touched
second ^od++++=second
base ^nn++++=base,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
heterogeneous ^jj+atrb+++=heterogeneous
crowd ^nn++++=crowd
knew ^vbd+vprv++xvbn+=knew
about ^in++++=about
a ^at++++=a
great ^jj+atrb+++=great
play ^nn++++=play
to ^to++++=to
make ^vbi++++=make
more ^rbr++++=more
noise ^nn++++=noise
than ^in++++=than
a ^at++++=a
herd ^nn++++=herd
of ^in++++=of
charging ^xvbg+++xvbg+=charging
buffalo ^nn+++??+=buffalo.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
next ^ap++++=next
half ^abn++++=half
inning ^jj+++xvbg+=inning
our ^pp$+pp1+++=our
opponents ^nns++++=opponents,
, ^zz++++=EXTRAWORD
by ^in++++=by
clean ^jj+atrb+++=clean
drives ^nns++++=drives,
, ^zz++++=EXTRAWORD
scored ^j+++xvbn+=scored
two ^cd++++=two
runs ^nns++++=runs
and ^cc++++=and
we ^pp1a+pp1+++=we
in ^in++++=in
our ^pp$+pp1+++=our
turn ^nn++++=turn
again ^rb+tm+++=again
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
ignominiously ^rb++++=ignominiously.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
first ^rb++++=first
of ^in++++=of
the ^ati++++=the
eighth ^od++++=eighth
came ^vbd+++xvbn+=came
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
desperate ^jj+pred+++=desperate
and ^cc+phrs+++=and
clamored ^jj+++xvbn+=clamored
for ^in++++=for
the ^ati++++=the
` ^zz++++=``rabbit.''
` ^zz++++=EXTRAWORD
rabbit. ^nn+++??+=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
` ^zz++++=``I've
` ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
sneaked ^vprf+++xvbnx+=sneaked
it ^pp3+it+++=it
in, ^nn+++??+=in,''
'' ^nn+++??+=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Merritt ^np+++??+=Merritt,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
low ^jj+atrb+++=low
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
` ^zz++++=``Got
` ^zz++++=EXTRAWORD
got ^vbd+++xvbn+=EXTRAWORD
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
umpire ^nn++++=umpire
on ^in++++=on
the ^ati++++=the
last ^ap++++=last
passed ^jj+atrb++xvbn+=passed
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
See ^vb+vprv+++=See,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pitcher ^nn++++=pitcher's
's ^$++++=EXTRAWORD
got ^vbd+++xvbn+=got
it ^pp3+it+++=it
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
Boys ^nns++++=Boys,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
off ^in+pl+++=off
but ^cc++++=but
the ^ati++++=the
fireworks ^nns++++=fireworks!
! ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
break ^vb++++=break
loose! ^nn+++??+=loose!''
'' ^nn+++??+=EXTRAWORD
A ^at++++=A
peculiarity ^nn+nom+++=peculiarity
about ^in++++=about
the ^ati++++=the
` ^zz++++=``rabbit''
` ^zz++++=EXTRAWORD
rabbit ^nn++++=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
though ^cs+sub+++=though
it ^pp3+it+++=it
felt ^vbd+vprv++xvbn+=felt
as ^ql++++=as
light ^jj++++=light
as ^ql++++=as
the ^ati++++=the
regulation ^nn+nom+++=regulation
league ^nn++++=league
ball ^nn++++=ball
it ^pp3+it+++=it
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
thrown ^vpsv++agls+xvbnx+=thrown
with ^in++++=with
the ^ati++++=the
same ^ap++++=same
speed ^nn++++=speed
and ^cc++++=and
to ^in++++=to
curve ^nn++++=curve
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
an ^at++++=an
impossibility ^nn+nom+++=impossibility.
. ^zz++++=EXTRAWORD
Bane ^np+++??+=Bane
hit ^vbd+++xvbn+=hit
the ^ati++++=the
first ^od++++=first
delivery ^nn+nom+++=delivery
from ^in++++=from
our ^pp$+pp1+++=our
hoosier ^jjr+atrb+++=hoosier
stumbling ^jj+atrb+++=stumbling
block ^nn++++=block.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ball ^nn++++=ball
struck ^vbd+++xvbn+=struck
the ^ati++++=the
ground ^nn++++=ground
and ^cc++++=and
began ^vbd+++xvbn+=began
to ^to++++=to
bound ^vbi++++=bound
toward ^in++++=toward
short ^nn++++=short.
. ^zz++++=EXTRAWORD
With ^in++++=With
every ^at++++=every
bound ^vbd+++xvbn+=bound
it ^pp3+it+++=it
went ^vbd+++xvbn+=went
swifter ^jjr++++=swifter,
, ^zz++++=EXTRAWORD
longer ^rbr++++=longer
and ^cc++++=and
higher ^jjr++++=higher,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
bounced ^vbd+++xvbn+=bounced
clear ^jj++++=clear
over ^in++++=over
the ^ati++++=the
shortstop ^nn+++??+=shortstop's
's ^$++++=EXTRAWORD
head ^nn++++=head.
. ^zz++++=EXTRAWORD
Lake ^nn++++=Lake
chopped ^vbd+++xvbn+=chopped
one ^pn++++=one
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
the ^ati++++=the
plate ^nn++++=plate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
rebounded ^vbd+++xvbn+=rebounded
from ^in++++=from
the ^ati++++=the
ground ^nn++++=ground
straight ^rb++++=straight
up ^rp++++=up
so ^ql++++=so
high ^np++++=high
that ^tht+rel+++=that
both ^abx++++=both
runners ^nns+nom+++=runners
were ^vbd+bed+vrb++=were
safe ^jj+pred+++=safe
before ^cs+sub+++=before
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
down ^rp++++=down.
. ^zz++++=EXTRAWORD
Doran ^np+++??+=Doran
hit ^vbd+++xvbn+=hit
to ^in++++=to
the ^ati++++=the
pitcher ^nn++++=pitcher.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ball ^nn++++=ball
caromed ^vbd+++xvbn+=caromed
his ^pp$+pp3+++=his
leg ^nn++++=leg,
, ^zz++++=EXTRAWORD
scooted ^j+++xvbn+=scooted
fiendishly ^jj++++=fiendishly
at ^rb++++=at
the ^ati++++=the
second ^od++++=second
baseman ^nn++++=baseman,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
run ^vbi++++=run
up ^rp++++=up
all ^abn++++=all
over ^rp++++=over
him ^pp3o+pp3+++=him
like ^in++++=like
a ^at++++=a
tame ^jj+atrb+++=tame
squirrel ^nn++++=squirrel.
. ^zz++++=EXTRAWORD
Bases ^nns++++=Bases
full ^jj++++=full!
! ^zz++++=EXTRAWORD
Hathaway ^np+++??+=Hathaway
got ^vbd+++xvbn+=got
a ^at++++=a
safe ^nn++++=safe
fly ^vb++++=fly
over ^in++++=over
the ^ati++++=the
infield ^nn+++??+=infield
and ^cc++++=and
two ^cd++++=two
runs ^nns++++=runs
tallied ^vbd+++xvbn+=tallied.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pitcher ^nn++++=pitcher,
, ^zz++++=EXTRAWORD
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
the ^ati++++=the
help ^nn++++=help
of ^in++++=of
the ^ati++++=the
umpire ^nn++++=umpire,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
not ^xnot++not++=not
locate ^vb++++=locate
the ^ati++++=the
plate ^nn++++=plate
for ^in++++=for
Balknap ^np+++??+=Balknap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
a ^at++++=a
base ^nn++++=base
on ^in++++=on
balls ^nns++++=balls.
. ^zz++++=EXTRAWORD
Bases ^nns++++=Bases
full ^jj++++=full
again ^rb+tm+++=again!
! ^zz++++=EXTRAWORD
Deerfoot ^np+++??+=Deerfoot
slammed ^vbd+++xvbn+=slammed
a ^at++++=a
hot ^jj+atrb+++=hot
liner ^nn++++=liner
straight ^jj++++=straight
at ^rb++++=at
the ^ati++++=the
second ^od++++=second
baseman ^nn++++=baseman,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
striking ^vbg+++xvbg+=striking
squarely ^rb++++=squarely
in ^in++++=in
his ^pp$+pp3+++=his
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
recoiled ^j+++xvbn+=recoiled
as ^ql++++=as
sharply ^rb++++=sharply
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
struck ^vprf+++xvbnx+=struck
a ^at++++=a
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Doran ^np+++??+=Doran
scored ^vbd+++xvbn+=scored,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
still ^rb++++=still
the ^ati++++=the
bases ^nns++++=bases
were ^vbd+bed+aux++=were
filled ^vpsv++agls+xvbnx+=filled.
. ^zz++++=EXTRAWORD
The ^ati++++=The
laboring ^jj+atrb++xvbg+=laboring
pitcher ^nn++++=pitcher
began ^vbd+++xvbn+=began
to ^to++++=to
get ^vbi++++=get
rattled ^vbd+++xvbn+=rattled;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
find ^vb+vprv+++=find
his ^pp$+pp3+++=his
usual ^jj+atrb+++=usual
speed ^nn++++=speed;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
evidently ^rb++++=evidently
could ^md+pos+++=could
not ^xnot++not++=not
account ^nn++++=account
for ^in++++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
to ^in++++=to
bat ^nn++++=bat,
, ^zz++++=EXTRAWORD
indications ^nns+nom+++=indications
were ^vbd+bed+aux++=were
not ^xnot++not++=not
wanting ^vbg+++xvbg+=wanting
that ^dt+dem+++=that
the ^ati++++=the
Canadian ^nn++++=Canadian
team ^nn++++=team
would ^md+prd+++=would
soon ^rb+tm+++=soon
be ^vb+be+vrb++=be
up ^rp++++=up
in ^in++++=in
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
The ^ati++++=The
long ^jj+atrb+++=long
pitcher ^nn++++=pitcher
delivered ^vwbn+++xvbn+=delivered
the ^ati++++=the
` ^zz++++=``rabbit,''
` ^zz++++=EXTRAWORD
rabbit, ^nn+++??+=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
and ^cc++++=and
got ^vbd+++xvbn+=got
it ^pp3+it+++=it
low ^jj++++=low
down ^in++++=down
by ^in++++=by
my ^pp$+pp1+++=my
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
an ^at++++=an
unfortunate ^jj+atrb+++=unfortunate
thing ^nn++++=thing
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
swung ^vbd+++xvbnx+=swung
on ^in++++=on
that ^dt+dem+++=that
one ^pn++++=one,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
trotted ^vpsv++agls+xvbn+=trotted
round ^rb++++=round
the ^ati++++=the
bases ^nns++++=bases
behind ^in+pl+++=behind
the ^ati++++=the
runners ^nns+nom+++=runners
while ^cs+sub+++=while
the ^ati++++=the
center ^jjr+atrb+++=center
and ^cc+phrs+++=and
left ^jj+atrb++xvbn+=left
fielders ^nns+nom+++=fielders
chased ^vbd+++xvbn+=chased
the ^ati++++=the
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
Gillinger ^np+nom++??+=Gillinger
weighed ^vbd+++xvbn+=weighed
nearly ^rb+down+++=nearly
two ^cd++++=two
hundred ^cd++++=hundred
pounds ^nns++++=pounds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
all ^abn++++=all
his ^pp$+pp3+++=his
weight ^nn++++=weight
under ^in++++=under
the ^ati++++=the
` ^zz++++=``rabbit.''
` ^zz++++=EXTRAWORD
rabbit. ^nn+++??+=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
It ^pp3+it+++=It
went ^vbd+++xvbn+=went
so ^ql++++=so
high ^np++++=high
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
could ^md+pos+++=could
scarcely ^rb+down+splt++=scarcely
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
infielders ^nns+nom+++=infielders
rushed ^vbd+++xvbn+=rushed
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^in++++=after
staggering ^nn++++=staggering
around ^in+strn+++=around,
, ^zz++++=EXTRAWORD
with ^in++++=with
heads ^nn++++=heads
bent ^vbd+++xvbn+=bent
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
shortstop ^nn+++??+=shortstop,
, ^zz++++=EXTRAWORD
managed ^vb+++xvbn+=managed
to ^to+vcmp+++=to
get ^vbi++++=get
under ^in++++=under
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
` ^zz++++=``rabbit''
` ^zz++++=EXTRAWORD
rabbit ^nn++++=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
bounded ^vwbn+++xvbn+=bounded
forty ^cd++++=forty
feet ^nns++++=feet
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
hands ^nns++++=hands!
! ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Snead ^np++++=Snead's
's ^$++++=EXTRAWORD
grounder ^jjr++++=grounder
nearly ^rb+down+++=nearly
tore ^vbd+++xvbn+=tore
the ^ati++++=the
third ^od++++=third
baseman ^jj+atrb+++=baseman's
's ^vbz+bez+vrb++0=EXTRAWORD
leg ^nn++++=leg
off ^in+strn+++=off;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Bane ^np++++=Bane's
's ^$++++=EXTRAWORD
hit ^vbd+++xvbn+=hit
proved ^vprf+++xvbn+=proved
as ^ql++++=as
elusive ^jj++++=elusive
as ^in++++=as
a ^at++++=a
flitting ^jj+atrb++xvbg+=flitting
shadow ^nn++++=shadow;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Lake ^np++++=Lake's
's ^$++++=EXTRAWORD
liner ^nn++++=liner
knocked ^vbd+++xvbn+=knocked
the ^ati++++=the
pitcher ^nn++++=pitcher
flat ^nn++++=flat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Doran ^np++++=Doran's
's ^$++++=EXTRAWORD
fly ^vb++++=fly
leaped ^vbd+++xvbn+=leaped
high ^rb++++=high
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
center ^jjr+atrb+++=center
fielder ^jjr+atrb+++=fielder's
's ^vbz+bez+vrb++0=EXTRAWORD
glove ^nn++++=glove--then
-- ^--+clp+++=EXTRAWORD
then ^rn+tm+++=EXTRAWORD
those ^dt+dem+++=those
earnest ^nn++++=earnest,
, ^zz++++=EXTRAWORD
simple ^jj++++=simple,
, ^zz++++=EXTRAWORD
country ^nn++++=country
ballplayers ^nns+nom+++=ballplayers
