They ^pp3a+pp3+++=They
clear ^jj+atrb+++=clear,
, ^zz++++=EXTRAWORD
keen ^jj+atrb+++=keen
air ^nn++++=air
revived ^vbd+++xvbn+=revived
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
sprang ^vbd+++xvbnx+=sprang
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
erect ^jj++++=erect,
, ^zz++++=EXTRAWORD
a ^at++++=a
shout ^vb++++=shout
that ^tht+vcmp+++=that
nearly ^rb+down+++=nearly
stunned ^xvbn+++xvbn+=stunned
him ^pp3o+pp3+++=him
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
rise ^vbi++++=rise
from ^in++++=from
the ^ati++++=the
earth ^nn++++=earth
on ^in++++=on
all ^abn++++=all
sides ^nns++++=sides.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
glanced ^vbd+++xvbnx+=glanced
around ^rp++++=around
him ^pp3o+pp3+++=him
in ^in++++=in
a ^at++++=a
helpless ^jj+atrb+++=helpless
agony ^nn++++=agony
of ^in++++=of
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
A ^at++++=A
dozen ^cd++++=dozen
concentric ^jj+atrb+++=concentric
circles ^nns++++=circles
of ^in++++=of
squatting ^xvbg+++xvbg+=squatting
Indians ^nn++++=Indians,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
heads ^nns++++=heads
were ^vbd+bed+vrb++=were
visible ^jj++++=visible
above ^jjb++++=above
the ^ati++++=the
reeds ^nns++++=reeds,
, ^zz++++=EXTRAWORD
encompassed ^j+++xvbn+=encompassed
the ^ati++++=the
banks ^nns++++=banks
around ^rp++++=around
the ^ati++++=the
sunken ^jj+atrb+++=sunken
base ^nn++++=base
of ^in++++=of
the ^ati++++=the
sweat ^nn++++=sweat-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
with ^in++++=with
successive ^jj+atrb+++=successive
dusky ^nn+++??+=dusky
rings ^nns++++=rings.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
avenue ^nn++++=avenue
of ^in++++=of
escape ^nn++++=escape
seemed ^vbd+seem++xvbn+=seemed
closed ^vbd+++xvbn+=closed.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
for ^in++++=for
that ^dt+dem+++=that
reason ^nn++++=reason
the ^ati++++=the
attitude ^nn++++=attitude
of ^in++++=of
his ^pp$+pp3+++=his
surrounding ^jj+atrb++xvbg+=surrounding
captors ^nns++++=captors
was ^vbd+bedz+vrb++=was
passive ^jj+pred+++=passive
rather ^rb++++=rather
than ^in++++=than
aggressive ^jj++++=aggressive,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
shrewd ^jj++++=shrewd,
, ^zz++++=EXTRAWORD
half ^abn++++=half-Hebraic
- ^zz++++=EXTRAWORD
hebraic ^jj+atrb+++=EXTRAWORD
profiles ^nns++++=profiles
nearest ^jjt++++=nearest
him ^pp3o+pp3+++=him
expressed ^vbd+vpub++xvbn+=expressed
only ^rb+down+++=only
stoical ^jj+atrb+++=stoical
waiting ^nvbg+++xvbg+=waiting.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
strange ^jj+atrb+++=strange
similarity ^nn+nom+++=similarity
of ^in++++=of
expression ^nn++++=expression
in ^in++++=in
his ^pp$+pp3+++=his
own ^ap++++=own
immovable ^jj+atrb+++=immovable
apathy ^nn++++=apathy
of ^in++++=of
despair ^nn++++=despair.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
only ^ap+down+++=only
sense ^nn++++=sense
of ^in++++=of
averting ^xvbg+++xvbg+=averting
his ^pp$+pp3+++=his
fate ^nn++++=fate
was ^vbd+bedz+vrb++=was
a ^at++++=a
confused ^jj+atrb++xvbn+=confused
idea ^nn++++=idea
of ^in++++=of
explaining ^xvbg+++xvbg+=explaining
his ^pp$+pp3+++=his
intrusion ^nn++++=intrusion.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
desperate ^jj+atrb+++=desperate
memory ^nn++++=memory
yielded ^vbd+++xvbn+=yielded
a ^ap++++=a
few ^ap"++++=few
common ^jj+atrb+++=common
Indian ^jj+atrb+++=Indian
words ^nns++++=words.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pointed ^vbd+++xvbnx+=pointed
automatically ^rb++++=automatically
to ^in++++=to
himself ^ppl+pp3+++=himself
and ^cc++++=and
the ^ati++++=the
stream ^nn++++=stream.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
white ^jj+atrb+++=white
lips ^nns++++=lips
moved ^vbd+++xvbn+=moved.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
come ^vb++++=come--from--the
-- ^--+clp+++=EXTRAWORD
from ^in+strn+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
river ^nn++++=river!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
guttural ^jj+atrb+++=guttural
cry ^nn++++=cry,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
whole ^jj+atrb+++=whole
assembly ^nn++++=assembly
were ^vbd+bed+aux++=were
clearing ^vbg+++xvbgx+=clearing
their ^pp$+pp3+++=their
throats ^nns++++=throats,
, ^zz++++=EXTRAWORD
went ^j+++xvbn+=went
round ^in++++=round
the ^ati++++=the
different ^jj+atrb+++=different
circles ^nns++++=circles.
. ^zz++++=EXTRAWORD
The ^ati++++=The
nearest ^nn++++=nearest
rocked ^vbd+++xvbn+=rocked
themselves ^ppls+pp3+++=themselves
to ^to++++=to
and ^cc++++=and
fro ^rb++++=fro
and ^cc++++=and
bent ^vbd+++xvbn+=bent
their ^pp$+pp3+++=their
feathered ^jj+atrb+++=feathered
heads ^nns++++=heads
toward ^in++++=toward
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
A ^at++++=A
hollow ^jj++++=hollow-cheeked,
- ^zz++++=EXTRAWORD
cheeked ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
decrepit ^jj+atrb+++=decrepit
old ^jj+atrb+++=old
man ^nn++++=man
arose ^vbd+++xvbn+=arose
and ^cc+phrs+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
simply: ^nn+++??+=simply:-"It
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
he ^pp3a+pp3+++=he!
! ^zz++++=EXTRAWORD
The ^ati++++=The
great ^jj++++=great
chief ^jjb++++=chief
has ^vbz+hvz+aux++=has
come ^vprf+++xvbn+=come!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
saved ^vpsv++agls+xvbnx+=saved.
. ^zz++++=EXTRAWORD
More ^ql++++=More
than ^cs+sub+++=than
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
re ^in++++=re-created.
- ^zz++++=EXTRAWORD
created ^vprf+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
For ^in+strn+++=For,
, ^zz++++=EXTRAWORD
by ^in++++=by
signs ^nns++++=signs
and ^cc++++=and
intimations ^nns+nom+++=intimations
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
quickly ^rb++splt++=quickly
made ^vpsv++agls+xvbnx+=made
aware ^jj++++=aware
that ^tht+jcmp+++=that
since ^in++++=since
the ^ati++++=the
death ^nn++++=death
of ^in++++=of
their ^pp$+pp3+++=their
late ^jj++++=late
chief ^jjb++++=chief,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
medicine ^nn++++=medicine-men
- ^zz++++=EXTRAWORD
men ^nns++++=EXTRAWORD
had ^vbd+hvd+aux++=had
prophesied ^vprf+++xvbnx+=prophesied
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
perfect ^jj+atrb+++=perfect
successor ^nn++++=successor
should ^md+nec+++=should
appear ^vb+seem+++=appear
miraculously ^rb++++=miraculously
before ^in++++=before
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
borne ^xvbn+++xvbn+=borne
noiselessly ^rb++++=noiselessly
on ^in++++=on
the ^ati++++=the
river ^nn++++=river
From ^in++++=FROM
The ^ati++++=THE
Sea ^nn++++=SEA,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
plumes ^nns+++??+=plumes
and ^cc++++=and
insignia ^nn+++??+=insignia
of ^in++++=of
his ^pp$+pp3+++=his
predecessor ^nn++++=predecessor.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
mere ^jjb+atrb+++=mere
coincidence ^nn+nom+++=coincidence
of ^in++++=of
appearance ^nn+nom+++=appearance
and ^cc++++=and
costume ^nn++++=costume
might ^md+pos+++=might
not ^xnot++not++=not
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
convincing ^jj++++=convincing
to ^in++++=to
the ^ati++++=the
braves ^nns++++=braves
had ^vb+hv+vrb++=had
not ^xnot++not++=not
Elijah ^np++++=Elijah
Martin ^np++++=Martin's
's ^$++++=EXTRAWORD
actual ^jj+atrb+++=actual
deficiencies ^nns++++=deficiencies
contributed ^vbd+++xvbn+=contributed
to ^in++++=to
their ^pp$+pp3+++=their
unquestioned ^jj+atrb+++=unquestioned
faith ^nn++++=faith
in ^in++++=in
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
only ^rb+down+++=only
his ^pp$+pp3+++=his
inert ^jj+atrb+++=inert
possession ^nn++++=possession
of ^in++++=of
the ^ati++++=the
sweat ^nn++++=sweat-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
and ^cc++++=and
his ^pp$+pp3+++=his
apathetic ^jj+atrb+++=apathetic
attitude ^nn++++=attitude
in ^in++++=in
their ^pp$+pp3+++=their
presence ^nn+nom+++=presence,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
utter ^jjb+atrb+++=utter
and ^cc+phrs+++=and
complete ^jj+atrb+++=complete
unlikeness ^nns+nom+++=unlikeness
to ^in++++=to
the ^ati++++=the
white ^nn++++=white
frontiersmen ^vbd+++xvbn+=frontiersmen
of ^in++++=of
their ^pp$+pp3+++=their
knowledge ^nn++++=knowledge
and ^cc++++=and
tradition ^nn+nom+++=tradition--creatures
-- ^--+clp+++=EXTRAWORD
creatures ^nns++++=EXTRAWORD
of ^in++++=of
fire ^nn++++=fire
and ^cc++++=and
sword ^nn++++=sword
and ^cc++++=and
malevolent ^jj+atrb+++=malevolent
activity ^nn+nom+++=activity--as
-- ^--+clp+++=EXTRAWORD
as ^cc+cls+++=EXTRAWORD
well ^rb++++=well
as ^cc"++++=as
his ^pp$+pp3+++=his
manifest ^jj+atrb+++=manifest
dissimilarity ^nn+nom+++=dissimilarity
to ^in++++=to
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
settled ^j+++xvbn+=settled
their ^pp$+pp3+++=their
conviction ^nn+nom+++=conviction
of ^in++++=of
his ^pp$+pp3+++=his
supernatural ^jj+atrb+++=supernatural
origin ^nn++++=origin.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
gentle ^jj+atrb+++=gentle,
, ^zz++++=EXTRAWORD
submissive ^jj+atrb+++=submissive
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
yielding ^vbg+++xvbg+=yielding
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
lazy ^jj+atrb+++=lazy
helplessness ^nns+nom+++=helplessness,
, ^zz++++=EXTRAWORD
the ^ati++++=the
absence ^nn+nom+++=absence
of ^in++++=of
strange ^jj+atrb+++=strange
weapons ^nns++++=weapons
and ^cc++++=and
fierce ^jj+atrb+++=fierce
explosives ^nns++++=explosives
in ^in++++=in
his ^pp$+pp3+++=his
possession ^nn++++=possession,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
unwonted ^jj+atrb++xvbn+=unwonted
sobriety ^nn+++??+=sobriety--all
-- ^--+clp+++=EXTRAWORD
all ^abn++++=EXTRAWORD
proved ^jj+++xvbn+=proved
him ^pp3o+pp3+++=him
an ^at++++=an
exception ^nn+nom+++=exception
to ^in++++=to
his ^pp$+pp3+++=his
apparent ^jj+atrb+++=apparent
race ^nn++++=race
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
in ^in++++=in
itself ^ppl++++=itself
miraculous ^jj++++=miraculous.
. ^zz++++=EXTRAWORD
For ^in++++=For
it ^pp3+it+++=it
must ^md+nec+++=must
be ^vb+be+aux++=be
confessed ^vpsv++tht0+xvbnx+=confessed
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
the ^ati++++=the
cherished ^jj+atrb++xvbn+=cherished
theories ^nns++++=theories
of ^in++++=of
most ^ql+emph+++=most
romances ^nns+nom+++=romances
and ^cc++++=and
all ^abn++++=all
statesmen ^nns++++=statesmen
and ^cc++++=and
commanders ^nns+nom+++=commanders,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
Fear ^nn++++=FEAR
is ^vbz+bez+vrb++=is
the ^ati++++=the
great ^jj++++=great
civilizer ^jjr++++=civilizer
of ^in++++=of
the ^ati++++=the
savage ^jj++++=savage
barbarian ^jj++++=barbarian,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
supposed ^vb++pmd"+xvbnx+=supposed
to ^to+vcmp+pmd++=to
regard ^vb++++=regard
the ^ati++++=the
prowess ^nns+nom+++=prowess
of ^in++++=of
the ^ati++++=the
white ^jj+atrb+++=white
man ^nn++++=man
and ^cc++++=and
his ^pp$+pp3+++=his
mysterious ^jj+atrb+++=mysterious
death ^nn++++=death-dealing
- ^zz++++=EXTRAWORD
dealing ^vbg+nom++xvbg+=EXTRAWORD
weapons ^nns++++=weapons
as ^in++++=as
evidence ^nn+nom+++=evidence
of ^in++++=of
his ^pp$+pp3+++=his
supernatural ^jj+atrb+++=supernatural
origin ^nn++++=origin
and ^cc++++=and
superior ^jj+atrb+++=superior
creation ^nn+nom+++=creation,
, ^zz++++=EXTRAWORD
the ^ati++++=the
facts ^nns++++=facts
have ^vb+hv+aux++=have
generally ^rb+down+splt++=generally
pointed ^vprf+++xvbnx+=pointed
to ^in++++=to
the ^ati++++=the
reverse ^nn++++=reverse.
. ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah
Martin ^np++++=Martin
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
long ^rb++++=long
in ^in++++=in
discovering ^vb+vprv++xvbg+=discovering
that ^tht+vcmp+++=that
when ^wrb+who+++=when
the ^ati++++=the
Minyo ^np+++??+=Minyo
hunter ^np++++=hunter,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
obsolete ^jj+atrb+++=obsolete
bow ^nn++++=bow,
, ^zz++++=EXTRAWORD
dropped ^j+++xvbn+=dropped
dead ^jj++++=dead
by ^in++++=by
a ^at++++=a
bullet ^nn++++=bullet
from ^in++++=from
a ^at++++=a
viewless ^jj++++=viewless
and ^cc++++=and
apparently ^rb++++=apparently
noiseless ^jj+atrb+++=noiseless
space ^nn++++=space,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
Not ^xnot++not++=NOT
considered ^vbd+vprv++xvbn+=considered
the ^ati++++=the
lightnings ^nns+++??+=lightnings
of ^in++++=of
an ^at++++=an
avenging ^jj+atrb++xvbg+=avenging
Deity ^nn++++=Deity,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
was ^vbd+bedz+aux++=was
traced ^vpsv++agls+xvbnx+=traced
directly ^rb++++=directly
to ^in++++=to
the ^ati++++=the
ambushed ^jj+atrb++xvbn+=ambushed
rifle ^nn++++=rifle
of ^in++++=of
Kansas ^np++++=Kansas
Joe ^np++++=Joe,
, ^zz++++=EXTRAWORD
swayed ^xvbn+++xvbn+=swayed
by ^in++++=by
a ^at++++=a
viciousness ^nns+nom+++=viciousness
quite ^abl++++=quite
as ^ql++++=as
human ^jj++++=human
as ^ql++++=as
their ^pp$+pp3+++=their
own ^ap++++=own;
; ^zz++++=EXTRAWORD
the ^ati++++=the
spectacle ^nn++++=spectacle
of ^in++++=of
Blizzard ^nn++++=Blizzard
Dick ^np++++=Dick,
, ^zz++++=EXTRAWORD
verging ^jj+++xvbg+=verging
on ^in++++=on
delirium ^nn+++??+=delirium
tremens ^nns+++??+=tremens,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
riding ^nvbg+++xvbg+=riding
" ^zz++++="amuck"
amuck ^nn+++??+=EXTRAWORD
" ^zz++++=EXTRAWORD
into ^in++++=into
an ^at++++=an
Indian ^jj+atrb+++=Indian
village ^nn+nom+++=village
with ^in++++=with
a ^at++++=a
revolver ^nn+nom+++=revolver
in ^in++++=in
each ^dt++++=each
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
Not ^xnot++not++=NOT
impress ^nns+nom+++=impress
them ^pp3o+pp3+++=them
as ^in++++=as
a ^at++++=a
supernatural ^jj+atrb+++=supernatural
act ^nn++++=act,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
excite ^vb++++=excite
their ^pp$+pp3+++=their
respectful ^jj+atrb+++=respectful
awe ^nn++++=awe
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
the ^ati++++=the
less ^rbr++++=less
harmful ^jj+atrb+++=harmful
frenzy ^nn++++=frenzy
of ^in++++=of
one ^pn++++=one
of ^in++++=of
their ^pp$+pp3+++=their
own ^ap++++=own
medicine ^nn++++=medicine-men;
- ^zz++++=EXTRAWORD
men ^nns++++=EXTRAWORD
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
Not ^xnot++not++=NOT
influenced ^vpsv++by+xvbn+=influenced
by ^in++++=by
implacable ^jj+atrb+++=implacable
white ^jj+atrb+++=white
gods ^nns++++=gods,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
relaxed ^vbd+++xvbn+=relaxed
only ^rb+down+++=only
to ^to++++=to
drive ^vbi++++=drive
hard ^jj+atrb+++=hard
bargains ^nns++++=bargains
and ^cc++++=and
exchange ^vb++++=exchange
mildewed ^vbd+++xvbn+=mildewed
flour ^nn++++=flour
and ^cc++++=and
shoddy ^jj+atrb+++=shoddy
blankets ^nns++++=blankets
for ^in++++=for
their ^pp$+pp3+++=their
fish ^nn++++=fish
and ^cc++++=and
furs ^nns+++??+=furs.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid
they ^pp3a+pp3+++=they
regarded ^vbd+++xvbnx+=regarded
these ^dt+dem+++=these
raids ^nns++++=raids
of ^in++++=of
Christian ^jj+atrb+++=Christian
civilization ^nn+nom+++=civilization
as ^ql++++=as
they ^pp3a+pp3+++=they
looked ^vbd+++xvbnx+=looked
upon ^in++++=upon
grasshopper ^nn+nom+++=grasshopper
plagues ^nns+++??+=plagues,
, ^zz++++=EXTRAWORD
famines ^nns+++??+=famines,
, ^zz++++=EXTRAWORD
inundations ^nns+nom+++=inundations,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
epidemics ^nns++++=epidemics;
; ^zz++++=EXTRAWORD
while ^cs+sub+++=while
an ^at++++=an
utterly ^rb+amp+++=utterly
impassive ^jj+atrb+++=impassive
God ^np++++=God
washed ^vwbn+++xvbn+=washed
his ^pp$+pp3+++=his
hands ^nns++++=hands
of ^in++++=of
the ^ati++++=the
means ^nn++++=means
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
employed ^vprf+++xvbnx+=employed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^cs+sub+++=even
encouraged ^vprf+++xvbn+=encouraged
the ^ati++++=the
faithful ^jj++++=faithful
to ^to++++=to
resist ^vbi++++=resist
and ^cc+phrs+++=and
overcome ^vb+++xvbn+=overcome
his ^pp$+pp3+++=his
emissaries ^nns++++=emissaries--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
white ^jj+atrb+++=white
devils ^nns++++=devils!
! ^zz++++=EXTRAWORD
Had ^vb+hv+vrb++=Had
Elijah ^np++++=Elijah
Martin ^np++++=Martin
been ^vprf+ben+vrb+xvbn+=been
a ^at++++=a
student ^nn++++=student
of ^in++++=of
theology ^nn++++=theology,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
struck ^vpsv++agls+xvbnx+=struck
with ^in++++=with
the ^ati++++=the
singular ^jj+atrb+++=singular
resemblance ^nn+nom+++=resemblance
of ^in++++=of
these ^dt+dem+++=these
theories ^nns++++=theories--although
-- ^--+clp+++=EXTRAWORD
although ^cs+con+++=EXTRAWORD
the ^ati++++=the
application ^nn+nom+++=application
thereof ^rb++++=thereof
was ^vbd+bedz+aux++=was
reversed ^vpsv++agls+xvbnx+=reversed--to
-- ^--+clp+++=EXTRAWORD
to ^in++++=EXTRAWORD
the ^ati++++=the
Christian ^jj+atrb+++=Christian
faith ^nn++++=faith.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Elijah ^np++++=Elijah
Martin ^np++++=Martin
had ^vb+hv+vrb++=had
neither ^dt++neg++=neither
the ^ati++++=the
imagination ^nn+nom+++=imagination
of ^in++++=of
a ^at++++=a
theologian ^nn++++=theologian
nor ^cc++neg++=nor
the ^ati++++=the
insight ^nn++++=insight
of ^in++++=of
a ^at++++=a
politician ^nn++++=politician.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
only ^rb+down+++=only
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
hitherto ^rb++++=hitherto
ignored ^vbd+++xvbn+=ignored
and ^cc+phrs+++=and
despised ^vbd+++xvbn+=despised
in ^in++++=in
a ^at++++=a
community ^nn+nom+++=community
of ^in++++=of
half ^abn++++=half-barbaric
- ^zz++++=EXTRAWORD
barbaric ^jj+atrb+++=EXTRAWORD
men ^nns++++=men,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
translated ^vbd+++xvbn+=translated
to ^in++++=to
a ^at++++=a
community ^nn+nom+++=community
of ^in++++=of
men ^nns++++=men
wholly ^rb++++=wholly
savage ^jj++++=savage,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
respected ^vpsv++agls+xvbnx+=respected
and ^cc+phrs+++=and
worshipped ^vbd+++xvbn+=worshipped!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
might ^md+pos+++=might
have ^vb+hv+aux++=have
turned ^vprf+++xvbnx+=turned
a ^at++++=a
stronger ^jjr++++=stronger
head ^jjb++++=head
than ^in++++=than
Elijah ^np++++=Elijah's.
's. ^nn+++??+=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
at ^rb++++=at
first ^rb"++++=first
frightened ^jj+++xvbn+=frightened,
, ^zz++++=EXTRAWORD
fearful ^jj++++=fearful
lest ^cs+sub+++=lest
his ^pp$+pp3+++=his
reception ^nn+nom+++=reception
concealed ^vbd+++xvbn+=concealed
some ^dti++++=some
hidden ^jj+atrb++xvbn+=hidden
irony ^nn++++=irony,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
flower ^nn++++=flower-crowned
- ^zz++++=EXTRAWORD
crowned ^vprf+++xvbn+=EXTRAWORD
victim ^nn++++=victim
of ^in++++=of
ancient ^jj+atrb+++=ancient
sacrifice ^nn++++=sacrifice,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
exalted ^jj+pred+++=exalted
and ^cc+phrs+++=and
sustained ^jj+++xvbn+=sustained
to ^to++++=to
give ^vbi++++=give
importance ^nn+nom+++=importance
and ^cc++++=and
majesty ^nn++++=majesty
to ^in++++=to
some ^dti++++=some
impending ^jj+atrb+++=impending
martyrdom ^nn+nom+++=martyrdom.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
dread ^vbi++++=dread
that ^cs+sub+++=that
his ^pp$+pp3+++=his
innocent ^jj+atrb+++=innocent
deceit ^nn++++=deceit--if
-- ^--+clp+++=EXTRAWORD
if ^cs+cnd+++=EXTRAWORD
deceit ^nn++++=deceit
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was--should
-- ^--+clp+++=EXTRAWORD
should ^md+nec+++=EXTRAWORD
be ^vb+be+aux++=be
discovered ^vpsv++agls+xvbnx+=discovered;
; ^zz++++=EXTRAWORD
at ^rb++++=at
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
partly ^rb+down+++=partly
from ^in++++=from
meekness ^nns+nom+++=meekness
and ^cc++++=and
partly ^rb+down+++=partly
from ^in++++=from
the ^ati++++=the
animal ^nn++++=animal
contentment ^nn+nom+++=contentment
of ^in++++=of
present ^jj+atrb+++=present
security ^nn+nom+++=security,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
accepted ^vbd+vprv++xvbnx+=accepted
the ^ati++++=the
situation ^nn+nom+++=situation.
. ^zz++++=EXTRAWORD
Fortunately ^rb++++=Fortunately
for ^in++++=for
him ^pp3o+pp3+++=him
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
purely ^rb++++=purely
passive ^jj+pred+++=passive.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Great ^jj++++=Great
Chief ^jjb++++=Chief
of ^in++++=of
the ^ati++++=the
Minyo ^np+++??+=Minyo
tribe ^nn++++=tribe
was ^vbd+bedz+vrb++=was
simply ^rb++++=simply
an ^at++++=an
expressionless ^jj+atrb+++=expressionless
idol ^nn++++=idol
of ^in++++=of
flesh ^nn++++=flesh
and ^cc++++=and
blood ^nn++++=blood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
previous ^jj+atrb+++=previous
incumbent ^nn++++=incumbent
of ^in++++=of
that ^dt+dem+++=that
office ^nn++++=office
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
an ^at++++=an
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
impotent ^jj++++=impotent
and ^cc+phrs+++=and
senseless ^jj++++=senseless
of ^in++++=of
late ^jj+atrb+++=late
years ^nns++++=years
through ^in++++=through
age ^nn++++=age
and ^cc++++=and
disease ^nn++++=disease.
. ^zz++++=EXTRAWORD
The ^ati++++=The
chieftains ^nns+++??+=chieftains
and ^cc++++=and
braves ^nns++++=braves
had ^vbd+hvd+aux++=had
consulted ^vprf+++xvbnx+=consulted
in ^in++++=in
council ^nn++++=council
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perfunctorily ^rb++++=perfunctorily
