By ^in++++=BY
gallant ^jj+atrb+++=gallant
Abadil ^np+++??+=Abadil,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
welcomed ^vprf+++xvbnx+=welcomed
with ^in++++=with
his ^pp$+pp3+++=his
bride ^nn++++=bride
to ^in++++=to
her ^pp3o+pp3+++=her
castle ^npl++++=castle,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
who ^whp+who+++=who
now ^rn+tm+++=now
came ^vbd+++xvbn+=came
with ^in++++=with
the ^ati++++=the
body ^nn++++=body
of ^in++++=of
her ^pp3o+pp3+++=her
lord ^npt++++=lord,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
unknowingly ^rb++++=unknowingly
slain ^nn+++??+=slain
in ^in++++=in
battle ^nn++++=battle!
! ^zz++++=EXTRAWORD
The ^ati++++=The
sepulchre ^nn++++=sepulchre
erected ^vwbn+++xvbn+=erected
in ^in++++=in
the ^ati++++=the
cloisters ^nns+nom+++=cloisters
of ^in++++=of
the ^ati++++=the
Convent ^nn++++=Convent
of ^in++++=of
San ^np++++=San
Domingo ^np+++??+=Domingo
was ^vbd+bedz+aux++=was
achieved ^vpsv++agls+xvbnx+=achieved
at ^in+cmpx+++=at
the ^in"++++=the
expense ^in"++++=expense
of ^in"++++=of
the ^ati++++=the
Moor ^npl++++=Moor
Abadil ^np+++??+=Abadil,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
feeble ^jj+atrb+++=feeble
testimony ^nn++++=testimony
of ^in++++=of
his ^pp$+pp3+++=his
grief ^nn++++=grief
for ^in++++=for
the ^ati++++=the
death ^nn++++=death
of ^in++++=of
the ^ati++++=the
good ^jj+atrb+++=good
knight ^nn++++=knight
Don ^npt++++=Don
Munio ^np+++??+=Munio,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
reverence ^nn+nom+++=reverence
for ^in++++=for
his ^pp$+pp3+++=his
memory ^nn++++=memory.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tender ^jj+atrb+++=tender
and ^cc+phrs+++=and
faithful ^jj+atrb+++=faithful
Donna ^np+++??+=Donna
Maria ^&fw++++=Maria
soon ^rb+tm+++=soon
followed ^vbd+vprv++xvbn+=followed
her ^pp3o+pp3+++=her
lord ^npt++++=lord
to ^in++++=to
the ^ati++++=the
tomb ^nn++++=tomb.
. ^zz++++=EXTRAWORD
On ^in++++=On
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
stones ^nns++++=stones
of ^in++++=of
a ^at++++=a
small ^jj++++=small
arch ^jjb++++=arch,
, ^zz++++=EXTRAWORD
beside ^in+pl+++=beside
his ^pp$+pp3+++=his
sepulchre ^nn++++=sepulchre,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
following ^jj+atrb++xvbg+=following
simple ^jj+atrb+++=simple
inscription ^nn+nom+++=inscription:
: ^zz++++=EXTRAWORD
" ^zz++++="Hic
hic ^jj+atrb+++=EXTRAWORD
jacet ^nn+++??+=jacet
Maria ^&fw++++=Maria
Palacin ^np+++??+=Palacin,
, ^zz++++=EXTRAWORD
uxor ^nn++++=uxor
Munonis ^np+++??+=Munonis
Sancij ^np+++??+=Sancij
de ^&fw++++=de
Finojosa ^np+++??+=Finojosa:"
: ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
lies ^vbz++++=lies
Maria ^&fw++++=Maria
Palacin ^np+++??+=Palacin,
, ^zz++++=EXTRAWORD
wife ^nn++++=wife
of ^in++++=of
Munio ^np+++??+=Munio
Sancho ^np++++=Sancho
de ^&fw++++=de
Hinojosa ^np+++??+=Hinojosa.
. ^zz++++=EXTRAWORD
The ^ati++++=The
legend ^nn++++=legend
of ^in++++=of
Don ^np++++=Don
Munio ^np+++??+=Munio
Sancho ^np++++=Sancho
does ^vbz+doz+aux++=does
not ^xnot++not++=not
conclude ^vb+vprv+++=conclude
with ^in++++=with
his ^pp$+pp3+++=his
death ^nn++++=death.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
same ^ap++++=same
day ^nn++++=day
on ^in++++=on
which ^whp+rel+pied++=which
the ^ati++++=the
battle ^nn++++=battle
took ^vbd+++xvbn+=took
place ^nn++++=place
on ^in++++=on
the ^ati++++=the
plain ^nn++++=plain
of ^in++++=of
Salmanara ^np+++??+=Salmanara,
, ^zz++++=EXTRAWORD
a ^at++++=a
chaplain ^nn++++=chaplain
of ^in++++=of
the ^ati++++=the
Holy ^jj+atrb+++=Holy
Temple ^np++++=Temple
at ^rb++++=at
Jerusalem ^np++++=Jerusalem,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
standing ^vbg+++xvbg+=standing
at ^rb++++=at
the ^ati++++=the
outer ^jjb+atrb+++=outer
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
beheld ^nn+++??+=beheld
a ^at++++=a
train ^nn++++=train
of ^in++++=of
Christian ^jj+atrb+++=Christian
cavaliers ^nns+nom+++=cavaliers
advancing ^vwbg+++xvbg+=advancing,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
in ^in++++=in
pilgrimage ^nn+nom+++=pilgrimage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
chaplain ^nn++++=chaplain
was ^vbd+bedz+vrb++=was
a ^at++++=a
native ^nn++++=native
of ^in++++=of
Spain ^np++++=Spain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
the ^ati++++=the
pilgrims ^nns++++=pilgrims
approached ^vbd+++xvbn+=approached,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
the ^ati++++=the
foremost ^jj++++=foremost
to ^to++++=to
be ^vbi++vrb++=be
Don ^npt++++=Don
Munio ^np+++??+=Munio
Sancho ^np++++=Sancho
de ^&fw++++=de
Hinojosa ^np+++??+=Hinojosa,
, ^zz++++=EXTRAWORD
with ^in++++=with
whom ^whp+rel+pied++=whom
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
well ^jj+pred+++=well
acquainted ^vpsv++agls+xvbn+=acquainted
in ^in++++=in
former ^ap++++=former
times ^nns++++=times.
. ^zz++++=EXTRAWORD
Hastening ^vbg+++xvbg+=Hastening
to ^in++++=to
the ^ati++++=the
patriarch ^nn++++=patriarch,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
of ^in++++=of
the ^ati++++=the
honorable ^jj+atrb+++=honorable
rank ^nn++++=rank
of ^in++++=of
the ^ati++++=the
pilgrims ^nns++++=pilgrims
at ^in++++=at
the ^ati++++=the
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
The ^ati++++=The
patriarch ^nn++++=patriarch,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
went ^j+++xvbn+=went
forth ^rp++++=forth
with ^in++++=with
a ^at++++=a
grand ^jj+atrb+++=grand
procession ^nn++++=procession
of ^in++++=of
priests ^nns++++=priests
and ^cc++++=and
monks ^nns++++=monks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
received ^vbd+++xvbn+=received
the ^ati++++=the
pilgrims ^nns++++=pilgrims
with ^in++++=with
all ^rb++++=all
due ^jj+atrb+++=due
honor ^nn++++=honor.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
seventy ^cd++++=seventy
cavaliers ^nns+nom+++=cavaliers,
, ^zz++++=EXTRAWORD
beside ^in+pl+++=beside
their ^pp$+pp3+++=their
leader ^nn++++=leader,
, ^zz++++=EXTRAWORD
all ^abn++++=all
stark ^jj++++=stark
and ^cc++++=and
lofty ^np++++=lofty
warriors ^nns++++=warriors.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
carried ^vbd+++xvbnx+=carried
their ^pp$+pp3+++=their
helmets ^nns++++=helmets
in ^in++++=in
their ^pp$+pp3+++=their
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
faces ^nns++++=faces
were ^vbd+bed+vrb++=were
deadly ^rb++++=deadly
pale ^nn++++=pale.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
greeted ^vbd+++xvbnx+=greeted
no ^at++++=no
one ^pn++++=one,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
looked ^vbd+++xvbn+=looked
either ^dtx++++=either
to ^in++++=to
the ^ati++++=the
right ^nn++++=right
or ^cc++++=or
to ^in++++=to
the ^ati++++=the
left ^nn+++xvbn+=left,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
entered ^vbd+++xvbn+=entered
the ^ati++++=the
chapel ^nn++++=chapel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
kneeling ^vbg+nom++xvbg+=kneeling
before ^in++++=before
the ^ati++++=the
Sepulchre ^np+++??+=Sepulchre
of ^in++++=of
our ^pp$+pp1+++=our
Saviour ^nn++++=Saviour,
, ^zz++++=EXTRAWORD
performed ^xvbn+++xvbn+=performed
their ^pp$+pp3+++=their
orisons ^nns+++??+=orisons
in ^in++++=in
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
concluded ^vprf+++xvbnx+=concluded,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
rose ^vbd+++xvbnx+=rose
as ^cs+sub+++=as
if ^cs+cnd+++=if
to ^to++++=to
depart ^vbi++++=depart,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
patriarch ^nn++++=patriarch
and ^cc++++=and
his ^pp$+pp3+++=his
attendants ^nns+nom+++=attendants
advanced ^vbd+++xvbn+=advanced
to ^to++++=to
speak ^vbi++++=speak
to ^in++++=to
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
no ^at++++=no
more ^rbr++++=more
to ^to++++=to
be ^vbi+vbi+aux++=be
seen ^vpsv++agls+xvbnx+=seen.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
one ^cd1++++=one
marvelled ^vbd+++xvbn+=marvelled
what ^wdt+who+++=what
could ^md+pos+++=could
be ^vb+be+vrb++=be
the ^ati++++=the
meaning ^jj+++xvbg+=meaning
of ^in++++=of
this ^dt+dem+++=this
prodigy ^nn+++??+=prodigy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
patriarch ^nn++++=patriarch
carefully ^rb++++=carefully
noted ^vbd+vprv++xvbn+=noted
down ^rb+phrv+++=down
the ^ati++++=the
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sent ^vpsv++agls+xvbn+=sent
to ^in++++=to
Castile ^np++++=Castile
to ^to++++=to
learn ^vbi+vprv+++=learn
tidings ^nns++++=tidings
of ^in++++=of
Don ^np++++=Don
Munio ^np+++??+=Munio
Sancho ^np++++=Sancho
de ^&fw++++=de
Hinojosa ^np+++??+=Hinojosa.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
received ^vbd+++xvbnx+=received
for ^in++++=for
reply ^nn++++=reply,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
on ^rp++++=on
the ^ati++++=the
very ^ql+amp+++=very
day ^np++++=day
specified ^vbd+vsua++xvbn+=specified,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
worthy ^jj+atrb+++=worthy
knight ^nn++++=knight,
, ^zz++++=EXTRAWORD
with ^in++++=with
seventy ^cd++++=seventy
of ^in++++=of
his ^pp$+pp3+++=his
followers ^nns+nom+++=followers,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
slain ^nn+++??+=slain
in ^in++++=in
battle ^nn++++=battle.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
blessed ^jj+atrb++xvbn+=blessed
spirits ^nns++++=spirits
of ^in++++=of
those ^dt+dem+++=those
Christian ^jj+atrb+++=Christian
warriors ^nns++++=warriors,
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
to ^to++++=to
fulfil ^vbi++++=fulfil
their ^pp$+pp3+++=their
vow ^nn++++=vow
of ^in++++=of
a ^at++++=a
pilgrimage ^nn+nom+++=pilgrimage
to ^in++++=to
the ^ati++++=the
Holy ^jj+atrb+++=Holy
Sepulchre ^np+++??+=Sepulchre
at ^in++++=at
Jerusalem ^np++++=Jerusalem.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
was ^vbd+bedz+vrb++=was
Castilian ^jj+atrb+++=Castilian
faith ^nn++++=faith,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
olden ^jj+atrb+++=olden
time ^nn++++=time,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
kept ^vbd+++xvbn+=kept
its ^pp$+it+++=its
word ^nn++++=word,
, ^zz++++=EXTRAWORD
even ^rb++++=even
beyond ^in++++=beyond
the ^ati++++=the
grave ^nn++++=grave.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
any ^dti++++=any
one ^cd1++++=one
should ^md+nec+++=should
doubt ^vb++++=doubt
of ^in++++=of
the ^ati++++=the
miraculous ^jj+atrb+++=miraculous
apparition ^nn+nom+++=apparition
of ^in++++=of
these ^dt+dem+++=these
phantom ^nn++++=phantom
knights ^nns++++=knights,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
him ^pp3o+pp3+++=him
consult ^vb++++=consult
the ^ati++++=the
History ^nn++++=History
of ^in++++=of
the ^ati++++=the
Kings ^nns++++=Kings
of ^in++++=of
Castile ^np++++=Castile
and ^cc++++=and
Leon ^np++++=Leon,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
learned ^jj+atrb++xvbn+=learned
and ^cc+phrs+++=and
pious ^jj+atrb+++=pious
Fray ^np+++??+=Fray
Prudencio ^np+++??+=Prudencio
de ^&fw++++=de
Sandoval ^np+nom++??+=Sandoval,
, ^zz++++=EXTRAWORD
Bishop ^npt++++=Bishop
of ^in++++=of
Pamplona ^np+++??+=Pamplona,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
will ^md+prd+++=will
find ^vb+vprv+tht0++=find
it ^pp3+it+++=it
recorded ^vbd+++xvbn+=recorded
in ^in++++=in
the ^ati++++=the
History ^nn++++=History
of ^in++++=of
the ^ati++++=the
King ^npt++++=King
Don ^npt++++=Don
Alonzo ^np+++??+=Alonzo
Vi ^np+++??+=VI.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
hundred ^cd++++=hundred
and ^cc++++=and
second ^od++++=second
page ^nn++++=page.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
too ^ql++++=too
precious ^jj++++=precious
a ^at++++=a
legend ^nn++++=legend
to ^to++++=to
be ^vbi+vbi+aux++=be
lightly ^rb++splt++=lightly
abandoned ^vpsv++agls+xvbnx+=abandoned
to ^in++++=to
the ^ati++++=the
doubter ^nn++++=doubter.
. ^zz++++=EXTRAWORD
The ^ati++++=THE
End ^nn++++=END.
. ^zz++++=EXTRAWORD
