They ^pp3a+pp3+++=They
curious ^jj+atrb+++=curious
sense ^nn++++=sense
of ^in++++=of
shame ^nn++++=shame.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
watched ^vprf+++xvbnx+=watched
him ^pp3o+pp3+++=him
grow ^vb++++=grow,
, ^zz++++=EXTRAWORD
taught ^vpbn+vsua++xvbn+=taught
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
praised ^j+++xvbn+=praised
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
scolded ^j+++xvbn+=scolded
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
here ^rn+pl+++=here
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting
for ^in++++=for
an ^at++++=an
explanation ^nn+nom+++=explanation
of ^in++++=of
my ^pp$+pp1+++=my
presence ^nn+nom+++=presence
in ^in++++=in
the ^ati++++=the
dining ^jj+atrb++xvbg+=dining
room ^nn++++=room
at ^rb++++=at
that ^dt+dem+++=that
odd ^jj+atrb+++=odd
hour ^nn++++=hour
of ^in++++=of
the ^ati++++=the
night ^nn++++=night.
. ^zz++++=EXTRAWORD
" ^zz++++="Soon
soon ^rb+tm+++=EXTRAWORD
he ^pp3a+pp3+++=he
repeated ^vbd+++xvbnx+=repeated
the ^ati++++=the
question ^nn+nom+++=question,
, ^zz++++=EXTRAWORD
' ^zz++++='Lost
lost ^xvbn+++xvbn+=EXTRAWORD
anything ^pn++++=anything?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'No,'
' ^zz++++=EXTRAWORD
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
stammered ^vbd+++xvbnx+=stammered,
, ^zz++++=EXTRAWORD
' ^zz++++='Have
have ^vb+hv+vrb++=EXTRAWORD
you ^pp2+pp2+++=you?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'No,'
' ^zz++++=EXTRAWORD
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
with ^in++++=with
a ^rb++++=a
little ^rb"++++=little
laugh ^vb++++=laugh.
. ^zz++++=EXTRAWORD
' ^zz++++='It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
that ^dt+dem+++=that
room ^nn++++=room,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
sleep ^vb++++=sleep
in ^in++++=in
it ^pp3+it+++=it.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Oh,'
' ^zz++++=EXTRAWORD
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
' ^zz++++='What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
matter ^nn++++=matter
with ^in++++=with
the ^ati++++=the
room ^nn++++=room?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'It's
' ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
room ^nn++++=room
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
killed ^vpsv++agls+xvbnx+=killed
in ^in+strn+++=in,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
quite ^rb++++=quite
simply ^rb++++=simply.
. ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
about ^in++++=about
his ^pp$+pp3+++=his
dreams ^nps++++=dreams,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
had ^vb+hv+vrb++=had
no ^at++++=no
direct ^jj+atrb+++=direct
experience ^nn+nom+++=experience
of ^in++++=of
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
killed ^vpsv++agls+xvbnx+=killed
in ^in++++=in
his ^pp$+pp3+++=his
room ^nn++++=room
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
it ^pp3+it+++=it
for ^in++++=for
granted ^vbn+vsua++xvbn+=granted
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
dreaming ^vbg+++xvbgx+=dreaming
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
at ^rb++++=at
a ^at++++=a
loss ^nn++++=loss
to ^to++++=to
know ^vbi+vprv+++=know
quite ^abl++++=quite
how ^wrb+who+++=how
to ^to++++=to
tackle ^vbi++++=tackle
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
to ^to++++=to
treat ^vbi++++=treat
the ^ati++++=the
whole ^jj+atrb+++=whole
thing ^nn++++=thing
as ^in++++=as
absurd ^jj++++=absurd
and ^cc++++=and
laugh ^vb++++=laugh
it ^pp3+it+++=it
off ^in+pl+++=off
as ^ql++++=as
such ^abl++++=such,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
whether ^cs+who+++=whether
to ^in++++=to
humor ^nn++++=humor
him ^pp3o+pp3+++=him
and ^cc++++=and
hear ^vb+vprv+++=hear
his ^pp$+pp3+++=his
story ^nn++++=story.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
him ^pp3o+pp3+++=him
upstairs ^jjb++++=upstairs
to ^in++++=to
my ^pp$+pp1+++=my
room ^nn++++=room,
, ^zz++++=EXTRAWORD
sat ^j+++xvbn+=sat
him ^pp3o+pp3+++=him
in ^in++++=in
a ^at++++=a
big ^jj+atrb+++=big
armchair ^nn++++=armchair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
poked ^vbd+++xvbn+=poked
the ^ati++++=the
fire ^nn++++=fire
into ^in++++=into
a ^at++++=a
blaze ^nn++++=blaze.
. ^zz++++=EXTRAWORD
" ^zz++++="'You've
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
dreaming ^vbg+++xvbgx+=dreaming
again ^rb+cnj+++=again,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
bluntly ^rb++++=bluntly.
. ^zz++++=EXTRAWORD
" ^zz++++="'Oh,
' ^zz++++=EXTRAWORD
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=haven't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
run ^vbd+++xvbn+=run
away ^rb+phrv+++=away
with ^in+ppvb+++=with
that ^dt+dem+++=that
idea ^nn++++=idea.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="His
his ^pp$+pp3+++=EXTRAWORD
whole ^jj+atrb+++=whole
manner ^nn++++=manner
was ^vbd+bedz+aux++=was
so ^cs+sub+++=so
grown ^vprf+++xvbn+=grown
up ^rp++++=up
that ^cs+sub+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
unthinkable ^jj+pred+++=unthinkable
to ^to++++=to
treat ^vbi++++=treat
him ^pp3o+pp3+++=him
as ^in++++=as
the ^ati++++=the
child ^nn++++=child
he ^pp3a+pp3+++=he
really ^rb+emph+++=really
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
In ^in++++=In
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^rb++++=a
little ^rb"++++=little
uncanny ^jj++++=uncanny,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
man ^nn++++=man
in ^in++++=in
a ^at++++=a
child ^nn++++=child's
's ^$++++=EXTRAWORD
frame ^nn++++=frame.
. ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
killed ^vpsv++agls+xvbnx+=killed
there ^rn+pl+++=there,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="'How
' ^zz++++=EXTRAWORD
how ^wrb+who+++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean,
, ^zz++++=EXTRAWORD
killed ^j+++xvbn+=killed?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="'Why,
' ^zz++++=EXTRAWORD
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
killed ^j+++xvbn+=killed
murdered ^jj+++xvbn+=murdered.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
years ^nns++++=years
and ^cc++++=and
years ^nns++++=years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
when ^wrb+who+whcl++=when;
; ^zz++++=EXTRAWORD
still ^rb++++=still
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
room ^nn++++=room
that ^tht+rel+subj++=that
reminded ^vbd+vsua++xvbn+=reminded
me ^pp1o+pp1+++=me
of ^in++++=of
the ^ati++++=the
incident ^nn++++=incident.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Incident?'
' ^zz++++=EXTRAWORD
incident ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
exclaimed ^vbd+++xvbnx+=exclaimed.
. ^zz++++=EXTRAWORD
" ^zz++++="'What
' ^zz++++=EXTRAWORD
what ^wdt+who+++=EXTRAWORD
else ^rb+cnj+++=else?
? ^zz++++=EXTRAWORD
Being ^xvbg+++xvbg+=Being
killed ^vbd+++xvbn+=killed
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
an ^at++++=an
incident ^nn++++=incident
in ^in++++=in
the ^ati++++=the
existence ^nn+nom+++=existence
of ^in++++=of
any ^dti++++=any
one ^pn++++=one.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
makes ^vbz++++=makes
a ^at++++=a
fuss ^nn++++=fuss
about ^in++++=about
it ^pp3+it+++=it
at ^in++++=at
the ^ati++++=the
time ^nn++++=time,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
really ^rb+emph+++=really
when ^wrb+who+++=when
you ^pp2+pp2+++=you
come ^vb++++=come
to ^to++++=to
think ^vbi+vprv+++=think
of ^in++++=of
it... ^nn+++??+=it....'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Tell
' ^zz++++=EXTRAWORD
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
about ^in++++=about
it ^pp3+it+++=it,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
lighting ^nn++++=lighting
a ^at++++=a
cigarette ^nn+nom+++=cigarette.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lit ^vbd+++xvbnx+=lit
one ^cd1++++=one
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
child ^nn++++=child,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
" ^zz++++="'You
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+tht0++=know
my ^pp$+pp1+++=my
room ^nn++++=room
is ^vbz+bez+vrb++=is
the ^ati++++=the
only ^rb+down+++=only
modern ^jj+atrb+++=modern
one ^pn++++=one
in ^in++++=in
this ^dt+dem+++=this
old ^jj+atrb+++=old
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Nobody ^pn++++=Nobody
knows ^vbz+vprv+++=knows
why ^wrb+who+whcl++=why
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
modern ^jj+pred+++=modern.
. ^zz++++=EXTRAWORD
The ^ati++++=The
reason ^nn++++=reason
is ^vbz+bez+vrb++=is
obvious ^jj+pred+++=obvious.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
made ^vpsv++agls+xvbnx+=made
modern ^jj++++=modern
after ^cs+sub+++=after
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
killed ^vpsv++agls+xvbnx+=killed
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
The ^ati++++=The
funny ^jj+atrb+++=funny
thing ^nn++++=thing
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
put ^vpsv++agls+xvbnx+=put
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
done ^vpsv++agls+xvbnx+=done
for ^in++++=for
a ^at++++=a
purpose ^nn++++=purpose,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
I ^pp1a+pp1+++=I
' ^zz++++='
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
so ^ql+emph+++=so
fixedly ^jj++++=fixedly
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
he ^pp3a+pp3+++=he
would ^md+prd+++=would
catch ^vb++++=catch
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
lied ^vbd+++xvbnx+=lied.
. ^zz++++=EXTRAWORD
" ^zz++++="'What?'
' ^zz++++=EXTRAWORD
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="'Dream.'
' ^zz++++=EXTRAWORD
dream ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Yes,'
' ^zz++++=EXTRAWORD
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='that
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
why ^wrb+who+++=why
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
put ^vpsv++agls+xvbnx+=put
there ^rn+pl+++=there.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
so ^ql++++=so,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
rooms ^nns++++=rooms
but ^cc++++=but
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
no ^at++++=no
one ^cd1++++=one
knew ^vbd+vprv++xvbn+=knew.
. ^zz++++=EXTRAWORD
Anyhow ^rb+dspt+++=Anyhow
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
recognize ^vb+vprv+++=recognize
the ^ati++++=the
room ^nn++++=room
until ^cs+sub+++=until
after ^cs+sub+++=after
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
in ^in++++=in
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
asleep ^jj++++=asleep
some ^dti++++=some
time ^nn++++=time
and ^cc++++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
woke ^vbd+++xvbnx+=woke
suddenly ^rb++++=suddenly.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
an ^at++++=an
old ^jj+atrb+++=old
wheel ^nn++++=wheel-back
- ^zz++++=EXTRAWORD
back ^jjb+atrb+++=EXTRAWORD
chair ^nn++++=chair
there ^rn+pl+++=there
the ^ati++++=the
only ^rb+down+++=only
old ^jj+atrb+++=old
thing ^nn++++=thing
in ^in++++=in
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+aux++=is
standing ^vbg+++xvbgx+=standing
facing ^vbg+++xvbg+=facing
the ^ati++++=the
fire ^nn++++=fire
as ^ql++++=as
it ^pp3+it+++=it
must ^md+nec+++=must
have ^vb+hv+aux++=have
stood ^vprf+++xvbnx+=stood
the ^ati++++=the
night ^nn++++=night
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
killed ^vpsv++agls+xvbnx+=killed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fire ^nn++++=fire
was ^vbd+bedz+aux++=was
burning ^vbg+++xvbgx+=burning
brightly ^rb+cnj+++=brightly,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pattern ^nn++++=pattern
of ^in++++=of
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
the ^ati++++=the
chair ^nn++++=chair
was ^vbd+bedz+aux++=was
thrown ^vpsv++agls+xvbnx+=thrown
in ^in++++=in
shadow ^nn++++=shadow
across ^in+pl+++=across
the ^ati++++=the
ceiling ^nn+nom+++=ceiling.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
the ^ati++++=the
night ^nn++++=night
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
murdered ^vpsv++agls+xvbnx+=murdered
the ^ati++++=the
conditions ^nns+nom+++=conditions
were ^vbd+bed+vrb++=were
exactly ^rb++++=exactly
the ^ati++++=the
same ^ap++++=same,
, ^zz++++=EXTRAWORD
so ^ql++++=so
directly ^rb++++=directly
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
pattern ^nn++++=pattern
on ^in++++=on
the ^ati++++=the
ceiling ^nn+nom+++=ceiling
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
the ^ati++++=the
whole ^jj+atrb+++=whole
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
dreaming ^vbg+++xvbg+=dreaming,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
happened ^vprf+++xvbn+=happened
that ^dt+dem+++=that
night ^nn++++=night
was ^vbd+bedz+vrb++=was
this ^dt+pdem+++=this:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
lying ^vbg+++xvbgx+=lying
in ^in++++=in
bed ^nn++++=bed
counting ^vwbg+++xvbg+=counting
the ^ati++++=the
parts ^nns++++=parts
of ^in++++=of
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
that ^dt+dem+++=that
chair ^nn++++=chair
in ^in++++=in
shadow ^nn++++=shadow
on ^in++++=on
the ^ati++++=the
ceiling ^nn+nom+++=ceiling.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
probably ^rb++++=probably
could ^md+pos+++=could
not ^xnot++not++=not
get ^vb++++=get
to ^to+vcmp+++=to
sleep ^vbi++++=sleep,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
the ^ati++++=the
sort ^nn++++=sort
of ^in++++=of
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
count ^vb++++=count
up ^in+cmpx+++=up
to ^in"++++=to
a ^at++++=a
thousand ^cd++++=thousand
and ^cc++++=and
remember ^nn+nom+++=remember
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning
where ^wrb+who+++=where
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got
to ^to+vcmp+++=to.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
counting ^vbg+++xvbgx+=counting
those ^dt+dem+++=those
pieces ^nns++++=pieces
when ^wrb+who+++=when
suddenly ^rb++++=suddenly
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
all ^abn++++=all
obliterated ^jj+++xvbn+=obliterated,
, ^zz++++=EXTRAWORD
the ^ati++++=the
whole ^jj++++=whole
back ^jjb++++=back
became ^vbd+++xvbn+=became
a ^at++++=a
shadow ^nn++++=shadow,
, ^zz++++=EXTRAWORD
some ^dti++++=some
one ^cd1++++=one
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
in ^in++++=in
the ^ati++++=the
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
surely ^rb+cnj+++=surely,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
understand ^vb+vprv+++=understand
that ^tht+vcmp+++=that
directly ^rb++++=directly
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
shadow ^nn++++=shadow
of ^in++++=of
that ^dt+dem+++=that
chair ^nn++++=chair
on ^in++++=on
the ^ati++++=the
ceiling ^nn+nom+++=ceiling
to ^to++++=to-night
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
I ^pp1a+pp1+++=I
realized ^vbd+vprv++xvbnx+=realized
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
not ^xnot++not++=not
a ^at++++=a
moment ^nn++++=moment
to ^to++++=to
lose ^vbi++++=lose.
. ^zz++++=EXTRAWORD
At ^rb++++=At
any ^dti++++=any
moment ^nn++++=moment
that ^tht+rel+++=that
same ^ap++++=same
person ^nn++++=person
might ^md+pos+++=might
come ^vb++++=come
back ^jjb++++=back
to ^in++++=to
that ^dt+dem+++=that
same ^ap++++=same
chair ^nn++++=chair
and ^cc++++=and
escape ^nn++++=escape
would ^md+prd+++=would
be ^vb+be+vrb++=be
impossible ^jj+pred+++=impossible.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
slipped ^vbd+++xvbnx+=slipped
from ^in++++=from
my ^pp$+pp1+++=my
bed ^nn++++=bed
as ^in++++=as
quickly ^rb++++=quickly
as ^ql++++=as
I ^pp1a+pp1+++=I
could ^md+pos+++=could
and ^cc++++=and
ran ^vbd+++xvbn+=ran
downstairs ^jjb++++=downstairs.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'But
' ^zz++++=EXTRAWORD
but ^cc++++=EXTRAWORD
were ^vbd+bed+vrb++=were
you ^pp2+pp2+++=you
not ^xnot++not++=not
afraid ^jj++++=afraid,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
' ^zz++++='downstairs?'
downstairs ^jjb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'That
' ^zz++++=EXTRAWORD
that ^dt+dem+++=EXTRAWORD
she ^pp3a+pp3+++=she
might ^md+pos+++=might
follow ^vb+vprv+++=follow
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
does ^vbz+doz+aux++=does
not ^xnot++not++=not
belong ^vb++++=belong
downstairs ^jjb++++=downstairs.
. ^zz++++=EXTRAWORD
Anyhow ^rb+dspt+++=Anyhow
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=didn't.'
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'No,'
' ^zz++++=EXTRAWORD
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
' ^zz++++='No.'
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
voice ^nn++++=voice
must ^md+nec+++=must
have ^vb+hv+aux++=have
