It ^pp3+it+++=It
rage ^nn++++=rage.
. ^zz++++=EXTRAWORD
Bertha ^np+++??+=Bertha
was ^vbd+bedz+aux++=was
terribly ^rb++splt++=terribly
frightened ^vpsv++agls+xvbnx+=frightened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thought ^vpsv++agls+xvbn+=thought
to ^to+vcmp+++=to
herself ^ppl+pp3+++=herself:
: ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+vrb+xvbn+=been
so ^ql++++=so
extraordinarily ^rb++++=extraordinarily
good ^jj++++=good
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
safe ^jj++++=safe
in ^in++++=in
the ^ati++++=the
town ^nn++++=town
at ^in++++=at
this ^dt+dem+++=this
moment ^nn++++=moment.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
scent ^nn++++=scent
of ^in++++=of
the ^ati++++=the
myrtle ^nn+++??+=myrtle
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
strong ^jj++++=strong
that ^cs+sub+++=that
the ^ati++++=the
wolf ^nn++++=wolf
could ^md+pos+++=could
not ^xnot++not++=not
sniff ^vb+++??+=sniff
out ^rp+pl+++=out
where ^wrb+who+++=where
Bertha ^np+++??+=Bertha
was ^vbd+bedz+aux++=was
hiding ^vbg+++xvbgx+=hiding,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
bushes ^nns++++=bushes
were ^vbd+bed+vrb++=were
so ^ql+emph+++=so
thick ^jj++++=thick
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
might ^md+pos+++=might
have ^vb+hv+aux++=have
hunted ^vprf+++xvbnx+=hunted
about ^in++++=about
in ^in++++=in
them ^pp3o+pp3+++=them
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
without ^in++++=without
catching ^xvbg+++xvbg+=catching
sight ^nn++++=sight
of ^in++++=of
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
he ^pp3a+pp3+++=he
might ^md+pos+++=might
as ^rb++splt++=as
well ^rb++++=well
go ^vb++++=go
off ^rp+pl+++=off
and ^cc++++=and
catch ^vb++++=catch
a ^rb++++=a
little ^rb"++++=little
pig ^nn++++=pig
instead ^rb+cnj+++=instead.
. ^zz++++=EXTRAWORD
Bertha ^np+++??+=Bertha
was ^vbd+bedz+aux++=was
trembling ^nvbg+++xvbg+=trembling
very ^ql+amp+++=very
much ^ap++++=much
at ^rb++++=at
having ^vbg+hvg++xvbg+=having
the ^ati++++=the
wolf ^nn++++=wolf
prowling ^jj++++=prowling
and ^cc+phrs+++=and
sniffing ^jj+++xvbg+=sniffing
so ^pn++++=so
near ^rb++++=near
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
she ^pp3a+pp3+++=she
trembled ^vbd+++xvbnx+=trembled
the ^ati++++=the
medal ^nn++++=medal
for ^in++++=for
obedience ^nn+nom+++=obedience
clinked ^vbd+++xvbn+=clinked
against ^in++++=against
the ^ati++++=the
medals ^nns++++=medals
for ^in++++=for
good ^jj+atrb+++=good
conduct ^nn++++=conduct
and ^cc++++=and
punctuality ^nn+nom+++=punctuality.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wolf ^nn++++=wolf
was ^vbd+bedz+aux++=was
just ^rb+emph+splt++=just
moving ^vbg+++xvbgx+=moving
away ^rp+pl+++=away
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
the ^ati++++=the
medals ^nns++++=medals
clinking ^vwbg+++xvbg+=clinking
and ^cc++++=and
stopped ^vbd+++xvbn+=stopped
to ^to++++=to
listen ^vbi++++=listen;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
clinked ^vbd+++xvbnx+=clinked
again ^rb+tm+++=again
in ^in++++=in
a ^at++++=a
bush ^nn++++=bush
quite ^rb++++=quite
near ^rb++++=near
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
dashed ^vbd+++xvbnx+=dashed
into ^in++++=into
the ^ati++++=the
bush ^nn++++=bush,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
pale ^nn++++=pale
grey ^np++++=grey
eyes ^nns++++=eyes
gleaming ^vwbg+++xvbg+=gleaming
with ^in++++=with
ferocity ^nn+nom+++=ferocity
and ^cc++++=and
triumph ^nn++++=triumph,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dragged ^vbd+++xvbn+=dragged
Bertha ^np+++??+=Bertha
out ^rp+pl+++=out
and ^cc++++=and
devoured ^vbd+++xvbn+=devoured
her ^pp$+pp3+++=her
to ^in++++=to
the ^ati++++=the
last ^rb++++=last
morsel ^nn+++??+=morsel.
. ^zz++++=EXTRAWORD
All ^abn++++=All
that ^dt+pdem+++=that
was ^vbd+bedz+aux++=was
left ^vpsv++agls+xvbnx+=left
of ^in++++=of
her ^pp$+pp3+++=her
were ^vbd+bed+vrb++=were
her ^pp$+pp3+++=her
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
bits ^nns++++=bits
of ^in++++=of
clothing ^nn++++=clothing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
three ^cd++++=three
medals ^nns++++=medals
for ^in++++=for
goodness ^nns+nom+++=goodness."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Were
were ^vbd+bed+vrb++=EXTRAWORD
any ^dti++++=any
of ^in++++=of
the ^ati++++=the
little ^jj+atrb+++=little
pigs ^nns++++=pigs
killed ^vbd+++xvbn+=killed?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
all ^abn++++=all
escaped ^jj+++xvbn+=escaped."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
story ^nn++++=story
began ^vbd+++xvbn+=began
badly ^rb+cnj+++=badly,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
smaller ^nn++++=smaller
of ^in++++=of
the ^ati++++=the
small ^jj+atrb+++=small
girls ^nns++++=girls,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
it ^pp3+it+++=it
had ^vb+hv+vrb++=had
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
ending ^nvbg+++xvbg+=ending."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
most ^ql+emph+++=most
beautiful ^jj+atrb+++=beautiful
story ^nn++++=story
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
ever ^rb++++=ever
heard ^vbd+vprv++xvbn+=heard,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
bigger ^nn++++=bigger
of ^in++++=of
the ^ati++++=the
small ^jj+atrb+++=small
girls ^nns++++=girls,
, ^zz++++=EXTRAWORD
with ^in++++=with
immense ^jj+atrb+++=immense
decision ^nn++++=decision.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
only ^rb+down+++=only
beautiful ^jj+atrb+++=beautiful
story ^nn++++=story
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
ever ^rb++splt++=ever
heard ^vprf+++xvbnx+=heard,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Cyril ^np++++=Cyril.
. ^zz++++=EXTRAWORD
A ^at++++=A
dissentient ^jj+atrb+++=dissentient
opinion ^nn++++=opinion
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
aunt ^nn++++=aunt.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
most ^ql+emph+++=most
improper ^jj+atrb+++=improper
story ^nn++++=story
to ^to++++=to
tell ^vbi++++=tell
to ^in++++=to
young ^jj+atrb+++=young
children ^nns++++=children!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
undermined ^vprf+++xvbnx+=undermined
the ^ati++++=the
effect ^nn++++=effect
of ^in++++=of
years ^nns++++=years
of ^in++++=of
careful ^jj+atrb+++=careful
teaching ^nvbg+++xvbg+=teaching."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
any ^dti++++=any
rate ^nn++++=rate,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
bachelor ^nn++++=bachelor,
, ^zz++++=EXTRAWORD
collecting ^nvbg+++xvbg+=collecting
his ^pp$+pp3+++=his
belongings ^nns++++=belongings
preparatory ^vb++++=preparatory
to ^to+vcmp+++=to
leaving ^vbi++++=leaving
the ^ati++++=the
carriage ^nn+nom+++=carriage,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
kept ^vbd+++xvbnx+=kept
them ^pp3o+pp3+++=them
quiet ^jj++++=quiet
for ^in++++=for
ten ^cd++++=ten
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
more ^ql++++=more
than ^cs+sub+++=than
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
do ^vb++++=do."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Unhappy
unhappy ^jj+atrb+++=EXTRAWORD
woman ^nn++++=woman!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
observed ^vbd+vprv++xvbnx+=observed
to ^in++++=to
himself ^ppl+pp3+++=himself
as ^ql++++=as
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
down ^rp++++=down
the ^ati++++=the
platform ^nn++++=platform
of ^in++++=of
Templecombe ^np+++??+=Templecombe
station ^nn+nom+++=station;
; ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
the ^ati++++=the
next ^ap++++=next
six ^cd++++=six
months ^nns++++=months
or ^cc++++=or
so ^ql++++=so
those ^dt+dem+++=those
children ^nns++++=children
will ^md+prd+++=will
assail ^vb+++??+=assail
her ^pp3o+pp3+++=her
in ^rb++++=in
public ^rb"++++=public
with ^in++++=with
demands ^nns++++=demands
for ^in++++=for
an ^at++++=an
improper ^jj+atrb+++=improper
story ^nn++++=story!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
