This ^dt+pdem+++=This
waiting ^nvbg+++xvbg+=waiting
mothers ^nns+nom+++=mothers.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+aux++=were
pictures ^nns++++=pictures
taken ^vwbn+++xvbn+=taken
on ^rb+phrv+++=on
board ^nn++++=board
ship ^nn++++=ship,
, ^zz++++=EXTRAWORD
showing ^vbg+vprv++xvbg+=showing
frolics ^nns++++=frolics,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ball ^nn++++=ball
games ^nns++++=games,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
minstrel ^nn++++=minstrel
shows ^nns++++=shows
and ^cc++++=and
glee ^nn++++=glee
clubs ^nns++++=clubs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
men ^nns++++=men
at ^rb++++=at
mess ^nn++++=mess,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
each ^dt++++=each
sailor ^nn++++=sailor
sleeping ^vwbg+++xvbg+=sleeping
snug ^jj++++=snug
as ^in++++=as
a ^at++++=a
bug ^nn++++=bug
in ^in++++=in
his ^pp$+pp3+++=his
hammock ^nn+++??+=hammock.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
other ^ap++++=other
pictures ^nns++++=pictures
showing ^vwbg+++xvbg+=showing
foreign ^jj+atrb+++=foreign
scenes ^nns++++=scenes
and ^cc++++=and
strange ^jj+atrb+++=strange
ports ^nns++++=ports.
. ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie's
's ^$++++=EXTRAWORD
tea ^nn++++=tea
grew ^vbd+++xvbn+=grew
cold ^nn++++=cold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
apple ^nn++++=apple
pie ^nn++++=pie
and ^cc++++=and
cheese ^nn++++=cheese
lay ^vbd+++xvbn+=lay
untasted ^vbd+++xvbn+=untasted
on ^in++++=on
his ^pp$+pp3+++=his
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
recruiting ^jj+atrb++xvbg+=recruiting
officer ^nn++++=officer,
, ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
a ^at++++=a
married ^jj+atrb++xvbn+=married
man ^nn++++=man.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
my ^pp$+pp1+++=my
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
it ^pp3+it+++=it
no ^at++++=no
other ^ap++++=other
way ^nn++++=way.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir!
! ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
in ^in++++=in
the ^ati++++=the
navy ^nn++++=navy
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
bet ^vb+vpub++xvbn+=bet,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
women ^nns++++=women
vote ^nn++++=vote.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
joined ^vbd+++xvbnx+=joined
the ^ati++++=the
navy ^nn++++=navy
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
whether ^cs+who+++=whether
Guam ^np+++??+=Guam
was ^vbd+bedz+vrb++=was
a ^at++++=a
vegetable ^nn++++=vegetable
or ^cc++++=or
an ^at++++=an
island ^nn++++=island,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Culebra ^np+++??+=Culebra
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
in ^in++++=in
my ^pp$+pp1+++=my
geography ^nn++++=geography.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now?
? ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
as ^ql++++=as
much ^ap++++=much
at ^rb++++=at
home ^nr++++=home
in ^in++++=in
Porto ^np+++??+=Porto
Rico ^np+++??+=Rico
as ^ql++++=as
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
in ^in++++=in
San ^np++++=San
Francisco ^np++++=Francisco.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
as ^cs+sub+splt++=as
well ^rb++++=well
acquainted ^vbd+++xvbn+=acquainted
in ^in++++=in
Valparaiso ^np+++??+=Valparaiso
as ^ql++++=as
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
in ^in++++=in
Vermont ^np+++??+=Vermont,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
run ^vprf+++xvbnx+=run
around ^rp++++=around
Cairo ^np++++=Cairo,
, ^zz++++=EXTRAWORD
Egypt ^np++++=Egypt,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it
better ^jjr++++=better
than ^in++++=than
Cairo ^np++++=Cairo,
, ^zz++++=EXTRAWORD
Illinois ^np+++??+=Illinois.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
only ^ap+down+++=only
way ^nn++++=way
to ^to++++=to
see ^vbi+vprv+++=see
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
travel ^vb++++=travel
by ^in++++=by
sea ^nn++++=sea
from ^in++++=from
port ^nn++++=port
to ^in++++=to
port ^nn++++=port,
, ^zz++++=EXTRAWORD
from ^in++++=from
country ^nn++++=country
to ^in++++=to
country ^nn++++=country,
, ^zz++++=EXTRAWORD
from ^in++++=from
ocean ^nn++++=ocean
to ^in++++=to
ocean ^nn++++=ocean,
, ^zz++++=EXTRAWORD
amid ^in++++=amid
ever ^rb++++=ever-changing
- ^zz++++=EXTRAWORD
changing ^jj+atrb++xvbg+=EXTRAWORD
scenery ^nn+nom+++=scenery
and ^cc++++=and
climatic ^jj+atrb+++=climatic
conditions ^nns+nom+++=conditions,
, ^zz++++=EXTRAWORD
to ^to++++=to
see ^vbi+vprv+++=see
and ^cc++++=and
study ^nn++++=study
the ^ati++++=the----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
Eddie ^np++++=Eddie
forgot ^vbd+vprv++xvbn+=forgot
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
Wednesday ^nr++++=Wednesday
night ^nn++++=night,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
the ^ati++++=the
prescription ^nn+nom+++=prescription
clerk ^nn++++=clerk's
's ^$++++=EXTRAWORD
night ^nn++++=night
off ^in+strn+++=off;
; ^zz++++=EXTRAWORD
forgot ^vb+++xvbn+=forgot
that ^tht+vcmp+++=that
the ^ati++++=the
boss ^nn++++=boss
was ^vbd+bedz+aux++=was
awaiting ^vbg+++xvbgx+=awaiting
his ^pp$+pp3+++=his
return ^vb++++=return
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
might ^md+pos+++=might
go ^vb++++=go
home ^nr++++=home
to ^in++++=to
his ^pp$+pp3+++=his
own ^ap++++=own
supper ^nn++++=supper;
; ^zz++++=EXTRAWORD
forgot ^j+++xvbn+=forgot
his ^pp$+pp3+++=his
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
little ^ap++++=little
treat ^vb++++=treat
of ^in++++=of
green ^jj+atrb+++=green
corn ^nn++++=corn
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
garden ^nn++++=garden;
; ^zz++++=EXTRAWORD
forgot ^j+++xvbn+=forgot
everything ^pn++++=everything
in ^in++++=in
the ^ati++++=the
wonder ^nn++++=wonder
of ^in++++=of
this ^dt+dem+++=this
man ^nn++++=man's
's ^$++++=EXTRAWORD
tales ^nns++++=tales
of ^in++++=of
people ^nns++++=people
and ^cc++++=and
scenes ^nns++++=scenes
such ^abl++++=such
as ^ql++++=as
he ^pp3a+pp3+++=he
never ^rb++++=never
dreamed ^vbd+vprv++xvbn+=dreamed
could ^md+pos+++=could
exist ^vb++++=exist
outside ^in+cmpx+++=outside
of ^in"++++=of
a ^at++++=a
Jack ^np++++=Jack
London ^np++++=London
story ^nn++++=story.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
and ^cc+phrs+++=and
then ^rn+tm+++=then
Eddie ^np++++=Eddie
interrupted ^vbd+++xvbn+=interrupted
with ^in++++=with
a ^at++++=a,
, ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
that ^tht+rel+subj++=that
grew ^vbd+++xvbn+=grew
more ^rbr++++=more
and ^cc+phrs+++=and
more ^rbr++++=more
infrequent ^jj++++=infrequent,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
finally ^rb++++=finally
they ^pp3a+pp3+++=they
ceased ^vbd+++xvbnx+=ceased
altogether ^nn+nom+++=altogether.
. ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie's
's ^$++++=EXTRAWORD
man ^nn++++=man-size
- ^zz++++=EXTRAWORD
size ^nn++++=EXTRAWORD
job ^nn++++=job
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
we ^pp1a+pp1+++=we
heard ^vbd+vprv++xvbn+=heard
the ^ati++++=the
news ^nn++++=news
we ^pp1a+pp1+++=we
all ^abn++++=all
dropped ^jj+++xvbn+=dropped
in ^in++++=in
at ^in++++=at
the ^ati++++=the
drug ^nn++++=drug
store ^nn++++=store
to ^in++++=to
joke ^nn++++=joke
with ^in++++=with
him ^pp3o+pp3+++=him
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vb+hv+vrb++=had
a ^at++++=a
good ^jj+atrb+++=good
deal ^nn++++=deal
to ^to+ncmp+++=to
say ^vbi+vpub+++=say
about ^in++++=about
rolling ^xvbg+++xvbg+=rolling
gaits ^nns+++??+=gaits,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bell ^nn++++=bell-shaped
- ^zz++++=EXTRAWORD
shaped ^jj+atrb++xvbn+=EXTRAWORD
trousers ^nns+nom+++=trousers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
anchors ^nns++++=anchors
and ^cc++++=and
sea ^nn++++=sea
serpents ^nns++++=serpents
tattooed ^vbd+++xvbn+=tattooed
on ^in++++=on
the ^ati++++=the
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
boys ^nns++++=boys
scored ^vbd+++xvbn+=scored
a ^at++++=a
hit ^vpsv++by+xvbn+=hit
by ^in++++=by
slapping ^xvbg+++xvbg+=slapping
his ^pp$+pp3+++=his
dime ^nn+++??+=dime
down ^rp++++=down
on ^in++++=on
the ^ati++++=the
soda ^nn++++=soda
fountain ^nn++++=fountain
marble ^nn++++=marble
and ^cc++++=and
bellowing ^nvbg+++xvbg+=bellowing
for ^in++++=for
rum ^nn++++=rum
and ^cc++++=and
salt ^jj+atrb+++=salt
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
one ^cd1++++=one
started ^vbd+++xvbn+=started
to ^to++++=to
tease ^vbi++++=tease
the ^ati++++=the
little ^jj+atrb+++=little
Morehouse ^np+++??+=Morehouse
girl ^nn++++=girl
about ^in++++=about
sailors ^nns++++=sailors
having ^vwbg+hvg++xvbg+=having
sweethearts ^nns+++??+=sweethearts
in ^in++++=in
every ^at++++=every
port ^nn++++=port,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
look ^nn++++=look
in ^in++++=in
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
they ^pp3a+pp3+++=they
changed ^vbd+++xvbnx+=changed
their ^pp$+pp3+++=their
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
funny ^jj++++=funny
how ^wrb+who+++=how
a ^at++++=a
girl ^nn++++=girl
of ^in++++=of
twenty ^cd++++=twenty
is ^vbz+bez+vrb++=is
a ^at++++=a
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
a ^at++++=a
man ^nn++++=man
of ^in++++=of
twenty ^cd++++=twenty
is ^vbz+bez+vrb++=is
a ^at++++=a
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie
dished ^vbd+++xvbn+=dished
out ^rp+pl+++=out
the ^ati++++=the
last ^ap++++=last
of ^in++++=of
his ^pp$+pp3+++=his
chocolate ^nn+nom+++=chocolate
ice ^nn++++=ice
cream ^nn++++=cream
sodas ^nns+++??+=sodas
and ^cc++++=and
cherry ^np++++=cherry
phosphates ^nns+nom+++=phosphates
and ^cc++++=and
root ^nn++++=root
beers ^np++++=beers,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
girls ^nns++++=girls
laughingly ^rb++++=laughingly
begged ^vbd+++xvbn+=begged
him ^pp3o+pp3+++=him
to ^to++++=to
bring ^vbi++++=bring
them ^pp3o+pp3+++=them
back ^jjb+atrb+++=back
kimonos ^nns+++??+=kimonos
from ^in++++=from
China ^np++++=China,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
scarves ^nns++++=scarves
from ^in++++=from
the ^ati++++=the
Orient ^nn++++=Orient,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Eddie ^np++++=Eddie
promised ^vbd+++xvbn+=promised,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
a ^at++++=a
far ^rb+pl+++=far-off,
- ^zz++++=EXTRAWORD
off ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
eager ^jj+atrb+++=eager
look ^nn++++=look
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
time ^nn++++=time
came ^vbd+++xvbn+=came
for ^in+ppvb+++=for
him ^pp3o+pp3+++=him
to ^to++++=to
go ^vbi++++=go
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
a ^rb++++=a
little ^rb"++++=little
bodyguard ^nn++++=bodyguard
of ^in++++=of
us ^pp1o+pp1+++=us
ready ^jj++++=ready
to ^to+jcmp+++=to
escort ^vb++++=escort
him ^pp3o+pp3+++=him
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
depot ^nn++++=depot.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
picked ^vbd+++xvbn+=picked
up ^rp++++=up
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
more ^ql++++=more
outside ^jjb++++=outside
O ^zz++++=O'Rourke's
'rourke's ^nns+++??+0=EXTRAWORD
pool ^nn++++=pool
room ^nn++++=room,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
couple ^nn++++=couple
more ^rbr++++=more
from ^in++++=from
the ^ati++++=the
benches ^nns++++=benches
outside ^jjb++++=outside
the ^ati++++=the
hotel ^nn++++=hotel.
. ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie
walked ^vbd+++xvbn+=walked
ahead ^rb+pl+++=ahead
with ^in++++=with
his ^pp$+pp3+++=his
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
said ^vprf+++xvbnx+=said
that ^tht+vcmp+++=that
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Houghton ^np++++=Houghton
was ^vbd+bedz+vrb++=was
a ^at++++=a
sensible ^jj+atrb+++=sensible
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
never ^rb++++=never
more ^ql++++=more
so ^cs+sub+++=so
than ^in++++=than
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
Any ^dti++++=Any
other ^ap++++=other
mother ^nn++++=mother
would ^md+prd+++=would
have ^vb+hv+aux++=have
gone ^vprf+++xvbnx+=gone
into ^in++++=into
hysterics ^nns++++=hysterics
and ^cc++++=and
begged ^vbd+++xvbn+=begged
the ^ati++++=the
recruiting ^jj+atrb++xvbg+=recruiting
officer ^nn++++=officer
to ^to++++=to
let ^vbi++++=let
her ^pp$+pp3+++=her
boy ^nn++++=boy
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
Eddie ^np++++=Eddie
felt ^vbd+vprv++xvbn+=felt
some ^dti++++=some
uncomfortable ^jj+atrb+++=uncomfortable
pangs ^nns++++=pangs
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her
set ^vbd+++xvbn+=set
face ^nn++++=face.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
way ^nn++++=way
to ^in++++=to
the ^ati++++=the
depot ^nn++++=depot
we ^pp1a+pp1+++=we
had ^md"++pmd"++=had
to ^md+nec+++=to
pass ^vb++++=pass
the ^ati++++=the
Agassiz ^np+++??+=Agassiz
School ^nn++++=School,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
Josie ^np+++??+=Josie
Morehouse ^np+++??+=Morehouse
was ^vbd+bedz+aux++=was
substituting ^vbg+++xvbgx+=substituting
second ^od++++=second
reader ^nn++++=reader
for ^in++++=for
the ^ati++++=the
Wilson ^np++++=Wilson
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
sick ^jj+pred+++=sick.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
in ^in++++=in
the ^ati++++=the
window ^nn++++=window
as ^ql++++=as
we ^pp1a+pp1+++=we
passed ^vbd+++xvbn+=passed.
. ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie
took ^vbd+++xvbn+=took
off ^rb+phrv+++=off
his ^pp$+pp3+++=his
cap ^nn++++=cap
and ^cc++++=and
waved ^vpsv++agls+xvbn+=waved
to ^in++++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
returned ^vbd+++xvbnx+=returned
the ^ati++++=the
wave ^nn++++=wave
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
she ^pp3a+pp3+++=she
could ^md+pos+++=could
without ^in++++=without
having ^xvbg+++xvbg+=having
the ^ati++++=the
children ^nns++++=children
see ^vb+vprv+tht0++=see
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
would ^md+prd+++=would
never ^rb++++=never
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv++xvbg+=seeing
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
the ^ati++++=the
teacher ^nn++++=teacher,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
substituting ^vbg+++xvbg+=substituting
at ^rb++++=at
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
turned ^vbd+++xvbn+=turned
the ^ati++++=the
corner ^nn++++=corner
we ^pp1a+pp1+++=we
noticed ^vbd+vprv++xvbn+=noticed
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
still ^rb++splt++=still
standing ^vbg+++xvbgx+=standing
at ^rb++++=at
the ^ati++++=the
window ^nn++++=window
and ^cc++++=and
leaning ^vbg+++xvbg+=leaning
out ^rp+pl+++=out
just ^rb+emph+++=just
a ^at++++=a
bit ^nn++++=bit,
, ^zz++++=EXTRAWORD
even ^rb++++=even
at ^rb++++=at
the ^ati++++=the
risk ^nn++++=risk
of ^in++++=of
being ^xvbg+++xvbg+=being
indiscreet ^jj++++=indiscreet.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
10:15 ^cd++++=10:15
pulled ^vbd+++xvbn+=pulled
out ^rp+pl+++=out
Eddie ^np++++=Eddie
stood ^vbd+++xvbn+=stood
on ^in++++=on
the ^ati++++=the
bottom ^jjb+atrb+++=bottom
step ^nn++++=step,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
cap ^nn++++=cap
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
how ^wrb+who+++=how
boyish ^jj++++=boyish,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
straight ^jj++++=straight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
clean ^jj++++=clean,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
handsome ^jj++++=handsome,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
lips ^nns++++=lips
parted ^vbd+++xvbn+=parted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
very ^ql+amp+++=very
bright ^jj++++=bright.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hairy ^jj++++=hairy-chested
- ^zz++++=EXTRAWORD
chested ^jj+atrb++xvbn+=EXTRAWORD
recruiting ^jj+++xvbg+=recruiting
officer ^npt++++=officer
stood ^vbd+++xvbn+=stood
just ^rb+emph+++=just
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
suffered ^vpsv++by+xvbn+=suffered
by ^in++++=by
contrast ^nn++++=contrast.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
bedlam ^nn++++=bedlam
of ^in++++=of
good ^jj++++=good-byes,
- ^zz++++=EXTRAWORD
byes ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
last ^jj+atrb+++=last
messages ^nns+nom+++=messages,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
good ^jj++++=good-natured
- ^zz++++=EXTRAWORD
natured ^jj+atrb+++=EXTRAWORD
badinage ^nn+nom+++=badinage,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Eddie ^np++++=Eddie's
's ^$++++=EXTRAWORD
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
never ^rb++++=never
left ^vbd+++xvbn+=left
his ^pp$+pp3+++=his
face ^nn++++=face
until ^cs+sub+++=until
the ^ati++++=the
train ^nn++++=train
disappeared ^vbd+seem++xvbn+=disappeared
around ^rp++++=around
the ^ati++++=the
curve ^nn++++=curve
in ^in++++=in
the ^ati++++=the
track ^nn++++=track.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
got ^vbd+++xvbnx+=got
a ^at++++=a
new ^jj+atrb+++=new
boy ^nn++++=boy
at ^in++++=at
Kunz ^np++++=Kunz's--a
's--a ^nn+++??+=EXTRAWORD
sandy ^jj++++=sandy-haired
- ^zz++++=EXTRAWORD
haired ^jj+atrb+++=EXTRAWORD
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
with ^in++++=with
pimples ^nns+++??+=pimples,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
knack ^nn++++=knack
at ^rb++++=at
mixing ^vbg+++xvbg+=mixing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
got ^vbd+++xvbn+=got
out ^rb+phrv+++=out
of ^in++++=of
the ^ati++++=the
habit ^nn++++=habit
of ^in++++=of
dropping ^nn++++=dropping
in ^in++++=in
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
those ^dt+dem+++=those
fall ^nn++++=fall
months ^nns++++=months
were ^vbd+bed+vrb++=were
unusually ^rb++++=unusually
warm ^jj+pred+++=warm.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
long ^rb++++=long
before ^cs+sub+++=before
we ^pp1a+pp1+++=we
began ^vbd+++xvbn+=began
to ^to++++=to
get ^vbi++++=get
postcards ^nns++++=postcards--pictures
-- ^--+clp+++=EXTRAWORD
pictures ^nns++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
naval ^jj+atrb+++=naval
training ^nn++++=training
station ^nn+nom+++=station,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
gymnasium ^nn++++=gymnasium,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
model ^nn++++=model
camps ^nns++++=camps
and ^cc++++=and
of ^in++++=of
drills ^nns++++=drills,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
Eddie ^np++++=Eddie
in ^in++++=in
his ^pp$+pp3+++=his
uniform ^nn++++=uniform.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mother ^npt++++=mother
insisted ^vbd+vpub++xvbn+=insisted
on ^in++++=on
calling ^xvbg+++xvbg+=calling
it ^pp3+it+++=it
his ^pp$+pp3+++=his
sailor ^nn++++=sailor
suit ^nn++++=suit,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
were ^vbd+bed+vrb++=were
a ^rb++++=a
little ^rb"++++=little
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
