What ^wdt+who+++=What
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
anda ^nn+++??+=anda
man ^nn++++=man
being ^vwbg+beg++xvbg+=being
a ^at++++=a
better ^jjr+atrb+++=better
conductor ^nn++++=conductor
than ^in++++=than
a ^at++++=a
wallit ^nn+++??+=wallit
would ^md+prd+++=would
leave ^vb++++=leave
the ^ati++++=the
wall ^nn++++=wall
and ^cc++++=and
run ^vpsv++agls+xvbn+=run
into ^in+ppvb+++=into
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Swoop ^nn++++=Swoop!
! ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
must ^md+nec+++=must
have ^vb+hv+aux++=have
fallen ^vprf+++xvbn+=fallen
very ^ql+amp+++=very
nigh ^rb++++=nigh.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
globular ^nn+++??+=globular
lightning ^nn++++=lightning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
probably ^rb++++=probably.
. ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
me ^pp1o+pp1+++=me
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
which ^wdtr+who+whq++=which
is ^vbz+bez+aux++=is,
, ^zz++++=EXTRAWORD
in ^in++++=in
your ^pp$+pp2+++=your
opinion ^nn++++=opinion,
, ^zz++++=EXTRAWORD
the ^ati++++=the
safest ^jjt+atrb+++=safest
part ^nn++++=part
of ^in++++=of
this ^dt+dem+++=this
house ^nn++++=house?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
room ^nn++++=room,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+dem+++=this
one ^cd1++++=one
spot ^nn++++=spot
in ^in++++=in
it ^pp3+it+++=it
where ^wrb+who+++=where
I ^pp1a+pp1+++=I
stand ^vb++++=stand.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
hither ^rb++++=hither."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
reasons ^nns++++=reasons
first ^rb++++=first."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hark!after
hark!after ^jjr++++=EXTRAWORD
the ^ati++++=the
flash ^nn++++=flash
the ^ati++++=the
gustthe ^nn+++??+=gustthe
sashes ^nns+++??+=sashes
shiverthe ^nn+++??+=shiverthe
house ^npl++++=house,
, ^zz++++=EXTRAWORD
the ^ati++++=the
house!come ^nn+++??+=house!Come
hither ^rb++++=hither
to ^in++++=to
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
reasons ^nns++++=reasons,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
please ^uh++++=please."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
hither ^rb++++=hither
to ^in++++=to
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
will ^md+prd+++=will
try ^vb++++=try
my ^pp$+pp1+++=my
old ^jj+atrb+++=old
standthe ^nn+++??+=standthe
hearth ^nn++++=hearth.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lightning ^np++++=Lightning-rod
- ^zz++++=EXTRAWORD
rod ^np++++=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
pauses ^nns+++??+=pauses
of ^in++++=of
the ^ati++++=the
thunder ^nn++++=thunder,
, ^zz++++=EXTRAWORD
be ^vb+be+vrb++=be
so ^ql+emph+++=so
good ^jj++++=good
as ^in++++=as
to ^in"++++=to
tell ^vb++++=tell
me ^pp1o+pp1+++=me
your ^pp$+pp2+++=your
reasons ^nns++++=reasons
for ^in++++=for
esteeming ^xvbg+++xvbg+=esteeming
this ^dt+dem+++=this
one ^cd1++++=one
room ^nn++++=room
of ^in++++=of
the ^ati++++=the
house ^nn++++=house
the ^ati++++=the
safest ^jjt++++=safest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
your ^pp$+pp2+++=your
own ^ap++++=own
one ^cd1++++=one
standpoint ^nn++++=standpoint
there ^rn+pl+++=there
the ^ati++++=the
safest ^jjt+atrb+++=safest
spot ^nn++++=spot
in ^in++++=in
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
now ^rn+tm+++=now
a ^rb++++=a
little ^rb"++++=little
cessation ^nn+nom+++=cessation
of ^in++++=of
the ^ati++++=the
storm ^nn++++=storm
for ^in++++=for
a ^at++++=a
while ^cs+sub+++=while.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Lightning ^nn++++=Lightning-rod
- ^zz++++=EXTRAWORD
rod ^np++++=EXTRAWORD
man ^nn++++=man
seemed ^vbd+seem++xvbn+=seemed
relieved ^vbd+++xvbn+=relieved,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
replied ^vbd+vpub++xvbn+=replied:
: ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
house ^nn++++=house
is ^vbz+bez+vrb++=is
a ^at++++=a
one ^cd1++++=one-storied
- ^zz++++=EXTRAWORD
storied ^vbd+++xvbn+=EXTRAWORD
house ^npl++++=house,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
attic ^nn++++=attic
and ^cc++++=and
a ^at++++=a
cellar ^nn++++=cellar;
; ^zz++++=EXTRAWORD
this ^dt+dem+++=this
room ^nn++++=room
is ^vbz+bez+vrb++=is
between ^in+strn+++=between.
. ^zz++++=EXTRAWORD
Hence ^rb+cnj+++=Hence
its ^pp$+it+++=its
comparative ^jj+atrb+++=comparative
safety ^nn++++=safety.
. ^zz++++=EXTRAWORD
Because ^cs+cos+++=Because
lightning ^nn++++=lightning
sometimes ^rb++++=sometimes
passes ^nns++++=passes
from ^in++++=from
the ^ati++++=the
clouds ^nns++++=clouds
to ^in++++=to
the ^ati++++=the
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb++++=sometimes
from ^in++++=from
the ^ati++++=the
earth ^nn++++=earth
to ^in++++=to
the ^ati++++=the
clouds ^nns++++=clouds.
. ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Do
you ^pp2+pp2+++=you
comprehend?and ^nn+++??+=comprehend?and
I ^pp1a+pp1+++=I
choose ^vb++++=choose
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
the ^ati++++=the
lightning ^nn++++=lightning
should ^md+nec+++=should
strike ^vb++++=strike
the ^ati++++=the
house ^npl++++=house
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
come ^vprf+++xvbn+=come
down ^rp++++=down
the ^ati++++=the
chimney ^nn++++=chimney
or ^cc++++=or
walls ^nns++++=walls;
; ^zz++++=EXTRAWORD
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
obviously ^rb+cnj+++=obviously,
, ^zz++++=EXTRAWORD
the ^ati++++=the
further ^jjb++++=further
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
from ^in++++=from
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
better ^nn++++=better.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
hither ^rb++++=hither
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Presently.
presently ^rb+tm+++=EXTRAWORD
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
you ^pp2+pp2+++=you
just ^rb+emph+++=just
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
instead ^rb+cnj+++=instead
of ^in++++=of
alarming ^xvbg+++xvbg+=alarming
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
strangely ^rb++splt++=strangely
inspired ^vprf+++xvbnx+=inspired
confidence ^nn+nom+++=confidence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
have ^vb+hv+aux++=have
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
sometimes ^rb++++=sometimes
lightning ^nn++++=lightning
flashes ^nns++++=flashes
from ^in++++=from
the ^ati++++=the
earth ^nn++++=earth
to ^in++++=to
the ^ati++++=the
clouds ^nns++++=clouds."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Aye,
aye ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
returning ^jj+++xvbg+=returning-stroke,
- ^zz++++=EXTRAWORD
stroke ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
called ^vpsv++agls+xvbnx+=called;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
being ^xvbg+++xvbg+=being
overcharged ^vbd+++xvbn+=overcharged
with ^in++++=with
the ^ati++++=the
fluid ^nn++++=fluid,
, ^zz++++=EXTRAWORD
flashes ^nns++++=flashes
its ^pp$+it+++=its
surplus ^nn++++=surplus
upward ^jjb++++=upward."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
returning ^jj+++xvbg+=returning-stroke;
- ^zz++++=EXTRAWORD
stroke ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
from ^in++++=from
earth ^nn++++=earth
to ^in++++=to
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Better ^jjr++++=Better
and ^cc+phrs+++=and
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
come ^vb++++=come
here ^rn+pl+++=here
on ^in++++=on
the ^ati++++=the
hearth ^nn++++=hearth
and ^cc++++=and
dry ^jj++++=dry
yourself ^ppl+pp2+++=yourself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
better ^jjr+pred+++=better
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
better ^jjr+atrb+++=better
wet ^nn++++=wet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How?"
how ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
safest ^jjt+atrb+++=safest
thing ^nn++++=thing
you ^pp2+pp2+++=you
can ^md+pos+++=can
dohark ^vb+++??+=doHark,
, ^zz++++=EXTRAWORD
again!to ^nn+++??+=again!to
get ^vb++++=get
yourself ^ppl+pp2+++=yourself
thoroughly ^rb+amp+++=thoroughly
drenched ^vbd+++xvbn+=drenched
in ^in++++=in
a ^at++++=a
thunder ^nn++++=thunder-storm.
- ^zz++++=EXTRAWORD
storm ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Wet ^jj+atrb+++=Wet
clothes ^nns++++=clothes
are ^vb+ber+vrb++=are
better ^jjr+atrb+++=better
conductors ^nns++++=conductors
than ^in++++=than
the ^ati++++=the
body ^nn++++=body;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
the ^ati++++=the
lightning ^nn++++=lightning
strike ^nn++++=strike,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
might ^md+pos+++=might
pass ^vb++++=pass
down ^rb+phrv+++=down
the ^ati++++=the
wet ^jj+atrb+++=wet
clothes ^nns++++=clothes
without ^in++++=without
touching ^xvbg+++xvbg+=touching
the ^ati++++=the
body ^nn++++=body.
. ^zz++++=EXTRAWORD
The ^ati++++=The
storm ^nn++++=storm
deepens ^nns+++??+=deepens
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Have ^vb+hv+vrb++=Have
you ^pp2+pp2+++=you
a ^at++++=a
rug ^nn++++=rug
in ^in++++=in
the ^ati++++=the
house ^nn++++=house?
? ^zz++++=EXTRAWORD
Rugs ^nns++++=Rugs
are ^vb+ber+vrb++=are
non ^&fw++++=non-conductors.
- ^zz++++=EXTRAWORD
conductors ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Get ^vb++++=Get
one ^pn++++=one,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
may ^md+pos+++=may
stand ^vb++++=stand
on ^in++++=on
it ^pp3+it+++=it
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
too ^rb++++=too.
. ^zz++++=EXTRAWORD
The ^ati++++=The
skies ^nns++++=skies
blackenit ^nn+++??+=blackenit
is ^vbz+bez+vrb++=is
dusk ^nn++++=dusk
at ^in++++=at
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
Hark!the ^np+++??+=Hark!the
rug ^nn++++=rug,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rug ^nn++++=rug!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
gave ^vbd+++xvbnx+=gave
him ^pp3o+pp3+++=him
one ^pn++++=one;
; ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
hooded ^jj+atrb+++=hooded
mountains ^npl++++=mountains
seemed ^vbd+seem++xvbn+=seemed
closing ^jj+++xvbg+=closing
and ^cc+phrs+++=and
tumbling ^jj+++xvbg+=tumbling
into ^in++++=into
the ^ati++++=the
cottage ^nn+nom+++=cottage.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
our ^pp$+pp1+++=our
being ^vbg+beg++xvbg+=being
dumb ^jj++++=dumb
will ^md+prd+++=will
not ^xnot++not++=not
help ^nn++++=help
us ^pp1o+pp1+++=us,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
resuming ^vbg+++xvbg+=resuming
my ^pp$+pp1+++=my
place ^nn++++=place,
, ^zz++++=EXTRAWORD
" ^zz++++="let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
hear ^vb+vprv+++=hear
your ^pp$+pp2+++=your
precautions ^nns+nom+++=precautions
in ^in++++=in
traveling ^nn+nom+++=traveling
during ^in++++=during
thunder ^nn++++=thunder-storms."
- ^zz++++=EXTRAWORD
storms ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Wait
wait ^vb++++=EXTRAWORD
till ^cs+sub+++=till
this ^dt+dem+++=this
one ^cd1++++=one
is ^vbz+bez+aux++=is
passed ^vpsv++agls+xvbnx+=passed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nay,
nay ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
proceed ^vb++++=proceed
with ^in++++=with
the ^ati++++=the
precautions ^nns+nom+++=precautions.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
stand ^vb++++=stand
in ^in++++=in
the ^ati++++=the
safest ^jjt+atrb+++=safest
possible ^jj+atrb+++=possible
place ^nn++++=place
according ^in+cmpx+++=according
to ^in"++++=to
your ^pp$+pp2+++=your
own ^ap++++=own
account ^nn++++=account.
. ^zz++++=EXTRAWORD
Go ^vb++++=Go
on ^in+strn+++=on."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Briefly,
briefly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
avoid ^vb++++=avoid
pine ^nn++++=pine-trees,
- ^zz++++=EXTRAWORD
trees ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
high ^jj+atrb+++=high
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
lonely ^jj+atrb+++=lonely
barns ^nns+++??+=barns,
, ^zz++++=EXTRAWORD
upland ^nn++++=upland
pastures ^nns++++=pastures,
, ^zz++++=EXTRAWORD
running ^jj+atrb++xvbg+=running
water ^nn++++=water,
, ^zz++++=EXTRAWORD
flocks ^nns++++=flocks
of ^in++++=of
cattle ^nns++++=cattle
and ^cc++++=and
sheep ^nn++++=sheep,
, ^zz++++=EXTRAWORD
a ^at++++=a
crowd ^nn++++=crowd
of ^in++++=of
men ^nns++++=men.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
travel ^vb++++=travel
on ^in++++=on
footas ^nns+++??+=footas
to ^to++++=to-dayI
- ^zz++++=EXTRAWORD
dayi ^nn+++??+=EXTRAWORD
do ^vb+do+vrb++=do
not ^xnot++not++=not
walk ^nn++++=walk
fast ^rb++++=fast;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
in ^in++++=in
my ^pp$+pp1+++=my
buggy ^nn+++??+=buggy,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
touch ^nn++++=touch
not ^xnot++not++=not
its ^pp$+it+++=its
back ^jjb++++=back
or ^cc++++=or
sides ^nns++++=sides;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
on ^in++++=on
horseback ^nn++++=horseback,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dismount ^vb++++=dismount
and ^cc++++=and
lead ^nn++++=lead
the ^ati++++=the
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
of ^in++++=of
all ^abn++++=all
things ^nns++++=things,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
avoid ^vb++++=avoid
tall ^jj+atrb+++=tall
men ^nns++++=men."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+vrb++=EXTRAWORD
I ^pp1a+pp1+++=I
dream ^nn++++=dream?
? ^zz++++=EXTRAWORD
Man ^nn++++=Man
avoid ^vb++++=avoid
man ^nn++++=man?
? ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
danger ^nn++++=danger-time,
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
too ^rb++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tall
tall ^jj+atrb+++=EXTRAWORD
men ^nns++++=men
in ^in++++=in
a ^at++++=a
thunder ^nn++++=thunder-storm
- ^zz++++=EXTRAWORD
storm ^nn++++=EXTRAWORD
I ^pp1a+pp1+++=I
avoid ^vb++++=avoid.
. ^zz++++=EXTRAWORD
Are ^vb+ber+vrb++=Are
you ^pp2+pp2+++=you
so ^ql++++=so
grossly ^rb++++=grossly
ignorant ^jj++++=ignorant
as ^ql++++=as
not ^xnot++not++=not
to ^to++++=to
know ^vbi+vprv+++=know,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
height ^nn++++=height
of ^in++++=of
a ^at++++=a
six ^cd++++=six-footer
- ^zz++++=EXTRAWORD
footer ^jjr++++=EXTRAWORD
is ^vbz+bez+vrb++=is
sufficient ^jj+pred+++=sufficient
to ^to+jcmp+++=to
discharge ^vbi++++=discharge
an ^at++++=an
electric ^jj+atrb+++=electric
cloud ^nn++++=cloud
upon ^in++++=upon
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
Are ^vb+ber+vrb++=Are
not ^xnot++not++=not
lonely ^jj+atrb+++=lonely
Kentuckians ^np+++??+=Kentuckians,
, ^zz++++=EXTRAWORD
ploughing ^vbg+++xvbg+=ploughing,
, ^zz++++=EXTRAWORD
smit ^nn+++??+=smit
in ^in++++=in
the ^ati++++=the
unfinished ^jj+atrb+++=unfinished
furrow ^nn+++??+=furrow?
? ^zz++++=EXTRAWORD
Nay ^uh++++=Nay,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
the ^ati++++=the
six ^cd++++=six-footer
- ^zz++++=EXTRAWORD
footer ^jjr+atrb+++=EXTRAWORD
stand ^nn++++=stand
by ^in++++=by
running ^xvbg+++xvbg+=running
water ^nn++++=water,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cloud ^nn++++=cloud
will ^md+prd+++=will
sometimes ^rb++++=sometimes
select ^jj++++=select
him ^pp3o+pp3+++=him
as ^ql++++=as
its ^pp$+it+++=its
conductor ^nn++++=conductor
to ^in++++=to
that ^dt+dem+++=that
running ^vbg+++xvbg+=running
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Hark ^np+++??+=Hark!
! ^zz++++=EXTRAWORD
Sure ^jj++++=Sure,
, ^zz++++=EXTRAWORD
yon ^nn+++??+=yon
black ^jj+atrb+++=black
pinnacle ^nn++++=pinnacle
is ^vbz+bez+aux++=is
split ^vpsv++agls+xvbnx+=split.
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
a ^at++++=a
man ^nn++++=man
is ^vbz+bez+vrb++=is
a ^at++++=a
good ^jj+atrb+++=good
conductor ^nn++++=conductor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lightning ^nn++++=lightning
goes ^vbz++++=goes
through ^in++++=through
and ^cc++++=and
through ^in++++=through
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
only ^rb+down+++=only
peels ^nns+++??+=peels
a ^at++++=a
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
kept ^vprf+++xvbnx+=kept
me ^pp1o+pp1+++=me
so ^ql++++=so
long ^rb++++=long
answering ^vbg+++xvbg+=answering
your ^pp$+pp2+++=your
questions ^nns+nom+++=questions,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
not ^xnot++not++=not
yet ^rb++++=yet
come ^vprf+++xvbn+=come
to ^in++++=to
business ^nns+nom+++=business.
. ^zz++++=EXTRAWORD
Will ^md+prd+++=Will
you ^pp2+pp2+++=you
order ^to++++=order
one ^pn++++=one
of ^in++++=of
my ^pp$+pp1+++=my
rods ^nns++++=rods?
? ^zz++++=EXTRAWORD
Look ^vb++++=Look
at ^rb++++=at
this ^dt+dem+++=this
specimen ^nn++++=specimen
one ^pn++++=one?
? ^zz++++=EXTRAWORD
See ^vb+vprv+++=See:
: ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
of ^in++++=of
the ^ati++++=the
best ^nn++++=best
of ^in++++=of
copper ^nn++++=copper.
. ^zz++++=EXTRAWORD
Copper ^np++++=Copper's
's ^$++++=EXTRAWORD
the ^ati++++=the
best ^jjt+atrb+++=best
conductor ^nn++++=conductor.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
house ^nn++++=house
is ^vbz+bez+vrb++=is
low ^jj+pred+++=low;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
being ^vbg+beg++xvbg+=being
upon ^in++++=upon
the ^ati++++=the
mountains ^nns++++=mountains,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
lowness ^nns+nom+++=lowness
does ^vbz+doz+vrb++=does
not ^xnot++not++=not
one ^cd1++++=one
whit ^nn+++??+=whit
depress ^nns+nom+++=depress
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
mountaineers ^nns+nom+++=mountaineers
are ^vb+ber+vrb++=are
most ^ql+emph+++=most
exposed ^jj+++xvbn+=exposed.
. ^zz++++=EXTRAWORD
In ^in++++=In
mountainous ^jj+atrb+++=mountainous
countries ^nns++++=countries
the ^ati++++=the
lightning ^nn++++=lightning-rod
- ^zz++++=EXTRAWORD
rod ^np++++=EXTRAWORD
man ^nn++++=man
should ^md+nec+++=should
have ^vb+hv+vrb++=have
most ^ap+emph+++=most
business ^nns+nom+++=business.
. ^zz++++=EXTRAWORD
Look ^vb++++=Look
at ^rb++++=at
the ^ati++++=the
specimen ^nn++++=specimen,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
rod ^nn++++=rod
will ^md+prd+++=will
an ^at++++=an!
! ^zz++++=EXTRAWORD
swer ^jjr++++=swer
for ^in++++=for
a ^at++++=a
house ^npl++++=house
so ^ql+emph+++=so
small ^jj++++=small
as ^ql++++=as
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
Look ^vb++++=Look
over ^in++++=over
these ^dt+dem+++=these
recommendations ^nns+nom+++=recommendations.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
one ^cd1++++=one
rod ^nn++++=rod,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir;
; ^zz++++=EXTRAWORD
cost ^nn++++=cost,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
twenty ^cd++++=twenty
dollars ^nns++++=dollars.
. ^zz++++=EXTRAWORD
Hark ^np+++??+=Hark!
! ^zz++++=EXTRAWORD
There ^ex+pex+++=There
go ^vb++++=go
all ^rb++++=all
the ^ati++++=the
granite ^nn++++=granite
Taconics ^np+++??+=Taconics
and ^cc++++=and
Hoosics ^np+++??+=Hoosics
dashed ^vwbn+++xvbn+=dashed
together ^nn+nom+++=together
like ^in++++=like
pebbles ^nns++++=pebbles.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
must ^md+nec+++=must
have ^vb+hv+aux++=have
struck ^vprf+++xvbnx+=struck
something ^pn++++=something.
. ^zz++++=EXTRAWORD
An ^at++++=An
elevation ^nn+nom+++=elevation
of ^in++++=of
five ^cd++++=five
feet ^nns++++=feet
