From ^in++++=FROM
Fatal ^jj++++=Fatal.
. ^zz++++=EXTRAWORD
Fatal ^jj++++=Fatal.
. ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
was ^vbd+bedz+aux++=was
George ^np++++=George?
? ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
appear ^vb+seem+++=appear
the ^ati++++=the
next ^ap++++=next
moment ^nn++++=moment
she ^pp3a+pp3+++=she
would ^md+prd+++=would
go ^vb++++=go
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
off ^rb+phrv+++=off
the ^ati++++=the
white ^jj+atrb+++=white
kimono ^np++++=kimono.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
look ^vbi++++=look
at ^in++++=at
herself ^ppl+pp3+++=herself
any ^dti++++=any
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
opened ^vbd+++xvbnx+=opened
a ^at++++=a
big ^jj+atrb+++=big
pot ^nn++++=pot
of ^in++++=of
cream ^nn++++=cream
on ^in++++=on
the ^ati++++=the
glass ^nn++++=glass
shelf ^nn++++=shelf
her ^pp$+pp3+++=her
fingers ^nns+nom+++=fingers
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
tugging ^jj+++xvbg+=tugging
feeling ^jj+++xvbg+=feeling
at ^rb++++=at
her ^pp3o+pp3+++=her
heart ^nn++++=heart
as ^cs+sub+++=as
though ^cs+sub+++=though
her ^pp$+pp3+++=her
happiness ^nns+nom+++=happiness
her ^pp$+pp3+++=her
marvellous ^jj+atrb+++=marvellous
happiness ^nns+nom+++=happiness
were ^vbd+bed+aux++=were
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
get ^vbi++++=get
free ^jj++++=free.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
not ^xnot++not++=not
stay ^vb++++=stay."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
down ^rb+phrv+++=down
her ^pp3o+pp3+++=her
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
just ^rb+emph+++=just
at ^rb++++=at
that ^dt+dem+++=that
moment ^nn++++=moment
steps ^nns++++=steps
sounded ^vbd+++xvbn+=sounded,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
in ^in++++=in
the ^ati++++=the
mirror ^nn++++=mirror,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
George ^np++++=George
bowing ^vwbg+++xvbg+=bowing
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
queerly ^rb++++=queerly
he ^pp3a+pp3+++=he
smiled ^vbd+++xvbnx+=smiled!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
mirror ^nn++++=mirror
of ^in+emph+++=of
course ^nn+emph"+++=course.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
round ^rb+phrv+++=round
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
lips ^nns++++=lips
curled ^vbd+++xvbn+=curled
back ^jjb++++=back
in ^in++++=in
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
grin ^nn++++=grin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
he ^pp3a+pp3+++=he
unshaved ^vbd+++xvbnx+=unshaved?
? ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
almost ^rb+hdg+++=almost
green ^jj++++=green
in ^in++++=in
the ^ati++++=the
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
sorry ^jj++++=sorry
to ^to+jcmp+++=to
have ^vbi+vbi+aux++=have
kept ^vprf+++xvbnx+=kept
you ^pp2+pp2+++=you
waiting ^nvbg+++xvbg+=waiting,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
mumbled ^vbd+++xvbnx+=mumbled,
, ^zz++++=EXTRAWORD
sliding ^jj+++xvbg+=sliding,
, ^zz++++=EXTRAWORD
gliding ^vbg+++xvbg+=gliding
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=wasn't
n't ^xnot++not++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
stay ^vb++++=stay.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
afraid ^jj+pred+++=afraid,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
lighted ^vprf+++xvbnx+=lighted
the ^ati++++=the
gas ^nn++++=gas
and ^cc++++=and
laid ^vbd+++xvbn+=laid
the ^ati++++=the
tongs ^nns+++??+=tongs
across ^in+strn+++=across,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
holding ^vbg+vprv++xvbgx+=holding
out ^rp+pl+++=out
the ^ati++++=the
kimono ^np++++=kimono.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
wind ^nn++++=wind,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Monica ^np++++=Monica
submitted ^vbd+vpub++xvbn+=submitted.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
smelled ^vbd+++xvbnx+=smelled
his ^pp$+pp3+++=his
fresh ^jj+atrb+++=fresh
young ^jj+atrb+++=young
fingers ^nns+nom+++=fingers
pinning ^vwbg+++xvbg+=pinning
the ^ati++++=the
jacket ^nn++++=jacket
under ^in++++=under
her ^pp$+pp3+++=her
chin ^nn++++=chin.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
wind ^nn++++=wind,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
sinking ^nvbg+++xvbg+=sinking
back ^jjb++++=back
into ^in++++=into
the ^ati++++=the
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
silence ^nn+nom+++=silence
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
George ^np++++=George
took ^vbd+++xvbn+=took
out ^rp+pl+++=out
the ^ati++++=the
pins ^nns++++=pins
in ^in++++=in
his ^pp$+pp3+++=his
expert ^jj+atrb+++=expert
way ^nn++++=way.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hair ^nn++++=hair
tumbled ^vbd+++xvbn+=tumbled
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
hold ^vb+vprv+++=hold
it ^pp3+it+++=it
as ^ql++++=as
he ^pp3a+pp3+++=he
usually ^rb+down+++=usually
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
to ^to++++=to
feel ^vbi+vprv+++=feel
how ^wrb+who+whcl++=how
fine ^jj++++=fine
and ^cc+phrs+++=and
soft ^jj++++=soft
and ^cc+phrs+++=and
heavy ^jj++++=heavy
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
it ^pp3+it+++=it
" ^zz++++="was
was ^vbd+bedz+vrb++=EXTRAWORD
in ^in++++=in
a ^at++++=a
lovely ^jj+atrb+++=lovely
condition ^nn+nom+++=condition."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
let ^vbd+++xvbnx+=let
it ^pp3+it+++=it
fall ^nn++++=fall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
a ^at++++=a
brush ^nn++++=brush
out ^rp+pl+++=out
of ^in++++=of
a ^at++++=a
drawer ^nn++++=drawer,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
coughed ^vbd+++xvbnx+=coughed
faintly ^rb+cnj+++=faintly,
, ^zz++++=EXTRAWORD
cleared ^xvbn+++xvbn+=cleared
his ^pp$+pp3+++=his
throat ^nn++++=throat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said
dully ^rb++++=dully:
: ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
pretty ^rb++++=pretty
strong ^jj+atrb+++=strong
one ^pn++++=one,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
say ^vb+vpub+tht0++=say
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
no ^at++++=no
reply ^nn++++=reply
to ^to++++=to
make ^vbi++++=make.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brush ^nn++++=brush
fell ^vbd+++xvbn+=fell
on ^in+ppvb+++=on
her ^pp3o+pp3+++=her
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
oh ^uh++++=oh,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
mournful ^jj++++=mournful,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
mournful ^jj++++=mournful!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
fell ^vbd+++xvbn+=fell
quick ^jj++++=quick
and ^cc++++=and
light ^nn++++=light,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
fell ^vbd+++xvbn+=fell
like ^in++++=like
leaves ^nns++++=leaves;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
it ^pp3+it+++=it
fell ^vbd+++xvbn+=fell
heavy ^jj++++=heavy,
, ^zz++++=EXTRAWORD
tugging ^jj+++xvbg+=tugging
like ^in++++=like
the ^ati++++=the
tugging ^jj+++xvbg+=tugging
at ^rb++++=at
her ^pp3o+pp3+++=her
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
enough ^dt++++=enough,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
shaking ^jj+++xvbg+=shaking
herself ^ppl+pp3+++=herself
free ^jj++++=free.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
it ^pp3+it+++=it
too ^ql++++=too
much ^ap++++=much?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
George ^np++++=George.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
crouched ^vbd+++xvbnx+=crouched
over ^in++++=over
the ^ati++++=the
tongs ^nns+++??+=tongs.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
came ^vbd+++xvbn+=came
the ^ati++++=the
smell ^nn++++=smell
of ^in++++=of
burnt ^jj+atrb++xvbn+=burnt
paper ^nn++++=paper
the ^ati++++=the
smell ^nn++++=smell
she ^pp3a+pp3+++=she
loved ^vbd+++xvbnx+=loved
and ^cc++++=and
he ^pp3a+pp3+++=he
swung ^vbd+++xvbnx+=swung
the ^ati++++=the
hot ^jj+atrb+++=hot
tongs ^nns+++??+=tongs
round ^in++++=round
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
staring ^vbg+++xvbg+=staring
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=shouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
surprised ^vpsv++agls+xvbnx+=surprised
if ^cs+cnd+++=if
it ^pp3+it+++=it
rained ^vbd+++xvbn+=rained."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
up ^rb+phrv+++=up
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
her ^pp$+pp3+++=her
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
bear ^vb+vprv+++=bear
it ^pp3+it+++=it
any ^dti++++=any
longer ^rbr++++=longer
she ^pp3a+pp3+++=she
stopped ^vbd+++xvbnx+=stopped
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
saw ^vbd+vprv+tht0+xvbnx+=saw
herself ^ppl+pp3+++=herself
looking ^vbg+++xvbg+=looking
at ^rb++++=at
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
white ^jj+atrb+++=white
kimono ^np++++=kimono
like ^in++++=like
a ^at++++=a
nun ^nn++++=nun.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
there ^rn+pl+++=there
something ^pn++++=something
the ^ati++++=the
matter ^nn++++=matter
here ^rn+pl+++=here?
? ^zz++++=EXTRAWORD
Has ^vbz+hvz+aux++=Has
something ^pn++++=something
happened ^vbd+++xvbn+=happened?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
George ^np++++=George
gave ^vbd+++xvbn+=gave
a ^at++++=a
half ^nn++++=half
shrug ^nn++++=shrug
and ^cc++++=and
a ^at++++=a
grimace ^nn++++=grimace.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
Madame ^npt++++=Madame.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
a ^rb++++=a
little ^rb"++++=little
occurrence ^nn+nom+++=occurrence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
up ^rb+phrv+++=up
the ^ati++++=the
piece ^nn++++=piece
of ^in++++=of
hair ^nn++++=hair
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
oh ^uh++++=oh,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=wasn't
n't ^xnot++not++0=EXTRAWORD
deceived ^vbd+++xvbn+=deceived.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
awful ^jj++++=awful
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened.
. ^zz++++=EXTRAWORD
The ^ati++++=The
silence ^nn+nom+++=silence
really ^rb+cnj+++=really,
, ^zz++++=EXTRAWORD
the ^ati++++=the
silence ^nn++++=silence
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
come ^vbi++++=come
drifting ^jj+++xvbg+=drifting
down ^rp++++=down
like ^in++++=like
flakes ^nns++++=flakes
of ^in++++=of
snow ^nn++++=snow.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
shivered ^vbd+++xvbnx+=shivered.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
cold ^jj+pred+++=cold
in ^in++++=in
the ^ati++++=the
little ^ap++++=little
cubicle ^nn+++??+=cubicle,
, ^zz++++=EXTRAWORD
all ^abn++++=all
cold ^jj++++=cold
and ^cc+phrs+++=and
glittering ^jj++++=glittering.
. ^zz++++=EXTRAWORD
The ^ati++++=The
nickel ^nn++++=nickel
taps ^vbz++++=taps
and ^cc++++=and
jets ^nns++++=jets
and ^cc++++=and
sprays ^nns++++=sprays
looked ^vbd+++xvbn+=looked
somehow ^rb++++=somehow
almost ^rb+hdg+++=almost
malignant ^jj++++=malignant.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wind ^nn++++=wind
rattled ^vwbn+++xvbn+=rattled
the ^ati++++=the
window ^nn++++=window-frame;
- ^zz++++=EXTRAWORD
frame ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
iron ^nn++++=iron
banged ^vbd+++xvbn+=banged,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man
went ^vbd+++xvbn+=went
on ^in++++=on
changing ^xvbg+++xvbg+=changing
the ^ati++++=the
tongs ^nns+++??+=tongs,
, ^zz++++=EXTRAWORD
crouching ^vbg+++xvbg+=crouching
over ^in++++=over
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
terrifying ^jj+atrb+++=terrifying
Life ^nn++++=Life
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
thought ^j+++xvbn+=thought
Monica ^np++++=Monica.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
dreadful ^jj++++=dreadful.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
the ^ati++++=the
loneliness ^nns+nom+++=loneliness
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
so ^ql+emph+++=so
appalling ^jj++++=appalling.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
whirl ^vb++++=whirl
along ^in++++=along
like ^in++++=like
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nobody ^pn++++=nobody
knows ^vbz+vprv+tht0++=knows
nobody ^pn++++=nobody
cares ^vbz++++=cares
where ^wrb+who+++=where
we ^pp1a+pp1+++=we
fall ^nn++++=fall,
, ^zz++++=EXTRAWORD
in ^in++++=in
what ^wdt+who+++=what
black ^jj+atrb+++=black
river ^nn++++=river
we ^pp1a+pp1+++=we
float ^vb++++=float
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tugging ^jj+++xvbg+=tugging
feeling ^xvbg+++xvbg+=feeling
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
rise ^vbi++++=rise
into ^in++++=into
her ^pp$+pp3+++=her
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
ached ^vbd+++xvbn+=ached,
, ^zz++++=EXTRAWORD
ached ^j+++xvbn+=ached;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
longed ^vbd+++xvbnx+=longed
to ^to+vcmp+++=to
cry ^vbi++++=cry.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
will ^md+prd+++=will
do ^vb+do+vrb++=do,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="Give
give ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
the ^ati++++=the
pins ^nns++++=pins."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
beside ^in+pl+++=beside
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
submissive ^jj++++=submissive,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
silent ^jj++++=silent,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
nearly ^rb+down+++=nearly
dropped ^vbd+++xvbn+=dropped
her ^pp$+pp3+++=her
arms ^nns++++=arms
and ^cc++++=and
sobbed ^vbd+++xvbn+=sobbed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
bear ^vb+vprv+++=bear
any ^dti++++=any
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
a ^at++++=a
wooden ^jj+atrb+++=wooden
man ^nn++++=man
the ^ati++++=the
gay ^jj+atrb+++=gay
young ^jj+atrb+++=young
George ^np++++=George
still ^rb++++=still
slid ^vbd+++xvbn+=slid,
, ^zz++++=EXTRAWORD
glided ^j+++xvbn+=glided,
, ^zz++++=EXTRAWORD
handed ^j+++xvbn+=handed
her ^pp$+pp3+++=her
her ^pp$+pp3+++=her
hat ^nn++++=hat
and ^cc++++=and
veil ^nn++++=veil,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
the ^ati++++=the
note ^nn++++=note,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brought ^vbd+++xvbn+=brought
back ^rb+phrv+++=back
the ^ati++++=the
change ^nn++++=change.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stuffed ^vbd+++xvbnx+=stuffed
it ^pp3+it+++=it
into ^in++++=into
her ^pp$+pp3+++=her
bag ^nn++++=bag.
. ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
was ^vbd+bedz+aux++=was
she ^pp3a+pp3+++=she
going ^vbg+++xvbg+=going
now ^rn+tm+++=now?
? ^zz++++=EXTRAWORD
George ^np++++=George
took ^vbd+++xvbn+=took
a ^at++++=a
brush ^nn++++=brush.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^rb++++=a
little ^rb"++++=little
powder ^nn++++=powder
on ^in++++=on
your ^pp$+pp2+++=your
coat ^nn++++=coat,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
murmured ^vbd+++xvbnx+=murmured.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
brushed ^vbd+++xvbnx+=brushed
it ^pp3+it+++=it
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
suddenly ^rb++++=suddenly
he ^pp3a+pp3+++=he
raised ^vbd+++xvbnx+=raised
himself ^ppl+pp3+++=himself
and ^cc++++=and,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
at ^rb++++=at
Monica ^np++++=Monica,
, ^zz++++=EXTRAWORD
gave ^j+++xvbn+=gave
a ^at++++=a
strange ^jj+atrb+++=strange
wave ^nn++++=wave
with ^in++++=with
the ^ati++++=the
brush ^nn++++=brush
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
truth ^nn++++=truth
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
Madame ^npt++++=Madame,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
an ^at++++=an
old ^jj+atrb+++=old
customer ^nn+nom+++=customer
my ^pp$+pp1+++=my
little ^jj+atrb+++=little
daughter ^nn+nom+++=daughter
died ^vbd+++xvbn+=died
this ^dt+dem+++=this
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
A ^at++++=A
first ^od++++=first
child ^nn++++=child"
" ^zz++++=EXTRAWORD
and ^cc++++=and
then ^rn+tm+++=then
his ^pp$+pp3+++=his
white ^jj+atrb+++=white
face ^nn++++=face
crumpled ^vbd+++xvbn+=crumpled
like ^in++++=like
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
his ^pp$+pp3+++=his
back ^jjb++++=back
on ^in++++=on
her ^pp$+pp3+++=her
and ^cc++++=and
began ^vbd+++xvbn+=began
brushing ^vbg+++xvbg+=brushing
the ^ati++++=the
cotton ^nn++++=cotton
kimono ^np++++=kimono.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
oh ^uh++++=oh,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Monica ^np++++=Monica
began ^vbd+++xvbn+=began
to ^to++++=to
cry ^vbi++++=cry.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
ran ^vbd+++xvbnx+=ran
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
shop ^nn++++=shop
into ^in++++=into
the ^ati++++=the
taxi ^nn++++=taxi.
. ^zz++++=EXTRAWORD
The ^ati++++=The
driver ^nn++++=driver,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
furious ^jj++++=furious,
, ^zz++++=EXTRAWORD
swung ^j+++xvbn+=swung
off ^in+pl+++=off
the ^ati++++=the
seat ^nn++++=seat
and ^cc++++=and
slammed ^vbd+++xvbn+=slammed
the ^ati++++=the
door ^nn++++=door
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
to ^to++++=to?"
? ^zz++++=EXTRAWORD
