From ^in++++=From
on ^in++++=on
an ^at++++=an
equality ^nn+nom+++=equality
with ^in++++=with
the ^ati++++=the
family ^nn++++=family
at ^in++++=at
the ^ati++++=the
Hall ^nn++++=Hall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
often ^rb++splt++=often
seen ^vpsv++agls+xvbnx+=seen
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
On ^rp++++=On
her ^pp3o+pp3+++=her
mother ^npt++++=mother's
's ^vbz+bez+aux++0=EXTRAWORD
expressing ^vbg+++xvbgx+=expressing
surprise ^nn++++=surprise,
, ^zz++++=EXTRAWORD
May ^md+pos+++=May
smiled ^vbd+++xvbn+=smiled
indulgently ^rb++++=indulgently.
. ^zz++++=EXTRAWORD
' ^zz++++='Why
why ^wrb+who+whq++=EXTRAWORD
should ^md+nec+++=shouldn't
n't ^xnot++not++0=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Lindley ^np++++=Lindley?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
heard ^vprf++tht0+xvbnx+=heard
she ^pp3a+pp3+++=she's
's ^vbz+bez+vrb++0=EXTRAWORD
interested ^jj++++=interested
in ^in++++=in
a ^at++++=a
movement ^nn+nom+++=movement
which ^whp+rel+subj++=which
occupies ^vbz++++=occupies
me ^pp1o+pp1+++=me
a ^at++++=a
good ^jj+atrb+++=good
deal ^nn++++=deal
just ^rb+emph+++=just
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
she ^pp3a+pp3+++=she
will ^md+prd+++=will
be ^vb+be+aux++=be
delighted ^jj++agls+xvbnx+=delighted
to ^to+jcmp+++=to
see ^vbi+vprv+++=see
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
give ^vb++++=give
her ^pp3o+pp3+++=her
a ^at++++=a
good ^jj+atrb+++=good
deal ^nn++++=deal
of ^in++++=of
first ^od++++=first-hand
- ^zz++++=EXTRAWORD
hand ^nn++++=EXTRAWORD
information ^nn+nom+++=information,
, ^zz++++=EXTRAWORD
for ^in++++=for
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
will ^md+prd+++=will
be ^vb+be+vrb++=be
grateful ^jj+pred+++=grateful.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
do ^vb+do+aux++=do
amuse ^vb++++=amuse
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
added ^vbd+vpub++xvbnx+=added
in ^in++++=in
her ^pp$+pp3+++=her
blandest ^jjt+atrb+++=blandest
tone ^nn++++=tone.
. ^zz++++=EXTRAWORD
' ^zz++++='When
when ^wrb+who+whq++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you
come ^vb++++=come
to ^to++++=to
understand ^vbi+vprv+++=understand
what ^wdt+who+whcl++=what
my ^pp$+pp1+++=my
position ^nn+nom+++=position
is ^vbz+bez+vrb++=is?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
Rocketts ^np+++??+=Rocketts
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
aside ^rp++++=aside
all ^abn++++=all
thoughts ^nns++++=thoughts
of ^in++++=of
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
esteemed ^vbd+++xvbnx+=esteemed
May ^md+pos+++=May's
's ^$++++=EXTRAWORD
duty ^nn++++=duty
towards ^in++++=towards
the ^ati++++=the
Hall ^nn++++=Hall;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
earnestly ^rb++++=earnestly
hoped ^vprf+++xvbn+=hoped
that ^tht+vcmp+++=that
her ^pp$+pp3+++=her
stay ^vb++++=stay
with ^in++++=with
them ^pp3o+pp3+++=them
might ^md+pos+++=might
pass ^vb++++=pass
unobserved ^jj++++=unobserved
by ^in++++=by
Lady ^nn++++=Lady
and ^cc++++=and
Miss ^npt++++=Miss
Shale ^np++++=Shale,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
felt ^vbd+vprv++xvbnx+=felt
sure ^jj++++=sure,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
positively ^rb++++=positively
dangerous ^jj+pred+++=dangerous
for ^in++++=for
the ^ati++++=the
girl ^nn++++=girl
to ^to++++=to
meet ^vbi++++=meet.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Rockett ^np++++=Rockett
had ^vb+hv+aux++=had
not ^xnot++not++=not
slept ^vprf+++xvbn+=slept
for ^in++++=for
anxiety ^nn++++=anxiety
on ^in++++=on
this ^dt+dem+++=this
score ^nn++++=score.
. ^zz++++=EXTRAWORD
The ^ati++++=The
father ^nn++++=father
was ^vbd+bedz+vrb++=was
also ^rb++++=also
a ^at++++=a
good ^nn++++=good
deal ^vb++++=deal
troubled ^vbd+++xvbn+=troubled;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
wonder ^vb++++=wonder
at ^rb++++=at
May ^md+pos+++=May's
's ^vbz+bez+aux++0=EXTRAWORD
bearing ^vbg+++xvbg+=bearing
and ^cc++++=and
talk ^nn++++=talk
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
whole ^nn++++=whole,
, ^zz++++=EXTRAWORD
an ^at++++=an
agreeable ^jj+atrb+++=agreeable
preponderance ^nn+nom+++=preponderance
over ^in++++=over
the ^ati++++=the
uneasy ^jj+atrb+++=uneasy
feeling ^nvbg+++xvbg+=feeling.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
and ^cc++++=and
Betsy ^np++++=Betsy
shared ^vbd+++xvbn+=shared
a ^at++++=a
secret ^jj+atrb+++=secret
admiration ^nn+nom+++=admiration
for ^in++++=for
the ^ati++++=the
brilliant ^jj+atrb+++=brilliant
qualities ^nns+nom+++=qualities
which ^whp+rel+subj++=which
were ^vbd+bed+aux++=were
flashed ^vpsv++agls+xvbnx+=flashed
before ^in++++=before
their ^pp$+pp3+++=their
eyes ^nns++++=eyes;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
privately ^rb++++=privately
agreed ^vprf+++xvbn+=agreed
that ^tht+vcmp+++=that
May ^md+pos+++=May
was ^vbd+bedz+vrb++=was
more ^rbr++++=more
of ^in++++=of
a ^at++++=a
real ^jj+atrb+++=real
lady ^npt++++=lady
than ^in++++=than
either ^dtx++++=either
the ^ati++++=the
baronet ^nn+++??+=baronet's
's ^vbz+bez+vrb++0=EXTRAWORD
hard ^jj++++=hard-tongued
- ^zz++++=EXTRAWORD
tongued ^jj+atrb++xvbn+=EXTRAWORD
wife ^nn++++=wife
or ^cc++++=or
the ^ati++++=the
disdainful ^jj+atrb+++=disdainful
Hilda ^np+++??+=Hilda
Shale ^nn++++=Shale.
. ^zz++++=EXTRAWORD
So ^ql++++=So
Miss ^npt++++=Miss
Rockett ^np++++=Rockett
took ^vbd+++xvbn+=took
the ^ati++++=the
early ^jj+atrb+++=early
afternoon ^nn++++=afternoon
train ^nn++++=train,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vbd+vprv++xvbn+=found
her ^pp$+pp3+++=her
way ^nn++++=way
to ^in++++=to
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Lindley ^np++++=Lindley's,
's, ^nn+++??+=EXTRAWORD
where ^wrb+who+++=where
she ^pp3a+pp3+++=she
sent ^vbd+++xvbnx+=sent
in ^in++++=in
her ^pp$+pp3+++=her
card ^nn++++=card.
. ^zz++++=EXTRAWORD
At ^rb++++=At
once ^rb"+tm+++=once
admitted ^vbd+vpub++xvbn+=admitted
to ^in++++=to
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
gave ^vbd+++xvbnx+=gave
a ^at++++=a
rapid ^jj+atrb+++=rapid
account ^nn++++=account
of ^in++++=of
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
naming ^vbg+++xvbg+=naming
persons ^nns++++=persons
whose ^whp+rel+obj++=whose
acquaintance ^nn+nom+++=acquaintance
sufficiently ^rb++++=sufficiently
recommended ^vbd+vsua++xvbn+=recommended
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Lindley ^np++++=Lindley
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj++++=good-humoured,
- ^zz++++=EXTRAWORD
humoured ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
chatty ^jj+atrb+++=chatty
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+vrb++=had
a ^at++++=a
lively ^jj+atrb+++=lively
interest ^nn++++=interest
in ^in++++=in
everything ^pn++++=everything
' ^zz++++='progressive';
progressive ^jj+atrb+++=EXTRAWORD
'; ^nn+++??+=EXTRAWORD
a ^at++++=a
new ^jj+atrb+++=new
religion ^nn++++=religion
or ^cc++++=or
a ^at++++=a
new ^nn++++=new
cycling ^vwbg+++xvbg+=cycling-costume
- ^zz++++=EXTRAWORD
costume ^nn++++=EXTRAWORD
stirred ^vbd+++xvbn+=stirred
her ^pp$+pp3+++=her
to ^in++++=to
just ^rb+emph+++=just
the ^ati++++=the
same ^ap++++=same
kind ^rb+hdg+++=kind
of ^rb"+hdg"+++=of
happy ^jj+atrb+++=happy
excitement ^nn+nom+++=excitement;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
no ^at++++=no
prejudices ^nns++++=prejudices,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
decided ^jj+atrb++xvbn+=decided
preference ^nn+nom+++=preference
for ^in++++=for
the ^ati++++=the
society ^nn++++=society
of ^in++++=of
healthy ^jj++++=healthy,
, ^zz++++=EXTRAWORD
high ^jj++++=high-spirited,
- ^zz++++=EXTRAWORD
spirited ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
well ^rb+dspt+++=well-to-do
- ^zz++++=EXTRAWORD
to ^to++++=EXTRAWORD
- ^zz++++=EXTRAWORD
do ^vb+do+vrb++=EXTRAWORD
people ^nns++++=people.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Rockett ^np++++=Rockett's
's ^$++++=EXTRAWORD
talk ^nn++++=talk
was ^vbd+bedz+vrb++=was
exactly ^rb++++=exactly
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
liked ^vbd+++xvbnx+=liked,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
innumerable ^jj+atrb+++=innumerable
topics ^nns++++=topics
of ^in++++=of
the ^ati++++=the
' ^zz++++='advanced'
advanced ^jj+++xvbn+=EXTRAWORD
' ^zz++++=EXTRAWORD
sort ^nn++++=sort,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
much ^ap++++=much
concerned ^jj+++xvbn+=concerned
with ^in++++=with
personalities ^nns+nom+++=personalities,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
avoided ^vbd+++xvbn+=avoided
all ^abn++++=all
tiresome ^jj+atrb+++=tiresome
precision ^nn++++=precision
of ^in++++=of
argument ^nn+nom+++=argument.
. ^zz++++=EXTRAWORD
' ^zz++++='Are
are ^vb+ber+aux++=EXTRAWORD
you ^pp2+pp2+++=you
making ^vbg+++xvbg+=making
a ^at++++=a
stay ^nn++++=stay
here ^rn+pl+++=here?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
hostess ^nns+nom+++=hostess.
. ^zz++++=EXTRAWORD
' ^zz++++='Oh!
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
with ^in++++=with
my ^pp$+pp1+++=my
people ^nns++++=people
in ^in++++=in
the ^ati++++=the
country ^nn++++=country--not
-- ^--+clp+++=EXTRAWORD
not ^xnot++not++=EXTRAWORD
far ^rb+pl+++=far
off ^in+strn+++=off,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
May ^md+pos+++=May
answered ^vbd+vpub++xvbn+=answered
in ^in++++=in
an ^at++++=an
offhand ^jj+atrb+++=offhand
way ^nn++++=way.
. ^zz++++=EXTRAWORD
' ^zz++++='Only
only ^rb+down+++=EXTRAWORD
for ^in++++=for
a ^at++++=a
day ^nn++++=day
or ^cc++++=or
two ^cd++++=two.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Other ^ap++++=Other
callers ^nns+nom+++=callers
were ^vbd+bed+aux++=were
admitted ^vpsv++agls+xvbnx+=admitted,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Miss ^npt++++=Miss
Rockett ^np++++=Rockett
kept ^vbd+++xvbn+=kept
the ^ati++++=the
lead ^nn++++=lead
in ^in++++=in
talk ^nn++++=talk;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
glowed ^vbd+++xvbnx+=glowed
with ^in++++=with
self ^nn++++=self-satisfaction,
- ^zz++++=EXTRAWORD
satisfaction ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
feeling ^nvbg+++xvbg+=feeling
that ^tht+ncmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
really ^rb+emph+splt++=really
showing ^vbg+vprv++xvbgx+=showing
to ^in++++=to
great ^jj+atrb+++=great
advantage ^nn+nom+++=advantage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
everybody ^pn++++=everybody
admired ^vbd+++xvbn+=admired
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
door ^nn++++=door
again ^rb+tm+++=again
opened ^vbd+++xvbn+=opened
the ^ati++++=the
name ^nn++++=name
announced ^vbd+vpub++xvbn+=announced
was ^vbd+bedz+vrb++=was
' ^zz++++='Miss
miss ^npt++++=EXTRAWORD
Shale ^np++++=Shale.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Stopping ^vbg+++xvbg+=Stopping
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
a ^at++++=a
swift ^jj+atrb+++=swift
sentence ^nn+nom+++=sentence,
, ^zz++++=EXTRAWORD
May ^md+pos+++=May
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
newcomer ^nn+nom+++=newcomer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
indeed ^qlp++++=indeed
Hilda ^np+++??+=Hilda
Shale ^nn++++=Shale,
, ^zz++++=EXTRAWORD
of ^in++++=of
Brent ^np+++??+=Brent
Hall ^nn++++=Hall;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+pdem+++=this
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
disconcert ^nn+++??+=disconcert
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Without ^in++++=Without
lowering ^xvbg+++xvbg+=lowering
her ^pp$+pp3+++=her
voice ^nn++++=voice
she ^pp3a+pp3+++=she
finished ^vbd+++xvbnx+=finished
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
saying ^vbg+++xvbgx+=saying,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ended ^vpsv++agls+xvbn+=ended
in ^in++++=in
a ^at++++=a
mirthful ^jj++++=mirthful
key ^jjb++++=key.
. ^zz++++=EXTRAWORD
The ^ati++++=The
baronet ^nn+++??+=baronet's
's ^$++++=EXTRAWORD
daughter ^nn+nom+++=daughter
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
into ^in+ppvb+++=into
town ^nn++++=town
on ^rp++++=on
her ^pp3o+pp3+++=her
bicycle ^nn++++=bicycle,
, ^zz++++=EXTRAWORD
as ^ql++++=as
was ^vbd+bedz+aux++=was
declared ^vpsv++by+xvbnx+=declared
by ^in++++=by
the ^ati++++=the
short ^jj+atrb+++=short
skirt ^nn++++=skirt,
, ^zz++++=EXTRAWORD
easy ^jj+atrb+++=easy
jacket ^nn++++=jacket,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brown ^jj+atrb+++=brown
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
well ^rb++++=well
displayed ^vwbn+++xvbn+=displayed
her ^pp$+pp3+++=her
athletic ^jj+atrb+++=athletic
person ^nn++++=person.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
a ^at++++=a
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
strongly ^rb+amp+++=strongly
built ^vbd+++xvbn+=built
girl ^nn++++=girl
of ^in++++=of
six ^cd++++=six-and-twenty,
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
twenty ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
face ^nn++++=face
of ^in++++=of
hard ^jj+atrb+++=hard
comeliness ^nns+nom+++=comeliness
and ^cc++++=and
magnificent ^jj+atrb+++=magnificent
tawny ^jj+atrb+++=tawny
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
All ^abn++++=All
her ^pp3o+pp3+++=her
movements ^nns+nom+++=movements
suggested ^vbd+vpub++xvbn+=suggested
vigour ^nn++++=vigour;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
shook ^vbd+++xvbnx+=shook
hands ^nns++++=hands
with ^in++++=with
a ^at++++=a
downward ^nn++++=downward
jerk ^vb++++=jerk,
, ^zz++++=EXTRAWORD
moved ^j+++xvbn+=moved
about ^in++++=about
the ^ati++++=the
room ^nn++++=room
with ^in++++=with
something ^pn++++=something
of ^in++++=of
a ^at++++=a
stride ^nn++++=stride
and ^cc++++=and,
, ^zz++++=EXTRAWORD
in ^in++++=in
sitting ^xvbg+++xvbg+=sitting
down ^rp++++=down,
, ^zz++++=EXTRAWORD
crossed ^j+++xvbn+=crossed
her ^pp$+pp3+++=her
legs ^nns++++=legs
abruptly ^rb++++=abruptly.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
first ^od++++=first
her ^pp3o+pp3+++=her
look ^vb++++=look
had ^vbd+hvd+aux++=had
turned ^vprf+++xvbnx+=turned
with ^in++++=with
surprise ^nn++++=surprise
to ^in++++=to
Miss ^npt++++=Miss
Rockett ^np++++=Rockett.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
minute ^nn++++=minute
or ^cc++++=or
two ^cd++++=two,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hostess ^nns+nom+++=hostess
presented ^vwbn+++xvbn+=presented
that ^dt+dem+++=that
young ^jj+atrb+++=young
lady ^nn++++=lady
to ^in++++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Shale ^np++++=Shale
raised ^vbd+++xvbn+=raised
her ^pp3o+pp3+++=her
eyebrows ^nns++++=eyebrows
a ^rb++++=a
little ^rb"++++=little,
, ^zz++++=EXTRAWORD
smiled ^j+++xvbn+=smiled
in ^in++++=in
another ^dt++++=another
direction ^nn+nom+++=direction,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
a ^at++++=a
just ^rb+emph+++=just
perceptible ^jj+atrb+++=perceptible
nod ^nn++++=nod.
. ^zz++++=EXTRAWORD
May ^md+pos+++=May's
's ^$++++=EXTRAWORD
behaviour ^nn++++=behaviour
was ^vbd+bedz+vrb++=was
as ^ql++++=as
nearly ^rb+down+++=nearly
as ^in++++=as
possible ^jj++++=possible
the ^ati++++=the
same ^ap++++=same.
. ^zz++++=EXTRAWORD
' ^zz++++='Do
do ^vb+do+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
cycle ^nn++++=cycle,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Rockett ^np++++=Rockett?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Lindley ^np++++=Lindley.
. ^zz++++=EXTRAWORD
' ^zz++++='No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=don't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
fact ^nn++++=fact
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
never ^rb++splt++=never
found ^vprf+++xvbnx+=found
time ^nn++++=time
to ^to++++=to
learn ^vbi+vprv+++=learn.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
A ^at++++=A
lady ^npt++++=lady
remarked ^vbd+vpub++xvbn+=remarked
that ^tht+vcmp+++=that
nowadays ^rb+tm+++=nowadays
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
certain ^jj+atrb+++=certain
distinction ^nn+nom+++=distinction
in ^in++++=in
not ^xnot++not++=not
cycling ^vbg+nom++xvbg+=cycling;
; ^zz++++=EXTRAWORD
whereupon ^cs+sub+++=whereupon
Miss ^npt++++=Miss
Shale ^np++++=Shale's
's ^$++++=EXTRAWORD
abrupt ^jj++++=abrupt
and ^cc++++=and
rather ^rb++++=rather
metallic ^jj+atrb+++=metallic
voice ^nn++++=voice
sounded ^vbd+++xvbn+=sounded
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
meant ^vpsv++agls+xvbnx+=meant
for ^in++++=for
gentle ^jj+atrb+++=gentle
irony ^nn++++=irony.
. ^zz++++=EXTRAWORD
' ^zz++++='It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
pity ^nn++++=pity
the ^ati++++=the
machines ^nns++++=machines
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
sold ^vpsv++agls+xvbnx+=sold
cheaper ^jjr++++=cheaper.
. ^zz++++=EXTRAWORD
A ^ap++++=A
great ^ap"++++=great
many ^ap"++++=many
people ^nns++++=people
who ^whp+rel+subj++=who
would ^md+prd+++=would
like ^vb++++=like
to ^to+vcmp+++=to
cycle ^vbi++++=cycle
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
feel ^vb+vprv+++=feel
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
afford ^vb++++=afford
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
often ^rb++++=often
hears ^vbz+vprv+++=hears
of ^in++++=of
such ^abl++++=such
cases ^nns++++=cases
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
country ^nn++++=country,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
seems ^vbz+seem+++=seems
awfully ^ql++++=awfully
hard ^jj+atrb+++=hard
lines ^nns++++=lines,
, ^zz++++=EXTRAWORD
does ^vbz+doz+vrb++=doesn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Rockett ^np++++=Rockett
felt ^vbd+vprv++xvbn+=felt
a ^at++++=a
warmth ^nn++++=warmth
ascending ^vwbg+++xvbg+=ascending
to ^in++++=to
her ^pp$+pp3+++=her
ears ^nns++++=ears,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
a ^at++++=a
violent ^jj+atrb+++=violent
effort ^nn++++=effort
to ^to+ncmp+++=to
look ^vbi++++=look
unconcerned ^jj++++=unconcerned.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
say ^vbi+vpub+tht0++=say
something ^pn++++=something,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
could ^md+pos+++=could
not ^xnot++not++=not
find ^vb+vprv+++=find
the ^ati++++=the
right ^jj+atrb+++=right
words ^nns++++=words,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
feel ^vb+vprv+++=feel
altogether ^nn+nom+++=altogether
sure ^jj++++=sure
of ^in++++=of
her ^pp$+pp3+++=her
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hostess ^nns+nom+++=hostess,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
made ^vprf+++xvbn+=made
no ^at++++=no
personal ^jj+atrb+++=personal
application ^nn+nom+++=application
of ^in++++=of
Miss ^npt++++=Miss
Shale ^np++++=Shale's
's ^$++++=EXTRAWORD
remark ^nn++++=remark,
, ^zz++++=EXTRAWORD
began ^j+++xvbn+=began
to ^to++++=to
discuss ^vbi++++=discuss
the ^ati++++=the
prices ^nns++++=prices
of ^in++++=of
bicycles ^nns++++=bicycles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
others ^aps++++=others
chimed ^jj+++xvbn+=chimed
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
May ^md+pos+++=May
fretted ^vbd+++xvbn+=fretted
under ^in++++=under
this ^dt+dem+++=this
turn ^nn++++=turn
of ^in++++=of
the ^ati++++=the
conversation ^nn+nom+++=conversation.
. ^zz++++=EXTRAWORD
Seeing ^vbg+vprv++xvbg+=Seeing
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
likely ^jj++++=likely
to ^to+jcmp+++=to
revert ^vbi++++=revert
to ^in++++=to
subjects ^nns++++=subjects
in ^in++++=in
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
could ^md+pos+++=could
shine ^vb++++=shine,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
rose ^vbd+++xvbnx+=rose
and ^cc+phrs+++=and
offered ^vbd+++xvbn+=offered
to ^to++++=to
take ^vbi++++=take
leave ^vb++++=leave.
. ^zz++++=EXTRAWORD
' ^zz++++='Must
must ^md+nec+++=EXTRAWORD
you ^pp2+pp2+++=you
really ^rb+emph+++=really
go ^vb++++=go?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
fell ^vbd+++xvbn+=fell
with ^in++++=with
conventional ^jj+atrb+++=conventional
regret ^nn++++=regret
from ^in++++=from
the ^ati++++=the
hostess ^nns+nom+++=hostess's
's ^$++++=EXTRAWORD
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
' ^zz++++='I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
