As ^ql++++=As
solar ^jj+atrb+++=solar
system ^nn++++=system
inaugurated ^vwbn+++xvbn+=inaugurated
by ^in++++=by
Joshua ^np++++=Joshua.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
the ^ati++++=the
white ^jj++++=white-robed
- ^zz++++=EXTRAWORD
robed ^jj+++xvbn+=EXTRAWORD
Druids ^np+++??+=Druids
filed ^vbd+++xvbn+=filed
past ^nn++++=past
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
again ^rb+tm+++=again
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
improbable ^jj+atrb+++=improbable
mistletoe ^nn++++=mistletoe
cut ^vbd+++xvbn+=cut
from ^in++++=from
that ^dt+dem+++=that
impossible ^jj+atrb+++=impossible
oak ^nn++++=oak,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
again ^rb+tm+++=again
cold ^jj+atrb+++=cold
chills ^nns+++??+=chills
ran ^vbd+++xvbn+=ran
down ^rb+phrv+++=down
my ^pp$+pp1+++=my
back ^jjb++++=back
with ^in++++=with
the ^ati++++=the
first ^od++++=first
strain ^nn++++=strain
of ^in++++=of
the ^ati++++=the
recitative ^nn++++=recitative.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thumping ^nn++++=thumping
springs ^vbz++++=springs
essayed ^vbd+++xvbn+=essayed
to ^to++++=to
beat ^vbi++++=beat
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
private ^jj++++=private-box-like
- ^zz++++=EXTRAWORD
box ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
obscurity ^nn+nom+++=obscurity
of ^in++++=of
the ^ati++++=the
vehicle ^nn++++=vehicle
lent ^vbd+++xvbn+=lent
a ^at++++=a
cheap ^jj+atrb+++=cheap
enchantment ^nn+nom+++=enchantment
to ^in++++=to
the ^ati++++=the
view ^nn++++=view.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
vast ^jj+atrb+++=vast
improvement ^nn+nom+++=improvement
upon ^in++++=upon
my ^pp$+pp1+++=my
past ^jjb+atrb+++=past
experience ^nn+nom+++=experience,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
hugged ^vbd+++xvbnx+=hugged
the ^ati++++=the
fond ^jj+atrb+++=fond
delusion ^nn++++=delusion.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
fears ^nns++++=fears
for ^in++++=for
the ^ati++++=the
driver ^nn++++=driver
were ^vbd+bed+aux++=were
dissipated ^vpsv++agls+xvbnx+=dissipated
with ^in++++=with
the ^ati++++=the
rising ^jj+++xvbg+=rising
moon ^np++++=moon.
. ^zz++++=EXTRAWORD
A ^at++++=A
familiar ^jj++++=familiar
sound ^jj++++=sound
had ^vbd+hvd+aux++=had
assured ^vprf+++xvbnx+=assured
me ^pp1o+pp1+++=me
of ^in++++=of
his ^pp$+pp3+++=his
presence ^nn+nom+++=presence
in ^in++++=in
the ^ati++++=the
full ^jj+atrb+++=full
possession ^nn++++=possession
of ^in++++=of
at ^rb++++=at
least ^rb"++++=least
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
most ^ap+emph+++=most
important ^jj+atrb+++=important
functions ^nns+nom+++=functions.
. ^zz++++=EXTRAWORD
Frequent ^jj+atrb+++=Frequent
and ^cc+phrs+++=and
full ^jj+atrb+++=full
expectoration ^nn+nom+++=expectoration
convinced ^vwbn+++xvbn+=convinced
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
his ^pp$+pp3+++=his
lips ^nns++++=lips
were ^vbd+bed+vrb++=were
as ^ql++++=as
yet ^rb++++=yet
not ^xnot++not++=not
sealed ^vpsv++by+xvbn+=sealed
by ^in++++=by
the ^ati++++=the
gag ^nn++++=gag
of ^in++++=of
highwaymen ^jj+++xvbn+=highwaymen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
soothed ^vbd+++xvbn+=soothed
my ^pp$+pp1+++=my
anxious ^jj+atrb+++=anxious
ear ^nn++++=ear.
. ^zz++++=EXTRAWORD
With ^in++++=With
this ^dt+dem+++=this
load ^nn++++=load
lifted ^vbd+++xvbn+=lifted
from ^in++++=from
my ^pp$+pp1+++=my
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
assisted ^vpsv++by+xvbn+=assisted
by ^in++++=by
the ^ati++++=the
mild ^jj+atrb+++=mild
presence ^nn+nom+++=presence
of ^in++++=of
Diana ^np++++=Diana,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
left ^vbd+++xvbn+=left,
, ^zz++++=EXTRAWORD
as ^ql++++=as
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
visited ^vbd+++xvbnx+=visited
Endymion ^np+++??+=Endymion,
, ^zz++++=EXTRAWORD
much ^ap++++=much
of ^in++++=of
her ^pp$+pp3+++=her
splendor ^nn++++=splendor
outside ^jjb++++=outside
my ^pp$+pp1+++=my
cavern ^nn++++=cavern--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
looked ^vbd+++xvbnx+=looked
around ^rp++++=around
the ^ati++++=the
empty ^jj+atrb+++=empty
vehicle ^nn++++=vehicle.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
forward ^jj+atrb+++=forward
seat ^nn++++=seat
lay ^vbd+++xvbn+=lay
a ^at++++=a
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
hairpin ^nn++++=hairpin.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
picked ^vbd+++xvbnx+=picked
it ^pp3+it+++=it
up ^rb+phrv+++=up
with ^in+ppvb+++=with
an ^at++++=an
interest ^nn++++=interest
that ^tht+rel+++=that,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
soon ^rb+tm+++=soon
abated ^vbd+++xvbn+=abated.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
scent ^nn++++=scent
of ^in++++=of
the ^ati++++=the
roses ^nns++++=roses
to ^to++++=to
cling ^vbi++++=cling
to ^in++++=to
it ^pp3+it+++=it
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
even ^rb++++=even
of ^in++++=of
hair ^nn++++=hair
oil ^nn++++=oil.
. ^zz++++=EXTRAWORD
No ^at++++=No
bend ^nn++++=bend
or ^cc++++=or
twist ^nn++++=twist
in ^in++++=in
its ^pp$+it+++=its
rigid ^jj+atrb+++=rigid
angles ^nns++++=angles
betrayed ^vbd+++xvbn+=betrayed
any ^dti++++=any
trait ^nn++++=trait
of ^in++++=of
its ^pp$+it+++=its
wearer ^nn++++=wearer's
's ^$++++=EXTRAWORD
character ^nn+nom+++=character.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
think ^vbi+vprv+++=think
that ^tht+vcmp+++=that
it ^pp3+it+++=it
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
" ^zz++++="Mariar's."
mariar ^nn+++??+=EXTRAWORD
's." ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
imagine ^vbi+vprv+tht0++=imagine
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
confining ^vbg+++xvbg+=confining
the ^ati++++=the
symmetrical ^jj+atrb+++=symmetrical
curls ^nns++++=curls
of ^in++++=of
that ^dt+dem+++=that
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
might ^md+pos+++=might
have ^vb+hv+aux++=have
heard ^vprf++tht0+xvbnx+=heard
the ^ati++++=the
soft ^jj+atrb+++=soft
compliments ^nns+nom+++=compliments
whispered ^vbd+++xvbn+=whispered
in ^in++++=in
her ^pp$+pp3+++=her
ears ^nns++++=ears
which ^whp+rel+subj++=which
provoked ^vbd+++xvbn+=provoked
the ^ati++++=the
wrath ^nn++++=wrath
of ^in++++=of
the ^ati++++=the
aged ^jj+atrb+++=aged
female ^nn++++=female.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
in ^rb++++=in
vain ^rb"++++=vain.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
reticent ^jj+pred+++=reticent
and ^cc+phrs+++=and
unswerving ^jj++++=unswerving
in ^in++++=in
its ^pp$+it+++=its
upright ^jj+atrb+++=upright
fidelity ^nn+nom+++=fidelity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
slipped ^vbd+++xvbn+=slipped
listlessly ^jj++++=listlessly
through ^in++++=through
my ^pp$+pp1+++=my
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
dozed ^vprf+++xvbnx+=dozed
repeatedly ^rb++++=repeatedly--waked
-- ^--+clp+++=EXTRAWORD
waked ^j+++xvbn+=EXTRAWORD
on ^in++++=on
the ^ati++++=the
threshold ^nn++++=threshold
of ^in++++=of
oblivion ^nn++++=oblivion
by ^in++++=by
contact ^nn++++=contact
with ^in++++=with
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
angles ^nns++++=angles
of ^in++++=of
the ^ati++++=the
coach ^nn++++=coach,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
feeling ^nvbg+++xvbg+=feeling
that ^tht+ncmp+++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
unconsciously ^rb++splt++=unconsciously
assuming ^vbg+++xvbgx+=assuming,
, ^zz++++=EXTRAWORD
in ^in++++=in
imitation ^nn+nom+++=imitation
of ^in++++=of
a ^at++++=a
humble ^jj+atrb+++=humble
insect ^nn++++=insect
of ^in++++=of
my ^pp$+pp1+++=my
childish ^jj+atrb+++=childish
recollection ^nn+nom+++=recollection,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
spherical ^jj+atrb+++=spherical
shape ^nn++++=shape
which ^whp+rel+subj++=which
could ^md+pos+++=could
best ^jjt++++=best
resist ^vb++++=resist
those ^dt+dem+++=those
impressions ^nns++++=impressions,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
perceived ^vbd+vprv++xvbnx+=perceived
that ^tht+vcmp+++=that
the ^ati++++=the
moon ^nn++++=moon,
, ^zz++++=EXTRAWORD
riding ^nvbg+++xvbg+=riding
high ^jj++++=high
in ^in++++=in
the ^ati++++=the
heavens ^nns++++=heavens,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
separate ^nn+nom+++=separate
the ^ati++++=the
formless ^jj+atrb+++=formless
masses ^nns++++=masses
of ^in++++=of
the ^ati++++=the
shadowy ^jj+atrb+++=shadowy
landscape ^nn++++=landscape.
. ^zz++++=EXTRAWORD
Trees ^nns++++=Trees
isolated ^vbd+++xvbn+=isolated,
, ^zz++++=EXTRAWORD
in ^in++++=in
clumps ^nns++++=clumps
and ^cc++++=and
assemblages ^nns+nom+++=assemblages,
, ^zz++++=EXTRAWORD
changed ^jj+atrb++xvbn+=changed
places ^nns++++=places
before ^in++++=before
my ^pp$+pp1+++=my
window ^nn++++=window.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sharp ^jj+atrb+++=sharp
outlines ^nns++++=outlines
of ^in++++=of
the ^ati++++=the
distant ^jj+atrb+++=distant
hills ^nns++++=hills
came ^vbd+++xvbn+=came
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
as ^in++++=as
in ^in"++++=in
daylight ^nn++++=daylight,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
little ^ap++++=little
softened ^jj+++xvbn+=softened
in ^in++++=in
the ^ati++++=the
dry ^jj++++=dry,
, ^zz++++=EXTRAWORD
cold ^jj+atrb+++=cold,
, ^zz++++=EXTRAWORD
dewless ^jj+atrb+++=dewless
air ^nn++++=air
of ^in++++=of
a ^at++++=a
California ^np++++=California
summer ^nn++++=summer
night ^nn++++=night.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
wondering ^vbg+++xvbgx+=wondering
how ^wrb+who+++=how
late ^jj++++=late
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thinking ^vbg+vprv++xvbg+=thinking
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
the ^ati++++=the
horses ^nns++++=horses
of ^in++++=of
the ^ati++++=the
night ^nn++++=night
traveled ^vbd+++xvbn+=traveled
as ^ql++++=as
slowly ^rb++++=slowly
as ^in++++=as
the ^ati++++=the
team ^nn++++=team
before ^in++++=before
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
Faustus ^np+++??+=Faustus
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
spared ^vpsv++agls+xvbnx+=spared
his ^pp$+pp3+++=his
agonizing ^jj+atrb+++=agonizing
prayer ^nn++++=prayer,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
a ^at++++=a
sudden ^jj+atrb+++=sudden
spasm ^nn++++=spasm
of ^in++++=of
activity ^nn+nom+++=activity
attacked ^vbd+++xvbn+=attacked
my ^pp$+pp1+++=my
driver ^nn++++=driver.
. ^zz++++=EXTRAWORD
A ^at++++=A
succession ^nn++++=succession
of ^in++++=of
whip ^nn++++=whip-snappings,
- ^zz++++=EXTRAWORD
snappings ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
pack ^nn++++=pack
of ^in++++=of
Chinese ^jj+atrb+++=Chinese
crackers ^nns+nom+++=crackers,
, ^zz++++=EXTRAWORD
broke ^j+++xvbn+=broke
from ^in++++=from
the ^ati++++=the
box ^nn++++=box
before ^in++++=before
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stage ^nn++++=stage
leaped ^vbd+++xvbn+=leaped
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
could ^md+pos+++=could
pick ^vb++++=pick
myself ^ppl+pp1+++=myself
from ^in++++=from
under ^in++++=under
the ^ati++++=the
seat ^nn++++=seat,
, ^zz++++=EXTRAWORD
a ^at++++=a
long ^rb++++=long
white ^jj++++=white
building ^jj+++xvbg+=building
had ^vb+hv+vrb++=had
in ^in++++=in
some ^dti++++=some
mysterious ^jj+atrb+++=mysterious
way ^nn++++=way
rolled ^vbd+++xvbn+=rolled
before ^in++++=before
my ^pp$+pp1+++=my
window ^nn++++=window.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
must ^md+nec+++=must
be ^vb+be+vrb++=be
Slumgullion ^np+++??+=Slumgullion!
! ^zz++++=EXTRAWORD
As ^ql++++=As
I ^pp1a+pp1+++=I
descended ^vbd+++xvbnx+=descended
from ^in++++=from
the ^ati++++=the
stage ^nn++++=stage
I ^pp1a+pp1+++=I
addressed ^vbd+++xvbnx+=addressed
the ^ati++++=the
driver ^nn++++=driver:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you
changed ^vbd+++xvbn+=changed
horses ^nns++++=horses
on ^in++++=on
the ^ati++++=the
road ^nn++++=road?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
we ^pp1a+pp1+++=we
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
hours ^nns++++=hours
ago ^rb++++=ago."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
odd ^jj++++=odd.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
notice ^vb+vprv+++=notice
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Must
must ^md+nec+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
asleep ^jj++++=asleep,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
Hope ^nn++++=Hope
you ^pp2+pp2+++=you
had ^vb+hv+vrb++=had
a ^at++++=a
pleasant ^jj+atrb+++=pleasant
nap ^nn++++=nap.
. ^zz++++=EXTRAWORD
Bully ^nn++++=Bully
place ^nn++++=place
for ^in++++=for
a ^at++++=a
nice ^jj+atrb+++=nice
quiet ^jj+atrb+++=quiet
snooze ^nn++++=snooze--empty
-- ^--+clp+++=EXTRAWORD
empty ^jj+atrb+++=EXTRAWORD
stage ^nn++++=stage,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
