Two ^cd++++=Two
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
made ^vprf+++xvbn+=made
no ^at++++=no
attempt ^nn++++=attempt
to ^to+ncmp+++=to
take ^vbi++++=take
the ^ati++++=the
handkerchief ^nn++++=handkerchief.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
were ^vbd+bed+aux++=were
you ^pp2+pp2+++=you
doing ^vbg+++xvbg+=doing
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
right ^nn++++=right
have ^vb+hv+vrb++=have
you ^pp2+pp2+++=you
to ^in++++=to
question ^nn+nom+++=question
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
answered ^vbd+vpub++xvbnx+=answered.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
right ^nn++++=right
of ^in++++=of
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
loves ^vbz++++=loves
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
replied ^vbd+vpub++xvbnx+=replied;
; ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
came ^vbd+++xvbnx+=came
here ^rn+pl+++=here
to ^to++++=to
ask ^vbi++++=ask
you ^pp2+pp2+++=you
to ^to++++=to
be ^vbi++vrb++=be
my ^pp$+pp1+++=my
wife ^nn++++=wife."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
hid ^vbd+++xvbnx+=hid
her ^pp$+pp3+++=her
face ^nn++++=face
in ^in++++=in
her ^pp$+pp3+++=her
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
burst ^vpsv++agls+xvbn+=burst
into ^in+ppvb+++=into
floods ^nns++++=floods
of ^in++++=of
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
tell ^vb++++=tell
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
, ^zz++++=,
looking ^jj+++xvbg+=looking
me ^pp1o+pp1+++=me
straight ^rb++++=straight
in ^in++++=in
the ^ati++++=the
face ^nn++++=face,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Lord
lord ^npt++++=EXTRAWORD
Murchison ^np+++??+=Murchison,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing
to ^to++++=to
tell ^vbi++++=tell
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
went ^vbd+++xvbn+=went
to ^to++++=to
meet ^vbi++++=meet
some ^dti++++=some
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cried ^vbd+++xvbnx+=cried;
; ^zz++++=EXTRAWORD
" ^zz++++="this
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
mystery ^nn+nom+++=mystery."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
grew ^vbd+++xvbnx+=grew
dreadfully ^rb++++=dreadfully
white ^jj++++=white,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
went ^vbd+++xvbnx+=went
to ^to++++=to
meet ^vbi++++=meet
no ^at++++=no
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can't
can ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
tell ^vb++++=tell
the ^ati++++=the
truth ^nn++++=truth?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
exclaimed ^vbd+++xvbnx+=exclaimed.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
told ^vprf++tht0+xvbnx+=told
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
mad ^jj+pred+++=mad,
, ^zz++++=EXTRAWORD
frantic ^jj++++=frantic;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
terrible ^jj+atrb+++=terrible
things ^nns++++=things
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Finally ^rb++++=Finally
I ^pp1a+pp1+++=I
rushed ^vbd+++xvbnx+=rushed
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wrote ^vbd+vprv++xvbnx+=wrote
me ^pp1o+pp1+++=me
a ^at++++=a
letter ^nn++++=letter
the ^ati++++=the
next ^ap++++=next
day ^nn++++=day;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sent ^vbd+++xvbnx+=sent
it ^pp3+it+++=it
back ^jjb++++=back
unopened ^jj+++xvbn+=unopened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
started ^vpsv++agls+xvbn+=started
for ^in++++=for
Norway ^np++++=Norway
with ^in++++=with
Alan ^np++++=Alan
Colville ^np+++??+=Colville.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
a ^at++++=a
month ^nn++++=month
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
first ^od++++=first
thing ^nn++++=thing
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
in ^in++++=in
the ^ati++++=the
Morning ^nn++++=Morning
Post ^nn++++=Post
was ^vbd+bedz+vrb++=was
the ^ati++++=the
death ^nn++++=death
of ^in++++=of
Lady ^nn++++=Lady
Alroy ^np+++??+=Alroy.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
caught ^vprf+++xvbnx+=caught
a ^at++++=a
chill ^vb++++=chill
at ^rb++++=at
the ^ati++++=the
Opera ^nn++++=Opera,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died
in ^in++++=in
five ^cd++++=five
days ^nns++++=days
of ^in++++=of
congestion ^nn+nom+++=congestion
of ^in++++=of
the ^ati++++=the
lungs ^nns++++=lungs.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shut ^vbd+++xvbnx+=shut
myself ^ppl+pp1+++=myself
up ^rp++++=up
and ^cc++++=and
saw ^vbd+vprv++xvbn+=saw
no ^at++++=no
one ^pn++++=one.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
loved ^vprf+++xvbnx+=loved
her ^pp$+pp3+++=her
so ^pn++++=so
much ^ap++++=much,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
loved ^vprf+++xvbnx+=loved
her ^pp$+pp3+++=her
so ^cs+sub+++=so
madly ^rb++++=madly.
. ^zz++++=EXTRAWORD
Good ^jj+atrb+++=Good
god ^nn++++=god!
! ^zz++++=EXTRAWORD
how ^wrb+who+++=how
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
loved ^vprf+++xvbnx+=loved
that ^dt+dem+++=that
woman ^nn++++=woman!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
went ^vbd+++xvbn+=went
to ^in++++=to
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
house ^nn++++=house
in ^in++++=in
it ^pp3+it+++=it?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
' ^zz++++='Yes,'
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered.
. ^zz++++=EXTRAWORD
' ^zz++++='One
one ^cd1++++=EXTRAWORD
day ^nn++++=day
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
Cumnor ^np+++??+=Cumnor
Street ^nn++++=Street.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
help ^vb++++=help
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
tortured ^vpsv++agls+xvbnx+=tortured
with ^in++++=with
doubt ^nn++++=doubt.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knocked ^vbd+++xvbnx+=knocked
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
respectable ^jj++++=respectable-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
woman ^nn++++=woman
opened ^vbd+++xvbn+=opened
it ^pp3+it+++=it
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua+tht0+xvbnx+=asked
her ^pp$+pp3+++=her
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
any ^dti++++=any
rooms ^nns++++=rooms
to ^to++++=to
let ^vbi++++=let.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
replied ^vbd+vpub++xvbnx+=replied,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
drawing ^jj+++xvbg+=drawing-rooms
- ^zz++++=EXTRAWORD
rooms ^nns++++=EXTRAWORD
are ^vb+ber+aux++=are
supposed ^vb++pmd"+xvbnx+=supposed
to ^to+vcmp+pmd++=to
be ^vbi+vbi+aux++=be
let ^vb+++xvbn+=let;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
not ^xnot++not++=not
seen ^vprf+++xvbn+=seen
the ^ati++++=the
lady ^nn++++=lady
for ^in++++=for
three ^cd++++=three
months ^nns++++=months,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
rent ^vb++++=rent
is ^vbz+bez+vrb++=is
owing ^in++++=owing
on ^rp++++=on
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
have ^vb+hv+vrb++=have
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
this ^dt+dem+++=this
the ^ati++++=the
lady ^nn++++=lady?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
showing ^vbg+vprv++xvbg+=showing
the ^ati++++=the
photograph ^nn++++=photograph.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
sure ^jj++++=sure
enough ^dt++++=enough,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
exclaimed ^vbd+++xvbnx+=exclaimed;
; ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc+cls+++=EXTRAWORD
when ^wrb+who+++=when
is ^vbz+bez+aux++=is
she ^pp3a+pp3+++=she
coming ^vbg+++xvbg+=coming
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
lady ^nn++++=lady
is ^vbz+bez+vrb++=is
dead ^jj+pred+++=dead,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope
not ^xnot++not++=not!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
woman ^nn++++=woman;
; ^zz++++=EXTRAWORD
" ^zz++++="she
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
my ^pp$+pp1+++=my
best ^jjt++++=best
lodger ^jjr++++=lodger.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
paid ^vbd+++xvbnx+=paid
me ^pp1o+pp1+++=me
three ^cd++++=three
guineas ^nns++++=guineas
a ^at++++=a
week ^nn++++=week
merely ^rb+down+++=merely
to ^to++++=to
sit ^vbi++++=sit
in ^in++++=in
my ^pp$+pp1+++=my
drawing ^nvbg+++xvbg+=drawing-rooms
- ^zz++++=EXTRAWORD
rooms ^nns++++=EXTRAWORD
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
met ^vbd+++xvbnx+=met
some ^dti++++=some
one ^cd1++++=one
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
woman ^nn++++=woman
assured ^vwbn+vpub++xvbn+=assured
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
always ^rb++++=always
came ^vbd+++xvbn+=came
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saw ^vbd+vprv++xvbn+=saw
no ^at++++=no
one ^pn++++=one.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
on ^in++++=on
earth ^nn++++=earth
did ^vbd+dod+aux++=did
she ^pp3a+pp3+++=she
do ^vb+do+vrb++=do
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
simply ^rb++++=simply
sat ^vbd+++xvbn+=sat
in ^in++++=in
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
reading ^vbg+++xvbg+=reading
books ^nns++++=books,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb++++=sometimes
had ^vb+hv+vrb++=had
tea ^nn++++=tea,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
woman ^nn++++=woman
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
so ^ql++++=so
I ^pp1a+pp1+++=I
gave ^vbd+++xvbnx+=gave
her ^pp3o+pp3+++=her
a ^at++++=a
sovereign ^nn++++=sovereign
and ^cc++++=and
went ^vbd+++xvbn+=went
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
it ^pp3+it+++=it
all ^abn++++=all
meant ^vbd+vprv++xvbn+=meant?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
believe ^vb+vprv+tht0++=believe
the ^ati++++=the
woman ^nn++++=woman
was ^vbd+bedz+aux++=was
telling ^nvbg+++xvbg+=telling
the ^ati++++=the
truth ^nn++++=truth?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+vrb++=do.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
did ^vbd+dod+vrb++=did
Lady ^npt++++=Lady
Alroy ^np+++??+=Alroy
go ^vb++++=go
there ^rn+pl+++=there?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='My
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
Gerald ^np++++=Gerald,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
' ^zz++++='Lady
lady ^npt++++=EXTRAWORD
Alroy ^np+++??+=Alroy
was ^vbd+bedz+vrb++=was
simply ^rb++++=simply
a ^at++++=a
woman ^nn++++=woman
with ^in++++=with
a ^at++++=a
mania ^nn++++=mania
for ^in++++=for
mystery ^nn+nom+++=mystery.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
these ^dt+dem+++=these
rooms ^nns++++=rooms
for ^in++++=for
the ^ati++++=the
pleasure ^nn++++=pleasure
of ^in++++=of
going ^xvbg+++xvbg+=going
there ^rn+pl+++=there
with ^in++++=with
her ^pp$+pp3+++=her
veil ^nn++++=veil
down ^rp++++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
imagining ^vbg+vprv+tht0+xvbg+=imagining
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
a ^at++++=a
heroine ^nn++++=heroine.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
a ^at++++=a
passion ^nn++++=passion
for ^in++++=for
secrecy ^nn++++=secrecy,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
herself ^ppl+pp3+++=herself
was ^vbd+bedz+vrb++=was
merely ^rb+down+++=merely
a ^at++++=a
Sphinx ^np+++??+=Sphinx
without ^in++++=without
a ^at++++=a
secret ^nn++++=secret.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
really ^rb+emph+++=really
think ^vb+vprv+++=think
so ^ql++++=so?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
sure ^jj+pred+++=sure
of ^in++++=of
it ^pp3+it+++=it,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
out ^rp+pl+++=out
the ^ati++++=the
morocco ^np++++=morocco
case ^nn++++=case,
, ^zz++++=EXTRAWORD
opened ^j+++xvbn+=opened
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
photograph ^nn++++=photograph.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
wonder ^vb++++=wonder?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbn+=said
at ^rb++++=at
last ^rb"++++=last.
. ^zz++++=EXTRAWORD
