From ^in++++=From
silver ^nn++++=silver
band ^nn++++=band,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
torn ^vpsv++agls+xvbnx+=torn
from ^in++++=from
the ^ati++++=the
umbrella ^nn++++=umbrella.
. ^zz++++=EXTRAWORD
No ^at++++=No
doubt ^nn++++=doubt
his ^pp$+pp3+++=his
foot ^nn++++=foot,
, ^zz++++=EXTRAWORD
a ^at++++=a
nail ^nn++++=nail,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
something ^pn++++=something
had ^vbd+hvd+aux++=had
caught ^vprf+++xvbnx+=caught
in ^in++++=in
it ^pp3+it+++=it
and ^cc++++=and
ripped ^vbd+++xvbn+=ripped
it ^pp3+it+++=it
off ^rp+pl+++=off.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clerk ^nn++++=clerk
began ^vbd+++xvbn+=began
to ^to++++=to
run ^vbi++++=run;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
extraordinarily ^rb++++=extraordinarily
dismayed ^jj+++xvbn+=dismayed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran,
, ^zz++++=EXTRAWORD
the ^ati++++=the
entire ^jjb+atrb+++=entire
wood ^nn++++=wood
ran ^vbd+++xvbn+=ran
with ^in++++=with
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
round ^rp++++=round
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
to ^to++++=to
and ^cc++++=and
fro ^rb+cnj+++=fro,
, ^zz++++=EXTRAWORD
trees ^nns++++=trees
shifting ^vwbg+++xvbg+=shifting
like ^in++++=like
living ^xvbg+++xvbg+=living
things ^nns++++=things,
, ^zz++++=EXTRAWORD
leaves ^nns++++=leaves
folding ^jj++++=folding
and ^cc+phrs+++=and
unfolding ^jj+++xvbg+=unfolding,
, ^zz++++=EXTRAWORD
trunks ^nns++++=trunks
darting ^vwbg+++xvbg+=darting
backwards ^rb++++=backwards
and ^cc++++=and
forwards ^nns++++=forwards,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
branches ^nns++++=branches
disclosing ^vwbg+vprv++xvbg+=disclosing
enormous ^jj+atrb+++=enormous
empty ^jj+atrb+++=empty
spaces ^nns++++=spaces,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
closing ^vbg+++xvbg+=closing
up ^rp++++=up
again ^rb+tm+++=again
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
could ^md+pos+++=could
look ^vb++++=look
into ^in+ppvb+++=into
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
footsteps ^nns++++=footsteps
everywhere ^rb+cnj+++=everywhere,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laughing ^nvbg+++xvbg+=laughing,
, ^zz++++=EXTRAWORD
crying ^nvbg+++xvbg+=crying
voices ^nns++++=voices,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
crowds ^nns++++=crowds
of ^in++++=of
figures ^nns++++=figures
gathering ^vwbg+++xvbg+=gathering
just ^rb+emph+++=just
behind ^in+pl+++=behind
his ^pp$+pp3+++=his
back ^jjb++++=back
till ^in++++=till
the ^ati++++=the
glade ^nn++++=glade,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
thick ^jj+pred+++=thick
with ^in++++=with
moving ^xvbg+++xvbg+=moving
life ^nn++++=life.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wind ^nn++++=wind
in ^in++++=in
his ^pp$+pp3+++=his
ears ^nns++++=ears,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
produced ^j+++xvbn+=produced
the ^ati++++=the
voices ^nns++++=voices
and ^cc++++=and
the ^ati++++=the
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
sun ^nn++++=sun
and ^cc++++=and
clouds ^nns++++=clouds,
, ^zz++++=EXTRAWORD
plunging ^vbg+++xvbg+=plunging
the ^ati++++=the
copse ^nn+++??+=copse
alternately ^rb++++=alternately
in ^in++++=in
shadow ^nn++++=shadow
and ^cc++++=and
bright ^jj++++=bright
dazzling ^jj+++xvbg+=dazzling
light ^jj++++=light,
, ^zz++++=EXTRAWORD
created ^j+++xvbn+=created
the ^ati++++=the
figures ^nns++++=figures.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
like ^vb++++=like
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
as ^ql++++=as
fast ^rb++++=fast
as ^ql++++=as
ever ^rb++++=ever
his ^pp$+pp3+++=his
sturdy ^jj+atrb+++=sturdy
legs ^nns++++=legs
could ^md+pos+++=could
take ^vb++++=take
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
frightened ^vpsv++agls+xvbnx+=frightened
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
no ^at++++=no
story ^nn++++=story
for ^in++++=for
his ^pp$+pp3+++=his
wife ^nn++++=wife
and ^cc++++=and
children ^nns++++=children.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ran ^vbd+++xvbnx+=ran
like ^in++++=like
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
his ^pp$+pp3+++=his
feet ^nns++++=feet
made ^vbd+++xvbn+=made
no ^at++++=no
sound ^nn++++=sound
upon ^in++++=upon
the ^ati++++=the
soft ^jj+atrb+++=soft
mossy ^jj+atrb+++=mossy
turf ^nn++++=turf.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
to ^in++++=to
his ^pp$+pp3+++=his
horror ^nn++++=horror,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
the ^ati++++=the
glade ^nn++++=glade
grew ^vbd+++xvbn+=grew
narrow ^jj++++=narrow,
, ^zz++++=EXTRAWORD
nettles ^nns++++=nettles
and ^cc++++=and
weeds ^nns++++=weeds
stood ^vbd+++xvbn+=stood
thick ^jj++++=thick
across ^in+pl+++=across
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
dwindled ^vbd+++xvbn+=dwindled
down ^rp++++=down
into ^in++++=into
a ^at++++=a
tiny ^jj+atrb+++=tiny
path ^nn++++=path,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
twenty ^cd++++=twenty
yards ^nns++++=yards
ahead ^rb+pl+++=ahead
it ^pp3+it+++=it
stopped ^vbd+++xvbn+=stopped
finally ^rb++++=finally
and ^cc++++=and
melted ^vbd+++xvbn+=melted
off ^rp+pl+++=off
among ^in++++=among
the ^ati++++=the
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
the ^ati++++=the
trick ^nn++++=trick
gate ^nn++++=gate
had ^vbd+hvd+aux++=had
failed ^vprf+++xvbnx+=failed
to ^to+vcmp+++=to
achieve ^vbi++++=achieve,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
twisting ^jj+atrb++xvbg+=twisting
glade ^nn++++=glade
accomplished ^vwbn+++xvbn+=accomplished
easily ^rb++++=easily
carried ^vbd+++xvbn+=carried
him ^pp3o+pp3+++=him
in ^in++++=in
bodily ^nn++++=bodily
among ^in++++=among
the ^ati++++=the
dense ^jj+atrb+++=dense
and ^cc+phrs+++=and
crowding ^jj+atrb++xvbg+=crowding
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
one ^cd1++++=one
thing ^nn++++=thing
to ^to++++=to
do ^vbi++++=do
turn ^nn++++=turn
sharply ^rb++++=sharply
and ^cc++++=and
dash ^nn++++=dash
back ^jjb++++=back
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
run ^j+++xvbn+=run
headlong ^jjb++++=headlong
into ^in++++=into
the ^ati++++=the
life ^nn++++=life
that ^tht+rel+subj++=that
followed ^vwbn+vprv++xvbn+=followed
at ^rb++++=at
his ^pp$+pp3+++=his
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
followed ^j+++xvbn+=followed
so ^pn++++=so
closely ^rb++++=closely
too ^ql++++=too
that ^cs+sub+++=that
now ^rn+tm+++=now
it ^pp3+it+++=it
almost ^rb+hdg+++=almost
touched ^vbd+++xvbn+=touched
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
pushing ^nvbg+++xvbg+=pushing
him ^pp3o+pp3+++=him
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
with ^in++++=with
reckless ^jj+atrb+++=reckless
courage ^nn+nom+++=courage
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
a ^at++++=a
fearful ^jj+atrb+++=fearful
thing ^nn++++=thing
to ^to++++=to
do ^vbi++++=do.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
with ^in++++=with
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
violent ^jj+atrb+++=violent
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
head ^jjb++++=head
down ^rp++++=down
and ^cc++++=and
shoulders ^nns+nom+++=shoulders
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
hands ^nns++++=hands
stretched ^vwbn+++xvbn+=stretched
before ^in++++=before
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
the ^ati++++=the
plunge ^nn++++=plunge;
; ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
hunted ^jj+atrb++xvbn+=hunted
creature ^nn++++=creature
he ^pp3a+pp3+++=he
charged ^vbd+vpub++xvbnx+=charged
full ^jj+atrb+++=full
tilt ^nn++++=tilt
the ^ati++++=the
other ^ap++++=other
way ^nn++++=way,
, ^zz++++=EXTRAWORD
meeting ^nvbg+++xvbg+=meeting
the ^ati++++=the
wind ^nn++++=wind
now ^rn+tm+++=now
in ^in++++=in
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
Good ^jj+atrb+++=Good
Lord ^npt++++=Lord!
! ^zz++++=EXTRAWORD
The ^ati++++=The
glade ^nn++++=glade
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him
had ^vbd+hvd+aux++=had
closed ^vprf+++xvbnx+=closed
up ^rp++++=up
as ^rb++++=as
well ^rb++++=well;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
longer ^rbr++++=longer
any ^dti++++=any
path ^nn++++=path
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Turning ^nvbg+++xvbg+=Turning
round ^in++++=round
and ^cc++++=and
round ^nn++++=round,
, ^zz++++=EXTRAWORD
like ^in++++=like
an ^at++++=an
animal ^nn++++=animal
at ^rb++++=at
bay ^npl++++=bay,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
searched ^vbd+++xvbnx+=searched
for ^in++++=for
an ^at++++=an
opening ^nvbg+++xvbg+=opening,
, ^zz++++=EXTRAWORD
a ^at++++=a
way ^nn++++=way
of ^in++++=of
escape ^nn++++=escape,
, ^zz++++=EXTRAWORD
searched ^j+++xvbn+=searched
frantically ^rb+cnj+++=frantically,
, ^zz++++=EXTRAWORD
breath ^nn++++=breath
lessly ^rb+cnj+++=lessly,
, ^zz++++=EXTRAWORD
terrified ^vprf+++xvbn+=terrified
now ^rn+tm+++=now
in ^in++++=in
his ^pp$+pp3+++=his
bones ^nns++++=bones.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
foliage ^nn+nom+++=foliage
surrounded ^vbd+++xvbn+=surrounded
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
branches ^nns++++=branches
blocked ^vbd+++xvbn+=blocked
the ^ati++++=the
way ^nn++++=way;
; ^zz++++=EXTRAWORD
the ^ati++++=the
trees ^nns++++=trees
stood ^vbd+++xvbn+=stood
close ^jj++++=close
and ^cc++++=and
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
unshaken ^xvbn+++xvbn+=unshaken
by ^in++++=by
a ^at++++=a
breath ^nn++++=breath
of ^in++++=of
wind ^nn++++=wind;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sun ^nn++++=sun
dipped ^vbd+++xvbn+=dipped
that ^dt+dem+++=that
moment ^nn++++=moment
behind ^in+pl+++=behind
a ^at++++=a
great ^jj+atrb+++=great
black ^jj+atrb+++=black
cloud ^nn++++=cloud.
. ^zz++++=EXTRAWORD
The ^ati++++=The
entire ^jjb++++=entire
wood ^npl++++=wood
turned ^vbd+++xvbn+=turned
dark ^jj++++=dark
and ^cc+phrs+++=and
silent ^jj++++=silent.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
this ^dt+dem+++=this
final ^jj+atrb+++=final
touch ^nn++++=touch
of ^in++++=of
sudden ^jj+atrb+++=sudden
blackness ^nns+nom+++=blackness
that ^tht+rel+subj++=that
made ^vprf+++xvbn+=made
him ^pp3o+pp3+++=him
act ^nn++++=act
so ^ql++++=so
foolishly ^rb+cnj+++=foolishly,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
really ^rb+emph+splt++=really
lost ^vprf+++xvbnx+=lost
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
At ^rb++++=At
any ^dti++++=any
rate ^nn++++=rate,
, ^zz++++=EXTRAWORD
without ^in++++=without
pausing ^xvbg+++xvbg+=pausing
to ^to++++=to
think ^vbi+vprv+++=think,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
dashed ^vbd+++xvbnx+=dashed
headlong ^jjb++++=headlong
in ^in++++=in
among ^in++++=among
the ^ati++++=the
trees ^nns++++=trees
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
sensation ^nn+nom+++=sensation
of ^in++++=of
being ^xvbg+++xvbg+=being
stiflingly ^jj++++=stiflingly
surrounded ^jj+++xvbn+=surrounded
and ^cc+phrs+++=and
entangled ^jj+++xvbn+=entangled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
must ^md+nec+++=must
break ^vb++++=break
out ^rp+pl+++=out
at ^rb++++=at
all ^abn++++=all
costs ^nns++++=costs
out ^rp+pl+++=out
and ^cc+phrs+++=and
away ^rp+pl+++=away
into ^in++++=into
the ^ati++++=the
open ^nn++++=open
of ^in++++=of
the ^ati++++=the
blessed ^jj+atrb++xvbn+=blessed
fields ^nns++++=fields
and ^cc++++=and
air ^nn++++=air.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
this ^dt+dem+++=this
ill ^jj++++=ill-considered
- ^zz++++=EXTRAWORD
considered ^vbd+vprv++xvbn+=EXTRAWORD
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
apparently ^rb++++=apparently
charged ^vbn+vpub++xvbn+=charged
straight ^jj++++=straight
into ^in++++=into
an ^at++++=an
oak ^nn++++=oak
that ^tht+rel+++=that
deliber ^jjr++++=deliber
ately ^jj++++=ately
moved ^jj+++xvbn+=moved
into ^in++++=into
his ^pp$+pp3+++=his
path ^nn++++=path
to ^to++++=to
stop ^vbi++++=stop
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv+tht0+xvbnx+=saw
it ^pp3+it+++=it
shift ^nn++++=shift
across ^in+pl+++=across
a ^at++++=a
good ^jj+atrb+++=good
full ^jj+atrb+++=full
yard ^nn++++=yard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
being ^vbg+beg++xvbg+=being
a ^at++++=a
measuring ^jj+atrb++xvbg+=measuring
man ^nn++++=man,
, ^zz++++=EXTRAWORD
accustomed ^j+++xvbn+=accustomed
to ^in++++=to
theodolite ^nn++++=theodolite
and ^cc++++=and
chain ^nn++++=chain,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
fell ^vbd+++xvbnx+=fell,
, ^zz++++=EXTRAWORD
saw ^jj+atrb++xvbn+=saw
stars ^nns++++=stars,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
felt ^vbd+vprv++xvbn+=felt
a ^at++++=a
thousand ^cd++++=thousand
tiny ^jj+atrb+++=tiny
fingers ^nns+nom+++=fingers
tugging ^vwbg+++xvbg+=tugging
and ^cc++++=and
pulling ^vwbg+++xvbg+=pulling
at ^rb++++=at
his ^pp$+pp3+++=his
hands ^nns++++=hands
and ^cc++++=and
neck ^nn++++=neck
and ^cc++++=and
ankles ^nns++++=ankles.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stinging ^jj+atrb++xvbg+=stinging
nettles ^nns++++=nettles,
, ^zz++++=EXTRAWORD
no ^at++++=no
doubt ^nn++++=doubt,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
responsible ^jj+pred+++=responsible
for ^in++++=for
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thought ^vbd+++xvbnx+=thought
of ^in++++=of
it ^pp3+it+++=it
later ^rbr+tm+++=later.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
moment ^nn++++=moment
it ^pp3+it+++=it
felt ^vbd+vprv++xvbn+=felt
diabolically ^rb++++=diabolically
calculated ^vbd+vprv++xvbn+=calculated.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
another ^dt++++=another
remarkable ^jj+atrb+++=remarkable
illusion ^nn++++=illusion
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
so ^rb++++=so
easily ^rb++++=easily
explained ^vbd+vpub++xvbn+=explained.
. ^zz++++=EXTRAWORD
For ^in++++=For
all ^rb++++=all
in ^in++++=in
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed,
, ^zz++++=EXTRAWORD
the ^ati++++=the
entire ^jjb+atrb+++=entire
wood ^nn++++=wood
went ^vbd+++xvbn+=went
sliding ^jj+atrb++xvbg+=sliding
past ^nn++++=past
him ^pp3o+pp3+++=him
with ^in++++=with
a ^at++++=a
thick ^jj++++=thick
deep ^jj++++=deep
rustling ^jj++++=rustling
of ^in++++=of
leaves ^nns++++=leaves
and ^cc++++=and
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
myriad ^nn++++=myriad
footsteps ^nns++++=footsteps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tiny ^jj++++=tiny
little ^jj+atrb+++=little
active ^jj+atrb+++=active,
, ^zz++++=EXTRAWORD
energetic ^jj+atrb+++=energetic
shapes ^nns++++=shapes;
; ^zz++++=EXTRAWORD
two ^cd++++=two
men ^nns++++=men
in ^in++++=in
browny ^nn+++??+=browny
green ^nn++++=green
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
a ^at++++=a
mighty ^nn++++=mighty
hoist ^vbd+++xvbn+=hoist
and ^cc++++=and
he ^pp3a+pp3+++=he
opened ^vbd+++xvbnx+=opened
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
to ^to++++=to
find ^vbi+vprv+tht0++=find
himself ^ppl+pp3+++=himself
lying ^vbg+++xvbg+=lying
in ^in++++=in
the ^ati++++=the
meadow ^nn++++=meadow
beside ^in+pl+++=beside
the ^ati++++=the
stile ^nn++++=stile
where ^wrb+who+++=where
first ^rb++++=first
his ^pp$+pp3+++=his
incredible ^jj+atrb+++=incredible
adventure ^nn++++=adventure
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wood ^npl++++=wood
stood ^vbd+++xvbn+=stood
in ^in++++=in
its ^pp$+it+++=its
usual ^jj+atrb+++=usual
place ^nn++++=place
and ^cc++++=and
stared ^vprf+++xvbn+=stared
down ^rp++++=down
upon ^in++++=upon
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
sunlight ^nn++++=sunlight.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
the ^ati++++=the
red ^jj+atrb+++=red
house ^npl++++=house
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance
as ^ql++++=as
before ^in++++=before.
. ^zz++++=EXTRAWORD
Above ^rb++++=Above
him ^pp3o+pp3+++=him
grinned ^vbd+++xvbn+=grinned
the ^ati++++=the
weather ^nn++++=weather-beaten
- ^zz++++=EXTRAWORD
beaten ^jj+atrb++xvbn+=EXTRAWORD
notice ^nn++++=notice-board:
- ^zz++++=EXTRAWORD
board ^nn++++=EXTRAWORD
: ^zz++++=EXTRAWORD
" ^zz++++="Tres
tres ^nns+++??+=EXTRAWORD
passers ^nns+nom+++=passers
will ^md+prd+++=will
be ^vb+be+aux++=be
prosecuted ^vpsv++agls+xvbnx+=prosecuted."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Dishevelled ^jj++++=Dishevelled
in ^in++++=in
mind ^nn++++=mind
and ^cc++++=and
body ^nn++++=body,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
good ^nn++++=good
deal ^vb++++=deal
shaken ^vbd+++xvbn+=shaken
in ^in++++=in
his ^pp$+pp3+++=his
official ^jj+atrb+++=official
soul ^nn++++=soul,
, ^zz++++=EXTRAWORD
the ^ati++++=the
clerk ^nn++++=clerk
walked ^vbd+++xvbn+=walked
slowly ^rb++++=slowly
across ^in+pl+++=across
the ^ati++++=the
fields ^nns++++=fields.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
on ^in++++=on
the ^ati++++=the
way ^nn++++=way
he ^pp3a+pp3+++=he
glanced ^vbd+++xvbnx+=glanced
once ^rb+tm+++=once
more ^rbr++++=more
at ^in++++=at
the ^ati++++=the
post ^nn++++=post
card ^nn++++=card
of ^in++++=of
instructions ^nns+nom+++=instructions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saw ^vpsv++agls+xvbn+=saw
with ^in++++=with
dull ^jj+atrb+++=dull
amazement ^nn+nom+++=amazement
that ^tht+rel+obj++=that
the ^ati++++=the
inked ^jj+++xvbn+=inked-out
- ^zz++++=EXTRAWORD
out ^rp+pl+++=EXTRAWORD
sentence ^nn+nom+++=sentence
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
legible ^jj+pred+++=legible
after ^cs+sub+++=after
all ^abn++++=all
beneath ^rb++++=beneath
the ^ati++++=the
scratches ^nns++++=scratches
made ^vbd+++xvbn+=made
across ^in+pl+++=across
it ^pp3+it+++=it:
: ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
short ^nn++++=short
cut ^vbd+++xvbn+=cut
through ^in++++=through
the ^ati++++=the
wood ^nn++++=wood
the ^ati++++=the
wood ^nn++++=wood
I ^pp1a+pp1+++=I
want ^vb++++=want
cut ^vbd+++xvbn+=cut
down ^rb+phrv+++=down
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
care ^vb+vprv+++=care
to ^to+vcmp+++=to
take ^vbi++++=take
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
" ^zz++++="care"
care ^nn++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
so ^ql++++=so
badly ^rb++++=badly
written ^jj+++xvbn+=written,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
looked ^vbd+++xvbn+=looked
more ^rbr++++=more
like ^in++++=like
another ^dt++++=another
word ^nn++++=word;
; ^zz++++=EXTRAWORD
the ^ati++++=the
" ^zz++++="c"
c ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
uncommonly ^rb++++=uncommonly
like ^in++++=like
" ^zz++++="d."
d ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
copse ^nn+++??+=copse
that ^tht+rel+obj++=that
spoils ^nns++++=spoils
my ^pp$+pp1+++=my
view ^nn++++=view
of ^in++++=of
the ^ati++++=the
Downs ^nns++++=Downs,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
client ^nn++++=client
explained ^vbd+vpub++xvbn+=explained
to ^in++++=to
him ^pp3o+pp3+++=him
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
across ^in+pl+++=across
the ^ati++++=the
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
referring ^vbg+++xvbg+=referring
to ^in++++=to
the ^ati++++=the
ordnance ^nn+nom+++=ordnance
map ^nn++++=map
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
it ^pp3+it+++=it
cut ^vbd+++xvbn+=cut
down ^rb+phrv+++=down
and ^cc++++=and
a ^at++++=a
path ^nn++++=path
made ^vbd+++xvbn+=made
so ^pn++++=so
and ^cc++++=and
so ^rb++++=so."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
finger ^nn++++=finger
indicated ^vbd+vprv++xvbn+=indicated
direction ^nn+nom+++=direction
on ^in++++=on
the ^ati++++=the
map ^nn++++=map.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Fairy ^nn++++=Fairy
Wood ^nn++++=Wood
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
still ^jj+pred+++=still
called ^vpsv++agls+xvbnx+=called,
, ^zz++++=EXTRAWORD
