One ^cd1++++=One
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
them ^pp3o+pp3+++=them
actors ^nns++++=actors
in ^in++++=in
the ^ati++++=the
play ^nn++++=play.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
live ^vb++++=live
in ^in++++=in
a ^at++++=a
land ^nn++++=land
far ^rb+pl+++=far
from ^rb"++++=from
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
Knights ^nns++++=Knights
of ^in++++=of
St ^npt++++=St.
. ^zz++++=EXTRAWORD
John ^np++++=John,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man;
; ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
in ^in++++=in
the ^ati++++=the
Order ^to++++=Order
who ^whp+who+++=who
always ^rb++++=always
longed ^vbd+++xvbn+=longed
for ^in++++=for
more ^rbr++++=more
arduous ^jj+atrb+++=arduous
labours ^nns++++=labours
in ^in++++=in
the ^ati++++=the
service ^nn++++=service
of ^in++++=of
the ^ati++++=the
Most ^ql+emph+++=Most
High ^np++++=High.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
there ^ex+pex+++=there
came ^vbd+++xvbn+=came
to ^in++++=to
us ^pp1o+pp1+++=us
a ^at++++=a
knight ^nn++++=knight
of ^in++++=of
Palestine ^np++++=Palestine,
, ^zz++++=EXTRAWORD
to ^to++++=to
whom ^whp+wpor+++=whom
the ^ati++++=the
truth ^nn++++=truth
of ^in++++=of
truths ^nns++++=truths
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
revealed ^vpsv++by+xvbnx+=revealed
by ^in++++=by
God ^np++++=God
Himself ^ppl+pp3+++=Himself.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
a ^at++++=a
great ^jj+atrb+++=great
Rose ^nn+++xvbn+=Rose
of ^in++++=of
Fire ^nn++++=Fire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
Voice ^nn++++=Voice
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
Rose ^nn+++xvbn+=Rose
had ^vbd+hvd+aux++=had
told ^vprf+++xvbnx+=told
him ^pp3o+pp3+++=him
how ^wrb+who+++=how
men ^nns++++=men
would ^md+prd+++=would
turn ^vb++++=turn
from ^in++++=from
the ^ati++++=the
light ^nn++++=light
of ^in++++=of
their ^pp$+pp3+++=their
own ^ap++++=own
hearts ^nns++++=hearts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bow ^nn++++=bow
down ^rp++++=down
before ^in++++=before
outer ^jjb++++=outer
order ^to++++=order
and ^cc++++=and
outer ^jjb+atrb+++=outer
fixity ^nn++++=fixity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
then ^rn+tm+++=then
the ^ati++++=the
light ^nn++++=light
would ^md+prd+++=would
cease ^vb++++=cease,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
none ^pn++++=none
escape ^vb++++=escape
the ^ati++++=the
curse ^nn++++=curse
except ^in++++=except
the ^ati++++=the
foolish ^jj+atrb+++=foolish
good ^jj+atrb+++=good
man ^nn++++=man
who ^whp+rel+subj++=who
could ^md+pos+++=could
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
passionate ^jj+atrb+++=passionate
wicked ^jj+atrb+++=wicked
man ^nn++++=man
who ^whp+rel+subj++=who
would ^md+prd+++=would
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
think ^vb+vprv+++=think.
. ^zz++++=EXTRAWORD
Already ^rb+cnj+++=Already,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Voice ^nn++++=Voice
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wayward ^jj+atrb+++=wayward
light ^nn++++=light
of ^in++++=of
the ^ati++++=the
heart ^nn++++=heart
was ^vbd+bedz+aux++=was
shining ^vbg+++xvbgx+=shining
out ^rp+pl+++=out
upon ^in++++=upon
the ^ati++++=the
world ^nn++++=world
to ^to++++=to
keep ^vbi++++=keep
it ^pp3+it+++=it
alive ^jj++++=alive,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
less ^rbr++++=less
clear ^jj+atrb+++=clear
lustre ^nn++++=lustre,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
paled ^vbd+++xvbn+=paled,
, ^zz++++=EXTRAWORD
a ^at++++=a
strange ^jj+atrb+++=strange
infection ^nn+nom+++=infection
was ^vbd+bedz+aux++=was
touching ^vbg+++xvbgx+=touching
the ^ati++++=the
stars ^nns++++=stars
and ^cc++++=and
the ^ati++++=the
hills ^nns++++=hills
and ^cc++++=and
the ^ati++++=the
grass ^nn++++=grass
and ^cc++++=and
the ^ati++++=the
trees ^nns++++=trees
with ^in++++=with
corruption ^nn+nom+++=corruption,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
none ^pn++++=none
of ^in++++=of
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
clearly ^rb++++=clearly
the ^ati++++=the
truth ^nn++++=truth
and ^cc++++=and
the ^ati++++=the
ancient ^jj+atrb+++=ancient
way ^nn++++=way
could ^md+pos+++=could
enter ^vb++++=enter
into ^in+ppvb+++=into
the ^ati++++=the
Kingdom ^nn+nom+++=Kingdom
of ^in++++=of
God ^np++++=God,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
in ^in++++=in
the ^ati++++=the
Heart ^nn++++=Heart
of ^in++++=of
the ^ati++++=the
Rose ^nn+++xvbn+=Rose,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
stayed ^vbd+++xvbnx+=stayed
on ^in++++=on
willingly ^rb++++=willingly
in ^in++++=in
the ^ati++++=the
corrupted ^jj+atrb++xvbn+=corrupted
world ^nn++++=world;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
they ^pp3a+pp3+++=they
must ^md+nec+++=must
prove ^vb+vprv+tht0++=prove
their ^pp$+pp3+++=their
anger ^nn++++=anger
against ^in++++=against
the ^ati++++=the
Powers ^nns++++=Powers
of ^in++++=of
Corruption ^nn+nom+++=Corruption
by ^in++++=by
dying ^xvbg+++xvbg+=dying
in ^in++++=in
the ^ati++++=the
service ^nn++++=service
of ^in++++=of
the ^ati++++=the
Rose ^nn+++xvbn+=Rose
of ^in++++=of
God ^nn++++=God.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
the ^ati++++=the
Knight ^nn++++=Knight
of ^in++++=of
Palestine ^np++++=Palestine
was ^vbd+bedz+aux++=was
telling ^nvbg+++xvbg+=telling
us ^pp1o+pp1+++=us
these ^dt+dem+++=these
things ^nns++++=things
we ^pp1a+pp1+++=we
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
in ^in++++=in
a ^at++++=a
vision ^nn++++=vision
a ^at++++=a
crimson ^nn+++??+=crimson
Rose ^vbd+++xvbn+=Rose
spreading ^vbg+++xvbg+=spreading
itself ^ppl++++=itself
about ^rb++++=about
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
speak ^vbi++++=speak
out ^rp+pl+++=out
of ^in++++=of
its ^pp$+it+++=its
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
air ^nn++++=air
was ^vbd+bedz+aux++=was
filled ^vpsv++agls+xvbnx+=filled
with ^in++++=with
fragrance ^nn+nom+++=fragrance.
. ^zz++++=EXTRAWORD
By ^in++++=By
this ^dt+dem+++=this
we ^pp1a+pp1+++=we
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
very ^ap+amp+++=very
Voice ^nn++++=Voice
of ^in++++=of
God ^nn++++=God
which ^whp+rel+subj++=which
spoke ^vbd+++xvbn+=spoke
to ^in++++=to
us ^pp1o+pp1+++=us
by ^in++++=by
the ^ati++++=the
knight ^nn++++=knight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
gathered ^vbd+++xvbn+=gathered
about ^rb++++=about
him ^pp3o+pp3+++=him
and ^cc++++=and
bade ^vbd+++xvbn+=bade
him ^pp3o+pp3+++=him
direct ^jj++++=direct
us ^pp1o+pp1+++=us
in ^in++++=in
all ^abn++++=all
things ^nns++++=things,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
teach ^vb+vsua+++=teach
us ^pp1o+pp1+++=us
how ^wrb+who+++=how
to ^to++++=to
obey ^vbi++++=obey
the ^ati++++=the
Voice ^nn++++=Voice.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
bound ^vbd+++xvbnx+=bound
us ^pp1o+pp1+++=us
with ^in++++=with
an ^at++++=an
oath ^nn++++=oath,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
us ^pp1o+pp1+++=us
signs ^nns++++=signs
and ^cc++++=and
words ^nns++++=words
whereby ^cs+sub+++=whereby
we ^pp1a+pp1+++=we
might ^md+pos+++=might
know ^vb+vprv+++=know
each ^dt++++=each
other ^ap++++=other
even ^rb++++=even
after ^in++++=after
many ^ap++++=many
years ^nns++++=years,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
appointed ^vbd+++xvbnx+=appointed
places ^nns++++=places
of ^in++++=of
meeting ^xvbg+++xvbg+=meeting,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
sent ^vbd+++xvbnx+=sent
us ^pp1o+pp1+++=us
out ^rp+pl+++=out
in ^in++++=in
troops ^nns++++=troops
into ^in++++=into
the ^ati++++=the
world ^nn++++=world
to ^to++++=to
seek ^vbi++++=seek
good ^jj+atrb+++=good
causes ^nns++++=causes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
die ^vb++++=die
in ^in++++=in
doing ^xvbg+++xvbg+=doing
battle ^nn++++=battle
for ^in++++=for
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
we ^pp1a+pp1+++=we
thought ^vbd+++xvbn+=thought
to ^to+vcmp+++=to
die ^vbi++++=die
more ^rbr++++=more
readily ^rb++++=readily
by ^in++++=by
fasting ^xvbg+++xvbg+=fasting
to ^in++++=to
death ^nn++++=death
in ^in++++=in
honour ^nn++++=honour
of ^in++++=of
some ^dti++++=some
saint ^nn++++=saint;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+dem+++=this
he ^pp3a+pp3+++=he
told ^vbd+vpub+tht0+xvbnx+=told
us ^pp1o+pp1+++=us
was ^vbd+bedz+vrb++=was
evil ^nn++++=evil,
, ^zz++++=EXTRAWORD
for ^in++++=for
we ^pp1a+pp1+++=we
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it
for ^in+cmpx+++=for
the ^in"++++=the
sake ^in"++++=sake
of ^in"++++=of
death ^nn++++=death,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thus ^rb+cnj+++=thus
took ^vbd+++xvbn+=took
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
hands ^nns++++=hands
of ^in++++=of
God ^np++++=God
the ^ati++++=the
choice ^nn++++=choice
of ^in++++=of
the ^ati++++=the
time ^nn++++=time
and ^cc++++=and
manner ^nn++++=manner
of ^in++++=of
our ^pp$+pp1+++=our
death ^nn++++=death,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
by ^in++++=by
so ^ql++++=so
doing ^xvbg+++xvbg+=doing
made ^vprf+++xvbn+=made
His ^pp$+pp3+++=His
power ^nn++++=power
the ^ati++++=the
less ^rbr++++=less.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
must ^md+nec+++=must
choose ^vb++++=choose
our ^pp$+pp1+++=our
service ^nn++++=service
for ^in++++=for
its ^pp$+it+++=its
excellence ^nn+nom+++=excellence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
this ^dt+dem+++=this
alone ^jj++++=alone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
leave ^vb++++=leave
it ^pp3+it+++=it
to ^in++++=to
God ^np++++=God
to ^in++++=to
reward ^nn++++=reward
us ^pp1o+pp1+++=us
at ^in++++=at
His ^pp$+pp3+++=His
own ^ap++++=own
time ^nn++++=time
and ^cc++++=and
in ^in++++=in
His ^pp$+pp3+++=His
own ^ap++++=own
manner ^nn++++=manner.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
after ^cs+sub+++=after
this ^dt+dem+++=this
he ^pp3a+pp3+++=he
compelled ^vbd+++xvbnx+=compelled
us ^pp1o+pp1+++=us
to ^to++++=to
eat ^vbi++++=eat
always ^rb++++=always
two ^cd++++=two
at ^in++++=at
a ^at++++=a
table ^nn++++=table
to ^to++++=to
watch ^vbi++++=watch
each ^dt++++=each
other ^ap++++=other
lest ^cs+sub+++=lest
we ^pp1a+pp1+++=we
fasted ^vbd+++xvbn+=fasted
unduly ^rb+cnj+++=unduly,
, ^zz++++=EXTRAWORD
for ^in++++=for
some ^dti++++=some
among ^in++++=among
us ^pp1o+pp1+++=us
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
one ^cd1++++=one
fasted ^jj+++xvbn+=fasted
for ^in++++=for
a ^at++++=a
love ^nn++++=love
of ^in++++=of
the ^ati++++=the
holiness ^nns+nom+++=holiness
of ^in++++=of
saints ^nns++++=saints
and ^cc++++=and
then ^rn+tm+++=then
died ^vbd+++xvbn+=died,
, ^zz++++=EXTRAWORD
the ^ati++++=the
death ^nn++++=death
would ^md+prd+++=would
be ^vb+be+vrb++=be
acceptable ^jj+pred+++=acceptable.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
years ^nns++++=years
passed ^vbd+++xvbn+=passed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^pn++++=one
by ^in++++=by
one ^cd1++++=one
my ^pp$+pp1+++=my
fellows ^nns++++=fellows
died ^vbd+++xvbn+=died
in ^in++++=in
the ^ati++++=the
Holy ^jj+atrb+++=Holy
Land ^nn++++=Land,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
in ^in++++=in
warring ^nn++++=warring
upon ^in++++=upon
the ^ati++++=the
evil ^nn++++=evil
princes ^nns++++=princes
of ^in++++=of
the ^ati++++=the
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
in ^in++++=in
clearing ^xvbg+++xvbg+=clearing
the ^ati++++=the
roads ^nns++++=roads
of ^in++++=of
robbers ^nns+nom+++=robbers;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
among ^in++++=among
them ^pp3o+pp3+++=them
died ^vbd+++xvbn+=died
the ^ati++++=the
knight ^nn++++=knight
of ^in++++=of
Palestine ^np++++=Palestine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fought ^vbd+++xvbnx+=fought
in ^in++++=in
every ^at++++=every
cause ^nn++++=cause
where ^wrb+who+++=where
the ^ati++++=the
few ^ap++++=few
contended ^jj+++xvbn+=contended
against ^in++++=against
the ^ati++++=the
many ^ap++++=many,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
hair ^nn++++=hair
grew ^vbd+++xvbn+=grew
white ^jj++++=white,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
terrible ^jj+atrb+++=terrible
fear ^nn++++=fear
lest ^cs+sub+++=lest
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
under ^in++++=under
the ^ati++++=the
displeasure ^nn++++=displeasure
of ^in++++=of
God ^np++++=God
came ^vbd+++xvbn+=came
upon ^in+ppvb+++=upon
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
hearing ^vbg+vprv++xvbg+=hearing
at ^rb++++=at
last ^rb"++++=last
how ^wrb+who+++=how
this ^dt+dem+++=this
western ^jj+atrb+++=western
isle ^nn++++=isle
was ^vbd+bedz+vrb++=was
fuller ^jjr+pred+++=fuller
of ^in++++=of
wars ^nns++++=wars
and ^cc++++=and
rapine ^nn++++=rapine
than ^in++++=than
any ^dti++++=any
other ^ap++++=other
land ^nn++++=land,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
hither ^rb+cnj+++=hither,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
found ^vprf+++xvbnx+=found
the ^ati++++=the
thing ^nn++++=thing
I ^pp1a+pp1+++=I
sought ^vbd+++xvbnx+=sought,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
behold ^vb++++=behold!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
filled ^vpsv++agls+xvbnx+=filled
with ^in++++=with
a ^at++++=a
great ^jj+atrb+++=great
joy ^nn++++=joy.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Thereat ^np+++??+=Thereat
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
sing ^vbi++++=sing
in ^in++++=in
Latin ^nn++++=Latin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
sang ^vbd+++xvbnx+=sang,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
voice ^nn++++=voice
grew ^vbd+++xvbn+=grew
fainter ^jjr++++=fainter
and ^cc+phrs+++=and
fainter ^jjr++++=fainter.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
closed ^vbd+++xvbn+=closed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
lips ^nns++++=lips
fell ^vbd+++xvbn+=fell
apart ^rp++++=apart,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
lad ^nn++++=lad
knew ^vbd+vprv+tht0+xvbn+=knew
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead.
. ^zz++++=EXTRAWORD
' ^zz++++='He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+aux++=has
told ^vprf+++xvbnx+=told
me ^pp1o+pp1+++=me
a ^at++++=a
good ^jj+atrb+++=good
tale ^nn++++=tale,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='for
for ^in++++=EXTRAWORD
there ^rn+pl+++=there
was ^vbd+bedz+aux++=was
fighting ^vbg+++xvbgx+=fighting
in ^in++++=in
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
understand ^vb+vprv+++=understand
much ^rb++++=much
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
hard ^jj+pred+++=hard
to ^to+jcmp+++=to
remember ^nn+nom+++=remember
so ^ql++++=so
long ^rb++++=long
a ^at++++=a
story ^nn++++=story.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
the ^ati++++=the
knight ^nn++++=knight's
's ^$++++=EXTRAWORD
sword ^nn++++=sword,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
dig ^vbi++++=dig
a ^at++++=a
grave ^nn++++=grave
in ^in++++=in
the ^ati++++=the
soft ^jj+atrb+++=soft
clay ^nn++++=clay.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
dug ^vbd+++xvbnx+=dug
hard ^jj++++=hard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
faint ^jj++++=faint
light ^jj++++=light
of ^in++++=of
dawn ^nn++++=dawn
had ^vbd+hvd+aux++=had
touched ^vprf+++xvbnx+=touched
his ^pp$+pp3+++=his
hair ^nn++++=hair
and ^cc++++=and
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
almost ^rb+hdg+splt++=almost
done ^vprf+++xvbnx+=done
his ^pp$+pp3+++=his
work ^nn++++=work
when ^wrb+who+++=when
a ^at++++=a
cock ^nn++++=cock
crowed ^vbd+++xvbn+=crowed
in ^in++++=in
the ^ati++++=the
valley ^nn++++=valley
below ^rb++++=below.
. ^zz++++=EXTRAWORD
' ^zz++++='Ah,'
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+vrb++=have
that ^dt+dem+++=that
bird ^nn++++=bird';
'; ^nn+++??+=EXTRAWORD
and ^cc++++=and
he ^pp3a+pp3+++=he
ran ^vbd+++xvbn+=ran
down ^rb+phrv+++=down
the ^ati++++=the
narrow ^jj+atrb+++=narrow
path ^nn++++=path
to ^to++++=to
the ^ati++++=the
valley ^nn++++=valley.
. ^zz++++=EXTRAWORD
