One ^cd1++++=One
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
you ^pp2+pp2+++=you
accelerate ^nn+nom+++=accelerate
my ^pp$+pp1+++=my
pulse ^nn++++=pulse,
, ^zz++++=EXTRAWORD
make ^vb++++=make
me ^pp1o+pp1+++=me
start ^vb++++=start
at ^rb++++=at
sudden ^jj+atrb+++=sudden
noises ^nns++++=noises,
, ^zz++++=EXTRAWORD
send ^vb++++=send
a ^at++++=a
nervous ^nn++++=nervous
chill ^vb++++=chill
along ^in++++=along
my ^pp$+pp1+++=my
spine ^nn++++=spine
and ^cc++++=and
cause ^vb++++=cause
my ^pp$+pp1+++=my
hair ^nn++++=hair
to ^to++++=to
rise ^vbi++++=rise?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Colston ^np+++??+=Colston
turned ^vbd+++xvbn+=turned
suddenly ^rb++++=suddenly
and ^cc++++=and
looked ^vbd+++xvbn+=looked
him ^pp3o+pp3+++=him
squarely ^rb++++=squarely
in ^in++++=in
the ^ati++++=the
eyes ^nns++++=eyes
as ^ql++++=as
they ^pp3a+pp3+++=they
walked ^vbd+++xvbnx+=walked.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
would ^md+prd+++=would
not ^xnot++not++=not
dare ^vb++++=dare--you
-- ^--+clp+++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
not ^xnot++not++=not
the ^ati++++=the
courage ^nn+nom+++=courage,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
emphasized ^vbd+vpub++xvbnx+=emphasized
the ^ati++++=the
words ^nns++++=words
with ^in++++=with
a ^at++++=a
contemptuous ^jj+atrb+++=contemptuous
gesture ^nn++++=gesture.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+aux++=are
brave ^vb++++=brave
enough ^qlp++++=enough
to ^to++++=to
read ^vbn+vprv++xvbn+=read
me ^pp1o+pp1+++=me
in ^in++++=in
a ^at++++=a
street ^nn++++=street
car ^nn++++=car,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but--in
-- ^--+clp+++=EXTRAWORD
in ^in++++=EXTRAWORD
a ^at++++=a
deserted ^jj+atrb++xvbn+=deserted
house ^nn++++=house--alone--in
-- ^--+clp+++=EXTRAWORD
alone ^rb++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
in ^in++++=EXTRAWORD
the ^ati++++=the
forest ^nn++++=forest--at
-- ^--+clp+++=EXTRAWORD
at ^in++++=EXTRAWORD
night ^nn++++=night!
! ^zz++++=EXTRAWORD
Bah ^np+++??+=Bah!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
manuscript ^nn++++=manuscript
in ^in++++=in
my ^pp$+pp1+++=my
pocket ^nn++++=pocket
that ^tht+rel+subj++=that
would ^md+prd+++=would
kill ^vb++++=kill
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Marsh ^npl++++=Marsh
was ^vbd+bedz+vrb++=was
angry ^jj+pred+++=angry.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv+tht0+xvbnx+=knew
himself ^ppl+pp3+++=himself
courageous ^jj++++=courageous,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
words ^nns++++=words
stung ^vbd+++xvbn+=stung
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
such ^abl++++=such
a ^at++++=a
place ^nn++++=place,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="take
take ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
there ^rn+pl+++=there
to ^to++++=to-night
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
and ^cc++++=and
leave ^nn++++=leave
me ^pp1o+pp1+++=me
your ^pp$+pp2+++=your
story ^nn++++=story
and ^cc++++=and
a ^at++++=a
candle ^nn++++=candle.
. ^zz++++=EXTRAWORD
Call ^vb++++=Call
for ^in+ppvb+++=for
me ^pp1o+pp1+++=me
when ^wrb+who+++=when
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
'd ^md+prd+vrb++=had
time ^nn++++=time
enough ^dt++++=enough
to ^to++++=to
read ^vbi+vprv+tht0+xvbn+=read
it ^pp3+it+++=it
and ^cc++++=and
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
the ^ati++++=the
entire ^jjb++++=entire
plot ^np++++=plot
and ^cc++++=and--kick
-- ^--+clp+++=EXTRAWORD
kick ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
place ^nn++++=place."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
how ^wrb+who+++=how
it ^pp3+it+++=it
occurred ^vbd+++xvbn+=occurred
that ^dt+dem+++=that
the ^ati++++=the
farmer ^nn++++=farmer's
's ^$++++=EXTRAWORD
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
in ^in++++=in
at ^in++++=at
an ^at++++=an
unglazed ^jj+atrb+++=unglazed
window ^nn++++=window
of ^in++++=of
the ^ati++++=the
Breede ^np+++??+=Breede
house ^nn++++=house,
, ^zz++++=EXTRAWORD
saw ^j+++xvbn+=saw
a ^at++++=a
man ^nn++++=man
sitting ^vwbg+++xvbg+=sitting
in ^in+cmpx+++=in
the ^in"++++=the
light ^in"++++=light
of ^in"++++=of
a ^at++++=a
candle ^nn++++=candle.
. ^zz++++=EXTRAWORD
The ^ati++++=THE
Day ^nn++++=DAY
After ^in++++=AFTER
Late ^nn++++=Late
in ^in++++=in
the ^ati++++=the
afternoon ^nn++++=afternoon
of ^in++++=of
the ^ati++++=the
next ^ap++++=next
day ^nn++++=day
three ^cd++++=three
men ^nns++++=men
and ^cc++++=and
a ^at++++=a
boy ^nn++++=boy
approached ^vbd+++xvbn+=approached
the ^ati++++=the
Breede ^np+++??+=Breede
house ^nn++++=house
from ^in++++=from
that ^dt+dem+++=that
point ^nn++++=point
of ^in++++=of
the ^ati++++=the
compass ^nn++++=compass
toward ^in++++=toward
which ^whp+rel+pied++=which
the ^ati++++=the
boy ^nn++++=boy
had ^vbd+hvd+aux++=had
fled ^vprf+++xvbnx+=fled
the ^ati++++=the
preceding ^jj+atrb++xvbg+=preceding
night ^nn++++=night.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
were ^vbd+bed+vrb++=were
in ^in++++=in
high ^jj+atrb+++=high
spirits ^nns++++=spirits;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
talked ^vbd+++xvbnx+=talked
very ^ql+amp+++=very
loudly ^rb++++=loudly
and ^cc++++=and
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
made ^vbd+++xvbnx+=made
facetious ^jj++++=facetious
and ^cc+phrs+++=and
good ^jj++++=good-humored
- ^zz++++=EXTRAWORD
humored ^jj+atrb++xvbn+=EXTRAWORD
ironical ^jj+atrb+++=ironical
remarks ^nns++++=remarks
to ^in++++=to
the ^ati++++=the
boy ^nn++++=boy
about ^in++++=about
his ^pp$+pp3+++=his
adventure ^nn++++=adventure,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
evidently ^rb++++=evidently
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=did
not ^xnot++not++=not
believe ^vb+vprv+++=believe
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
accepted ^vbd+vprv++xvbn+=accepted
their ^pp$+pp3+++=their
raillery ^nn+nom+++=raillery
with ^in++++=with
seriousness ^nns+nom+++=seriousness,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
no ^at++++=no
reply ^nn++++=reply.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
sense ^nn++++=sense
of ^in++++=of
the ^ati++++=the
fitness ^nns+nom+++=fitness
of ^in++++=of
things ^nns++++=things
and ^cc++++=and
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
one ^cd1++++=one
who ^whp+rel+subj++=who
professes ^nns+nom+++=professes
to ^to++++=to
have ^vbi+vbi+aux++=have
seen ^vprf+++xvbnx+=seen
a ^at++++=a
dead ^jj+atrb+++=dead
man ^nn++++=man
rise ^nn++++=rise
from ^in++++=from
his ^pp$+pp3+++=his
seat ^nn++++=seat
and ^cc++++=and
blow ^nn++++=blow
out ^rp+pl+++=out
a ^at++++=a
candle ^nn++++=candle
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
credible ^jj+atrb+++=credible
witness ^nns+nom+++=witness.
. ^zz++++=EXTRAWORD
Arriving ^vbg+++xvbg+=Arriving
at ^in++++=at
the ^ati++++=the
house ^nn++++=house
and ^cc++++=and
finding ^nvbg+++xvbg+=finding
the ^ati++++=the
door ^nn++++=door
unlocked ^vbd+++xvbn+=unlocked,
, ^zz++++=EXTRAWORD
the ^ati++++=the
party ^nn++++=party
of ^in++++=of
investigators ^nns++++=investigators
entered ^vbd+++xvbn+=entered
without ^in++++=without
ceremony ^nn++++=ceremony.
. ^zz++++=EXTRAWORD
Leading ^jj+++xvbg+=Leading
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
passage ^nn+nom+++=passage
into ^in++++=into
which ^whp+rel+pied++=which
this ^dt+dem+++=this
door ^nn++++=door
opened ^vbd+++xvbn+=opened
was ^vbd+bedz+vrb++=was
another ^dt++++=another
on ^in++++=on
the ^ati++++=the
right ^nn++++=right
and ^cc++++=and
one ^pn++++=one
on ^in++++=on
the ^ati++++=the
left ^nn+++xvbn+=left.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
entered ^vbd+++xvbnx+=entered
the ^ati++++=the
room ^nn++++=room
on ^in++++=on
the ^ati++++=the
left ^vbd+++xvbn+=left--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
one ^cd1++++=one
which ^whp+rel+subj++=which
had ^vb+hv+vrb++=had
the ^ati++++=the
blank ^jj+atrb+++=blank
front ^jjb+atrb+++=front
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
was ^vbd+bedz+vrb++=was
the ^ati++++=the
dead ^jj+atrb+++=dead
body ^nn++++=body
of ^in++++=of
a ^at++++=a
man ^nn++++=man.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
lay ^vbd+++xvbn+=lay
partly ^rb+down+++=partly
on ^in++++=on
one ^cd1++++=one
side ^nn++++=side,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
forearm ^nn++++=forearm
beneath ^in+pl+++=beneath
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cheek ^nn++++=cheek
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
wide ^jj+atrb+++=wide
open ^nn++++=open;
; ^zz++++=EXTRAWORD
the ^ati++++=the
stare ^nn++++=stare
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
an ^at++++=an
agreeable ^jj+atrb+++=agreeable
thing ^nn++++=thing
to ^to++++=to
encounter ^nn+nom+++=encounter.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lower ^jjr+atrb+++=lower
jaw ^nn++++=jaw
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen;
; ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
pool ^nn++++=pool
of ^in++++=of
saliva ^nn++++=saliva
had ^vbd+hvd+aux++=had
collected ^vprf+++xvbnx+=collected
beneath ^in+pl+++=beneath
the ^ati++++=the
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
An ^at++++=An
overthrown ^vbd+++xvbn+=overthrown
table ^nn++++=table,
, ^zz++++=EXTRAWORD
a ^at++++=a
partly ^rb+down+++=partly
burned ^jj+atrb++xvbn+=burned
candle ^nn++++=candle,
, ^zz++++=EXTRAWORD
a ^at++++=a
chair ^nn++++=chair
and ^cc++++=and
some ^dti++++=some
paper ^nn++++=paper
with ^in++++=with
writing ^nn++++=writing
on ^in++++=on
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
all ^abn++++=all
else ^rb+cnj+++=else
that ^cs+sub+++=that
the ^ati++++=the
room ^nn++++=room
contained ^vbd+++xvbn+=contained.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
body ^nn++++=body,
, ^zz++++=EXTRAWORD
touching ^jj+++xvbg+=touching
the ^ati++++=the
face ^nn++++=face
in ^in++++=in
turn ^nn++++=turn.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
gravely ^rb++++=gravely
stood ^vbd+++xvbn+=stood
at ^rb++++=at
the ^ati++++=the
head ^nn++++=head,
, ^zz++++=EXTRAWORD
assuming ^vbg+vprv++xvbg+=assuming
a ^at++++=a
look ^nn++++=look
of ^in++++=of
ownership ^nn+nom+++=ownership.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
proudest ^jjt+atrb+++=proudest
moment ^nn++++=moment
of ^in++++=of
his ^pp$+pp3+++=his
life ^nn++++=life.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
men ^nns++++=men
said ^vbd+vpub++xvbn+=said
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
a ^at++++=a
good ^jj++++=good
' ^zz++++='un"--a
un" ^nn+++??+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
remark ^nn++++=remark
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
received ^vpsv++by+xvbnx+=received
by ^in++++=by
the ^ati++++=the
two ^cd++++=two
others ^aps++++=others
with ^in++++=with
nods ^nns+++??+=nods
of ^in++++=of
acquiescence ^nn+nom+++=acquiescence.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Scepticism ^nn+nom+++=Scepticism
apologizing ^vwbg+++xvbg+=apologizing
to ^in++++=to
Truth ^nn++++=Truth.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
men ^nns++++=men
took ^vbd+++xvbn+=took
from ^in++++=from
the ^ati++++=the
floor ^nn++++=floor
the ^ati++++=the
sheet ^nn++++=sheet
of ^in++++=of
manuscript ^nn++++=manuscript
and ^cc++++=and
stepped ^vpsv++agls+xvbn+=stepped
to ^in++++=to
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
for ^in++++=for
already ^rb++++=already
the ^ati++++=the
evening ^nn++++=evening
shadows ^nps++++=shadows
were ^vbd+bed+aux++=were
glooming ^vbg+++xvbgx+=glooming
the ^ati++++=the
forest ^nn++++=forest.
. ^zz++++=EXTRAWORD
The ^ati++++=The
song ^nn++++=song
of ^in++++=of
the ^ati++++=the
whip ^nn++++=whip-poor-will
- ^zz++++=EXTRAWORD
poor ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
will ^md+prd+++=EXTRAWORD
was ^vbd+bedz+aux++=was
heard ^vpsv++agls+xvbnx+=heard
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance
and ^cc++++=and
a ^at++++=a
monstrous ^jj+atrb+++=monstrous
beetle ^nn++++=beetle
sped ^vwbn+++xvbn+=sped
by ^in++++=by
the ^ati++++=the
window ^nn++++=window
on ^in++++=on
roaring ^xvbg+++xvbg+=roaring
wings ^nns++++=wings
and ^cc++++=and
thundered ^vbd+++xvbn+=thundered
away ^rp+pl+++=away
out ^rp+pl+++=out
of ^in++++=of
hearing ^xvbg+++xvbg+=hearing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
read ^vbd+vprv++xvbn+=read:
: ^zz++++=EXTRAWORD
The ^ati++++=THE
Manuscript ^nn++++=MANUSCRIPT
Here ^rn+pl+++=Here
followed ^vbd+vprv++xvbn+=followed
an ^at++++=an
evidently ^rb++++=evidently
long ^rb++++=long
passage ^nn+nom+++=passage
which ^whp+rel+obj++=which
the ^ati++++=the
man ^nn++++=man
reading ^xvbg+++xvbg+=reading
read ^vprf+++xvbn+=read
to ^in++++=to
himself ^ppl+pp3+++=himself
only ^rb+down+++=only.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rest ^nn++++=rest
he ^pp3a+pp3+++=he
read ^vbd+vprv++xvbnx+=read
aloud ^rb++++=aloud.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
bear ^vb+vprv+++=bear
this ^dt+dem+++=this
writing ^jj+++xvbg+=writing
on ^in++++=on
my ^pp$+pp1+++=my
body ^nn++++=body;
; ^zz++++=EXTRAWORD
the ^ati++++=the
finder ^nn++++=finder
will ^md+prd+++=will
please ^uh++++=please
hand ^nn++++=hand
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
coroner ^nn++++=coroner.
. ^zz++++=EXTRAWORD
" ^zz++++="JAMES
james ^np++++=EXTRAWORD
R ^zz++++=R.
. ^zz++++=EXTRAWORD
Colston ^np+++??+=COLSTON.
. ^zz++++=EXTRAWORD
" ^zz++++="P.S.--Willard
p.s. ^nn+++??+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
willard ^np++++=EXTRAWORD
Marsh ^nn++++=Marsh,
, ^zz++++=EXTRAWORD
on ^in++++=on
this ^dt+dem+++=this
the ^ati++++=the
fatal ^jj++++=fatal
fifteenth ^od++++=fifteenth
day ^nn++++=day
of ^in++++=of
July ^nr++++=July
I ^pp1a+pp1+++=I
hand ^nn++++=hand
you ^pp2+pp2+++=you
this ^dt+dem+++=this
manuscript ^nn++++=manuscript,
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi+vbi+aux++=be
opened ^vpsv++agls+xvbnx+=opened
and ^cc+phrs+++=and
read ^vpsv++agls+xvbn+=read
under ^in++++=under
the ^ati++++=the
conditions ^nns+nom+++=conditions
agreed ^vbd+vpub++xvbn+=agreed
upon ^in+strn+++=upon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
place ^nn++++=place
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
designated ^vbd+++xvbnx+=designated.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
forego ^nn+++??+=forego
my ^pp$+pp1+++=my
intention ^nn+nom+++=intention
to ^to+ncmp+++=to
keep ^vbi++++=keep
it ^pp3+it+++=it
on ^in++++=on
my ^pp$+pp1+++=my
body ^nn++++=body
to ^to++++=to
explain ^vbi+vpub+++=explain
the ^ati++++=the
manner ^nn++++=manner
of ^in++++=of
my ^pp$+pp1+++=my
death ^nn++++=death,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
important ^jj++++=important.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
will ^md+prd+++=will
serve ^vb++++=serve
to ^to++++=to
explain ^vbi+vpub+++=explain
the ^ati++++=the
manner ^nn++++=manner
of ^in++++=of
yours ^pp$$++++=yours.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
to ^to++++=to
call ^vbi++++=call
for ^in+ppvb+++=for
you ^pp2+pp2+++=you
during ^in++++=during
the ^ati++++=the
night ^nn++++=night
to ^to++++=to
receive ^vbi++++=receive
assurance ^nn+nom+++=assurance
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
read ^vprf+++xvbnx+=read
the ^ati++++=the
manuscript ^nn++++=manuscript.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
know ^vb+vprv+++=know
me ^pp1o+pp1+++=me
well ^rb++++=well
enough ^qlp++++=enough
to ^to++++=to
expect ^vbi+vprv+++=expect
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
_will ^nn+++??+=_will
be ^vb+be+vrb++=be
after ^in++++=after
twelve ^cd++++=twelve
o ^zz++++=o'clock._
'clock._ ^nn+++??+=EXTRAWORD
May ^md+pos+++=May
God ^vb++++=God
have ^vb+hv+vrb++=have
mercy ^nn++++=mercy
on ^in++++=on
our ^pp$+pp1+++=our
souls ^nns++++=souls!
! ^zz++++=EXTRAWORD
" ^zz++++="J.R.C."
j.r.c ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
man ^nn++++=man
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
reading ^vbg+++xvbgx+=reading
this ^dt+dem+++=this
manuscript ^nn++++=manuscript
had ^vbd+hvd+aux++=had
finished ^vprf+++xvbnx+=finished,
, ^zz++++=EXTRAWORD
the ^ati++++=the
candle ^nn++++=candle
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
picked ^vpsv++agls+xvbnx+=picked
up ^rp++++=up
and ^cc++++=and
lighted ^jj+++xvbn+=lighted.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
reader ^nn++++=reader
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
quietly ^rb++++=quietly
thrust ^nn+++xvbn+=thrust
the ^ati++++=the
paper ^nn++++=paper
against ^in++++=against
the ^ati++++=the
flame ^nn++++=flame
and ^cc++++=and
despite ^in++++=despite
the ^ati++++=the
protestations ^nns+nom+++=protestations
of ^in++++=of
the ^ati++++=the
others ^aps++++=others
held ^vbd+vprv+tht0+xvbn+=held
it ^pp3+it+++=it
until ^cs+sub+++=until
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
burnt ^vpsv++agls+xvbnx+=burnt
to ^in++++=to
ashes ^nns++++=ashes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
who ^whp+rel+subj++=who
did ^vbd+dod+vrb++=did
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
who ^whp+rel+obj++=who
afterward ^rb++++=afterward
placidly ^rb++++=placidly
endured ^vbd+++xvbn+=endured
a ^at++++=a
severe ^jj+atrb+++=severe
reprimand ^nn+++??+=reprimand
from ^in++++=from
the ^ati++++=the
coroner ^nn++++=coroner,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
son ^nn++++=son-in-law
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
late ^jj+atrb+++=late
Charles ^np++++=Charles
Breede ^np+++??+=Breede.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
inquest ^nn++++=inquest
nothing ^pn++++=nothing
could ^md+pos+++=could
elicit ^vb++++=elicit
an ^at++++=an
intelligent ^jj+atrb+++=intelligent
account ^nn++++=account
of ^in++++=of
what ^wdt+who+++=what
the ^ati++++=the
paper ^nn++++=paper
had ^vbd+hvd+aux++=had
contained ^xvbn+++xvbn+=contained.
. ^zz++++=EXTRAWORD
from ^in++++=FROM
" ^zz++++="THE
the ^ati++++=EXTRAWORD
times ^nns++++=TIMES"
" ^zz++++=EXTRAWORD
