I ^pp1a+pp1+++=I
Barron ^np+++??+=Barron,
, ^zz++++=EXTRAWORD
a ^at++++=a
Yankee ^jj++++=Yankee--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
big ^jj++++=big,
, ^zz++++=EXTRAWORD
dark ^jj+atrb+++=dark,
, ^zz++++=EXTRAWORD
ready ^jj+atrb+++=ready
man ^nn++++=man,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
big ^jj+atrb+++=big
voice ^nn++++=voice
and ^cc++++=and
eyes ^nns++++=eyes
lighter ^jjr++++=lighter
than ^in++++=than
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
The ^ati++++=The
little ^jj+atrb+++=little
boys ^nns++++=boys
would ^md+prd+++=would
follow ^vb+vprv+++=follow
in ^in++++=in
groups ^nns++++=groups
to ^to++++=to
hear ^vbi+vprv+++=hear
him ^pp3o+pp3+++=him
cuss ^nns+++??+=cuss
the ^ati++++=the
niggers ^nns+nom+++=niggers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
niggers ^nns+nom+++=niggers
singing ^vwbg+++xvbg+=singing
in ^in++++=in
time ^nn++++=time
to ^in++++=to
the ^ati++++=the
rise ^nn++++=rise
and ^cc++++=and
fall ^nn++++=fall
of ^in++++=of
picks ^nn++++=picks.
. ^zz++++=EXTRAWORD
Pretty ^rb++++=Pretty
soon ^rb+tm+++=soon
he ^pp3a+pp3+++=he
knew ^vbd+vprv+tht0+xvbnx+=knew
everybody ^pn++++=everybody
in ^in++++=in
town ^nn++++=town.
. ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
you ^pp2+pp2+++=you
heard ^vbd+vprv++xvbn+=heard
a ^at++++=a
lot ^nn++++=lot
of ^in++++=of
laughing ^xvbg+++xvbg+=laughing
anywhere ^rb++++=anywhere
about ^in++++=about
the ^ati++++=the
square ^nn++++=square,
, ^zz++++=EXTRAWORD
Homer ^np++++=Homer
Barron ^np+++??+=Barron
would ^md+prd+++=would
be ^vb+be+vrb++=be
in ^in++++=in
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
the ^ati++++=the
group ^nn++++=group.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
we ^pp1a+pp1+++=we
began ^vbd+++xvbn+=began
to ^to++++=to
see ^vbi+vprv+++=see
him ^pp3o+pp3+++=him
and ^cc++++=and
Miss ^npt++++=Miss
Emily ^np++++=Emily
on ^in++++=on
Sunday ^nr++++=Sunday
afternoons ^nns++++=afternoons
driving ^vwbg+++xvbg+=driving
in ^in++++=in
the ^ati++++=the
yellow ^jj++++=yellow-wheeled
- ^zz++++=EXTRAWORD
wheeled ^vbd+++xvbn+=EXTRAWORD
buggy ^nn+++??+=buggy
and ^cc++++=and
the ^ati++++=the
matched ^jj+++xvbn+=matched
team ^np++++=team
of ^in++++=of
bays ^nns++++=bays
from ^in++++=from
the ^ati++++=the
livery ^nn++++=livery
stable ^nn++++=stable.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
glad ^jj+pred+++=glad
that ^tht+jcmp+++=that
Miss ^npt++++=Miss
Emily ^np++++=Emily
would ^md+prd+++=would
have ^vb+hv+vrb++=have
an ^at++++=an
interest ^nn++++=interest,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
the ^ati++++=the
ladies ^nns++++=ladies
all ^abn++++=all
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
a ^at++++=a
Grierson ^np+++??+=Grierson
would ^md+prd+++=would
not ^xnot++not++=not
think ^vb+vprv+++=think
seriously ^rb++++=seriously
of ^in++++=of
a ^at++++=a
Northerner ^np+nom++??+=Northerner,
, ^zz++++=EXTRAWORD
a ^at++++=a
day ^nn++++=day
laborer ^jjr++++=laborer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
still ^rb++++=still
others ^aps++++=others,
, ^zz++++=EXTRAWORD
older ^jjr+atrb+++=older
people ^nns++++=people,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
said ^vprf+++xvbn+=said
that ^tht+vcmp+++=that
even ^rb++++=even
grief ^nn++++=grief
could ^md+pos+++=could
not ^xnot++not++=not
cause ^vb++++=cause
a ^at++++=a
real ^jj+atrb+++=real
lady ^nn++++=lady
to ^to++++=to
forget ^vbi+vprv+tht0++=forget
noblesse ^nn+++??+=noblesse
oblige ^vb++++=oblige
- ^zz++++=-without
without ^in++++=EXTRAWORD
calling ^xvbg+++xvbg+=calling
it ^pp3+it+++=it
noblesse ^nn+++??+=noblesse
oblige ^vb++++=oblige.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
just ^rb+emph+++=just
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
Emily ^np+++??+=Emily.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
kinsfolk ^nn+++??+=kinsfolk
should ^md+nec+++=should
come ^vb++++=come
to ^in++++=to
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
some ^dti++++=some
kin ^nns++++=kin
in ^in++++=in
Alabama ^np+++??+=Alabama;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
years ^nns++++=years
ago ^rb++++=ago
her ^pp3o+pp3+++=her
father ^npt++++=father
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
out ^rp+pl+++=out
with ^in++++=with
them ^pp3o+pp3+++=them
over ^in++++=over
the ^ati++++=the
estate ^nn++++=estate
of ^in++++=of
old ^jj+atrb+++=old
lady ^nn++++=lady
Wyatt ^np+++??+=Wyatt,
, ^zz++++=EXTRAWORD
the ^ati++++=the
crazy ^jj+atrb+++=crazy
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
communication ^nn+nom+++=communication
between ^in++++=between
the ^ati++++=the
two ^cd++++=two
families ^nns++++=families.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+aux++=had
not ^xnot++not++=not
even ^rb++++=even
been ^vprf+ben+aux+xvbn+=been
represented ^vpsv++agls+xvbnx+=represented
at ^rb++++=at
the ^ati++++=the
funeral ^nn++++=funeral.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
as ^in++++=as
soon ^rb+tm+++=soon
as ^in++++=as
the ^ati++++=the
old ^jj+atrb+++=old
people ^nns++++=people
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
Emily ^np+++??+=Emily,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
whispering ^xvbg+++xvbg+=whispering
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
suppose ^vb+vprv+tht0++=suppose
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
really ^rb+emph+++=really
so ^ql++++=so?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
one ^cd1++++=one
another ^dt++++=another.
. ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
else ^rb+cnj+++=else
could ^md+pos+++=could
. ^zz++++=.
. ^zz++++=.
. ^zz++++=."
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
behind ^in+pl+++=behind
their ^pp$+pp3+++=their
hands ^nns++++=hands;
; ^zz++++=EXTRAWORD
rustling ^jj++++=rustling
of ^in++++=of
craned ^vbd+++xvbn+=craned
silk ^nn++++=silk
and ^cc++++=and
satin ^nn++++=satin
behind ^in+pl+++=behind
jalousies ^nns+++??+=jalousies
closed ^vbd+++xvbn+=closed
upon ^in++++=upon
the ^ati++++=the
sun ^nn++++=sun
of ^in++++=of
Sunday ^nr++++=Sunday
afternoon ^nn++++=afternoon
as ^in++++=as
the ^ati++++=the
thin ^jj+atrb+++=thin,
, ^zz++++=EXTRAWORD
swift ^jj+atrb+++=swift
clop ^nn+++??+=clop-clop-clop
- ^zz++++=EXTRAWORD
clop ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
clop ^nn+++??+=EXTRAWORD
of ^in++++=of
the ^ati++++=the
matched ^jj+++xvbn+=matched
team ^np++++=team
passed ^vbd+++xvbn+=passed:
: ^zz++++=EXTRAWORD
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
Emily ^np+++??+=Emily."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
carried ^vbd+++xvbnx+=carried
her ^pp$+pp3+++=her
head ^jjb++++=head
high ^jj++++=high
enough ^qlp++++=enough--even
-- ^--+clp+++=EXTRAWORD
even ^rb++++=EXTRAWORD
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
believed ^vbd+vprv++xvbn+=believed
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
fallen ^vprf+++xvbn+=fallen.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
demanded ^vbd+vsua++xvbnx+=demanded
more ^rbr++++=more
than ^in++++=than
ever ^rb++++=ever
the ^ati++++=the
recognition ^nn+nom+++=recognition
of ^in++++=of
her ^pp$+pp3+++=her
dignity ^nn+nom+++=dignity
as ^in++++=as
the ^ati++++=the
last ^jj+atrb+++=last
Grierson ^np+++??+=Grierson;
; ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
wanted ^vprf+++xvbnx+=wanted
that ^dt+dem+++=that
touch ^nn++++=touch
of ^in++++=of
earthiness ^nns+nom+++=earthiness
to ^to++++=to
reaffirm ^vbi++++=reaffirm
her ^pp$+pp3+++=her
imperviousness ^nns+nom+++=imperviousness.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
bought ^vbd+++xvbnx+=bought
the ^ati++++=the
rat ^nn++++=rat
poison ^nn++++=poison,
, ^zz++++=EXTRAWORD
the ^ati++++=the
arsenic ^nn++++=arsenic.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
over ^in++++=over
a ^at++++=a
year ^nn++++=year
after ^cs+sub+++=after
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
say ^vbi+vpub+++=say
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
Emily ^np+++??+=Emily,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc+cls+++=and
while ^cs+sub+++=while
the ^ati++++=the
two ^cd++++=two
female ^nn++++=female
cousins ^nns++++=cousins
were ^vbd+bed+aux++=were
visiting ^vbg+++xvbgx+=visiting
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
some ^dti++++=some
poison ^nn++++=poison,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
the ^ati++++=the
druggist ^nn+nom+++=druggist.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
over ^in++++=over
thirty ^cd++++=thirty
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
still ^rb++++=still
a ^at++++=a
slight ^jj+atrb+++=slight
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
thinner ^jjr++++=thinner
than ^in++++=than
usual ^jj++++=usual,
, ^zz++++=EXTRAWORD
with ^in++++=with
cold ^nn++++=cold,
, ^zz++++=EXTRAWORD
haughty ^jj+atrb+++=haughty
black ^jj+atrb+++=black
eyes ^nns++++=eyes
in ^in++++=in
a ^at++++=a
face ^nn++++=face
the ^ati++++=the
flesh ^nn++++=flesh
of ^in++++=of
which ^whp+rel+pied++=which
was ^vbd+bedz+aux++=was
strained ^vpsv++agls+xvbnx+=strained
across ^in+pl+++=across
the ^ati++++=the
temples ^nns++++=temples
and ^cc++++=and
about ^in++++=about
the ^ati++++=the
eyesockets ^nns+++??+=eyesockets
as ^ql++++=as
you ^pp2+pp2+++=you
imagine ^vb+vprv+++=imagine
a ^at++++=a
lighthouse-keeper ^jjr+atrb+++=lighthouse-keeper's
's ^vbz+bez+aux++0=EXTRAWORD
face ^nn++++=face
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
look ^vb++++=look.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
some ^dti++++=some
poison ^nn++++=poison,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Emily ^np++++=Emily.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
kind ^nn++++=kind?
? ^zz++++=EXTRAWORD
For ^in++++=For
rats ^nns++++=rats
and ^cc++++=and
such ^abl++++=such?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
recom ^nn+++??+=recom--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
the ^ati++++=the
best ^jjt++++=best
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
care ^vb+vprv+++=care
what ^wdt+who+whcl++=what
kind ^nn++++=kind."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
druggist ^nn+nom+++=druggist
named ^vbd+++xvbn+=named
several ^ap++++=several.
. ^zz++++=EXTRAWORD
" ^zz++++="They'll
they ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
kill ^vb++++=kill
anything ^pn++++=anything
up ^in+cmpx+++=up
to ^in"++++=to
an ^at++++=an
elephant ^nn+nom+++=elephant.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
what ^wdt+who+++=what
you ^pp2+pp2+++=you
want ^vb++++=want
is ^vbz+bez+vrb++=is--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Arsenic,"
arsenic ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Emily ^np++++=Emily
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
a ^at++++=a
good ^jj+atrb+++=good
one ^pn++++=one?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
arsenic ^np++++=arsenic?
? ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am.
'am. ^nn+++??+=EXTRAWORD
But ^cc+cls+++=But
what ^wdt+who+++=what
you ^pp2+pp2+++=you
want ^vb++++=want--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
arsenic ^np++++=arsenic."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
druggist ^nn+nom+++=druggist
looked ^vbd+++xvbn+=looked
down ^rp++++=down
at ^in++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
back ^jjb++++=back
at ^in++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
erect ^jj++++=erect,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
face ^nn++++=face
like ^in++++=like
a ^at++++=a
strained ^jj+atrb++xvbn+=strained
flag ^nn++++=flag.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
druggist ^nn+nom+++=druggist
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
you ^pp2+pp2+++=you
want ^vb++++=want.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
law ^nn++++=law
requires ^vbz++++=requires
you ^pp2+pp2+++=you
to ^to++++=to
tell ^vbi++++=tell
what ^wdt+who+++=what
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
going ^md"++pmd"++=going
to ^md+prd+++=to
use ^vb++++=use
it ^pp3+it+++=it
for ^in+strn+++=for."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Emily ^np++++=Emily
just ^rb+emph+++=just
stared ^vprf+++xvbn+=stared
at ^rb++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
head ^jjb++++=head
tilted ^jj+++xvbn+=tilted
back ^jjb++++=back
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
look ^vb++++=look
him ^pp3o+pp3+++=him
eye ^nn++++=eye
for ^in++++=for
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
away ^rp+pl+++=away
and ^cc++++=and
went ^vbd+++xvbn+=went
and ^cc+phrs+++=and
got ^vbd+++xvbn+=got
the ^ati++++=the
arsenic ^nn++++=arsenic
and ^cc++++=and
wrapped ^vwbn+++xvbn+=wrapped
it ^pp3+it+++=it
up ^rp++++=up.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Negro ^nn++++=Negro
delivery ^nn+nom+++=delivery
boy ^nn++++=boy
brought ^vbd+++xvbn+=brought
her ^pp$+pp3+++=her
the ^ati++++=the
package ^nn+nom+++=package;
; ^zz++++=EXTRAWORD
the ^ati++++=the
druggist ^nn+nom+++=druggist
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
package ^nn+nom+++=package
at ^in++++=at
home ^nr++++=home
there ^ex+pex+++=there
was ^vbd+bedz+aux++=was
written ^vpsv++agls+xvbnx+=written
on ^in++++=on
the ^ati++++=the
box ^nn++++=box,
, ^zz++++=EXTRAWORD
under ^in++++=under
the ^ati++++=the
skull ^nn++++=skull
and ^cc++++=and
bones ^nns++++=bones:
: ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
rats ^nns++++=rats."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Iv ^np+++??+=IV
So ^rb++++=So
The ^ati++++=THE
Next ^ap++++=NEXT
day ^nn++++=day
we ^pp1a+pp1+++=we
all ^abn++++=all
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=will
kill ^vb++++=kill
herself ^ppl+pp3+++=herself";
" ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
the ^ati++++=the
best ^jjt+atrb+++=best
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
first ^rb++splt++=first
begun ^vprf+++xvbnx+=begun
to ^to++++=to
be ^vbi+vbi+aux++=be
seen ^vpsv++agls+xvbnx+=seen
with ^in++++=with
Homer ^np++++=Homer
Barron ^np+++??+=Barron,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=will
marry ^vb++++=marry
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
we ^pp1a+pp1+++=we
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=will
persuade ^vb++++=persuade
him ^pp3o+pp3+++=him
yet ^rb+cnj+++=yet,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
because ^cs+cos+++=because
Homer ^np++++=Homer
himself ^ppl+pp3+++=himself
had ^vbd+hvd+aux++=had
remarked ^vprf+++xvbnx+=remarked--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
liked ^vbd+++xvbnx+=liked
men ^nns++++=men,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
known ^vpsv++agls+xvbnx+=known
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
drank ^vbd+++xvbnx+=drank
with ^in++++=with
the ^ati++++=the
younger ^jjr+atrb+++=younger
men ^nns++++=men
in ^in++++=in
the ^ati++++=the
Elks ^np+++??+=Elks'
' ^zz++++=EXTRAWORD
Club ^nn++++=Club--that
-- ^--+clp+++=EXTRAWORD
that ^tht+vcmp+++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
marrying ^jj+atrb++xvbg+=marrying
man ^nn++++=man.
. ^zz++++=EXTRAWORD
Later ^rbr+tm+++=Later
we ^pp1a+pp1+++=we
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
Emily ^np+++??+=Emily"
" ^zz++++=EXTRAWORD
behind ^in+pl+++=behind
the ^ati++++=the
jalousies ^nns+++??+=jalousies
as ^ql++++=as
they ^pp3a+pp3+++=they
passed ^vbd+++xvbnx+=passed
on ^rb+phrv+++=on
Sunday ^nr++++=Sunday
afternoon ^nn++++=afternoon
in ^in++++=in
the ^ati++++=the
glittering ^jj+atrb+++=glittering
buggy ^nn+++??+=buggy,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Emily ^np++++=Emily
with ^in++++=with
her ^pp$+pp3+++=her
head ^jjb++++=head
high ^jj++++=high
and ^cc++++=and
Homer ^np++++=Homer
Barron ^np+++??+=Barron
with ^in++++=with
his ^pp$+pp3+++=his
hat ^nn++++=hat
cocked ^vbd+++xvbn+=cocked
and ^cc++++=and
a ^at++++=a
cigar ^nn++++=cigar
in ^in++++=in
his ^pp$+pp3+++=his
teeth ^nns++++=teeth,
, ^zz++++=EXTRAWORD
reins ^nns++++=reins
and ^cc++++=and
whip ^nn++++=whip
in ^in++++=in
a ^at++++=a
yellow ^jj+atrb+++=yellow
glove ^nn++++=glove.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
ladies ^nns++++=ladies
began ^vbd+++xvbn+=began
to ^to++++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
disgrace ^nn+++??+=disgrace
to ^in++++=to
the ^ati++++=the
town ^nn++++=town
and ^cc++++=and
a ^at++++=a
bad ^jj+atrb+++=bad
example ^nn++++=example
to ^in++++=to
the ^ati++++=the
young ^jj+atrb+++=young
people ^nns++++=people.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
did ^vbd+dod+aux++=did
not ^xnot++not++=not
want ^vb++++=want
to ^to+vcmp+++=to
interfere ^vbi++++=interfere,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
at ^rb++++=at
last ^rb"++++=last
the ^ati++++=the
ladies ^nns++++=ladies
forced ^vwbn+++xvbn+=forced
the ^ati++++=the
Baptist ^nn+nom+++=Baptist
minister ^npt+nom+++=minister--Miss
-- ^--+clp+++=EXTRAWORD
miss ^npt++++=EXTRAWORD
Emily ^np++++=Emily's
's ^$++++=EXTRAWORD
people ^nns++++=people
were ^vbd+bed+vrb++=were
Episcopal ^jj+pred+++=Episcopal-to
- ^zz++++=EXTRAWORD
to ^to++++=EXTRAWORD
call ^vbi++++=call
upon ^in++++=upon
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
never ^rb++splt++=never
divulge ^vb+++??+=divulge
what ^wdt+who+++=what
happened ^vbd+++xvbn+=happened
during ^in++++=during
that ^dt+dem+++=that
interview ^nn++++=interview,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
refused ^vbd+++xvbnx+=refused
to ^to+vcmp+++=to
go ^vbi++++=go
back ^jjb++++=back
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
Sunday ^nr++++=Sunday
they ^pp3a+pp3+++=they
again ^rb+tm+++=again
drove ^vbd+++xvbn+=drove
about ^in++++=about
the ^ati++++=the
streets ^nns++++=streets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
following ^jj+atrb++xvbg+=following
day ^nn++++=day
the ^ati++++=the
minister ^nn+nom+++=minister's
's ^$++++=EXTRAWORD
wife ^nn++++=wife
wrote ^vbd+vprv++xvbn+=wrote
to ^in++++=to
Miss ^npt++++=Miss
Emily ^np++++=Emily's
's ^$++++=EXTRAWORD
relations ^nns+nom+++=relations
in ^in++++=in
Alabama ^np+++??+=Alabama.
. ^zz++++=EXTRAWORD
So ^ql++++=So
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
blood ^nn++++=blood-kin
- ^zz++++=EXTRAWORD
kin ^nns++++=EXTRAWORD
under ^in++++=under
her ^pp$+pp3+++=her
