By ^in++++=By
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
putting ^vbg+++xvbg+=putting
his ^pp$+pp3+++=his
head ^nn++++=head
in ^in++++=in
at ^in++++=at
the ^ati++++=the
door ^nn++++=door
a ^ap++++=a
few ^ap"++++=few
minutes ^nns++++=minutes
after ^cs+sub+++=after
wards ^nns++++=wards
to ^to++++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
called ^vpsv++agls+xvbnx+=called
away ^rp+pl+++=away
to ^in++++=to
Skara ^np+++??+=Skara,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
should ^md+nec+++=should
not ^xnot++not++=not
be ^vb+be+vrb++=be
back ^jjb+pred+++=back
till ^in++++=till
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
So ^ql++++=So
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall
had ^md"++pmd"++=had
to ^md+nec+++=to
go ^vb++++=go
unsatisfied ^jj+++xvbn+=unsatisfied
to ^in++++=to
his ^pp$+pp3+++=his
day ^nn++++=day's
's ^$++++=EXTRAWORD
work ^nn++++=work
at ^rb++++=at
the ^ati++++=the
manor ^nn++++=manor-house.
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
papers ^nns++++=papers
on ^in++++=on
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
just ^rb+emph+splt++=just
then ^rn+tm+++=then
engaged ^vbd+++xvbn+=engaged
soon ^rb+tm+++=soon
put ^vb+++xvbn+=put
his ^pp$+pp3+++=his
thoughts ^nns++++=thoughts
into ^in++++=into
another ^ppls++++=another
channel ^npl++++=channel,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
had ^md"++pmd"++=had
to ^md+nec+++=to
occupy ^vb++++=occupy
himself ^ppl+pp3+++=himself
with ^in++++=with
glancing ^nn++++=glancing
over ^in++++=over
the ^ati++++=the
correspondence ^nn+nom+++=correspondence
between ^in++++=between
Sophia ^np++++=Sophia
Albertina ^np+++??+=Albertina
in ^in++++=in
Stockholm ^np++++=Stockholm
and ^cc++++=and
her ^pp$+pp3+++=her
married ^vbd+++xvbn+=married
cousin ^nn++++=cousin
Ulrica ^np+++??+=Ulrica
Leonora ^np+++??+=Leonora
at ^rb++++=at
R ^zz++++=R
b ^zz++++=b
ck ^nn+++??+=ck
in ^in++++=in
the ^ati++++=the
years ^nns++++=years
1705 ^cd+date+++=1705-10.
- ^zz++++=EXTRAWORD
10 ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
letters ^nns+nom+++=letters
were ^vbd+bed+vrb++=were
of ^in++++=of
exceptional ^jj+atrb+++=exceptional
interest ^nn++++=interest
from ^in++++=from
the ^ati++++=the
light ^nn++++=light
they ^pp3a+pp3+++=they
threw ^vbd+++xvbnx+=threw
upon ^in++++=upon
the ^ati++++=the
culture ^nn++++=culture
of ^in++++=of
that ^dt+dem+++=that
period ^nn++++=period
in ^in++++=in
Sweden ^np++++=Sweden,
, ^zz++++=EXTRAWORD
as ^ql++++=as
anyone ^pn++++=anyone
can ^md+pos+++=can
testify ^vb+vpub+++=testify
who ^whp+who+++=who
has ^vbz+hvz+aux++=has
read ^vprf+++xvbnx+=read
the ^ati++++=the
full ^jj+atrb+++=full
edition ^nn+nom+++=edition
of ^in++++=of
them ^pp3o+pp3+++=them
in ^in++++=in
the ^ati++++=the
publications ^nns+nom+++=publications
of ^in++++=of
the ^ati++++=the
Swedish ^jj+atrb+++=Swedish
Historical ^jj+atrb+++=Historical
Manuscripts ^nns++++=Manuscripts
Commission ^nn++++=Commission.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
afternoon ^nn++++=afternoon
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
with ^in++++=with
these ^dt+pdem+++=these,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
returning ^xvbg+++xvbg+=returning
the ^ati++++=the
boxes ^nns++++=boxes
in ^in++++=in
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
kept ^vpsv++agls+xvbnx+=kept
to ^in+ppvb+++=to
their ^pp$+pp3+++=their
places ^nns++++=places
on ^in++++=on
the ^ati++++=the
shelf ^nn++++=shelf,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
proceeded ^vbd+++xvbnx+=proceeded,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
naturally ^rb+cnj+++=naturally,
, ^zz++++=EXTRAWORD
to ^to++++=to
take ^vbi++++=take
down ^rb+phrv+++=down
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
volumes ^nns++++=volumes
nearest ^jjt++++=nearest
to ^in++++=to
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
determine ^vb++++=determine
which ^whp+who+++=which
of ^in++++=of
them ^pp3o+pp3+++=them
had ^vb+hv+aux++=had
best ^jjt++++=best
be ^vb+be+vrb++=be
his ^pp$+pp3+++=his
principal ^jjb+atrb+++=principal
subject ^nn++++=subject
of ^in++++=of
investigation ^nn+nom+++=investigation
next ^ap++++=next
day ^nn++++=day.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shelf ^nn++++=shelf
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
hit ^vprf+++xvbnx+=hit
upon ^in++++=upon
was ^vbd+bedz+aux++=was
occupied ^vpsv++agls+xvbnx+=occupied
mostly ^rb++++=mostly
by ^in++++=by
a ^at++++=a
collection ^nn+nom+++=collection
of ^in++++=of
account ^nn++++=account-books
- ^zz++++=EXTRAWORD
books ^nns++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
writing ^jj+++xvbg+=writing
of ^in++++=of
the ^ati++++=the
first ^od++++=first
Count ^vb++++=Count
Magnus ^np+++??+=Magnus.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
one ^pn++++=one
among ^in++++=among
them ^pp3o+pp3+++=them
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
an ^at++++=an
account ^nn++++=account-book,
- ^zz++++=EXTRAWORD
book ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
book ^nn++++=book
of ^in++++=of
alchemical ^jj++++=alchemical
and ^cc++++=and
other ^ap++++=other
tracts ^nns++++=tracts
in ^in++++=in
another ^dt++++=another
sixteenth ^od++++=sixteenth-century
- ^zz++++=EXTRAWORD
century ^nn++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
being ^vbg+beg++xvbg+=being
very ^ql+amp+++=very
familiar ^jj++++=familiar
with ^in++++=with
alchemical ^jj+atrb+++=alchemical
literature ^nn++++=literature,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall
spends ^vbz++++=spends
much ^ap++++=much
space ^nn++++=space
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
might ^md+pos+++=might
have ^vb+hv+aux++=have
spared ^vprf+++xvbnx+=spared
in ^in++++=in
setting ^xvbg+++xvbg+=setting
out ^rp+pl+++=out
the ^ati++++=the
names ^nns++++=names
and ^cc++++=and
beginnings ^nns++++=beginnings
of ^in++++=of
the ^ati++++=the
various ^jj+atrb+++=various
treatises ^nns++++=treatises:
: ^zz++++=EXTRAWORD
The ^ati++++=The
book ^nn++++=book
of ^in++++=of
the ^ati++++=the
Phoenix ^nn++++=Phoenix,
, ^zz++++=EXTRAWORD
book ^nn++++=book
of ^in++++=of
the ^ati++++=the
Thirty ^cd++++=Thirty
Words ^nns++++=Words,
, ^zz++++=EXTRAWORD
book ^nn++++=book
of ^in++++=of
the ^ati++++=the
Toad ^np+++??+=Toad,
, ^zz++++=EXTRAWORD
book ^nn++++=book
of ^in++++=of
Miriam ^np+++??+=Miriam,
, ^zz++++=EXTRAWORD
Turba ^&fw++++=Turba
philosophorum ^nn+++??+=philosophorum,
, ^zz++++=EXTRAWORD
and ^rb++++=and
so ^rb"++++=so
forth ^rb"++++=forth;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
announces ^vbz+vpub+++=announces
with ^in++++=with
a ^at++++=a
good ^jj+atrb+++=good
deal ^nn++++=deal
of ^in++++=of
circumstance ^nn+nom+++=circumstance
his ^pp$+pp3+++=his
delight ^nn++++=delight
at ^rb++++=at
finding ^vbg+++xvbg+=finding,
, ^zz++++=EXTRAWORD
on ^in++++=on
a ^at++++=a
leaf ^nn++++=leaf
originally ^rb+tm+++=originally
left ^jj+++xvbn+=left
blank ^jj++++=blank
near ^in+pl+++=near
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
the ^ati++++=the
book ^nn++++=book,
, ^zz++++=EXTRAWORD
some ^dti++++=some
writing ^jj+++xvbg+=writing
of ^in++++=of
Count ^nn++++=Count
Magnus ^np+++??+=Magnus
himself ^ppl+pp3+++=himself
headed ^vbd+++xvbn+=headed
' ^zz++++='Liber
liber ^jjr+atrb+++=EXTRAWORD
nigrae ^nn+++??+=nigrae
peregrinationis ^nns+++??+=peregrinationis'.
'. ^nn+++??+=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true
that ^tht+jcmp+++=that
only ^rb+down+++=only
a ^ap++++=a
few ^ap"++++=few
lines ^nns++++=lines
were ^vbd+bed+aux++=were
written ^vpsv++agls+xvbnx+=written,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
quite ^abl++++=quite
enough ^qlp++++=enough
to ^to++++=to
show ^vbi+vprv+++=show
that ^tht+vcmp+++=that
the ^ati++++=the
landlord ^nn++++=landlord
had ^vb+hv+vrb++=had
that ^dt+dem+++=that
morning ^nn++++=morning
been ^vprf+ben+aux+xvbn+=been
referring ^vbg+++xvbgx+=referring
to ^in++++=to
a ^at++++=a
belief ^nn++++=belief
at ^rb++++=at
least ^rb"++++=least
as ^in++++=as
old ^nn++++=old
as ^in++++=as
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
Count ^nn++++=Count
Magnus ^np+++??+=Magnus,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
probably ^rb++++=probably
shared ^vpsv++by+xvbn+=shared
by ^in++++=by
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
the ^ati++++=the
English ^nn++++=English
of ^in++++=of
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
written ^vpsv++agls+xvbnx+=written:
: ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
any ^dti++++=any
man ^nn++++=man
desires ^vb++++=desires
to ^to+vcmp+++=to
obtain ^vbi++++=obtain
a ^at++++=a
long ^jj+atrb+++=long
life ^nn++++=life,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
would ^md+prd+++=would
obtain ^vb++++=obtain
a ^at++++=a
faithful ^jj+atrb+++=faithful
messenger ^np+nom+++=messenger
and ^cc++++=and
see ^vb+vprv+++=see
the ^ati++++=the
blood ^nn++++=blood
of ^in++++=of
his ^pp$+pp3+++=his
enemies ^nns++++=enemies,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
necessary ^jj+pred+++=necessary
that ^tht+jcmp+++=that
he ^pp3a+pp3+++=he
should ^md+nec+++=should
first ^od++++=first
go ^vb++++=go
into ^in++++=into
the ^ati++++=the
city ^nn++++=city
of ^in++++=of
Chorazin ^np+++??+=Chorazin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there
salute ^nn++++=salute
the ^ati++++=the
prince ^nn++++=prince.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.'
' ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
an ^at++++=an
erasure ^nn+++??+=erasure
of ^in++++=of
one ^cd1++++=one
word ^nn++++=word,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
very ^ql+amp+++=very
thoroughly ^rb+amp+++=thoroughly
done ^vbd+++xvbn+=done,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall
felt ^vbd+vprv++xvbn+=felt
pretty ^rb++++=pretty
sure ^jj++++=sure
that ^tht+jcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
right ^jj+pred+++=right
in ^in++++=in
reading ^xvbg+++xvbg+=reading
it ^pp3+it+++=it
as ^in++++=as
a ^at++++=a
ris ^nns+++??+=ris
( ^zz++++=('of
' ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
the ^ati++++=the
air ^nn++++=air').
'). ^nn+++??+=EXTRAWORD
But ^cc++++=But
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
more ^rbr++++=more
of ^in++++=of
the ^ati++++=the
text ^nn++++=text
copied ^vwbn+++xvbn+=copied,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
a ^at++++=a
line ^nn++++=line
in ^in++++=in
Latin ^nn++++=Latin:
: ^zz++++=EXTRAWORD
' ^zz++++='Quaere
quaere ^nn+++??+=EXTRAWORD
reliqua ^nn+++??+=reliqua
hujus ^nns+++??+=hujus
materiei ^nn+++??+=materiei
inter ^rb++++=inter
secretiora ^nn+++??+=secretiora'
' ^zz++++=EXTRAWORD
( ^zz++++=(See
see ^vb+vprv+++=EXTRAWORD
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
this ^dt+dem+++=this
matter ^nn++++=matter
among ^in++++=among
the ^ati++++=the
more ^rbr++++=more
private ^jj+atrb+++=private
things ^nns++++=things).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
denied ^vpsv++agls+xvbnx+=denied
that ^tht+vcmp+++=that
this ^dt+pdem+++=this
threw ^vbd+++xvbn+=threw
a ^at++++=a
rather ^rb++++=rather
lurid ^jj+atrb+++=lurid
light ^nn++++=light
upon ^in++++=upon
the ^ati++++=the
tastes ^nns++++=tastes
and ^cc++++=and
beliefs ^nns++++=beliefs
of ^in++++=of
the ^ati++++=the
Count ^nn++++=Count;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^in++++=to
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall,
, ^zz++++=EXTRAWORD
separated ^j+++xvbn+=separated
from ^in++++=from
him ^pp3o+pp3+++=him
by ^in++++=by
nearly ^rb+down+++=nearly
three ^cd++++=three
centuries ^nns++++=centuries,
, ^zz++++=EXTRAWORD
the ^ati++++=the
thought ^vprf+++xvbn+=thought
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
might ^md+pos+++=might
have ^vb+hv+aux++=have
added ^vprf+++xvbnx+=added
to ^in++++=to
his ^pp$+pp3+++=his
general ^jj+atrb+++=general
forcefulness ^nns+nom+++=forcefulness
alchemy ^nn++++=alchemy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
alchemy ^nn++++=alchemy
something ^pn++++=something
like ^in++++=like
magic ^jj++++=magic,
, ^zz++++=EXTRAWORD
only ^ap+down+++=only
made ^vprf+++xvbn+=made
him ^pp3o+pp3+++=him
a ^at++++=a
more ^rbr++++=more
picturesque ^jj+atrb+++=picturesque
figure ^nn++++=figure;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
rather ^rb++++=rather
prolonged ^jj+atrb++xvbn+=prolonged
contemplation ^nn+nom+++=contemplation
of ^in++++=of
his ^pp$+pp3+++=his
picture ^nn++++=picture
in ^in++++=in
the ^ati++++=the
hall ^nn++++=hall,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall
set ^vbd+++xvbn+=set
out ^rb+phrv+++=out
on ^in++++=on
his ^pp$+pp3+++=his
homeward ^rb++++=homeward
way ^nn++++=way,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
mind ^nn++++=mind
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
the ^ati++++=the
thought ^nn+++xvbn+=thought
of ^in++++=of
Count ^nn++++=Count
Magnus ^np+++??+=Magnus.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
no ^at++++=no
eyes ^nns++++=eyes
for ^in++++=for
his ^pp$+pp3+++=his
surroundings ^nns++++=surroundings,
, ^zz++++=EXTRAWORD
no ^at++++=no
perception ^nn+nom+++=perception
of ^in++++=of
the ^ati++++=the
evening ^nn++++=evening
scents ^nns++++=scents
of ^in++++=of
the ^ati++++=the
woods ^nns++++=woods
or ^cc++++=or
the ^ati++++=the
evening ^nn++++=evening
light ^jj++++=light
on ^in++++=on
the ^ati++++=the
lake ^nn++++=lake;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
all ^rb++++=all
of ^in++++=of
a ^at++++=a
sudden ^jj++++=sudden
he ^pp3a+pp3+++=he
pulled ^vbd+++xvbnx+=pulled
up ^rp++++=up
short ^jj++++=short,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
astonished ^jj++agls+xvbnx+=astonished
to ^to+jcmp+++=to
find ^vbi+vprv+++=find
himself ^ppl+pp3+++=himself
already ^rb++++=already
at ^in++++=at
the ^ati++++=the
gate ^nn++++=gate
of ^in++++=of
the ^ati++++=the
churchyard ^nn++++=churchyard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
within ^in++++=within
a ^ap++++=a
few ^ap"++++=few
minutes ^nns++++=minutes
of ^in++++=of
his ^pp$+pp3+++=his
dinner ^nn++++=dinner.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
fell ^vbd+++xvbn+=fell
on ^in+ppvb+++=on
the ^ati++++=the
mausoleum ^nn++++=mausoleum.
. ^zz++++=EXTRAWORD
' ^zz++++='Ah,'
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='Count
count ^npt++++=EXTRAWORD
Magnus ^np+++??+=Magnus,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
dearly ^rb++splt++=dearly
like ^vb++++=like
to ^to+vcmp+++=to
see ^vbi+vprv+tht0++=see
you ^pp2+pp2+++=you.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Like
like ^in++++=EXTRAWORD
many ^ap++++=many
solitary ^jj+atrb+++=solitary
men ^nns++++=men,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
writes ^vbz+vprv+++=writes,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
habit ^nn++++=habit
of ^in++++=of
talking ^nn++++=talking
to ^in++++=to
myself ^ppl+pp1+++=myself
aloud ^rb++++=aloud;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
unlike ^in++++=unlike
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
Greek ^nn++++=Greek
and ^cc++++=and
Latin ^jj+atrb+++=Latin
particles ^nns++++=particles,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
expect ^vb+vprv+++=expect
an ^at++++=an
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
Certainly ^rb+cnj+++=Certainly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perhaps ^rb++++=perhaps
fortunately ^rb++++=fortunately
in ^in++++=in
this ^dt+dem+++=this
case ^nn++++=case,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
neither ^dt++neg++=neither
voice ^nn++++=voice
nor ^cc++neg++=nor
any ^dti++++=any
that ^dt+pdem+++=that
regarded ^vbd+++xvbn+=regarded:
: ^zz++++=EXTRAWORD
only ^rb+down+++=only
the ^ati++++=the
woman ^nn++++=woman
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
cleaning ^vbg+++xvbgx+=cleaning
up ^rp++++=up
the ^ati++++=the
church ^nn++++=church,
, ^zz++++=EXTRAWORD
dropped ^j+++xvbn+=dropped
some ^dti++++=some
metallic ^jj+atrb+++=metallic
object ^nn++++=object
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
clang ^nn++++=clang
startled ^vbd+++xvbn+=startled
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Count ^npt++++=Count
Magnus ^np+++??+=Magnus,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think,
, ^zz++++=EXTRAWORD
sleeps ^vbz++++=sleeps
sound ^vb++++=sound
enough ^qlp++++=enough.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
That ^dt+dem+++=That
same ^ap++++=same
evening ^nn++++=evening
the ^ati++++=the
landlord ^nn++++=landlord
of ^in++++=of
the ^ati++++=the
inn ^nn++++=inn,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
the ^ati++++=the
clerk ^nn++++=clerk
or ^cc++++=or
deacon ^np++++=deacon
( ^zz++++=(as
as ^ql++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
be ^vb+be+aux++=be
called ^vpsv++agls+xvbnx+=called
in ^rb+phrv+++=in
Sweden ^np++++=Sweden)
) ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
parish ^nn++++=parish,
, ^zz++++=EXTRAWORD
introduced ^xvbn+++xvbn+=introduced
him ^pp3o+pp3+++=him
to ^in++++=to
that ^dt+dem+++=that
official ^jj++++=official
in ^in++++=in
the ^ati++++=the
inn ^nn++++=inn
parlour ^nn++++=parlour.
. ^zz++++=EXTRAWORD
A ^at++++=A
visit ^nn++++=visit
to ^in++++=to
the ^ati++++=the
De ^&fw++++=De
la ^&fw++++=la
Gardie ^np+++??+=Gardie
tomb ^nn++++=tomb-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
was ^vbd+bedz+aux++=was
soon ^rb+tm+splt++=soon
arranged ^vpsv++agls+xvbnx+=arranged
for ^in++++=for
the ^ati++++=the
next ^ap++++=next
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^rb++++=a
little ^rb"++++=little
general ^jj+atrb+++=general
conversation ^nn+nom+++=conversation
ensued ^vbd+++xvbn+=ensued.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall,
, ^zz++++=EXTRAWORD
remembering ^vb+++xvbg+=remembering
that ^tht+vcmp+++=that
one ^cd1++++=one
function ^nn+nom+++=function
of ^in++++=of
Scandinavian ^jj+atrb+++=Scandinavian
deacons ^nns++++=deacons
is ^vbz+bez+aux++=is
to ^to++++=to
teach ^vbi+vsua+++=teach
candidates ^nns+nom+++=candidates
for ^in++++=for
Confirmation ^nn+nom+++=Confirmation,
, ^zz++++=EXTRAWORD
thought ^j+++xvbn+=thought
he ^pp3a+pp3+++=he
would ^md+prd+++=would
refresh ^vb++++=refresh
his ^pp$+pp3+++=his
own ^ap++++=own
memory ^nn++++=memory
on ^in++++=on
a ^at++++=a
Biblical ^jj+atrb+++=Biblical
point ^nn++++=point.
. ^zz++++=EXTRAWORD
' ^zz++++='Can
can ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
tell ^vb++++=tell
me ^pp1o+pp1+++=me,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='anything
anything ^pn++++=EXTRAWORD
about ^in++++=about
Chorazin ^np+++??+=Chorazin?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
deacon ^np++++=deacon
seemed ^vbd+seem++xvbn+=seemed
startled ^vbd+++xvbn+=startled,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
readily ^rb++++=readily
reminded ^vbd+vsua++xvbn+=reminded
him ^pp3o+pp3+++=him
how ^wrb+who+++=how
that ^dt+dem+++=that
village ^nn+nom+++=village
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+aux+xvbnx+=been
denounced ^vpsv++agls+xvbnx+=denounced.
. ^zz++++=EXTRAWORD
' ^zz++++='To
to ^to++++=EXTRAWORD
be ^vbi++vrb++=be
sure ^jj+pred+++=sure,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall;
; ^zz++++=EXTRAWORD
' ^zz++++='it
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose,
, ^zz++++=EXTRAWORD
quite ^rb++++=quite
a ^at++++=a
ruin ^nn++++=ruin
now ^rn+tm+++=now?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='So
so ^ql++++=EXTRAWORD
I ^pp1a+pp1+++=I
expect ^vb+vprv+++=expect,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
deacon ^np++++=deacon.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
heard ^vprf+++xvbnx+=heard
some ^dti++++=some
of ^in++++=of
our ^pp$+pp1+++=our
old ^jj+atrb+++=old
priests ^nns++++=priests
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
Antichrist ^np+nom++??+=Antichrist
is ^vbz+bez+aux++=is
to ^to++++=to
be ^vbi+vbi+aux++=be
born ^vpsv++agls+xvbnx+=born
there ^rn+pl+++=there;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
tales ^nns++++=tales--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Ah!
