All ^abn++++=All
Gabe ^np+++??+=Gabe,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
worn ^vprf+++xvbnx+=worn
tailored ^vbd+++xvbn+=tailored
suits ^nns++++=suits
every ^at++++=every
year ^nn++++=year
for ^in++++=for
a ^at++++=a
dozen ^cd++++=dozen
years ^nns++++=years,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
back ^rp++++=back
to ^to++++=to
twenty ^cd++++=twenty-five-dollar
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
dollar ^nn++++=EXTRAWORD
ready ^jj++++=ready-mades
- ^zz++++=EXTRAWORD
mades ^nns+++??+=EXTRAWORD
and ^cc++++=and
be ^vb+be+vrb++=be
happy ^jj+pred+++=happy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
could ^md+pos+++=could
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
loved ^vbd+++xvbn+=loved
a ^at++++=a
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Gabe ^np+++??+=Gabe
stubbornly ^rb++++=stubbornly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hard ^jj+atrb+++=hard
lines ^nns++++=lines
around ^in++++=around
the ^ati++++=the
jaw ^nn++++=jaw
and ^cc++++=and
the ^ati++++=the
experienced ^jj+atrb++xvbn+=experienced
lines ^nns++++=lines
about ^in++++=about
the ^ati++++=the
eyes ^nns++++=eyes
seemed ^vbd+seem++xvbn+=seemed
suddenly ^rb++++=suddenly
to ^to++++=to
stand ^vbi++++=stand
out ^rp+pl+++=out
on ^in++++=on
Effie ^np++++=Effie's
's ^$++++=EXTRAWORD
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="Love's
love ^nn++++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
young ^jj+atrb+++=young
dream ^nn++++=dream
is ^vbz+bez+vrb++=is
all ^abn++++=all
right ^jj++++=right.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
reached ^vprf+++xvbnx+=reached
the ^ati++++=the
age ^nn++++=age
when ^wrb+who+++=when
you ^pp2+pp2+++=you
let ^vbd+++xvbn+=let
your ^pp$+pp2+++=your
cigar ^nn++++=cigar
ash ^nn++++=ash
dribble ^vb++++=dribble
down ^rp++++=down
onto ^in++++=onto
your ^pp$+pp2+++=your
vest ^nn++++=vest.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
a ^at++++=a
kimono ^np++++=kimono
nature ^nn++++=nature
but ^cc++++=but
a ^at++++=a
straight ^rb++++=straight-front
- ^zz++++=EXTRAWORD
front ^jjb+atrb+++=EXTRAWORD
job ^nn++++=job,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
kept ^vpsv++agls+xvbnx+=kept
me ^pp1o+pp1+++=me
young ^jj++++=young.
. ^zz++++=EXTRAWORD
Young ^jj++++=Young!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^md"++pmd"++0=EXTRAWORD
got ^vb++pmd"+xvbnx+=got
to ^to+vcmp+pmd++=to
be ^vbi++vrb++=be.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
stock ^nn++++=stock
in ^in++++=in
trade ^nn++++=trade.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
Gabie ^np+++??+=Gabie,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we're
're ^vb+ber+vrb++0=EXTRAWORD
just ^rb+emph+++=just
twenty ^cd++++=twenty
years ^nns++++=years
late ^jj++++=late,
, ^zz++++=EXTRAWORD
both ^abx++++=both
of ^in++++=of
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They're
're ^vb+ber+aux++0=EXTRAWORD
not ^xnot++not++=not
going ^md"++pmd"++=going
to ^md+prd+++=to
boost ^vb++++=boost
your ^pp$+pp2+++=your
salary ^nn++++=salary.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
days ^nns++++=days
they ^pp3a+pp3+++=they're
're ^vb+ber+aux++0=EXTRAWORD
looking ^vbg+++xvbgx+=looking
for ^in++++=for
kids ^nns++++=kids
on ^in++++=on
the ^ati++++=the
road ^nn++++=road--live
-- ^--+clp+++=EXTRAWORD
live ^vb++++=EXTRAWORD
wires ^nns++++=wires,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
lot ^nn++++=lot
of ^in++++=of
nerve ^nn++++=nerve
and ^cc++++=and
a ^at++++=a
quick ^nn++++=quick
come ^vb++++=come-back.
- ^zz++++=EXTRAWORD
back ^jjb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
old ^jj++++=old-timers.
- ^zz++++=EXTRAWORD
timers ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
Gabie ^np+++??+=Gabie,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
to ^to++++=to
tell ^vbi++++=tell
you ^pp2+pp2+++=you
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
spend ^vb++++=spend
in ^in++++=in
face ^nn++++=face
powder ^nn++++=powder
and ^cc++++=and
toilette ^nn+nom+++=toilette
water ^nn++++=water
and ^cc++++=and
hairpins ^nns++++=hairpins
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++0=I'd
'd ^vbd+hvd+aux++=EXTRAWORD
made ^vprf+++xvbnx+=made
a ^at++++=a
mistake ^nn++++=mistake
and ^cc++++=and
given ^vwbn+++xvbn+=given
you ^pp2+pp2+++=you
the ^ati++++=the
butcher ^nn++++=butcher
bill ^nn++++=bill
instead ^rb+cnj+++=instead.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
no ^at++++=no
professional ^jj+atrb+++=professional
beauty ^nn++++=beauty,
, ^zz++++=EXTRAWORD
either ^dtx++++=either.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
it ^pp3+it+++=it
takes ^vbz++++=takes
money ^nn++++=money
to ^to++++=to
look ^vbi++++=look
cleaned ^vbd+++xvbn+=cleaned
and ^cc+phrs+++=and
pressed ^vbd+++xvbn+=pressed
in ^in++++=in
this ^dt+dem+++=this
town ^nn++++=town."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
seclusion ^nn++++=seclusion
of ^in++++=of
the ^ati++++=the
cafe ^nn++++=cafe
corner ^npl++++=corner,
, ^zz++++=EXTRAWORD
Gabe ^np+++??+=Gabe
laid ^vbd+++xvbn+=laid
one ^cd1++++=one
plump ^jj++++=plump,
, ^zz++++=EXTRAWORD
highly ^rb+amp+++=highly
manicured ^jj+atrb++xvbn+=manicured
hand ^nn++++=hand
on ^in++++=on
Effie ^np++++=Effie's
's ^$++++=EXTRAWORD
smooth ^jj++++=smooth
arm ^vb++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
stay ^vb++++=stay
young ^jj++++=young
for ^in++++=for
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Effie ^np+++??+=Effie.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
like ^vb++++=like
you ^pp2+pp2+++=you
just ^rb+emph+++=just
as ^ql++++=as
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
with ^in++++=with
out ^rp+pl+++=out
the ^ati++++=the
powder ^nn++++=powder,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
toilette ^nn+nom+++=toilette
water ^nn++++=water,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
hair ^nn++++=hair-pins."
- ^zz++++=EXTRAWORD
pins ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
red ^nn++++=red,
, ^zz++++=EXTRAWORD
good ^jj++++=good-natured
- ^zz++++=EXTRAWORD
natured ^jj+atrb+++=EXTRAWORD
face ^nn++++=face
had ^vb+hv+vrb++=had
an ^at++++=an
expression ^nn++++=expression
upon ^in++++=upon
it ^pp3+it+++=it
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
touchingly ^jj+pred+++=touchingly
near ^in+pl+++=near
patient ^nn++++=patient
resignation ^nn+nom+++=resignation
as ^ql++++=as
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
up ^rp++++=up
into ^in++++=into
Effie ^np++++=Effie's
's ^$++++=EXTRAWORD
sparkling ^jj+atrb+++=sparkling
countenance ^nn+nom+++=countenance.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
never ^rb++++=never
looked ^xvbn+++xvbn+=looked
so ^pn+emph+++=so
good ^jj++++=good
to ^to+jcmp+++=to
me ^pp1o+pp1+++=me
as ^ql++++=as
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
this ^dt+dem+++=this
minute ^nn++++=minute,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
girl ^nn++++=girl.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
the ^ati++++=the
day ^nn++++=day
comes ^vbz++++=comes
when ^wrb+who+++=when
you ^pp2+pp2+++=you
get ^vb++++=get
lonesome ^jj++++=lonesome--or
-- ^--+clp+++=EXTRAWORD
or ^cc+cls+++=EXTRAWORD
change ^nn++++=change
your ^pp$+pp2+++=your
mind ^nn++++=mind--or----"
-- ^--+clp+++=EXTRAWORD
or ^cc+cls+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
Effie ^np+++??+=Effie
shook ^vbd+++xvbn+=shook
her ^pp$+pp3+++=her
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
started ^vbd+++xvbn+=started
to ^to++++=to
draw ^vbi++++=draw
on ^in+ppvb+++=on
her ^pp3o+pp3+++=her
long ^rb++++=long
white ^jj+atrb+++=white
gloves ^nns++++=gloves.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
guess ^vb++++=guess
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
refused ^vprf+++xvbn+=refused
you ^pp2+pp2+++=you
the ^ati++++=the
way ^nn++++=way
the ^ati++++=the
dames ^nns++++=dames
in ^in++++=in
the ^ati++++=the
novels ^nns++++=novels
do ^vb+do+vrb++=do
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
because ^cs+cos+++=because
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
'd ^md+prd+vrb++=had
so ^ql++++=so
little ^ap++++=little
practice ^nn++++=practice.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
say ^vbi+vpub+tht0++=say
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
Thank ^vb++++=Thank
God ^nn++++=God
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
die ^vb++++=die
knowing ^vbg+vprv++xvbg+=knowing
that ^tht+vcmp+++=that
no ^at++++=no
man ^nn++++=man
ever ^rb++++=ever
wanted ^vbd+++xvbn+=wanted
me ^pp1o+pp1+++=me
to ^to++++=to
be ^vbi++vrb++=be
his ^pp$+pp3+++=his
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
Honestly ^rb+cnj+++=Honestly,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
that ^dt+dem+++=that
grateful ^jj++++=grateful
that ^tht+jcmp+++=that
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
marry ^vb++++=marry
you ^pp2+pp2+++=you
in ^in++++=in
a ^at++++=a
minute ^nn++++=minute
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
like ^vb++++=like
you ^pp2+pp2+++=you
so ^ql++++=so
well ^rb++++=well."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
back ^jjb+pred+++=back
in ^in++++=in
three ^cd++++=three
months ^nns++++=months,
, ^zz++++=EXTRAWORD
like ^in++++=like
always ^rb+cnj+++=always,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
all ^abn++++=all
that ^dt+dem+++=that
Gabe ^np+++??+=Gabe
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
write ^vb++++=write.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
get ^vb++++=get
here ^rn+pl+++=here
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
just ^rb+emph+splt++=just
take ^vb++++=take
in ^rb+phrv+++=in
a ^at++++=a
show ^nn++++=show,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
younger ^jjr++++=younger
you ^pp2+pp2+++=you
look ^vb++++=look
the ^ati++++=the
better ^jjr++++=better
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
like ^vb++++=like
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
on ^in++++=on
the ^ati++++=the
occasion ^nn++++=occasion
of ^in++++=of
Gabe ^np++++=Gabe's
's ^$++++=EXTRAWORD
spring ^vb++++=spring
trip ^nn++++=trip
he ^pp3a+pp3+++=he
encountered ^vbd+++xvbnx+=encountered
a ^at++++=a
statuesque ^jj+atrb+++=statuesque
blonde ^jj+atrb+++=blonde
person ^nn++++=person
where ^wrb+who+++=where
Effie ^np+++??+=Effie
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
wont ^nn++++=wont
to ^in++++=to
reign ^nn++++=reign.
. ^zz++++=EXTRAWORD
" ^zz++++="Miss--er
miss ^npt++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
er ^&fw++++=EXTRAWORD
Bauer ^np+++??+=Bauer
out ^rp+pl+++=out
of ^in++++=of
town ^nn++++=town?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
statue ^nn++++=statue
melted ^vbd+++xvbn+=melted
a ^at++++=a
trifle ^nn++++=trifle
in ^in++++=in
the ^ati++++=the
sunshine ^nn++++=sunshine
of ^in++++=of
Gabe ^np++++=Gabe's
's ^$++++=EXTRAWORD
ingratiating ^jj+atrb+++=ingratiating
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
" ^zz++++="Miss
miss ^npt++++=EXTRAWORD
Bauer ^np++++=Bauer's
's ^$++++=EXTRAWORD
ill ^jj++++=ill,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
statue ^nn++++=statue
informed ^vbd+++xvbn+=informed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
using ^vbg+++xvbg+=using
a ^at++++=a
heavy ^jj+atrb+++=heavy
Eastern ^jj+atrb+++=Eastern
accent ^nn++++=accent.
. ^zz++++=EXTRAWORD
" ^zz++++="Anything
anything ^pn++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
do ^vb+do+vrb++=do
for ^in++++=for
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
taking ^vbg+++xvbgx+=taking
her ^pp3o+pp3+++=her
place ^nn++++=place."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why--ah--not
why ^wrb+who+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
ah ^uh++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
not ^xnot++not++=EXTRAWORD
exactly ^rb++++=exactly;
; ^zz++++=EXTRAWORD
no ^at++++=no,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
" ^zz++++="Just
just ^rb+emph+++=EXTRAWORD
a ^at++++=a
temporary ^jj+atrb+++=temporary
indisposition ^nn+nom+++=indisposition,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
hardly ^rb+down+++=hardly
call ^vb++++=call
it ^pp3+it+++=it
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv++xvbg+=seeing
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she's
's ^vbz+bez+aux++0=EXTRAWORD
been ^vpsv++agls+xvbnx+=been
sick ^jj++++=sick
with ^in++++=with
typhoid ^nn++++=typhoid
for ^in++++=for
seven ^cd++++=seven
weeks ^nns++++=weeks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Typhoid!"
typhoid ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
shouted ^vbd+vpub++xvbn+=shouted
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
" ^zz++++="While
while ^cs+sub+++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
in ^in++++=in
the ^ati++++=the
habit ^nn++++=habit
of ^in++++=of
asking ^xvbg+++xvbg+=asking
gentlemen ^nns++++=gentlemen
their ^pp$+pp3+++=their
names ^nns++++=names,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
like ^vb++++=like
to ^to+vcmp+++=to
inquire ^vbi++++=inquire
if ^cs+cnd+++=if
yours ^pp$$++++=yours
happens ^vbz+vsua+++=happens
to ^to+vcmp+++=to
be ^vbi++vrb++=be
Marks ^nns++++=Marks--Gabe
-- ^--+clp+++=EXTRAWORD
gabe ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
Marks ^vbz++++=Marks?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sure,"
sure ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Miss
miss ^npt++++=EXTRAWORD
Bauer ^np++++=Bauer's
's ^$++++=EXTRAWORD
nurse ^vb++++=nurse
telephones ^nns++++=telephones
down ^rp++++=down
last ^rb++++=last
week ^nn++++=week
that ^tht+rel+++=that
if ^cs+cnd+++=if
a ^at++++=a
gentleman ^nn+nom+++=gentleman
named ^vbd+++xvbn+=named
Marks ^nns++++=Marks--Gabe
-- ^--+clp+++=EXTRAWORD
gabe ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
Marks ^nns++++=Marks--drops
-- ^--+clp+++=EXTRAWORD
drops ^nns++++=EXTRAWORD
in ^in++++=in
and ^cc++++=and
inquires ^nns+++??+=inquires
for ^in++++=for
Miss ^npt++++=Miss
Bauer ^np++++=Bauer,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
to ^to++++=to
tell ^vbi++++=tell
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
she ^pp3a+pp3+++=she's
's ^vbz+bez+aux++0=EXTRAWORD
changed ^vpsv++agls+xvbnx+=changed
her ^pp3o+pp3+++=her
mind ^nn++++=mind."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
way ^nn++++=way
from ^in++++=from
Spiegel ^np++++=Spiegel's
's ^$++++=EXTRAWORD
corset ^nn+++??+=corset
department ^nn+nom+++=department
to ^in++++=to
the ^ati++++=the
car ^nn++++=car,
, ^zz++++=EXTRAWORD
Gabe ^np+++??+=Gabe
stopped ^vbd+++xvbn+=stopped
only ^rb+down+++=only
for ^in++++=for
a ^at++++=a
bunch ^nn++++=bunch
of ^in++++=of
violets ^nns+nom+++=violets.
. ^zz++++=EXTRAWORD
Effie ^np++++=Effie's
's ^$++++=EXTRAWORD
apartment ^nn+nom+++=apartment
house ^npl++++=house
reached ^vbd+++xvbn+=reached,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
sent ^vbd+++xvbnx+=sent
up ^rb+phrv+++=up
his ^pp$+pp3+++=his
card ^nn++++=card,
, ^zz++++=EXTRAWORD
the ^ati++++=the
violets ^nns+nom+++=violets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
message ^nn+nom+++=message
that ^tht+rel+obj++=that
the ^ati++++=the
gentleman ^nn+nom+++=gentleman
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
came ^vbd+++xvbn+=came
back ^jjb++++=back
a ^at++++=a
reply ^vb++++=reply
that ^tht+vcmp+subj++=that
sent ^xvbn+++xvbn+=sent
Gabie ^np+++??+=Gabie
up ^rp++++=up
before ^cs+sub+++=before
the ^ati++++=the
violets ^nns+nom+++=violets
were ^vbd+bed+aux++=were
relieved ^vpsv++agls+xvbnx+=relieved
of ^in++++=of
their ^pp$+pp3+++=their
first ^od++++=first
layer ^nn++++=layer
of ^in++++=of
tissue ^nn++++=tissue
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
Effie ^np+++??+=Effie
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
in ^in++++=in
a ^at++++=a
deep ^jj+atrb+++=deep
chair ^nn++++=chair
by ^in++++=by
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
a ^at++++=a
flowered ^jj+atrb+++=flowered
quilt ^nn++++=quilt
bunched ^vbd+++xvbn+=bunched
about ^rb++++=about
her ^pp3o+pp3+++=her
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
feet ^nns++++=feet
in ^in++++=in
gray ^np++++=gray
knitted ^vbd+++xvbn+=knitted
bedroom ^nn++++=bedroom
slippers ^nns+nom+++=slippers.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
every ^at++++=every
minute ^nn++++=minute
of ^in++++=of
her ^pp$+pp3+++=her
age ^nn++++=age,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
care ^nn++++=care.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hand ^nn++++=hand
that ^tht+rel+obj++=that
she ^pp3a+pp3+++=she
held ^vbd+vprv++xvbnx+=held
out ^rp+pl+++=out
to ^in++++=to
Gabe ^np+++??+=Gabe
was ^vbd+bedz+vrb++=was
a ^at++++=a
limp ^nn++++=limp,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white,
, ^zz++++=EXTRAWORD
fleshless ^jj+atrb+++=fleshless
thing ^nn++++=thing
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
to ^to+vcmp+++=to
bear ^vbi+vprv+++=bear
no ^at++++=no
relation ^nn+nom+++=relation
to ^in++++=to
the ^ati++++=the
plump ^jj+atrb+++=plump,
, ^zz++++=EXTRAWORD
firm ^jj+atrb+++=firm
member ^nn++++=member
that ^tht+rel+obj++=that
Gabe ^np+++??+=Gabe
had ^vbd+hvd+aux++=had
pressed ^vprf+++xvbnx+=pressed
on ^in++++=on
so ^ql++++=so
many ^ap++++=many
previous ^jj+atrb+++=previous
occasions ^nns++++=occasions.
. ^zz++++=EXTRAWORD
Gabe ^np+++??+=Gabe
stared ^vbd+++xvbn+=stared
at ^rb++++=at
this ^dt+dem+++=this
pale ^nn++++=pale
wraith ^nn+++??+=wraith
in ^in++++=in
a ^at++++=a
moment ^nn++++=moment
of ^in++++=of
alarm ^nn++++=alarm
and ^cc++++=and
dismay ^nn++++=dismay.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then:
: ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
looking ^vbg+++xvbgx+=looking--great!"
-- ^--+clp+++=EXTRAWORD
great ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
stammered ^vbd+++xvbnx+=stammered.
. ^zz++++=EXTRAWORD
" ^zz++++="Great!
great ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Nobody ^pn++++=Nobody'd
'd ^md+prd+aux++0=EXTRAWORD
believe ^vb+vprv+tht0++=believe
you ^pp2+pp2+++=you'd
