Being ^vbg+beg++xvbg+=Being
in ^in++++=in
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
Who ^whp+who+whq++=Who
is ^vbz+bez+aux++=is
this ^dt+dem+++=this
fellow ^jjb++++=fellow?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^in++++=At
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
naturally ^rb++splt++=naturally
discover ^nn+nom+++=discover
the ^ati++++=the
great ^nn++++=great
misprise ^vb++++=misprise
of ^in++++=of
those ^dt+dem+++=those
varlets ^nns+nom+++=varlets
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
me ^pp1o+pp1+++=me
for ^in++++=for
my ^pp$+pp1+++=my
dear ^jj+atrb+++=dear
Lord ^npt++++=Lord,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
I ^pp1a+pp1+++=I
now ^rn+tm+++=now
damned ^rb+++xvbn+=damned
in ^in++++=in
my ^pp$+pp1+++=my
heart ^nn++++=heart
for ^in++++=for
changing ^nn++++=changing
of ^in++++=of
the ^ati++++=the
cloaks ^nns+++??+=cloaks!
! ^zz++++=EXTRAWORD
Howbeit ^np+++??+=Howbeit,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
fetched ^vprf+++xvbnx+=fetched
my ^pp$+pp1+++=my
breath ^nn++++=breath
with ^in++++=with
difficulty ^nn++++=difficulty,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
well ^jj+pred+++=well
nigh ^rb++++=nigh
spent ^vpsv++by+xvbn+=spent
by ^in++++=by
reason ^nn++++=reason
of ^in++++=of
the ^ati++++=the
gag ^nn++++=gag,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
replyed ^vbd+++xvbnx+=replyed
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
John ^np++++=John
Longbowe ^np+++??+=Longbowe,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
Lord ^np++++=Lord's
's ^$++++=EXTRAWORD
true ^jj+atrb+++=true
yeoman ^nn++++=yeoman,
, ^zz++++=EXTRAWORD
as ^ql++++=as
good ^jj++++=good
a ^at++++=a
man ^nn++++=man
as ^in++++=as
any ^dti++++=any,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
should ^md+nec+++=should
presently ^rb+tm+splt++=presently
discover ^nn+nom+++=discover
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
set ^vbd+++xvbnx+=set
me ^pp1o+pp1+++=me
ashore ^rb+pl+++=ashore.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew-"Softly,
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
softly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
friend ^nn++++=friend,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Voice ^nn++++=Voice,
, ^zz++++=EXTRAWORD
" ^zz++++="thou
thou ^pp2+pp2+++=EXTRAWORD
knowest ^jjt++++=knowest
too ^ql++++=too
much ^ap++++=much
for ^in++++=for
the ^ati++++=the
good ^nn++++=good
of ^in++++=of
England ^np++++=England
and ^cc++++=and
too ^ql++++=too
little ^ap++++=little
for ^in++++=for
thine ^pp$+pp2+++=thine
own ^ap++++=own
needs ^nns++++=needs.
. ^zz++++=EXTRAWORD
Thou ^pp2+pp2+++=Thou
shalt ^md++++=shalt
be ^vb+be+aux++=be
sent ^vpsv++agls+xvbnx+=sent
where ^wrb+who+++=where
thou ^pp2+pp2+++=thou
mayest ^md++++=mayest
forget ^vb+vprv+++=forget
the ^ati++++=the
one ^cd1++++=one
and ^cc++++=and
improve ^vb++++=improve
thy ^pp$+pp2+++=thy
knowledge ^nn++++=knowledge
of ^in++++=of
the ^ati++++=the
other ^ap++++=other."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
as ^cs+sub+++=as
if ^cs+cnd+++=if
turning ^nvbg+++xvbg+=turning
to ^in++++=to
those ^dt+dem+++=those
about ^rb++++=about
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
see ^vb+vprv+++=see
by ^in++++=by
reason ^nn++++=reason
of ^in++++=of
the ^ati++++=the
blindfold ^nn+++??+=blindfold,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
next ^ap++++=next
said ^vprf+++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Take
take ^vb++++=EXTRAWORD
him ^pp3o+pp3+++=him
on ^in++++=on
your ^pp$+pp2+++=your
voyage ^nn++++=voyage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
escape ^vb++++=escape
not ^xnot++not++=not
till ^in++++=till
ye ^pp2+pp2+++=ye
are ^vb+ber+aux++=are
quit ^vb++++=quit
of ^in++++=of
England ^np++++=England."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
with ^in++++=with
that ^dt+dem+++=that
they ^pp3a+pp3+++=they
clapt ^vbd+++xvbnx+=clapt
to ^in++++=to
the ^ati++++=the
hatch ^nn++++=hatch
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
heard ^vbd+vprv+tht0+xvbnx+=heard
him ^pp3o+pp3+++=him
cast ^vbd+++xvbn+=cast
off ^in+pl+++=off
from ^in++++=from
the ^ati++++=the
ship ^nn++++=ship's
's ^$++++=EXTRAWORD
side ^nn++++=side.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
John ^np++++=John
Longbowe ^np+++??+=Longbowe,
, ^zz++++=EXTRAWORD
an ^at++++=an
English ^jj+atrb+++=English
yeoman, ^nn+++??+=yeoman,--I,
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
but ^cs+sub+++=but
that ^cs"++++=that
day ^nn++++=day
had ^vbd+hvd+aux++=had
held ^vprf+++xvbnx+=held
converse ^nn++++=converse
with ^in++++=with
Will ^md+prd+++=Will
Shakespeare ^vb++++=Shakespeare
and ^cc++++=and
been ^vprf+ben+vrb+xvbn+=been
cognizant ^nn+nom+++=cognizant
of ^in++++=of
the ^ati++++=the
revels ^nns++++=revels
of ^in++++=of
Her ^pp$+pp3+++=Her
Most ^ql+emph+++=Most
Christian ^jj+atrb+++=Christian
Majesty ^nn++++=Majesty
even ^rb++++=even
to ^in++++=to
the ^ati++++=the
spying ^nn++++=spying
of ^in++++=of
her ^pp$+pp3+++=her
garter! ^nn+++??+=garter!--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
kidnapped ^vpsv++agls+xvbnx+=kidnapped
at ^rb++++=at
the ^ati++++=the
age ^nn++++=age
of ^in++++=of
forty ^cd++++=forty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
or ^cc++++=or
thereabout ^nn+++??+=thereabout-for
- ^zz++++=EXTRAWORD
for ^in++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
not ^xnot++not++=not
be ^vb+be+vrb++=be
certain ^jj+pred+++=certain
of ^in++++=of
the ^ati++++=the
year ^nn++++=year--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
forced ^vpsv++agls+xvbn+=forced
to ^to+vcmp+++=to
sea ^vb++++=sea
for ^in++++=for
that ^dt+dem+++=that
my ^pp$+pp1+++=my
Lord ^npt++++=Lord
of ^in++++=of
Southampton ^np++++=Southampton
had ^vbd+hvd+aux++=had
provoked ^vprf+++xvbnx+=provoked
the ^ati++++=the
jealousie ^nn+++??+=jealousie
and ^cc++++=and
envy ^nn++++=envy
of ^in++++=of
divers ^nns++++=divers
other ^ap++++=other
great ^jj+atrb+++=great
nobles ^nns++++=nobles.
. ^zz++++=EXTRAWORD
Chapters ^nns+nom+++=CHAPTERS
I ^pp1a+pp1+++=I
To ^in++++=TO
Xx ^np+++??+=XX
I ^pp1a+pp1+++=I
Am ^vb+bem+aux++=AM
Forced ^vpsv++agls+xvbnx+=FORCED
To ^to+vcmp+++=TO
Sea ^vb++++=SEA
And ^cc++++=AND
To ^to++++=TO
Become ^vbi++++=BECOME
A ^at++++=A
Pirate ^nn++++=PIRATE!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
Suffer ^vb++++=SUFFER
Lamentably ^rb++++=LAMENTABLY
From ^in++++=FROM
Sickness ^nns+nom+++=SICKNESS
By ^in++++=BY
Reason ^nn++++=REASON
Of ^in++++=OF
The ^ati++++=THE
Bignesse ^np+nom++??+=BIGNESSE
Of ^in++++=OF
The ^ati++++=THE
Waves ^nns++++=WAVES.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
Commit ^vb++++=COMMIT
Many ^ap++++=MANY
Cruelties ^np+++??+=CRUELTIES
And ^cc++++=AND
Bloodshed ^nn++++=BLOODSHED.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=BUT
By ^in++++=BY
The ^ati++++=THE
Divine ^jj+atrb+++=DIVINE
Intercession ^nn++++=INTERCESSION
I ^pp1a+pp1+++=I
Eventually ^rb+tm+++=EVENTUALLY
Throw ^vb++++=THROW
The ^ati++++=THE
Wicked ^jj+atrb+++=WICKED
Captain ^nn++++=CAPTAIN
Overboard ^rb+pl+++=OVERBOARD
And ^cc++++=AND
Am ^vb+bem+aux++=AM
Elected ^vpsv++agls+xvbnx+=ELECTED
In ^in++++=IN
His ^pp$+pp3+++=HIS
Stead ^nn++++=STEAD.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
Discover ^nn+nom+++=DISCOVER
An ^at++++=AN
Island ^nn++++=ISLAND
Of ^in++++=OF
Treasure ^nn++++=TREASURE,
, ^zz++++=EXTRAWORD
Obtain ^vb++++=OBTAIN
Possession ^nn++++=POSSESSION
Thereof ^rb++++=THEREOF
By ^in++++=BY
A ^at++++=A
Tricke ^np+++??+=TRICKE,
, ^zz++++=EXTRAWORD
And ^cc+cls+++=AND
Put ^vb+++xvbn+=PUT
The ^ati++++=THE
Natives ^nns++++=NATIVES
To ^in++++=TO
The ^ati++++=THE
Sword ^nn++++=SWORD.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
marvel ^vb++++=marvel
much ^ap++++=much
at ^rb++++=at
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
deem ^vb+++??+=deem
it ^pp3+it+++=it
necessary ^jj++++=necessary
in ^in++++=in
the ^ati++++=the
setting ^jj+++xvbg+=setting
down ^rp++++=down
of ^in++++=of
their ^pp$+pp3+++=their
adventures ^nns++++=adventures
to ^in++++=to
gloze ^nn+++??+=gloze
over ^in++++=over
the ^ati++++=the
whiles ^nns++++=whiles
between ^in++++=between
with ^in++++=with
much ^ap++++=much
matter ^nn++++=matter
of ^in++++=of
the ^ati++++=the
country ^nn++++=country,
, ^zz++++=EXTRAWORD
the ^ati++++=the
peoples ^nns++++=peoples,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^rb++++=even
their ^pp$+pp3+++=their
own ^ap++++=own
foolish ^jj+atrb+++=foolish
reflections ^nns+nom+++=reflections
thereon ^rb+cnj+++=thereon,
, ^zz++++=EXTRAWORD
hoping ^vbg+vprv++xvbg+=hoping
in ^in++++=in
this ^dt+dem+++=this
way ^nn++++=way
to ^to++++=to
cozen ^vbi++++=cozen
the ^ati++++=the
reader ^nn++++=reader
with ^in++++=with
a ^at++++=a
belief ^nn++++=belief
in ^in++++=in
their ^pp$+pp3+++=their
own ^ap++++=own
truthfulness ^nns+nom+++=truthfulness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
encrease ^nn+++??+=encrease
the ^ati++++=the
extravagance ^nn+nom+++=extravagance
of ^in++++=of
their ^pp$+pp3+++=their
deeds ^nns++++=deeds.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
a ^at++++=a
plain ^nn++++=plain,
, ^zz++++=EXTRAWORD
blunt ^np++++=blunt
man ^nn++++=man,
, ^zz++++=EXTRAWORD
shall ^md+prd+++=shall
simply ^rb++splt++=simply
say ^vb+vpub+++=say
for ^in++++=for
myself ^ppl+pp1+++=myself
that ^cs+sub+++=that
for ^in++++=for
many ^ap++++=many
days ^nns++++=days
after ^cs+sub+++=after
being ^nn+nn+aux++=being
taken ^vwbn+++xvbn+=taken
from ^in++++=from
the ^ati++++=the
bilboes ^nns+++??+=bilboes
and ^cc++++=and
made ^vbd+++xvbn+=made
free ^jj++++=free
of ^in++++=of
the ^ati++++=the
deck ^nn++++=deck,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
grievously ^rb++splt++=grievously
distempered ^vpsv++by+xvbnx+=distempered
by ^in++++=by
reason ^nn++++=reason
of ^in++++=of
the ^ati++++=the
waves ^nns++++=waves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql+emph+++=so
collapsed ^jj+++xvbn+=collapsed
in ^in++++=in
the ^ati++++=the
bowels ^nns+++??+=bowels
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
could ^md+pos+++=could
neither ^rb++splt++=neither
eat ^vb++++=eat,
, ^zz++++=EXTRAWORD
stand ^vb++++=stand,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
lie ^nn++++=lie.
. ^zz++++=EXTRAWORD
Being ^vbg+beg++xvbg+=Being
thus ^rb+cnj+++=thus
in ^in++++=in
great ^nn++++=great
fear ^vb++++=fear
of ^in++++=of
death ^nn++++=death,
, ^zz++++=EXTRAWORD
from ^in++++=from
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
miraculously ^rb++splt++=miraculously
preserved ^vpsv++agls+xvbnx+=preserved,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
sheer ^jjb+atrb+++=sheer
gratitude ^nn++++=gratitude
to ^in++++=to
my ^pp$+pp1+++=my
Maker ^nn++++=Maker,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
incontinently ^rb++splt++=incontinently
make ^vb++++=make
oath ^nn++++=oath
and ^cc++++=and
sign ^nn++++=sign
articles ^nns++++=articles
to ^to++++=to
be ^vbi++vrb++=be
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
crew ^nn++++=crew-which
- ^zz++++=EXTRAWORD
which ^whp+who+++=EXTRAWORD
were ^vbd+bed+vrb++=were
buccaneers ^nns+nom+++=buccaneers.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
this ^dt+dem+++=this
the ^ati++++=the
more ^rbr++++=more
readily ^rb++++=readily
as ^ql++++=as
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
to ^in++++=to
attack ^nn++++=attack
the ^ati++++=the
ships ^nns++++=ships
of ^in++++=of
Spayne ^np+++??+=Spayne
only ^rb+cnj+++=only,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
through ^in++++=through
there ^ex+pex+++=there
being ^vbg+beg++xvbg+=being
no ^at++++=no
state ^nn++++=state
of ^in++++=of
Warre ^np+++??+=Warre
at ^rb++++=at
that ^dt+dem+++=that
time ^nn++++=time
between ^in++++=between
England ^np++++=England
and ^cc++++=and
that ^dt+dem+++=that
country ^nn++++=country,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
wisely ^rb++splt++=wisely
conceived ^vpsv++agls+xvbnx+=conceived
that ^tht+vcmp+++=that
this ^dt+dem+++=this
conduct ^nn++++=conduct
would ^md+prd+++=would
provoke ^vb++++=provoke
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
should ^md+nec+++=should
thus ^rb+cnj+++=thus
be ^vb+be+aux++=be
forearmed ^vpsv++agls+xvbnx+=forearmed,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
became ^vbd+++xvbn+=became
a ^at++++=a
juste ^&fw++++=juste
man ^nn++++=man
in ^in++++=in
his ^pp$+pp3+++=his
quarrel ^nn++++=quarrel.
. ^zz++++=EXTRAWORD
For ^in++++=For
this ^dt+dem+++=this
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
the ^ati++++=the
precious ^jj+atrb+++=precious
example ^nn++++=example
of ^in++++=of
many ^ap++++=many
great ^jj+atrb+++=great
Captains ^nns++++=Captains.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
did ^vbd+dod+vrb++=did
therefore ^rb+cnj+++=therefore
heave ^nn++++=heave
to ^to++++=to
and ^cc++++=and
burn ^nn++++=burn
many ^ap++++=many
ships ^nns++++=ships--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
quality ^nn+nom+++=quality
of ^in++++=of
those ^dt+dem+++=those
engagements ^nns+nom+++=engagements
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
set ^xvbn+++xvbn+=set
forth ^rb+cnj+++=forth,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
having ^vbg+hvg++xvbg+=having
a ^at++++=a
seaman ^nn++++=seaman's
's ^$++++=EXTRAWORD
use ^nn++++=use
of ^in++++=of
ship ^nn++++=ship
speech ^nn++++=speech,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
despising ^vbg+++xvbg+=despising,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
plain ^nn++++=plain,
, ^zz++++=EXTRAWORD
blunt ^np++++=blunt
man ^nn++++=man,
, ^zz++++=EXTRAWORD
those ^dt+pdem+++=those
who ^whp+rel+obj++=who
misuse ^nn++++=misuse
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
it ^pp3+it+++=it
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
this ^dt+dem+++=this
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
some ^dti++++=some
conceit ^nn++++=conceit
of ^in++++=of
a ^at++++=a
shipman ^jj+atrb+++=shipman's
's ^vbz+bez+vrb++0=EXTRAWORD
ways ^nns++++=ways
and ^cc++++=and
of ^in++++=of
pirates ^nns+nom+++=pirates,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
conceive ^vb+vprv+++=conceive
at ^in++++=at
this ^dt+dem+++=this
time ^nn++++=time
a ^at++++=a
pretty ^rb++++=pretty
song ^nn++++=song
for ^in++++=for
my ^pp$+pp1+++=my
comradoes ^nns+++??+=comradoes,
, ^zz++++=EXTRAWORD
whereof ^wrb+who+++=whereof
the ^ati++++=the
words ^nns++++=words
ran ^vbd+++xvbn+=ran
thus: ^nn+++??+=thus:-I
- ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
take ^vb++++=take
no ^at++++=no
credit ^nn++++=credit
to ^in++++=to
myself ^ppl+pp1+++=myself
for ^in++++=for
the ^ati++++=the
same ^ap++++=same,
, ^zz++++=EXTRAWORD
except ^in++++=except
so ^ql++++=so
far ^rb+pl+++=far
as ^ql++++=as
it ^pp3+it+++=it
may ^md+pos+++=may
shew ^vb++++=shew
a ^at++++=a
touch ^nn++++=touch
of ^in++++=of
my ^pp$+pp1+++=my
Lord ^npt++++=Lord
of ^in++++=of
Southampton ^np++++=Southampton's
's ^$++++=EXTRAWORD
manner ^nn++++=manner--we
-- ^--+clp+++=EXTRAWORD
we ^pp1a+pp1+++=EXTRAWORD
being ^vbg+beg++xvbg+=being
intimate ^jj++++=intimate-but
- ^zz++++=EXTRAWORD
but ^cc++++=EXTRAWORD
this ^dt+dem+++=this
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
much ^ap++++=much
acclaimed ^vpsv++by+xvbn+=acclaimed
by ^in++++=by
the ^ati++++=the
crew ^nn++++=crew.
. ^zz++++=EXTRAWORD
Indeed ^qlp++++=Indeed
they ^pp3a+pp3+++=they,
, ^zz++++=EXTRAWORD
observing ^vbg+vprv++xvbg+=observing
that ^tht+vcmp+++=that
the ^ati++++=the
Captain ^nn++++=Captain
was ^vbd+bedz+vrb++=was
of ^in++++=of
a ^at++++=a
cruel ^jj+atrb+++=cruel
nature ^nn++++=nature,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
fain ^vb+++??+=fain
kill ^nn++++=kill
him ^pp3o+pp3+++=him
and ^cc++++=and
put ^vbd+++xvbn+=put
me ^pp1o+pp1+++=me
in ^in++++=in
his ^pp$+pp3+++=his
stead ^nn++++=stead,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
objecting ^vbg+++xvbg+=objecting
to ^in++++=to
the ^ati++++=the
shedding ^jj+++xvbg+=shedding
of ^in++++=of
precious ^jj+atrb+++=precious
blood ^nn++++=blood
in ^in++++=in
such ^abl++++=such
behoof ^nn+++??+=behoof,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
prevent ^vb++++=prevent
such ^abl++++=such
a ^at++++=a
lamentable ^jj+atrb+++=lamentable
and ^cc+phrs+++=and
inhuman ^jj+atrb+++=inhuman
action ^nn++++=action
by ^in++++=by
stealthily ^rb++++=stealthily
throwing ^jj+++xvbg+=throwing
him ^pp3o+pp3+++=him
by ^in++++=by
night ^nn++++=night
from ^in++++=from
his ^pp$+pp3+++=his
cabbin ^nn+++??+=cabbin
window ^nn++++=window
into ^in++++=into
the ^ati++++=the
sea ^nn++++=sea--where,
-- ^--+clp+++=EXTRAWORD
where ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
owing ^in+cmpx+++=owing
to ^in"++++=to
the ^ati++++=the
inconceivable ^jj+atrb+++=inconceivable
distance ^nn+nom+++=distance
of ^in++++=of
the ^ati++++=the
ship ^nn++++=ship
from ^in++++=from
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
presently ^rb+tm+splt++=presently
drowned ^vpsv++agls+xvbnx+=drowned.
. ^zz++++=EXTRAWORD
Which ^whp+who+++=Which
untoward ^jj+atrb+++=untoward
fate ^nn++++=fate
had ^vb+hv+vrb++=had
a ^at++++=a
great ^jj+atrb+++=great
effect ^nn++++=effect
upon ^in++++=upon
my ^pp$+pp1+++=my
fortunes ^nns++++=fortunes,
, ^zz++++=EXTRAWORD
since ^in++++=since,
, ^zz++++=EXTRAWORD
burthening ^jj+++xvbg+=burthening
myself ^ppl+pp1+++=myself
with ^in++++=with
his ^pp$+pp3+++=his
goods ^nns++++=goods
and ^cc++++=and
effects ^nns++++=effects,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
in ^in++++=in
his ^pp$+pp3+++=his
chest ^nn++++=chest
a ^at++++=a
printed ^jj+atrb++xvbn+=printed
proclamation ^nn+nom+++=proclamation
from ^in++++=from
an ^at++++=an
aged ^jj+atrb+++=aged
and ^cc+phrs+++=and
infirm ^jj+atrb+++=infirm
clergyman ^nn+nom+++=clergyman
in ^in++++=in
the ^ati++++=the
West ^np+pl+++=West
of ^in++++=of
England ^np++++=England
covenanting ^vwbg+++xvbg+=covenanting
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
sum ^nn++++=sum
of ^in++++=of
two ^cd++++=two
crowns ^nns++++=crowns,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
send ^vb++++=send
to ^in++++=to
whoso ^nn+++??+=whoso
offered ^vbd+++xvbn+=offered,
, ^zz++++=EXTRAWORD
the ^ati++++=the
chart ^nn++++=chart
of ^in++++=of
an ^at++++=an
island ^nn++++=island
of ^in++++=of
great ^jj+atrb+++=great
treasure ^nn++++=treasure
in ^in++++=in
the ^ati++++=the
Spanish ^jj++++=Spanish
Main ^jjb++++=Main,
, ^zz++++=EXTRAWORD
whereof ^wrb+who+++=whereof
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
had ^vb+hv+vrb++=had
confession ^nn++++=confession
from ^in++++=from
the ^ati++++=the
lips ^nns++++=lips
of ^in++++=of
a ^at++++=a
dying ^jj+atrb++xvbg+=dying
parishioner ^nn+nom+++=parishioner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
amount ^nn++++=amount
gained ^vbd+++xvbn+=gained
thereby ^rb++++=thereby
he ^pp3a+pp3+++=he
would ^md+prd+++=would
use ^vb++++=use
for ^in++++=for
the ^ati++++=the
restoration ^nn+nom+++=restoration
of ^in++++=of
his ^pp$+pp3+++=his
parish ^nn++++=parish
church ^nn++++=church.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
reading ^vbg+++xvbg+=reading
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
struck ^vpsv++by+xvbnx+=struck
by ^in++++=by
a ^at++++=a
great ^jj+atrb+++=great
remorse ^nn++++=remorse
and ^cc++++=and
admiration ^nn+nom+++=admiration
for ^in++++=for
our ^pp$+pp1+++=our
late ^jj+atrb+++=late
Captain ^npt++++=Captain,
, ^zz++++=EXTRAWORD
for ^in++++=for
that ^cs+sub+++=that
it ^pp3+it+++=it
would ^md+prd+++=would
seem ^vb+seem+++=seem
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
like ^in++++=like
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
a ^at++++=a
staunch ^jj++++=staunch
upholder ^jjr++++=upholder
of ^in++++=of
the ^ati++++=the
Protestant ^jj+atrb+++=Protestant
Faith ^nn++++=Faith
and ^cc++++=and
the ^ati++++=the
Church ^nn++++=Church
thereof ^rb+cnj+++=thereof,
, ^zz++++=EXTRAWORD
as ^ql++++=as
did ^vbd+dod+aux++=did
appear ^vb+seem+++=appear
by ^in++++=by
his ^pp$+pp3+++=his
possession ^nn++++=possession
of ^in++++=of
the ^ati++++=the
chart ^nn++++=chart,
, ^zz++++=EXTRAWORD
for ^in++++=for
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
no ^at++++=no
doubt ^nn++++=doubt
paid ^vbd+++xvbn+=paid
the ^ati++++=the
two ^cd++++=two
good ^jj+atrb+++=good
crowns ^nns++++=crowns.
. ^zz++++=EXTRAWORD
As ^in++++=As
an ^at++++=an
act ^nn++++=act
of ^in++++=of
