All ^abn++++=ALL
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
only ^rb+down+++=only
a ^rb++++=a
little ^rb"++++=little
disappointed ^jj+++xvbn+=disappointed
because ^cs+cos+++=because
his ^pp$+pp3+++=his
revenge ^nn++++=revenge
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
so ^ql+emph+++=so
brief ^jj++++=brief
and ^cc+phrs+++=and
inadequate ^jj++++=inadequate.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
asleep ^jj++++=asleep
and ^cc+phrs+++=and
dreamed ^vb+++xvbn+=dreamed
that ^tht+vcmp+++=that
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child
had ^vbd+hvd+aux++=had
crept ^vprf+++xvbnx+=crept
out ^rp+pl+++=out
from ^in++++=from
under ^in++++=under
the ^ati++++=the
font ^jj+++xvbn+=font,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
and ^cc++++=and
it ^pp3+it+++=it
were ^vbd+bed+aux++=were
playing ^vbg+++xvbgx+=playing
hide ^vb++++=hide-and-seek
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
seek ^vb++++=EXTRAWORD
among ^in++++=among
the ^ati++++=the
pews ^nns++++=pews
in ^in++++=in
the ^ati++++=the
gallery ^nn+nom+++=gallery
at ^rb++++=at
church ^npl++++=church.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
delightful ^jj+atrb+++=delightful
dream ^nn++++=dream
and ^cc++++=and
lasted ^vbd+++xvbn+=lasted
all ^abn++++=all
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
woke ^vbd+++xvbnx+=woke
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
the ^ati++++=the
child ^nn++++=child
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
in ^in++++=in
the ^ati++++=the
wood ^nn++++=wood
in ^in++++=in
yesterday ^nr+tm+++=yesterday's
's ^$++++=EXTRAWORD
last ^rb++++=last
light ^jj++++=light
was ^vbd+bedz+vrb++=was
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child
from ^in++++=from
the ^ati++++=the
church ^nn++++=church.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
surprise ^nn++++=surprise
him ^pp3o+pp3+++=him
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
it ^pp3+it+++=it
would ^md+prd+++=would
surprise ^vb++++=surprise
you ^pp2+pp2+++=you:
: ^zz++++=EXTRAWORD
the ^ati++++=the
world ^nn++++=world
where ^wrb+who+++=where
children ^nns++++=children
live ^vb++++=live
is ^vbz+bez+vrb++=is
so ^ql+emph+++=so
full ^jj++++=full
of ^in++++=of
amazing ^jj++++=amazing
and ^cc+phrs+++=and
incredible ^jj++++=incredible-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
things ^nns++++=things
that ^tht+rel+obj++=that
turn ^nn++++=turn
out ^rp+pl+++=out
to ^to++++=to
be ^vbi++vrb++=be
quite ^rb++++=quite
real ^jj+pred+++=real.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
Lot ^np++++=Lot's
's ^$++++=EXTRAWORD
wife ^nn++++=wife
could ^md+pos+++=could
be ^vb+be+aux++=be
turned ^vpsv++agls+xvbnx+=turned
into ^in++++=into
a ^at++++=a
pillar ^nn++++=pillar
of ^in++++=of
salt ^nn++++=salt,
, ^zz++++=EXTRAWORD
why ^wrb+who+whq++=why
should ^md+nec+++=should
not ^xnot++not++=not
a ^at++++=a
marble ^nn++++=marble
child ^nn++++=child
turn ^nn++++=turn
into ^in++++=into
a ^at++++=a
real ^jj+atrb+++=real
one ^pn++++=one?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
all ^abn++++=all
quite ^rb++++=quite
plain ^nn++++=plain
to ^in++++=to
Ernest ^np++++=Ernest,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
tell ^vb++++=tell
any ^dti++++=any
one ^pn++++=one:
: ^zz++++=EXTRAWORD
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
feeling ^nvbg+++xvbg+=feeling
that ^tht+ncmp+++=that
it ^pp3+it+++=it
might ^md+pos+++=might
not ^xnot++not++=not
be ^vb+be+vrb++=be
easy ^jj+pred+++=easy
to ^to+jcmp+++=to
make ^vbi++++=make
it ^pp3+it+++=it
plain ^jj++++=plain
to ^in++++=to
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
' ^zz++++='That
that ^dt+dem+++=EXTRAWORD
child ^nn++++=child
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
look ^vb++++=look
quite ^rb++++=quite
the ^ati++++=the
thing ^nn++++=thing,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Aunt ^nn++++=Aunt
Emmeline ^np+++??+=Emmeline
at ^in++++=at
breakfast ^nn++++=breakfast.
. ^zz++++=EXTRAWORD
' ^zz++++='A
a ^at++++=EXTRAWORD
dose ^nn++++=dose
of ^in++++=of
Gregory ^np++++=Gregory's,
's, ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think,
, ^zz++++=EXTRAWORD
at ^rb++++=at
eleven ^cd++++=eleven.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Ernest ^np++++=Ernest's
's ^$++++=EXTRAWORD
morning ^nn++++=morning
was ^vbd+bedz+aux++=was
blighted ^vpsv++agls+xvbnx+=blighted.
. ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Did
you ^pp2+pp2+++=you
ever ^rb++++=ever
take ^vb++++=take
Gregory ^np++++=Gregory's
's ^$++++=EXTRAWORD
powder ^nn++++=powder?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
worse ^jjr+pred+++=worse
than ^in++++=than
quinine ^nn+++??+=quinine,
, ^zz++++=EXTRAWORD
worse ^jjr++++=worse
than ^in++++=than
senna ^nn+++??+=senna,
, ^zz++++=EXTRAWORD
worse ^jjr++++=worse
than ^in++++=than
anything ^pn++++=anything
except ^in++++=except
castor ^np++++=castor
oil ^nn++++=oil.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Ernest ^np++++=Ernest
had ^md"++pmd"++=had
to ^md+nec+++=to
take ^vb++++=take
it ^pp3+it+++=it
in ^in++++=in
raspberry ^nn++++=raspberry
jam ^nn++++=jam.
. ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
such ^abl++++=such
faces ^nns++++=faces,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Aunt ^nn++++=Aunt
Emmeline ^np+++??+=Emmeline,
, ^zz++++=EXTRAWORD
rinsing ^jj+++xvbg+=rinsing
the ^ati++++=the
spoon ^nn++++=spoon
at ^in++++=at
the ^ati++++=the
pantry ^nn++++=pantry
sink ^nn++++=sink.
. ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb++++=all
for ^in++++=for
your ^pp$+pp2+++=your
own ^ap++++=own
good ^jj++++=good.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
As ^cs+sub+++=As
if ^cs+cnd+++=if
the ^ati++++=the
thought ^vprf+++xvbn+=thought
that ^tht+vcmp+++=that
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
for ^in++++=for
one ^cd1++++=one's
's ^vbz+bez+vrb++0=EXTRAWORD
own ^ap++++=own
good ^jj++++=good
ever ^rb++++=ever
kept ^vbd+++xvbn+=kept
any ^dti++++=any
one ^pn++++=one
from ^in++++=from
making ^xvbg+++xvbg+=making
faces ^nns++++=faces!
! ^zz++++=EXTRAWORD
The ^ati++++=The
aunts ^nns++++=aunts
were ^vbd+bed+vrb++=were
kind ^nn++++=kind
in ^in++++=in
their ^pp$+pp3+++=their
grown ^vprf+++xvbn+=grown-up
- ^zz++++=EXTRAWORD
up ^rp++++=EXTRAWORD
crinolined ^jj+atrb++xvbn+=crinolined
way ^nn++++=way.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Ernest ^np++++=Ernest
wanted ^vbd+++xvbn+=wanted
some ^dti++++=some
one ^cd1++++=one
to ^to++++=to
play ^vbi++++=play
with ^in+strn+++=with.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
night ^nn++++=night
in ^in++++=in
his ^pp$+pp3+++=his
dreams ^nps++++=dreams
he ^pp3a+pp3+++=he
played ^vbd+++xvbnx+=played
with ^in++++=with
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
at ^rb++++=at
church ^npl++++=church
on ^in++++=on
Sunday ^nr++++=Sunday
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child
still ^rb++++=still
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
its ^pp$+it+++=its
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
farther ^rbr++++=farther
than ^in++++=than
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
' ^zz++++='Come
come ^vprf+++xvbn+=EXTRAWORD
along ^in++++=along
then ^rn+tm+++=then,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Ernest ^np++++=Ernest
said ^vbd+vpub++xvbn+=said
to ^to+vcmp+++=to
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
in ^cs+sub+++=in
that ^cs"++++=that
voice ^nn++++=voice
with ^in++++=with
which ^whp+rel+pied++=which
heart ^nn++++=heart
speaks ^vbz++++=speaks
to ^in++++=to
heart ^nn++++=heart;
; ^zz++++=EXTRAWORD
' ^zz++++='come
come ^vprf+++xvbn+=EXTRAWORD
and ^cc+phrs+++=and
sit ^vb++++=sit
with ^in++++=with
me ^pp1o+pp1+++=me
behind ^in+pl+++=behind
the ^ati++++=the
red ^jj+atrb+++=red
curtains ^nns++++=curtains.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
marble ^nn++++=marble
child ^nn++++=child
did ^vbd+dod+aux++=did
not ^xnot++not++=not
look ^vb++++=look
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
head ^jjb++++=head
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
bent ^vpsv++agls+xvbnx+=bent
farther ^rbr++++=farther
forward ^rb++++=forward
than ^in++++=than
ever ^rb++++=ever
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
second ^od++++=second
hymn ^nn++++=hymn
Ernest ^np++++=Ernest
had ^vb+hv+vrb++=had
an ^at++++=an
inspiration ^nn+nom+++=inspiration.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
churchful ^nn+nom+++=churchful,
, ^zz++++=EXTRAWORD
sleepy ^jj++++=sleepy
and ^cc+phrs+++=and
suitable ^jj++++=suitable,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
singing ^vbg+++xvbgx+=singing,
, ^zz++++=EXTRAWORD
Ernest ^np++++=Ernest
turned ^vbd+++xvbn+=turned
his ^pp$+pp3+++=his
head ^nn++++=head
towards ^in++++=towards
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child
and ^cc++++=and
softly ^rb++++=softly
mouthed ^vbd+++xvbn+=mouthed,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
could ^md+pos+++=could
hardly ^rb+down+splt++=hardly
call ^vb++++=call
it ^pp3+it+++=it
singing ^nvbg+++xvbg+=singing,
, ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
pictured ^vbd+++xvbnx+=pictured
the ^ati++++=the
rapture ^nn++++=rapture
of ^in++++=of
that ^dt+dem+++=that
moment ^nn++++=moment
when ^wrb+who+++=when
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child
should ^md+nec+++=should
respond ^vb++++=respond
to ^in++++=to
this ^dt+dem+++=this
appeal ^nn++++=appeal,
, ^zz++++=EXTRAWORD
creep ^vb++++=creep
out ^rp+pl+++=out
from ^in++++=from
under ^in++++=under
the ^ati++++=the
font ^jj+++xvbn+=font,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
come ^vb++++=come
and ^cc+phrs+++=and
sit ^vb++++=sit
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him
on ^in++++=on
the ^ati++++=the
red ^jj+atrb+++=red
cushions ^nns++++=cushions
beyond ^in++++=beyond
the ^ati++++=the
red ^jj+atrb+++=red
curtains ^nns++++=curtains.
. ^zz++++=EXTRAWORD
The ^ati++++=The
aunts ^nns++++=aunts
would ^md+prd+++=would
not ^xnot++not++=not
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
never ^rb++++=never
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
things ^nns++++=things
that ^tht+rel+subj++=that
mattered ^vbd+++xvbn+=mattered.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
would ^md+prd+++=would
see ^vb+vprv+++=see
except ^in++++=except
Ernest ^np++++=Ernest.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
hard ^jj++++=hard
at ^rb++++=at
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child.
. ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
come ^vb++++=come
out ^rp+pl+++=out,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
come ^vb++++=come,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child
did ^vbd+dod+aux++=did
come ^vb++++=come.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
crept ^vbd+++xvbn+=crept
out ^rp+pl+++=out
and ^cc++++=and
came ^vbd+++xvbn+=came
to ^to++++=to
sit ^vbi++++=sit
by ^in++++=by
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
holding ^vbg+vprv++xvbg+=holding
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
cold ^jj+atrb+++=cold
hand ^nn++++=hand
certainly ^rb+cnj+++=certainly,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
did ^vbd+dod+aux++=did
not ^xnot++not++=not
feel ^vb+vprv+++=feel
like ^in++++=like
marble ^nn++++=marble.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
next ^ap++++=next
thing ^nn++++=thing
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew,
, ^zz++++=EXTRAWORD
an ^at++++=an
aunt ^nn++++=aunt
was ^vbd+bedz+aux++=was
shaking ^vbg+++xvbgx+=shaking
him ^pp3o+pp3+++=him
and ^cc++++=and
whispering ^nvbg+++xvbg+=whispering
with ^in++++=with
fierceness ^nns+nom+++=fierceness
tempered ^vwbn+++xvbn+=tempered
by ^in++++=by
reverence ^nn+nom+++=reverence
for ^in++++=for
the ^ati++++=the
sacred ^jj+atrb+++=sacred
edifice ^nn++++=edifice,
, ^zz++++=EXTRAWORD
' ^zz++++='Wake
wake ^vb++++=EXTRAWORD
up ^rp++++=up,
, ^zz++++=EXTRAWORD
Ernest ^np++++=Ernest.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
can ^md+pos+++=can
you ^pp2+pp2+++=you
be ^vb+be+vrb++=be
so ^ql+emph+++=so
naughty ^jj++++=naughty?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child
was ^vbd+bedz+vrb++=was
back ^jjb+pred+++=back
in ^in++++=in
its ^pp$+it+++=its
place ^nn++++=place
under ^in++++=under
the ^ati++++=the
font ^nn++++=font.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Ernest ^np++++=Ernest
looks ^vbz++++=looks
back ^jjb++++=back
on ^in++++=on
that ^dt+dem+++=that
summer ^nn++++=summer
it ^pp3+it+++=it
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
have ^vbi++++=have
thundered ^vbd+++xvbn+=thundered
every ^at++++=every
time ^nn++++=time
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^in++++=to
church ^nn++++=church.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
of ^in+emph+++=of
course ^nn+emph"+++=course
this ^dt+pdem+++=this
cannot ^md+pos+not++=cannot
really ^rb+emph+++=really
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
case ^nn++++=case.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
certainly ^rb++++=certainly
a ^at++++=a
very ^ql+amp+++=very
lowering ^jj+++xvbg+=lowering
purple ^jj++++=purple-skied
- ^zz++++=EXTRAWORD
skied ^jj+atrb++xvbn+=EXTRAWORD
day ^nn++++=day
which ^whp+rel+subj++=which
saw ^vbd+vprv++xvbn+=saw
him ^pp3o+pp3+++=him
stealthily ^rb++++=stealthily
start ^vb++++=start
on ^in++++=on
the ^ati++++=the
adventure ^nn++++=adventure
of ^in++++=of
his ^pp$+pp3+++=his
little ^jj+atrb+++=little
life ^nn++++=life.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
weary ^jj+pred+++=weary
of ^in++++=of
aunts ^nns++++=aunts
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
kind ^nn++++=kind
yet ^rb++++=yet
just ^rb+emph+++=just;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
so ^rb++++=so
and ^cc++++=and
he ^pp3a+pp3+++=he
believed ^vbd+vprv++xvbnx+=believed
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
their ^pp$+pp3+++=their
justice ^nn++++=justice
was ^vbd+bedz+vrb++=was
exactly ^rb++++=exactly
like ^in++++=like
other ^ap++++=other
people ^nns++++=people's
's ^vbz+bez+aux++0=EXTRAWORD
nagging ^vbg+++xvbgx+=nagging,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
kindness ^nns+nom+++=kindness
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
want ^vb++++=want
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wanted ^vbd+++xvbnx+=wanted
some ^dti++++=some
one ^cd1++++=one
to ^to++++=to
play ^vbi++++=play
with ^in+strn+++=with.
. ^zz++++=EXTRAWORD
' ^zz++++='May
may ^md+pos+++=EXTRAWORD
we ^pp1a+pp1+++=we
walk ^nn++++=walk
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
churchyard ^nn++++=churchyard?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
request ^nn++++=request
at ^rb++++=at
first ^rb"++++=first
received ^vbd+++xvbn+=received
graciously ^rb++++=graciously
as ^ql++++=as
showing ^jj+++xvbg+=showing
a ^at++++=a
serious ^jj+atrb+++=serious
spirit ^nn++++=spirit.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
its ^pp$+it+++=its
reiteration ^nn+nom+++=reiteration
was ^vbd+bedz+aux++=was
considered ^vpsv++agls+xvbnx+=considered
morbid ^jj++++=morbid,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
walks ^nns++++=walks
took ^vbd+++xvbn+=took
the ^ati++++=the
more ^rbr++++=more
dusty ^jj+atrb+++=dusty
direction ^nn+nom+++=direction
of ^in++++=of
the ^ati++++=the
County ^nn++++=County
Asylum ^nn++++=Asylum.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
longing ^nvbg+++xvbg+=longing
for ^in++++=for
the ^ati++++=the
only ^ap+down+++=only
child ^nn++++=child
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew,
, ^zz++++=EXTRAWORD
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child,
, ^zz++++=EXTRAWORD
exacerbated ^xvbn+++xvbn+=exacerbated
by ^in++++=by
denial ^nn++++=denial,
, ^zz++++=EXTRAWORD
drove ^j+++xvbn+=drove
him ^pp3o+pp3+++=him
to ^in++++=to
rebellion ^nn++++=rebellion.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
run ^vb+++xvbn+=run
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
live ^vb++++=live
with ^in+ppvb+++=with
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child
in ^in++++=in
the ^ati++++=the
big ^jj+atrb+++=big
church ^nn++++=church
porch ^nn++++=porch;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
would ^md+prd+++=would
eat ^vb++++=eat
berries ^nns++++=berries
from ^in++++=from
the ^ati++++=the
wood ^nn++++=wood
near ^in+pl+++=near
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
as ^ql++++=as
children ^nns++++=children
did ^vbd+dod+vrb++=did
in ^in++++=in
books ^nns++++=books,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hide ^vb++++=hide
there ^rn+pl+++=there
when ^wrb+who+++=when
people ^nns++++=people
came ^vbd+++xvbn+=came
to ^in++++=to
church ^nn++++=church.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
watched ^vbd+++xvbnx+=watched
his ^pp$+pp3+++=his
opportunity ^nn+nom+++=opportunity
and ^cc++++=and
went ^vbd+++xvbn+=went
quietly ^rb++++=quietly
out ^rp+pl+++=out
through ^in++++=through
the ^ati++++=the
French ^jj+atrb+++=French
window ^nn++++=window,
, ^zz++++=EXTRAWORD
skirted ^j+++xvbn+=skirted
the ^ati++++=the
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
house ^nn++++=house
where ^wrb+who+++=where
all ^rb++++=all
the ^ati++++=the
windows ^nns++++=windows
were ^vbd+bed+vrb++=were
blank ^jj+pred+++=blank
because ^cs+cos+++=because
of ^in"++++=of
the ^ati++++=the
old ^jj+atrb+++=old
window ^nn++++=window-tax,
- ^zz++++=EXTRAWORD
tax ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
the ^ati++++=the
narrow ^nn++++=narrow
strip ^vb++++=strip
of ^in++++=of
lawn ^nn++++=lawn
at ^in++++=at
a ^at++++=a
breathless ^jj+atrb+++=breathless
run ^nn+++xvbn+=run,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vbd+vprv++xvbn+=found
safe ^jj+atrb+++=safe
cover ^nn++++=cover
among ^in++++=among
the ^ati++++=the
rhododendrons ^nns++++=rhododendrons.
. ^zz++++=EXTRAWORD
The ^ati++++=The
church ^nn++++=church-door
- ^zz++++=EXTRAWORD
door ^nn++++=EXTRAWORD
was ^vbd+bedz+aux++=was
locked ^vpsv++agls+xvbnx+=locked,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
where ^wrb+who+whcl++=where
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
broken ^jj+atrb++xvbn+=broken
pane ^nn+++??+=pane
in ^in++++=in
the ^ati++++=the
vestry ^nn++++=vestry
window ^nn++++=window,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
eye ^nn++++=eye
had ^vbd+hvd+aux++=had
marked ^vprf+++xvbnx+=marked
the ^ati++++=the
lop ^nn++++=lop-sided
- ^zz++++=EXTRAWORD
sided ^jj+atrb++xvbn+=EXTRAWORD
tombstone ^nn+++??+=tombstone
underneath ^in+pl+++=underneath
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
By ^in++++=By
climbing ^xvbg+++xvbg+=climbing
upon ^in++++=upon
that ^dt+pdem+++=that
and ^cc++++=and
getting ^vbg+++xvbg+=getting
a ^at++++=a
knee ^nn++++=knee
in ^in++++=in
the ^ati++++=the
carved ^jj+atrb++xvbn+=carved
water ^nn++++=water-spout
- ^zz++++=EXTRAWORD
spout ^nn++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
got ^j+++xvbn+=got
his ^pp$+pp3+++=his
hand ^nn++++=hand
through ^in+strn+++=through,
, ^zz++++=EXTRAWORD
turned ^j+++xvbn+=turned
the ^ati++++=the
catch ^nn++++=catch
of ^in++++=of
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fell ^vpsv++agls+xvbn+=fell
through ^in++++=through
upon ^in++++=upon
the ^ati++++=the
dusty ^jj+atrb+++=dusty
table ^nn++++=table
of ^in++++=of
the ^ati++++=the
vestry ^nn++++=vestry.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
was ^vbd+bedz+vrb++=was
ajar ^rb++++=ajar
and ^cc++++=and
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed
into ^in++++=into
the ^ati++++=the
empty ^jj+atrb+++=empty
church ^npl++++=church.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
very ^ql+amp+++=very
large ^jj++++=large
and ^cc++++=and
