All ^abn++++=All
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
marked ^vprf+++xvbnx+=marked
leaning ^vbg+++xvbg+=leaning
toward ^in++++=toward
the ^ati++++=the
later ^rbr+tm+++=later
works ^nns++++=works
of ^in++++=of
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ella ^np++++=Ella
Wheeler ^np++++=Wheeler
Wilcox ^np++++=Wilcox.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
are ^vb+ber+aux++=are
continually ^rb++splt++=continually
meeting ^vbg+++xvbgx+=meeting
people ^nns++++=people
who ^whp+rel+subj++=who
know ^vb+vprv+tht0++=know
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
encounters ^nns+nom+++=encounters
of ^in++++=of
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
proudly ^rb++++=proudly
relate ^vb++++=relate.
. ^zz++++=EXTRAWORD
Among ^in++++=Among
humorists ^nns+nom+++=humorists,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
prefer ^vb+vprv+++=prefer
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ellis ^np++++=Ellis
Parker ^np++++=Parker
Butler ^np++++=Butler.
. ^zz++++=EXTRAWORD
Good ^jj+atrb+++=Good
Souls ^nns++++=Souls,
, ^zz++++=EXTRAWORD
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
no ^at++++=no
mean ^jj+atrb+++=mean
humorists ^nns+nom+++=humorists.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
have ^vb+hv+vrb++=have
a ^at++++=a
time ^nn++++=time-honored
- ^zz++++=EXTRAWORD
honored ^jj+atrb++xvbn+=EXTRAWORD
formula ^nn++++=formula
of ^in++++=of
fun ^nn++++=fun-making,
- ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
must ^md+nec+++=must
be ^vb+be+aux++=be
faithfully ^rb++splt++=faithfully
followed ^vpsv++agls+xvbnx+=followed.
. ^zz++++=EXTRAWORD
Certain ^jj+atrb+++=Certain
words ^nns++++=words
or ^cc++++=or
phrases ^nns++++=phrases
must ^md+nec+++=must
be ^vb+be+aux++=be
whimsically ^rb++splt++=whimsically
distorted ^vpsv++agls+xvbnx+=distorted
every ^at++++=every
time ^nn++++=time
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
used ^vpsv++agls+xvbnx+=used.
. ^zz++++=EXTRAWORD
" ^zz++++="Over
over ^in++++=EXTRAWORD
the ^ati++++=the
river ^nn++++=river",
" ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
dutifully ^rb++++=dutifully
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
whenever ^nn+nom+++=whenever
they ^pp3a+pp3+++=they
take ^vb++++=take
their ^pp$+pp3+++=their
leave ^nn++++=leave.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
cast ^vbd+++xvbn+=cast
any ^dti++++=any
asparagus ^nn++++=asparagus
on ^in++++=on
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
warn ^vb+vpub+++=warn,
, ^zz++++=EXTRAWORD
archly ^rb++++=archly;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
never ^rb++++=never
fail ^vb++++=fail
to ^to+vcmp+++=to
speak ^vbi++++=speak
of ^in++++=of
" ^zz++++="three
three ^cd++++=EXTRAWORD
times ^nns++++=times
in ^in++++=in
concussion ^nn++++=concussion."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
According ^in+cmpx+++=According
to ^in"++++=to
their ^pp$+pp3+++=their
ritual ^jjb++++=ritual,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
screaming ^jj+atrb++xvbg+=screaming
phrases ^nns++++=phrases
must ^md+nec+++=must
be ^vb+be+aux++=be
repeated ^vpsv++agls+xvbnx+=repeated
several ^ap++++=several
times ^nns++++=times,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
most ^ql+emph+++=most
telling ^jj+atrb++xvbg+=telling
effect ^nn++++=effect,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+aux++=are
invariably ^rb++splt++=invariably
followed ^vpsv++by+xvbnx+=followed
by ^in++++=by
hearty ^jj+atrb+++=hearty
laughter ^nn+nom+++=laughter
from ^in++++=from
the ^ati++++=the
speaker ^nn++++=speaker,
, ^zz++++=EXTRAWORD
to ^to++++=to
whom ^whp+wpor+++=whom
they ^pp3a+pp3+++=they
seem ^vb+seem+++=seem
eternally ^rb++++=eternally
new ^jj++++=new.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
the ^ati++++=the
most ^ql+emph+++=most
congenial ^jj+atrb+++=congenial
role ^nn++++=role
of ^in++++=of
the ^ati++++=the
Good ^jj+atrb+++=Good
Soul ^nn++++=Soul
is ^vbz+bez+vrb++=is
that ^dt+dem+++=that
of ^in++++=of
advice ^nn++++=advice-giver.
- ^zz++++=EXTRAWORD
giver ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loves ^vbz++++=loves
to ^to++++=to
take ^vbi++++=take
people ^nns++++=people
aside ^rp++++=aside
and ^cc++++=and
have ^vb+hv+vrb++=have
serious ^jj+atrb+++=serious
little ^jj+atrb+++=little
personal ^jj+atrb+++=personal
talks ^nns++++=talks,
, ^zz++++=EXTRAWORD
all ^abn++++=all
for ^in++++=for
their ^pp$+pp3+++=their
own ^ap++++=own
good ^jj++++=good.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thinks ^vbz+vprv+tht0++=thinks
it ^pp3+it+++=it
only ^rb+down+++=only
right ^nn++++=right
to ^to+ncmp+++=to
point ^vb++++=point
out ^rp+pl+++=out
faults ^nns++++=faults
or ^cc++++=or
bad ^jj+atrb+++=bad
habits ^nns++++=habits
which ^whp+rel+subj++=which
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
unconsciously ^rb+cnj+++=unconsciously,
, ^zz++++=EXTRAWORD
growing ^jj+++xvbg+=growing
on ^rp++++=on
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
goes ^vbz++++=goes
home ^nr++++=home
and ^cc++++=and
laboriously ^rb++++=laboriously
writes ^vbz+vprv+++=writes
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
intricate ^jj+atrb+++=intricate
letters ^nns+nom+++=letters,
, ^zz++++=EXTRAWORD
invariably ^rb++++=invariably
beginning ^nvbg+++xvbg+=beginning,
, ^zz++++=EXTRAWORD
" ^zz++++="Although
although ^cs+con+++=EXTRAWORD
you ^pp2+pp2+++=you
may ^md+pos+++=may
feel ^vb+vprv+++=feel
that ^tht+vcmp+++=that
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
no ^at++++=no
affair ^nn++++=affair
of ^in++++=of
mine ^nn++++=mine,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
really ^rb+emph+++=really
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
know ^vb+vprv+++=know,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^rb++++=and
so ^rb"++++=so
on ^rb"++++=on,
, ^zz++++=EXTRAWORD
indefinitely ^rb++++=indefinitely.
. ^zz++++=EXTRAWORD
In ^in++++=In
his ^pp$+pp3+++=his
desire ^nn++++=desire
to ^to+ncmp+++=to
help ^vbi++++=help,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
reminds ^vbz++++=reminds
one ^cd1++++=one
irresistibly ^jj++++=irresistibly
of ^in++++=of
Marceline ^np+++??+=Marceline,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
used ^md"++pmd"++=used
to ^to++++=to
try ^vb++++=try
so ^ql++++=so
pathetically ^rb++++=pathetically
and ^cc++++=and
so ^ql+emph+++=so
fruitlessly ^jj++++=fruitlessly
to ^to++++=to
be ^vbi++vrb++=be
of ^in++++=of
some ^dti++++=some
assistance ^nn+nom+++=assistance
in ^in++++=in
arranging ^xvbg+++xvbg+=arranging
the ^ati++++=the
circus ^nn++++=circus
arena ^nn++++=arena,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
who ^whp+rel+subj++=who
brought ^vbd+++xvbn+=brought
such ^abl++++=such
misfortunes ^nns++++=misfortunes
on ^in++++=on
his ^pp$+pp3+++=his
own ^ap++++=own
innocent ^jj+atrb+++=innocent
person ^nn++++=person
thereby ^rb++++=thereby.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Good ^jj+atrb+++=Good
Souls ^nns++++=Souls
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
doubtless ^rb+cnj+++=doubtless,
, ^zz++++=EXTRAWORD
gain ^vb++++=gain
their ^pp$+pp3+++=their
reward ^nn++++=reward
in ^in++++=in
heaven ^nn++++=heaven:
: ^zz++++=EXTRAWORD
on ^in++++=on
this ^dt+dem+++=this
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
certainly ^rb+cnj+++=certainly,
, ^zz++++=EXTRAWORD
theirs ^pp$$++++=theirs
is ^vbz+bez+aux++=is
what ^wdt+who+++=what
is ^vbz+bez+aux++=is
technically ^rb++splt++=technically
known ^vpsv++agls+xvbnx+=known
as ^ql++++=as
a ^at++++=a
rough ^jj+atrb+++=rough
deal ^nn++++=deal.
. ^zz++++=EXTRAWORD
The ^ati++++=The
most ^ql+emph+++=most
hideous ^jj+atrb+++=hideous
outrages ^nns+nom+++=outrages
are ^vb+ber+aux++=are
perpetrated ^vwbn+++xvbn+=perpetrated
on ^in++++=on
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
mind ^nn++++=mind,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
people ^nns++++=people
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
Good ^jj+atrb+++=Good
Soul ^nn++++=Soul."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
then ^rn+tm+++=then
they ^pp3a+pp3+++=they
proceed ^vb++++=proceed
to ^in++++=to
heap ^nn++++=heap
the ^ati++++=the
rankest ^jjt+atrb+++=rankest
impositions ^nns+nom+++=impositions
upon ^in++++=upon
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Good ^jj+atrb+++=Good
Souls ^nns++++=Souls
give ^vb++++=give
a ^at++++=a
party ^nn++++=party,
, ^zz++++=EXTRAWORD
people ^nns++++=people
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
accepted ^vprf+++xvbnx+=accepted
weeks ^nns++++=weeks
in ^in++++=in
advance ^nn++++=advance
call ^vb++++=call
up ^rp++++=up
at ^in++++=at
the ^ati++++=the
last ^ap++++=last
second ^od++++=second
and ^cc++++=and
refuse ^nn++++=refuse,
, ^zz++++=EXTRAWORD
without ^in++++=without
the ^ati++++=the
shadow ^nn++++=shadow
of ^in++++=of
an ^at++++=an
excuse ^nn++++=excuse
save ^vb++++=save
that ^dt+dem+++=that
of ^in++++=of
a ^at++++=a
subsequent ^jj+atrb+++=subsequent
engagement ^nn+nom+++=engagement.
. ^zz++++=EXTRAWORD
Other ^ap++++=Other
people ^nns++++=people
are ^vb+ber+aux++=are
invited ^vpsv++agls+xvbnx+=invited
to ^in++++=to
all ^abn++++=all
sorts ^nns++++=sorts
of ^in++++=of
entertaining ^xvbg+++xvbg+=entertaining
affairs ^nns++++=affairs;
; ^zz++++=EXTRAWORD
the ^ati++++=the
Good ^jj+atrb+++=Good
Soul ^nn++++=Soul,
, ^zz++++=EXTRAWORD
unasked ^j+++xvbn+=unasked,
, ^zz++++=EXTRAWORD
waves ^nns++++=waves
them ^pp3o+pp3+++=them
a ^at++++=a
cheery ^jj++++=cheery
good ^jj++++=good-bye
- ^zz++++=EXTRAWORD
bye ^rb++++=EXTRAWORD
and ^cc++++=and
hopes ^nns++++=hopes
wistfully ^rb++++=wistfully
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
will ^md+prd+++=will
have ^vb+hv+vrb++=have
a ^at++++=a
good ^jj+atrb+++=good
time ^nn++++=time.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
is ^vbz+bez+vrb++=is
the ^ati++++=the
uncomfortable ^jj+atrb+++=uncomfortable
seat ^nn++++=seat
in ^in++++=in
the ^ati++++=the
motor ^nn++++=motor;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
the ^ati++++=the
one ^cd1++++=one
to ^to++++=to
ride ^vbi++++=ride
backwards ^rb++++=backwards
in ^in++++=in
the ^ati++++=the
train ^nn++++=train;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
the ^ati++++=the
one ^cd1++++=one
who ^whp+rel+subj++=who
is ^vbz+bez+aux++=is
always ^rb++splt++=always
chosen ^vpsv++agls+xvbnx+=chosen
to ^in++++=to
solicit ^nn+++??+=solicit
subscriptions ^nns+nom+++=subscriptions
and ^cc++++=and
make ^vb++++=make
up ^rp++++=up
deficits ^nns++++=deficits.
. ^zz++++=EXTRAWORD
People ^nns++++=People
borrow ^vb++++=borrow
his ^pp$+pp3+++=his
money ^nn++++=money,
, ^zz++++=EXTRAWORD
steal ^vb++++=steal
his ^pp$+pp3+++=his
servants ^nns+nom+++=servants,
, ^zz++++=EXTRAWORD
lose ^vb++++=lose
his ^pp$+pp3+++=his
golf ^nn++++=golf
balls ^nns++++=balls,
, ^zz++++=EXTRAWORD
use ^nn++++=use
him ^pp3o+pp3+++=him
as ^in++++=as
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
errand ^nn++++=errand
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
leave ^nn++++=leave
him ^pp3o+pp3+++=him
flat ^jj++++=flat
whenever ^nn+nom+++=whenever
something ^pn++++=something
more ^rbr++++=more
attractive ^jj++++=attractive
offers ^vbz++++=offers--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
carry ^vb++++=carry
it ^pp3+it+++=it
all ^abn++++=all
off ^in+pl+++=off
with ^in++++=with
their ^pp$+pp3+++=their
cheerful ^jj+atrb+++=cheerful
slogan ^nn++++=slogan,
, ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
mind--he ^jj+atrb++??+=mind--he's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
Good ^jj+atrb+++=Good
Soul ^nn++++=Soul."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
just ^rb+emph+++=just
it ^pp3+it+++=it--Good
-- ^--+clp+++=EXTRAWORD
good ^jj+atrb+++=EXTRAWORD
Souls ^nns++++=Souls
never ^rb++++=never
do ^vb+do+vrb++=do
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
each ^ppls++++=each
fresh ^jj+atrb+++=fresh
atrocity ^nn+nom+++=atrocity
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
more ^rbr++++=more
cheerful ^jj+pred+++=cheerful,
, ^zz++++=EXTRAWORD
forgiving ^jj+++xvbg+=forgiving
and ^cc+phrs+++=and
virtuous ^jj++++=virtuous,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
possible ^jj++++=possible,
, ^zz++++=EXTRAWORD
than ^in++++=than
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
simply ^rb++++=simply
no ^at++++=no
keeping ^jj+++xvbg+=keeping
them ^pp3o+pp3+++=them
down ^rp++++=down--back
-- ^--+clp+++=EXTRAWORD
back ^jjb++++=EXTRAWORD
they ^pp3a+pp3+++=they
come ^vb++++=come,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
little ^jj+atrb+++=little
gifts ^nns++++=gifts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
little ^jj+atrb+++=little
words ^nns++++=words
of ^in++++=of
advice ^nn++++=advice,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
little ^jj+atrb+++=little
endeavors ^vb++++=endeavors
to ^to+vcmp+++=to
be ^vbi++vrb++=be
of ^in++++=of
service ^nn++++=service,
, ^zz++++=EXTRAWORD
always ^rb++++=always
anxious ^jj++++=anxious
for ^in++++=for
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
can ^md+pos+++=can
be ^vb+be+vrb++=be
no ^at++++=no
doubt ^nn++++=doubt
about ^in++++=about
it ^pp3+it+++=it--their
-- ^--+clp+++=EXTRAWORD
their ^pp$+pp3+++=EXTRAWORD
reward ^nn++++=reward
will ^md+prd+++=will
come ^vb++++=come
to ^in++++=to
them ^pp3o+pp3+++=them
in ^in++++=in
the ^ati++++=the
next ^ap++++=next
world ^nn++++=world.
. ^zz++++=EXTRAWORD
would ^md+prd+++=Would
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
even ^rb++splt++=even
now ^rn+tm+++=now
enjoying ^vbg+++xvbg+=enjoying
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
