It ^pp3+it+++=It
' ^zz++++='Our
our ^pp$+pp1+++=EXTRAWORD
master ^nn++++=master!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
weaver ^nn++++=weaver,
, ^zz++++=EXTRAWORD
bitterly ^rb++++=bitterly.
. ^zz++++=EXTRAWORD
' ^zz++++='He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
man ^nn++++=man
like ^in++++=like
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
' ^zz++++='there
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
but ^cc++++=but
this ^dt+dem+++=this
difference ^nn+nom+++=difference
between ^in++++=between
us ^pp1o+pp1+++=us
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
wears ^vbz++++=wears
fine ^jj+atrb+++=fine
clothes ^nns++++=clothes
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
go ^vb++++=go
in ^in++++=in
rags ^nns++++=rags,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
weak ^jj+pred+++=weak
from ^in++++=from
hunger ^nn++++=hunger
he ^pp3a+pp3+++=he
suffers ^nns+nom+++=suffers
not ^xnot++not++=not
a ^rb++++=a
little ^rb"++++=little
from ^in++++=from
overfeeding ^nn++++=overfeeding.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
land ^nn++++=land
is ^vbz+bez+vrb++=is
free ^jj+pred+++=free,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
young ^jj+atrb+++=young
King ^nn++++=King,
, ^zz++++=EXTRAWORD
' ^zz++++='and
and ^cc++++=EXTRAWORD
thou ^pp2+pp2+++=thou
art ^nn++++=art
no ^at++++=no
man ^nn++++=man's
's ^$++++=EXTRAWORD
slave ^nn++++=slave.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='In
in ^in++++=EXTRAWORD
war ^nn++++=war,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
weaver ^nn++++=weaver,
, ^zz++++=EXTRAWORD
' ^zz++++='the
the ^ati++++=EXTRAWORD
strong ^nn++++=strong
make ^vb++++=make
slaves ^nns++++=slaves
of ^in++++=of
the ^ati++++=the
weak ^jj++++=weak,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
peace ^nn++++=peace
the ^ati++++=the
rich ^nn++++=rich
make ^vb++++=make
slaves ^nns++++=slaves
of ^in++++=of
the ^ati++++=the
poor ^nn++++=poor.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
must ^md+nec+++=must
work ^vb++++=work
to ^to++++=to
live ^vbi++++=live,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
give ^vb++++=give
us ^pp1o+pp1+++=us
such ^abl++++=such
mean ^jj+atrb+++=mean
wages ^nns++++=wages
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
die ^vb++++=die.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
toil ^nn++++=toil
for ^in++++=for
them ^pp3o+pp3+++=them
all ^abn++++=all
day ^nn++++=day
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
heap ^nn++++=heap
up ^rp++++=up
gold ^nn++++=gold
in ^in++++=in
their ^pp$+pp3+++=their
coffers ^nns+nom+++=coffers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
our ^pp$+pp1+++=our
children ^nns++++=children
fade ^vb++++=fade
away ^rp+pl+++=away
before ^in++++=before
their ^pp$+pp3+++=their
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
faces ^nns++++=faces
of ^in++++=of
those ^dt+dem+++=those
we ^pp1a+pp1+++=we
love ^nn++++=love
become ^vb++++=become
hard ^jj++++=hard
and ^cc++++=and
evil ^nn++++=evil.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
tread ^vb++++=tread
out ^rp+pl+++=out
the ^ati++++=the
grapes ^nns++++=grapes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
another ^dt++++=another
drinks ^nns++++=drinks
the ^ati++++=the
wine ^nn++++=wine.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
sow ^vb++++=sow
the ^ati++++=the
corn ^nn++++=corn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
our ^pp$+pp1+++=our
own ^ap++++=own
board ^nn++++=board
is ^vbz+bez+vrb++=is
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
have ^vb+hv+vrb++=have
chains ^nns++++=chains,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
eye ^nn++++=eye
beholds ^nns+++??+=beholds
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+vrb++=are
slaves ^nns++++=slaves,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
men ^nns++++=men
call ^nn++++=call
us ^pp1o+pp1+++=us
free ^jj++++=free.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Is
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it
so ^rb++++=so
with ^in++++=with
all ^abn++++=all?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
' ^zz++++='It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
so ^rb++++=so
with ^in++++=with
all ^rb+cnj+++=all,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
weaver ^nn++++=weaver,
, ^zz++++=EXTRAWORD
' ^zz++++='with
with ^in++++=EXTRAWORD
the ^ati++++=the
young ^jj++++=young
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
with ^in++++=with
the ^ati++++=the
old ^jj++++=old,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
women ^nns++++=women
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
with ^in++++=with
the ^ati++++=the
men ^nns++++=men,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
little ^jj+atrb+++=little
children ^nns++++=children
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
with ^in++++=with
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
stricken ^jj+pred+++=stricken
in ^in++++=in
years ^nns++++=years.
. ^zz++++=EXTRAWORD
The ^ati++++=The
merchants ^nns+nom+++=merchants
grind ^nn+++??+=grind
us ^pp1o+pp1+++=us
down ^in+strn+++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
must ^md+nec+++=must
needs ^vbz++++=needs
do ^vb+do+vrb++=do
their ^pp$+pp3+++=their
bidding ^nvbg+++xvbg+=bidding.
. ^zz++++=EXTRAWORD
The ^ati++++=The
priest ^nn++++=priest
rides ^nns++++=rides
by ^in++++=by
and ^cc++++=and
tells ^vbz++++=tells
his ^pp$+pp3+++=his
beads ^nns++++=beads,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
man ^nn++++=man
has ^vbz+hvz+vrb++=has
care ^nn++++=care
of ^in++++=of
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
our ^pp$+pp1+++=our
sunless ^jj+atrb+++=sunless
lanes ^nns++++=lanes
creeps ^nns+++??+=creeps
Poverty ^nn++++=Poverty
with ^in++++=with
her ^pp$+pp3+++=her
hungry ^jj+atrb+++=hungry
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Sin ^nn++++=Sin
with ^in++++=with
his ^pp$+pp3+++=his
sodden ^jj+atrb+++=sodden
face ^nn++++=face
follows ^vbz+vprv+++=follows
close ^jj++++=close
behind ^in+pl+++=behind
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Misery ^nn++++=Misery
wakes ^nns+++??+=wakes
us ^pp1o+pp1+++=us
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Shame ^nn++++=Shame
sits ^vbz++++=sits
with ^in++++=with
us ^pp1o+pp1+++=us
at ^in++++=at
night ^nn++++=night.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
what ^wdt+who+whq++=what
are ^vb+ber+aux++=are
these ^dt+dem+++=these
things ^nns++++=things
to ^in++++=to
thee ^pp2+pp2+++=thee?
? ^zz++++=EXTRAWORD
Thou ^pp2+pp2+++=Thou
art ^nn++++=art
not ^xnot++not++=not
one ^pn++++=one
of ^in++++=of
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Thy ^pp$+pp2+++=Thy
face ^nn++++=face
is ^vbz+bez+vrb++=is
too ^ql++++=too
happy ^jj++++=happy.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
away ^rb+phrv+++=away
scowling ^vbg+nom++xvbg+=scowling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threw ^vbd+++xvbn+=threw
the ^ati++++=the
shuttle ^nn++++=shuttle
across ^in+pl+++=across
the ^ati++++=the
loom ^nn++++=loom,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
young ^jj+atrb+++=young
King ^nn++++=King
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
threaded ^vpsv++agls+xvbnx+=threaded
with ^in++++=with
a ^at++++=a
thread ^nn++++=thread
of ^in++++=of
gold ^nn++++=gold.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
a ^at++++=a
great ^jj+atrb+++=great
terror ^nn++++=terror
seized ^vbd+++xvbn+=seized
upon ^in++++=upon
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
the ^ati++++=the
weaver ^nn++++=weaver,
, ^zz++++=EXTRAWORD
' ^zz++++='What
what ^wdt+who+++=EXTRAWORD
robe ^nn++++=robe
is ^vbz+bez+vrb++=is
this ^dt+dem+++=this
that ^cs+sub+++=that
thou ^pp2+pp2+++=thou
art ^nn++++=art
weaving ^vwbg+++xvbg+=weaving?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
robe ^nn++++=robe
for ^in++++=for
the ^ati++++=the
coronation ^nn+nom+++=coronation
of ^in++++=of
the ^ati++++=the
young ^jj+atrb+++=young
King ^nn++++=King,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered;
; ^zz++++=EXTRAWORD
' ^zz++++='what
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
that ^dt+dem+++=that
to ^in++++=to
thee ^pp2+pp2+++=thee?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
young ^jj+atrb+++=young
King ^nn++++=King
gave ^vbd+++xvbn+=gave
a ^at++++=a
loud ^jj+atrb+++=loud
cry ^nn++++=cry
and ^cc++++=and
woke ^vbd+++xvbn+=woke,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lo ^np++++=lo!
! ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
his ^pp$+pp3+++=his
own ^ap++++=own
chamber ^nn++++=chamber,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
through ^in++++=through
the ^ati++++=the
window ^nn++++=window
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
great ^jj+atrb+++=great
honey ^nn++++=honey-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+++xvbn+=EXTRAWORD
moon ^np++++=moon
hanging ^vwbg+++xvbg+=hanging
in ^in++++=in
the ^ati++++=the
dusky ^nn+++??+=dusky
air ^nn++++=air.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
asleep ^jj++++=asleep
again ^rb+tm+++=again
and ^cc++++=and
dreamed ^vbd+vprv++xvbn+=dreamed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
dream ^nn++++=dream.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thought ^vbd+++xvbnx+=thought
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
lying ^vbg+++xvbgx+=lying
on ^in++++=on
the ^ati++++=the
deck ^nn++++=deck
of ^in++++=of
a ^at++++=a
huge ^jj+atrb+++=huge
galley ^nn++++=galley
that ^tht+rel+subj++=that
was ^vbd+bedz+aux++=was
being ^vbg+beg+aux+xvbg+=being
rowed ^vpsv++by+xvbn+=rowed
by ^in++++=by
a ^at++++=a
hundred ^cd++++=hundred
slaves ^nns++++=slaves.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
carpet ^nn++++=carpet
by ^in++++=by
his ^pp$+pp3+++=his
side ^nn++++=side
the ^ati++++=the
master ^nn++++=master
of ^in++++=of
the ^ati++++=the
galley ^nn++++=galley
was ^vbd+bedz+aux++=was
seated ^vpsv++agls+xvbnx+=seated.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
black ^jj+pred+++=black
as ^ql++++=as
ebony ^nn++++=ebony,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
turban ^nn++++=turban
was ^vbd+bedz+vrb++=was
of ^in++++=of
crimson ^nn+++??+=crimson
silk ^nn++++=silk.
. ^zz++++=EXTRAWORD
Great ^jj+atrb+++=Great
earrings ^nns++++=earrings
of ^in++++=of
silver ^nn++++=silver
dragged ^vbd+++xvbn+=dragged
down ^rb+phrv+++=down
the ^ati++++=the
thick ^jj+atrb+++=thick
lobes ^nns++++=lobes
of ^in++++=of
his ^pp$+pp3+++=his
ears ^nns++++=ears,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
his ^pp$+pp3+++=his
hands ^nns++++=hands
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
pair ^nn++++=pair
of ^in++++=of
ivory ^nn++++=ivory
scales ^nns++++=scales.
. ^zz++++=EXTRAWORD
The ^ati++++=The
slaves ^nns++++=slaves
were ^vbd+bed+vrb++=were
naked ^jj+pred+++=naked,
, ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
a ^at++++=a
ragged ^jj+atrb+++=ragged
loincloth ^nn+++??+=loincloth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
each ^dt++++=each
man ^nn++++=man
was ^vbd+bedz+aux++=was
chained ^vpsv++agls+xvbnx+=chained
to ^in++++=to
his ^pp$+pp3+++=his
neighbour ^nn++++=neighbour.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hot ^jj+atrb+++=hot
sun ^nn++++=sun
' ^zz++++='beat
beat ^nn+++xvbn+=EXTRAWORD
brightly ^rb++++=brightly
upon ^in++++=upon
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
negroes ^nns+++??+=negroes
ran ^vbd+++xvbn+=ran
up ^rp++++=up
and ^cc++++=and
down ^in++++=down
the ^ati++++=the
gangway ^nn++++=gangway
and ^cc++++=and
lashed ^vbd+++xvbn+=lashed
them ^pp3o+pp3+++=them
with ^in++++=with
whips ^nns++++=whips
of ^in++++=of
hide ^nn++++=hide.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
stretched ^vbd+++xvbnx+=stretched
out ^rp+pl+++=out
their ^pp$+pp3+++=their
lean ^jj+atrb+++=lean
arms ^nns++++=arms
and ^cc++++=and
pulled ^vbd+++xvbn+=pulled
the ^ati++++=the
heavy ^jj+atrb+++=heavy
oars ^nns+++??+=oars
through ^in++++=through
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
The ^ati++++=The
salt ^jj+atrb+++=salt
spray ^nn++++=spray
flew ^vbd+++xvbn+=flew
from ^in++++=from
the ^ati++++=the
blades ^nns++++=blades.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
they ^pp3a+pp3+++=they
reached ^vbd+++xvbnx+=reached
a ^rb++++=a
little ^rb"++++=little
bay ^nn++++=bay,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
take ^vbi++++=take
soundings ^nns++++=soundings.
. ^zz++++=EXTRAWORD
A ^at++++=A
light ^nn++++=light
wind ^nn++++=wind
blew ^vbd+++xvbn+=blew
from ^in++++=from
the ^ati++++=the
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
covered ^vbd+++xvbn+=covered
the ^ati++++=the
deck ^nn++++=deck
and ^cc++++=and
the ^ati++++=the
great ^nn++++=great
lateen ^vbd+++xvbn+=lateen
sail ^vb++++=sail
with ^in++++=with
a ^at++++=a
fine ^jj+atrb+++=fine
red ^jj+atrb+++=red
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
Arabs ^nn++++=Arabs
mounted ^vbd+++xvbn+=mounted
on ^in++++=on
wild ^jj+atrb+++=wild
asses ^nns+++??+=asses
rode ^vbd+++xvbn+=rode
out ^rp+pl+++=out
and ^cc++++=and
threw ^vbd+++xvbn+=threw
spears ^nns++++=spears
at ^in++++=at
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
master ^nn++++=master
of ^in++++=of
the ^ati++++=the
galley ^nn++++=galley
took ^vbd+++xvbn+=took
a ^at++++=a
painted ^jj+++xvbn+=painted
bow ^np++++=bow
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand
and ^cc++++=and
shot ^nn+++xvbn+=shot
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
in ^in++++=in
the ^ati++++=the
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
fell ^vbd+++xvbnx+=fell
heavily ^rb++++=heavily
into ^in++++=into
the ^ati++++=the
surf ^nn++++=surf,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
companions ^nns++++=companions
galloped ^vbd+++xvbn+=galloped
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
wrapped ^vbd+++xvbn+=wrapped
in ^in++++=in
a ^at++++=a
yellow ^jj+atrb+++=yellow
veil ^nn++++=veil
followed ^vbd+vprv++xvbn+=followed
slowly ^rb++++=slowly
on ^in++++=on
a ^at++++=a
camel ^nn++++=camel,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
back ^jjb++++=back
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
at ^in++++=at
the ^ati++++=the
dead ^jj+atrb+++=dead
body ^nn++++=body.
. ^zz++++=EXTRAWORD
As ^ql++++=As
soon ^rb+tm+++=soon
as ^ql++++=as
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
cast ^vprf+++xvbnx+=cast
anchor ^nn++++=anchor
and ^cc++++=and
hauled ^vbd+++xvbn+=hauled
down ^rp++++=down
the ^ati++++=the
sail ^nn++++=sail,
, ^zz++++=EXTRAWORD
the ^ati++++=the
negroes ^nns+++??+=negroes
went ^vbd+++xvbn+=went
into ^in++++=into
the ^ati++++=the
hold ^nn++++=hold
and ^cc++++=and
brought ^vbd+++xvbn+=brought
up ^rb+phrv+++=up
a ^at++++=a
long ^jj+atrb+++=long
rope ^nn++++=rope-ladder,
- ^zz++++=EXTRAWORD
ladder ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
heavily ^rb++++=heavily
weighted ^vbd+++xvbn+=weighted
with ^in++++=with
lead ^nn++++=lead.
. ^zz++++=EXTRAWORD
The ^ati++++=The
master ^nn++++=master
of ^in++++=of
the ^ati++++=the
galley ^nn++++=galley
threw ^vbd+++xvbn+=threw
it ^pp3+it+++=it
over ^in++++=over
the ^ati++++=the
side ^nn++++=side,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
the ^ati++++=the
ends ^nns++++=ends
fast ^rb++++=fast
to ^to++++=to
two ^cd++++=two
iron ^nn++++=iron
stanchions ^nns+++??+=stanchions.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
negroes ^nn++++=negroes
seized ^vbd+++xvbn+=seized
the ^ati++++=the
youngest ^nn++++=youngest
of ^in++++=of
the ^ati++++=the
slaves ^nns++++=slaves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
knocked ^vbd+++xvbn+=knocked
his ^pp$+pp3+++=his
gyves ^nns++++=gyves
oil ^nn++++=oil,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
filled ^vbd+++xvbn+=filled
his ^pp$+pp3+++=his
nostrils ^nns++++=nostrils
and ^cc++++=and
his ^pp$+pp3+++=his
ears ^nns++++=ears
with ^in++++=with
wax ^nn++++=wax,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tied ^vbd+++xvbn+=tied
a ^at++++=a
big ^jj+atrb+++=big
stone ^nn++++=stone
round ^in++++=round
his ^pp$+pp3+++=his
waist ^nn++++=waist.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
crept ^vbd+++xvbnx+=crept
wearily ^rb++++=wearily
down ^in++++=down
the ^ati++++=the
ladder ^nn++++=ladder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
disappeared ^vpsv++agls+xvbn+=disappeared
into ^in++++=into
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
bubbles ^nns++++=bubbles
rose ^vbd+++xvbn+=rose
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
sank ^vbd+++xvbnx+=sank.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
of ^in++++=of
the ^ati++++=the
other ^ap++++=other
slaves ^nns++++=slaves
peered ^vbd+++xvbn+=peered
curiously ^rb++++=curiously
over ^in++++=over
the ^ati++++=the
side ^nn++++=side.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
prow ^nn++++=prow
of ^in++++=of
the ^ati++++=the
galley ^nn++++=galley
sat ^vbd+++xvbn+=sat
a ^at++++=a
shark ^nn+++??+=shark-charmer,
- ^zz++++=EXTRAWORD
charmer ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
beating ^nvbg+++xvbg+=beating
monotonously ^rb++++=monotonously
upon ^in++++=upon
a ^at++++=a
drum ^nn++++=drum.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
some ^dti++++=some
time ^nn++++=time
the ^ati++++=the
diver ^nn++++=diver
rose ^vbd+++xvbn+=rose
up ^rp++++=up
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
clung ^vbd+++xvbn+=clung
panting ^vbg+++xvbg+=panting
to ^in++++=to
the ^ati++++=the
ladder ^nn++++=ladder
with ^in++++=with
a ^at++++=a
pearl ^nn++++=pearl
in ^in++++=in
his ^pp$+pp3+++=his
right ^jj+atrb+++=right
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
The ^ati++++=The
negroes ^nn++++=negroes
seized ^vbd+++xvbn+=seized
it ^pp3+it+++=it
from ^in++++=from
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thrust ^nn+++xvbn+=thrust
him ^pp3o+pp3+++=him
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
The ^ati++++=The
slaves ^nns++++=slaves
fell ^vbd+++xvbn+=fell
asleep ^jj++++=asleep
over ^in++++=over
their ^pp$+pp3+++=their
oars ^nns+++??+=oars.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
and ^cc+phrs+++=and
again ^rb+tm+++=again
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
each ^dt++++=each
time ^nn++++=time
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
so ^ql++++=so
he ^pp3a+pp3+++=he
brought ^vbd+++xvbnx+=brought
with ^in++++=with
him ^pp3o+pp3+++=him
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
pearl ^nn++++=pearl.
. ^zz++++=EXTRAWORD
The ^ati++++=The
master ^nn++++=master
of ^in++++=of
the ^ati++++=the
galley ^nn++++=galley
weighed ^vbd+++xvbn+=weighed
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vb+++xvbn+=put
them ^pp3o+pp3+++=them
into ^in++++=into
a ^rb++++=a
little ^rb"++++=little
bag ^nn++++=bag
of ^in++++=of
green ^nn++++=green
leather ^nn++++=leather.
. ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
King ^npt++++=King
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
speak ^vbi++++=speak,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
tongue ^nn++++=tongue
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
cleave ^vbi+++??+=cleave
to ^in++++=to
the ^ati++++=the
roof ^nn++++=roof
of ^in++++=of
his ^pp$+pp3+++=his
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
lips ^nns++++=lips
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
move ^vbi++++=move.
. ^zz++++=EXTRAWORD
The ^ati++++=The
negroes ^nns+++??+=negroes
chattered ^vbd+++xvbn+=chattered
to ^in++++=to
each ^dt++++=each
other ^ap++++=other,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
quarrel ^vbi++++=quarrel
over ^in++++=over
a ^at++++=a
string ^nn++++=string
of ^in++++=of
bright ^jj+atrb+++=bright
beads ^nns++++=beads.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
cranes ^nns++++=cranes
flew ^vbd+++xvbn+=flew
round ^rb++++=round
and ^cc++++=and
round ^in++++=round
the ^ati++++=the
vessel ^nn++++=vessel.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
