We ^pp1a+pp1+++=We
the ^ati++++=the
boat ^nn++++=boat
in ^in++++=in
a ^at++++=a
vacant ^jj+atrb+++=vacant,
, ^zz++++=EXTRAWORD
hopeless ^jj+atrb+++=hopeless
sort ^nn++++=sort
of ^in++++=of
way ^nn++++=way.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
the ^ati++++=the
baby ^nn++++=baby,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
now ^rn+tm+++=now
for ^in++++=for
the ^ati++++=the
first ^od++++=first
time ^nn++++=time,
, ^zz++++=EXTRAWORD
crowing ^jj+++xvbg+=crowing
and ^cc+phrs+++=and
jumping ^jj+++xvbg+=jumping
at ^rb++++=at
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
the ^ati++++=the
boat ^nn++++=boat
coming ^vwbg+++xvbg+=coming
in ^in+strn+++=in;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
the ^ati++++=the
eldest ^jjt+atrb+++=eldest
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
awkward ^jj++++=awkward
and ^cc++++=and
out ^rp+pl+++=out
of ^in++++=of
place ^nn++++=place
in ^in++++=in
his ^pp$+pp3+++=his
new ^jj+atrb+++=new
slop ^nn++++=slop-suit
- ^zz++++=EXTRAWORD
suit ^nn++++=EXTRAWORD
of ^in++++=of
black ^nn++++=black,
, ^zz++++=EXTRAWORD
shifting ^jj+++xvbg+=shifting
round ^in++++=round
uneasily ^rb+cnj+++=uneasily,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looking ^vbg+++xvbg+=looking
anywhere ^rb++++=anywhere
but ^cc++++=but
at ^in++++=at
his ^pp$+pp3+++=his
father ^nn++++=father.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
little ^jj+atrb+++=little
girl ^nn++++=girl
was ^vbd+bedz+vrb++=was
the ^ati++++=the
worst ^jjt++++=worst,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
pretty ^rb++++=pretty
little ^ap++++=little
girl ^nn++++=girl
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
too ^ql++++=too;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
never ^rb++++=never
took ^vbd+++xvbn+=took
her ^pp$+pp3+++=her
streaming ^vbg+++xvbg+=streaming
eyes ^nns++++=eyes
off ^rp+pl+++=off
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
face ^vb++++=face
the ^ati++++=the
whole ^jj+atrb+++=whole
time ^nn++++=time.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
could ^md+pos+++=could
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
her ^pp3o+pp3+++=her
little ^ap++++=little
heart ^nn++++=heart
was ^vbd+bedz+aux++=was
bursting ^vbg+++xvbgx+=bursting,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
pity ^nn++++=pity
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
too ^ql++++=too
far ^rb+pl+++=far
apart ^in++++=apart
to ^to++++=to
speak ^vbi++++=speak
to ^in++++=to
each ^dt++++=each
other ^ap++++=other
as ^ql++++=as
yet ^rb++++=yet.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boat ^nn++++=boat
seemed ^vbd+seem++xvbn+=seemed
a ^at++++=a
cruel ^jj++++=cruel
long ^rb++++=long
long ^rb++++=long
time ^nn++++=time
swinging ^vwbg+++xvbg+=swinging
alongside ^in+pl+++=alongside
- ^zz++++=-I
i ^pp1a+pp1+++=EXTRAWORD
wished ^vbd+vprv+tht0+xvbnx+=wished
they ^pp3a+pp3+++=they'd
'd ^md+prd+vrb++0=EXTRAWORD
hurry ^np++++=hurry
up ^rp++++=up.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++0=He'd
'd ^vbd+hvd+aux++=EXTRAWORD
brought ^vprf+++xvbnx+=brought
his ^pp$+pp3+++=his
traps ^nns++++=traps
up ^rp++++=up
early ^jj++++=early,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laid ^vwbn+++xvbn+=laid
them ^pp3o+pp3+++0='em
on ^in++++=on
the ^ati++++=the
deck ^nn++++=deck
under ^in++++=under
the ^ati++++=the
rail ^nn++++=rail;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
very ^ql+amp+++=very
quiet ^nn++++=quiet
with ^in++++=with
his ^pp$+pp3+++=his
hands ^nns++++=hands
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
at ^rb++++=at
his ^pp$+pp3+++=his
children ^nns++++=children.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
strong ^jj++++=strong,
, ^zz++++=EXTRAWORD
square ^nn++++=square,
, ^zz++++=EXTRAWORD
workman ^nn++++=workman's
's ^$++++=EXTRAWORD
face ^nn++++=face,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+tht0++=see
his ^pp$+pp3+++=his
chin ^nn++++=chin
and ^cc++++=and
mouth ^nn++++=mouth
quivering ^vwbg+++xvbg+=quivering
under ^in++++=under
the ^ati++++=the
stubbly ^jj++++=stubbly,
, ^zz++++=EXTRAWORD
iron ^nn++++=iron-grey
- ^zz++++=EXTRAWORD
grey ^np++++=EXTRAWORD
beard ^nn++++=beard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
lump ^nn++++=lump
working ^vwbg+++xvbg+=working
in ^in++++=in
his ^pp$+pp3+++=his
throat ^nn++++=throat;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
strong ^jj+atrb+++=strong
hand ^nn++++=hand
gripped ^vbd+++xvbn+=gripped
the ^ati++++=the
other ^ap++++=other
very ^ql+amp+++=very
tight ^jj++++=tight
behind ^in+strn+++=behind,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
eyelids ^nns++++=eyelids
never ^rb++++=never
quivered ^vbd+++xvbn+=quivered
- ^zz++++=-only
only ^rb+down+++=EXTRAWORD
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
grow ^vbi++++=grow
more ^rbr++++=more
and ^cc+phrs+++=and
more ^rbr++++=more
sad ^jj++++=sad
and ^cc+phrs+++=and
lonesome ^jj++++=lonesome.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
are ^vb+ber+vrb++=are
the ^ati++++=the
sort ^nn++++=sort
of ^in++++=of
long ^jj+atrb+++=long,
, ^zz++++=EXTRAWORD
cruel ^jj+atrb+++=cruel
moments ^nns+nom+++=moments
when ^wrb+who+++=when
a ^at++++=a
man ^nn++++=man
sits ^vbz++++=sits
or ^cc+phrs+++=or
stands ^vbz++++=stands
very ^ql+amp+++=very
tight ^jj++++=tight
and ^cc+phrs+++=and
quiet ^jj++++=quiet
and ^cc++++=and
calm ^nn++++=calm-looking,
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
whole ^jj+atrb+++=whole
past ^jjb+atrb+++=past
life ^nn++++=life
going ^xvbg+++xvbg+=going
whirling ^vbg+nom++xvbg+=whirling
through ^in++++=through
his ^pp$+pp3+++=his
brain ^nn++++=brain,
, ^zz++++=EXTRAWORD
year ^nn++++=year
after ^in++++=after
year ^nn++++=year,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
over ^in++++=over
and ^cc++++=and
over ^in++++=over
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
as ^in++++=as
the ^ati++++=the
digger ^nn++++=digger
seemed ^vbd+seem++xvbn+=seemed
about ^md"++pmd"++=about
to ^md+prd+++=to
speak ^vb++++=speak
to ^in++++=to
them ^pp3o+pp3+++=them
he ^pp3a+pp3+++=he
met ^vbd+++xvbnx+=met
the ^ati++++=the
brimming ^jj+atrb++xvbg+=brimming
eyes ^nns++++=eyes
of ^in++++=of
his ^pp$+pp3+++=his
little ^jj+atrb+++=little
girl ^nn++++=girl
turned ^vbd+++xvbn+=turned
up ^in+cmpx+++=up
to ^in"++++=to
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
turned ^vbd+++xvbn+=turned
suddenly ^rb++++=suddenly
and ^cc++++=and
went ^vpsv++agls+xvbn+=went
below ^in+pl+++=below
as ^cs+sub+++=as
if ^cs+cnd+++=if
pretending ^vbg+++xvbg+=pretending
to ^to+vcmp+++=to
go ^vbi++++=go
down ^rp++++=down
for ^in++++=for
his ^pp$+pp3+++=his
things ^nns++++=things.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
noticed ^vbd+vprv++xvbnx+=noticed
that ^tht+vcmp+++=that
Mitchell ^np++++=Mitchell
- ^zz++++=-who
who ^whp+who+++=EXTRAWORD
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
noticing ^vbg+++xvbgx+=noticing
anything ^pn++++=anything
in ^rb++++=in
particular ^rb"++++=particular
- ^zz++++=-followed
followed ^vbd+vprv++xvbn+=EXTRAWORD
him ^pp3o+pp3+++=him
down ^rp++++=down.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
on ^in++++=on
deck ^nn++++=deck
again ^rb+tm+++=again
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
right ^jj+pred+++=right
alongside ^rb++++=alongside.
. ^zz++++=EXTRAWORD
" ^zz++++="'Ello,
' ^zz++++=EXTRAWORD
ello ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
Nell ^np++++=Nell!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
digger ^nn++++=digger
to ^in++++=to
the ^ati++++=the
eldest ^jjt+atrb+++=eldest
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
" ^zz++++="'Ello,
' ^zz++++=EXTRAWORD
ello ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
father ^nn++++=father!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
gasp ^nn++++=gasp,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to
smile ^vbi++++=smile.
. ^zz++++=EXTRAWORD
" ^zz++++="'Ello,
' ^zz++++=EXTRAWORD
ello ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
Jack ^np++++=Jack,
, ^zz++++=EXTRAWORD
how ^wrb+who+whq++=how
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
getting ^vbg+++xvbg+=getting
on ^in+strn+++=on?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right,
, ^zz++++=EXTRAWORD
father ^nn++++=father,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
brightening ^jj+++xvbg+=brightening
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
seeming ^vbg+seem++xvbg+=seeming
greatly ^rb+amp+++=greatly
relieved ^jj+++xvbn+=relieved.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
little ^jj+atrb+++=little
girl ^nn++++=girl
with ^in++++=with
a ^at++++=a
smile ^nn++++=smile
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
describe ^vb++++=describe,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
speak ^vb++++=speak
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
still ^rb++++=still
stood ^vbd+++xvbn+=stood
with ^in++++=with
quivering ^xvbg+++xvbg+=quivering
chin ^nn++++=chin
and ^cc++++=and
mouth ^nn++++=mouth
and ^cc++++=and
great ^jj+atrb+++=great
brimming ^jj+atrb++xvbg+=brimming
eyes ^nns++++=eyes
upturned ^jj++++=upturned,
, ^zz++++=EXTRAWORD
full ^jj++++=full
of ^in++++=of
such ^abl++++=such
pity ^nn++++=pity
as ^ql++++=as
I ^pp1a+pp1+++=I
never ^rb++++=never
saw ^vbd+vprv++xvbn+=saw
before ^in++++=before
in ^in++++=in
a ^at++++=a
child ^nn++++=child-face
- ^zz++++=EXTRAWORD
face ^nn++++=EXTRAWORD
- ^zz++++=-pity
pity ^nn++++=EXTRAWORD
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can
get ^vb++++=get
ashore ^rb+pl+++=ashore
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mitchell ^np++++=Mitchell;
; ^zz++++=EXTRAWORD
" ^zz++++="see,
see ^vb+vprv+++=EXTRAWORD
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
the ^ati++++=the
gangway ^nn++++=gangway
out ^rp+pl+++=out
aft ^jjb++++=aft."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
Mitchell ^np++++=Mitchell
with ^in++++=with
the ^ati++++=the
portmanteau ^nn+++??+=portmanteau
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
baby ^nn++++=baby
on ^in++++=on
his ^pp$+pp3+++=his
arm ^nn++++=arm,
, ^zz++++=EXTRAWORD
steering ^nvbg+++xvbg+=steering
them ^pp3o+pp3+++=them
away ^rp+pl+++=away
to ^in++++=to
a ^at++++=a
quiet ^nn++++=quiet
corner ^npl++++=corner
of ^in++++=of
the ^ati++++=the
shed ^jj+++xvbn+=shed
at ^rb++++=at
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
wharf ^nn++++=wharf.
. ^zz++++=EXTRAWORD
The ^ati++++=The
digger ^nn++++=digger
had ^vb+hv+vrb++=had
the ^ati++++=the
little ^jj+atrb+++=little
girl ^nn++++=girl
in ^in++++=in
his ^pp$+pp3+++=his
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
both ^abx++++=both
hers ^pp$$++++=hers
were ^vbd+bed+vrb++=were
round ^in++++=round
his ^pp$+pp3+++=his
neck ^nn++++=neck,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
face ^nn++++=face
hidden ^vbd+++xvbn+=hidden
on ^in++++=on
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Mitchell ^np++++=Mitchell
came ^vbd+++xvbn+=came
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
leant ^vbd+++xvbnx+=leant
on ^in++++=on
the ^ati++++=the
rail ^nn++++=rail
for ^in++++=for
a ^at++++=a
while ^cs+sub+++=while
by ^in++++=by
my ^pp$+pp1+++=my
side ^nn++++=side,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
boundary ^nn+nom+++=boundary
fence ^nn++++=fence
out ^rp+pl+++=out
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
hurry ^np++++=hurry
to ^to++++=to
break ^vbi++++=break
up ^rp++++=up
camp ^nn++++=camp
and ^cc++++=and
make ^vb++++=make
a ^at++++=a
start ^nn++++=start.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
follow ^vb+vprv+++=follow
him ^pp3o+pp3+++=him
below ^rb++++=below
that ^dt+dem+++=that
time ^nn++++=time
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
Mitchell ^np++++=Mitchell?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
presently ^rb+cnj+++=presently,
, ^zz++++=EXTRAWORD
for ^in++++=for
want ^in"++++=want
of ^in"++++=of
something ^pn++++=something
better ^jjr++++=better
to ^to+jcmp+++=to
say ^vbi+vpub+++=say.
. ^zz++++=EXTRAWORD
Mitchell ^np++++=Mitchell
looked ^vbd+++xvbn+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
corners ^nns+nom+++=corners
of ^in++++=of
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
score ^vbi++++=score
a ^at++++=a
drink ^nn++++=drink!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
he ^pp3a+pp3+++=he
wanted ^vbd+++xvbnx+=wanted
one ^cd1++++=one
and ^cc++++=and
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
like ^vb++++=like
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
jimmy ^nn++++=Jimmy
woodser ^np++++=Woodser."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
