We ^pp1a+pp1+++=We
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
their ^pp$+pp3+++=their
gods ^nns++++=gods.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
my ^pp$+pp1+++=my
father ^nn++++=father
was ^vbd+bedz+vrb++=was
in ^in++++=in
Mexico ^np++++=Mexico
City ^nn++++=City
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
stone ^nn++++=stone
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
used ^md"++pmd"++=used
to ^to++++=to
sacrifice ^vb++++=sacrifice
their ^pp$+pp3+++=their
prisoners ^nns+nom+++=prisoners."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^ql++++=As
we ^pp1a+pp1+++=we
dropped ^vbd+++xvbn+=dropped
down ^rp++++=down
by ^in++++=by
the ^ati++++=the
fire ^nn++++=fire
again ^rb+tm+++=again
some ^dti++++=some
one ^cd1++++=one
asked ^vbd+vsua++xvbn+=asked
whether ^cs+who+++=whether
the ^ati++++=the
Mound ^np+++??+=Mound-Builders
- ^zz++++=EXTRAWORD
builders ^nns+nom+++=EXTRAWORD
were ^vbd+bed+vrb++=were
older ^jjr+pred+++=older
than ^in++++=than
the ^ati++++=the
Aztecs ^np+++??+=Aztecs.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
we ^pp1a+pp1+++=we
once ^cs+tm+++=once
got ^vprf+++xvbn+=got
upon ^in++++=upon
the ^ati++++=the
Mound ^np+++??+=Mound-Builders
- ^zz++++=EXTRAWORD
builders ^nns+nom+++=EXTRAWORD
we ^pp1a+pp1+++=we
never ^rb++++=never
willingly ^rb++++=willingly
got ^vbd+++xvbn+=got
away ^rb+phrv+++=away
from ^in"++++=from
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
still ^rb++splt++=still
conjecturing ^vbg+++xvbgx+=conjecturing
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
heard ^vbd+vprv+tht0+xvbn+=heard
a ^at++++=a
loud ^nn++++=loud
splash ^vb++++=splash
in ^in++++=in
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
" ^zz++++="Must
must ^md+nec+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
big ^jj+atrb+++=big
cat ^nn++++=cat
jumping ^vwbg+++xvbg+=jumping,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Fritz ^np++++=Fritz.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
do ^vb+do+vrb++=do
sometimes ^rb++++=sometimes.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
must ^md+nec+++=must
see ^vb+vprv+++=see
bugs ^nns+++??+=bugs
in ^in++++=in
the ^ati++++=the
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
Look ^vb++++=Look
what ^wdt+who+++=what
a ^at++++=a
track ^nn++++=track
the ^ati++++=the
moon ^nn++++=moon
makes ^vbz++++=makes!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
long ^jj+atrb+++=long,
, ^zz++++=EXTRAWORD
silvery ^jj+atrb+++=silvery
streak ^nn++++=streak
on ^in++++=on
the ^ati++++=the
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
where ^wrb+who+++=where
the ^ati++++=the
current ^nn++++=current
fretted ^vbd+++xvbn+=fretted
over ^in++++=over
a ^at++++=a
big ^jj++++=big
log ^&fo++++=log
it ^pp3+it+++=it
boiled ^vbd+++xvbn+=boiled
up ^rp++++=up
like ^in++++=like
gold ^nn++++=gold
pieces ^nns++++=pieces.
. ^zz++++=EXTRAWORD
" ^zz++++="Suppose
suppose ^vb+vprv+tht0++=EXTRAWORD
there ^rn+pl+++=there
ever ^rb++++=ever
was ^vbd+bedz+vrb++=was
any ^dti++++=any
gold ^nn++++=gold
hid ^vbd+++xvbn+=hid
away ^rp+pl+++=away
in ^in++++=in
this ^dt+dem+++=this
old ^jj+atrb+++=old
river ^nn++++=river?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fritz ^np++++=Fritz
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lay ^vbd+++xvbnx+=lay
like ^in++++=like
a ^rb++++=a
little ^rb"++++=little
brown ^jj++++=brown
Indian ^jj++++=Indian,
, ^zz++++=EXTRAWORD
close ^in+cmpx+++=close
to ^in"++++=to
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
chin ^nn++++=chin
on ^in++++=on
his ^pp$+pp3+++=his
hand ^nn++++=hand
and ^cc++++=and
his ^pp$+pp3+++=his
bare ^jj+atrb+++=bare
feet ^nns++++=feet
in ^in++++=in
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
brother ^nn++++=brother
laughed ^vbd+++xvbn+=laughed
at ^in+ppvb+++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Arthur ^np++++=Arthur
took ^vbd+++xvbn+=took
his ^pp$+pp3+++=his
suggestion ^nn+nom+++=suggestion
seriously ^rb++++=seriously.
. ^zz++++=EXTRAWORD
" ^zz++++="Some
some ^dti++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
Spaniards ^nn++++=Spaniards
thought ^vbd+++xvbn+=thought
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
gold ^nn++++=gold
up ^rp++++=up
here ^rn+pl+++=here
somewhere ^rb++++=somewhere.
. ^zz++++=EXTRAWORD
Seven ^cd++++=Seven
cities ^nns++++=cities
chuck ^nn++++=chuck
full ^jj++++=full
of ^in++++=of
gold ^nn++++=gold,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Coronado ^np+++??+=Coronado
and ^cc++++=and
his ^pp$+pp3+++=his
men ^nns++++=men
came ^vbd+++xvbn+=came
up ^rp++++=up
to ^to++++=to
hunt ^vbi++++=hunt
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Spaniards ^nn++++=Spaniards
were ^vbd+bed+vrb++=were
all ^abn++++=all
over ^in++++=over
this ^dt+dem+++=this
country ^nn++++=country
once ^rb+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Percy ^np++++=Percy
looked ^vbd+++xvbn+=looked
interested ^jj++++=interested.
. ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
that ^dt+dem+++=that
before ^cs+sub+++=before
the ^ati++++=the
Mormons ^np+++??+=Mormons
went ^vbd+++xvbn+=went
through ^in+strn+++=through?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
all ^rb++++=all
laughed ^vbd+++xvbn+=laughed
at ^in+ppvb+++=at
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
" ^zz++++="Long
long ^rb++++=EXTRAWORD
enough ^qlp++++=enough
before ^in++++=before.
. ^zz++++=EXTRAWORD
Before ^in++++=Before
the ^ati++++=the
Pilgrim ^nn++++=Pilgrim
Fathers ^nns+nom+++=Fathers,
, ^zz++++=EXTRAWORD
Perce ^np+++??+=Perce.
. ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
along ^in++++=along
this ^dt+dem+++=this
very ^ql+amp+++=very
river ^npl++++=river.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
always ^rb++++=always
followed ^vbd+vprv++xvbn+=followed
the ^ati++++=the
watercourses ^nns+++??+=watercourses."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wonder ^vb++++=wonder
where ^wrb+who+++=where
this ^dt+dem+++=this
river ^nn++++=river
really ^rb+emph+++=really
does ^vbz+doz+aux++=does
begin ^vb++++=begin?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tip ^nn++++=Tip
mused ^vbd+++xvbn+=mused.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
an ^at++++=an
old ^jj++++=old
and ^cc++++=and
a ^at++++=a
favorite ^jj+atrb+++=favorite
mystery ^nn+nom+++=mystery
which ^whp+rel+obj++=which
the ^ati++++=the
map ^nn++++=map
did ^vbd+dod+aux++=did
not ^xnot++not++=not
clearly ^rb++++=clearly
explain ^vb+vpub+++=explain.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
map ^nn++++=map
the ^ati++++=the
little ^ap++++=little
black ^jj+atrb+++=black
line ^nn++++=line
stopped ^vbd+++xvbn+=stopped
somewhere ^rb++++=somewhere
in ^in++++=in
western ^jj+atrb+++=western
Kansas ^np++++=Kansas;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
since ^cs+sub+++=since
rivers ^nns++++=rivers
generally ^rb+down+++=generally
rose ^nn+++xvbn+=rose
in ^in++++=in
mountains ^nns++++=mountains,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
reasonable ^jj+pred+++=reasonable
to ^to+jcmp+++=to
suppose ^vbi+vprv+++=suppose
that ^tht+vcmp+++=that
ours ^pp$$++++=ours
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
Rockies ^nps++++=Rockies.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
destination ^nn+nom+++=destination,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
knew ^vbd+vprv++xvbn+=knew,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
Missouri ^np+++??+=Missouri,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Hassler ^np+++??+=Hassler
boys ^nns++++=boys
always ^rb++++=always
maintained ^vprf+++xvbn+=maintained
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
could ^md+pos+++=could
embark ^vb++++=embark
at ^in++++=at
Sandtown ^np+++??+=Sandtown
in ^in++++=in
floodtime ^nn+++??+=floodtime,
, ^zz++++=EXTRAWORD
follow ^vb+vprv+tht0++=follow
our ^pp$+pp1+++=our
noses ^nns++++=noses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
eventually ^rb+tm+++=eventually
arrive ^vb++++=arrive
at ^rb++++=at
New ^jj+atrb+++=New
Orleans ^nns+nom++??+=Orleans.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
they ^pp3a+pp3+++=they
took ^vbd+++xvbnx+=took
up ^rb+phrv+++=up
their ^pp$+pp3+++=their
old ^jj+atrb+++=old
argument ^nn+nom+++=argument.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
us ^pp1o+pp1+++=us
boys ^nns++++=boys
had ^vb+hv+vrb++=had
grit ^nn++++=grit
enough ^dt++++=enough
to ^to++++=to
try ^vbi++++=try
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
take ^vb++++=take
no ^at++++=no
time ^nn++++=time
to ^to++++=to
get ^vbi++++=get
to ^to+vcmp+++=to
Kansas ^vb++++=Kansas
City ^nn++++=City
and ^cc++++=and
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Joe ^np++++=Joe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
began ^vbd+++xvbn+=began
to ^to++++=to
talk ^vbi++++=talk
about ^in++++=about
the ^ati++++=the
places ^nns++++=places
we ^pp1a+pp1+++=we
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
go ^vbi++++=go
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Hassler ^np+++??+=Hassler
boys ^nns++++=boys
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
the ^ati++++=the
stockyards ^nns+++??+=stockyards
in ^in++++=in
Kansas ^np++++=Kansas
City ^nn++++=City,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Percy ^np++++=Percy
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
a ^at++++=a
big ^jj+atrb+++=big
store ^nn++++=store
in ^in++++=in
Chicago ^np++++=Chicago.
. ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
was ^vbd+bedz+vrb++=was
interlocutor ^nn++++=interlocutor
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
betray ^vb++++=betray
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
turn ^nn++++=turn,
, ^zz++++=EXTRAWORD
Tip ^nn++++=Tip."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tip ^vb++++=Tip
rolled ^vbd+++xvbn+=rolled
over ^in++++=over
on ^in++++=on
his ^pp$+pp3+++=his
elbow ^nn++++=elbow
and ^cc++++=and
poked ^vbd+++xvbn+=poked
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
looked ^vbd+++xvbn+=looked
shyly ^rb++++=shyly
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
queer ^jj++++=queer,
, ^zz++++=EXTRAWORD
tight ^jj++++=tight
little ^ap++++=little
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
place ^nn++++=place
is ^vbz+bez+vrb++=is
awful ^jj+pred+++=awful
far ^rb+pl+++=far
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
Uncle ^nn++++=Uncle
Bill ^nn++++=Bill
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
about ^in++++=about
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tip ^np++++=Tip's
's ^$++++=EXTRAWORD
Uncle ^nn++++=Uncle
Bill ^nn++++=Bill
was ^vbd+bedz+vrb++=was
a ^at++++=a
wanderer ^jjr++++=wanderer,
, ^zz++++=EXTRAWORD
bitten ^j+++xvbn+=bitten
with ^in++++=with
mining ^nn++++=mining
fever ^nn++++=fever,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
drifted ^vprf+++xvbnx+=drifted
into ^in++++=into
Sandtown ^np+++??+=Sandtown
with ^in++++=with
a ^at++++=a
broken ^nn++++=broken
arm ^vb++++=arm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
well ^rb++++=well
had ^vbd+hvd+aux++=had
drifted ^vprf+++xvbnx+=drifted
out ^rp+pl+++=out
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Aw,
aw ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
down ^rp++++=down
in ^in++++=in
New ^jj+atrb+++=New
Mexico ^np++++=Mexico
somewheres ^nns+nom++??+=somewheres.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
no ^at++++=no
railroads ^nns++++=railroads
or ^cc++++=or
anything ^pn++++=anything.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^md"++pmd"++=have
to ^md+nec+++=to
go ^vb++++=go
on ^in++++=on
mules ^nns++++=mules,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
run ^vbd+++xvbn+=run
out ^rp+pl+++=out
of ^in++++=of
water ^nn++++=water
before ^cs+sub+++=before
you ^pp2+pp2+++=you
get ^vb++++=get
there ^rn+pl+++=there
and ^cc++++=and
have ^md"++pmd"++=have
to ^md+nec+++=to
drink ^vb++++=drink
canned ^jj+atrb++xvbn+=canned
tomatoes ^nns++++=tomatoes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
go ^vb++++=go
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
kid ^nn++++=kid.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What's
's ^vbz+bez+vrb++0=EXTRAWORD
it ^pp3+it+++=it
like ^in++++=like
when ^wrb+who+++=when
you ^pp2+pp2+++=you
do ^vb+do+aux++=do
get ^vb++++=get
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tip ^nn++++=Tip
sat ^vbd+++xvbn+=sat
up ^rp++++=up
and ^cc+phrs+++=and
excitedly ^rb++++=excitedly
began ^vbd+++xvbn+=began
his ^pp$+pp3+++=his
story ^nn++++=story.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
big ^jj+atrb+++=big
red ^jj+atrb+++=red
rock ^npl++++=rock
there ^rn+pl+++=there
that ^dt+pdem+++=that
goes ^vbz++++=goes
right ^nn++++=right
up ^rp++++=up
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
sand ^nn++++=sand
for ^in++++=for
about ^in++++=about
nine ^cd++++=nine
hundred ^cd++++=hundred
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
The ^ati++++=The
country ^nn++++=country's
's ^$++++=EXTRAWORD
flat ^nn++++=flat
all ^abn++++=all
around ^rp++++=around
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+dem+++=this
here ^rn+pl+++=here
rock ^nn++++=rock
goes ^vbz++++=goes
up ^rp++++=up
all ^rb++++=all
by ^in++++=by
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
monument ^nn+nom+++=monument.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
call ^vb++++=call
it ^pp3+it+++=it
the ^ati++++=the
Enchanted ^jj+atrb++xvbn+=Enchanted
Bluff ^nn++++=Bluff
down ^rp++++=down
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
no ^at++++=no
white ^jj+atrb+++=white
man ^nn++++=man
has ^vbz+hvz+aux++=has
ever ^rb++splt++=ever
been ^vprf+ben+vrb+xvbnx+=been
on ^in++++=on
top ^nn++++=top
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sides ^nns++++=sides
are ^vb+ber+vrb++=are
smooth ^jj+atrb+++=smooth
rock ^npl++++=rock,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
straight ^rb++++=straight
up ^rp++++=up,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Indians ^nn++++=Indians
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
hundreds ^cds++++=hundreds
of ^in++++=of
years ^nns++++=years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
the ^ati++++=the
Spaniards ^nn++++=Spaniards
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
village ^nn+nom+++=village
away ^rp+pl+++=away
up ^rp++++=up
there ^rn+pl+++=there
in ^in++++=in
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tribe ^nn++++=tribe
that ^tht+rel+subj++=that
lived ^vprf+++xvbn+=lived
there ^rn+pl+++=there
had ^vb+hv+vrb++=had
some ^dti++++=some
sort ^nn++++=sort
of ^in++++=of
steps ^nns++++=steps,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
out ^rp+pl+++=out
of ^in++++=of
wood ^nn++++=wood
and ^cc++++=and
bark ^nn++++=bark,
, ^zz++++=EXTRAWORD
bung ^nn+++??+=bung
down ^rp++++=down
over ^in++++=over
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
the ^ati++++=the
bluff ^nn++++=bluff,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
braves ^nns++++=braves
went ^vbd+++xvbn+=went
down ^rp++++=down
to ^to++++=to
hunt ^vbi++++=hunt
and ^cc+phrs+++=and
carried ^vbd+++xvbn+=carried
water ^nn++++=water
up ^rp++++=up
in ^in++++=in
big ^jj+atrb+++=big
jars ^nns++++=jars
swung ^vbd+++xvbn+=swung
on ^in++++=on
their ^pp$+pp3+++=their
backs ^nns++++=backs.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
kept ^vbd+++xvbnx+=kept
a ^at++++=a
big ^jj+atrb+++=big
supply ^nn++++=supply
of ^in++++=of
water ^nn++++=water
and ^cc++++=and
dried ^jj+atrb++xvbn+=dried
meat ^nn++++=meat
up ^rp++++=up
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
never ^rb++++=never
went ^vbd+++xvbn+=went
down ^rp++++=down
except ^in++++=except
to ^to++++=to
hunt ^vbi++++=hunt.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
a ^at++++=a
peaceful ^jj+atrb+++=peaceful
tribe ^nn++++=tribe
that ^tht+rel+subj++=that
made ^vprf+++xvbn+=made
cloth ^nn++++=cloth
and ^cc++++=and
pottery ^nn+nom+++=pottery,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went
up ^rp++++=up
there ^rn+pl+++=there
to ^to++++=to
get ^vbi++++=get
out ^rb+phrv+++=out
of ^in++++=of
the ^ati++++=the
wars ^nns++++=wars.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
could ^md+pos+++=could
pick ^vb++++=pick
off ^in+pl+++=off
any ^dti++++=any
war ^nn++++=war
party ^nn++++=party
that ^tht+rel+subj++=that
tried ^vprf+++xvbn+=tried
to ^to+vcmp+++=to
get ^vbi++++=get
up ^rp++++=up
their ^pp$+pp3+++=their
little ^jj+atrb+++=little
steps ^nns++++=steps.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Indians ^nn++++=Indians
say ^vb+vpub+tht0++=say
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
a ^at++++=a
handsome ^jj+atrb+++=handsome
people ^nns++++=people,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
some ^dti++++=some
sort ^nn++++=sort
of ^in++++=of
queer ^jj+atrb+++=queer
religion ^nn++++=religion.
. ^zz++++=EXTRAWORD
Uncle ^nn++++=Uncle
Bill ^nn++++=Bill
thinks ^vbz+vprv+tht0++=thinks
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
Cliff ^np++++=Cliff-Dwellers
- ^zz++++=EXTRAWORD
dwellers ^nns+nom+++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
got ^vprf+++xvbnx+=got
into ^in+ppvb+++=into
trouble ^nn++++=trouble
and ^cc++++=and
left ^vwbn+++xvbn+=left
home ^nr++++=home.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=weren't
n't ^xnot++not++0=EXTRAWORD
fighters ^nns+nom+++=fighters,
, ^zz++++=EXTRAWORD
anyhow ^rb+dspt+++=anyhow.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
time ^nn++++=time
the ^ati++++=the
braves ^nns++++=braves
were ^vbd+bed+aux++=were
down ^rp++splt++=down
hunting ^vbg+++xvbgx+=hunting
and ^cc++++=and
an ^at++++=an
awful ^jj+atrb+++=awful
storm ^nn++++=storm
came ^vbd+++xvbn+=came
up ^rp++++=up--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
kind ^rb++++=kind
of ^rb"++++=of
waterspout ^nn+++??+=waterspout--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
got ^vbd+++xvbnx+=got
back ^rb+phrv+++=back
to ^in++++=to
their ^pp$+pp3+++=their
rock ^nn++++=rock
they ^pp3a+pp3+++=they
found ^vbd+vprv+tht0+xvbnx+=found
their ^pp$+pp3+++=their
little ^jj+atrb+++=little
staircase ^nn++++=staircase
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
all ^abn++++=all
broken ^jj+++xvbn+=broken
to ^in++++=to
pieces ^nns++++=pieces,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
only ^rb+down+++=only
a ^ap++++=a
few ^ap"++++=few
steps ^nns++++=steps
were ^vbd+bed+aux++=were
left ^vpsv++agls+xvbnx+=left
hanging ^vbg+++xvbg+=hanging
away ^rp+pl+++=away
up ^rp++++=up
in ^in++++=in
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
camped ^vpsv++agls+xvbnx+=camped
at ^rb++++=at
the ^ati++++=the
foot ^nn++++=foot
of ^in++++=of
the ^ati++++=the
rock ^nn++++=rock,
, ^zz++++=EXTRAWORD
wondering ^vbg+++xvbg+=wondering
what ^wdt+who+++=what
to ^to++++=to
do ^vbi++++=do,
, ^zz++++=EXTRAWORD
a ^at++++=a
war ^nn++++=war
party ^nn++++=party
from ^in++++=from
the ^ati++++=the
north ^np+pl+++=north
came ^vbd+++xvbn+=came
along ^in++++=along
and ^cc++++=and
massacred ^jj+++xvbn+=massacred
them ^pp3o+pp3+++0='em
to ^in++++=to
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
with ^in++++=with
all ^abn++++=all
the ^ati++++=the
old ^jj+atrb+++=old
folks ^nns++++=folks
and ^cc++++=and
women ^nns++++=women
looking ^vwbg+++xvbg+=looking
on ^in++++=on
from ^in++++=from
the ^ati++++=the
rock ^nn++++=rock.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
war ^nn++++=war
party ^nn++++=party
went ^vbd+++xvbn+=went
on ^in++++=on
south ^nr+pl+++=south
and ^cc++++=and
