One ^cd1++++=One
heard ^vprf+++xvbnx+=heard
of ^in++++=of
the ^ati++++=the
case ^nn++++=case
of ^in++++=of
the ^ati++++=the
Pacific ^jj+atrb+++=Pacific
Steamship ^np+nom++??+=Steamship
Company ^nn++++=Company
versus ^in++++=versus
Cumberland ^np++++=Cumberland.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
retained ^vpsv++agls+xvbnx+=retained
on ^in++++=on
behalf ^nn++++=behalf
of ^in++++=of
the ^ati++++=the
company ^nn++++=company.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
all ^rb++++=all
Cumberland ^np++++=Cumberland
did ^vbd+dod+aux++=did
was ^vbd+bedz+aux++=was
to ^to++++=to
allow ^vbi++++=allow
the ^ati++++=the
man ^nn++++=man--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+aux++=was
sent ^vpsv++agls+xvbnx+=sent
up ^rb+phrv+++=up
for ^in++++=for
two ^cd++++=two
years ^nns++++=years--to
-- ^--+clp+++=EXTRAWORD
to ^to++++=EXTRAWORD
carry ^vbi++++=carry
his ^pp$+pp3+++=his
valise ^nn++++=valise
on ^in++++=on
board ^nn++++=board,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
we ^pp1a+pp1+++=we
proved ^vbd+vprv++xvbn+=proved
the ^ati++++=the
intent ^nn++++=intent.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
a ^at++++=a
fool ^nn++++=fool,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
boasted ^vbd+vpub++xvbnx+=boasted
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
steamer ^np++++=steamer
brought ^vbd+++xvbn+=brought
back ^rb+phrv+++=back
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Cumberland ^np++++=Cumberland
got ^vbd+++xvbn+=got
off ^rb+phrv+++=off
with ^in+ppvb+++=with
four ^cd++++=four
thousand ^cd++++=thousand
dollars ^nns++++=dollars
and ^cc++++=and
costs ^nns++++=costs.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
got ^vbd+++xvbn+=got
out ^rb+phrv+++=out
of ^in++++=of
that ^dt+dem+++=that
scrape ^nn++++=scrape
less ^rbr++++=less
than ^in++++=than
ten ^cd++++=ten
thousand ^cd++++=thousand
dollars ^nns++++=dollars.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
the ^ati++++=the
steamship ^nn+nom+++=steamship
Peruvian ^np+++??+=Peruvian
versus ^in++++=versus
Mcnish ^np+++??+=McNish;
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
even ^rb++++=even
more ^rbr++++=more
to ^in++++=to
the ^ati++++=the--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="See
see ^vb+vprv+++=EXTRAWORD
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
Cupples ^np+++??+=Cupples.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
with ^in++++=with
me ^pp1o+pp1+++=me
to ^to++++=to-night
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
and ^cc++++=and
see ^vb+vprv+++=see
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
heard ^vbd+vprv+tht0+xvbn+=heard
him ^pp3o+pp3+++=him
talk ^vb++++=talk
you ^pp2+pp2+++=you
would ^md+prd+++=would
see ^vb+vprv+++=see
the ^ati++++=the
inhumanity ^nn+nom+++=inhumanity--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tush.
tush ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
fool ^jjb++++=fool
enough ^qlp++++=enough
to ^to++++=to
mix ^vbi++++=mix
up ^rp++++=up
in ^in++++=in
such ^abl++++=such
a ^at++++=a
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
look ^nn++++=look
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
to ^in++++=to
work ^nn++++=work
it ^pp3+it+++=it
pretty ^rb++++=pretty
slick ^jj++++=slick
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
get ^vb++++=get
yourself ^ppl+pp2+++=yourself
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
will ^md+prd+++=will
be ^vb+be+aux++=be
caught ^vpsv++agls+xvbnx+=caught
as ^ql++++=as
sure ^jj++++=sure
as ^ql++++=as
fate ^np++++=fate;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
knowingly ^rb++++=knowingly
or ^cc++++=or
through ^in++++=through
fright ^nn++++=fright
he ^pp3a+pp3+++=he'll
'll ^md+prd+++0=EXTRAWORD
incriminate ^nn+nom+++=incriminate
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
would ^md+prd+++=would
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
in ^in++++=in
my ^pp$+pp1+++=my
place ^nn++++=place?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
put ^vb+++xvbn+=put
it ^pp3+it+++=it
that ^dt+dem+++=that
way ^nn++++=way.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
reflection ^nn+nom+++=reflection
on ^in++++=on
both ^abx++++=both
my ^pp$+pp1+++=my
judgment ^nn+nom+++=judgment
and ^cc++++=and
my ^pp$+pp1+++=my
legal ^jj+atrb+++=legal
knowledge ^nn++++=knowledge.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
in ^in++++=in
such ^abl++++=such
a ^at++++=a
scrape ^nn++++=scrape.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
lawyer ^nn++++=lawyer--minus
-- ^--+clp+++=EXTRAWORD
minus ^in++++=EXTRAWORD
the ^ati++++=the
fee--i ^nn+++??+=fee--I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
what ^wdt+who+++=what
you ^pp2+pp2+++=you
should ^md+nec+++=should
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
should ^md+nec+++=should
give ^vb++++=give
the ^ati++++=the
man ^nn++++=man
up ^rp++++=up
before ^in++++=before
witnesses ^nns+nom+++=witnesses--before
-- ^--+clp+++=EXTRAWORD
before ^in++++=EXTRAWORD
witnesses ^nns+nom+++=witnesses.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
Get ^vb++++=Get
as ^in++++=as
many ^ap++++=many
of ^in++++=of
the ^ati++++=the
cabin ^nn++++=cabin
passengers ^nns+nom+++=passengers
as ^ql++++=as
you ^pp2+pp2+++=you
like ^vb++++=like
out ^rp+pl+++=out
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
to ^to++++=to-day,
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
let ^vb+++xvbn+=let
the ^ati++++=the
officers ^nns+nom+++=officers
search ^nn++++=search.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
charges ^nns++++=charges
you ^pp2+pp2+++=you
with ^in++++=with
what ^wdt+who+++=what
the ^ati++++=the
law ^nn++++=law
terms ^nns++++=terms
support ^nn++++=support,
, ^zz++++=EXTRAWORD
deny ^vb+vpub+tht0++=deny
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
call ^nn++++=call
attention ^nn+nom+++=attention
to ^in++++=to
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
given ^vprf+++xvbnx+=given
information ^nn+nom+++=information.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
way ^nn++++=way,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
give ^vb++++=give
written ^jj+atrb++xvbn+=written
information ^nn+nom+++=information
and ^cc++++=and
keep ^vb++++=keep
a ^at++++=a
copy ^nn++++=copy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
gave ^vbd+++xvbnx+=gave
the ^ati++++=the
man ^nn++++=man
my ^pp$+pp1+++=my
word ^nn++++=word
not ^xnot++not++=not
to ^to++++=to
inform ^vbi++++=inform
on ^in++++=on
him ^pp3o+pp3+++=him
and ^cc++++=and
so ^ql++++=so
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
do ^vb+do+vrb++=do
it ^pp3+it+++=it
to ^to++++=to-day,
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
him ^pp3o+pp3+++=him
of ^in++++=of
it ^pp3+it+++=it
to ^to++++=to-night."
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
have ^vb+hv+aux++=have
him ^pp3o+pp3+++=him
commit ^vb++++=commit
suicide ^nn++++=suicide
or ^cc++++=or
give ^vb++++=give
himself ^ppl+pp3+++=himself
up ^rp++++=up
first ^rb++++=first
and ^cc++++=and
incriminate ^nn+nom+++=incriminate
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
Nonsense ^nn++++=Nonsense.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
release ^vb++++=release
yourself ^ppl+pp2+++=yourself
from ^in++++=from
your ^pp$+pp2+++=your
promise ^nn++++=promise.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb++++=all.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He'll
'll ^md+prd+++0=EXTRAWORD
trust ^vb+vprv+tht0++=trust
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
poor ^jj+atrb+++=poor
wretch ^nn++++=wretch,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
afraid ^jj+pred+++=afraid
he ^pp3a+pp3+++=he
will ^md+prd+++=will."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
About ^in++++=About
ten ^cd++++=ten
o'clock ^rb++++=o'clock
that ^cs+sub+++=that
night ^nn++++=night
I ^pp1a+pp1+++=I
resolved ^vbd+vsua++xvbnx+=resolved
to ^to+vcmp+++=to
make ^vbi++++=make
another ^dt++++=another
appeal ^vb++++=appeal
to ^in++++=to
Roger ^np++++=Roger
Cupples ^np+++??+=Cupples
to ^to++++=to
at ^rb++splt++=at
least ^rb"++++=least
stand ^vbi++++=stand
off ^in+pl+++=off
and ^cc++++=and
hear ^vb+vprv+++=hear
the ^ati++++=the
man ^nn++++=man
talk ^nn++++=talk.
. ^zz++++=EXTRAWORD
Cupples ^np+++??+=Cupples'
' ^zz++++=EXTRAWORD
state ^nn++++=state-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
96 ^cd++++=96,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
forward ^jj+atrb+++=forward
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
steamer ^nn++++=steamer,
, ^zz++++=EXTRAWORD
down ^rp++++=down
a ^at++++=a
long ^rb++++=long
passage ^nn+nom+++=passage
and ^cc++++=and
off ^in+pl+++=off
a ^at++++=a
short ^jj+atrb+++=short
side ^nn++++=side
passage ^nn+nom+++=passage.
. ^zz++++=EXTRAWORD
Mine ^nn++++=Mine
was ^vbd+bedz+vrb++=was
aft ^jjb+pred+++=aft
the ^ati++++=the
cabin ^nn++++=cabin.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
of ^in++++=of
96 ^cd++++=96
was ^vbd+bedz+vrb++=was
partly ^rb+down+++=partly
open ^jj+pred+++=open,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
inside ^jjb++++=inside
an ^at++++=an
astonishing ^jj+atrb+++=astonishing
sight ^nn++++=sight
met ^vbd+++xvbn+=met
my ^pp$+pp1+++=my
gaze ^nn++++=gaze.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
stood ^vprf+++xvbn+=stood
my ^pp$+pp1+++=my
stowaway ^nn+++??+=stowaway.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
evidently ^rb++splt++=evidently
admiring ^vbg+++xvbgx+=admiring
himself ^ppl+pp3+++=himself
in ^in++++=in
the ^ati++++=the
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
brush ^nn++++=brush
was ^vbd+bedz+aux++=was
touching ^vbg+++xvbgx+=touching
up ^rp++++=up
his ^pp$+pp3+++=his
face ^nn++++=face
with ^in++++=with
dark ^jj+atrb+++=dark
paint ^nn++++=paint
here ^rn+pl+++=here
and ^cc++++=and
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
put ^vbd+++xvbnx+=put
on ^rb+phrv+++=on
a ^at++++=a
woe ^np++++=woe-begone
- ^zz++++=EXTRAWORD
begone ^nn+++??+=EXTRAWORD
look ^vb++++=look
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
the ^ati++++=the
stowaway ^nn+++??+=stowaway;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
chuckled ^vbd+++xvbnx+=chuckled
to ^in++++=to
himself ^ppl+pp3+++=himself
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
Roger ^np++++=Roger
Cupples ^np+++??+=Cupples,
, ^zz++++=EXTRAWORD
Esq ^np+++??+=Esq.
. ^zz++++=EXTRAWORD
The ^ati++++=The
moment ^nn++++=moment
the ^ati++++=the
thing ^nn++++=thing
dawned ^vbd+++xvbn+=dawned
on ^in+ppvb+++=on
me ^pp1o+pp1+++=me
I ^pp1a+pp1+++=I
quietly ^rb++++=quietly
withdrew ^vbd+++xvbn+=withdrew
and ^cc+phrs+++=and
went ^vbd+++xvbn+=went
up ^rp++++=up
the ^ati++++=the
forward ^jj+atrb+++=forward
companion ^nn++++=companion
way ^nn++++=way.
. ^zz++++=EXTRAWORD
Soon ^rb+tm+++=Soon
Cupples ^np+++??+=Cupples
came ^vbd+++xvbn+=came
cautiously ^rb++++=cautiously
up ^rp++++=up
and ^cc++++=and
seeing ^vbg+vprv++xvbg+=seeing
the ^ati++++=the
way ^nn++++=way
clear ^jj++++=clear
scudded ^jj+++xvbn+=scudded
along ^in++++=along
in ^in++++=in
the ^ati++++=the
darkness ^nns+nom+++=darkness
and ^cc++++=and
hid ^vpsv++agls+xvbn+=hid
in ^in++++=in
the ^ati++++=the
aft ^jjb+atrb+++=aft
wheelhouse ^nn++++=wheelhouse.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
whole ^jj+atrb+++=whole
thing ^nn++++=thing
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
scheme ^nn++++=scheme
to ^to+ncmp+++=to
get ^vbi++++=get
me ^pp1o+pp1+++=me
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
fool ^nn++++=fool
of ^in++++=of
myself ^ppl+pp1+++=myself
some ^dti++++=some
fine ^jj+atrb+++=fine
day ^nn++++=day
before ^in++++=before
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
passengers ^nns+nom+++=passengers
and ^cc++++=and
have ^vb+hv+vrb++=have
a ^at++++=a
standing ^jj+atrb++xvbg+=standing
joke ^nn++++=joke
on ^rp++++=on
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
walked ^vbd+++xvbnx+=walked
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^rb++++=first
officer ^nn++++=officer
was ^vbd+bedz+vrb++=was
on ^in++++=on
duty ^nn++++=duty.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
reason ^nn++++=reason
to ^to++++=to
believe ^vbi+vprv+++=believe,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
stowaway ^nn+++??+=stowaway
in ^in++++=in
the ^ati++++=the
aft ^jjb+atrb+++=aft
wheelhouse ^nn++++=wheelhouse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Quicker ^jjr++++=Quicker
than ^in++++=than
it ^pp3+it+++=it
takes ^vbz++++=takes
me ^pp1o+pp1+++=me
to ^to++++=to
tell ^vbi++++=tell
it ^pp3+it+++=it
a ^at++++=a
detachment ^nn+nom+++=detachment
of ^in++++=of
sailors ^nns++++=sailors
were ^vbd+bed+aux++=were
sent ^vpsv++agls+xvbnx+=sent
aft ^jjb++++=aft
under ^in++++=under
the ^ati++++=the
guidance ^nn+nom+++=guidance
of ^in++++=of
the ^ati++++=the
third ^nn++++=third
mate ^nn++++=mate.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
through ^in++++=through
the ^ati++++=the
saloon ^nn++++=saloon
and ^cc++++=and
smoking ^jj+atrb++xvbg+=smoking
room ^nn++++=room,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vpsv++agls+xvbn+=said
to ^to+vcmp+++=to
the ^ati++++=the
gentlemen ^nns++++=gentlemen
who ^whp+rel+subj++=who
were ^vbd+bed+aux++=were
playing ^vbg+++xvbgx+=playing
cards ^nns++++=cards
and ^cc++++=and
reading--"there ^nn+++??+=reading--"There's
's ^$++++=EXTRAWORD
a ^at++++=a
row ^nn++++=row
upstairs ^jjb++++=upstairs
of ^in++++=of
some ^dti++++=some
kind ^nn++++=kind."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
all ^abn++++=all
on ^in++++=on
deck ^nn++++=deck
before ^cs+sub+++=before
the ^ati++++=the
crew ^nn++++=crew
had ^vbd+hvd+aux++=had
surrounded ^vprf+++xvbnx+=surrounded
the ^ati++++=the
wheelhouse ^nn++++=wheelhouse.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
rattle ^nn++++=rattle
of ^in++++=of
steamer ^nn++++=steamer
folded ^vbd+++xvbn+=folded
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
a ^at++++=a
pounce ^nn+++??+=pounce
by ^in++++=by
the ^ati++++=the
third ^nn++++=third
mate ^nn++++=mate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
out ^rp+pl+++=out
came ^vbd+++xvbn+=came
the ^ati++++=the
unfortunate ^jj+atrb+++=unfortunate
Cupples ^np+++??+=Cupples,
, ^zz++++=EXTRAWORD
dragged ^xvbn+++xvbn+=dragged
by ^in++++=by
the ^ati++++=the
collar ^nn++++=collar.
. ^zz++++=EXTRAWORD
" ^zz++++="Hold
hold ^nn++++=EXTRAWORD
on ^in+strn+++=on;
; ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
go ^vb++++=go.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
a ^at++++=a
mistake ^nn++++=mistake."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
both ^abx++++=both
hold ^nn++++=hold
on ^in++++=on
and ^cc++++=and
let ^vb+++xvbn+=let
go ^vb++++=go,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Stalker ^np+++??+=Stalker,
, ^zz++++=EXTRAWORD
of ^in++++=of
Indiana ^np+++??+=Indiana.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
out ^rb+phrv+++=out
of ^in+ppvb+++0=o'
this ^dt+pdem+++=this,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
mate ^nn++++=mate,
, ^zz++++=EXTRAWORD
jerking ^jj+++xvbg+=jerking
him ^pp3o+pp3+++=him
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
With ^in++++=With
a ^at++++=a
wrench ^nn++++=wrench
the ^ati++++=the
stowaway ^nn+++??+=stowaway
tore ^vbd+++xvbn+=tore
himself ^ppl+pp3+++=himself
free ^jj++++=free
and ^cc++++=and
made ^vbd+++xvbn+=made
a ^at++++=a
dash ^nn++++=dash
for ^in++++=for
the ^ati++++=the
companion ^nn++++=companion
way ^nn++++=way.
. ^zz++++=EXTRAWORD
A ^at++++=A
couple ^nn++++=couple
of ^in++++=of
sailors ^nns++++=sailors
instantly ^rb+tm+++=instantly
tripped ^vbd+++xvbn+=tripped
him ^pp3o+pp3+++=him
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
go ^vb++++=go
of ^in++++=of
me ^pp1o+pp1+++=me;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
a ^at++++=a
cabin ^nn++++=cabin
passenger ^nn+nom+++=passenger,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Cupples ^np+++??+=Cupples.
. ^zz++++=EXTRAWORD
" ^zz++++="Bless
bless ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cried ^vbd+++xvbnx+=cried
in ^in++++=in
astonishment ^nn+nom+++=astonishment.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Cupples ^np+++??+=Cupples?
? ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
acted ^vbd+++xvbnx+=acted
on ^in++++=on
your ^pp$+pp2+++=your
own ^ap++++=own
advice ^nn++++=advice
and ^cc++++=and
that ^cs+sub+++=that
of ^in++++=of
Revised ^jj+atrb++xvbn+=Revised
Statutes ^nns++++=Statutes,
, ^zz++++=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
what ^wdt+who+++=what
ever ^rb++++=ever-they-were."
- ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=EXTRAWORD
- ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
act ^nn++++=act
on ^in++++=on
my ^pp$+pp1+++=my
advice ^nn++++=advice
again ^rb+cnj+++=again,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
infuriated ^jj+++xvbn+=infuriated
Cupples ^np+++??+=Cupples,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
go ^vb++++=go
to ^to++++=to--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
hold ^nn++++=hold."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
better ^jjr+pred+++=better
in ^in++++=in
humour ^nn++++=humour
the ^ati++++=the
next ^ap++++=next
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stood ^vbd+++xvbn+=stood
treat ^vb++++=treat
all ^abn++++=all
round ^in+strn+++=round.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
found ^vbd+vprv++xvbn+=found,
, ^zz++++=EXTRAWORD
subsequently ^rb+cnj+++=subsequently,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
Cupples ^np+++??+=Cupples
was ^vbd+bedz+vrb++=was
a ^at++++=a
New ^jj+atrb+++=New
York ^np++++=York
actor ^nn++++=actor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
entertainment ^nn+nom+++=entertainment
given ^vwbn+++xvbn+=given
for ^in++++=for
the ^ati++++=the
benefit ^nn++++=benefit
of ^in++++=of
the ^ati++++=the
sailors ^nns++++=sailors'
' ^zz++++=EXTRAWORD
orphans ^nns+nom+++=orphans,
, ^zz++++=EXTRAWORD
a ^ap++++=a
few ^ap"++++=few
nights ^nns++++=nights
after ^in+strn+++=after,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
recited ^vbd+++xvbnx+=recited
a ^at++++=a
piece ^nn++++=piece
in ^in++++=in
costume ^nn++++=costume
that ^tht+rel+subj++=that
just ^rb+emph+++=just
melted ^vbd+++xvbn+=melted
the ^ati++++=the
ladies ^nns++++=ladies.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
