I ^pp1a+pp1+++=I
waited ^vbd+++xvbnx+=waited.
. ^zz++++=EXTRAWORD
" ^zz++++="Myself--why
myself ^ppl+pp1+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flush ^rb++++=flush
burned ^vbd+++xvbn+=burned
very ^ql+amp+++=very
deep ^jj++++=deep
on ^in++++=on
her ^pp$+pp3+++=her
cheek ^nn++++=cheek
and ^cc++++=and
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+aux++=are
just ^rb+emph+splt++=just
finishing ^vbg+++xvbgx+=finishing
dinner ^nn++++=dinner,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
stay ^vb++++=stay
outside ^jjb++++=outside."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
a ^at++++=a
motion ^nn++++=motion
to ^to++++=to
show ^vbi+vprv+++=show
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
would ^md+prd+++=would
sit ^vb++++=sit
on ^in++++=on
the ^ati++++=the
red ^jj+atrb+++=red
earthenware ^nn++++=earthenware
pipkin ^nn+++??+=pipkin
that ^tht+rel+subj++=that
stood ^vbd+++xvbn+=stood
near ^in+pl+++=near
the ^ati++++=the
door ^nn++++=door
among ^in++++=among
the ^ati++++=the
daffodils ^nns++++=daffodils,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
contained ^vbd+++xvbn+=contained
the ^ati++++=the
drinking ^jj+atrb++xvbg+=drinking
water ^nn++++=water.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh
oh ^uh++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
in ^in+strn+++=in,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
hurriedly ^rb++++=hurriedly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
followed ^vbd+vprv+tht0+xvbnx+=followed
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
doorway ^nn++++=doorway,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
glanced ^vbd+++xvbnx+=glanced
swiftly ^rb++++=swiftly
over ^in++++=over
the ^ati++++=the
family ^nn++++=family,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bowed ^vwbn+++xvbn+=bowed.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
was ^vbd+bedz+aux++=was
confused ^vpsv++agls+xvbnx+=confused.
. ^zz++++=EXTRAWORD
The ^ati++++=The
farmer ^nn++++=farmer,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
four ^cd++++=four
sons ^nns++++=sons
sat ^vbd+++xvbn+=sat
at ^in++++=at
the ^ati++++=the
coarsely ^nn++++=coarsely
laid ^vbd+++xvbn+=laid
dinner ^nn++++=dinner-table,
- ^zz++++=EXTRAWORD
table ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
men ^nns++++=men
with ^in++++=with
arms ^nns++++=arms
bare ^jj++++=bare
to ^in++++=to
the ^ati++++=the
elbows ^nns++++=elbows.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
sorry ^uh++++=sorry
I ^pp1a+pp1+++=I
come ^vprf+++xvbn+=come
at ^rb++++=at
lunch ^nn++++=lunch-time,"
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Syson ^np+++??+=Syson.
. ^zz++++=EXTRAWORD
" ^zz++++="Hello,
hello ^rb+dspt+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Addy ^np+++??+=Addy!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
farmer ^nn++++=farmer,
, ^zz++++=EXTRAWORD
assuming ^vbg+vprv++xvbg+=assuming
the ^ati++++=the
old ^jj+atrb+++=old
form ^nn++++=form
of ^in++++=of
address ^nns+nom+++=address,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
tone ^nn++++=tone
cold ^jj++++=cold.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
he ^pp3a+pp3+++=he
shook ^vbd+++xvbnx+=shook
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="Shall
shall ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
a ^at++++=a
bit ^nn++++=bit?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
invited ^vbd+++xvbnx+=invited
the ^ati++++=the
young ^jj+atrb+++=young
visitor ^nn++++=visitor,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
taking ^jj+++xvbg+=taking
for ^in++++=for
granted ^vbd+vsua+tht0+xvbn+=granted
the ^ati++++=the
offer ^nn++++=offer
would ^md+prd+++=would
be ^vb+be+aux++=be
refused ^vpsv++agls+xvbnx+=refused.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
assumed ^vbd+vprv++xvbnx+=assumed
that ^tht+vcmp+++=that
Syson ^np+++??+=Syson
was ^vbd+bedz+aux++=was
become ^vb++++=become
too ^ql++++=too
refined ^jj+++xvbn+=refined
to ^to++++=to
eat ^vbi++++=eat
so ^ql++++=so
roughly ^rb+down+++=roughly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
winced ^vbd+++xvbn+=winced
at ^in++++=at
the ^ati++++=the
imputation ^nn+nom+++=imputation.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
had ^vb+hv+vrb++=had
any ^dti++++=any
dinner ^nn++++=dinner?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Syson ^np+++??+=Syson.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
too ^ql++++=too
early ^jj++++=early.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
back ^jjb+pred+++=back
at ^in++++=at
half ^abn++++=half-past
- ^zz++++=EXTRAWORD
past ^jjb+atrb+++=EXTRAWORD
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
call ^vb++++=call
it ^pp3+it+++=it
lunch ^nn++++=lunch,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
eldest ^jjt+atrb+++=eldest
son ^nn++++=son,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
ironical ^jj++++=ironical.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
an ^at++++=an
intimate ^jj+atrb+++=intimate
friend ^nn++++=friend
of ^in++++=of
this ^dt+dem+++=this
young ^jj+atrb+++=young
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="We'll
we ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
give ^vb++++=give
Addy ^np+++??+=Addy
something ^pn++++=something
when ^wrb+who+++=when
we ^pp1a+pp1+++=we've
've ^vb+hv+aux++0=EXTRAWORD
finished ^vprf+++xvbnx+=finished,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
an ^at++++=an
invalid ^nn++++=invalid,
, ^zz++++=EXTRAWORD
deprecating ^jj+++xvbg+=deprecating.
. ^zz++++=EXTRAWORD
" ^zz++++="No--don't
no--do ^nn+++??+=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
give ^vbi++++=give
you ^pp2+pp2+++=you
any ^dti++++=any
trouble ^nn++++=trouble,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Syson ^np+++??+=Syson.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
could ^md+pos+++=could
allus ^vb+++??+=allus
live ^vb++++=live
on ^in++++=on
fresh ^jj+atrb+++=fresh
air ^nn++++=air
and ^cc++++0=an'
scenery ^nn+nom+++=scenery,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
laughed ^vbd+++xvbn+=laughed
the ^ati++++=the
youngest ^jjt+atrb+++=youngest
son ^nn++++=son,
, ^zz++++=EXTRAWORD
a ^at++++=a
lad ^nn++++=lad
of ^in++++=of
nineteen ^cd++++=nineteen.
. ^zz++++=EXTRAWORD
Syson ^np+++??+=Syson
went ^vbd+++xvbn+=went
round ^rb++++=round
the ^ati++++=the
buildings ^nns++++=buildings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
into ^in++++=into
the ^ati++++=the
orchard ^nn++++=orchard
at ^rb++++=at
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
daffodils ^nns++++=daffodils
all ^abn++++=all
along ^in++++=along
the ^ati++++=the
hedgerow ^nn+++??+=hedgerow
swung ^vbd+++xvbn+=swung
like ^in++++=like
yellow ^jj+atrb+++=yellow,
, ^zz++++=EXTRAWORD
ruffled ^jj+atrb++xvbn+=ruffled
birds ^nns++++=birds
on ^in++++=on
their ^pp$+pp3+++=their
perches ^nns+++??+=perches.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loved ^vbd+++xvbnx+=loved
the ^ati++++=the
place ^nn++++=place
extraordinarily ^rb+cnj+++=extraordinarily,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hills ^nns++++=hills
ranging ^vwbg+++xvbg+=ranging
round ^nn++++=round,
, ^zz++++=EXTRAWORD
with ^in++++=with
bear ^vb+vprv+++=bear-skin
- ^zz++++=EXTRAWORD
skin ^nn++++=EXTRAWORD
woods ^nns++++=woods
covering ^vwbg+++xvbg+=covering
their ^pp$+pp3+++=their
giant ^jjb+atrb+++=giant
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
small ^jj+atrb+++=small
red ^jj+atrb+++=red
farms ^nns++++=farms
like ^in++++=like
brooches ^nns+++??+=brooches
clasping ^vwbg+++xvbg+=clasping
their ^pp$+pp3+++=their
garments ^nns+nom+++=garments;
; ^zz++++=EXTRAWORD
the ^ati++++=the
blue ^jj+atrb+++=blue
streak ^nn++++=streak
of ^in++++=of
water ^nn++++=water
in ^in++++=in
the ^ati++++=the
valley ^nn++++=valley,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bareness ^nns+nom+++=bareness
of ^in++++=of
the ^ati++++=the
home ^nr++++=home
pasture ^nn++++=pasture,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
myriad ^nn++++=myriad-threaded
- ^zz++++=EXTRAWORD
threaded ^vbd+++xvbn+=EXTRAWORD
bird ^nn++++=bird-singing,
- ^zz++++=EXTRAWORD
singing ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
went ^vbd+++xvbn+=went
mostly ^rb++++=mostly
unheard ^jj++++=unheard.
. ^zz++++=EXTRAWORD
To ^in++++=To
his ^pp$+pp3+++=his
last ^rb++++=last
day ^nn++++=day,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
dream ^vb++++=dream
of ^in++++=of
this ^dt+dem+++=this
place ^nn++++=place,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
the ^ati++++=the
sun ^nn++++=sun
on ^in++++=on
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
small ^jj+atrb+++=small
handfuls ^nns+nom+++=handfuls
of ^in++++=of
snow ^nn++++=snow
between ^in++++=between
the ^ati++++=the
winter ^nn++++=winter
twigs ^nns++++=twigs,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
smelt ^vbd+++xvbn+=smelt
the ^ati++++=the
coming ^jj+++xvbg+=coming
of ^in++++=of
spring ^nn++++=spring.
. ^zz++++=EXTRAWORD
Hilda ^np+++??+=Hilda
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
womanly ^jj++++=womanly.
. ^zz++++=EXTRAWORD
In ^in++++=In
her ^pp$+pp3+++=her
presence ^nn+nom+++=presence
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
constrained ^xvbn+++xvbn+=constrained.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
twenty ^cd++++=twenty-nine,
- ^zz++++=EXTRAWORD
nine ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
him ^vbi++++=him
much ^ap++++=much
older ^jjr++++=older.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv++xvbnx+=felt
foolish ^jj++++=foolish,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
unreal ^jj++++=unreal,
, ^zz++++=EXTRAWORD
beside ^in+pl+++=beside
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
static ^jj++++=static.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
fingering ^vbg+++xvbgx+=fingering
some ^dti++++=some
shed ^jj+++xvbn+=shed
plum ^jj++++=plum
blossom ^vb++++=blossom
on ^in++++=on
a ^at++++=a
low ^jj+atrb+++=low
bough ^nn++++=bough,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
to ^in++++=to
the ^ati++++=the
back ^jjb+atrb+++=back
door ^nn++++=door
to ^to++++=to
shake ^vbi++++=shake
the ^ati++++=the
table ^nn++++=table-cloth.
- ^zz++++=EXTRAWORD
cloth ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Fowls ^np+++??+=Fowls
raced ^vbd+++xvbn+=raced
from ^in++++=from
the ^ati++++=the
stackyard ^nn+++??+=stackyard,
, ^zz++++=EXTRAWORD
birds ^nns++++=birds
rustled ^vbd+++xvbn+=rustled
from ^in++++=from
the ^ati++++=the
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
dark ^jj+atrb+++=dark
hair ^nn++++=hair
was ^vbd+bedz+aux++=was
gathered ^vpsv++agls+xvbnx+=gathered
up ^rp++++=up
in ^in++++=in
a ^at++++=a
coil ^nn++++=coil
like ^in++++=like
a ^at++++=a
crown ^nn++++=crown
on ^rp++++=on
her ^pp3o+pp3+++=her
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
straight ^jj++++=straight,
, ^zz++++=EXTRAWORD
distant ^jj++++=distant
in ^in++++=in
her ^pp$+pp3+++=her
bearing ^vbg+++xvbg+=bearing.
. ^zz++++=EXTRAWORD
As ^ql++++=As
she ^pp3a+pp3+++=she
folded ^vbd+++xvbnx+=folded
the ^ati++++=the
cloth ^nn++++=cloth,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
looked ^vbd+++xvbnx+=looked
away ^rp+pl+++=away
over ^in++++=over
the ^ati++++=the
hills ^nns++++=hills.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
Syson ^np+++??+=Syson
returned ^vbd+++xvbn+=returned
indoors ^rn+pl+++=indoors.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
prepared ^vprf+++xvbnx+=prepared
eggs ^nns++++=eggs
and ^cc++++=and
curd ^nn++++=curd
cheese ^nn++++=cheese,
, ^zz++++=EXTRAWORD
stewed ^jj+atrb+++=stewed
gooseberries ^nns++++=gooseberries
and ^cc++++=and
cream ^nn++++=cream.
. ^zz++++=EXTRAWORD
" ^zz++++="Since
since ^cs+sub+++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
dine ^vb++++=dine
to ^to++++=to-night,"
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
only ^rb+down+splt++=only
given ^vprf+++xvbnx+=given
you ^pp2+pp2+++=you
a ^at++++=a
light ^nn++++=light
lunch ^vb++++=lunch."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
awfully ^ql++++=awfully
nice ^jj++++=nice,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
keep ^vb++++=keep
a ^at++++=a
real ^rb+emph+++=real
idyllic ^jj+atrb+++=idyllic
atmosphere ^nn++++=atmosphere--your
-- ^--+clp+++=EXTRAWORD
your ^pp$+pp2+++=EXTRAWORD
belt ^nn++++=belt
of ^in++++=of
straw ^nn++++=straw
and ^cc++++=and
ivy ^nn++++=ivy
buds ^nns++++=buds."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Still ^rb++++=Still
they ^pp3a+pp3+++=they
hurt ^vbd+++xvbnx+=hurt
each ^ppls++++=each
other ^ap++++=other.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
uneasy ^jj+pred+++=uneasy
before ^in++++=before
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
brief ^jj+atrb+++=brief,
, ^zz++++=EXTRAWORD
sure ^jj+atrb+++=sure
speech ^nn++++=speech,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
distant ^jj+atrb+++=distant
bearing ^nvbg+++xvbg+=bearing,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
unfamiliar ^jj+pred+++=unfamiliar
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
admired ^vbd+++xvbnx+=admired
again ^rb+tm+++=again
her ^pp$+pp3+++=her
grey ^jj++++=grey-black
- ^zz++++=EXTRAWORD
black ^jj+atrb+++=EXTRAWORD
eyebrows ^nns++++=eyebrows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
lashes ^nns++++=lashes.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
eyes ^nns++++=eyes
met ^vbd+++xvbn+=met.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
beautiful ^jj+atrb+++=beautiful
grey ^nn++++=grey
and ^cc++++=and
black ^nn++++=black
of ^in++++=of
her ^pp$+pp3+++=her
glance ^nn++++=glance,
, ^zz++++=EXTRAWORD
tears ^nns++++=tears
and ^cc++++=and
a ^at++++=a
strange ^jj+atrb+++=strange
light ^nn++++=light,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
calm ^nn++++=calm
acceptance ^nn+nom+++=acceptance
of ^in++++=of
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
triumph ^nn++++=triumph
over ^rp++++=over
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv+tht0+xvbnx+=felt
himself ^ppl+pp3+++=himself
shrinking ^vbg+++xvbg+=shrinking.
. ^zz++++=EXTRAWORD
With ^in++++=With
an ^at++++=an
effort ^nn++++=effort
he ^pp3a+pp3+++=he
kept ^vbd+++xvbnx+=kept
up ^rb+phrv+++=up
the ^ati++++=the
ironic ^jj+atrb+++=ironic
manner ^nn++++=manner.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sent ^vbd+++xvbnx+=sent
him ^pp3o+pp3+++=him
into ^in++++=into
the ^ati++++=the
parlour ^nn++++=parlour
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
washed ^vbd+++xvbnx+=washed
the ^ati++++=the
dishes ^nns++++=dishes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
long ^jj+atrb+++=long
low ^jj+atrb+++=low
room ^nn++++=room
was ^vbd+bedz+aux++=was
refurnished ^vprf+++xvbn+=refurnished
from ^in++++=from
the ^ati++++=the
Abbey ^nn++++=Abbey
sale ^nn++++=sale,
, ^zz++++=EXTRAWORD
with ^in++++=with
chairs ^nns++++=chairs
upholstered ^jj++++=upholstered
in ^in++++=in
claret ^nn+++??+=claret-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+atrb++xvbn+=EXTRAWORD
rep ^nn++++=rep,
, ^zz++++=EXTRAWORD
many ^ap++++=many
years ^nns++++=years
old ^jj++++=old,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
oval ^jj+atrb+++=oval
table ^nn++++=table
of ^in++++=of
polished ^jj+atrb+++=polished
walnut ^nn++++=walnut,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
another ^dt++++=another
piano ^nn++++=piano,
, ^zz++++=EXTRAWORD
handsome ^jj++++=handsome,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
still ^rb+atrb+++=still
antique ^jj++++=antique.
. ^zz++++=EXTRAWORD
In ^in++++=In
spite ^in"++++=spite
of ^in"++++=of
the ^ati++++=the
strangeness ^nns+nom+++=strangeness,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
pleased ^vpsv++agls+xvbnx+=pleased.
. ^zz++++=EXTRAWORD
Opening ^nvbg+++xvbg+=Opening
a ^at++++=a
high ^jj+atrb+++=high
cupboard ^nn++++=cupboard
let ^vbd+++xvbn+=let
into ^in++++=into
the ^ati++++=the
thickness ^nns+nom+++=thickness
of ^in++++=of
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
it ^pp3+it+++=it
full ^jj++++=full
of ^in++++=of
his ^pp$+pp3+++=his
books ^nns++++=books,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
old ^jj+atrb+++=old
lesson ^nn++++=lesson-books,
- ^zz++++=EXTRAWORD
books ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
volumes ^nns++++=volumes
of ^in++++=of
verse ^nn++++=verse
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
sent ^vprf+++xvbnx+=sent
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
English ^jj++++=English
and ^cc+phrs+++=and
German ^jj++++=German.
. ^zz++++=EXTRAWORD
The ^ati++++=The
daffodils ^nns++++=daffodils
in ^in++++=in
the ^ati++++=the
white ^jj+atrb+++=white
window ^nn++++=window-bottoms
- ^zz++++=EXTRAWORD
bottoms ^nns++++=EXTRAWORD
shone ^vbd+++xvbn+=shone
across ^in+pl+++=across
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
almost ^rb+hdg+splt++=almost
feel ^vb+vprv+tht0++=feel
their ^pp$+pp3+++=their
rays ^nns++++=rays.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
glamour ^nn++++=glamour
caught ^vbd+++xvbn+=caught
him ^pp3o+pp3+++=him
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
youthful ^jj+atrb+++=youthful
water ^nn++++=water-colours
- ^zz++++=EXTRAWORD
colours ^nns++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
wall ^nn++++=wall
no ^at++++=no
longer ^rbr++++=longer
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him
grin ^nn++++=grin;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
remembered ^vbd+vprv++xvbnx+=remembered
how ^wrb+who+whcl++=how
fervently ^rb++++=fervently
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
tried ^vprf+++xvbnx+=tried
to ^to+vcmp+++=to
paint ^vbi++++=paint
for ^in++++=for
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
twelve ^cd++++=twelve
years ^nns++++=years
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
entered ^vbd+++xvbnx+=entered,
, ^zz++++=EXTRAWORD
wiping ^vbg+++xvbg+=wiping
a ^at++++=a
dish ^nn++++=dish,
, ^zz++++=EXTRAWORD
