We ^pp1a+pp1+++=We
were ^vbd+bed+aux++=were
carried ^vpsv++agls+xvbnx+=carried
below ^rb++++=below;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
killed ^vwbn+++xvbn+=killed,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
left ^vpsv++agls+xvbnx+=left
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
dropped ^vbd+++xvbnx+=dropped,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
others ^aps++++=others
took ^vbd+++xvbn+=took
their ^pp$+pp3+++=their
places ^nns++++=places.
. ^zz++++=EXTRAWORD
Perry ^np+++??+=Perry
hauled ^vbd+++xvbn+=hauled
down ^rp++++=down
his ^pp$+pp3+++=his
colors ^nns++++=colors
with ^in++++=with
his ^pp$+pp3+++=his
own ^ap++++=own
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
his ^pp$+pp3+++=his
flag ^nn++++=flag
under ^in++++=under
his ^pp$+pp3+++=his
arm ^nn++++=arm
was ^vbd+bedz+aux++=was
rowed ^vpsv++agls+xvbnx+=rowed
to ^in++++=to
the ^ati++++=the
Niagara ^np+++??+=Niagara
through ^in++++=through
a ^at++++=a
storm ^nn++++=storm
of ^in++++=of
musketry ^nn++++=musketry.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
on ^in++++=on
board ^nn++++=board
this ^dt+dem+++=this
vessel ^nn++++=vessel,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
change ^vbi++++=change
defeat ^nn++++=defeat
into ^in++++=into
victory ^nn++++=victory,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^in++++=after
a ^at++++=a
fight ^nn++++=fight
lasting ^vwbg+++xvbg+=lasting
more ^rbr++++=more
than ^in++++=than
three ^cd++++=three
hours ^nns++++=hours
in ^in++++=in
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
send ^vb++++=send
to ^in++++=to
General ^jj+atrb+++=General
Harrison ^np+++??+=Harrison
his ^pp$+pp3+++=his
memorable ^jj+atrb+++=memorable
dispatch ^nn++++=dispatch,
, ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
met ^vprf+++xvbnx+=met
the ^ati++++=the
enemy ^nn++++=enemy
and ^cc++++=and
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
ours ^pp$$++++=ours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
day ^nn++++=day
the ^ati++++=the
mournful ^jj+atrb+++=mournful
sequel ^nn++++=sequel
to ^in++++=to
this ^dt+dem+++=this
tragedy ^nn++++=tragedy
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
crews ^nns++++=crews
of ^in++++=of
both ^abx++++=both
fleets ^nns++++=fleets,
, ^zz++++=EXTRAWORD
victors ^nns++++=victors
and ^cc++++=and
vanquished ^jj+++xvbn+=vanquished,
, ^zz++++=EXTRAWORD
joined ^j+++xvbn+=joined
in ^in++++=in
burying ^xvbg+++xvbg+=burying
their ^pp$+pp3+++=their
dead ^jj++++=dead
on ^in++++=on
the ^ati++++=the
shore ^nn++++=shore
of ^in++++=of
the ^ati++++=the
bay ^nn++++=bay.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sailors ^nns++++=sailors
slain ^nn+++??+=slain
in ^in++++=in
the ^ati++++=the
battle ^nn++++=battle
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
already ^rb++++=already
sunken ^jj++++=sunken
in ^in++++=in
the ^ati++++=the
lake ^nn++++=lake,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
now ^rn+tm+++=now
to ^in++++=to
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
the ^ati++++=the
minute ^nn++++=minute
guns ^nns++++=guns
from ^in++++=from
the ^ati++++=the
ships ^nns++++=ships,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
sad ^jj+atrb+++=sad
music ^nn++++=music
of ^in++++=of
funeral ^nn++++=funeral
marches ^nns++++=marches,
, ^zz++++=EXTRAWORD
the ^ati++++=the
measured ^jj+atrb++xvbn+=measured
dip ^nn++++=dip
of ^in++++=of
oars ^nns+++??+=oars,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
flutter ^nn++++=flutter
of ^in++++=of
half ^abn++++=half-masted
- ^zz++++=EXTRAWORD
masted ^jj+atrb++xvbn+=EXTRAWORD
flags ^nns++++=flags,
, ^zz++++=EXTRAWORD
the ^ati++++=the
last ^ap++++=last
sad ^jj+atrb+++=sad
rites ^nns++++=rites
were ^vbd+bed+aux++=were
paid ^vpsv++agls+xvbnx+=paid
to ^in++++=to
the ^ati++++=the
fallen ^vprf+++xvbn+=fallen
officers ^nns+nom+++=officers.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
the ^ati++++=the
Indians ^nn++++=Indians
under ^in++++=under
Tecumseh ^np+++??+=Tecumseh
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
with ^in++++=with
stupid ^jj+atrb+++=stupid
dismay ^nn++++=dismay
the ^ati++++=the
great ^jj+atrb+++=great
battle ^nn++++=battle
of ^in++++=of
the ^ati++++=the
rival ^jjb+atrb+++=rival
squadrons ^nns++++=squadrons,
, ^zz++++=EXTRAWORD
witnessed ^j+++xvbn+=witnessed
this ^dt+dem+++=this
pathetic ^jj+atrb+++=pathetic
spectacle ^nn++++=spectacle
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
they ^pp3a+pp3+++=they
sullenly ^rb++++=sullenly
withdrew ^vbd+++xvbn+=withdrew
into ^in++++=into
Canada ^np++++=Canada
after ^in++++=after
Proctor ^np++++=Proctor's
's ^$++++=EXTRAWORD
army ^nn++++=army.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
Harrison ^np+++??+=Harrison
pursued ^vbd+++xvbn+=pursued
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
his ^pp$+pp3+++=his
victory ^nn++++=victory
on ^in++++=on
the ^ati++++=the
banks ^nns++++=banks
of ^in++++=of
the ^ati++++=the
Thames ^np++++=Thames,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
mighty ^jj+atrb+++=mighty
chieftain ^nn++++=chieftain
fell ^nn++++=fell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
cause ^vb++++=cause
perished ^vpsv++agls+xvbn+=perished
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
