Two ^cd++++=Two
Several ^ap++++=Several
times ^nns++++=times
since ^cs+sub+++=since
that ^dt+dem+++=that
day ^nn++++=day
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
had ^md"++pmd"++=had
to ^md+nec+++=to
make ^vb++++=make
up ^rp++++=up
examples ^nns++++=examples
in ^in++++=in
school ^nn++++=school
to ^to++++=to
illustrate ^nn+nom+++=illustrate
different ^jj+atrb+++=different
rules ^nns++++=rules,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^rn+pl+++=there
had ^vb+hv+aux++=had
never ^rb++splt++=never
been ^vprf+ben+vrb+xvbnx+=been
any ^dti++++=any
row ^nn++++=row
except ^in++++=except
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
did ^vbd+dod+vrb++=did
them ^pp3o+pp3+++=them
wrong ^jj++++=wrong.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
there ^ex+pex+++=there
came ^vbd+++xvbn+=came
a ^at++++=a
day ^nn++++=day
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
going ^vbg+++xvbgx+=going
through ^in++++=through
those ^dt+dem+++=those
dismal ^jj+atrb+++=dismal
things ^nns++++=things
which ^whp+rel+obj++=which
people ^nns++++=people
call ^vb++++=call
Conditional ^jj+atrb+++=Conditional
Sentences ^nns+nom+++=Sentences,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
told ^vpsv++agls+xvbnx+=told
to ^to+vcmp+++=to
make ^vbi++++=make
a ^at++++=a
conditional ^jj+atrb+++=conditional
sentence ^nn+nom+++=sentence,
, ^zz++++=EXTRAWORD
expressing ^vbg+++xvbg+=expressing
a ^at++++=a
future ^jjb+atrb+++=future
consequence ^nn+nom+++=consequence.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
right ^jj++++=right
or ^cc+phrs+++=or
wrong ^jj++++=wrong,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
showed ^vbd+vprv++xvbn+=showed
up ^rp++++=up
our ^pp$+pp1+++=our
bits ^nns++++=bits
of ^in++++=of
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Sampson ^np+++??+=Sampson
began ^vbd+++xvbn+=began
looking ^vbg+++xvbg+=looking
through ^rp++++=through
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
All ^abn++++=All
at ^rb++++=at
once ^rb"+tm+++=once
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
up ^rp++++=up,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
some ^dti++++=some
odd ^jj+atrb+++=odd
sort ^nn++++=sort
of ^in++++=of
noise ^nn++++=noise
in ^in++++=in
his ^pp$+pp3+++=his
throat ^nn++++=throat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rushed ^vbd+++xvbn+=rushed
out ^rp+pl+++=out
by ^in++++=by
a ^at++++=a
door ^nn++++=door
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
by ^in++++=by
his ^pp$+pp3+++=his
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
sat ^vbd+++xvbn+=sat
there ^rn+pl+++=there
for ^in++++=for
a ^at++++=a
minute ^nn++++=minute
or ^cc++++=or
two ^cd++++=two,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
incorrect ^jj+pred+++=incorrect
but ^cc++++=but
we ^pp1a+pp1+++=we
went ^vbd+++xvbn+=went
up ^rp++++=up,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
and ^cc++++=and
one ^cd1++++=one
or ^cc++++=or
two ^cd++++=two
others ^aps++++=others,
, ^zz++++=EXTRAWORD
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
the ^ati++++=the
papers ^nns++++=papers
on ^in++++=on
his ^pp$+pp3+++=his
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
someone ^pn++++=someone
must ^md+nec+++=must
have ^vb+hv+aux++=have
put ^vprf+++xvbnx+=put
down ^rb+phrv+++=down
some ^dti++++=some
nonsense ^nn++++=nonsense
or ^cc++++=or
other ^ap++++=other,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Sampson ^np+++??+=Sampson
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
off ^in+pl+++=off
to ^in++++=to
report ^nn++++=report
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
same ^ap++++=same,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
noticed ^vbd+vprv++xvbnx+=noticed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
taken ^vbd+++xvbn+=taken
any ^dti++++=any
of ^in++++=of
the ^ati++++=the
papers ^nns++++=papers
with ^in++++=with
him ^pp3o+pp3+++=him
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
the ^ati++++=the
top ^jjb+atrb+++=top
paper ^nn++++=paper
on ^in++++=on
the ^ati++++=the
desk ^nn++++=desk
was ^vbd+bedz+aux++=was
written ^vpsv++agls+xvbnx+=written
in ^in++++=in
red ^jj+atrb+++=red
ink ^nn++++=ink
which ^whp+rel+obj++=which
no ^at++++=no
one ^cd1++++=one
used ^vbd+++xvbn+=used
and ^cc++++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
in ^in++++=in
anyone ^pn++++=anyone's
's ^vbz+bez+vrb++0=EXTRAWORD
hand ^nn++++=hand
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
class ^nn++++=class.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
all ^abn++++=all
looked ^jj+++xvbn+=looked
at ^rb++++=at
it ^pp3+it+++=it
Mcleod ^np+++??+=McLeod
and ^cc++++=and
all ^rb++++=all
and ^cc++++=and
took ^vbd+++xvbn+=took
their ^pp$+pp3+++=their
dying ^nvbg+++xvbg+=dying
oaths ^nns++++=oaths
that ^tht+rel+obj++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
theirs ^pp$$++++=theirs.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
counting ^xvbg+++xvbg+=counting
the ^ati++++=the
bits ^nns++++=bits
of ^in++++=of
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
of ^in++++=of
this ^dt+dem+++=this
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
quite ^rb++++=quite
certain ^jj++++=certain:
: ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
seventeen ^cd++++=seventeen
bits ^nns++++=bits
of ^in++++=of
paper ^nn++++=paper
on ^in++++=on
the ^ati++++=the
desk ^nn++++=desk,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sixteen ^cd++++=sixteen
boys ^nns++++=boys
in ^in++++=in
the ^ati++++=the
form ^nn++++=form.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
bagged ^vbd+++xvbnx+=bagged
the ^ati++++=the
extra ^jj+atrb+++=extra
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
kept ^vbd+++xvbn+=kept
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
believe ^vb+vprv+tht0++=believe
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
it ^pp3+it+++=it
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now
you ^pp2+pp2+++=you
will ^md+prd+++=will
want ^vb++++=want
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
written ^vpsv++agls+xvbnx+=written
on ^in++++=on
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
simple ^jj+pred+++=simple
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
harmless ^jj++++=harmless
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+aux++=have
said ^vprf+++xvbnx+=said.
. ^zz++++=EXTRAWORD
' ^zz++++='
' ^zz++++='Si
si ^&fw++++=EXTRAWORD
tu ^&fw++++=tu
non ^&fw++++=non
veneris ^nns+++??+=veneris
ad ^&fw++++=ad
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
ego ^nn++++=ego
veniam ^nn+++??+=veniam
ad ^&fw++++=ad
te ^nn++++=te,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
which ^whp+who+++=which
means ^nn++++=means,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose,
, ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
to ^in++++=to
you ^pp2+pp2+++=you.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='
' ^zz++++='Could
could ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
show ^nn++++=show
me ^pp1o+pp1+++=me
the ^ati++++=the
paper ^nn++++=paper?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
interrupted ^vwbn+++xvbn+=interrupted
the ^ati++++=the
listener ^nn+nom+++=listener.
. ^zz++++=EXTRAWORD
' ^zz++++='Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could:
: ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
another ^dt++++=another
odd ^jj+atrb+++=odd
thing ^nn++++=thing
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
same ^ap++++=same
afternoon ^nn++++=afternoon
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
it ^pp3+it+++=it
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
locker ^jjr++++=locker
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
for ^rb++++=for
certain ^rb"++++=certain
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
same ^ap++++=same
bit ^nn++++=bit,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
a ^at++++=a
finger ^nn++++=finger-mark
- ^zz++++=EXTRAWORD
mark ^vb++++=EXTRAWORD
on ^in++++=on
it ^pp3+it+++=it
and ^cc++++=and
no ^at++++=no
single ^jj+atrb+++=single
trace ^nn++++=trace
of ^in++++=of
writing ^xvbg+++xvbg+=writing
of ^in++++=of
any ^dti++++=any
kind ^nn++++=kind
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
on ^rp++++=on
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
kept ^vbd+++xvbnx+=kept
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
since ^cs+sub+++=since
that ^dt+dem+++=that
time ^nn++++=time
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
tried ^vprf+++xvbnx+=tried
various ^jj+atrb+++=various
experiments ^nns+nom+++=experiments
to ^to++++=to
see ^vbi+vprv+++=see
whether ^cs+who+++=whether
sympathetic ^jj+atrb+++=sympathetic
ink ^nn++++=ink
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
used ^vpsv++agls+xvbnx+=used,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
absolutely ^rb+amp+++=absolutely
without ^in++++=without
result ^nn++++=result.
. ^zz++++=EXTRAWORD
' ^zz++++='So
so ^ql++++=EXTRAWORD
much ^ap++++=much
for ^in++++=for
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
about ^in++++=about
half ^abn++++=half
an ^at++++=an
hour ^nn++++=hour
Sampson ^np+++??+=Sampson
looked ^vbd+++xvbn+=looked
in ^in++++=in
again ^rb+tm+++=again:
: ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
felt ^vprf+++xvbnx+=felt
very ^ql+amp+++=very
unwell ^jj++++=unwell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
told ^vbd+vpub++xvbn+=told
us ^pp1o+pp1+++=us
we ^pp1a+pp1+++=we
might ^md+pos+++=might
go ^vb++++=go.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
rather ^rb++++=rather
gingerly ^rb++++=gingerly
to ^in++++=to
his ^pp$+pp3+++=his
desk ^nn++++=desk
and ^cc++++=and
gave ^vbd+++xvbn+=gave
just ^rb+emph+++=just
one ^cd1++++=one
look ^vb++++=look
at ^rb++++=at
the ^ati++++=the
uppermost ^jj+atrb+++=uppermost
paper ^nn++++=paper:
: ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
he ^pp3a+pp3+++=he
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
dreaming ^vbg+++xvbgx+=dreaming:
: ^zz++++=EXTRAWORD
anyhow ^rb+cnj+++=anyhow,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
no ^at++++=no
questions ^nns+nom+++=questions.
. ^zz++++=EXTRAWORD
' ^zz++++='That
that ^dt+dem+++=EXTRAWORD
day ^nn++++=day
was ^vbd+bedz+vrb++=was
a ^at++++=a
half ^abn++++=half-holiday,
- ^zz++++=EXTRAWORD
holiday ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
next ^ap++++=next
day ^nn++++=day
Sampson ^np+++??+=Sampson
was ^vbd+bedz+vrb++=was
in ^in++++=in
school ^nn++++=school
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
much ^ap++++=much
as ^ql++++=as
usual ^jj++++=usual.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
night ^nn++++=night
the ^ati++++=the
third ^nn++++=third
and ^cc++++=and
last ^rb++++=last
incident ^nn++++=incident
in ^in++++=in
my ^pp$+pp1+++=my
story ^nn++++=story
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
' ^zz++++='We
we ^pp1a+pp1+++=EXTRAWORD
Mcleod ^np+++??+=McLeod
and ^cc++++=and
I ^pp1a+pp1+++=I
slept ^vbd+++xvbnx+=slept
in ^in++++=in
a ^at++++=a
dormitory ^nn++++=dormitory
at ^rb++++=at
right ^jj+atrb+++=right
angles ^nns++++=angles
to ^in++++=to
the ^ati++++=the
main ^jjb+atrb+++=main
building ^nvbg+++xvbg+=building.
. ^zz++++=EXTRAWORD
Sampson ^np+++??+=Sampson
slept ^vbd+++xvbn+=slept
in ^rb++++=in
the ^rb"++++=the
main ^rb"++++=main
building ^nvbg+++xvbg+=building
on ^in++++=on
the ^ati++++=the
first ^od++++=first
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
bright ^jj+atrb+++=bright
full ^jj+atrb+++=full
moon ^nn++++=moon.
. ^zz++++=EXTRAWORD
At ^rb++++=At
an ^at++++=an
hour ^nn++++=hour
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
exactly ^rb+cnj+++=exactly,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
some ^dti++++=some
time ^nn++++=time
between ^in++++=between
one ^cd1++++=one
and ^cc++++=and
two ^cd++++=two,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
woken ^vpsv++agls+xvbnx+=woken
up ^rp++++=up
by ^in++++=by
somebody ^pn++++=somebody
shaking ^jj+++xvbg+=shaking
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Mcleod ^np+++??+=McLeod;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
nice ^jj+atrb+++=nice
state ^nn++++=state
of ^in++++=of
mind ^nn++++=mind
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
' ^zz++++='Come,'
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='come!
come ^vprf+++xvbn+=EXTRAWORD
! ^zz++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
burglar ^nn+++??+=burglar
getting ^vwbg+++xvbg+=getting
in ^in++++=in
through ^in++++=through
Sampson ^np++++=Sampson's
's ^$++++=EXTRAWORD
window ^nn++++=window.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
As ^ql++++=As
soon ^rb+tm+++=soon
as ^ql++++=as
I ^pp1a+pp1+++=I
could ^md+pos+++=could
speak ^vb++++=speak,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
why ^wrb+who+++=why
not ^xnot++not++=not
call ^vb++++=call
out ^rp+pl+++=out
and ^cc++++=and
wake ^nn++++=wake
everybody ^pn++++=everybody
up ^rp++++=up?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
sure ^jj++++=sure
who ^whp+who+++=who
it ^pp3+it+++=it
is ^vbz+bez+aux++=is:
: ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
a ^at++++=a
row ^nn++++=row:
: ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
and ^cc++++=and
look ^nn++++=look.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Naturally ^rb++++=Naturally
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
naturally ^rb++++=naturally
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
one ^cd1++++=one
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
cross ^np++++=cross
enough ^qlp++++=enough,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
should ^md+nec+++=should
have ^vb+hv+aux++=have
called ^vprf+++xvbnx+=called
Mcleod ^np+++??+=McLeod
plenty ^nn++++=plenty
of ^in++++=of
names ^nns++++=names:
: ^zz++++=EXTRAWORD
only ^rb+down+++=only
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
why ^wrb+who+++=why
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
me ^vbi++++=me
that ^dt+dem+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
something ^pn++++=something
wrong ^rb++++=wrong
something ^pn++++=something
that ^dt+pdem+++=that
made ^vbd+++xvbn+=made
me ^pp1o+pp1+++=me
very ^ql+amp+++=very
glad ^jj++++=glad
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
alone ^jj++++=alone
to ^to++++=to
face ^vbi++++=face
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
still ^rb++++=still
at ^in++++=at
the ^ati++++=the
window ^nn++++=window
looking ^vwbg+++xvbg+=looking
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
I ^pp1a+pp1+++=I
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
or ^cc+phrs+++=or
seen ^vbd+vprv++xvbn+=seen.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
hear ^vb+vprv+++=hear
anything ^pn++++=anything
at ^rb++++=at
all ^abn++++=all,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
about ^in++++=about
five ^cd++++=five
minutes ^nns++++=minutes
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
woke ^vbd+++xvbnx+=woke
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
myself ^ppl+pp1+++=myself
looking ^vbg+++xvbg+=looking
out ^rp+pl+++=out
of ^in++++=of
this ^dt+dem+++=this
window ^nn++++=window
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
man ^nn++++=man
sitting ^vwbg+++xvbg+=sitting
or ^cc++++=or
kneeling ^vwbg+++xvbg+=kneeling
on ^in++++=on
Sampson ^np++++=Sampson's
's ^$++++=EXTRAWORD
window ^nn++++=window-sill,
- ^zz++++=EXTRAWORD
sill ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looking ^jj+++xvbg+=looking
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
beckoning ^vbg+++xvbgx+=beckoning.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='What
what ^wdt+who+++=EXTRAWORD
sort ^nn++++=sort
of ^in++++=of
man ^nn++++=man?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Mcleod ^np+++??+=McLeod
wriggled ^vbd+++xvbn+=wriggled.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
tell ^vb++++=tell
you ^pp2+pp2+++=you
one ^cd1++++=one
thing ^nn++++=thing
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
beastly ^jj++++=beastly
thin ^jj++++=thin:
: ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
wet ^jj+pred+++=wet
all ^abn++++=all
over ^in+strn+++=over:
: ^zz++++=EXTRAWORD
and ^cc+cls+++=and,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
round ^rb++++=round
and ^cc++++=and
whispering ^jj+++xvbg+=whispering
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
hardly ^rb+down+++=hardly
liked ^vbd+++xvbn+=liked
to ^to+vcmp+++=to
hear ^vbi+vprv+tht0++=hear
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
' ^zz++++='I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
at ^rb++++=at
all ^abn++++=all
sure ^jj++++=sure
that ^tht+jcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
alive ^jj+pred+++=alive.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='We
we ^pp1a+pp1+++=EXTRAWORD
went ^vbd+++xvbn+=went
on ^in++++=on
talking ^nn++++=talking
in ^in++++=in
whispers ^nns+nom+++=whispers
some ^dti++++=some
time ^nn++++=time
longer ^rbr++++=longer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
eventually ^rb+tm+++=eventually
crept ^vbd+++xvbn+=crept
back ^jjb++++=back
to ^in++++=to
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
else ^rb+cnj+++=else
in ^in++++=in
the ^ati++++=the
