My ^pp$+pp1+++=My
'clock, ^nn+++??+=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
early ^jj+atrb+++=early
pedestrians ^nns++++=pedestrians
were ^vbd+bed+aux++=were
returning ^vbg+++xvbgx+=returning
home ^nr++++=home
with ^in++++=with
their ^pp$+pp3+++=their
heads ^vbz++++=heads
covered ^vbd+++xvbn+=covered.
. ^zz++++=EXTRAWORD
All ^abn++++=All
at ^rb++++=at
once ^rb"+tm+++=once
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
an ^at++++=an
uproar ^nn++++=uproar
in ^in++++=in
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
saw ^j+++xvbn+=saw
Rahmun ^np+++??+=Rahmun
being ^xvbg+++xvbg+=being
led ^vbd+++xvbn+=led
away ^rp+pl+++=away
bound ^jj+++xvbn+=bound
between ^in++++=between
two ^cd++++=two
policemen ^nns++++=policemen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them
a ^at++++=a
crowd ^nn++++=crowd
of ^in++++=of
curious ^jj+atrb+++=curious
boys ^nns++++=boys.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
blood ^nn++++=blood-stains
- ^zz++++=EXTRAWORD
stains ^nns++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
clothes ^nns++++=clothes
of ^in++++=of
the ^ati++++=the
Cabuliwallah ^np+++??+=Cabuliwallah,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
policemen ^nns++++=policemen
carried ^vbd+++xvbn+=carried
a ^at++++=a
knife ^nn++++=knife.
. ^zz++++=EXTRAWORD
Hurrying ^vbg+++xvbg+=Hurrying
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stopped ^vbd+++xvbnx+=stopped
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
inquired ^vbd+++xvbn+=inquired
what ^wdt+who+++=what
it ^pp3+it+++=it
all ^abn++++=all
meant ^vbd+vprv++xvbn+=meant.
. ^zz++++=EXTRAWORD
Partly ^rb+down+++=Partly
from ^in++++=from
one ^pn++++=one,
, ^zz++++=EXTRAWORD
partly ^rb+down+++=partly
from ^in++++=from
another ^dt++++=another,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
gathered ^vbd+++xvbnx+=gathered
that ^tht+vcmp+++=that
a ^at++++=a
certain ^jj+atrb+++=certain
neighbour ^nn++++=neighbour
had ^vbd+hvd+aux++=had
owed ^vprf+++xvbnx+=owed
the ^ati++++=the
pedlar ^nn+++??+=pedlar
something ^pn++++=something
for ^in++++=for
a ^at++++=a
Rampuri ^np+++??+=Rampuri
shawl ^nn++++=shawl,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
had ^vb+hv+aux++=had
falsely ^rb++splt++=falsely
denied ^vprf+++xvbnx+=denied
having ^xvbg+++xvbg+=having
bought ^vprf+++xvbn+=bought
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
in ^in++++=in
the ^ati++++=the
course ^nn++++=course
of ^in++++=of
the ^ati++++=the
quarrel ^nn++++=quarrel
Rahmun ^np+++??+=Rahmun
had ^vbd+hvd+aux++=had
struck ^vprf+++xvbnx+=struck
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
heat ^nn++++=heat
of ^in++++=of
his ^pp$+pp3+++=his
excitement ^nn+nom+++=excitement,
, ^zz++++=EXTRAWORD
the ^ati++++=the
prisoner ^nn+nom+++=prisoner
began ^vbd+++xvbn+=began
calling ^vbg+nom++xvbg+=calling
his ^pp$+pp3+++=his
enemy ^nn++++=enemy
all ^abn++++=all
sorts ^nns++++=sorts
of ^in++++=of
names ^nns++++=names,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
suddenly ^rb++++=suddenly
in ^in++++=in
a ^at++++=a
verandah ^nn++++=verandah
of ^in++++=of
my ^pp$+pp1+++=my
house ^npl++++=house
appeared ^vbd+seem++xvbn+=appeared
my ^pp$+pp1+++=my
little ^jj+atrb+++=little
Mini ^np+++??+=Mini,
, ^zz++++=EXTRAWORD
with ^in++++=with
her ^pp$+pp3+++=her
usual ^jj+atrb+++=usual
exclamation ^nn+nom+++=exclamation:
: ^zz++++=EXTRAWORD
" ^zz++++="O
o ^zz++++=EXTRAWORD
Cabuliwallah ^np+++??+=Cabuliwallah!
! ^zz++++=EXTRAWORD
Cabuliwallah ^np+++??+=Cabuliwallah!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rahmun ^np++++=Rahmun's
's ^$++++=EXTRAWORD
face ^nn++++=face
lighted ^vbd+++xvbn+=lighted
up ^rp++++=up
as ^ql++++=as
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
no ^at++++=no
bag ^nn++++=bag
under ^in++++=under
his ^pp$+pp3+++=his
arm ^nn++++=arm
to ^to++++=to-day,
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
so ^ql++++=so
she ^pp3a+pp3+++=she
could ^md+pos+++=could
not ^xnot++not++=not
discuss ^vb++++=discuss
the ^ati++++=the
elephant ^nn+nom+++=elephant
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
at ^rb++++=at
once ^rb"+tm+++=once
therefore ^rb+cnj+++=therefore
proceeded ^vbd+++xvbn+=proceeded
to ^in++++=to
the ^ati++++=the
next ^ap++++=next
question ^nn+nom+++=question:
: ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+aux++=EXTRAWORD
you ^pp2+pp2+++=you
going ^vbg+++xvbg+=going
to ^in++++=to
the ^ati++++=the
father-in-law ^nn++++=father-in-law's
's ^$++++=EXTRAWORD
house ^nn++++=house?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rahmun ^np+++??+=Rahmun
laughed ^vbd+++xvbn+=laughed
and ^cc+phrs+++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Just
just ^rb+emph+++=EXTRAWORD
where ^wrb+who+++=where
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^vbg+++xvbgx+=going,
, ^zz++++=EXTRAWORD
little ^ap++++=little
one ^pn++++=one!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv++xvbg+=seeing
that ^tht+vcmp+++=that
the ^ati++++=the
reply ^nn++++=reply
did ^vbd+dod+aux++=did
not ^xnot++not++=not
amuse ^vb++++=amuse
the ^ati++++=the
child ^nn++++=child,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
held ^vbd+vprv++xvbnx+=held
up ^rp++++=up
his ^pp$+pp3+++=his
fettered ^xvbn+++xvbn+=fettered
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah!"
ah ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=would
have ^vb+hv+aux++=have
thrashed ^vprf+++xvbnx+=thrashed
that ^dt+dem+++=that
old ^jj+atrb+++=old
father ^nn++++=father-in-law,
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
my ^pp$+pp1+++=my
hands ^nns++++=hands
are ^vb+ber+aux++=are
bound ^vpsv++agls+xvbnx+=bound!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
charge ^nn++++=charge
of ^in++++=of
murderous ^jj+atrb+++=murderous
assault ^nn++++=assault,
, ^zz++++=EXTRAWORD
Rahmun ^np+++??+=Rahmun
was ^vbd+bedz+aux++=was
sentenced ^vpsv++agls+xvbnx+=sentenced
to ^in++++=to
some ^dti++++=some
years ^nns++++=years'
' ^zz++++=EXTRAWORD
imprisonment ^nn+nom+++=imprisonment.
. ^zz++++=EXTRAWORD
Time ^nn++++=Time
passed ^vbd+++xvbn+=passed
away ^rp+pl+++=away
and ^cc++++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
remembered ^vbd+vprv++xvbn+=remembered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
accustomed ^jj+atrb++xvbn+=accustomed
work ^nn++++=work
in ^in++++=in
the ^ati++++=the
accustomed ^jj+atrb++xvbn+=accustomed
place ^nn++++=place
was ^vbd+bedz+vrb++=was
ours ^pp$$++++=ours,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
thought ^nn+++xvbn+=thought
of ^in++++=of
the ^ati++++=the
once ^rb+tm+++=once
free ^jj+atrb+++=free
mountaineer ^nn+nom+++=mountaineer
spending ^vwbg+++xvbg+=spending
his ^pp$+pp3+++=his
years ^nns++++=years
in ^in++++=in
prison ^nn++++=prison
seldom ^rb++++=seldom
or ^cc+phrs+++=or
never ^rb++++=never
occurred ^vbd+++xvbn+=occurred
to ^in++++=to
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
my ^pp$+pp1+++=my
light ^nn++++=light-hearted
- ^zz++++=EXTRAWORD
hearted ^jj+atrb+++=EXTRAWORD
Mini ^np+++??+=Mini,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
ashamed ^jj+pred+++=ashamed
to ^to+jcmp+++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
forgot ^j+++xvbn+=forgot
her ^pp$+pp3+++=her
old ^jj+atrb+++=old
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
New ^jj+atrb+++=New
companions ^nns++++=companions
filled ^vbd+++xvbn+=filled
her ^pp$+pp3+++=her
life ^nn++++=life.
. ^zz++++=EXTRAWORD
As ^ql++++=As
she ^pp3a+pp3+++=she
grew ^vbd+++xvbnx+=grew
older ^jjr++++=older,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
spent ^vbd+++xvbnx+=spent
more ^rbr++++=more
of ^in++++=of
her ^pp$+pp3+++=her
time ^nn++++=time
with ^in++++=with
girls ^nns++++=girls.
. ^zz++++=EXTRAWORD
So ^ql++++=So
much ^ap++++=much
time ^nn++++=time
indeed ^qlp++++=indeed
did ^vbd+dod+aux++=did
she ^pp3a+pp3+++=she
spend ^vb++++=spend
with ^in++++=with
them ^pp3o+pp3+++=them
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
no ^at++++=no
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
used ^md"++pmd"++=used
to ^to++++=to
do ^vb++++=do,
, ^zz++++=EXTRAWORD
to ^in++++=to
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
room ^nn++++=room.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
scarcely ^rb+down+++=scarcely
on ^in++++=on
speaking ^xvbg+++xvbg+=speaking
terms ^nns++++=terms
with ^in++++=with
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Years ^nns++++=Years
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
once ^rb+tm+++=once
more ^rbr++++=more
autumn ^nn++++=autumn
and ^cc++++=and
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
arrangements ^nns+nom+++=arrangements
for ^in++++=for
our ^pp$+pp1+++=our
Mini ^np++++=Mini's
's ^$++++=EXTRAWORD
marriage ^nn+nom+++=marriage.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
to ^to++++=to
take ^vbi++++=take
place ^nn++++=place
during ^in++++=during
the ^ati++++=the
Puja ^np+++??+=Puja
Holidays ^nns++++=Holidays.
. ^zz++++=EXTRAWORD
With ^in++++=With
Durga ^np+++??+=Durga
returning ^vwbg+++xvbg+=returning
to ^in++++=to
Kailas ^np+++??+=Kailas,
, ^zz++++=EXTRAWORD
the ^ati++++=the
light ^nn++++=light
of ^in++++=of
our ^pp$+pp1+++=our
home ^nr++++=home
also ^rb++++=also
was ^vbd+bedz+aux++=was
to ^to++++=to
depart ^vbi++++=depart
to ^in++++=to
her ^pp$+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
house ^nn++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
leave ^nn++++=leave
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^vbz+bez+vrb++0=EXTRAWORD
in ^in++++=in
the ^ati++++=the
shadow ^nn++++=shadow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
morning ^nn++++=morning
was ^vbd+bedz+vrb++=was
bright ^jj+pred+++=bright.
. ^zz++++=EXTRAWORD
After ^in++++=After
the ^ati++++=the
rains ^nns++++=rains,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
sense ^nn++++=sense
of ^in++++=of
ablution ^nn+nom+++=ablution
in ^in++++=in
the ^ati++++=the
air ^nn++++=air,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sun ^nn++++=sun-rays
- ^zz++++=EXTRAWORD
rays ^nns++++=EXTRAWORD
looked ^vbd+++xvbn+=looked
like ^in++++=like
pure ^jj+atrb+++=pure
gold ^nn++++=gold.
. ^zz++++=EXTRAWORD
So ^ql+emph+++=So
bright ^jj++++=bright
were ^vbd+bed+vrb++=were
they ^pp3a+pp3+++=they,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
gave ^vbd+++xvbnx+=gave
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
radiance ^nn+nom+++=radiance
even ^rb++++=even
to ^in++++=to
the ^ati++++=the
sordid ^jj+atrb+++=sordid
brick ^nn++++=brick
walls ^nns++++=walls
of ^in++++=of
our ^pp$+pp1+++=our
Calcutta ^np++++=Calcutta
lanes ^nns++++=lanes.
. ^zz++++=EXTRAWORD
Since ^rb++++=Since
early ^jj+atrb+++=early
dawn ^nn++++=dawn
that ^tht+rel+obj++=that
day ^nn++++=day
the ^ati++++=the
wedding ^nn++++=wedding-pipes
- ^zz++++=EXTRAWORD
pipes ^nns++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
sounding ^vbg+++xvbgx+=sounding,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
each ^dt++++=each
beat ^nn+++xvbn+=beat
my ^pp$+pp1+++=my
own ^ap++++=own
heart ^nn++++=heart
throbbed ^vbd+++xvbn+=throbbed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wail ^nn++++=wail
of ^in++++=of
the ^ati++++=the
tune ^nn++++=tune,
, ^zz++++=EXTRAWORD
Bhairavi ^np+++??+=Bhairavi,
, ^zz++++=EXTRAWORD
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
intensify ^vbi++++=intensify
my ^pp$+pp1+++=my
pain ^nn++++=pain
at ^in++++=at
the ^ati++++=the
approaching ^jj+atrb++xvbg+=approaching
separation ^nn+nom+++=separation.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
Mini ^np+++??+=Mini
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
married ^vpsv++agls+xvbnx+=married
that ^dt+dem+++=that
night ^nn++++=night.
. ^zz++++=EXTRAWORD
From ^in++++=From
early ^jj+atrb+++=early
morning ^nn++++=morning
noise ^nn++++=noise
and ^cc++++=and
bustle ^nn++++=bustle
had ^vbd+hvd+aux++=had
pervaded ^vprf+++xvbnx+=pervaded
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
courtyard ^nn++++=courtyard
the ^ati++++=the
canopy ^nn++++=canopy
had ^md"++pmd"++=had
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
slung ^vwbn+++xvbn+=slung
on ^in++++=on
its ^pp$+it+++=its
bamboo ^nn+++??+=bamboo
poles ^nns++++=poles;
; ^zz++++=EXTRAWORD
the ^ati++++=the
chandeliers ^nns+nom+++=chandeliers
with ^in++++=with
their ^pp$+pp3+++=their
tinkling ^vbg+nom++xvbg+=tinkling
sound ^nn++++=sound
must ^md+nec+++=must
be ^vb+be+aux++=be
hung ^vpsv++agls+xvbnx+=hung
in ^in++++=in
each ^dt++++=each
room ^nn++++=room
and ^cc++++=and
verandah ^nn++++=verandah.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
end ^nn++++=end
of ^in++++=of
hurry ^nn++++=hurry
and ^cc++++=and
excitement ^nn+nom+++=excitement.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
in ^in++++=in
my ^pp$+pp1+++=my
study ^nn++++=study,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
through ^in++++=through
the ^ati++++=the
accounts ^nns++++=accounts,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
some ^dti++++=some
one ^cd1++++=one
entered ^vbd+++xvbn+=entered,
, ^zz++++=EXTRAWORD
saluting ^vbg+++xvbg+=saluting
respectfully ^rb+cnj+++=respectfully,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stood ^vbd+++xvbn+=stood
before ^in++++=before
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Rahmun ^np+++??+=Rahmun
the ^ati++++=the
Cabuliwallah ^np+++??+=Cabuliwallah.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
recognise ^vb+vprv+++=recognise
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
no ^at++++=no
bag ^nn++++=bag,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
the ^ati++++=the
long ^jj+atrb+++=long
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
the ^ati++++=the
same ^ap++++=same
vigour ^nn++++=vigour
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
have ^vbi++vrb++=have.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
smiled ^vbd+++xvbnx+=smiled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
him ^pp3o+pp3+++=him
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
come ^vb++++=come,
, ^zz++++=EXTRAWORD
Rahmun ^np+++??+=Rahmun?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Last
last ^rb++++=EXTRAWORD
evening ^nn++++=evening,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
released ^vpsv++agls+xvbnx+=released
from ^in++++=from
jail ^nn++++=jail."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
struck ^vbd+++xvbn+=struck
harsh ^jj++++=harsh
upon ^in++++=upon
my ^pp$+pp1+++=my
ears ^nns++++=ears.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
never ^rb++++=never
before ^cs+sub+++=before
talked ^nn++++=talked
with ^in++++=with
one ^cd1++++=one
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
wounded ^vprf+++xvbnx+=wounded
his ^pp$+pp3+++=his
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
heart ^nn++++=heart
shrank ^vbd+++xvbn+=shrank
within ^in++++=within
itself ^ppl++++=itself
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
realised ^vbd+vprv+tht0+xvbnx+=realised
this ^dt+pdem+++=this;
; ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
the ^ati++++=the
day ^nn++++=day
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
better ^jjr++++=better-omened
- ^zz++++=EXTRAWORD
omened ^jj+++xvbn+=EXTRAWORD
had ^vb+hv+aux++=had
he ^pp3a+pp3+++=he
not ^xnot++not++=not
turned ^vbd+++xvbn+=turned
up ^rb+phrv+++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
ceremonies ^nns++++=ceremonies
going ^vwbg+++xvbg+=going
on ^in+strn+++=on,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
busy ^jj+pred+++=busy.
. ^zz++++=EXTRAWORD
Could ^md+pos+++=Could
you ^pp2+pp2+++=you
perhaps ^rb++++=perhaps
come ^vprf+++xvbn+=come
another ^dt++++=another
day ^nn++++=day?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
once ^rb"+tm+++=once
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
to ^to++++=to
go ^vbi++++=go;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^ql++++=as
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
door ^nn++++=door
he ^pp3a+pp3+++=he
hesitated ^vbd+++xvbnx+=hesitated,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="May
may ^md+pos+++=EXTRAWORD
I ^pp1a+pp1+++=I
not ^xnot++not++=not
see ^vb+vprv+++=see
the ^ati++++=the
little ^jj+atrb+++=little
one ^pn++++=one,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
belief ^nn++++=belief
that ^tht+ncmp+++=that
Mini ^np+++??+=Mini
was ^vbd+bedz+vrb++=was
still ^rb++++=still
the ^ati++++=the
same ^ap++++=same.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
pictured ^vprf+++xvbnx+=pictured
her ^pp$+pp3+++=her
running ^jj+++xvbg+=running
to ^in++++=to
him ^pp3o+pp3+++=him
as ^ql++++=as
she ^pp3a+pp3+++=she
used ^vbd+++xvbnx+=used,
, ^zz++++=EXTRAWORD
calling ^vbg+nom++xvbg+=calling
" ^zz++++="O
o ^zz++++=EXTRAWORD
Cabuliwallah ^np+++??+=Cabuliwallah!
! ^zz++++=EXTRAWORD
Cabuliwallah ^np+++??+=Cabuliwallah!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
imagined ^vprf+++xvbnx+=imagined
too ^ql++++=too
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
would ^md+prd+++=would
laugh ^vb++++=laugh
and ^cc++++=and
talk ^nn++++=talk
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
as ^in++++=as
of ^in"++++=of
old ^jj++++=old.
. ^zz++++=EXTRAWORD
In ^in++++=In
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
in ^in++++=in
memory ^nn++++=memory
of ^in++++=of
former ^ap++++=former
days ^nns++++=days
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought,
, ^zz++++=EXTRAWORD
carefully ^rb++++=carefully
wrapped ^vwbn+++xvbn+=wrapped
up ^rp++++=up
in ^in++++=in
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
a ^ap++++=a
few ^ap"++++=few
almonds ^nns++++=almonds
and ^cc++++=and
raisins ^nns++++=raisins
and ^cc++++=and
grapes ^nns++++=grapes,
, ^zz++++=EXTRAWORD
obtained ^xvbn+++xvbn+=obtained
somehow ^rb++++=somehow
from ^in++++=from
a ^at++++=a
countryman ^nn+nom+++=countryman;
; ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
own ^ap++++=own
little ^jj+atrb+++=little
fund ^nn++++=fund
was ^vbd+bedz+aux++=was
dispersed ^vpsv++agls+xvbnx+=dispersed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
again ^rb+tm+++=again:
: ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
ceremony ^nn++++=ceremony
in ^in++++=in
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
will ^md+prd+++=will
not ^xnot++not++=not
be ^vb+be+vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
see ^vb+vprv+++=see
any ^dti++++=any
one ^cd1++++=one
to ^to++++=to-day."
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man's
's ^$++++=EXTRAWORD
face ^nn++++=face
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
