By ^in++++=BY
approaching ^vwbg+++xvbg+=approaching
with ^in++++=with
the ^ati++++=the
hackney ^np++++=hackney,
, ^zz++++=EXTRAWORD
laden ^j+++xvbn+=laden
with ^in++++=with
money ^nn++++=money-bags;
- ^zz++++=EXTRAWORD
bags ^nns++++=EXTRAWORD
; ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
of ^in++++=of
a ^at++++=a
certainty ^nn++++=certainty,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
to ^in++++=to
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
" ^zz++++="this
this ^dt+pdem+++=EXTRAWORD
will ^md+prd+++=will
be ^vb+be+vrb++=be
too ^ql++++=too
tempting ^jj+++xvbg+=tempting
a ^at++++=a
spoil ^nn++++=spoil
for ^in++++=for
these ^dt+dem+++=these
wild ^jj+atrb+++=wild
hunters ^nns+nom+++=hunters
of ^in++++=of
the ^ati++++=the
mountains ^nns++++=mountains."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Pelayo ^np+++??+=Pelayo,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
no ^at++++=no
more ^rbr++++=more
notice ^nn++++=notice
of ^in++++=of
the ^ati++++=the
gold ^nn++++=gold
than ^in++++=than
if ^cs+cnd+++=if
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
so ^ql++++=so
much ^ap++++=much
dross ^nns+++??+=dross;
; ^zz++++=EXTRAWORD
at ^in++++=at
which ^whp+rel+pied++=which
the ^ati++++=the
honest ^jj++++=honest
burgher ^jjr++++=burgher
marvelled ^jj+++xvbn+=marvelled
exceedingly ^rb++++=exceedingly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ordered ^vbd+vsua++xvbnx+=ordered
that ^tht+vcmp+++=that
the ^ati++++=the
wounds ^nns++++=wounds
of ^in++++=of
the ^ati++++=the
merchant ^nn+nom+++=merchant
should ^md+nec+++=should
be ^vb+be+aux++=be
dressed ^vpsv++agls+xvbnx+=dressed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
own ^ap++++=own
examined ^jj+++xvbn+=examined.
. ^zz++++=EXTRAWORD
On ^in++++=On
taking ^nn++++=taking
off ^in+pl+++=off
his ^pp$+pp3+++=his
cuirass ^nns+++??+=cuirass,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
wound ^nn+++xvbn+=wound
was ^vbd+bedz+aux++=was
found ^vpsv++agls+xvbnx+=found
to ^to+vcmp+++=to
be ^vbi++vrb++=be
but ^cc++++=but
slight ^jj++++=slight;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
men ^nns++++=men
were ^vbd+bed+vrb++=were
so ^ql+emph+++=so
exasperated ^jj++++=exasperated
at ^rb++++=at
seeing ^vbg+vprv++xvbg+=seeing
his ^pp$+pp3+++=his
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
would ^md+prd+++=would
have ^vb+hv+aux++=have
put ^vprf+++xvbnx+=put
the ^ati++++=the
captive ^jj+atrb+++=captive
robbers ^nns+nom+++=robbers
to ^in++++=to
instant ^jj+atrb+++=instant
death ^nn++++=death,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
he ^pp3a+pp3+++=he
not ^xnot++not++=not
forbidden ^jj+++xvbn+=forbidden
them ^pp3o+pp3+++=them
to ^to++++=to
do ^vbi++++=do
them ^pp3o+pp3+++=them
any ^dti++++=any
harm ^nn++++=harm.
. ^zz++++=EXTRAWORD
The ^ati++++=The
huntsmen ^jj+++xvbn+=huntsmen
now ^rn+tm+++=now
made ^vbd+++xvbn+=made
a ^at++++=a
great ^jj+atrb+++=great
fire ^nn++++=fire
at ^rb++++=at
the ^ati++++=the
foot ^nn++++=foot
of ^in++++=of
a ^at++++=a
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bringing ^vbg+++xvbg+=bringing
a ^at++++=a
boar ^nn++++=boar
which ^whp+rel+obj++=which
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
killed ^vprf+++xvbnx+=killed,
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut
off ^in+pl+++=off
portions ^nns+nom+++=portions
and ^cc++++=and
roasted ^jj+++xvbn+=roasted
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
broiled ^jj+++xvbn+=broiled
them ^pp3o+pp3+++=them
on ^in++++=on
the ^ati++++=the
coals ^nns++++=coals.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
drawing ^nvbg+++xvbg+=drawing
forth ^np++++=forth
loaves ^nns++++=loaves
of ^in++++=of
bread ^nn++++=bread
from ^in++++=from
their ^pp$+pp3+++=their
wallets ^nns+nom+++=wallets,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
devoured ^vbd+++xvbnx+=devoured
their ^pp$+pp3+++=their
food ^nn++++=food
half ^nn++++=half
raw ^jj++++=raw,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
hungry ^jj+atrb+++=hungry
relish ^nn++++=relish
of ^in++++=of
huntsmen ^jj+++xvbn+=huntsmen
and ^cc++++=and
mountaineers ^nns+nom+++=mountaineers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
merchant ^nn+nom+++=merchant,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
at ^rb++++=at
all ^abn++++=all
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wondered ^vbd+vprv++xvbn+=wondered,
, ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
never ^rb++++=never
beheld ^nn+++??+=beheld
so ^ql+emph+++=so
savage ^jj++++=savage
a ^at++++=a
repast ^nn++++=repast.
. ^zz++++=EXTRAWORD
Pelayo ^np+++??+=Pelayo
then ^rn+tm+++=then
inquired ^vbd+++xvbn+=inquired
of ^in++++=of
them ^pp3o+pp3+++=them
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=did
not ^xnot++not++=not
desire ^nn++++=desire
to ^to+ncmp+++=to
eat ^vbi++++=eat;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
too ^ql++++=too
much ^ap++++=much
in ^in++++=in
awe ^nn++++=awe
of ^in++++=of
him ^pp3o+pp3+++=him
to ^to++++=to
decline ^vbi++++=decline,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
they ^pp3a+pp3+++=they
felt ^vbd+vprv++xvbnx+=felt
a ^at++++=a
loathing ^nn++++=loathing
at ^in++++=at
the ^ati++++=the
thought ^nn+++xvbn+=thought
of ^in++++=of
partaking ^nn++++=partaking
of ^in++++=of
this ^dt+dem+++=this
hunter ^nn++++=hunter's
's ^$++++=EXTRAWORD
fare ^nn++++=fare;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
ordered ^vbd+vsua++xvbnx+=ordered
a ^at++++=a
linen ^nn++++=linen
cloth ^nn++++=cloth
to ^to++++=to
be ^vbi+vbi+aux++=be
spread ^vpsv++agls+xvbnx+=spread
under ^in++++=under
the ^ati++++=the
shade ^nn++++=shade
of ^in++++=of
a ^at++++=a
great ^jj+atrb+++=great
oak ^nn++++=oak,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
grassy ^jj+atrb+++=grassy
margin ^nn++++=margin
of ^in++++=of
a ^at++++=a
clear ^jj+atrb+++=clear
running ^jj+atrb++xvbg+=running
stream ^nn++++=stream;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
their ^pp$+pp3+++=their
astonishment ^nn+nom+++=astonishment,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
served ^vpsv++agls+xvbnx+=served,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
with ^in++++=with
the ^ati++++=the
flesh ^nn++++=flesh
of ^in++++=of
the ^ati++++=the
boar ^nn++++=boar,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
dainty ^jj+atrb+++=dainty
cheer ^nn++++=cheer,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
the ^ati++++=the
merchant ^nn+nom+++=merchant
had ^vb+hv+aux++=had
scarcely ^rb+down+splt++=scarcely
hoped ^vprf+++xvbnx+=hoped
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
walls ^nns++++=walls
of ^in++++=of
his ^pp$+pp3+++=his
native ^jj+atrb+++=native
city ^nn++++=city
of ^in++++=of
Bordeaux ^np++++=Bordeaux.
. ^zz++++=EXTRAWORD
The ^ati++++=The
good ^jj++++=good
burgher ^jjr++++=burgher
was ^vbd+bedz+vrb++=was
of ^in++++=of
a ^at++++=a
community ^nn+nom+++=community
renowned ^jj++++=renowned
for ^in++++=for
gastronomic ^jj+atrb+++=gastronomic
prowess ^nns+nom+++=prowess:
: ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
fears ^nns++++=fears
having ^xvbg+++xvbg+=having
subsided ^vprf+++xvbn+=subsided,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
appetite ^nn++++=appetite
was ^vbd+bedz+aux++=was
now ^rn+tm+splt++=now
awakened ^vpsv++agls+xvbnx+=awakened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
addressed ^vbd+++xvbnx+=addressed
himself ^ppl+pp3+++=himself
manfully ^rb++++=manfully
to ^in++++=to
the ^ati++++=the
viands ^nns+++??+=viands
that ^tht+rel+subj++=that
were ^vbd+bed+aux++=were
set ^vpsv++agls+xvbnx+=set
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
not ^xnot++not++=not
eat ^vb++++=eat:
: ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
ever ^rb++++=ever
and ^cc++++=and
anon ^nn+++??+=anon
stealing ^vwbg+++xvbg+=stealing
to ^in++++=to
gaze ^nn++++=gaze
on ^in++++=on
Pelayo ^np+++??+=Pelayo,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
she ^pp3a+pp3+++=she
regarded ^vbd+++xvbnx+=regarded
with ^in++++=with
gratitude ^nn++++=gratitude
for ^in++++=for
his ^pp$+pp3+++=his
protection ^nn+nom+++=protection,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
admiration ^nn+nom+++=admiration
for ^in++++=for
his ^pp$+pp3+++=his
valor ^np++++=valor;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
laid ^vprf+++xvbnx+=laid
aside ^rp++++=aside
his ^pp$+pp3+++=his
helmet ^nn++++=helmet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
beheld ^nn+++??+=beheld
his ^pp$+pp3+++=his
lofty ^np++++=lofty
countenance ^nn+nom+++=countenance,
, ^zz++++=EXTRAWORD
glowing ^jj+++xvbg+=glowing
with ^in++++=with
manly ^jj+atrb+++=manly
beauty ^nn++++=beauty,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
him ^pp3o+pp3+++=him
something ^pn++++=something
more ^ql++++=more
than ^cs+sub+++=than
mortal ^nn++++=mortal.
. ^zz++++=EXTRAWORD
The ^ati++++=The
heart ^nn++++=heart
of ^in++++=of
the ^ati++++=the
gentle ^jj+atrb+++=gentle
donzella ^nn+++??+=donzella,
, ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
the ^ati++++=the
ancient ^jj+atrb+++=ancient
chronicler ^nn+nom+++=chronicler,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
kind ^nn++++=kind
and ^cc++++=and
yielding ^vbg+++xvbg+=yielding;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+aux++=had
Pelayo ^np+++??+=Pelayo
thought ^vbd+++xvbn+=thought
fit ^jj++++=fit
to ^to+jcmp+++=to
ask ^vbi++++=ask
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
boon ^nn++++=boon
that ^tht+rel+++=that
love ^nn++++=love
and ^cc++++=and
beauty ^nn++++=beauty
could ^md+pos+++=could
bestow ^vb++++=bestow--doubtless
-- ^--+clp+++=EXTRAWORD
doubtless ^rb++++=EXTRAWORD
meaning ^nvbg+++xvbg+=meaning
her ^pp3o+pp3+++=her
fair ^jj+atrb+++=fair
hand ^nn++++=hand--she
-- ^--+clp+++=EXTRAWORD
she ^pp3a+pp3+++=EXTRAWORD
could ^md+pos+++=could
not ^xnot++not++=not
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
the ^ati++++=the
cruelty ^nn++++=cruelty
to ^to++++=to
say ^vbi+vpub+++=say
him ^pp3o+pp3+++=him
nay ^uh++++=nay.
. ^zz++++=EXTRAWORD
Pelayo ^np+++??+=Pelayo,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
no ^at++++=no
such ^abl++++=such
thoughts ^nns++++=thoughts:
: ^zz++++=EXTRAWORD
the ^ati++++=the
love ^nn++++=love
of ^in++++=of
woman ^nn++++=woman
had ^vb+hv+aux++=had
never ^rb++splt++=never
yet ^rb++++=yet
entered ^vbd+++xvbn+=entered
his ^pp$+pp3+++=his
heart ^nn++++=heart;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
regarded ^vbd+++xvbnx+=regarded
the ^ati++++=the
damsel ^nn++++=damsel
as ^in++++=as
the ^ati++++=the
fairest ^jjt++++=fairest
maiden ^jjb++++=maiden
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
ever ^rb++++=ever
beheld ^jj+++??+=beheld,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
beauty ^nn++++=beauty
caused ^vbd+++xvbn+=caused
no ^at++++=no
perturbation ^nn+nom+++=perturbation
in ^in++++=in
his ^pp$+pp3+++=his
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
repast ^nn++++=repast
was ^vbd+bedz+vrb++=was
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
Pelayo ^np+++??+=Pelayo
offered ^vbd+++xvbn+=offered
to ^to++++=to
conduct ^vbi++++=conduct
the ^ati++++=the
merchant ^nn+nom+++=merchant
and ^cc++++=and
his ^pp$+pp3+++=his
family ^nn++++=family
through ^in++++=through
the ^ati++++=the
defiles ^nns+++??+=defiles
of ^in++++=of
the ^ati++++=the
mountains ^nns++++=mountains,
, ^zz++++=EXTRAWORD
lest ^cs+sub+++=lest
they ^pp3a+pp3+++=they
should ^md+nec+++=should
be ^vb+be+aux++=be
molested ^vpsv++by+xvbnx+=molested
by ^in++++=by
any ^dti++++=any
of ^in++++=of
the ^ati++++=the
scattered ^jj+atrb++xvbn+=scattered
band ^nn++++=band
of ^in++++=of
robbers ^nns+nom+++=robbers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bodies ^nns++++=bodies
of ^in++++=of
the ^ati++++=the
slain ^nn+++??+=slain
marauders ^nns+nom+++=marauders
were ^vbd+bed+aux++=were
buried ^vpsv++agls+xvbnx+=buried,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
corpse ^nn++++=corpse
of ^in++++=of
the ^ati++++=the
servant ^nn+nom+++=servant
was ^vbd+bedz+aux++=was
laid ^vpsv++agls+xvbnx+=laid
upon ^in++++=upon
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
horses ^nns++++=horses
captured ^vbd+++xvbn+=captured
in ^in++++=in
the ^ati++++=the
battle ^nn++++=battle.
. ^zz++++=EXTRAWORD
Having ^xvbg+++xvbg+=Having
formed ^vprf+++xvbn+=formed
their ^pp$+pp3+++=their
cavalcade ^nn+++??+=cavalcade,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
pursued ^vbd+++xvbnx+=pursued
their ^pp$+pp3+++=their
way ^nn++++=way
slowly ^rb++++=slowly
up ^rp++++=up
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
steep ^jj++++=steep
and ^cc++++=and
winding ^xvbg+++xvbg+=winding
passes ^vbz++++=passes
of ^in++++=of
the ^ati++++=the
Pyrenees ^nns+nom+++=Pyrenees.
. ^zz++++=EXTRAWORD
Toward ^in++++=Toward
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
arrived ^vbd+++xvbnx+=arrived
at ^rb++++=at
the ^ati++++=the
dwelling ^jj+++xvbg+=dwelling
of ^in++++=of
a ^at++++=a
holy ^jj+atrb+++=holy
hermit ^nn++++=hermit.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
hewn ^vpsv++agls+xvbnx+=hewn
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
living ^jj+++xvbg+=living
rock ^npl++++=rock;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
cross ^nn++++=cross
over ^in++++=over
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
before ^cs+sub+++=before
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^nn++++=great
spreading ^vwbg+++xvbg+=spreading
oak ^nn++++=oak,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
sweet ^nn++++=sweet
spring ^vb++++=spring
of ^in++++=of
water ^nn++++=water
at ^in++++=at
its ^pp$+it+++=its
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
The ^ati++++=The
body ^nn++++=body
of ^in++++=of
the ^ati++++=the
faithful ^jj+atrb+++=faithful
servant ^nn+nom+++=servant
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
in ^in++++=in
the ^ati++++=the
defence ^nn+nom+++=defence
of ^in++++=of
his ^pp$+pp3+++=his
lord ^npt++++=lord,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
buried ^vpsv++agls+xvbnx+=buried
close ^jj++++=close
by ^in++++=by
the ^ati++++=the
wall ^nn++++=wall
of ^in++++=of
this ^dt+dem+++=this
sacred ^jj+atrb+++=sacred
retreat ^nn++++=retreat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
hermit ^nn++++=hermit
promised ^vbd+++xvbn+=promised
to ^to+vcmp+++=to
perform ^vbi++++=perform
masses ^nns++++=masses
for ^in++++=for
the ^ati++++=the
repose ^nn++++=repose
of ^in++++=of
his ^pp$+pp3+++=his
soul ^nn++++=soul.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Pelayo ^np+++??+=Pelayo
obtained ^vwbn+++xvbn+=obtained
from ^in++++=from
the ^ati++++=the
holy ^jj+atrb+++=holy
father ^nn++++=father
consent ^nn++++=consent
that ^tht+rel+obj++=that
the ^ati++++=the
merchant ^nn+nom+++=merchant's
's ^$++++=EXTRAWORD
wife ^nn++++=wife
and ^cc++++=and
daughter ^nn+nom+++=daughter
should ^md+nec+++=should
pass ^vb++++=pass
the ^ati++++=the
night ^nn++++=night
within ^in++++=within
his ^pp$+pp3+++=his
cell ^nn++++=cell;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
hermit ^nn++++=hermit
made ^vbd+++xvbn+=made
beds ^nns++++=beds
of ^in++++=of
moss ^np++++=moss
for ^in++++=for
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
them ^pp3o+pp3+++=them
his ^pp$+pp3+++=his
benediction ^nn+nom+++=benediction;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
damsel ^nn++++=damsel
found ^vbd+vprv++xvbn+=found
little ^ap++++=little
rest ^nn++++=rest,
, ^zz++++=EXTRAWORD
so ^ql++++=so
much ^ap++++=much
were ^vbd+bed+vrb++=were
her ^pp$+pp3+++=her
thoughts ^nns++++=thoughts
occupied ^vwbn+++xvbn+=occupied
by ^in++++=by
the ^ati++++=the
youthful ^jj+atrb+++=youthful
champion ^nn++++=champion
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
rescued ^vprf+++xvbnx+=rescued
her ^pp$+pp3+++=her
from ^in++++=from
death ^nn++++=death
or ^cc++++=or
dishonor ^nn++++=dishonor.
. ^zz++++=EXTRAWORD
Pelayo ^np+++??+=Pelayo,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
visited ^vpsv++by+xvbnx+=visited
by ^in++++=by
no ^at++++=no
such ^abl++++=such
wandering ^jj+++xvbg+=wandering
of ^in++++=of
the ^ati++++=the
mind ^nn++++=mind;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
wrapping ^jj+++xvbg+=wrapping
himself ^ppl+pp3+++=himself
in ^in++++=in
his ^pp$+pp3+++=his
mantle ^nn++++=mantle,
, ^zz++++=EXTRAWORD
slept ^j+++xvbn+=slept
soundly ^rb++++=soundly
by ^in++++=by
the ^ati++++=the
fountain ^nn++++=fountain
under ^in++++=under
the ^ati++++=the
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
At ^in++++=At
midnight ^nn++++=midnight,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
every ^at++++=every
thing ^nn++++=thing
was ^vbd+bedz+aux++=was
buried ^vpsv++agls+xvbnx+=buried
in ^in++++=in
deep ^jj+atrb+++=deep
repose ^nn++++=repose,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
awakened ^vpsv++agls+xvbnx+=awakened
from ^in++++=from
his ^pp$+pp3+++=his
sleep ^nn++++=sleep
and ^cc++++=and
beheld ^nn+++??+=beheld
the ^ati++++=the
hermit ^nn++++=hermit
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
beams ^nns++++=beams
of ^in++++=of
the ^ati++++=the
moon ^np++++=moon
shining ^vwbg+++xvbg+=shining
upon ^in++++=upon
his ^pp$+pp3+++=his
silver ^nn++++=silver
hair ^nn++++=hair
and ^cc++++=and
beard ^nn++++=beard.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
time ^nn++++=time,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
latter ^ap++++=latter,
, ^zz++++=EXTRAWORD
" ^zz++++="to
to ^to++++=EXTRAWORD
be ^vbi+vbi+aux++=be
sleeping ^vbg+++xvbgx+=sleeping;
; ^zz++++=EXTRAWORD
arise ^vb++++=arise
and ^cc+phrs+++=and
listen ^vb++++=listen
to ^in++++=to
my ^pp$+pp1+++=my
words ^nns++++=words,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hear ^vb+vprv+++=hear
of ^in++++=of
the ^ati++++=the
great ^jj+atrb+++=great
work ^nn++++=work
for ^in++++=for
which ^whp+rel+pied++=which
thou ^pp2+pp2+++=thou
art ^nn++++=art
chosen ^vbd+++xvbn+=chosen!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Pelayo ^np+++??+=Pelayo
arose ^vbd+++xvbn+=arose
and ^cc+phrs+++=and
seated ^vbd+++xvbn+=seated
himself ^ppl+pp3+++=himself
on ^in++++=on
a ^at++++=a
rock ^nn++++=rock,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
hermit ^nn++++=hermit
continued ^vbd+++xvbn+=continued
his ^pp$+pp3+++=his
discourse ^nn++++=discourse.
. ^zz++++=EXTRAWORD
" ^zz++++="Behold,"
behold ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
ruin ^nn++++=ruin
of ^in++++=of
Spain ^np++++=Spain
is ^vbz+bez+vrb++=is
at ^in++++=at
hand ^nn++++=hand!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
will ^md+prd+++=will
be ^vb+be+aux++=be
delivered ^vpsv++agls+xvbnx+=delivered
into ^in++++=into
the ^ati++++=the
hands ^nns++++=hands
of ^in++++=of
strangers ^nns+nom+++=strangers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
will ^md+prd+++=will
become ^vb++++=become
a ^at++++=a
prey ^nn++++=prey
to ^in++++=to
the ^ati++++=the
spoiler ^nn++++=spoiler.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
children ^nns++++=children
will ^md+prd+++=will
be ^vb+be+vrb++=be
slain ^nn+++??+=slain
or ^cc++++=or
carried ^vpsv++agls+xvbn+=carried
into ^in++++=into
captivity ^nn+nom+++=captivity;
; ^zz++++=EXTRAWORD
or ^cc+cls+++=or
such ^abl++++=such
as ^ql++++=as
may ^md+pos+++=may
escape ^vb++++=escape
these ^dt+dem+++=these
evils ^nns++++=evils,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
harbor ^vb++++=harbor
with ^in++++=with
the ^ati++++=the
beasts ^nns++++=beasts
of ^in++++=of
the ^ati++++=the
forest ^nn++++=forest
or ^cc++++=or
the ^ati++++=the
eagles ^nns++++=eagles
of ^in++++=of
the ^ati++++=the
mountain ^nn++++=mountain.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thorn ^nn++++=thorn
and ^cc++++=and
bramble ^nn++++=bramble
will ^md+prd+++=will
spring ^vb++++=spring
up ^rp++++=up
where ^wrb+who+++=where
now ^rn+tm+++=now
are ^vb+ber+aux++=are
seen ^vpsv++agls+xvbnx+=seen
the ^ati++++=the
cornfield ^nn+++??+=cornfield,
, ^zz++++=EXTRAWORD
the ^ati++++=the
vine ^nn++++=vine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
olive ^nn++++=olive;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hungry ^jj+atrb+++=hungry
wolves ^nps++++=wolves
will ^md+prd+++=will
roam ^vb++++=roam
in ^in++++=in
place ^in"++++=place
of ^in"++++=of
peaceful ^jj+atrb+++=peaceful
flocks ^nns++++=flocks
and ^cc++++=and
herds ^nns++++=herds.
