One ^cd1++++=One
side ^nn++++=side,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
a ^at++++=a
knoll ^np++++=knoll,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
house ^nn++++=house
of ^in++++=of
the ^ati++++=the
king ^nn++++=king,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
chief ^jjb++++=chief.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
much ^ap++++=much
like ^in++++=like
the ^ati++++=the
others ^aps++++=others,
, ^zz++++=EXTRAWORD
except ^cs+sub+++=except
that ^cs"++++=that
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
larger ^jjr+pred+++=larger,
, ^zz++++=EXTRAWORD
a ^at++++=a
chamber ^nn++++=chamber
in ^in++++=in
front ^nn++++=front
serving ^vwbg+++xvbg+=serving
as ^ql++++=as
an ^at++++=an
executive ^nn++++=executive-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
king ^npt++++=king
disposes ^nns+++??+=disposes
of ^in+ppvb+++=of
the ^ati++++=the
business ^nns+nom+++=business
of ^in++++=of
his ^pp$+pp3+++=his
rulership ^nn+nom+++=rulership.
. ^zz++++=EXTRAWORD
Into ^in++++=Into
this ^dt+dem+++=this
audience ^nn+nom+++=audience-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
led ^vpsv++agls+xvbnx+=led,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
the ^ati++++=the
king ^nn++++=king
himself ^ppl+pp3+++=himself
appeared ^vbd+seem++xvbn+=appeared.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
dressed ^vpsv++agls+xvbnx+=dressed
with ^in++++=with
more ^rbr++++=more
barbaric ^jj+atrb+++=barbaric
profusion ^nn++++=profusion
than ^in++++=than
his ^pp$+pp3+++=his
subjects ^nns++++=subjects;
; ^zz++++=EXTRAWORD
about ^in++++=about
his ^pp$+pp3+++=his
neck ^nn++++=neck
and ^cc++++=and
in ^in++++=in
his ^pp$+pp3+++=his
ears ^nns++++=ears
were ^vbd+bed+vrb++=were
many ^ap++++=many
fine ^jj+atrb+++=fine
pieces ^nns++++=pieces
of ^in++++=of
jewelry ^nn++++=jewelry
of ^in++++=of
gold ^nn++++=gold
and ^cc++++=and
silver ^nn++++=silver,
, ^zz++++=EXTRAWORD
evidently ^rb++++=evidently
the ^ati++++=the
work ^nn++++=work
of ^in++++=of
European ^jj+atrb+++=European
artisans ^nns+nom+++=artisans,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
worn ^vpsv++agls+xvbn+=worn
with ^in++++=with
a ^at++++=a
complete ^nn++++=complete
disregard ^vb++++=disregard
of ^in++++=of
their ^pp$+pp3+++=their
original ^jj+atrb+++=original
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king,
, ^zz++++=EXTRAWORD
a ^at++++=a
large ^jj++++=large,
, ^zz++++=EXTRAWORD
strong ^jj++++=strong,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
handsome ^jj+atrb+++=handsome
man ^nn++++=man,
, ^zz++++=EXTRAWORD
received ^j+++xvbn+=received
us ^pp1o+pp1+++=us
with ^in++++=with
a ^at++++=a
kindly ^rb++++=kindly
smile ^nn++++=smile;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
ever ^rb++++=ever
a ^at++++=a
human ^jj+atrb+++=human
face ^nn++++=face
showed ^vbd+vprv++xvbn+=showed
kindness ^nns+nom+++=kindness
of ^in++++=of
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
us ^pp1o+pp1+++=us
to ^to++++=to
understand ^vbi+vprv+++=understand
at ^rb++++=at
once ^rb"+tm+++=once
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
most ^ql+emph+++=most
welcome ^vb++++=welcome,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
sympathized ^vbd+++xvbnx+=sympathized
with ^in++++=with
us ^pp1o+pp1+++=us
in ^in++++=in
our ^pp$+pp1+++=our
distress ^nns+nom+++=distress,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
all ^abn++++=all
our ^pp$+pp1+++=our
wants ^nns++++=wants
should ^md+nec+++=should
be ^vb+be+aux++=be
attended ^vpsv++agls+xvbnx+=attended
to ^in++++=to
until ^cs+sub+++=until
means ^nns++++=means
should ^md+nec+++=should
be ^vb+be+aux++=be
found ^vpsv++agls+xvbnx+=found
for ^in++++=for
restoring ^xvbg+++xvbg+=restoring
us ^pp1o+pp1+++=us
to ^in++++=to
our ^pp$+pp1+++=our
country ^nn++++=country,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
sending ^jj+++xvbg+=sending
us ^pp1o+pp1+++=us
whithersoever ^jjr++++=whithersoever
else ^rb+cnj+++=else
we ^pp1a+pp1+++=we
might ^md+pos+++=might
desire ^nn++++=desire
to ^to+ncmp+++=to
go ^vbi++++=go.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
at ^rb++++=at
all ^abn++++=all
likely ^jj++++=likely,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
( ^zz++++=(for
for ^in++++=EXTRAWORD
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
German ^jj++++=German
a ^rb++++=a
little ^rb"++++=little),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
any ^dti++++=any
vessel ^nn++++=vessel
from ^in++++=from
the ^ati++++=the
outside ^jjb+atrb+++=outside
world ^nn++++=world
would ^md+prd+++=would
ever ^rb++splt++=ever
visit ^vb++++=visit
the ^ati++++=the
island ^nn++++=island,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
be ^vbi++vrb++=be
unknown ^jj+pred+++=unknown
to ^in++++=to
navigators ^nns++++=navigators,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
law ^nn++++=law
upon ^in++++=upon
the ^ati++++=the
island ^nn++++=island
that ^tht+rel+obj++=that
the ^ati++++=the
inhabitants ^nns+nom+++=inhabitants
of ^in++++=of
no ^at++++=no
other ^ap++++=other
islands ^nns++++=islands
should ^md+nec+++=should
approach ^vb++++=approach.
. ^zz++++=EXTRAWORD
At ^rb++++=At
certain ^jj+atrb+++=certain
times ^nns++++=times
of ^in++++=of
the ^ati++++=the
moon ^nn++++=moon,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
sent ^vbd+++xvbnx+=sent
a ^at++++=a
boat ^nn++++=boat
to ^in++++=to
an ^at++++=an
island ^nn++++=island,
, ^zz++++=EXTRAWORD
many ^ap++++=many
leagues ^nns++++=leagues
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
to ^to++++=to
bear ^vbi+vprv+++=bear
some ^dti++++=some
rare ^jj+atrb+++=rare
products ^nns++++=products
of ^in++++=of
his ^pp$+pp3+++=his
people ^nns++++=people
in ^in++++=in
exchange ^in"++++=exchange
for ^in"++++=for
other ^ap++++=other
commodities ^nns+nom+++=commodities,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
should ^md+nec+++=should
we ^pp1a+pp1+++=we
so ^ql++++=so
desire ^vb++++=desire,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
might ^md+pos+++=might
be ^vb+be+aux++=be
taken ^vpsv++agls+xvbnx+=taken,
, ^zz++++=EXTRAWORD
one ^pn++++=one
at ^in++++=at
a ^at++++=a
time ^nn++++=time,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
boat ^nn++++=boat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thus ^rb+cnj+++=thus
eventually ^rb+tm+++=eventually
be ^vb+be+aux++=be
put ^vpsv++agls+xvbnx+=put
in ^rb+phrv+++=in
the ^ati++++=the
way ^nn++++=way
of ^in++++=of
passing ^xvbg+++xvbg+=passing
vessels ^nns++++=vessels.
. ^zz++++=EXTRAWORD
With ^in++++=With
what ^wdt+who+++=what
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
be ^vbi++vrb++=be
an ^at++++=an
embarrassed ^jj+atrb++xvbn+=embarrassed
hesitation ^nn+nom+++=hesitation,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
informed ^vbd+++xvbnx+=informed
us ^pp1o+pp1+++=us
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
compelled ^vpsv++agls+xvbnx+=compelled
to ^to+vcmp+++=to
impose ^vbi++++=impose
a ^at++++=a
certain ^jj+atrb+++=certain
mild ^jj+atrb+++=mild
restraint ^nn++++=restraint
upon ^in++++=upon
us ^pp1o+pp1+++=us--one
-- ^--+clp+++=EXTRAWORD
one ^cd1++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
hurried ^vbd+++xvbnx+=hurried
to ^to++++=to
add ^vbi+vpub+++=add,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
in ^in++++=in
no ^at++++=no
way ^nn++++=way
interfere ^vb++++=interfere
with ^in++++=with
our ^pp$+pp1+++=our
comfort ^nn++++=comfort
or ^cc++++=or
pleasure ^nn++++=pleasure.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
be ^vb+be+aux++=be
kept ^vpsv++agls+xvbnx+=kept
apart ^in++++=apart
from ^in"++++=from
his ^pp$+pp3+++=his
people ^nns++++=people,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
simple ^jj+pred+++=simple
and ^cc+phrs+++=and
happy ^jj++++=happy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
feared ^vbd+vprv++xvbnx+=feared
that ^tht+vcmp+++=that
association ^nn+nom+++=association
with ^in++++=with
us ^pp1o+pp1+++=us
would ^md+prd+++=would
bring ^vb++++=bring
discontent ^nn++++=discontent
among ^in++++=among
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
present ^jj+atrb+++=present
condition ^nn+nom+++=condition
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
about ^in++++=about
solely ^rb++++=solely
through ^in++++=through
the ^ati++++=the
policy ^nn++++=policy
of ^in++++=of
complete ^jj+atrb+++=complete
isolation ^nn+nom+++=isolation
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
followed ^vpsv++agls+xvbnx+=followed
in ^in++++=in
the ^ati++++=the
past ^nn++++=past.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
received ^vbd+++xvbn+=received
this ^dt+dem+++=this
communication ^nn+nom+++=communication
with ^in++++=with
a ^at++++=a
delight ^nn++++=delight
which ^whp+rel+obj++=which
we ^pp1a+pp1+++=we
took ^vbd+++xvbn+=took
no ^at++++=no
pains ^nns++++=pains
to ^to++++=to
conceal ^vbi++++=conceal;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
king ^npt++++=king
seemed ^vbd+seem++xvbn+=seemed
touched ^vpsv++by+xvbn+=touched
by ^in++++=by
our ^pp$+pp1+++=our
expressions ^nns++++=expressions
of ^in++++=of
gratitude ^nn++++=gratitude.
. ^zz++++=EXTRAWORD
So ^rb++++=So
in ^in++++=in
a ^rb++++=a
little ^rb"++++=little
while ^cs+sub+++=while
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
established ^vpsv++agls+xvbnx+=established
as ^ql++++=as
a ^at++++=a
colony ^nn++++=colony
about ^in++++=about
three ^cd++++=three
miles ^nns++++=miles
from ^in++++=from
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
the ^ati++++=the
quick ^jj+atrb+++=quick
hands ^nns++++=hands
of ^in++++=of
the ^ati++++=the
natives ^nns++++=natives
having ^xvbg+++xvbg+=having
made ^vprf+++xvbn+=made
for ^in+ppvb+++=for
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
poles ^nn++++=poles,
, ^zz++++=EXTRAWORD
matting ^nn++++=matting,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thatch ^nn++++=thatch,
, ^zz++++=EXTRAWORD
a ^at++++=a
sufficient ^jj+atrb+++=sufficient
number ^nn++++=number
of ^in++++=of
houses ^nns++++=houses
for ^in++++=for
our ^pp$+pp1+++=our
comfort ^nn++++=comfort;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
king ^npt++++=king
placed ^vwbn+++xvbn+=placed
at ^rb++++=at
our ^pp$+pp1+++=our
disposal ^nn+nom+++=disposal
a ^at++++=a
large ^jj+atrb+++=large
acreage ^nn+nom+++=acreage
for ^in++++=for
our ^pp$+pp1+++=our
use ^nn++++=use,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
should ^md+nec+++=should
desire ^nn++++=desire
to ^to+ncmp+++=to
help ^vbi++++=help
ourselves ^ppls+pp1+++=ourselves
with ^in++++=with
farming ^xvbg+++xvbg+=farming;
; ^zz++++=EXTRAWORD
for ^in++++=for
which ^whp+rel+pied++=which
purpose ^nn++++=purpose
an ^at++++=an
intelligent ^jj+atrb+++=intelligent
native ^nn++++=native
was ^vbd+bedz+aux++=was
sent ^vpsv++agls+xvbnx+=sent
to ^to++++=to
instruct ^vbi++++=instruct
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
10 ^cd++++=10
th ^zz++++=th
day ^nn++++=day
of ^in++++=of
May ^md+pos+++=May,
, ^zz++++=EXTRAWORD
1853 ^cd+date+++=1853,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
went ^vbd+++xvbn+=went
upon ^in++++=upon
the ^ati++++=the
island ^nn++++=island,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
14 ^cd++++=14
th ^zz++++=th
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
went ^vbd+++xvbn+=went
into ^in++++=into
colony ^nn++++=colony.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
pause ^vb++++=pause
to ^to++++=to
give ^vbi++++=give
any ^dti++++=any
further ^jjb+atrb+++=further
description ^nn+nom+++=description
of ^in++++=of
this ^dt+dem+++=this
beautiful ^jj+atrb+++=beautiful
island ^nn++++=island
and ^cc++++=and
our ^pp$+pp1+++=our
delightful ^jj+atrb+++=delightful
surroundings ^nns++++=surroundings,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
must ^md+nec+++=must
hasten ^vb++++=hasten
away ^rp+pl+++=away
to ^in++++=to
a ^at++++=a
relation ^nn+nom+++=relation
of ^in++++=of
the ^ati++++=the
terrible ^jj+atrb+++=terrible
things ^nns++++=things
which ^whp+rel+obj++=which
presently ^rb+tm+++=presently
befell ^nn+++??+=befell
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
upon ^in++++=upon
the ^ati++++=the
island ^nn++++=island
about ^in++++=about
a ^at++++=a
month ^nn++++=month,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
king ^npt++++=king
( ^zz++++=(who
who ^whp+who+++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
to ^to++++=to
visit ^vbi++++=visit
us ^pp1o+pp1+++=us
twice ^rb++++=twice)
) ^zz++++=EXTRAWORD
sent ^vwbn+++xvbn+=sent
a ^at++++=a
messenger ^nn+nom+++=messenger
to ^to++++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
a ^at++++=a
boat ^nn++++=boat
would ^md+prd+++=would
leave ^vb++++=leave
on ^in++++=on
the ^ati++++=the
morrow ^nn++++=morrow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
if ^cs+cnd+++=if
any ^dti++++=any
one ^pn++++=one
of ^in++++=of
us ^pp1o+pp1+++=us
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
go ^vbi++++=go
he ^pp3a+pp3+++=he
could ^md+pos+++=could
be ^vb+be+aux++=be
taken ^vpsv++agls+xvbnx+=taken.
. ^zz++++=EXTRAWORD
The ^ati++++=The
messenger ^np+nom+++=messenger
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
the ^ati++++=the
king ^nn++++=king's
's ^vbz+bez+vrb++0=EXTRAWORD
best ^jjt+atrb+++=best
judgment ^nn+nom+++=judgment
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
the ^ati++++=the
sickly ^jj+atrb+++=sickly
ones ^cd1s++++=ones
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
go ^vb++++=go
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
event ^nn++++=event
of ^in++++=of
serious ^jj+atrb+++=serious
illness ^nns+nom+++=illness,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
better ^jjr+pred+++=better
that ^tht+jcmp+++=that
they ^pp3a+pp3+++=they
should ^md+nec+++=should
die ^vb++++=die
at ^in++++=at
home ^nr++++=home.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
overlooked ^vbd+vprv++xvbn+=overlooked
this ^dt+dem+++=this
singular ^nn++++=singular
and ^cc++++=and
savage ^jj+atrb+++=savage
way ^nn++++=way
of ^in++++=of
stating ^xvbg+++xvbg+=stating
the ^ati++++=the
case ^nn++++=case,
, ^zz++++=EXTRAWORD
for ^in++++=for
our ^pp$+pp1+++=our
sense ^nn++++=sense
of ^in++++=of
gratitude ^nn++++=gratitude
to ^in++++=to
the ^ati++++=the
king ^nn++++=king
was ^vbd+bedz+vrb++=was
so ^ql++++=so
great ^jj++++=great
that ^tht+jcmp+obj++=that
the ^ati++++=the
expression ^nn++++=expression
of ^in++++=of
a ^at++++=a
slight ^jj+atrb+++=slight
wish ^nn++++=wish
from ^in++++=from
him ^pp3o+pp3+++=him
was ^vbd+bedz+vrb++=was
as ^ql++++=as
binding ^jj++++=binding
upon ^in++++=upon
us ^pp1o+pp1+++=us
as ^in++++=as
law ^nn++++=law.
. ^zz++++=EXTRAWORD
Hence ^rb+cnj+++=Hence
from ^in++++=from
our ^pp$+pp1+++=our
number ^nn++++=number
we ^pp1a+pp1+++=we
selected ^vbd+++xvbn+=selected
John ^np++++=John
Foley ^np+++??+=Foley,
, ^zz++++=EXTRAWORD
a ^at++++=a
carpenter ^nn+nom+++=carpenter,
, ^zz++++=EXTRAWORD
of ^in++++=of
Boston ^np++++=Boston,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
hardships ^nns+nom+++=hardships
of ^in++++=of
the ^ati++++=the
voyage ^nn++++=voyage
had ^vbd+hvd+aux++=had
developed ^vprf+++xvbnx+=developed
in ^in++++=in
him ^pp3o+pp3+++=him
a ^at++++=a
quick ^jj+atrb+++=quick
consumption ^nn+nom+++=consumption,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
no ^at++++=no
family ^nn++++=family
or ^cc++++=or
relatives ^nns++++=relatives
in ^in++++=in
the ^ati++++=the
colony ^nn++++=colony,
, ^zz++++=EXTRAWORD
as ^ql++++=as
many ^ap++++=many
others ^aps++++=others
of ^in++++=of
us ^pp1o+pp1+++=us
had ^vb+hv+vrb++=had.
. ^zz++++=EXTRAWORD
The ^ati++++=The
poor ^jj++++=poor
fellow ^jjb++++=fellow
was ^vbd+bedz+aux++=was
overcome ^vpsv++agls+xvbnx+=overcome
with ^in++++=with
gratitude ^nn++++=gratitude,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
left ^vbd+++xvbnx+=left
us ^pp1o+pp1+++=us
the ^ati++++=the
happiest ^jjt+atrb+++=happiest
man ^nn++++=man
I ^pp1a+pp1+++=I
ever ^rb++++=ever
saw ^vbd+vprv++xvbn+=saw.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
now ^rn+tm+splt++=now
mention ^nn+nom+++=mention
a ^at++++=a
very ^ql+amp+++=very
singular ^nn++++=singular
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
upon ^in++++=upon
the ^ati++++=the
departure ^nn++++=departure
of ^in++++=of
Foley ^np+++??+=Foley
was ^vbd+bedz+aux++=was
given ^vpsv++agls+xvbnx+=given
a ^at++++=a
conspicuous ^jj+atrb+++=conspicuous
place ^nn++++=place
in ^in++++=in
our ^pp$+pp1+++=our
attention ^nn+nom+++=attention.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
in ^in++++=in
a ^at++++=a
roomy ^jj+atrb+++=roomy
valley ^nn++++=valley,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
nearly ^rb+down+splt++=nearly
surrounded ^vpsv++by+xvbnx+=surrounded
by ^in++++=by
perpendicular ^jj+atrb+++=perpendicular
walls ^nns++++=walls
of ^in++++=of
great ^jj+atrb+++=great
height ^nn++++=height,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
no ^at++++=no
accessible ^jj+atrb+++=accessible
point ^nn++++=point
was ^vbd+bedz+vrb++=was
the ^ati++++=the
sea ^nn++++=sea
visible ^jj++++=visible.
. ^zz++++=EXTRAWORD
On ^in++++=On
several ^ap++++=several
occasions ^nns++++=occasions
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
younger ^jjr+atrb+++=younger
men ^nns++++=men
had ^vbd+hvd+aux++=had
sought ^vprf+++xvbnx+=sought
to ^to++++=to
leave ^vbi++++=leave
the ^ati++++=the
valley ^nn++++=valley
for ^in++++=for
the ^ati++++=the
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
at ^rb++++=at
each ^dt++++=each
attempt ^nn++++=attempt
the ^ati++++=the
native ^jj+atrb+++=native
guards ^nns++++=guards
set ^vbd+++xvbn+=set
over ^rp++++=over
us ^pp1o+pp1+++=us
had ^vb+hv+aux++=had
suddenly ^rb++splt++=suddenly
appeared ^vprf+++xvbnx+=appeared
at ^rb++++=at
the ^ati++++=the
few ^ap++++=few
passes ^vbz++++=passes
which ^whp+who+++=which
nature ^nn++++=nature
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
in ^in++++=in
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
kindly ^jj++++=kindly
but ^cc++++=but
firmly ^rb++++=firmly
had ^vbd+hvd+aux++=had
turned ^vprf+++xvbnx+=turned
our ^pp$+pp1+++=our
young ^jj+atrb+++=young
men ^nns++++=men
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
king ^nn++++=king's
's ^$++++=EXTRAWORD
wish ^nn++++=wish
we ^pp1a+pp1+++=we
should ^md+nec+++=should
not ^xnot++not++=not
leave ^vb++++=leave
the ^ati++++=the
valley ^nn++++=valley.
. ^zz++++=EXTRAWORD
The ^ati++++=The
older ^jjr+atrb+++=older
heads ^nns++++=heads
among ^in++++=among
us ^pp1o+pp1+++=us
discouraged ^vbd+++xvbn+=discouraged
these ^dt+dem+++=these
attempts ^vb++++=attempts
to ^to+vcmp+++=to
escape ^vbi++++=escape,
, ^zz++++=EXTRAWORD
holding ^nvbg+++xvbg+=holding
them ^pp3o+pp3+++=them
to ^to++++=to
be ^vbi++vrb++=be
breaches ^nns+++??+=breaches
of ^in++++=of
faith ^nn++++=faith
and ^cc++++=and
hospitality ^nn+nom+++=hospitality;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
knowledge ^nn++++=knowledge
of ^in++++=of
being ^xvbg+++xvbg+=being
absolute ^jj+atrb+++=absolute
prisoners ^nns+nom+++=prisoners
weighed ^vbd+++xvbn+=weighed
upon ^in++++=upon
us ^pp1o+pp1+++=us
nevertheless ^rb+cnj+++=nevertheless,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
became ^vbd+++xvbn+=became
more ^rbr++++=more
and ^cc+phrs+++=and
more ^rbr++++=more
irksome ^jj++++=irksome.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
companion ^nn++++=companion
was ^vbd+bedz+aux++=was
taken ^vpsv++agls+xvbnx+=taken
away ^rb+cnj+++=away,
, ^zz++++=EXTRAWORD
an ^at++++=an
organized ^jj+atrb++xvbn+=organized
movement ^nn+nom+++=movement
was ^vbd+bedz+aux++=was
made ^vpsv++agls+xvbnx+=made
among ^in++++=among
the ^ati++++=the
young ^jj+atrb+++=young
men ^nns++++=men
to ^to++++=to
gain ^vbi++++=gain
an ^at++++=an
elevated ^jj+atrb++xvbn+=elevated
position ^nn+nom+++=position
commanding ^vwbg+++xvbg+=commanding
a ^at++++=a
view ^nn++++=view
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
observe ^vb+vprv+tht0++=observe
the ^ati++++=the
direction ^nn+nom+++=direction
taken ^vwbn+++xvbn+=taken
by ^in++++=by
Foley ^np++++=Foley's
's ^$++++=EXTRAWORD
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
plan ^nn++++=plan
was ^vbd+bedz+aux++=was
to ^to++++=to
divide ^vbi++++=divide
into ^in++++=into
bodies ^nns++++=bodies
and ^cc++++=and
move ^nn++++=move
simultaneously ^rb+tm+++=simultaneously
in ^in++++=in
force ^nn++++=force
upon ^in++++=upon
all ^abn++++=all
the ^ati++++=the
points ^nns++++=points
of ^in++++=of
egress ^nn++++=egress,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
overcome ^vb+++xvbn+=overcome,
, ^zz++++=EXTRAWORD
without ^in++++=without
any ^dti++++=any
resort ^nn++++=resort
to ^in++++=to
