We ^pp1a+pp1+++=We
no ^at++++=no
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
fall ^vb++++=fall
asleep ^jj++++=asleep.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
to ^to++++=to
eat ^vbi++++=eat!
! ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
slept ^vbd+++xvbn+=slept
for ^in++++=for
evermore ^nn+++??+=evermore
afterwards ^rb+tm+++=afterwards
to ^to++++=to
chew ^vbi++++=chew
and ^cc+phrs+++=and
chew ^vb++++=chew
and ^cc+phrs+++=and
feel ^vb+vprv+++=feel
the ^ati++++=the
thick ^jj+atrb+++=thick
warm ^jj+atrb+++=warm
mash ^nn+++??+=mash
flow ^nn++++=flow
gradually ^rb++++=gradually
from ^in++++=from
our ^pp$+pp1+++=our
mouths ^nns++++=mouths
along ^in++++=along
our ^pp$+pp1+++=our
dried ^jj+++xvbn+=dried-up
- ^zz++++=EXTRAWORD
up ^rp++++=EXTRAWORD
gullet ^nn++++=gullet
and ^cc++++=and
food ^nn++++=food
passages ^nns+nom+++=passages
into ^in++++=into
our ^pp$+pp1+++=our
famished ^jj+atrb+++=famished,
, ^zz++++=EXTRAWORD
extenuated ^jj+atrb++xvbn+=extenuated
stomachs ^nns++++=stomachs,
, ^zz++++=EXTRAWORD
burning ^jj+++xvbg+=burning
with ^in++++=with
the ^ati++++=the
desire ^nn++++=desire
to ^to+ncmp+++=to
suck ^vbi++++=suck
up ^rp++++=up
some ^dti++++=some
sort ^nn++++=sort
of ^in++++=of
nutriment ^nn+nom+++=nutriment.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
only ^rb+down+++=only
we ^pp1a+pp1+++=we
could ^md+pos+++=could
find ^vb+vprv+++=find
some ^dti++++=some
root ^nn++++=root
or ^cc++++=or
other ^ap++++=other!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
sighed ^vbd+++xvbn+=sighed
the ^ati++++=the
soldier ^nn++++=soldier;
; ^zz++++=EXTRAWORD
" ^zz++++="there
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
roots ^nns++++=roots
you ^pp2+pp2+++=you
can ^md+pos+++=can
eat ^vb++++=eat,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
in ^in++++=in
the ^ati++++=the
black ^nn++++=black
furrowed ^vbd+++xvbn+=furrowed
earth ^nn++++=earth
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
no ^at++++=no
roots ^nns++++=roots.
. ^zz++++=EXTRAWORD
The ^ati++++=The
southern ^jj+atrb+++=southern
night ^nn++++=night
came ^vbd+++xvbn+=came
on ^in++++=on
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
last ^rb++++=last
ray ^np++++=ray
of ^in++++=of
the ^ati++++=the
sun ^nn++++=sun
had ^vb+hv+vrb++=had
scarce ^jj++++=scarce
disappeared ^jj+++xvbn+=disappeared
when ^wrb+who+++=when
the ^ati++++=the
stars ^nns++++=stars
were ^vbd+bed+aux++=were
twinkling ^nvbg+++xvbg+=twinkling
in ^in++++=in
the ^ati++++=the
dark ^jj+atrb+++=dark
blue ^jj+atrb+++=blue
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
around ^rp++++=around
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
more ^rbr++++=more
and ^cc+phrs+++=and
more ^rbr++++=more
solidly ^rb+cnj+++=solidly,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
gathering ^vbg+++xvbgx+=gathering
the ^ati++++=the
dark ^jj+atrb+++=dark
shadows ^nps++++=shadows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
smooth ^jj+atrb+++=smooth
blankness ^nns+nom+++=blankness
engulfed ^vbd+++xvbn+=engulfed
the ^ati++++=the
whole ^jj+atrb+++=whole
steppe ^nn++++=steppe.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
brothers ^nns+nom+++=brothers,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="yonder
yonder ^jjb++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
left ^nn+++xvbn+=left
a ^at++++=a
man ^nn++++=man
is ^vbz+bez+aux++=is
lying ^vbg+++xvbgx+=lying."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
man ^nn++++=man?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
soldier ^nn++++=soldier's
's ^$++++=EXTRAWORD
tone ^nn++++=tone
was ^vbd+bedz+vrb++=was
dubious ^jj+pred+++=dubious
" ^zz++++="what
what ^wdt+who+++=EXTRAWORD
should ^md+nec+++=should
he ^pp3a+pp3+++=he
be ^vb+be+aux++=be
lying ^vbg+++xvbgx+=lying
there ^rn+pl+++=there
for ^in+strn+++=for?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
and ^cc+phrs+++=and
ask ^vb++++=ask.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
must ^md+nec+++=must
certainly ^rb++++=certainly
have ^vb+hv+vrb++=have
bread ^nn++++=bread
with ^in++++=with
him ^pp3o+pp3+++=him
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
lies ^vbz++++=lies
down ^rp++++=down
in ^in++++=in
the ^ati++++=the
steppe ^nn++++=steppe,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
explained ^vbd+vpub++xvbn+=explained
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
soldier ^nn++++=soldier
looked ^vbd+++xvbn+=looked
in ^in++++=in
the ^ati++++=the
direction ^nn+nom+++=direction
where ^wrb+who+++=where
the ^ati++++=the
man ^nn++++=man
lay ^vbd+++xvbn+=lay,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spitting ^jj++++=spitting
with ^in++++=with
decision ^nn++++=decision,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
us ^pp1o+pp1+++=us
go ^vb++++=go
to ^in++++=to
him ^pp3o+pp3+++=him!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
the ^ati++++=the
keen ^jj++++=keen,
, ^zz++++=EXTRAWORD
green ^nn++++=green
eyes ^nns++++=eyes
of ^in++++=of
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
could ^md+pos+++=could
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
out ^rp+pl+++=out
that ^cs+sub+++=that
the ^ati++++=the
dark ^jj+atrb+++=dark
patch ^nn++++=patch
rising ^vwbg+++xvbg+=rising
up ^rp++++=up
some ^dti++++=some
fifty ^cd++++=fifty
fathoms ^nns++++=fathoms
to ^in++++=to
the ^ati++++=the
left ^nn+++xvbn+=left
of ^in++++=of
the ^ati++++=the
road ^nn++++=road
was ^vbd+bedz+vrb++=was
a ^at++++=a
man ^nn++++=man.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
went ^vbd+++xvbn+=went
towards ^in++++=towards
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
quickly ^rb++++=quickly
stepping ^vbg+++xvbg+=stepping
over ^in++++=over
the ^ati++++=the
ploughed ^jj+++xvbn+=ploughed-up
- ^zz++++=EXTRAWORD
up ^rp++++=EXTRAWORD
hummocks ^nns+++??+=hummocks
of ^in++++=of
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
felt ^vbd+vprv++xvbn+=felt
the ^ati++++=the
hope ^nn++++=hope
of ^in++++=of
food ^nn++++=food
new ^jj++++=new-born
- ^zz++++=EXTRAWORD
born ^vbd+++xvbn+=EXTRAWORD
within ^in++++=within
us ^pp1o+pp1+++=us
put ^vbd+++xvbn+=put
a ^at++++=a
fresh ^jj+atrb+++=fresh
edge ^nn++++=edge
upon ^in++++=upon
our ^pp$+pp1+++=our
hunger ^nn++++=hunger.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
already ^rb++++=already
quite ^rb++++=quite
close ^jj++++=close
the ^ati++++=the
man ^nn++++=man
did ^vbd+dod+aux++=did
not ^xnot++not++=not
move ^vb++++=move.
. ^zz++++=EXTRAWORD
" ^zz++++="Perhaps
perhaps ^rb++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
man ^nn++++=man
at ^rb++++=at
all ^abn++++=all!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
soldier ^nn++++=soldier
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
into ^in++++=into
words ^nns++++=words
the ^ati++++=the
thought ^nn+++xvbn+=thought
common ^jj++++=common
to ^in++++=to
us ^pp1o+pp1+++=us
all ^rb++++=all.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
our ^pp$+pp1+++=our
doubts ^nns++++=doubts
were ^vbd+bed+aux++=were
resolved ^vpsv++agls+xvbnx+=resolved
that ^tht+vcmp+++=that
selfsame ^jjb+atrb+++=selfsame
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
heap ^nn++++=heap
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground
suddenly ^rb++++=suddenly
began ^vbd+++xvbn+=began
to ^to++++=to
move ^vbi++++=move,
, ^zz++++=EXTRAWORD
grew ^j+++xvbn+=grew
in ^in++++=in
size ^nn++++=size,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
real ^rb+emph+++=real
living ^jj+atrb++xvbg+=living
man ^nn++++=man,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
on ^in++++=on
his ^pp$+pp3+++=his
knees ^nns++++=knees
and ^cc++++=and
stretching ^nvbg+++xvbg+=stretching
towards ^in++++=towards
us ^pp1o+pp1+++=us
an ^at++++=an
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
us ^pp1o+pp1+++=us
in ^in++++=in
a ^at++++=a
hollow ^nn++++=hollow,
, ^zz++++=EXTRAWORD
tremulous ^jj+atrb+++=tremulous
voice ^nn++++=voice:
: ^zz++++=EXTRAWORD
" ^zz++++="Another
another ^dt++++=EXTRAWORD
step ^vb++++=step
and ^cc++++=and
I ^pp1a+pp1+++=I
fire ^nn++++=fire!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
short ^jj+atrb+++=short
and ^cc+phrs+++=and
dry ^jj+atrb+++=dry
click ^nn++++=click
resounded ^vbd+++xvbn+=resounded
through ^in++++=through
the ^ati++++=the
murky ^jj+atrb+++=murky
air ^nn++++=air.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
stopped ^vbd+++xvbn+=stopped
short ^jj++++=short,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
at ^in++++=at
the ^ati++++=the
word ^nn++++=word
of ^in++++=of
command ^nn++++=command,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+vrb++=were
silent ^jj+pred+++=silent
for ^in++++=for
some ^dti++++=some
seconds ^nns++++=seconds,
, ^zz++++=EXTRAWORD
dumfounded ^xvbn+++xvbn+=dumfounded
by ^in++++=by
such ^abl++++=such
an ^at++++=an
unpleasant ^jj+atrb+++=unpleasant
encounter ^nn+nom+++=encounter.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
a ^at++++=a
beast ^nn++++=beast!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
growled ^vbd+++xvbn+=growled
the ^ati++++=the
soldier ^nn++++=soldier
expressively ^rb++++=expressively.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
reflectively ^rb+cnj+++=reflectively,
, ^zz++++=EXTRAWORD
" ^zz++++="to
to ^to++++=EXTRAWORD
go ^vbi++++=go
about ^in+ppvb+++=about
with ^in++++=with
a ^at++++=a
revolver ^nn+nom+++=revolver.
. ^zz++++=EXTRAWORD
A ^at++++=A
well ^rb++++=well-plucked
- ^zz++++=EXTRAWORD
plucked ^xvbn+++xvbn+=EXTRAWORD
one ^cd1++++=one
evidently ^rb++++=evidently!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Aye!"
aye ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
" ^zz++++="pretty
pretty ^rb++++=EXTRAWORD
resolute ^jj++++=resolute
too ^rb++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
never ^rb++++=never
changed ^vbd+++xvbn+=changed
his ^pp$+pp3+++=his
pose ^nn++++=pose,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
remained ^vbd+++xvbn+=remained
silent ^jj++++=silent.
. ^zz++++=EXTRAWORD
" ^zz++++="Hie,
hie ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
there ^rn+pl+++=there!
! ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
touch ^vb++++=touch
you ^pp2+pp2+++=you
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
give ^vb++++=give
us ^pp1o+pp1+++=us
some ^dti++++=some
bread ^nn++++=bread
got ^vbd+++xvbn+=got
any ^dti++++=any,
, ^zz++++=EXTRAWORD
eh ^uh++++=eh?
? ^zz++++=EXTRAWORD
Give ^vb++++=Give
us ^pp1o+pp1+++=us
some ^dti++++=some,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
brother ^nn++++=brother,
, ^zz++++=EXTRAWORD
for ^in++++=for
Christ ^np++++=Christ's
's ^$++++=EXTRAWORD
sake ^nn++++=sake
be ^vb+be+vrb++=be
anathema ^nn+++??+=anathema
accursed ^nn++++=accursed
one ^pn++++=one!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
last ^jj+atrb+++=last
words ^nns++++=words
of ^in++++=of
the ^ati++++=the
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
naturally ^rb+cnj+++=naturally,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
muttered ^vpsv++agls+xvbnx+=muttered
between ^in++++=between
his ^pp$+pp3+++=his
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
soldier ^nn++++=soldier
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
spasm ^nn++++=spasm
of ^in++++=of
rage ^nn++++=rage
and ^cc++++=and
despair ^nn++++=despair.
. ^zz++++=EXTRAWORD
" ^zz++++="Give
give ^vb++++=EXTRAWORD
us ^pp1o+pp1+++=us
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
pray ^vb+vsua+tht0++=pray
you ^pp2+pp2+++=you!
! ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
near ^in+cmpx+++=near
to ^in"++++=to
you ^pp2+pp2+++=you
throw ^vb++++=throw
it ^pp3+it+++=it
to ^in++++=to
us ^pp1o+pp1+++=us!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man
curtly ^rb++++=curtly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
might ^md+pos+++=might
have ^vb+hv+aux++=have
said ^vprf+++xvbnx+=said
" ^zz++++="my
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
brethren ^nns++++=brethren!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
poured ^vprf+++xvbnx+=poured
into ^in++++=into
these ^dt+dem+++=these
three ^cd++++=three
Christian ^jj+atrb+++=Christian
words ^nns++++=words
the ^ati++++=the
holiest ^jjt+atrb+++=holiest
and ^cc+phrs+++=and
purest ^jjt+atrb+++=purest
feelings ^nns+nom+++=feelings
they ^pp3a+pp3+++=they
would ^md+prd+++=would
not ^xnot++not++=not
have ^vb+hv+aux++=have
excited ^vprf+++xvbnx+=excited
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
would ^md+prd+++=would
not ^xnot++not++=not
have ^vb+hv+aux++=have
humanized ^vprf+++xvbnx+=humanized
us ^pp1o+pp1+++=us
so ^ql++++=so
much ^ap++++=much,
, ^zz++++=EXTRAWORD
as ^ql++++=as
did ^vbd+dod+vrb++=did
that ^dt+dem+++=that
short ^jj++++=short
and ^cc++++=and
hollow ^nn++++=hollow:
: ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
not ^xnot++not++=not
be ^vb+be+vrb++=be
afraid ^jj+pred+++=afraid
of ^in++++=of
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
good ^jj+atrb+++=good
man ^nn++++=man!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
began ^vbd+++xvbn+=began
the ^ati++++=the
soldier ^nn++++=soldier
softly ^rb+cnj+++=softly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
sweet ^jj+atrb+++=sweet
smile ^nn++++=smile
on ^in++++=on
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
the ^ati++++=the
man ^nn++++=man
could ^md+pos+++=could
not ^xnot++not++=not
have ^vb+hv+aux++=have
seen ^vprf+++xvbnx+=seen
his ^pp$+pp3+++=his
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
at ^rb++++=at
least ^rb"++++=least
twenty ^cd++++=twenty
paces ^nns++++=paces
distant ^jj++++=distant
from ^in++++=from
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+vrb++=are
peaceful ^jj+atrb+++=peaceful
folks ^nns++++=folks
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
going ^vbg+++xvbgx+=going
from ^in++++=from
Russia ^np++++=Russia
into ^in++++=into
the ^ati++++=the
Kuban ^np+++??+=Kuban.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
have ^vb+hv+aux++=have
lost ^vprf+++xvbnx+=lost
our ^pp$+pp1+++=our
money ^nn++++=money
on ^in++++=on
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
eaten ^vprf+++xvbnx+=eaten
all ^abn++++=all
our ^pp$+pp1+++=our
provisions ^nns++++=provisions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
now ^rn+tm+++=now
the ^ati++++=the
second ^od++++=second
four ^cd++++=four
and ^cc++++=and
twenty ^cd++++=twenty
hours ^nns++++=hours
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
tasted ^vprf+++xvbn+=tasted
a ^at++++=a
morsel... ^nn+++??+=morsel...."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Catch!"
catch ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
good ^jj+atrb+++=good
man ^nn++++=man,
, ^zz++++=EXTRAWORD
flinging ^vbg+++xvbg+=flinging
out ^rp+pl+++=out
his ^pp$+pp3+++=his
arm ^nn++++=arm
A ^at++++=A
black ^jj+atrb+++=black
morsel ^nn+++??+=morsel
flashed ^vbd+++xvbn+=flashed
towards ^in++++=towards
us ^pp1o+pp1+++=us
and ^cc++++=and
fell ^vpsv++agls+xvbn+=fell
on ^in+ppvb+++=on
a ^at++++=a
hummock ^nn+++??+=hummock
not ^xnot++not++=not
very ^ql+amp+++=very
far ^rb+pl+++=far
from ^rb"++++=from
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
fell ^vbd+++xvbn+=fell
upon ^in++++=upon
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Catch
catch ^vb++++=EXTRAWORD
again ^rb+tm+++=again!
! ^zz++++=EXTRAWORD
again ^rb+tm+++=again!
! ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
no ^at++++=no
more ^ql++++=more!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
picked ^vprf+++xvbnx+=picked
up ^rp++++=up
this ^dt+dem+++=this
original ^jj+atrb+++=original
gift ^nn++++=gift
it ^pp3+it+++=it
appeared ^vbd+seem++xvbn+=appeared
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
four ^cd++++=four
pounds ^nns++++=pounds
of ^in++++=of
stale ^jj+atrb+++=stale
wheaten ^jj+atrb++xvbn+=wheaten
bread ^nn++++=bread.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
buried ^vpsv++agls+xvbnx+=buried
in ^in++++=in
the ^ati++++=the
earth ^nn++++=earth
and ^cc++++=and
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
stale ^jj++++=stale.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
piece ^nn++++=piece
barely ^rb+down+++=barely
arrested ^vbd+++xvbn+=arrested
our ^pp$+pp1+++=our
attention ^nn+nom+++=attention,
, ^zz++++=EXTRAWORD
the ^ati++++=the
second ^od++++=second
piece ^nn++++=piece
pleased ^vbd+++xvbn+=pleased
us ^pp1o+pp1+++=us
very ^ql+amp+++=very
much ^ap++++=much.
. ^zz++++=EXTRAWORD
Stale ^jj+atrb+++=Stale
bread ^nn++++=bread
is ^vbz+bez+vrb++=is
more ^ql++++=more
satisfying ^jj+++xvbg+=satisfying
than ^in++++=than
fresh ^jj+atrb+++=fresh
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
less ^rbr++++=less
moisture ^nn++++=moisture
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
and ^cc++++=and
so ^rb++++=so
and ^cc++++=and
so ^ql++++=so!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
concentrating ^vbg+++xvbg+=concentrating
all ^abn++++=all
his ^pp$+pp3+++=his
attention ^nn+nom+++=attention
on ^in++++=on
the ^ati++++=the
division ^nn++++=division
of ^in++++=of
the ^ati++++=the
morsels ^nns++++=morsels.
. ^zz++++=EXTRAWORD
" ^zz++++="Stay!
stay ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
fair ^jj++++=fair,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think!
! ^zz++++=EXTRAWORD
A ^rb++++=A
little ^rb"++++=little
corner ^nn++++=corner
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
nibbled ^vbd+++xvbn+=nibbled
off ^in+pl+++=off
your ^pp$+pp2+++=your
piece ^nn++++=piece,
, ^zz++++=EXTRAWORD
student ^nn++++=student,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his"
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
meant ^vbd+vprv++xvbnx+=meant
mine ^pp$$++++=mine
" ^zz++++="is
is ^vbz+bez+vrb++=EXTRAWORD
too ^ql++++=too
little ^ap++++=little."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
student ^nn++++=student,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
without ^in++++=without
a ^at++++=a
murmur ^nn++++=murmur,
, ^zz++++=EXTRAWORD
submitted ^j+++xvbn+=submitted
to ^in++++=to
the ^ati++++=the
subtraction ^nn+nom+++=subtraction
from ^in++++=from
his ^pp$+pp3+++=his
portion ^nn+nom+++=portion
of ^in++++=of
about ^in++++=about
an ^at++++=an
ounce ^nn++++=ounce
