Old ^jj+atrb+++=Old
looking ^vbg+++xvbg+=looking
at ^rb++++=at
his ^pp$+pp3+++=his
watch ^nn++++=watch,
, ^zz++++=EXTRAWORD
" ^zz++++="that's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
long ^jj+atrb+++=long
story ^nn++++=story.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
it ^pp3+it+++=it
to ^in++++=to
you ^pp2+pp2+++=you
some ^dti++++=some
other ^ap++++=other
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
time ^nn++++=time
to ^to++++=to-night.
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
be ^vb+be+vrb++=be
off ^in+strn+++=off."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Dick ^np++++=Dick,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
to ^to++++=to-night.
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Please ^uh++++=Please
stay ^vb++++=stay
at ^rb++++=at
home ^nr++++=home,
, ^zz++++=EXTRAWORD
for ^in++++=for
my ^pp$+pp1+++=my
sake ^nn++++=sake."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Dick ^np++++=Dick
smoothed ^vbd+++xvbn+=smoothed
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^vbz+bez+vrb++0=EXTRAWORD
grey ^jj+atrb+++=grey
hair ^nn++++=hair
and ^cc++++=and
kissed ^vprf+++xvbn+=kissed
her ^pp$+pp3+++=her
on ^in++++=on
the ^ati++++=the
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Won't
will ^md+prd+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
tomorrow ^nr+tm+++=to-morrow
night ^nn++++=night
do ^vb+do+vrb++=do
as ^rb++++=as
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
mother ^nn++++=mother?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
stay ^vb++++=stay
to ^to++++=to-night.
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
an ^at++++=an
appointment ^nn+nom+++=appointment
at ^in++++=at
the ^ati++++=the
club ^nn++++=club."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Telegraph
telegraph ^nn++++=EXTRAWORD
to ^in++++=to
them ^pp3o+pp3+++=them
and ^cc++++=and
put ^vb+++xvbn+=put
it ^pp3+it+++=it
off ^rp+pl+++=off.
. ^zz++++=EXTRAWORD
Stay ^vb++++=Stay
for ^in++++=for
my ^pp$+pp1+++=my
sake ^nn++++=sake
to ^to++++=to-night,
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Dick ^np++++=Dick.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
asked ^vbn+vsua+tht0+xvbn+=asked
you ^pp2+pp2+++=you
before ^in+strn+++=before."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
look ^nn++++=look
of ^in++++=of
anxiety ^nn++++=anxiety
came ^vbd+++xvbn+=came
into ^in+ppvb+++=into
his ^pp$+pp3+++=his
face ^nn++++=face
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Mother,
mother ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
impossible ^jj+pred+++=impossible,
, ^zz++++=EXTRAWORD
really ^rb+emph+++=really
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
Please ^uh++++=Please
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
ask ^vb++++=ask
me ^pp1o+pp1+++=me
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Anyhow ^rb+cnj+++=Anyhow,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
father ^nn++++=father
who ^whp+rel+obj++=who
wants ^nns++++=wants
me ^pp1o+pp1+++=me
to ^to++++=to
stay ^vbi++++=stay,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
presume ^vb+vprv+tht0++=presume
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
on ^in++++=on
the ^ati++++=the
duty ^nn++++=duty
tack ^nn++++=tack.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
has ^md"++pmd"++=has
to ^md+nec+++=to
say ^vb+vpub+++=say
will ^md+prd+++=will
keep ^vb++++=keep
till ^in++++=till
tomorrow ^nr+tm+++=tomorrow
night ^nn++++=night.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
must ^md+nec+++=must
work ^vb++++=work
off ^in+pl+++=off
some ^dti++++=some
of ^in++++=of
his ^pp$+pp3+++=his
sentiments ^nns+nom+++=sentiments
on ^in++++=on
gambling ^nn+nom+++=gambling,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
him ^pp3o+pp3+++=him
place ^nn++++=place
his ^pp$+pp3+++=his
efforts ^nns++++=efforts
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
needed ^vpsv++agls+xvbnx+=needed--let
-- ^--+clp+++=EXTRAWORD
let ^j+++xvbn+=EXTRAWORD
him ^pp3o+pp3+++=him
tackle ^vb++++=tackle
Jule ^np++++=Jule
Hammond ^np++++=Hammond,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
during ^in++++=during
business ^nns+nom+++=business
hours ^nns++++=hours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
surely ^rb++++=surely
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
mean ^vb+vprv+++=mean
to ^to+vcmp+++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
a ^at++++=a
respected ^jj+atrb++xvbn+=respected
business ^nns+nom+++=business
man ^nn++++=man--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
banker ^nn++++=banker
like ^in++++=like
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond--gambles?"
-- ^--+clp+++=EXTRAWORD
gambles ^vbz+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
I ^pp1a+pp1+++=I?
? ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond's
's ^$++++=EXTRAWORD
a ^at++++=a
plunger ^nn++++=plunger
from ^in++++=from
Plungerville ^np+++??+=Plungerville,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
that ^dt+pdem+++=that
means ^vbz++++=means.
. ^zz++++=EXTRAWORD
From ^in++++=From
nine ^cd++++=nine
to ^to++++=to
three ^cd++++=three
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
the ^ati++++=the
strictest ^jjt+atrb+++=strictest
and ^cc+phrs+++=and
best ^jjt+atrb+++=best
business ^nns+nom+++=business
man ^nn++++=man
in ^in++++=in
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
spoke ^vbd+++xvbn+=spoke
to ^in++++=to
him ^pp3o+pp3+++=him
then ^rn+tm+++=then
of ^in++++=of
the ^ati++++=the
True ^jj+atrb+++=True
Blue ^jj+atrb+++=Blue
Athletic ^jj+atrb+++=Athletic
Club ^nn++++=Club
he ^pp3a+pp3+++=he
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
talking ^vbg+++xvbgx+=talking
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
after ^cs+sub+++=after
three ^cd++++=three
o'clock ^rb++++=o'clock
he ^pp3a+pp3+++=he'll
'll ^md+prd+++0=EXTRAWORD
take ^vb++++=take
any ^dti++++=any
odds ^nns++++=odds
you ^pp2+pp2+++=you
like ^vb++++=like
to ^to+vcmp+++=to
offer ^vbi++++=offer,
, ^zz++++=EXTRAWORD
from ^in++++=from
matching ^xvbg+++xvbg+=matching
pennies ^nns++++=pennies
to ^to++++=to
backing ^vbg+++xvbg+=backing
an ^at++++=an
unknown ^jj+atrb+++=unknown
horse ^nn++++=horse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
sighed ^vbd+++xvbn+=sighed.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
wicked ^jj+atrb+++=wicked
world ^nn++++=world
into ^in++++=into
which ^whp+rel+pied++=which
her ^pp$+pp3+++=her
boy ^nn++++=boy
had ^md"++pmd"++=had
to ^md+nec+++=to
go ^vb++++=go
to ^to++++=to
earn ^vbi++++=earn
his ^pp$+pp3+++=his
living ^nvbg+++xvbg+=living,
, ^zz++++=EXTRAWORD
evidently ^rb++++=evidently.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
really ^rb+emph+++=really
must ^md+nec+++=must
be ^vb+be+vrb++=be
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
stay ^vb++++=stay
at ^rb++++=at
home ^nr++++=home
tomorrow ^nr+tm+++=to-morrow
night ^nn++++=night
and ^cc++++=and
take ^vb++++=take
my ^pp$+pp1+++=my
scolding ^jj+++xvbg+=scolding
like ^in++++=like
a ^at++++=a
man ^nn++++=man.
. ^zz++++=EXTRAWORD
Good ^jj++++=Good-night."
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
kissed ^vbd+++xvbnx+=kissed
her ^pp$+pp3+++=her
and ^cc++++=and
hurried ^vbd+++xvbn+=hurried
away ^rp+pl+++=away
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
could ^md+pos+++=could
say ^vb+vpub+tht0++=say
anything ^pn++++=anything
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
leaving ^jj+++xvbg+=leaving
her ^pp3o+pp3+++=her
sitting ^vbg+++xvbg+=sitting
there ^rn+pl+++=there
with ^in++++=with
folded ^xvbn+++xvbn+=folded
hands ^nns++++=hands
to ^to++++=to
await ^vbi++++=await,
, ^zz++++=EXTRAWORD
with ^in++++=with
her ^pp$+pp3+++=her
customary ^jj+atrb+++=customary
patience ^nn+nom+++=patience
and ^cc++++=and
just ^rb+emph+++=just
a ^at++++=a
trifle ^nn++++=trifle
of ^in++++=of
apprehension ^nn++++=apprehension,
, ^zz++++=EXTRAWORD
the ^ati++++=the
coming ^jj+++xvbg+=coming
of ^in++++=of
her ^pp$+pp3+++=her
husband ^nn++++=husband.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
mistaking ^jj+++xvbg+=mistaking
the ^ati++++=the
heavy ^jj+atrb+++=heavy
footfall ^nn++++=footfall.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
smiled ^vbd+++xvbn+=smiled
sadly ^rb++++=sadly
as ^ql++++=as
she ^pp3a+pp3+++=she
heard ^vbd+vprv+tht0+xvbnx+=heard
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
remembering ^vbg+vprv++xvbg+=remembering
that ^tht+vcmp+++=that
Dick ^np++++=Dick
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
once ^cs+tm+++=once
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
even ^cs+sub+++=even
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+vrb++=were
safe ^jj+pred+++=safe
within ^in++++=within
the ^ati++++=the
gates ^nns++++=gates
of ^in++++=of
Paradise ^nn++++=Paradise,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
his ^pp$+pp3+++=his
father ^nn++++=father's
's ^$++++=EXTRAWORD
footsteps ^nns++++=footsteps
would ^md+prd+++=would
make ^vb++++=make
the ^ati++++=the
chills ^nn++++=chills
run ^vbd+++xvbn+=run
up ^rp++++=up
his ^pp$+pp3+++=his
backbone ^nn++++=backbone.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
reproved ^vprf+++xvbnx+=reproved
the ^ati++++=the
levity ^nn++++=levity
of ^in++++=of
the ^ati++++=the
remark ^nn++++=remark
at ^rb++++=at
the ^ati++++=the
time ^nn++++=time,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
often ^rb++++=often
thought ^nn+++xvbn+=thought
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
knew ^vbd+vprv+tht0+xvbnx+=knew
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
trouble ^nn++++=trouble
ahead ^rb+pl+++=ahead--as
-- ^--+clp+++=EXTRAWORD
as ^ql++++=EXTRAWORD
there ^rn+pl+++=there
usually ^rb+down+++=usually
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
" ^zz++++="Where's
where ^wrb+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
Richard ^np++++=Richard?
? ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Isn't
n't ^xnot++not++0=EXTRAWORD
he ^pp3a+pp3+++=he
home ^nr++++=home
yet ^cc++++=yet?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man's
's ^$++++=EXTRAWORD
first ^od++++=first
words ^nns++++=words.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
home ^nr++++=home,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
had ^md"++pmd"++=had
to ^md+nec+++=to
go ^vb++++=go
out ^rp+pl+++=out
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
an ^at++++=an
appointment ^nn+nom+++=appointment."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
tell ^vb++++=tell
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
speak ^vbi++++=speak
with ^in++++=with
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
he ^pp3a+pp3+++=he
would ^md+prd+++=would
stay ^vb++++=stay
home ^nr++++=home
tomorrow ^nr+tm+++=to-morrow
night ^nn++++=night."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
he ^pp3a+pp3+++=he
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to-night?"
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
sure ^jj++++=sure
that ^tht+jcmp+++=that
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
you ^pp2+pp2+++=you----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
shuffle ^nn++++=shuffle
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
either ^dtx++++=either
knew ^vbd+vprv++xvbn+=knew
or ^cc++++=or
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Which ^wdt+who+whq++=Which
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
it ^pp3+it+++=it
might ^md+pos+++=might
not ^xnot++not++=not
be ^vb+be+vrb++=be
urgent ^jj+pred+++=urgent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
will ^md+prd+++=will
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
is ^vbz+bez+vrb++=is
his ^pp$+pp3+++=his
appointment ^nn+nom+++=appointment?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
the ^ati++++=the
club ^nn++++=club,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ah-h-h!"
ah ^uh++++=EXTRAWORD
- ^zz++++=EXTRAWORD
h ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
h ^zz++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
dwelt ^vbd+++xvbn+=dwelt
on ^in+ppvb+++=on
the ^ati++++=the
exclamation ^nn+nom+++=exclamation
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
at ^rb++splt++=at
last ^rb"++++=last
drawn ^vbd+++xvbn+=drawn
out ^rb+phrv+++=out
the ^ati++++=the
reluctant ^jj++++=reluctant
worst ^jjt++++=worst.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
he ^pp3a+pp3+++=he
say ^vb+vpub+++=say
when ^wrb+who+whcl++=when
he ^pp3a+pp3+++=he
would ^md+prd+++=would
be ^vb+be+vrb++=be
home ^nr++++=home?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
well ^rb++++=well.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
wait ^vb++++=wait
half ^abn++++=half-an-hour
- ^zz++++=EXTRAWORD
an ^at++++=EXTRAWORD
- ^zz++++=EXTRAWORD
hour ^nn++++=EXTRAWORD
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
in ^in++++=in
by ^in++++=by
that ^dt+dem+++=that
time ^nn++++=time
I ^pp1a+pp1+++=I
will ^md+prd+++=will
go ^vb++++=go
to ^in++++=to
his ^pp$+pp3+++=his
club ^nn++++=club
and ^cc++++=and
have ^vb+hv+vrb++=have
my ^pp$+pp1+++=my
talk ^nn++++=talk
with ^in++++=with
him ^pp3o+pp3+++=him
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
sat ^vbd+++xvbn+=sat
grimly ^rb++++=grimly
down ^rp++++=down
with ^in++++=with
his ^pp$+pp3+++=his
hat ^nn++++=hat
still ^rb++++=still
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
crossed ^vbd+++xvbn+=crossed
his ^pp$+pp3+++=his
hands ^nns++++=hands
over ^in++++=over
the ^ati++++=the
knob ^nn++++=knob
of ^in++++=of
his ^pp$+pp3+++=his
stout ^jj++++=stout
walking ^jj+++xvbg+=walking-stick,
- ^zz++++=EXTRAWORD
stick ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
watching ^vbg+++xvbg+=watching
the ^ati++++=the
clock ^nn++++=clock
that ^tht+rel+subj++=that
ticked ^vbd+++xvbn+=ticked
slowly ^rb++++=slowly
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Under ^in++++=Under
these ^dt+dem+++=these
distressing ^jj+atrb+++=distressing
circumstances ^nns+nom+++=circumstances
the ^ati++++=the
old ^jj+atrb+++=old
woman ^nn++++=woman
lost ^vbd+++xvbn+=lost
her ^pp3o+pp3+++=her
presence ^nn+nom+++=presence
of ^in++++=of
mind ^nn++++=mind
and ^cc++++=and
did ^vbd+dod+vrb++=did
the ^ati++++=the
very ^ap+amp+++=very
thing ^nn++++=thing
she ^pp3a+pp3+++=she
should ^md+nec+++=should
not ^xnot++not++=not
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
should ^md+nec+++=should
have ^vb+hv+aux++=have
agreed ^vprf+++xvbnx+=agreed
with ^in++++=with
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
instead ^rb+cnj+++=instead
of ^in++++=of
that ^dt+dem+++=that
she ^pp3a+pp3+++=she
opposed ^vbd+++xvbnx+=opposed
the ^ati++++=the
plan ^nn++++=plan
and ^cc++++=and
so ^ql++++=so
made ^vbd+++xvbn+=made
it ^pp3+it+++=it
inevitable ^jj++++=inevitable.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
be ^vb+be+vrb++=be
a ^at++++=a
cruel ^jj+atrb+++=cruel
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
to ^to++++=to
shame ^vbi++++=shame
their ^pp$+pp3+++=their
son ^nn++++=son
before ^in++++=before
his ^pp$+pp3+++=his
friends ^nns++++=friends,
, ^zz++++=EXTRAWORD
to ^to++++=to
make ^vbi++++=make
him ^pp3o+pp3+++=him
a ^at++++=a
laughing ^jj+++xvbg+=laughing-stock
- ^zz++++=EXTRAWORD
stock ^nn++++=EXTRAWORD
among ^in++++=among
his ^pp$+pp3+++=his
acquaintances ^nns+nom+++=acquaintances.
. ^zz++++=EXTRAWORD
Whatever ^nn+nom+++=Whatever
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
said ^vpsv++agls+xvbnx+=said
could ^md+pos+++=could
be ^vb+be+aux++=be
said ^vpsv++agls+xvbnx+=said
as ^rb++++=as
well ^rb++++=well
tomorrow ^nr+tm+++=to-morrow
night ^nn++++=night
as ^in++++=as
to ^in"++++=to-night,
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
in ^in++++=in
their ^pp$+pp3+++=their
own ^ap++++=own
home ^nr++++=home,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where,
, ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least,
, ^zz++++=EXTRAWORD
no ^at++++=no
stranger ^nn++++=stranger
would ^md+prd+++=would
overhear ^vb+++??+=overhear.
. ^zz++++=EXTRAWORD
As ^in++++=As
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
made ^vbd+++xvbn+=made
no ^at++++=no
answer ^nn++++=answer
but ^cc++++=but
silently ^rb++++=silently
watched ^vbd+++xvbn+=watched
the ^ati++++=the
clock ^nn++++=clock,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
became ^vbd+++xvbnx+=became
almost ^rb+hdg+++=almost
indignant ^jj++++=indignant
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
felt ^vbd+vprv+tht0+xvbnx+=felt
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
culpable ^jj+pred+++=culpable
in ^in++++=in
entertaining ^xvbg+++xvbg+=entertaining
even ^rb++++=even
the ^ati++++=the
suspicion ^nn++++=suspicion
of ^in++++=of
such ^abl++++=such
a ^at++++=a
feeling ^jj+++xvbg+=feeling
against ^in++++=against
her ^pp$+pp3+++=her
lawful ^jj+atrb+++=lawful
husband ^nn++++=husband,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
did ^vbd+dod+aux++=did
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
her ^pp$+pp3+++=her
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
acting ^vbg+++xvbg+=acting
judiciously ^jj++++=judiciously
towards ^in++++=towards
