One ^cd1++++=One
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
O ^zz++++=O
my ^pp$+pp1+++=my
son ^nn++++=son,
, ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
a ^at++++=a
rare ^jj+atrb+++=rare
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
found ^vpsv++agls+xvbnx+=found
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
anywhere ^rb++++=anywhere
except ^in++++=except
in ^in++++=in
the ^ati++++=the
garden ^nn++++=garden
of ^in++++=of
the ^ati++++=the
Prince ^nn++++=Prince
of ^in++++=of
the ^ati++++=the
Faithful ^jj++++=Faithful
at ^rb++++=at
El ^np++++=El-Ba
- ^zz++++=EXTRAWORD
ba ^nn+++??+=EXTRAWORD
rah ^nn+++??+=rah,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
preserved ^xvbn+++xvbn+=preserved
there ^rn+pl+++=there
for ^in++++=for
the ^ati++++=the
Khaleefeh ^np+++??+=Khaleefeh.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
returned ^vbd+++xvbnx+=returned
therefore ^rb+cnj+++=therefore
to ^in++++=to
my ^pp$+pp1+++=my
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
love ^nn++++=love
for ^in++++=for
her ^pp$+pp3+++=her
so ^cs+sub+++=so
constrained ^xvbn+++xvbn+=constrained
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
prepared ^vbd+++xvbnx+=prepared
myself ^ppl+pp1+++=myself
and ^cc++++=and
journeyed ^jj+++xvbn+=journeyed
fifteen ^cd++++=fifteen
days ^nns++++=days,
, ^zz++++=EXTRAWORD
by ^in++++=by
night ^nn++++=night
and ^cc++++=and
day ^nn++++=day,
, ^zz++++=EXTRAWORD
in ^in++++=in
going ^xvbg+++xvbg+=going
and ^cc++++=and
returning ^xvbg+++xvbg+=returning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brought ^vbd+++xvbn+=brought
her ^pp$+pp3+++=her
three ^cd++++=three
apples ^nns++++=apples
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
purchased ^vbd+++xvbnx+=purchased
of ^in++++=of
the ^ati++++=the
gardener ^nn+nom+++=gardener
at ^in++++=at
El ^np++++=El-Ba
- ^zz++++=EXTRAWORD
ba ^nn+++??+=EXTRAWORD
rah ^nn+++??+=rah
for ^in++++=for
three ^cd++++=three
pieces ^nns++++=pieces
of ^in++++=of
gold ^nn++++=gold;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
going ^vbg+++xvbg+=going
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
handed ^vbd+++xvbnx+=handed
them ^pp3o+pp3+++=them
to ^in++++=to
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
pleased ^vpsv++by+xvbn+=pleased
by ^in++++=by
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
left ^jj+++xvbn+=left
them ^pp3o+pp3+++=them
by ^in++++=by
her ^pp$+pp3+++=her
side ^nn++++=side.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
then ^rn+tm+splt++=then
suffering ^vbg+++xvbgx+=suffering
from ^in++++=from
a ^at++++=a
violent ^jj+atrb+++=violent
fever ^nn++++=fever,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
continued ^vbd+++xvbnx+=continued
ill ^jj++++=ill
during ^in++++=during
a ^at++++=a
period ^nn++++=period
of ^in++++=of
ten ^cd++++=ten
days ^nns++++=days.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
this ^dt+dem+++=this
she ^pp3a+pp3+++=she
recovered ^vbd+++xvbnx+=recovered
her ^pp$+pp3+++=her
health ^nn++++=health,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
out ^rp+pl+++=out
and ^cc++++=and
repaired ^vpsv++agls+xvbn+=repaired
to ^in++++=to
my ^pp$+pp1+++=my
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sat ^vbd+++xvbn+=sat
there ^rn+pl+++=there
to ^to++++=to
sell ^vbi++++=sell
and ^cc+phrs+++=and
buy ^vb++++=buy;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
thus ^rb+cnj+splt++=thus
occupied ^vpsv++agls+xvbnx+=occupied,
, ^zz++++=EXTRAWORD
at ^in++++=at
mid ^jjb++++=mid-day
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
there ^ex+pex+++=there
passed ^vpsv++by+xvbn+=passed
by ^in++++=by
me ^pp1o+pp1+++=me
a ^at++++=a
black ^jj+atrb+++=black
slave ^nn++++=slave,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand
an ^at++++=an
apple ^nn++++=apple,
, ^zz++++=EXTRAWORD
with ^in++++=with
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
playing ^vbg+++xvbgx+=playing:
: ^zz++++=EXTRAWORD
so ^ql++++=so
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
Whence ^wrb+who+++=Whence
didst ^nn+++??+=didst
thou ^pp2+pp2+++=thou
get ^vb++++=get
this ^dt+dem+++=this
apple ^nn++++=apple,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
would ^md+prd+++=would
procure ^vb++++=procure
one ^pn++++=one
like ^in++++=like
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
Upon ^in++++=Upon
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
laughed ^vbd+++xvbnx+=laughed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
answered ^vbd+vpub++xvbn+=answered,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
it ^pp3+it+++=it
from ^in++++=from
my ^pp$+pp1+++=my
sweetheart ^nn++++=sweetheart:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
absent ^jj++++=absent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vbd+vprv++xvbn+=found
her ^pp$+pp3+++=her
ill ^jj++++=ill,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
three ^cd++++=three
apples ^nns++++=apples;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
unsuspecting ^jj+atrb+++=unsuspecting
husband ^nn++++=husband
journeyed ^vbd+++xvbn+=journeyed
to ^in++++=to
El ^np++++=El-Ba
- ^zz++++=EXTRAWORD
ba ^nn+++??+=EXTRAWORD
rah ^nn+++??+=rah
for ^in++++=for
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bought ^vbd+++xvbn+=bought
them ^pp3o+pp3+++=them
for ^in++++=for
three ^cd++++=three
pieces ^nns++++=pieces
of ^in++++=of
gold ^nn++++=gold:
: ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
this ^dt+dem+++=this
apple ^nn++++=apple
from ^in++++=from
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
words ^nns++++=words
of ^in++++=of
the ^ati++++=the
slave ^nn++++=slave,
, ^zz++++=EXTRAWORD
O ^zz++++=O
Prince ^npt++++=Prince
of ^in++++=of
the ^ati++++=the
Faithful ^jj++++=Faithful,
, ^zz++++=EXTRAWORD
the ^ati++++=the
world ^nn++++=world
became ^vbd+++xvbn+=became
black ^jj++++=black
before ^in++++=before
my ^pp$+pp1+++=my
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
shut ^vbd+++xvbnx+=shut
up ^rp++++=up
my ^pp$+pp1+++=my
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
returned ^vpsv++agls+xvbn+=returned
to ^in++++=to
my ^pp$+pp1+++=my
house ^nn++++=house,
, ^zz++++=EXTRAWORD
deprived ^j+++xvbn+=deprived
of ^in++++=of
my ^pp$+pp1+++=my
reason ^nn++++=reason
by ^in++++=by
excessive ^jj+atrb+++=excessive
rage ^nn++++=rage.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
not ^xnot++not++=not
the ^ati++++=the
third ^nn++++=third
apple ^nn++++=apple,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vpsv++agls+xvbn+=said
to ^to+vcmp+++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
is ^vbz+bez+aux++=is
the ^ati++++=the
apple ^nn++++=apple?
? ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
not ^xnot++not++=not
whither ^jjr++++=whither
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
convinced ^vpsv++agls+xvbnx+=convinced
thus ^rb+cnj+++=thus
that ^cs+sub+++=that
the ^ati++++=the
slave ^nn++++=slave
had ^vbd+hvd+aux++=had
spoken ^vprf+++xvbnx+=spoken
the ^ati++++=the
truth ^nn++++=truth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
arose ^vbd+++xvbnx+=arose,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
took ^vbd+++xvbn+=took
a ^at++++=a
knife ^nn++++=knife,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
throwing ^vbg+++xvbg+=throwing
myself ^ppl+pp1+++=myself
upon ^in++++=upon
her ^pp$+pp3+++=her
bosom ^nn++++=bosom,
, ^zz++++=EXTRAWORD
plunged ^xvbn+++xvbn+=plunged
the ^ati++++=the
knife ^nn++++=knife
into ^in++++=into
her ^pp$+pp3+++=her:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
then ^rn+tm+++=then
cut ^vb+++xvbn+=cut
off ^rb+phrv+++=off
her ^pp$+pp3+++=her
head ^jjb++++=head
and ^cc++++=and
limbs ^nns++++=limbs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vb+++xvbn+=put
them ^pp3o+pp3+++=them
in ^in++++=in
the ^ati++++=the
basket ^nn++++=basket
in ^in++++=in
haste ^nn++++=haste,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
covered ^vwbn+++xvbn+=covered
them ^pp3o+pp3+++=them
with ^in++++=with
the ^ati++++=the
iz ^nn+++??+=iz
r ^zz++++=r,
, ^zz++++=EXTRAWORD
over ^in++++=over
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
laid ^vbd+++xvbnx+=laid
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
carpet ^nn++++=carpet:
: ^zz++++=EXTRAWORD
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
put ^vbd+++xvbnx+=put
the ^ati++++=the
basket ^nn++++=basket
in ^in++++=in
the ^ati++++=the
chest ^nn++++=chest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
locked ^vprf+++xvbn+=locked
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
conveyed ^j+++xvbn+=conveyed
it ^pp3+it+++=it
on ^in++++=on
my ^pp$+pp1+++=my
mule ^nn++++=mule,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threw ^vbd+++xvbn+=threw
it ^pp3+it+++=it
with ^in++++=with
my ^pp$+pp1+++=my
own ^ap++++=own
hands ^nns++++=hands
into ^in++++=into
the ^ati++++=the
Tigris ^np+++??+=Tigris.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
continued ^j+++xvbn+=continued
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
conjure ^nn+++??+=conjure
thee ^pp2+pp2+++=thee
by ^in++++=by
Allah ^np++++=Allah,
, ^zz++++=EXTRAWORD
O ^zz++++=O
Prince ^npt++++=Prince
of ^in++++=of
the ^ati++++=the
Faithful ^jj++++=Faithful,
, ^zz++++=EXTRAWORD
to ^to++++=to
hasten ^vbi++++=hasten
my ^pp$+pp1+++=my
death ^nn++++=death
in ^in++++=in
retaliation ^nn+nom+++=retaliation
for ^in++++=for
her ^pp$+pp3+++=her
murder ^nn++++=murder,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
dread ^nn++++=dread,
, ^zz++++=EXTRAWORD
otherwise ^rb+cnj+++=otherwise,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
appeal ^vb++++=appeal
for ^in++++=for
vengeance ^nn+nom+++=vengeance
upon ^in++++=upon
me ^pp1o+pp1+++=me
on ^in++++=on
the ^ati++++=the
day ^nn++++=day
of ^in++++=of
resurrection:9 ^nn+++??+=resurrection:9
for ^in++++=for
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
thrown ^vprf+++xvbnx+=thrown
her ^pp$+pp3+++=her
into ^in++++=into
the ^ati++++=the
Tigris ^np+++??+=Tigris
without ^in++++=without
the ^ati++++=the
knowledge ^nn++++=knowledge
of ^in++++=of
any ^dti++++=any
one ^pn++++=one,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
returned ^vbd+++xvbnx+=returned
to ^in++++=to
my ^pp$+pp1+++=my
house ^nn++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vbd+vprv+tht0+xvbn+=found
my ^pp$+pp1+++=my
eldest ^jjt+atrb+++=eldest
boy ^nn++++=boy
crying ^vwbg+++xvbg+=crying,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
not ^xnot++not++=not
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
to ^in++++=to
his ^pp$+pp3+++=his
mother ^nn++++=mother:
: ^zz++++=EXTRAWORD
so ^ql++++=so
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
What ^wdt+who+++=What
maketh ^vbz++++=maketh
thee ^pp2+pp2+++=thee
cry ^vb++++=cry?
? ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
apples ^nns++++=apples
that ^tht+rel+obj++=that
my ^pp$+pp1+++=my
mother ^nn++++=mother
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
down ^rb+phrv+++=down
with ^in+ppvb+++=with
it ^pp3+it+++=it
into ^in++++=into
the ^ati++++=the
street ^nn++++=street
to ^to++++=to
play ^vbi++++=play
with ^in++++=with
my ^pp$+pp1+++=my
brothers ^nns+nom+++=brothers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
tall ^jj+atrb+++=tall
black ^jj+atrb+++=black
slave ^nn++++=slave
snatched ^vbd+++xvbn+=snatched
it ^pp3+it+++=it
from ^in++++=from
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vpsv++agls+xvbn+=said
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Whence ^wrb+who+++=Whence
came ^vbd+++xvbn+=came
this ^dt+dem+++=this
to ^in++++=to
thee ^pp2+pp2+++=thee?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
answered ^vbd+vpub++xvbnx+=answered
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^npt++++=father
made ^vbd+++xvbn+=made
a ^at++++=a
journey ^nn++++=journey
for ^in++++=for
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brought ^vbd+++xvbn+=brought
it ^pp3+it+++=it
from ^in++++=from
El ^np++++=El-Ba
- ^zz++++=EXTRAWORD
ba ^nn+++??+=EXTRAWORD
rah ^nn+++??+=rah,
, ^zz++++=EXTRAWORD
for ^in+cmpx+++=for
the ^in"++++=the
sake ^in"++++=sake
of ^in"++++=of
my ^pp$+pp1+++=my
mother ^nn++++=mother;
; ^zz++++=EXTRAWORD
for ^in++++=for
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
sick ^jj+pred+++=sick:
: ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
bought ^vbd+++xvbnx+=bought
three ^cd++++=three
apples ^nns++++=apples
for ^in++++=for
three ^cd++++=three
pieces ^nns++++=pieces
of ^in++++=of
gold ^nn++++=gold:
: ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
it ^pp3+it+++=it
from ^in++++=from
me ^pp1o+pp1+++=me
and ^cc++++=and
beat ^nn+++xvbn+=beat
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
away ^rp+pl+++=away
with ^in++++=with
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid
that ^tht+jcmp+++=that
my ^pp$+pp1+++=my
mother ^nn++++=mother
may ^md+pos+++=may
beat ^vbd+++xvbn+=beat
me ^pp1o+pp1+++=me
on ^in++++=on
account ^nn++++=account
of ^in++++=of
the ^ati++++=the
apple ^nn++++=apple.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
heard ^vbd+vprv+tht0+xvbnx+=heard
my ^pp$+pp1+++=my
son ^nn++++=son's
's ^$++++=EXTRAWORD
story ^nn++++=story,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
discovered ^vbd+vprv++xvbnx+=discovered
that ^tht+vcmp+++=that
the ^ati++++=the
slave ^nn++++=slave
had ^vbd+hvd+aux++=had
forged ^vprf+++xvbnx+=forged
a ^at++++=a
lie ^nn++++=lie
against ^in++++=against
the ^ati++++=the
daughter ^nn+nom+++=daughter
of ^in++++=of
my ^pp$+pp1+++=my
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vprf+++xvbn+=found
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
killed ^vpsv++agls+xvbnx+=killed
unjustly ^rb++++=unjustly;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
weeping ^nn++++=weeping
bitterly ^rb++++=bitterly
for ^in++++=for
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
sheykh ^nn+++??+=sheykh,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
uncle ^nn++++=uncle
and ^cc++++=and
her ^pp3o+pp3+++=her
father ^npt++++=father,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
informed ^vbd+++xvbnx+=informed
him ^pp3o+pp3+++=him
of ^in++++=of
the ^ati++++=the
event ^nn++++=event;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
seated ^vbd+++xvbnx+=seated
himself ^ppl+pp3+++=himself
by ^in++++=by
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wept ^vbd+++xvbn+=wept.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
wept ^vbd+++xvbn+=wept
until ^in++++=until
midnight ^nn++++=midnight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
continued ^vbd+++xvbn+=continued
our ^pp$+pp1+++=our
mourning ^nvbg+++xvbg+=mourning
for ^in++++=for
her ^pp$+pp3+++=her
five ^cd++++=five
days ^nns++++=days,
, ^zz++++=EXTRAWORD
ceasing ^vbg+++xvbg+=ceasing
not ^xnot++not++=not
to ^in++++=to
the ^ati++++=the
present ^jj+atrb+++=present
day ^nn++++=day
to ^to++++=to
bewail ^vbi++++=bewail
her ^pp$+pp3+++=her
death ^nn++++=death.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
honour ^nn++++=honour
of ^in++++=of
thine ^pp$+pp2+++=thine
ancestors ^nns++++=ancestors,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
hasten ^vb++++=hasten
my ^pp$+pp1+++=my
death ^nn++++=death,
, ^zz++++=EXTRAWORD
to ^to++++=to
retaliate ^nn+nom+++=retaliate
her ^pp$+pp3+++=her
murder ^nn++++=murder
upon ^in++++=upon
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Khaleefeh ^np+++??+=Khaleefeh
wondered ^vbd+vprv++xvbn+=wondered
at ^rb++++=at
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man's
's ^$++++=EXTRAWORD
story ^nn++++=story,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
By ^in++++=By
Allah ^np++++=Allah,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
not ^xnot++not++=not
put ^vb+++xvbn+=put
to ^in++++=to
death ^nn++++=death
any ^dti++++=any
but ^cc++++=but
the ^ati++++=the
wicked ^jj+atrb+++=wicked
slave ^nn++++=slave;
; ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man
is ^vbz+bez+vrb++=is
excusable ^jj+pred+++=excusable.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
looking ^vbg+++xvbg+=looking
towards ^in++++=towards
Ja ^np+++??+=Ja
far ^rb+cnj+++=far,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
Bring ^vb++++=Bring
before ^cs+sub+++=before
me ^pp1o+pp1+++=me
this ^dt+dem+++=this
wicked ^jj+atrb+++=wicked
slave ^nn++++=slave
who ^whp+rel+subj++=who
hath ^vbz+hvz+aux++=hath
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
cause ^nn++++=cause
of ^in++++=of
the ^ati++++=the
catastrophe ^nn++++=catastrophe;
; ^zz++++=EXTRAWORD
or ^cc+cls+++=or,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
thou ^pp2+pp2+++=thou
bring ^vb++++=bring
him ^pp3o+pp3+++=him
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
thou ^pp2+pp2+++=thou
shalt ^md++++=shalt
be ^vb+be+aux++=be
put ^vpsv++agls+xvbnx+=put
to ^in++++=to
death ^nn++++=death
in ^in++++=in
his ^pp$+pp3+++=his
stead ^nn++++=stead.
. ^zz++++=EXTRAWORD
So ^cs+sub+++=So
the ^ati++++=the
Wezeer ^np+++??+=Wezeer
departed ^vbd+++xvbn+=departed
weeping ^nn++++=weeping,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saying ^nvbg+++xvbg+=saying,
, ^zz++++=EXTRAWORD
Whence ^wrb+who+++=Whence
shall ^md+prd+++=shall
I ^pp1a+pp1+++=I
bring ^vb++++=bring
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
every ^at++++=every
time ^nn++++=time
that ^tht+rel+obj++=that
the ^ati++++=the
jar ^nn++++=jar
is ^vbz+bez+aux++=is
struck ^vpsv++agls+xvbnx+=struck
doth ^vbz+doz+aux++=doth
it ^pp3+it+++=it
escape ^vb++++=escape
being ^xvbg+++xvbg+=being
broken ^xvbn+++xvbn+=broken!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
no ^at++++=no
stratagem ^nn+++??+=stratagem
to ^to++++=to
employ ^vbi++++=employ
in ^in++++=in
this ^dt+dem+++=this
affair ^nn++++=affair:
: ^zz++++=EXTRAWORD
but ^cc+cls+++=but
He ^pp3a+pp3+++=He
who ^whp+who+++=who
delivered ^vbd+++xvbn+=delivered
me ^pp1o+pp1+++=me
in ^in++++=in
the ^ati++++=the
first ^od++++=first
case ^nn++++=case
may ^md+pos+++=may
deliver ^vb++++=deliver
me ^pp1o+pp1+++=me
in ^in++++=in
the ^ati++++=the
second ^od++++=second.
. ^zz++++=EXTRAWORD
By ^in++++=By
Allah ^np++++=Allah,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
not ^xnot++not++=not
go ^vb++++=go
out ^rp+pl+++=out
from ^in++++=from
my ^pp$+pp1+++=my
house ^nn++++=house
for ^in++++=for
three ^cd++++=three
days ^nns++++=days;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Truth ^nn++++=Truth,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
perfection ^nn+nom+++=perfection
be ^vb+be+aux++=be
extolled ^vpsv++agls+xvbnx+=extolled,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
do ^vb+do+vrb++=do
