One ^cd1++++=One
fashion ^nn++++=fashion?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
have ^vb+hv+vrb++=have
we ^pp1a+pp1+++=we
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
fashions ^nns++++=fashions,
, ^zz++++=EXTRAWORD
anyway ^rb+dspt+++=anyway?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
screamed ^vbd+++xvbn+=screamed
a ^at++++=a
linnet ^nn+++??+=linnet.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
the ^ati++++=the
fashion ^nn++++=fashion
to ^in++++=to
wear ^vbi++++=wear
knooks ^nns+++??+=knooks
perched ^vwbn+++xvbn+=perched
upon ^in++++=upon
women ^nns++++=women's
's ^$++++=EXTRAWORD
hats ^nns++++=hats
would ^md+prd+++=would
you ^pp2+pp2+++=you
be ^vb+be+vrb++=be
contented ^jj+pred+++=contented
to ^to++++=to
stay ^vbi++++=stay
there ^rn+pl+++=there?
? ^zz++++=EXTRAWORD
Answer ^nn++++=Answer
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Popopo ^np+++??+=Popopo!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
Popopo ^np+++??+=Popopo
was ^vbd+bedz+vrb++=was
in ^in++++=in
despair ^nn++++=despair.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
not ^xnot++not++=not
wrong ^rb++++=wrong
the ^ati++++=the
birds ^nns++++=birds
by ^in++++=by
sending ^xvbg+++xvbg+=sending
them ^pp3o+pp3+++=them
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
milliner ^jjr++++=milliner,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
did ^vbd+dod+aux++=did
he ^pp3a+pp3+++=he
wish ^vb+vprv+++=wish
the ^ati++++=the
milliner ^jjr++++=milliner
to ^to++++=to
suffer ^vbi++++=suffer
by ^in++++=by
their ^pp$+pp3+++=their
loss ^nn++++=loss.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
home ^nr++++=home
to ^to++++=to
think ^vbi+vprv+++=think
what ^wdt+who+++=what
could ^md+pos+++=could
be ^vb+be+aux++=be
done ^vpsv++agls+xvbnx+=done.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
much ^ap++++=much
meditation ^nn+nom+++=meditation
he ^pp3a+pp3+++=he
decided ^vbd+vprv++xvbnx+=decided
to ^to+vcmp+++=to
consult ^vbi++++=consult
the ^ati++++=the
king ^nn++++=king
of ^in++++=of
the ^ati++++=the
knooks ^nns+++??+=knooks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
going ^vbg+++xvbg+=going
at ^rb++++=at
once ^rb"+tm+++=once
to ^in++++=to
his ^pp$+pp3+++=his
majesty ^nn++++=majesty
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
the ^ati++++=the
whole ^jj+atrb+++=whole
story ^nn++++=story.
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king
frowned ^vbd+++xvbn+=frowned.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
should ^md+nec+++=should
teach ^vb+vsua+++=teach
you ^pp2+pp2+++=you
the ^ati++++=the
folly ^nn++++=folly
of ^in++++=of
interfering ^nn++++=interfering
with ^in++++=with
earth ^nn++++=earth
people ^nns++++=people,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
since ^cs+sub+++=since
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
caused ^vprf+++xvbnx+=caused
all ^abn++++=all
this ^dt+dem+++=this
trouble ^nn++++=trouble,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
duty ^nn++++=duty
to ^to+ncmp+++=to
remedy ^vbi++++=remedy
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
birds ^nns++++=birds
cannot ^md+pos+not++=cannot
be ^vb+be+aux++=be
enslaved ^vpsv++agls+xvbnx+=enslaved,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
certain ^jj+pred+++=certain;
; ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore
you ^pp2+pp2+++=you
must ^md+nec+++=must
have ^vb+hv+vrb++=have
the ^ati++++=the
fashions ^nns++++=fashions
changed ^vbd+++xvbn+=changed,
, ^zz++++=EXTRAWORD
so ^ql++++=so
it ^pp3+it+++=it
will ^md+prd+++=will
no ^at++++=no
longer ^rbr++++=longer
be ^vb+be+vrb++=be
stylish ^jj+pred+++=stylish
for ^in++++=for
women ^nns++++=women
to ^to++++=to
wear ^vbi++++=wear
birds ^nns++++=birds
upon ^in++++=upon
their ^pp$+pp3+++=their
hats ^nns++++=hats."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
shall ^md+prd+++=shall
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Popopo ^np+++??+=Popopo.
. ^zz++++=EXTRAWORD
" ^zz++++="Easily
easily ^rb++++=EXTRAWORD
enough ^dt++++=enough.
. ^zz++++=EXTRAWORD
Fashions ^nns++++=Fashions
often ^rb++++=often
change ^nn++++=change
among ^in++++=among
the ^ati++++=the
earth ^nn++++=earth
people ^nns++++=people,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
tire ^vb++++=tire
quickly ^rb++++=quickly
of ^in++++=of
any ^dti++++=any
one ^cd1++++=one
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
read ^vbd+vprv++xvbnx+=read
in ^in++++=in
their ^pp$+pp3+++=their
newspapers ^nns+nom+++=newspapers
and ^cc++++=and
magazines ^nns++++=magazines
that ^tht+rel+obj++=that
the ^ati++++=the
style ^nn++++=style
is ^vbz+bez+vrb++=is
so ^ql++++=so-and-so,
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
so ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
never ^rb++++=never
question ^nn+nom+++=question
the ^ati++++=the
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
at ^rb++++=at
once ^rb"+tm+++=once
obey ^vb++++=obey
the ^ati++++=the
mandate ^nn+nom+++=mandate
of ^in++++=of
fashion ^nn++++=fashion.
. ^zz++++=EXTRAWORD
So ^ql++++=So
you ^pp2+pp2+++=you
must ^md+nec+++=must
visit ^vb++++=visit
the ^ati++++=the
newspapers ^nns+nom+++=newspapers
and ^cc++++=and
magazines ^nns++++=magazines
and ^cc++++=and
enchant ^nn+nom+++=enchant
the ^ati++++=the
types ^nns++++=types."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Enchant
enchant ^nn+nom+++=EXTRAWORD
the ^ati++++=the
types ^nns++++=types!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
echoed ^vbd+++xvbn+=echoed
Popopo ^np+++??+=Popopo,
, ^zz++++=EXTRAWORD
in ^in++++=in
wonder ^nn++++=wonder.
. ^zz++++=EXTRAWORD
" ^zz++++="Just
just ^rb+emph+++=EXTRAWORD
so ^rb++++=so.
. ^zz++++=EXTRAWORD
Make ^vb++++=Make
them ^pp3o+pp3+++=them
read ^vbd+vprv++xvbn+=read
that ^tht+vcmp+++=that
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
no ^at++++=no
longer ^rbr++++=longer
the ^ati++++=the
fashion ^nn++++=fashion
to ^to++++=to
wear ^vbi++++=wear
birds ^nns++++=birds
upon ^in++++=upon
hats ^nns++++=hats.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
will ^md+prd+++=will
afford ^vb++++=afford
relief ^nn++++=relief
to ^in++++=to
your ^pp$+pp2+++=your
poor ^jj++++=poor
milliner ^jjr++++=milliner
and ^cc++++=and
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
set ^vbd+++xvbn+=set
free ^jj++++=free
thousands ^cds++++=thousands
of ^in++++=of
our ^pp$+pp1+++=our
darling ^jj+atrb+++=darling
birds ^nns++++=birds
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
so ^ql++++=so
cruelly ^rb++++=cruelly
used ^vpsv++agls+xvbn+=used."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Popopo ^np+++??+=Popopo
thanked ^vbd+++xvbn+=thanked
the ^ati++++=the
wise ^jj+atrb+++=wise
king ^nn++++=king
and ^cc++++=and
followed ^vbd+vprv++xvbn+=followed
his ^pp$+pp3+++=his
advice ^nn++++=advice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
office ^nn++++=office
of ^in++++=of
every ^at++++=every
newspaper ^nn+nom+++=newspaper
and ^cc++++=and
magazine ^nn++++=magazine
in ^in++++=in
the ^ati++++=the
city ^nn++++=city
was ^vbd+bedz+aux++=was
visited ^vpsv++by+xvbnx+=visited
by ^in++++=by
the ^ati++++=the
knook ^nn+++??+=knook,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^in++++=to
other ^ap++++=other
cities ^nns++++=cities,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
publication ^nn+nom+++=publication
in ^in++++=in
the ^ati++++=the
land ^nn++++=land
that ^tht+rel+subj++=that
had ^vb+hv+vrb++=had
not ^xnot++not++=not
a ^at++++=a
" ^zz++++="new
new ^jj+atrb+++=EXTRAWORD
fashion ^nn++++=fashion
note ^nn++++=note"
" ^zz++++=EXTRAWORD
in ^in++++=in
its ^pp$+it+++=its
pages ^nns++++=pages.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
Popopo ^np+++??+=Popopo
enchanted ^vbd+++xvbn+=enchanted
the ^ati++++=the
types ^nns++++=types,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^dt+pdem+++=that
whoever ^whp+who+++=whoever
read ^vb+vprv+tht0+xvbn+=read
the ^ati++++=the
print ^nn++++=print
would ^md+prd+++=would
see ^vb+vprv+++=see
only ^ap+down+++=only
what ^wdt+who+++=what
the ^ati++++=the
knook ^nn+++??+=knook
wished ^vbd+vprv++xvbn+=wished
them ^pp3o+pp3+++=them
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called
upon ^in++++=upon
the ^ati++++=the
busy ^jj+atrb+++=busy
editors ^nns++++=editors
and ^cc++++=and
befuddled ^vbd+++xvbn+=befuddled
their ^pp$+pp3+++=their
brains ^nns++++=brains
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
wrote ^vbd+vprv++xvbnx+=wrote
exactly ^rb++++=exactly
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
wanted ^vbd+++xvbnx+=wanted
them ^pp3o+pp3+++=them
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
Mortals ^nns+nom++??+=Mortals
seldom ^rb++++=seldom
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
greatly ^rb+amp+++=greatly
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
influenced ^vpsv++by+xvbnx+=influenced
by ^in++++=by
fairies ^nns++++=fairies,
, ^zz++++=EXTRAWORD
knooks ^nns+++??+=knooks
and ^cc++++=and
ryls ^nns+++??+=ryls,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
often ^rb++++=often
put ^vb+++xvbn+=put
thoughts ^nns++++=thoughts
into ^in++++=into
their ^pp$+pp3+++=their
heads ^nns++++=heads
that ^tht+rel+++=that
only ^rb+down+++=only
the ^ati++++=the
wise ^jj+atrb+++=wise
little ^jj+atrb+++=little
immortals ^nns+nom+++=immortals
could ^md+pos+++=could
have ^vb+hv+aux++=have
conceived ^vprf+++xvbnx+=conceived.
. ^zz++++=EXTRAWORD
The ^ati++++=The
following ^jj+atrb++xvbg+=following
morning ^nn++++=morning
when ^wrb+who+++=when
the ^ati++++=the
poor ^jj++++=poor
milliner ^jjr++++=milliner
looked ^jj+++xvbn+=looked
over ^rp++++=over
her ^pp3o+pp3+++=her
newspaper ^nn+nom+++=newspaper
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
overjoyed ^jj+pred+++=overjoyed
to ^to++++=to
read ^vbn+vprv++xvbn+=read
that ^tht+vcmp+++=that
" ^zz++++="no
no ^at++++=EXTRAWORD
woman ^nn++++=woman
could ^md+pos+++=could
now ^rn+tm+splt++=now
wear ^vb++++=wear
a ^at++++=a
bird ^nn++++=bird
upon ^in++++=upon
her ^pp$+pp3+++=her
hat ^nn++++=hat
and ^cc++++=and
be ^vb+be+vrb++=be
in ^in++++=in
style ^nn++++=style,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
newest ^jjt+atrb+++=newest
fashion ^nn++++=fashion
required ^vbd+++xvbn+=required
only ^rb+down+++=only
ribbons ^nns++++=ribbons
and ^cc++++=and
laces ^nns++++=laces."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Popopo ^np+++??+=Popopo
after ^cs+sub+++=after
this ^dt+pdem+++=this
found ^vbd+vprv++xvbn+=found
much ^ap++++=much
enjoyment ^nn+nom+++=enjoyment
in ^in++++=in
visiting ^xvbg+++xvbg+=visiting
every ^at++++=every
millinery ^nn+nom+++=millinery
shop ^nn++++=shop
he ^pp3a+pp3+++=he
could ^md+pos+++=could
find ^vb+vprv+++=find
and ^cc+phrs+++=and
giving ^vbg+++xvbg+=giving
new ^jj+atrb+++=new
life ^nn++++=life
to ^in++++=to
the ^ati++++=the
stuffed ^jj+atrb++xvbn+=stuffed
birds ^nns++++=birds
which ^whp+rel+subj++=which
were ^vbd+bed+aux++=were
carelessly ^rb++splt++=carelessly
tossed ^vpsv++agls+xvbnx+=tossed
aside ^rp++++=aside
as ^in++++=as
useless ^nn++++=useless.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
they ^pp3a+pp3+++=they
flew ^vbd+++xvbnx+=flew
to ^in++++=to
the ^ati++++=the
fields ^nns++++=fields
and ^cc++++=and
forests ^nns++++=forests
with ^in++++=with
songs ^nns++++=songs
of ^in++++=of
thanks ^rb+dspt+++=thanks
to ^in"++++=to
the ^ati++++=the
good ^jj+atrb+++=good
knook ^nn+++??+=knook
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
rescued ^vprf+++xvbnx+=rescued
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
a ^at++++=a
hunter ^nn++++=hunter
fires ^nns++++=fires
his ^pp$+pp3+++=his
gun ^nn++++=gun
at ^rb++++=at
a ^at++++=a
bird ^nn++++=bird
and ^cc++++=and
then ^rn+tm+++=then
wonders ^nns+nom+++=wonders
why ^wrb+who+++=why
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
hit ^vb+++xvbn+=hit
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
read ^vprf+++xvbn+=read
this ^dt+dem+++=this
story ^nn++++=story,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
understand ^vb+vprv+++=understand
that ^tht+vcmp+++=that
the ^ati++++=the
bird ^nn++++=bird
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
stuffed ^jj+atrb++xvbn+=stuffed
one ^pn++++=one
from ^in++++=from
some ^dti++++=some
millinery ^nn+nom+++=millinery
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
cannot ^md+pos+not++=cannot,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
be ^vb+be+aux++=be
killed ^vprf+++xvbn+=killed
by ^in++++=by
a ^at++++=a
gun ^nn++++=gun.
. ^zz++++=EXTRAWORD
