My ^pp$+pp1+++=My
question ^nn+nom+++=question
me ^pp1o+pp1+++=me
in ^in++++=in
return ^nn++++=return.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
my ^pp$+pp1+++=my
landlady ^nn++++=landlady.
. ^zz++++=EXTRAWORD
Ladies ^nns++++=Ladies
had ^vb+hv+aux++=had
often ^rb++splt++=often
lodged ^vprf+++xvbnx+=lodged
with ^in++++=with
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
people ^nns++++=people
stayed ^vbd+++xvbn+=stayed
the ^ati++++=the
whole ^jj+atrb+++=whole
summer ^nn++++=summer,
, ^zz++++=EXTRAWORD
wandering ^vbg+++xvbg+=wandering
about ^in++++=about
the ^ati++++=the
woods ^nns++++=woods
and ^cc++++=and
fells ^nns+++??+=fells,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^in++++=to
her ^pp$+pp3+++=her
thinking ^nvbg+++xvbg+=thinking
the ^ati++++=the
great ^jj+atrb+++=great
hills ^nns++++=hills
were ^vbd+bed+vrb++=were
lonesome ^jj+pred+++=lonesome.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
of ^in++++=of
her ^pp$+pp3+++=her
lodgers ^nns+nom+++=lodgers
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
young ^jj+atrb+++=young
ladies ^nns++++=ladies,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
could ^md+pos+++=could
not ^xnot++not++=not
remember ^nn+nom+++=remember
any ^dti++++=any
of ^in++++=of
them ^pp3o+pp3+++=them
having ^xvbg+++xvbg+=having
impressed ^vbd+++xvbn+=impressed
her ^pp$+pp3+++=her
with ^in++++=with
their ^pp$+pp3+++=their
beauty ^nn++++=beauty.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
then ^rn+tm+++=then
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
said ^vpsv++tht0+xvbnx+=said
women ^nns++++=women
were ^vbd+bed+vrb++=were
never ^rb++++=never
a ^at++++=a
judge ^nn++++=judge
of ^in++++=of
other ^ap++++=other
women ^nns++++=women.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
and ^cc+phrs+++=and
gone ^vbd+++xvbn+=gone.
. ^zz++++=EXTRAWORD
Few ^ap++++=Few
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
returned ^vprf+++xvbnx+=returned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fresh ^jj+atrb+++=fresh
faces ^nns++++=faces
drove ^vbd+++xvbn+=drove
out ^rp+pl+++=out
the ^ati++++=the
old ^nn++++=old.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
letting ^vbg+++xvbgx+=letting
lodgings ^nns++++=lodgings
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
suppose ^vb+vprv+tht0++=suppose
it ^pp3+it+++=it
could ^md+pos+++=could
be ^vb+be+vrb++=be
fifteen ^cd++++=fifteen
twenty ^cd++++=twenty
years ^nns++++=years
ago ^rb++++=ago
that ^cs+sub+++=that
strangers ^nns+nom+++=strangers
to ^in++++=to
you ^pp2+pp2+++=you
lived ^vbd+++xvbn+=lived
in ^in++++=in
this ^dt+dem+++=this
room ^nn++++=room?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Longer
longer ^rbr++++=EXTRAWORD
than ^in++++=than
that ^dt+pdem+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
quietly ^rb+cnj+++=quietly,
, ^zz++++=EXTRAWORD
dropping ^vbg+++xvbg+=dropping
for ^in++++=for
the ^ati++++=the
moment ^nn++++=moment
all ^rb++++=all
affectation ^nn+nom+++=affectation.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
came ^vbd+++xvbn+=came
here ^rn+pl+++=here
from ^in++++=from
the ^ati++++=the
farm ^nn++++=farm
when ^wrb+who+++=when
my ^pp$+pp1+++=my
father ^npt++++=father
died ^vbd+++xvbn+=died.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
had ^vb+hv+vrb++=had
losses ^nns++++=losses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
but ^cc++++=but
little ^ap++++=little
left ^vprf+++xvbn+=left.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
twenty ^cd++++=twenty-seven
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
years ^nns++++=years
ago ^rb++++=ago
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hastened ^vbd+++xvbnx+=hastened
to ^to++++=to
close ^vbi++++=close
the ^ati++++=the
conversation ^nn+nom+++=conversation,
, ^zz++++=EXTRAWORD
fearing ^vbg+vprv++xvbg+=fearing
long ^jj++++=long-winded
- ^zz++++=EXTRAWORD
winded ^jj+atrb+++=EXTRAWORD
recollections ^nns+nom+++=recollections
of ^in++++=of
" ^zz++++="better
better ^jjr+atrb+++=EXTRAWORD
days ^nns++++=days."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
heard ^vprf+++xvbnx+=heard
such ^abl++++=such
so ^pn++++=so
often ^rb++++=often
from ^in++++=from
one ^cd1++++=one
landlady ^nn++++=landlady
and ^cc++++=and
another ^dt++++=another.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
not ^xnot++not++=not
learnt ^vprf+++xvbn+=learnt
much ^ap++++=much.
. ^zz++++=EXTRAWORD
Who ^whp+who+whq++=Who
was ^vbd+bedz+aux++=was
the ^ati++++=the
original ^nn+nom+++=original
of ^in++++=of
the ^ati++++=the
miniature ^nn++++=miniature,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
to ^to++++=to
be ^vbi+vbi+aux++=be
lying ^vbg+++xvbgx+=lying
forgotten ^vprf+++xvbn+=forgotten
in ^in++++=in
the ^ati++++=the
dusty ^jj+atrb+++=dusty
book ^nn++++=book-case
- ^zz++++=EXTRAWORD
case ^nn++++=EXTRAWORD
were ^vbd+bed+vrb++=were
still ^rb+atrb+++=still
mysteries ^nns+nom+++=mysteries;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
strange ^jj+atrb+++=strange
perversity ^nn+nom+++=perversity
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
have ^vb+hv+aux++=have
explained ^vprf+++xvbnx+=explained
to ^in++++=to
myself ^ppl+pp1+++=myself
I ^pp1a+pp1+++=I
shrank ^vbd+++xvbnx+=shrank
from ^in++++=from
putting ^xvbg+++xvbg+=putting
a ^at++++=a
direct ^jj+atrb+++=direct
question ^nn+nom+++=question.
. ^zz++++=EXTRAWORD
So ^ql++++=So
two ^cd++++=two
days ^nns++++=days
more ^ql++++=more
passed ^vpsv++by+xvbn+=passed
by ^in+strn+++=by.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
work ^nn++++=work
took ^vbd+++xvbn+=took
gradually ^rb++++=gradually
a ^at++++=a
firmer ^jjr+atrb+++=firmer
grip ^nn++++=grip
upon ^in++++=upon
my ^pp$+pp1+++=my
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
the ^ati++++=the
miniature ^nn++++=miniature
visited ^vbd+++xvbn+=visited
me ^pp1o+pp1+++=me
less ^rbr++++=less
often ^rb++++=often.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
in ^in++++=in
the ^ati++++=the
evening ^nn++++=evening
of ^in++++=of
the ^ati++++=the
third ^od++++=third
day ^nn++++=day,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
a ^at++++=a
Sunday ^nr++++=Sunday,
, ^zz++++=EXTRAWORD
a ^at++++=a
curious ^jj+atrb+++=curious
thing ^nn++++=thing
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
returning ^vbg+++xvbgx+=returning
from ^in++++=from
a ^at++++=a
stroll ^nn++++=stroll,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dusk ^nn++++=dusk
was ^vbd+bedz+aux++=was
falling ^nvbg+++xvbg+=falling
as ^ql++++=as
I ^pp1a+pp1+++=I
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
cottage ^nn+nom+++=cottage.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
thinking ^vbg+++xvbgx+=thinking
of ^in++++=of
my ^pp$+pp1+++=my
farce ^nn++++=farce,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
laughing ^vbg+++xvbgx+=laughing
to ^in++++=to
myself ^ppl+pp1+++=myself
at ^in++++=at
a ^at++++=a
situation ^nn+nom+++=situation
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
to ^to+vcmp+++=to
me ^vbi++++=me
comical ^jj++++=comical,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when,
, ^zz++++=EXTRAWORD
passing ^vbg+++xvbg+=passing
the ^ati++++=the
window ^nn++++=window
of ^in++++=of
my ^pp$+pp1+++=my
room ^nn++++=room,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
looking ^vbg+++xvbg+=looking
out ^rp+pl+++=out
the ^ati++++=the
sweet ^jj+atrb+++=sweet
fair ^jj+atrb+++=fair
face ^nn++++=face
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
become ^vb++++=become
so ^ql+emph+++=so
familiar ^jj++++=familiar
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
stood ^vbd+++xvbn+=stood
close ^in+cmpx+++=close
to ^in"++++=to
the ^ati++++=the
latticed ^jj+atrb++xvbn+=latticed
panes ^nns++++=panes,
, ^zz++++=EXTRAWORD
a ^at++++=a
slim ^jj+atrb+++=slim,
, ^zz++++=EXTRAWORD
girlish ^jj+atrb+++=girlish
figure ^nn++++=figure,
, ^zz++++=EXTRAWORD
clad ^jj++++=clad
in ^in++++=in
the ^ati++++=the
old ^jj++++=old-fashioned
- ^zz++++=EXTRAWORD
fashioned ^vbd+++xvbn+=EXTRAWORD
lilac ^jj++++=lilac-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+atrb++xvbn+=EXTRAWORD
frock ^nn++++=frock
in ^in++++=in
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
imagined ^vprf++tht0+xvbnx+=imagined
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
first ^od++++=first
night ^nn++++=night
of ^in++++=of
my ^pp$+pp1+++=my
arrival ^nn++++=arrival,
, ^zz++++=EXTRAWORD
the ^ati++++=the
beautiful ^jj+atrb+++=beautiful
hands ^nns++++=hands
clasped ^vbd+++xvbn+=clasped
across ^in+pl+++=across
the ^ati++++=the
breast ^nn++++=breast,
, ^zz++++=EXTRAWORD
as ^ql++++=as
then ^rn+tm+++=then
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
folded ^vpsv++agls+xvbnx+=folded
on ^in++++=on
the ^ati++++=the
lap ^nn++++=lap.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
eyes ^nns++++=eyes
were ^vbd+bed+aux++=were
gazing ^vbg+++xvbgx+=gazing
down ^in++++=down
the ^ati++++=the
road ^npl++++=road
that ^tht+rel+subj++=that
passes ^vbz++++=passes
through ^in++++=through
the ^ati++++=the
village ^nn+nom+++=village
and ^cc++++=and
goes ^vbz++++=goes
south ^np+pl+++=south,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
dreaming ^vbg+++xvbgx+=dreaming,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
seeing ^jj+++xvbg+=seeing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sadness ^nns+nom+++=sadness
in ^in++++=in
them ^pp3o+pp3+++=them
struck ^vbd+++xvbn+=struck
upon ^in++++=upon
one ^cd1++++=one
almost ^rb+hdg+++=almost
as ^in++++=as
a ^at++++=a
cry ^nn++++=cry.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
close ^in+cmpx+++=close
to ^in"++++=to
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
hedge ^nn++++=hedge
screened ^vwbn+++xvbn+=screened
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
remained ^vbd+++xvbnx+=remained
watching ^vbg+++xvbg+=watching,
, ^zz++++=EXTRAWORD
until ^in++++=until,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
a ^at++++=a
minute ^nn++++=minute
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
appeared ^vbd+seem++xvbn+=appeared
longer ^rbr++++=longer,
, ^zz++++=EXTRAWORD
the ^ati++++=the
figure ^nn++++=figure
drew ^vbd+++xvbn+=drew
back ^jjb++++=back
into ^in++++=into
the ^ati++++=the
darkness ^nns+nom+++=darkness
of ^in++++=of
the ^ati++++=the
room ^nn++++=room
and ^cc++++=and
disappeared ^vbd+seem++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
entered ^vbd+++xvbnx+=entered,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
room ^nn++++=room
was ^vbd+bedz+vrb++=was
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
called ^vbd+++xvbnx+=called,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
one ^cd1++++=one
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
uncomfortable ^jj+atrb+++=uncomfortable
suggestion ^nn+nom+++=suggestion
took ^vbd+++xvbn+=took
hold ^nn++++=hold
of ^in++++=of
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
must ^md+nec+++=must
be ^vb+be+aux++=be
growing ^vbg+++xvbgx+=growing
a ^rb++++=a
little ^rb"++++=little
crazy ^jj++++=crazy.
. ^zz++++=EXTRAWORD
All ^abn++++=All
that ^dt+pdem+++=that
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
could ^md+pos+++=could
explain ^vb+vpub+++=explain
to ^in++++=to
myself ^ppl+pp1+++=myself
as ^in++++=as
a ^at++++=a
mere ^jjb+atrb+++=mere
train ^nn++++=train
of ^in++++=of
thought ^nn+++xvbn+=thought,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+dem+++=this
time ^nn++++=time
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
me ^pp1o+pp1+++=me
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
uninvited ^j+++xvbn+=uninvited,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
my ^pp$+pp1+++=my
thoughts ^nns++++=thoughts
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
busy ^jj++++=busy
elsewhere ^rb++++=elsewhere.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
thing ^nn++++=thing
had ^vbd+hvd+aux++=had
appeared ^vprf+++xvbnx+=appeared
not ^xnot++not++=not
to ^in++++=to
my ^pp$+pp1+++=my
brain ^nn++++=brain
but ^cc++++=but
to ^in++++=to
my ^pp$+pp1+++=my
senses ^nns++++=senses.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not
a ^at++++=a
believer ^nn+nom+++=believer
in ^in++++=in
ghosts ^nns++++=ghosts,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
in ^in++++=in
the ^ati++++=the
hallucinations ^nns+nom+++=hallucinations
of ^in++++=of
a ^at++++=a
weak ^jj+atrb+++=weak
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
own ^ap++++=own
explanation ^nn+nom+++=explanation
was ^vbd+bedz+vrb++=was
in ^rb++++=in
consequence ^nn+nom+++=consequence
not ^xnot++not++=not
very ^ql+amp+++=very
satisfactory ^jj++++=satisfactory
to ^in++++=to
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
dismiss ^vbi++++=dismiss
the ^ati++++=the
incident ^nn++++=incident,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
would ^md+prd+++=would
not ^xnot++not++=not
leave ^nn++++=leave
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
later ^rbr+tm+++=later
that ^cs+sub+++=that
same ^ap++++=same
evening ^nn++++=evening
something ^pn++++=something
else ^rb+cnj+++=else
occurred ^vprf+++xvbn+=occurred
that ^dt+pdem+++=that
fixed ^vbd+++xvbn+=fixed
it ^pp3+it+++=it
still ^rb+atrb+++=still
clearer ^jjr++++=clearer
in ^in++++=in
my ^pp$+pp1+++=my
thoughts ^nns++++=thoughts.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
out ^rp+pl+++=out
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
books ^nns++++=books
at ^rb++++=at
random ^rb"++++=random
with ^in++++=with
which ^whp+rel+pied++=which
to ^to++++=to
amuse ^vbi++++=amuse
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turning ^nvbg+++xvbg+=turning
over ^in++++=over
the ^ati++++=the
leaves ^nns++++=leaves
of ^in++++=of
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
a ^at++++=a
volume ^nn++++=volume
of ^in++++=of
verses ^nns++++=verses
by ^in++++=by
some ^dti++++=some
obscure ^jj+atrb+++=obscure
poet ^nn++++=poet,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
its ^pp$+it+++=its
sentimental ^jj+atrb+++=sentimental
passages ^nns+nom+++=passages
much ^ap++++=much
scored ^jj+++xvbn+=scored
and ^cc+phrs+++=and
commented ^jj+++xvbn+=commented
upon ^in++++=upon
in ^in++++=in
pencil ^nn++++=pencil
as ^ql++++=as
was ^vbd+bedz+vrb++=was
common ^jj+pred+++=common
fifty ^cd++++=fifty
years ^nns++++=years
ago ^rb++++=ago
as ^ql++++=as
may ^md+pos+++=may
be ^vb+be+vrb++=be
common ^jj+pred+++=common
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
for ^in++++=for
your ^pp$+pp2+++=your
Fleet ^nn++++=Fleet
Street ^nn++++=Street
cynic ^nn++++=cynic
has ^vbz+hvz+aux++=has
not ^xnot++not++=not
altered ^vbd+++xvbn+=altered
the ^ati++++=the
world ^nn++++=world
and ^cc++++=and
its ^pp$+it+++=its
ways ^nns++++=ways
to ^to++++=to
quite ^abl++++=quite
the ^ati++++=the
extent ^nn++++=extent
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
imagines ^vbz+vprv+++=imagines.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
poem ^nn++++=poem
in ^rb++++=in
particular ^rb"++++=particular
had ^vb+hv+aux++=had
evidently ^rb++splt++=evidently
appealed ^vprf+++xvbnx+=appealed
greatly ^rb+amp+++=greatly
to ^in++++=to
the ^ati++++=the
reader ^nn++++=reader's
's ^$++++=EXTRAWORD
sympathies ^nns++++=sympathies.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
old ^jj+atrb+++=old,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
story ^nn++++=story
of ^in++++=of
the ^ati++++=the
gallant ^jj++++=gallant
who ^whp+who+++=who
woos ^nns+++??+=woos
and ^cc++++=and
rides ^nns++++=rides
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
the ^ati++++=the
maiden ^jjb++++=maiden
to ^to++++=to
weep ^vbi++++=weep.
. ^zz++++=EXTRAWORD
The ^ati++++=The
poetry ^nn++++=poetry
was ^vbd+bedz+vrb++=was
poor ^jj+pred+++=poor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
another ^dt++++=another
time ^nn++++=time
its ^pp$+it+++=its
conventionality ^nn+nom+++=conventionality
would ^md+prd+++=would
have ^vb+hv+aux++=have
excited ^vprf+++xvbnx+=excited
only ^rb+down+++=only
my ^pp$+pp1+++=my
ridicule ^nn++++=ridicule.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
reading ^vbg+++xvbg+=reading
it ^pp3+it+++=it
in ^in++++=in
conjunction ^nn+nom+++=conjunction
with ^in++++=with
the ^ati++++=the
quaint ^jj++++=quaint,
, ^zz++++=EXTRAWORD
naive ^jj++++=naive
notes ^vbz+vprv+++=notes
scattered ^vbd+++xvbn+=scattered
about ^in++++=about
its ^pp$+it+++=its
margins ^nns++++=margins,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
no ^at++++=no
inclination ^nn+nom+++=inclination
to ^to+ncmp+++=to
jeer ^vb++++=jeer.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
hackneyed ^jj+atrb+++=hackneyed
stories ^nns++++=stories
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
laugh ^nn++++=laugh
at ^rb++++=at
are ^vb+ber+vrb++=are
deep ^jj+atrb+++=deep
profundities ^nns+nom+++=profundities
to ^in++++=to
the ^ati++++=the
many ^ap++++=many
who ^whp+rel+subj++=who
find ^vb+vprv+++=find
in ^in++++=in
them ^pp3o+pp3+++=them
some ^dti++++=some
shadow ^nn++++=shadow
of ^in++++=of
their ^pp$+pp3+++=their
own ^ap++++=own
sorrows ^nns++++=sorrows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
for ^in++++=for
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
handwriting ^nn++++=handwriting
to ^to++++=to
whom ^whp+wpor+++=whom
this ^dt+dem+++=this
book ^nn++++=book
belonged ^vbd+++xvbn+=belonged
had ^vbd+hvd+aux++=had
loved ^vprf+++xvbnx+=loved
its ^pp$+it+++=its
trite ^nn++++=trite
verses ^nns++++=verses,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
in ^in++++=in
them ^pp3o+pp3+++=them
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
read ^vprf+++xvbnx+=read
her ^pp$+pp3+++=her
own ^ap++++=own
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub+tht0+xvbnx+=told
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
story ^nn++++=story
also ^rb++++=also.
. ^zz++++=EXTRAWORD
A ^at++++=A
common ^jj++++=common
enough ^qlp++++=enough
story ^nn++++=story
in ^in++++=in
life ^nn++++=life
as ^in++++=as
in ^in"++++=in
literature ^nn++++=literature,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
novel ^nn++++=novel
to ^in++++=to
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
live ^vb++++=live
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
reason ^nn++++=reason
for ^in++++=for
my ^pp$+pp1+++=my
connecting ^vbg+++xvbg+=connecting
her ^pp$+pp3+++=her
with ^in++++=with
the ^ati++++=the
original ^nn+nom+++=original
of ^in++++=of
the ^ati++++=the
miniature ^nn++++=miniature,
, ^zz++++=EXTRAWORD
except ^in++++=except
perhaps ^rb++++=perhaps
a ^at++++=a
subtle ^jj+atrb+++=subtle
relationship ^nn+nom+++=relationship
between ^in++++=between
the ^ati++++=the
thin ^jj+atrb+++=thin
nervous ^jj+atrb+++=nervous
handwriting ^nn++++=handwriting
and ^cc++++=and
the ^ati++++=the
mobile ^jj+atrb+++=mobile
features ^nns++++=features;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
instinctively ^rb++++=instinctively
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
one ^cd1++++=one
and ^cc++++=and
the ^ati++++=the
same ^ap++++=same,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
tracing ^vbg+++xvbgx+=tracing,
, ^zz++++=EXTRAWORD
link ^nn++++=link
by ^in++++=by
link ^nn++++=link,
, ^zz++++=EXTRAWORD
the ^ati++++=the
history ^nn++++=history
of ^in++++=of
my ^pp$+pp1+++=my
forgotten ^jj+atrb++xvbn+=forgotten
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
urged ^vbd+vsua++xvbn+=urged
to ^to+vcmp+++=to
probe ^vb++++=probe
further ^jjb++++=further,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
next ^ap++++=next
morning ^nn++++=morning
while ^cs+sub+++=while
my ^pp$+pp1+++=my
landlady ^nn++++=landlady
was ^vbd+bedz+aux++=was
clearing ^vbg+++xvbgx+=clearing
