My ^pp$+pp1+++=My
his ^pp$+pp3+++=his
saddle ^nn++++=saddle
and ^cc++++=and
looked ^vbd+++xvbn+=looked
up ^rp++++=up
towards ^in++++=towards
my ^pp$+pp1+++=my
window ^nn++++=window,
, ^zz++++=EXTRAWORD
wore ^j+++xvbn+=wore
its ^pp$+it+++=its
habitual ^jj+atrb+++=habitual
and ^cc+phrs+++=and
happy ^jj+atrb+++=happy
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
call ^vb++++=call
this ^dt+pdem+++=this
and ^cc+cls+++=and
what ^wdt+who+++=what
follows ^vbz+vprv+++=follows
a ^at++++=a
dream ^nn++++=dream,
, ^zz++++=EXTRAWORD
vision ^nn++++=vision,
, ^zz++++=EXTRAWORD
hallucination ^nn+nom+++=hallucination,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
you ^pp2+pp2+++=you
will ^md+prd+++=will;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
understand ^vb+vprv+++=understand,
, ^zz++++=EXTRAWORD
please ^uh++++=please,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
from ^in++++=from
the ^ati++++=the
first ^od++++=first
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
so ^ql++++=so
far ^rb+pl+++=far
as ^ql++++=as
I ^pp1a+pp1+++=I
considered ^vbd+vprv++xvbnx+=considered
the ^ati++++=the
matter ^nn++++=matter
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
never ^rb++++=never
the ^ati++++=the
least ^rbt++++=least
illusion ^nn++++=illusion
that ^tht+rel+obj++=that
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
Harry ^np++++=Harry
in ^in++++=in
flesh ^nn++++=flesh
and ^cc++++=and
blood ^nn++++=blood.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
quite ^abl++++=quite
well ^rb++++=well
all ^abn++++=all
the ^ati++++=the
while ^cs+sub+++=while
that ^dt+dem+++=that
Harry ^np++++=Harry
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead
and ^cc++++=and
his ^pp$+pp3+++=his
body ^nn++++=body
in ^in++++=in
his ^pp$+pp3+++=his
grave ^nn++++=grave.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
soul ^nn++++=soul
or ^cc++++=or
phantom ^nn++++=phantom-whatever
- ^zz++++=EXTRAWORD
whatever ^nn+nom+++=EXTRAWORD
relation ^nn+nom+++=relation
to ^in++++=to
Harry ^np++++=Harry
this ^dt+pdem+++=this
might ^md+pos+++=might
bear ^vb+vprv+++=bear--it
-- ^--+clp+++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
great ^jj+atrb+++=great
joy ^nn++++=joy
of ^in++++=of
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
enough ^qlp++++=enough
for ^in++++=for
the ^ati++++=the
time ^nn++++=time.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
let ^vb+++xvbn+=let
us ^pp1o+pp1+++=us
leave ^vb++++=leave
the ^ati++++=the
question ^nn+nom+++=question.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
closed ^vbd+++xvbnx+=closed
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
went ^j+++xvbn+=went
upstairs ^jjb++++=upstairs
to ^in++++=to
my ^pp$+pp1+++=my
dressing ^nvbg+++xvbg+=dressing-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
drew ^j+++xvbn+=drew
on ^in++++=on
my ^pp$+pp1+++=my
riding ^nvbg+++xvbg+=riding-boots
- ^zz++++=EXTRAWORD
boots ^nns++++=EXTRAWORD
and ^cc++++=and
overcoat ^nn++++=overcoat,
, ^zz++++=EXTRAWORD
found ^jj+atrb++xvbn+=found
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
gloves ^nns++++=gloves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
riding ^nvbg+++xvbg+=riding-crop,
- ^zz++++=EXTRAWORD
crop ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
descended ^vpsv++agls+xvbn+=descended
to ^in++++=to
the ^ati++++=the
porch ^nn++++=porch.
. ^zz++++=EXTRAWORD
Harry ^np++++=Harry,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
call ^vb++++=call
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
still ^rb++splt++=still
waiting ^vbg+++xvbgx+=waiting
there ^rn+pl+++=there
on ^rp++++=on
the ^ati++++=the
off ^in+pl+++=off
side ^nn++++=side
of ^in++++=of
Grey ^jj+atrb+++=Grey
Sultan ^npt++++=Sultan,
, ^zz++++=EXTRAWORD
the ^ati++++=the
farther ^rbr++++=farther
side ^nn++++=side
from ^in++++=from
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
could ^md+pos+++=could
be ^vb+be+vrb++=be
no ^at++++=no
doubt ^nn++++=doubt,
, ^zz++++=EXTRAWORD
at ^rb++++=at
any ^dti++++=any
rate ^nn++++=rate,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
grey ^nn++++=grey
was ^vbd+bedz+vrb++=was
real ^jj+atrb+++=real
horseflesh ^nn+++??+=horseflesh
and ^cc++++=and
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
unusually ^rb++++=unusually
quiet ^nn++++=quiet
after ^in++++=after
two ^cd++++=two
days ^nns++++=days
in ^in++++=in
stall ^nn++++=stall.
. ^zz++++=EXTRAWORD
Harry ^np++++=Harry
freed ^vbd+++xvbn+=freed
him ^pp3o+pp3+++=him
as ^ql++++=as
I ^pp1a+pp1+++=I
mounted ^vbd+++xvbnx+=mounted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
set ^vbd+++xvbn+=set
off ^rb+phrv+++=off
together ^nn+nom+++=together
at ^in++++=at
a ^at++++=a
walk ^nn++++=walk,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
we ^pp1a+pp1+++=we
kept ^vbd+++xvbn+=kept
as ^in++++=as
far ^in"+pl+++=far
as ^in"++++=as
the ^ati++++=the
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside
we ^pp1a+pp1+++=we
took ^vbd+++xvbn+=took
the ^ati++++=the
westward ^rb++++=westward
road ^npl++++=road,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
our ^pp$+pp1+++=our
horses ^nns++++=horses
broke ^vbd+++xvbn+=broke
into ^in+ppvb+++=into
a ^at++++=a
trot ^nn++++=trot.
. ^zz++++=EXTRAWORD
As ^ql++++=As
yet ^rb++++=yet
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
not ^xnot++not++=not
exchanged ^vbd+++xvbn+=exchanged
a ^at++++=a
word ^nn++++=word;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
now ^rn+tm+++=now
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
a ^at++++=a
question ^nn+nom+++=question
or ^cc++++=or
two ^cd++++=two
about ^in++++=about
his ^pp$+pp3+++=his
people ^nns++++=people
and ^cc++++=and
his ^pp$+pp3+++=his
friends ^nns++++=friends;
; ^zz++++=EXTRAWORD
kindly ^rb+cnj+++=kindly,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
most ^ql+emph+++=most
casually ^rb+cnj+++=casually,
, ^zz++++=EXTRAWORD
as ^ql++++=as
one ^cd1++++=one
might ^md+pos+++=might
who ^whp+who+++=who
returns ^nns++++=returns
after ^cs+sub+++=after
a ^at++++=a
week ^nn++++=week's
's ^vbz+bez+aux++0=EXTRAWORD
holidaying ^vbg+++xvbgx+=holidaying.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
answered ^vbd+vpub++xvbnx+=answered
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
I ^pp1a+pp1+++=I
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
with ^in++++=with
trivial ^jj+atrb+++=trivial
news ^nn++++=news
of ^in++++=of
their ^pp$+pp3+++=their
health ^nn++++=health.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mother ^nn++++=mother
had ^vbd+hvd+aux++=had
borne ^vprf+++xvbnx+=borne
the ^ati++++=the
winter ^nn++++=winter
better ^jjr++++=better
than ^in++++=than
usual ^jj++++=usual--to
-- ^--+clp+++=EXTRAWORD
to ^to++++=EXTRAWORD
be ^vbi++vrb++=be
sure ^jj+pred+++=sure,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
as ^ql++++=as
yet ^rb++++=yet
no ^at++++=no
cold ^jj+atrb+++=cold
weather ^nn++++=weather
to ^to++++=to
speak ^vbi++++=speak
of ^in+strn+++=of;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
and ^cc++++=and
Ethel ^np++++=Ethel
intended ^vwbn+vsua++xvbn+=intended,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believed ^vbd+vprv++xvbnx+=believed,
, ^zz++++=EXTRAWORD
to ^to++++=to
start ^vbi++++=start
for ^in++++=for
the ^ati++++=the
south ^np+pl+++=south
of ^in++++=of
France ^np++++=France
early ^jj++++=early
in ^in++++=in
February ^nr+nom+++=February.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
inquired ^vbd+++xvbnx+=inquired
about ^in++++=about
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
comments ^nns+nom+++=comments
were ^vbd+bed+vrb++=were
such ^abl++++=such
as ^ql++++=as
a ^at++++=a
man ^nn++++=man
makes ^vbz++++=makes
on ^in++++=on
hearing ^xvbg+++xvbg+=hearing
just ^rb+emph+++=just
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
expects ^vbz++++=expects
to ^to++++=to
hear ^vbi+vprv+++=hear,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
knows ^vbz+vprv+++=knows
beforehand ^rb++++=beforehand.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
for ^in++++=for
some ^dti++++=some
time ^nn++++=time
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
tacitly ^rb++splt++=tacitly
taken ^vpsv++agls+xvbnx+=taken
for ^in++++=for
granted ^nn++++=granted
between ^in++++=between
us ^pp1o+pp1+++=us
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
should ^md+nec+++=should
ask ^vb++++=ask
him ^pp3o+pp3+++=him
no ^at++++=no
questions ^nns+nom+++=questions.
. ^zz++++=EXTRAWORD
" ^zz++++="As
as ^in++++=EXTRAWORD
for ^in"++++=for
me ^pp1o+pp1+++=me--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
while ^cs+sub+++=while.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
checked ^vbd+++xvbnx+=checked
the ^ati++++=the
mare ^nn++++=mare's
's ^$++++=EXTRAWORD
pace ^nn++++=pace
a ^rb++++=a
little ^rb"++++=little.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
straight ^jj++++=straight
ahead ^rb+pl+++=ahead
between ^in++++=between
her ^pp$+pp3+++=her
ears ^nns++++=ears;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
pause ^nn++++=pause,
, ^zz++++=EXTRAWORD
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
bad ^jj+atrb+++=bad
time ^nn++++=time
for ^in++++=for
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
in ^in++++=in
a ^at++++=a
bad ^jj+atrb+++=bad
way ^nn++++=way
altogether ^nn+nom+++=altogether.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
why ^wrb+who+++=why
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
for ^in++++=for
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
blurted ^vbd+++xvbnx+=blurted
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="Harry,
harry ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
only ^rb+down+++=only
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
why ^wrb+who+whcl++=why
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
taken ^vpsv++agls+xvbnx+=taken--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
to ^to++++=to
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
his ^pp$+pp3+++=his
face ^nn++++=face
to ^in++++=to
me ^pp1o+pp1+++=me
with ^in++++=with
the ^ati++++=the
old ^jj+atrb+++=old
confident ^jj+atrb+++=confident
comforting ^jj+atrb+++=comforting
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
trouble ^nn++++=trouble
about ^in++++=about
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
nothing ^pn++++=nothing
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
fuss ^nn++++=fuss
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
Death ^nn++++=Death?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
on ^in++++=on
musing ^xvbg+++xvbg+=musing--our
-- ^--+clp+++=EXTRAWORD
our ^pp$+pp1+++=EXTRAWORD
horses ^nns++++=horses
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
to ^in++++=to
a ^at++++=a
walk ^nn++++=walk
again ^rb+tm+++=again-"It
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
looks ^vbz++++=looks
you ^pp2+pp2+++=you
in ^in++++=in
the ^ati++++=the
face ^nn++++=face
a ^at++++=a
moment ^nn++++=moment:
: ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
put ^vbd+++xvbn+=put
out ^rb+phrv+++=out
your ^pp$+pp2+++=your
hands ^nns++++=hands:
: ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
touch ^nn++++=touch-and
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
so ^ql++++=so
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
dear ^jj+atrb+++=dear
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
for ^in++++=for
us ^pp1o+pp1+++=us
that ^cs+sub+++=that
you ^pp2+pp2+++=you
need ^nn++++=need
worry ^vb+vprv+++=worry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
whom ^whp+rel+pied++=whom,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Come,"
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
shook ^vbd+++xvbnx+=shook
Vivandiere ^np+++??+=Vivandiere
into ^in++++=into
a ^at++++=a
canter ^nn++++=canter.
. ^zz++++=EXTRAWORD
Iii ^np+++??+=III
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
remember ^nn+nom+++=remember
precisely ^rb++++=precisely
at ^in++++=at
what ^wdt+who+++=what
point ^nn++++=point
in ^in++++=in
our ^pp$+pp1+++=our
ride ^nn++++=ride
the ^ati++++=the
country ^nn++++=country
had ^vbd+hvd+aux++=had
ceased ^vprf+++xvbnx+=ceased
to ^to++++=to
be ^vbi++vrb++=be
familiar ^jj+pred+++=familiar.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
by ^in++++=by-and-by
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
by ^in++++=EXTRAWORD
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
climbing ^vbg+++xvbgx+=climbing
the ^ati++++=the
lower ^jjr+atrb+++=lower
slopes ^nns++++=slopes
of ^in++++=of
a ^at++++=a
great ^jj++++=great
down ^rp++++=down
which ^whp+who+++=which
bore ^vbd+++xvbn+=bore
no ^at++++=no
resemblance ^nn+nom+++=resemblance
to ^in++++=to
the ^ati++++=the
pastoral ^jj+atrb+++=pastoral
country ^nn++++=country
around ^in++++=around
Sevenhays ^np+++??+=Sevenhays.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
the ^ati++++=the
beaten ^jj+++xvbn+=beaten
road ^npl++++=road
for ^in++++=for
short ^jj+atrb+++=short
turf ^nn++++=turf--apparently
-- ^--+clp+++=EXTRAWORD
apparently ^rb++++=EXTRAWORD
of ^in++++=of
a ^at++++=a
copper ^nn++++=copper-brown
- ^zz++++=EXTRAWORD
brown ^jj+atrb+++=EXTRAWORD
hue ^nn++++=hue,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+pdem+++=this
may ^md+pos+++=may
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
effect ^nn++++=effect
of ^in++++=of
the ^ati++++=the
moonlight ^nn++++=moonlight.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ground ^nn++++=ground
rose ^vbd+++xvbn+=rose
steadily ^rb+cnj+++=steadily,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
an ^at++++=an
easy ^jj+atrb+++=easy
inclination ^nn+nom+++=inclination,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
climbed ^vbd+++xvbn+=climbed
with ^in++++=with
the ^ati++++=the
wind ^nn++++=wind
at ^in++++=at
our ^pp$+pp1+++=our
backs ^nns++++=backs;
; ^zz++++=EXTRAWORD
climbed ^j+++xvbn+=climbed,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed,
, ^zz++++=EXTRAWORD
for ^in++++=for
an ^at++++=an
hour ^nn++++=hour,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
maybe ^rb+hdg+++=maybe
two ^cd++++=two,
, ^zz++++=EXTRAWORD
at ^rb++++=at
a ^at++++=a
footpace ^nn+++??+=footpace,
, ^zz++++=EXTRAWORD
keeping ^xvbg+++xvbg+=keeping
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
The ^ati++++=The
happiness ^nns+nom+++=happiness
of ^in++++=of
having ^xvbg+++xvbg+=having
Harry ^np++++=Harry
beside ^in+pl+++=beside
me ^pp1o+pp1+++=me
took ^vbd+++xvbn+=took
away ^rb+phrv+++=away
all ^abn++++=all
desire ^nn++++=desire
for ^in++++=for
speech ^nn++++=speech.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
at ^rb++++=at
least ^rb"++++=least
was ^vbd+bedz+vrb++=was
my ^pp$+pp1+++=my
state ^nn++++=state
of ^in++++=of
mind ^nn++++=mind
as ^ql++++=as
we ^pp1a+pp1+++=we
mounted ^vbd+++xvbn+=mounted
the ^ati++++=the
long ^jj+atrb+++=long
lower ^jjr+atrb+++=lower
slopes ^nns++++=slopes
of ^in++++=of
the ^ati++++=the
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
in ^in++++=in
time ^nn++++=time
the ^ati++++=the
air ^nn++++=air,
, ^zz++++=EXTRAWORD
hitherto ^rb++++=hitherto
so ^ql++++=so
exhilarating ^nvbg+++xvbg+=exhilarating,
, ^zz++++=EXTRAWORD
began ^j+++xvbn+=began
to ^to++++=to
oppress ^nns+nom+++=oppress
my ^pp$+pp1+++=my
lungs ^nns++++=lungs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
tranquil ^jj+atrb+++=tranquil
happiness ^nns+nom+++=happiness
to ^to++++=to
give ^vbi++++=give
way ^nn++++=way
to ^in++++=to
a ^at++++=a
vague ^jj+atrb+++=vague
discomfort ^nn++++=discomfort
and ^cc++++=and
apprehension ^nn++++=apprehension.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
this ^dt+dem+++=this
noise ^nn++++=noise
of ^in++++=of
water ^nn++++=water
running ^vwbg+++xvbg+=running?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
reined ^vbd+++xvbnx+=reined
up ^rp++++=up
Grey ^jj+atrb+++=Grey
Sultan ^npt++++=Sultan
as ^ql++++=as
I ^pp1a+pp1+++=I
put ^vbd+++xvbnx+=put
the ^ati++++=the
question ^nn+nom+++=question.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
same ^ap++++=same
moment ^nn++++=moment
it ^pp3+it+++=it
occurred ^vbd+++xvbn+=occurred
to ^in++++=to
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
this ^dt+dem+++=this
sound ^nn++++=sound
of ^in++++=of
water ^nn++++=water,
, ^zz++++=EXTRAWORD
distant ^jj++++=distant
and ^cc+phrs+++=and
continuous ^jj++++=continuous,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
running ^vbg+++xvbgx+=running
in ^in++++=in
my ^pp$+pp1+++=my
ear ^nn++++=ear
for ^in++++=for
a ^at++++=a
long ^rb++++=long
while ^cs+sub+++=while.
. ^zz++++=EXTRAWORD
Harry ^np++++=Harry,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
to ^in++++=to
a ^at++++=a
halt ^nn++++=halt.
. ^zz++++=EXTRAWORD
With ^in++++=With
a ^at++++=a
sweep ^nn++++=sweep
of ^in++++=of
the ^ati++++=the
arm ^vb++++=arm
that ^dt+dem+++=that
embraced ^jj+++xvbn+=embraced
the ^ati++++=the
dim ^jj+atrb+++=dim
landscape ^nn++++=landscape
around ^in++++=around
and ^cc++++=and
ahead ^rb+cnj+++=ahead,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
quoted ^vbd+++xvbnx+=quoted
softly ^rb++++=softly-en
- ^zz++++=EXTRAWORD
en ^&fw++++=EXTRAWORD
detithei ^nn+++??+=detithei
potamoio ^nn+++??+=potamoio
mega ^nn+++??+=mega
spenos ^nns+++??+=spenos
Okeanoio ^np+++??+=Okeanoio
antyga ^nn+++??+=antyga
par ^&fw++++=par
pymaten ^vb+++xvbn+=pymaten
sakeos ^nns+++??+=sakeos
pyka ^nn+++??+=pyka
poietoio ^nn+++??+=poietoio
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
recalled ^vbd+vprv++xvbnx+=recalled
at ^rb++++=at
once ^rb"+tm+++=once
and ^cc+phrs+++=and
distinctly ^rb++++=distinctly
the ^ati++++=the
hot ^jj+atrb+++=hot
summer ^nn++++=summer
morning ^nn++++=morning
ten ^cd++++=ten
years ^nns++++=years
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
prepared ^vprf+++xvbnx+=prepared
that ^dt+dem+++=that
passage ^npl+nom+++=passage
of ^in++++=of
the ^ati++++=the
Eighteenth ^od++++=Eighteenth
Book ^nn++++=Book
together ^nn+nom+++=together
in ^in++++=in
our ^pp$+pp1+++=our
study ^nn++++=study
at ^rb++++=at
Clifton ^np++++=Clifton;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
at ^in++++=at
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
Harry ^np++++=Harry
lolling ^vwbg+++xvbg+=lolling
in ^in++++=in
the ^ati++++=the
cane ^nn++++=cane-seated
- ^zz++++=EXTRAWORD
seated ^jj+atrb++xvbn+=EXTRAWORD
armchair ^nn++++=armchair
with ^in++++=with
the ^ati++++=the
Liddell ^np+++??+=Liddell
and ^cc++++=and
Scott ^np++++=Scott
open ^jj++++=open
on ^in++++=on
his ^pp$+pp3+++=his
knees ^nns++++=knees;
; ^zz++++=EXTRAWORD
outside ^jjb++++=outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sunny ^jj++++=sunny
close ^jj++++=close
and ^cc++++=and
the ^ati++++=the
fresh ^jj+atrb+++=fresh
green ^nn++++=green
of ^in++++=of
the ^ati++++=the
lime ^nn++++=lime-trees.
- ^zz++++=EXTRAWORD
trees ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
more ^rbr++++=more
attentively ^rb++++=attentively
the ^ati++++=the
bare ^nn++++=bare
down ^in+strn+++=down,
, ^zz++++=EXTRAWORD
on ^in++++=on
which ^whp+rel+pied++=which
we ^pp1a+pp1+++=we
