All ^abn++++=All
to ^in++++=to
strange ^jj+atrb+++=strange
tests ^nns++++=tests,
, ^zz++++=EXTRAWORD
firing ^nvbg+++xvbg+=firing
some ^dti++++=some,
, ^zz++++=EXTRAWORD
moving ^vbg+++xvbg+=moving
others ^aps++++=others
to ^in++++=to
different ^jj+atrb+++=different
jobs ^nns++++=jobs,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
always ^rb++splt++=always
felt ^vprf+++xvbnx+=felt
that ^tht+vcmp+++=that
twenty ^cd++++=twenty-one
- ^zz++++=EXTRAWORD
one ^cd1++++=EXTRAWORD
years ^nns++++=years
of ^in++++=of
service ^nn++++=service
and ^cc++++=and
the ^ati++++=the
steel ^nn++++=steel
bars ^nns++++=bars
of ^in++++=of
his ^pp$+pp3+++=his
cage ^nn++++=cage
protected ^vwbn+++xvbn+=protected
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now
here ^rn+pl+++=here
was ^vbd+bedz+vrb++=was
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
Horace ^np++++=Horace
Nimms ^np+++??+=Nimms,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
under ^in++++=under
observation ^nn+nom+++=observation.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
always ^rb++splt++=always
associated ^vprf+++xvbnx+=associated
the ^ati++++=the
phrase ^nn++++=phrase
with ^in++++=with
reports ^nns++++=reports
of ^in++++=of
lunacy ^nn++++=lunacy
cases ^nns++++=cases
in ^in++++=in
the ^ati++++=the
newspapers ^nns+nom+++=newspapers.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan
returned ^vbd+++xvbn+=returned
to ^in++++=to
his ^pp$+pp3+++=his
seat ^nn++++=seat
near ^in+pl+++=near
the ^ati++++=the
cage ^nn++++=cage
and ^cc++++=and
resumed ^vbd+++xvbn+=resumed
his ^pp$+pp3+++=his
silent ^jj++++=silent
watch ^vb++++=watch
on ^in++++=on
its ^pp$+it+++=its
inmate ^nn++++=inmate.
. ^zz++++=EXTRAWORD
Horace ^np++++=Horace
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
do ^vbi++++=do
his ^pp$+pp3+++=his
work ^nn++++=work,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
remember ^nn+nom+++=remember
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
had ^vb+hv+vrb++=had
such ^abl++++=such
a ^at++++=a
poor ^jj+atrb+++=poor
day ^nn++++=day.
. ^zz++++=EXTRAWORD
The ^ati++++=The
figures ^nns++++=figures
would ^md+prd+++=would
come ^vprf+++xvbn+=come
wrong ^jj++++=wrong
and ^cc++++=and
his ^pp$+pp3+++=his
hand ^nn++++=hand
would ^md+prd+++=would
tremble ^vb++++=tremble
a ^rb++++=a
little ^rb"++++=little
no ^at++++=no
matter ^nn++++=matter
how ^wrb+who+++=how
hard ^jj++++=hard
he ^pp3a+pp3+++=he
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
forget ^vbi+vprv+++=forget
the ^ati++++=the
vigilant ^jj+atrb+++=vigilant
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan
who ^whp+rel+subj++=who
sat ^vbd+++xvbn+=sat
watching ^jj+++xvbg+=watching
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
a ^at++++=a
trying ^jj+atrb++xvbg+=trying
day ^nn++++=day
Horace ^np++++=Horace
dismounted ^vbd+++xvbn+=dismounted
from ^in++++=from
his ^pp$+pp3+++=his
high ^jj+atrb+++=high
stool ^nn++++=stool,
, ^zz++++=EXTRAWORD
hitched ^j+++xvbn+=hitched
up ^rp++++=up
his ^pp$+pp3+++=his
lavender ^nn+nom+++=lavender
sleeve ^nn++++=sleeve
garters ^nns+nom+++=garters
and ^cc++++=and
inserted ^vbd+++xvbn+=inserted
himself ^ppl+pp3+++=himself
into ^in++++=into
his ^pp$+pp3+++=his
worn ^xvbn+++xvbn+=worn
blue ^np++++=blue
serge ^nn++++=serge
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
be ^vb+be+vrb++=be
glad ^jj+pred+++=glad
to ^to+jcmp+++=to
get ^vbi++++=get
back ^rb+phrv+++=back
to ^in++++=to
Flatbush ^np+++??+=Flatbush.
. ^zz++++=EXTRAWORD
Polly ^np+++??+=Polly
would ^md+prd+++=would
have ^vb+hv+vrb++=have
some ^dti++++=some
fried ^jj+atrb+++=fried
beef ^nn++++=beef
liver ^np++++=liver
and ^cc++++=and
a ^at++++=a
bread ^nn++++=bread
pudding ^nn++++=pudding
for ^in++++=for
supper ^nn++++=supper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
would ^md+prd+++=would
discuss ^vb++++=discuss
for ^in++++=for
the ^ati++++=the
hundredth ^od++++=hundredth
time ^nn++++=time
just ^rb+emph+++=just
what ^wdt+who+++=what
the ^ati++++=the
ground ^nn++++=ground-floor
- ^zz++++=EXTRAWORD
floor ^nn++++=EXTRAWORD
plan ^nn++++=plan
of ^in++++=of
that ^dt+dem+++=that
cottage ^npl+nom+++=cottage
would ^md+prd+++=would
be ^vb+be+vrb++=be--if
-- ^--+clp+++=EXTRAWORD
if ^cs+cnd+++=EXTRAWORD
it ^pp3+it+++=it
ever ^rb++++=ever
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Step
step ^vb++++=EXTRAWORD
this ^dt+dem+++=this
way ^nn++++=way,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you--ple-e-ese,"
-- ^--+clp+++=EXTRAWORD
ple ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
e ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
ese ^nr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
expert ^nn++++=expert.
. ^zz++++=EXTRAWORD
Horace ^np++++=Horace
never ^rb++++=never
remembered ^vbd+vprv++xvbn+=remembered
when ^wrb+who+whcl++=when
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
a ^at++++=a
word ^nn++++=word
that ^tht+rel+subj++=that
retained ^vprf+++xvbn+=retained
so ^ql++++=so
little ^ap++++=little
of ^in++++=of
its ^pp$+it+++=its
original ^nn+nom+++=original
meaning ^vwbg+++xvbg+=meaning
as ^ql++++=as
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan's
's ^$++++=EXTRAWORD
" ^zz++++="ple-e-ese."
ple ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
e ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
ese ^nr++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Clearly ^rb++++=Clearly
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
tossed ^vpsv++agls+xvbnx+=tossed
in ^in++++=in
as ^in++++=as
a ^at++++=a
sop ^nn++++=sop
to ^in++++=to
the ^ati++++=the
hypersensitive ^nn++++=hypersensitive.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
" ^zz++++="ple-e-ese"
ple ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
e ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
ese ^nr++++=EXTRAWORD
" ^zz++++=EXTRAWORD
could ^md+pos+++=could
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
translated ^vpsv++agls+xvbnx+=translated
as ^in++++=as
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
worm ^nn++++=worm."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Horace ^np++++=Horace,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
worried ^jj+atrb++xvbn+=worried
brow ^nn++++=brow,
, ^zz++++=EXTRAWORD
followed ^j+++xvbn+=followed
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan
into ^in++++=into
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
goldfish ^nn++++=goldfish-bowl
- ^zz++++=EXTRAWORD
bowl ^nn++++=EXTRAWORD
offices ^nns++++=offices
affected ^vwbn+++xvbn+=affected
by ^in++++=by
large ^jj+atrb+++=large
companies ^nns++++=companies
with ^in++++=with
many ^ap++++=many
executives ^nns++++=executives
and ^cc++++=and
a ^at++++=a
limited ^jj+atrb++xvbn+=limited
amount ^nn++++=amount
of ^in++++=of
office ^nn++++=office
space ^nn++++=space.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
contained ^vbd+++xvbn+=contained
only ^rb+down+++=only
a ^at++++=a
plain ^jj+atrb+++=plain
table ^nn++++=table
and ^cc++++=and
two ^cd++++=two
stiff ^jj+atrb+++=stiff
chairs ^nns++++=chairs.
. ^zz++++=EXTRAWORD
" ^zz++++="Sit
sit ^vb++++=EXTRAWORD
down ^rb+cnj+++=down,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan,
, ^zz++++=EXTRAWORD
" ^zz++++="ple-e-ese."
ple ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
e ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
ese ^nr++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
difficult ^jj+atrb+++=difficult
linguistic ^jj+atrb+++=linguistic
feat ^nn++++=feat
to ^in++++=to
purr ^nn++++=purr
and ^cc++++=and
snap ^vb++++=snap
at ^rb++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan
achieved ^vwbn+++xvbn+=achieved
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Horace ^np++++=Horace
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
and ^cc++++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan
sat ^vbd+++xvbn+=sat
opposite ^jj++++=opposite
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
unwinking ^jj+atrb+++=unwinking
blue ^nn++++=blue
eyes ^nns++++=eyes
but ^cc++++=but
two ^cd++++=two
feet ^nns++++=feet
from ^in++++=from
Horace ^np++++=Horace's
's ^$++++=EXTRAWORD
mild ^jj+atrb+++=mild
brown ^jj+atrb+++=brown
ones ^cd1s++++=ones
and ^cc++++=and
with ^in++++=with
no ^at++++=no
charitable ^jj+atrb+++=charitable
steel ^nn++++=steel
screen ^nn++++=screen
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
put ^vb+++xvbn+=put
you ^pp2+pp2+++=you
to ^in++++=to
the ^ati++++=the
test ^nn++++=test,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan.
. ^zz++++=EXTRAWORD
Horace ^np++++=Horace
wildly ^rb++++=wildly
thought ^nn+++xvbn+=thought
of ^in++++=of
thumbscrews ^nns+++??+=thumbscrews.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
bolt ^nn++++=bolt
upright ^jj++++=upright
while ^cs+sub+++=while
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan
whipped ^vbd+++xvbn+=whipped
from ^in++++=from
his ^pp$+pp3+++=his
pocket ^nn++++=pocket
a ^at++++=a
tape ^nn++++=tape
measure ^nn++++=measure
and ^cc++++=and,
, ^zz++++=EXTRAWORD
bending ^nvbg+++xvbg+=bending
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
measured ^j+++xvbn+=measured
the ^ati++++=the
breadth ^nn++++=breadth
of ^in++++=of
Horace ^np++++=Horace
Nimms ^np+++??+=Nimms'
' ^zz++++=EXTRAWORD
brow ^nn++++=brow.
. ^zz++++=EXTRAWORD
With ^in++++=With
an ^at++++=an
ominous ^nn++++=ominous
clucking ^vwbg+++xvbg+=clucking
noise ^nn++++=noise
the ^ati++++=the
expert ^nn++++=expert
set ^vbd+++xvbn+=set
down ^rb+phrv+++=down
the ^ati++++=the
measurement ^nn+nom+++=measurement
on ^in++++=on
a ^at++++=a
chart ^nn++++=chart
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
carefully ^rb++++=carefully
measured ^vbd+++xvbn+=measured
each ^ppls++++=each
of ^in++++=of
Horace ^np++++=Horace's
's ^$++++=EXTRAWORD
ears ^nns++++=ears.
. ^zz++++=EXTRAWORD
The ^ati++++=The
measurements ^nns+nom+++=measurements
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
shock ^vbi++++=shock
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wrote ^vbd+vprv++xvbnx+=wrote
them ^pp3o+pp3+++=them
down ^rp++++=down.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
applied ^vbd+++xvbnx+=applied
his ^pp$+pp3+++=his
tape ^nn++++=tape
to ^in++++=to
Horace ^np++++=Horace's
's ^$++++=EXTRAWORD
nose ^nn++++=nose
and ^cc++++=and
measured ^xvbn+++xvbn+=measured
that ^dt+dem+++=that
organ ^nn++++=organ.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
surveyed ^vbd+++xvbnx+=surveyed
Horace ^np++++=Horace's
's ^$++++=EXTRAWORD
forehead ^nn++++=forehead
from ^in++++=from
several ^ap++++=several
different ^jj+atrb+++=different
angles ^nns++++=angles.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
measured ^vbd+++xvbnx+=measured
the ^ati++++=the
circumference ^nn+nom+++=circumference
of ^in++++=of
Horace ^np++++=Horace's
's ^$++++=EXTRAWORD
head ^nn++++=head.
. ^zz++++=EXTRAWORD
The ^ati++++=The
result ^nn++++=result
caused ^vbd+++xvbn+=caused
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan
acute ^jj+atrb+++=acute
distress ^nns+nom+++=distress,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
set ^vbd+++xvbnx+=set
it ^pp3+it+++=it
down ^rp++++=down
on ^in++++=on
his ^pp$+pp3+++=his
elaborate ^jj+atrb+++=elaborate
chart ^nn++++=chart
and ^cc++++=and
glowered ^vpsv++agls+xvbn+=glowered
at ^in++++=at
it ^pp3+it+++=it
a ^at++++=a
full ^jj+atrb+++=full
minute ^nn++++=minute.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
transferred ^vbd+++xvbnx+=transferred
his ^pp$+pp3+++=his
attention ^nn+nom+++=attention
and ^cc++++=and
tape ^nn++++=tape
to ^in++++=to
Horace ^np++++=Horace's
's ^$++++=EXTRAWORD
stubby ^jj+atrb+++=stubby
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
measured ^vbd+++xvbnx+=measured
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
counted ^j+++xvbn+=counted
the ^ati++++=the
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
contemplated ^xvbn+++xvbn+=contemplated
the ^ati++++=the
thumb ^nn++++=thumb
gravely ^np++++=gravely
and ^cc++++=and
wrote ^vbd+vprv++xvbn+=wrote
several ^ap++++=several
hundred ^cd++++=hundred
words ^nns++++=words
on ^in++++=on
the ^ati++++=the
chart ^nn++++=chart.
. ^zz++++=EXTRAWORD
Horace ^np++++=Horace
thought ^vbd+++xvbn+=thought
he ^pp3a+pp3+++=he
recognized ^vbd+vprv+tht0+xvbnx+=recognized
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
words ^nns++++=words
as ^in++++=as
" ^zz++++="mechanical."
mechanical ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Now,"
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan
solemnly ^rb+cnj+++=solemnly,
, ^zz++++=EXTRAWORD
" ^zz++++="we
we ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
test ^vb++++=test
your ^pp$+pp2+++=your
mental ^jj+atrb+++=mental
reactions ^nns+nom+++=reactions."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub++xvbnx+=said
this ^dt+dem+++=this
more ^rbr++++=more
to ^in++++=to
himself ^ppl+pp3+++=himself
than ^in++++=than
to ^in++++=to
Horace ^np++++=Horace
Nimms ^np+++??+=Nimms,
, ^zz++++=EXTRAWORD
on ^in++++=on
whose ^whp+rel+pied++=whose
brow ^nn++++=brow
tiny ^jj+atrb+++=tiny
pearls ^nns++++=pearls
of ^in++++=of
perspiration ^nn+nom+++=perspiration
were ^vbd+bed+aux++=were
appearing ^vbg+seem++xvbgx+=appearing.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cowan ^np++++=Cowan
drew ^vbd+++xvbn+=drew
forth ^rp++++=forth
a ^at++++=a
stop ^nn++++=stop
watch ^vb++++=watch
and ^cc+phrs+++=and
spread ^xvbn+++xvbn+=spread
another ^dt++++=another
chart ^nn++++=chart
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Fill
fill ^vb++++=EXTRAWORD
this ^dt+pdem+++=this
out ^rp+pl+++=out--ple-e-ese,"
-- ^--+clp+++=EXTRAWORD
ple ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
e ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
ese ^nr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
pushing ^nvbg+++xvbg+=pushing
the ^ati++++=the
chart ^nn++++=chart
toward ^in++++=toward
Horace ^np++++=Horace.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
just ^rb+emph+++=just
five ^cd++++=five
minutes ^nns++++=minutes
to ^to++++=to
do ^vbi++++=do
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Horace ^np++++=Horace
Nimms ^np+++??+=Nimms,
, ^zz++++=EXTRAWORD
dismayed ^j+++xvbn+=dismayed,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
dazed ^jj+++xvbn+=dazed,
, ^zz++++=EXTRAWORD
seized ^j+++xvbn+=seized
the ^ati++++=the
paper ^nn++++=paper
and ^cc++++=and
started ^vpsv++agls+xvbn+=started
to ^in++++=to
work ^nn++++=work
at ^in++++=at
it ^pp3+it+++=it
with ^in++++=with
feverish ^jj+atrb+++=feverish
confusion ^nn++++=confusion.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
boggled ^vbd+++xvbnx+=boggled
through ^in++++=through
a ^at++++=a
maze ^nn++++=maze
full ^jj++++=full
of ^in++++=of
pitfalls ^nns++++=pitfalls
for ^in++++=for
a ^at++++=a
tired ^jj+++xvbn+=tired,
, ^zz++++=EXTRAWORD
rattled ^xvbn+++xvbn+=rattled
man ^nn++++=man:
: ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
George ^np++++=George
Washington ^np++++=Washington
discovered ^vbd+vprv++xvbn+=discovered
America ^np++++=America,
, ^zz++++=EXTRAWORD
write ^vb++++=write
the ^ati++++=the
capital ^nn++++=capital
of ^in++++=of
Nebraska ^np+++??+=Nebraska
in ^in++++=in
this ^dt+dem+++=this
space.........but ^nn+++??+=space.........But
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
called ^vpsv++agls+xvbnx+=called
the ^ati++++=the
Father ^nn++++=Father
of ^in++++=of
His ^pp$+pp3+++=His
Country ^nn++++=Country,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
much ^rb++++=much
is ^vbz+bez+vrb++=is
49 ^cd++++=49
7?........now ^cd++++=7?........Now
name ^nn++++=name
three ^cd++++=three
presidents ^npts++++=presidents
of ^in++++=of
the ^ati++++=the
United ^np++++=United
States ^nns++++=States
in ^in++++=in
alphabetical ^jj+atrb+++=alphabetical
order ^nn++++=order,
, ^zz++++=EXTRAWORD
including ^in++++=including
Jefferson ^np++++=Jefferson,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
do ^vb+do+aux++=do
not ^xnot++not++=not
do ^vb+do+vrb++=do
so ^ql++++=so
if ^cs+cnd+++=if
ice ^nn++++=ice
is ^vbz+bez+vrb++=is
warm.........if ^nn+++??+=warm.........If
Adam ^np++++=Adam
was ^vbd+bedz+vrb++=was
the ^ati++++=the
first ^od++++=first
man ^nn++++=man,
, ^zz++++=EXTRAWORD
dot ^nn++++=dot
all ^rb++++=all
the ^ati++++=the
" ^zz++++="i's"
i ^pp1a+pp1+++=EXTRAWORD
's" ^nn+++??+=EXTRAWORD
in ^in++++=in
" ^zz++++="eleemosynary"
eleemosynary ^nn+nom+++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
write ^vb++++=write
your ^pp$+pp2+++=your
last ^jj+atrb+++=last
name ^nn++++=name
backward.........omit ^nn+++??+=backward.........Omit
the ^ati++++=the
next ^ap++++=next
three ^cd++++=three
questions ^nns+nom+++=questions
with ^in+cmpx+++=with
the ^in"++++=the
exception ^in"++++=exception
of ^in"++++=of
the ^ati++++=the
last ^ap++++=last
two ^cd++++=two:
: ^zz++++=EXTRAWORD
How ^wrb+who+++=How
much ^rb++++=much
is ^vbz+bez+vrb++=is
6 ^zz++++=6
9 ^zz++++=9
= ^zz++++==
54?........what ^cd++++=54?........What
is ^vbz+bez+vrb++=is
the ^ati++++=the
capital ^nn++++=capital
of ^in++++=of
Omaha?........how ^np+++??+=Omaha?........How
many ^ap++++=many
" ^zz++++="e's"
e ^zz++++=EXTRAWORD
's" ^nn+++??+=EXTRAWORD
are ^vb+ber+vrb++=are
there ^rn+pl+++=there
in ^in++++=in
the ^ati++++=the
sentence ^nn+nom+++=sentence,
, ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
pretty ^rb++++=pretty
maiden ^jjb++++=maiden,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
there ^rn+pl+++=there
any ^dti++++=any
more ^rbr++++=more
at ^in++++=at
home ^nr++++=home
like ^in++++=like
you?"........put ^nn+++??+=you?"........Put
a ^at++++=a
cross ^nn++++=cross
over ^in++++=over
all ^abn++++=all
the ^ati++++=the
consonants ^nns+nom+++=consonants
in ^in++++=in
the ^ati++++=the
foregoing ^jj+atrb++xvbg+=foregoing
sentence ^nn+nom+++=sentence.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
fill ^vb++++=fill
in ^rb+phrv+++=in
the ^ati++++=the
missing ^jj+atrb++xvbg+=missing
words ^nns++++=words
in ^in++++=in
the ^ati++++=the
following ^jj+atrb++xvbg+=following
sentences ^nns+nom+++=sentences:
: ^zz++++=EXTRAWORD
" ^zz++++="While
while ^cs+sub+++=EXTRAWORD
picking........i ^nn+++??+=picking........I
was ^vbd+bedz+aux++=was
stung ^vpsv++agls+xvbnx+=stung
in ^in++++=in
the........by ^nn+++??+=the........by
a........ ^nn+++??+=a........."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
bite ^vb++++=bite
the........that ^nn+++??+=the........that
feeds ^vbz++++=feeds
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
How ^wrb+who+++=How
old ^jj++++=old
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
Multiply ^vb++++=Multiply
your ^pp$+pp2+++=your
age ^nn++++=age
by ^in++++=by
the ^ati++++=the
year ^nn++++=year
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
born ^vpsv++agls+xvbnx+=born
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
Erase ^np+++??+=Erase
your ^pp$+pp2+++=your
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
a ^at++++=a
pound ^nn++++=pound
of ^in++++=of
steel ^nn++++=steel
is ^vbz+bez+vrb++=is
heavier ^jjr+pred+++=heavier
than ^in++++=than
a ^at++++=a
pound ^nn++++=pound
of ^in++++=of
oyster ^nn++++=oyster
crackers ^nns+nom+++=crackers,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
write ^vb++++=write
anything ^pn++++=anything
in ^in++++=in
this ^dt+pdem+++=this
space.........otherwise ^rb++++=space.........Otherwise
write ^vb++++=write
three ^cd++++=three
words ^nns++++=words
that ^tht+rel+obj++=that
rhyme ^nn++++=rhyme
with ^in++++=with
" ^zz++++="icicle."
icicle ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Now ^rn+tm+++=Now
write ^vb++++=write
your ^pp$+pp2+++=your
name ^nn++++=name,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
cross ^vb++++=cross
out ^rp+pl+++=out
all ^rb++++=all
the ^ati++++=the
consonants ^nns+nom+++=consonants.
. ^zz++++=EXTRAWORD
Name ^nn++++=Name
three ^cd++++=three
common ^jj+atrb+++=common
garden ^nn++++=garden
