Two ^cd++++=Two
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
label ^nn++++=label
them ^pp3o+pp3+++=them
all ^rb++++=all:
: ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
failure ^nn++++=failure
as ^in++++=as
a ^at++++=a
journalist ^nn+nom+++=journalist,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
failure ^nn++++=failure
as ^in++++=as
a ^at++++=a
lecturer ^nn+nom+++=lecturer,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
failure ^nn++++=failure
as ^in++++=as
a ^at++++=a
business ^nns+nom+++=business
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
failure ^nn++++=failure
as ^in++++=as
a ^at++++=a
thief ^nn++++=thief,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^rb++++=and
so ^rb"++++=so
on ^rb"++++=on,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
titles ^nns++++=titles
under ^in++++=under
the ^ati++++=the
pictures ^nns++++=pictures
of ^in++++=of
the ^ati++++=the
Dance ^nn++++=Dance
of ^in++++=of
Death ^nn++++=Death.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
time ^nn++++=time
that ^tht+rel+obj++=that
Childe ^np+++??+=Childe
Roland ^np++++=Roland
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
dark ^jj+atrb+++=dark
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
A ^at++++=A
girl ^nn++++=girl
hastened ^vwbn+++xvbn+=hastened
by ^in++++=by
him ^pp3o+pp3+++=him
with ^in++++=with
her ^pp$+pp3+++=her
arms ^nns++++=arms
full ^jj++++=full
of ^in++++=of
packages ^nns+nom+++=packages.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
walked ^vbd+++xvbnx+=walked
quickly ^rb++++=quickly
and ^cc+phrs+++=and
nervously ^rb+cnj+++=nervously,
, ^zz++++=EXTRAWORD
keeping ^vbg+++xvbg+=keeping
well ^jj+pred+++=well
within ^in++++=within
the ^ati++++=the
shadow ^nn++++=shadow,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
were ^vbd+bed+aux++=were
not ^xnot++not++=not
accustomed ^vbd+++xvbn+=accustomed
to ^to++++=to
carrying ^vbi++++=carrying
bundles ^nns++++=bundles
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
care ^vb+vprv+++=care
to ^to+vcmp+++=to
meet ^vbi++++=meet
any ^dti++++=any
of ^in++++=of
her ^pp$+pp3+++=her
friends ^nns++++=friends.
. ^zz++++=EXTRAWORD
As ^ql++++=As
she ^pp3a+pp3+++=she
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
muddy ^jj+atrb+++=muddy
street ^nn++++=street,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
made ^vbd+++xvbnx+=made
an ^at++++=an
effort ^nn++++=effort
to ^to+ncmp+++=to
lift ^vbi++++=lift
her ^pp$+pp3+++=her
skirt ^nn++++=skirt
a ^rb++++=a
little ^rb"++++=little,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did
so ^ql++++=so
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
packages ^nns+nom+++=packages
slipped ^vbd+++xvbn+=slipped
unnoticed ^jj++++=unnoticed
from ^in++++=from
beneath ^rb++++=beneath
her ^pp$+pp3+++=her
arm ^vb++++=arm.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
caught ^vbd+++xvbnx+=caught
it ^pp3+it+++=it
up ^rp++++=up
and ^cc++++=and
overtook ^vbd+++xvbn+=overtook
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Excuse
excuse ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
you ^pp2+pp2+++=you
dropped ^vbd+++xvbn+=dropped
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
started ^vbd+++xvbnx+=started,
, ^zz++++=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
thank ^vb++++=thank
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
rather ^rb++++=rather
have ^vb+hv+aux++=have
lost ^vprf+++xvbnx+=lost
anything ^pn++++=anything
than ^in++++=than
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
turned ^vbd+++xvbn+=turned
angrily ^rb++++=angrily
upon ^in++++=upon
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
The ^ati++++=The
package ^nn+nom+++=package
must ^md+nec+++=must
have ^vb+hv+aux++=have
contained ^vprf+++xvbnx+=contained
something ^pn++++=something
of ^in++++=of
value ^nn++++=value.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
had ^vb+hv+vrb++=had
he ^pp3a+pp3+++=he
not ^xnot++not++=not
kept ^vbd+++xvbn+=kept
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Was
this ^dt+dem+++=this
the ^ati++++=the
sort ^nn++++=sort
of ^in++++=of
thief ^nn++++=thief
he ^pp3a+pp3+++=he
would ^md+prd+++=would
make ^vb++++=make?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ground ^nn++++=ground
his ^pp$+pp3+++=his
teeth ^nns++++=teeth
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing
more ^rbr++++=more
maddening ^jj++++=maddening
than ^in++++=than
to ^in++++=to
have ^vbi+vbi+aux++=have
morally ^rb++splt++=morally
consented ^vprf+++xvbnx+=consented
to ^in++++=to
crime ^nn++++=crime
and ^cc++++=and
then ^rn+tm+++=then
lack ^vb++++=lack
the ^ati++++=the
nerve ^nn++++=nerve
force ^vb++++=force
to ^to+vcmp+++=to
carry ^vbi++++=carry
it ^pp3+it+++=it
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
A ^at++++=A
carriage ^nn+nom+++=carriage
drove ^vbd+++xvbn+=drove
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
house ^nn++++=house
before ^cs+sub+++=before
which ^whp+who+++=which
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several
richly ^rb++++=richly
dressed ^xvbn+++xvbn+=dressed
women ^nns++++=women
alighted ^vbd+++xvbn+=alighted
and ^cc+phrs+++=and
went ^vbd+++xvbn+=went
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
new ^jj+atrb+++=new
house ^npl++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
built ^vpsv++agls+xvbnx+=built
since ^cs+sub+++=since
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
Chicago ^np++++=Chicago
last ^rb++++=last.
. ^zz++++=EXTRAWORD
The ^ati++++=The
front ^jjb+atrb+++=front
door ^nn++++=door
was ^vbd+bedz+vrb++=was
open ^jj+pred+++=open
and ^cc++++=and
he ^pp3a+pp3+++=he
could ^md+pos+++=could
see ^vb+vprv+++=see
down ^in++++=down
the ^ati++++=the
hallway ^nn++++=hallway
and ^cc++++=and
up ^rp++++=up
the ^ati++++=the
staircase ^nn++++=staircase.
. ^zz++++=EXTRAWORD
The ^ati++++=The
servant ^nn+nom+++=servant
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
the ^ati++++=the
door ^nn++++=door
and ^cc++++=and
gone ^vpsv++agls+xvbn+=gone
with ^in++++=with
the ^ati++++=the
guests ^nns++++=guests.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
floor ^nn++++=floor
was ^vbd+bedz+aux++=was
brilliantly ^rb++splt++=brilliantly
lighted ^vpsv++agls+xvbnx+=lighted,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
windows ^nns++++=windows
upstairs ^jjb++++=upstairs
were ^vbd+bed+vrb++=were
dark ^jj+pred+++=dark.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
looked ^vbd+++xvbn+=looked
very ^ql+amp+++=very
easy ^jj++++=easy,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
to ^to++++=to
slip ^vbi++++=slip
upstairs ^jjb++++=upstairs
to ^in++++=to
the ^ati++++=the
darkened ^jj+atrb++xvbn+=darkened
chambers ^nns+nom+++=chambers
where ^wrb+who+++=where
the ^ati++++=the
jewels ^nns++++=jewels
and ^cc++++=and
trinkets ^nns++++=trinkets
of ^in++++=of
the ^ati++++=the
fashionable ^jj+atrb+++=fashionable
occupants ^nns+nom+++=occupants
were ^vbd+bed+aux++=were
kept ^vpsv++agls+xvbnx+=kept.
. ^zz++++=EXTRAWORD
Still ^rb+atrb+++=Still
burning ^jj+++xvbg+=burning
with ^in++++=with
impatience ^nn+nom+++=impatience
against ^in++++=against
himself ^ppl+pp3+++=himself
he ^pp3a+pp3+++=he
entered ^vbd+++xvbnx+=entered
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
Instinctively ^rb++++=Instinctively
he ^pp3a+pp3+++=he
removed ^vbd+++xvbnx+=removed
his ^pp$+pp3+++=his
mud ^nn++++=mud-stained
- ^zz++++=EXTRAWORD
stained ^jj+atrb++xvbn+=EXTRAWORD
hat ^nn++++=hat
as ^ql++++=as
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed
quickly ^rb++++=quickly
and ^cc+phrs+++=and
quietly ^rb++++=quietly
up ^rp++++=up
the ^ati++++=the
stair ^nn++++=stair
case ^nn++++=case.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
as ^ql++++=as
being ^jj+++xvbg+=being
a ^at++++=a
rather ^rb++++=rather
superfluous ^jj+atrb+++=superfluous
courtesy ^nn++++=courtesy
in ^in++++=in
a ^at++++=a
burglar ^nn+++??+=burglar,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
it ^pp3+it+++=it
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
thought ^vprf+++xvbnx+=thought.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
way ^nn++++=way
was ^vbd+bedz+aux++=was
clear ^vb++++=clear
enough ^qlp++++=enough,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
met ^vbd+++xvbnx+=met
no ^at++++=no
one ^pn++++=one
on ^in++++=on
the ^ati++++=the
stairway ^nn++++=stairway
or ^cc++++=or
in ^in++++=in
the ^ati++++=the
upper ^jjb++++=upper
hall ^npl++++=hall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gas ^nn++++=gas
was ^vbd+bedz+aux++=was
lit ^vpsv++agls+xvbnx+=lit
in ^in++++=in
the ^ati++++=the
upper ^jjb++++=upper
hall ^npl++++=hall.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
passed ^vbd+++xvbnx+=passed
the ^ati++++=the
first ^od++++=first
chamber ^nn++++=chamber
door ^nn++++=door
through ^in++++=through
sheer ^jjb+atrb+++=sheer
cowardice ^nn++++=cowardice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
he ^pp3a+pp3+++=he
entered ^vbd+++xvbnx+=entered
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
thinking ^nvbg+++xvbg+=thinking
of ^in++++=of
something ^pn++++=something
else ^rb+cnj+++=else
lest ^cs+sub+++=lest
his ^pp$+pp3+++=his
courage ^nn+nom+++=courage
should ^md+nec+++=should
fail ^vb++++=fail
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
closed ^vbd+++xvbn+=closed
the ^ati++++=the
door ^nn++++=door
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
light ^nn++++=light
from ^in++++=from
the ^ati++++=the
hall ^nn++++=hall
shone ^vbd+++xvbn+=shone
into ^in++++=into
the ^ati++++=the
room ^nn++++=room
through ^in++++=through
the ^ati++++=the
transom ^nn++++=transom.
. ^zz++++=EXTRAWORD
The ^ati++++=The
apartment ^nn+nom+++=apartment
was ^vbd+bedz+aux++=was
furnished ^vpsv++agls+xvbnx+=furnished
richly ^rb++++=richly
enough ^dt++++=enough
to ^to++++=to
justify ^vbi++++=justify
his ^pp$+pp3+++=his
expectations ^nns+nom+++=expectations.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
at ^rb++++=at
once ^rb"+tm+++=once
to ^in++++=to
the ^ati++++=the
dressing ^jj+atrb++xvbg+=dressing
case ^nn++++=case.
. ^zz++++=EXTRAWORD
A ^at++++=A
number ^nn++++=number
of ^in++++=of
rings ^nns++++=rings
and ^cc++++=and
small ^jj+atrb+++=small
trinkets ^nns++++=trinkets
lay ^vbd+++xvbn+=lay
in ^in++++=in
a ^at++++=a
silver ^nn++++=silver
tray ^nn++++=tray.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
he ^pp3a+pp3+++=he
put ^vbd+++xvbnx+=put
hastily ^rb++++=hastily
in ^in++++=in
his ^pp$+pp3+++=his
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
upper ^jjb+atrb+++=upper
drawer ^nn++++=drawer
and ^cc++++=and
found ^vbd+vprv++xvbn+=found,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
expected ^vbd+vprv++xvbnx+=expected,
, ^zz++++=EXTRAWORD
several ^ap++++=several
leather ^nn++++=leather
cases ^nns++++=cases.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
first ^rb++++=first
he ^pp3a+pp3+++=he
opened ^vbd+++xvbnx+=opened
was ^vbd+bedz+vrb++=was
a ^at++++=a
lady ^nn++++=lady's
's ^$++++=EXTRAWORD
watch ^nn++++=watch,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
second ^od++++=second
a ^at++++=a
pair ^nn++++=pair
of ^in++++=of
old ^jj++++=old-fashioned
- ^zz++++=EXTRAWORD
fashioned ^jj+atrb++xvbn+=EXTRAWORD
bracelets ^nns+nom+++=bracelets;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
dimly ^rb++splt++=dimly
remember ^nn+nom+++=remember
having ^xvbg+++xvbg+=having
seen ^vprf+++xvbn+=seen
bracelets ^nns+nom+++=bracelets
like ^in++++=like
them ^pp3o+pp3+++=them
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
somewhere ^rb++++=somewhere.
. ^zz++++=EXTRAWORD
The ^ati++++=The
third ^nn++++=third
case ^nn++++=case
was ^vbd+bedz+vrb++=was
heavier ^jjr+pred+++=heavier,
, ^zz++++=EXTRAWORD
the ^ati++++=the
spring ^nn++++=spring
was ^vbd+bedz+aux++=was
much ^ap++++=much
worn ^vwbn+++xvbn+=worn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
opened ^vbd+++xvbn+=opened
easily ^rb++++=easily.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
held ^vbd+vprv++xvbn+=held
a ^at++++=a
cup ^nn++++=cup
of ^in++++=of
some ^dti++++=some
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
held ^vbd+vprv+tht0+xvbnx+=held
it ^pp3+it+++=it
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
light ^nn++++=light
and ^cc++++=and
then ^rn+tm+++=then
his ^pp$+pp3+++=his
strained ^jj+atrb++xvbn+=strained
nerves ^nns++++=nerves
gave ^vbd+++xvbn+=gave
way ^nn++++=way
and ^cc++++=and
he ^pp3a+pp3+++=he
uttered ^vbd+++xvbnx+=uttered
a ^at++++=a
sharp ^jj+atrb+++=sharp
exclamation ^nn+nom+++=exclamation.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
silver ^nn++++=silver
mug ^nn++++=mug
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
drink ^vb++++=drink
from ^in++++=from
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^rb++++=a
little ^rb"++++=little
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
opened ^vbd+++xvbn+=opened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
woman ^nn++++=woman
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway
facing ^vwbg+++xvbg+=facing
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
a ^at++++=a
tall ^jj+atrb+++=tall
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
with ^in++++=with
white ^jj+atrb+++=white
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
in ^in++++=in
evening ^nn++++=evening
dress ^nn++++=dress.
. ^zz++++=EXTRAWORD
The ^ati++++=The
light ^nn++++=light
from ^in++++=from
the ^ati++++=the
hall ^npl++++=hall
streamed ^vbd+++xvbn+=streamed
in ^in++++=in
upon ^in++++=upon
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
afraid ^jj++++=afraid.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
looking ^vbg+++xvbg+=looking
at ^rb++++=at
him ^pp3o+pp3+++=him
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
threw ^vbd+++xvbnx+=threw
out ^rb+phrv+++=out
her ^pp$+pp3+++=her
hand ^nn++++=hand
and ^cc++++=and
went ^vbd+++xvbn+=went
quickly ^rb++++=quickly
toward ^in++++=toward
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Willie,
willie ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Willie ^np++++=Willie!
! ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
it ^pp3+it+++=it
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
struggled ^vbd+++xvbnx+=struggled
to ^in+vcmp+++=to
loose ^jj++++=loose
her ^pp$+pp3+++=her
arms ^nns++++=arms
from ^in++++=from
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
to ^to++++=to
keep ^vbi++++=keep
her ^pp$+pp3+++=her
lips ^nns++++=lips
from ^in++++=from
his ^pp$+pp3+++=his
cheek ^nn++++=cheek.
. ^zz++++=EXTRAWORD
" ^zz++++="Mother
mother ^nn++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
not ^xnot++not++=not!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
do ^vb+do+aux++=do
not ^xnot++not++=not
understand ^vb+vprv+++=understand!
! ^zz++++=EXTRAWORD
O ^zz++++=O,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
God ^nn++++=God,
, ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
worst ^jjt+pred+++=worst
of ^in++++=of
all ^rb++++=all!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Hunger ^nn++++=Hunger,
, ^zz++++=EXTRAWORD
weakness ^nns+nom+++=weakness,
, ^zz++++=EXTRAWORD
cold ^jj++++=cold,
, ^zz++++=EXTRAWORD
shame ^vb++++=shame,
, ^zz++++=EXTRAWORD
all ^abn++++=all
came ^vbd+++xvbn+=came
back ^jjb++++=back
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
self ^nn++++=self-control
- ^zz++++=EXTRAWORD
control ^nn++++=EXTRAWORD
completely ^rb+amp+++=completely.
. ^zz++++=EXTRAWORD
Physically ^rb++++=Physically
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
too ^ql++++=too
weak ^jj++++=weak
to ^to++++=to
stand ^vbi++++=stand
a ^at++++=a
shock ^nn++++=shock
like ^in++++=like
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
could ^md+pos+++=could
it ^pp3+it+++=it
not ^xnot++not++=not
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
an ^at++++=an
ordinary ^jj+atrb+++=ordinary
discovery ^nn+nom+++=discovery,
, ^zz++++=EXTRAWORD
arrest ^nn++++=arrest,
, ^zz++++=EXTRAWORD
the ^ati++++=the
station ^nn+nom+++=station
house ^npl++++=house
and ^cc++++=and
all ^rb++++=all
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Anything ^rb++++=Anything
but ^rb"++++=but
this ^dt+pdem+++=this!
! ^zz++++=EXTRAWORD
A ^at++++=A
hard ^jj+atrb+++=hard
dry ^jj+atrb+++=dry
sob ^nn++++=sob
broke ^vbd+++xvbn+=broke
from ^in++++=from
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
he ^pp3a+pp3+++=he
strove ^vbd+++xvbnx+=strove
to ^to++++=to
disengage ^nn+nom+++=disengage
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
not ^xnot++not++=not
kiss ^vb++++=kiss
my ^pp$+pp1+++=my
son ^nn++++=son?
? ^zz++++=EXTRAWORD
O ^zz++++=O,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
waited ^vprf+++xvbnx+=waited
so ^ql++++=so
long ^rb++++=long
for ^in++++=for
this ^dt+pdem+++=this!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
so ^ql++++=so
long ^rb++++=long
in ^in++++=in
coming ^xvbg+++xvbg+=coming,
, ^zz++++=EXTRAWORD
even ^rb++++=even
I ^pp1a+pp1+++=I
almost ^rb+hdg+++=almost
gave ^vbd+++xvbn+=gave
you ^pp2+pp2+++=you
up ^rp++++=up."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
lips ^nns++++=lips
upon ^in++++=upon
his ^pp$+pp3+++=his
cheek ^nn++++=cheek
burnt ^vbd+++xvbn+=burnt
him ^pp3o+pp3+++=him
like ^in++++=like
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
his ^pp$+pp3+++=his
hand ^nn++++=hand
to ^in++++=to
his ^pp$+pp3+++=his
throat ^nn++++=throat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spoke ^vbd+++xvbn+=spoke
thickly ^rb++++=thickly
and ^cc+phrs+++=and
incoherently ^rb++++=incoherently:
: ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
understand ^vb+vprv+++=understand.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
here ^rn+pl+++=here
to ^to++++=to
rob ^vbi++++=rob
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
I ^pp1a+pp1+++=I
swear ^vbd+vpub+tht0+xvbnx+=swear
it ^pp3+it+++=it
but ^cc++++=but
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
a ^at++++=a
common ^jj+atrb+++=common
thief ^nn++++=thief.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
pockets ^nns++++=pockets
are ^vb+ber+vrb++=are
full ^jj+pred+++=full
of ^in++++=of
your ^pp$+pp2+++=your
jewels ^nns++++=jewels
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
a ^at++++=a
common ^jj+atrb+++=common
thief ^nn++++=thief!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hush,
hush ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
those ^dt+pdem+++=those
are ^vb+ber+vrb++=are
ugly ^jj+atrb+++=ugly
words ^nns++++=words.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
could ^md+pos+++=could
you ^pp2+pp2+++=you
rob ^vb++++=rob
your ^pp$+pp2+++=your
own ^ap++++=own
house ^nn++++=house?
? ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
could ^md+pos+++=could
you ^pp2+pp2+++=you
take ^vb++++=take
what ^wdt+who+++=what
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
own ^ap++++=own?
? ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
are ^vb+ber+vrb++=are
all ^abn++++=all
yours ^pp$$++++=yours,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
son ^nn++++=son,
, ^zz++++=EXTRAWORD
as ^ql++++=as
wholly ^rb++++=wholly
yours ^pp$$++++=yours
