They ^pp3a+pp3+++=They
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
exasperated ^jj++++=exasperated
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
burst ^vbd+++xvbnx+=burst
into ^in+ppvb+++=into
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
so ^ql++++=so
comically ^rb++++=comically
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it
strike ^nn++++=strike
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
an ^at++++=an
alarm ^nn++++=alarm-clock
- ^zz++++=EXTRAWORD
clock ^nn++++=EXTRAWORD
going ^vwbg+++xvbg+=going
off ^rp+pl+++=off
in ^in++++=in
the ^ati++++=the
next ^ap++++=next
room ^nn++++=room.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And,
, ^zz++++=EXTRAWORD
further ^jjb++++=further,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
arrived ^vbd+++xvbnx+=arrived
downstairs ^jjb++++=downstairs,
, ^zz++++=EXTRAWORD
the ^ati++++=the
barmaid ^nn+++??+=barmaid,
, ^zz++++=EXTRAWORD
sweet ^jj++++=sweet,
, ^zz++++=EXTRAWORD
conscientious ^jj+atrb+++=conscientious
little ^jj+atrb+++=little
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
up ^in+cmpx+++=up
to ^in"++++=to
him ^pp3o+pp3+++=him
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
so ^ql++++=so
sorry ^uh++++=sorry,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
quite ^abl++++=quite
forgot ^vbd+vprv++xvbn+=forgot
to ^to+vcmp+++=to
tell ^vbi++++=tell
the ^ati++++=the
boots ^nns++++=boots
to ^to++++=to
call ^vbi++++=call
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ii ^np+++??+=II
That ^tht+rel+++=That
afternoon ^nn++++=afternoon
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
in ^in++++=in
his ^pp$+pp3+++=his
beautiful ^jj+atrb+++=beautiful
new ^jj+atrb+++=new
surgery ^nn+nom+++=surgery
and ^cc++++=and
waited ^vpsv++agls+xvbn+=waited
for ^in++++=for
dental ^jj+atrb+++=dental
sufferers ^nns+nom+++=sufferers
to ^to++++=to
come ^vbi++++=come
to ^in++++=to
him ^pp3o+pp3+++=him
from ^in++++=from
all ^abn++++=all
quarters ^nns+nom+++=quarters
of ^in++++=of
the ^ati++++=the
Five ^cd++++=Five
Towns ^nns++++=Towns.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
needs ^vbz++++=needs
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
said ^vpsv++agls+xvbnx+=said
that ^tht+vcmp+++=that
nobody ^pn++++=nobody
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mere ^jjb+atrb+++=mere
fact ^nn++++=fact
that ^tht+ncmp+++=that
a ^at++++=a
new ^jj+atrb+++=new
dentist ^nn+nom+++=dentist
has ^vbz+hvz+aux++=has
" ^zz++++="set
set ^vbd+++xvbn+=EXTRAWORD
up ^rb+phrv+++=up"
" ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
district ^nn++++=district
is ^vbz+bez+vrb++=is
enough ^qlp++++=enough
to ^to++++=to
cure ^vbi++++=cure
all ^abn++++=all
the ^ati++++=the
toothache ^nn++++=toothache
for ^in++++=for
miles ^nns++++=miles
around ^in+strn+++=around.
. ^zz++++=EXTRAWORD
The ^ati++++=The
one ^cd1++++=one
martyr ^nn++++=martyr
who ^whp+rel+subj++=who
might ^md+pos+++=might,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
paid ^vprf+++xvbnx+=paid
him ^pp3o+pp3+++=him
a ^at++++=a
visit ^nn++++=visit
and ^cc++++=and
a ^at++++=a
fee ^nn++++=fee
did ^vbd+dod+aux++=did
not ^xnot++not++=not
show ^vb+vprv+++=show
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
martyr ^nn++++=martyr
was ^vbd+bedz+vrb++=was
Mrs ^npt++++=Mrs
Simeon ^np++++=Simeon
Clowes ^np+++??+=Clowes,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mayoress ^nns+nom+++=mayoress.
. ^zz++++=EXTRAWORD
By ^in++++=By
a ^at++++=a
curious ^jj+atrb+++=curious
chance ^nn++++=chance,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
observed ^vprf+++xvbnx+=observed,
, ^zz++++=EXTRAWORD
during ^in++++=during
his ^pp$+pp3+++=his
short ^jj+atrb+++=short
sojourn ^nn++++=sojourn
at ^in++++=at
the ^ati++++=the
Turk ^np++++=Turk's
's ^$++++=EXTRAWORD
Head ^nn++++=Head,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
landlady ^nn++++=landlady
thereof ^rb++++=thereof
was ^vbd+bedz+vrb++=was
obviously ^rb+amp+++=obviously
in ^in++++=in
pain ^nn++++=pain
from ^in++++=from
her ^pp$+pp3+++=her
teeth ^nns++++=teeth,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
from ^in++++=from
a ^at++++=a
particular ^jj+atrb+++=particular
tooth ^nn++++=tooth.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
must ^md+nec+++=must
certainly ^rb++++=certainly
have ^vb+hv+aux++=have
informed ^vprf+++xvbnx+=informed
herself ^ppl+pp3+++=herself
as ^in++++=as
to ^in++++=to
his ^pp$+pp3+++=his
name ^nn++++=name
and ^cc++++=and
condition ^nn+nom+++=condition,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
thought ^vbd+++xvbn+=thought
that ^tht+vcmp+++=that
it ^pp3+it+++=it
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
graceful ^jj+atrb+++=graceful
act ^nn++++=act
on ^in++++=on
her ^pp$+pp3+++=her
part ^nn++++=part
to ^to++++=to
patronize ^vbi++++=patronize
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
patronized ^vwbn+++xvbn+=patronized
the ^ati++++=the
Turk ^np++++=Turk's
's ^$++++=EXTRAWORD
Head ^nn++++=Head.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
no ^at++++=no!
! ^zz++++=EXTRAWORD
Mayoresses ^nns+nom++??+=Mayoresses,
, ^zz++++=EXTRAWORD
even ^rb++++=even
the ^ati++++=the
most ^ql+emph+++=most
tactful ^jj++++=tactful,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
always ^rb++++=always
do ^vb+do+vrb++=do
the ^ati++++=the
right ^jj+atrb+++=right
thing ^nn++++=thing
at ^in++++=at
the ^ati++++=the
right ^jj+atrb+++=right
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
Besides ^rb++++=Besides,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
doubtless ^rb++splt++=doubtless
gone ^vprf+++xvbnx+=gone,
, ^zz++++=EXTRAWORD
despite ^in++++=despite
toothache ^nn++++=toothache,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
football ^nn++++=football
match ^nn++++=match
with ^in++++=with
the ^ati++++=the
Mayor ^nn++++=Mayor,
, ^zz++++=EXTRAWORD
the ^ati++++=the
new ^jj+atrb+++=new
club ^nn++++=club
being ^vwbg+beg++xvbg+=being
under ^in++++=under
the ^ati++++=the
immediate ^jj+atrb+++=immediate
patronage ^nn+nom+++=patronage
of ^in++++=of
his ^pp$+pp3+++=his
Worship ^nn+nom+++=Worship.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
potting ^nn++++=potting
world ^nn++++=world
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^in++++=to
the ^ati++++=the
football ^nn++++=football
match ^nn++++=match.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
would ^md+prd+++=would
have ^vb+hv+aux++=have
liked ^vprf+++xvbnx+=liked
to ^to+vcmp+++=to
go ^vbi++++=go,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
madness ^nns+nom+++=madness
to ^to++++=to
quit ^vbi++++=quit
the ^ati++++=the
surgery ^nn+nom+++=surgery
on ^in++++=on
his ^pp$+pp3+++=his
opening ^nvbg+++xvbg+=opening
day ^nn++++=day.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
and ^cc+phrs+++=and
yawned ^vbd+++xvbn+=yawned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
peeped ^vpsv++agls+xvbn+=peeped
at ^in++++=at
the ^ati++++=the
crowd ^nn++++=crowd
crowding ^vwbg+++xvbg+=crowding
to ^in++++=to
the ^ati++++=the
match ^nn++++=match
at ^rb++++=at
two ^cd++++=two
o ^zz++++=o'clock,
'clock, ^nn+++??+=EXTRAWORD
and ^cc++++=and
crowding ^nvbg+++xvbg+=crowding
back ^jjb++++=back
in ^in++++=in
the ^ati++++=the
gloom ^nn++++=gloom
at ^in++++=at
four ^cd++++=four
o ^zz++++=o'clock;
'clock; ^nn+++??+=EXTRAWORD
and ^cc++++=and
at ^in++++=at
a ^at++++=a
quarter ^nn++++=quarter
past ^jjb++++=past
five ^cd++++=five
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
reading ^vbg+++xvbgx+=reading
a ^at++++=a
full ^jj+atrb+++=full
description ^nn+nom+++=description
of ^in++++=of
the ^ati++++=the
carnage ^nn+nom+++=carnage
and ^cc++++=and
the ^ati++++=the
heroism ^nn+nom+++=heroism
in ^in++++=in
the ^ati++++=the
football ^nn++++=football
edition ^nn+nom+++=edition
of ^in++++=of
the ^ati++++=the
Signal ^nn++++=Signal.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
Hanbridge ^np+++??+=Hanbridge
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
defeated ^vpsv++agls+xvbnx+=defeated,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
appeared ^vbd+seem++xvbn+=appeared
from ^in++++=from
the ^ati++++=the
Signal ^nn++++=Signal
that ^tht+rel+obj++=that
Hanbridge ^np+++??+=Hanbridge
was ^vbd+bedz+vrb++=was
the ^ati++++=the
better ^jjr+atrb+++=better
team ^nn++++=team,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
Rannoch ^np+++??+=Rannoch,
, ^zz++++=EXTRAWORD
the ^ati++++=the
new ^jj+atrb+++=new
Scotch ^np++++=Scotch
centre ^nn++++=centre-forward,
- ^zz++++=EXTRAWORD
forward ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
fought ^vprf+++xvbnx+=fought
nobly ^rb++++=nobly
for ^in++++=for
the ^ati++++=the
town ^nn++++=town
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
bought ^vprf+++xvbnx+=bought
him ^pp3o+pp3+++=him
so ^ql++++=so
dear ^uh++++=dear.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
was ^vbd+bedz+aux++=was
just ^rb+emph+splt++=just
dozing ^vbg+++xvbgx+=dozing
over ^in++++=over
the ^ati++++=the
Signal ^nn++++=Signal
when ^wrb+who+++=when
there ^ex+pex+++=there
happened ^vprf+++xvbn+=happened
a ^at++++=a
ring ^nn++++=ring
at ^rb++++=at
his ^pp$+pp3+++=his
door ^nn++++=door.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
precipitate ^nn+nom+++=precipitate
himself ^ppl+pp3+++=himself
upon ^in++++=upon
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
With ^in++++=With
beating ^xvbg+++xvbg+=beating
heart ^nn++++=heart
he ^pp3a+pp3+++=he
retained ^vbd+++xvbnx+=retained
his ^pp$+pp3+++=his
presence ^nn+nom+++=presence
of ^in++++=of
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vpsv++agls+xvbn+=said
to ^to+vcmp+++=to
himself ^ppl+pp3+++=himself
that ^cs+sub+++=that
of ^in+emph+++=of
course ^nn+emph"+++=course
it ^pp3+it+++=it
could ^md+pos+++=could
not ^xnot++not++=not
possibly ^rb++++=possibly
be ^vb+be+vrb++=be
a ^at++++=a
client ^nn++++=client.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
dentists ^nns+nom+++=dentists
who ^whp+rel+subj++=who
bought ^vbd+++xvbn+=bought
a ^at++++=a
practice ^nn++++=practice
ready ^jj++++=ready-made
- ^zz++++=EXTRAWORD
made ^vprf+++xvbn+=EXTRAWORD
never ^rb++++=never
had ^vb+hv+vrb++=had
a ^at++++=a
client ^nn++++=client
on ^in++++=on
their ^pp$+pp3+++=their
first ^rb++++=first
day ^nn++++=day.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
attendant ^nn+nom+++=attendant
answer ^nn++++=answer
the ^ati++++=the
ring ^nn++++=ring,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
attendant ^nn+nom+++=attendant
saying ^vwbg+++xvbg+=saying,
, ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
a ^at++++=a
patient ^nn++++=patient.
. ^zz++++=EXTRAWORD
The ^ati++++=The
servant ^nn+nom+++=servant,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
asked ^vbn+vsua++xvbn+=asked
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
if ^cs+cnd+++=if
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
was ^vbd+bedz+vrb++=was
at ^in++++=at
liberty ^nn++++=liberty,
, ^zz++++=EXTRAWORD
introduced ^xvbn+++xvbn+=introduced
the ^ati++++=the
patient ^nn++++=patient
to ^in++++=to
the ^ati++++=the
Presence ^nn+nom+++=Presence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Presence ^nn+nom+++=Presence
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
The ^ati++++=The
patient ^nn++++=patient
was ^vbd+bedz+vrb++=was
a ^at++++=a
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
stiff ^jj+atrb+++=stiff,
, ^zz++++=EXTRAWORD
fair ^jj+atrb+++=fair
man ^nn++++=man
of ^in++++=of
about ^in++++=about
thirty ^cd++++=thirty,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
tousled ^jj+atrb+++=tousled
head ^nn++++=head
and ^cc++++=and
inelegant ^jj+atrb+++=inelegant
but ^cc+phrs+++=but
durable ^jj+atrb+++=durable
clothing ^nn++++=clothing.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
drooping ^jj+atrb+++=drooping
moustache ^nn++++=moustache,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
prevented ^xvbn+++xvbn+=prevented
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
from ^in++++=from
adding ^xvbg+++xvbg+=adding
his ^pp$+pp3+++=his
teeth ^nn++++=teeth
up ^rp++++=up
instantly ^rb+tm+++=instantly.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
mister ^nn++++=mister,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
patient ^nn++++=patient,
, ^zz++++=EXTRAWORD
abruptly ^rb++++=abruptly.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
afternoon ^nn++++=afternoon,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
I ^pp1a+pp1+++=I
. ^zz++++=..."
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Strange ^jj++++=Strange;
; ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
dental ^jj+atrb+++=dental
hospital ^nn+nom+++=hospital
and ^cc++++=and
school ^nn++++=school
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
no ^at++++=no
course ^nn++++=course
of ^in++++=of
study ^nn++++=study
in ^in++++=in
the ^ati++++=the
art ^nn++++=art
of ^in++++=of
pattering ^xvbg+++xvbg+=pattering
to ^in++++=to
patients ^nns++++=patients!
! ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
like ^in++++=like
this ^dt+pdem+++=this,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
patient ^nn++++=patient,
, ^zz++++=EXTRAWORD
putting ^vbg+++xvbg+=putting
his ^pp$+pp3+++=his
hand ^nn++++=hand
in ^in++++=in
his ^pp$+pp3+++=his
waistcoat ^nn++++=waistcoat
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
kindly ^rb++++=kindly
sit ^vb++++=sit
down ^rb+cnj+++=down,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
up ^rp++++=up
the ^ati++++=the
gas ^nn++++=gas,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pointing ^jj+++xvbg+=pointing
to ^in++++=to
the ^ati++++=the
chair ^nn++++=chair
of ^in++++=of
chairs ^nns++++=chairs.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
like ^in++++=like
this ^dt+pdem+++=this,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
repeated ^vprf+++xvbn+=repeated
the ^ati++++=the
patient ^nn++++=patient,
, ^zz++++=EXTRAWORD
doggedly ^rb++++=doggedly.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
see ^vb+vprv+++=see
these ^dt+dem+++=these
three ^cd++++=three
teeth ^nns++++=teeth?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
displayed ^vbd+++xvbnx+=displayed
three ^cd++++=three
very ^ql+amp+++=very
real ^jj+atrb+++=real
teeth ^nns++++=teeth
in ^in++++=in
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
reddened ^vbd+++xvbn+=reddened
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
As ^in++++=As
a ^at++++=a
spectacle ^nn++++=spectacle,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
decidedly ^rb++++=decidedly
not ^xnot++not++=not
appetizing ^jj+++xvbg+=appetizing,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
was ^vbd+bedz+aux++=was
hardened ^vpsv++agls+xvbnx+=hardened.
. ^zz++++=EXTRAWORD
" ^zz++++="Really!"
really ^rb+emph+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw,
, ^zz++++=EXTRAWORD
impartially ^rb+cnj+++=impartially,
, ^zz++++=EXTRAWORD
gazing ^vbg+++xvbg+=gazing
on ^in++++=on
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
teeth ^nns++++=teeth,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
patient ^nn++++=patient.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
thereupon ^rb++++=thereupon
he ^pp3a+pp3+++=he
opened ^vbd+++xvbnx+=opened
his ^pp$+pp3+++=his
mouth ^nn++++=mouth
wide ^jj++++=wide,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
displayed ^vbd+++xvbn+=displayed,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
without ^in++++=without
vanity ^nn++++=vanity,
, ^zz++++=EXTRAWORD
a ^at++++=a
widowed ^jj+++xvbn+=widowed
gum ^np++++=gum.
. ^zz++++=EXTRAWORD
" ^zz++++="'Ont
' ^zz++++=EXTRAWORD
ont ^&fw++++=EXTRAWORD
' ^zz++++='eeth,"
eeth ^vbz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
exclaimed ^vbd+++xvbnx+=exclaimed,
, ^zz++++=EXTRAWORD
keeping ^vbg+++xvbg+=keeping
his ^pp$+pp3+++=his
mouth ^nn++++=mouth
open ^nn++++=open
and ^cc++++=and
omitting ^jj+atrb++xvbg+=omitting
preliminary ^jj+atrb+++=preliminary
consonants ^nns+nom+++=consonants.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
dry ^jj+atrb+++=dry
inflection ^nn+nom+++=inflection.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
upper ^jjb+atrb+++=upper
incisors ^nns++++=incisors.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
did ^vbd+dod+aux++=did
this ^dt+dem+++=this
come ^vprf+++xvbn+=come
about ^in+strn+++=about?
? ^zz++++=EXTRAWORD
An ^at++++=An
accident ^nn++++=accident,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
may ^md+pos+++=may
call ^vb++++=call
it ^pp3+it+++=it
an ^at++++=an
accident ^nn++++=accident;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=don't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
name ^nn++++=name's
's ^$++++=EXTRAWORD
Rannoch ^np+++??+=Rannoch;
; ^zz++++=EXTRAWORD
centre ^nn++++=centre-forward.
- ^zz++++=EXTRAWORD
forward ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Ye ^pp2+pp2+++=Ye
see ^vb+vprv+++=see?
? ^zz++++=EXTRAWORD
Were ^vbd+bed+vrb++=Were
ye ^pp2+pp2+++=ye
at ^in++++=at
the ^ati++++=the
match ^nn++++=match?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
understood ^vwbn+vprv++xvbn+=understood.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
no ^at++++=no
need ^nn++++=need
of ^in++++=of
further ^jjb+atrb+++=further
explanation ^nn+nom+++=explanation;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
read ^vprf+++xvbnx+=read
it ^pp3+it+++=it
all ^rb++++=all
in ^in++++=in
the ^ati++++=the
Signal ^nn++++=Signal.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
so ^rb++++=so
the ^ati++++=the
chief ^jjb+atrb+++=chief
victim ^nn++++=victim
of ^in++++=of
Tottenham ^np++++=Tottenham
Hotspur ^np+++??+=Hotspur
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
luck ^nn++++=luck!
! ^zz++++=EXTRAWORD
For ^in++++=For
Rannoch ^np+++??+=Rannoch
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
the ^ati++++=the
most ^ql+emph+++=most
celebrated ^jj+atrb++xvbn+=celebrated
man ^nn++++=man
in ^in++++=in
the ^ati++++=the
Five ^cd++++=Five
Towns ^nns++++=Towns,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
idol ^nn++++=idol
of ^in++++=of
the ^ati++++=the
populace ^nn++++=populace.
