They ^pp3a+pp3+++=They
we ^pp1a+pp1+++=we
going ^md"++pmd"++=going
to ^md+prd+++=to
receive ^vb++++=receive
him ^pp3o+pp3+++=him
in ^in++++=in
a ^at++++=a
barn ^nn++++=barn
or ^cc++++=or
in ^in++++=in
a ^at++++=a
palace ^nn++++=palace?
? ^zz++++=EXTRAWORD
Let ^vb++++0=Let's
us ^pp1o+pp1+++=EXTRAWORD
hear ^vb+vprv+++=hear
what ^wdt+who+whcl++=what
Senator ^nn++++=Senator
Arnold ^np++++=Arnold
thinks ^vbz+vprv+++=thinks
about ^in++++=about
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj+atrb+++=good
way ^nn++++=way
of ^in++++=of
getting ^nn++++=getting
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
its ^pp$+it+++=its
being ^vbg+beg++xvbg+=being
a ^at++++=a
joke ^nn++++=joke.
. ^zz++++=EXTRAWORD
Senator ^npt++++=Senator
Arnold ^np++++=Arnold
was ^vbd+bedz+vrb++=was
past ^jjb+pred+++=past
seventy ^cd++++=seventy.
. ^zz++++=EXTRAWORD
Slowly ^rb++++=Slowly
he ^pp3a+pp3+++=he
extended ^vbd+++xvbnx+=extended
his ^pp$+pp3+++=his
right ^jj++++=right
arm ^vb++++=arm
and ^cc+phrs+++=and
tested ^vbd+++xvbn+=tested
his ^pp$+pp3+++=his
muscle ^nn++++=muscle.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
very ^ql+amp+++=very
much ^ap++++=much,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
enough ^qlp++++=enough
to ^to++++=to
drive ^vbi++++=drive
a ^at++++=a
tack ^nn++++=tack
or ^cc++++=or
two ^cd++++=two."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^cs+sub+++=That
brought ^vprf+++xvbn+=brought
applause ^nn++++=applause
and ^cc++++=and
they ^pp3a+pp3+++=they
drew ^vbd+++xvbnx+=drew
closer ^rbr++++=closer
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
atmosphere ^nn++++=atmosphere
warmed ^vwbn+++xvbn+=warmed
perceptibly ^jj++++=perceptibly.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
fought ^vprf+++xvbnx+=fought
for ^in++++=for
the ^ati++++=the
State ^nn++++=State
in ^in++++=in
more ^ql++++=more
ways ^nns++++=ways
than ^in++++=than
one," ^nn+++??+=one,"--Senator
-- ^--+clp+++=EXTRAWORD
senator ^npt++++=EXTRAWORD
Arnold ^np++++=Arnold
was ^vbd+bedz+vrb++=was
a ^at++++=a
distinguished ^jj+atrb++xvbn+=distinguished
veteran ^nn++++=veteran
of ^in++++=of
the ^ati++++=the
Civil ^jj+atrb+++=Civil
War ^nn++++=War--"and
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
can ^md+pos+++=can
serve ^vb++++=serve
her ^pp$+pp3+++=her
now ^rn+tm+++=now
by ^in++++=by
tacking ^xvbg+++xvbg+=tacking
down ^rp++++=down
carpets ^nns++++=carpets,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
tacking ^vbg+++xvbgx+=tacking
down ^rp++++=down
carpets ^nns++++=carpets
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
go ^vbi++++=go
at ^rb++++=at.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
count ^vb++++=count
on ^in+ppvb+++=on
me ^pp1o+pp1+++=me
for ^in++++=for
what ^wdt+who+++=what
little ^rb++++=little
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
worth ^in+strn+++=worth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
started ^vbd+++xvbn+=started
the ^ati++++=the
cry ^nn++++=cry
for ^in++++=for
the ^ati++++=the
Governor ^nn++++=Governor.
. ^zz++++=EXTRAWORD
" ^zz++++="Prince
prince ^npt++++=EXTRAWORD
Ludwig ^np+++??+=Ludwig
is ^vbz+bez+aux++=is
being ^vbg+beg+aux+xvbg+=being
entertained ^vbd+++xvbn+=entertained
all ^abn++++=all
over ^in++++=over
the ^ati++++=the
country ^nn++++=country
in ^in++++=in
the ^ati++++=the
most ^ql+emph+++=most
lavish ^jj+atrb+++=lavish
manner ^nn++++=manner,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
characteristic ^jj+atrb+++=characteristic
directness ^nns+nom+++=directness
in ^in++++=in
stating ^xvbg+++xvbg+=stating
a ^at++++=a
situation ^nn+nom+++=situation.
. ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
his ^pp$+pp3+++=his
own ^ap++++=own
request ^nn++++=request
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
to ^to++++=to
visit ^vbi++++=visit
our ^pp$+pp1+++=our
Capitol ^np++++=Capitol
this ^dt+dem+++=this
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
for ^in++++=for
one ^pn++++=one,
, ^zz++++=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
be ^vbi++vrb++=be
in ^in++++=in
shape ^nn++++=shape
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
like ^vb++++=like
to ^to+vcmp+++=to
tell ^vbi++++=tell
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
a ^at++++=a
labour ^nn++++=labour
complication ^nn+nom+++=complication
and ^cc++++=and
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
the ^ati++++=the
carpets ^nns++++=carpets
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
Speaking ^vbg+++xvbg+=Speaking
for ^in++++=for
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
great ^jj+atrb+++=great
pleasure ^nn++++=pleasure
to ^to++++=to
inform ^vbi++++=inform
you ^pp2+pp2+++=you
that ^cs+sub+++=that
the ^ati++++=the
carpet ^nn++++=carpet
in ^in++++=in
the ^ati++++=the
Governor ^np++++=Governor's
's ^$++++=EXTRAWORD
office ^nn++++=office
will ^md+prd+++=will
be ^vb+be+vrb++=be
in ^in++++=in
proper ^jj+atrb+++=proper
shape ^nn++++=shape
by ^in++++=by
four ^cd++++=four
o'clock ^rb++++=o'clock
this ^dt+dem+++=this
afternoon ^nn++++=afternoon."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^cs+sub+++=That
settled ^vprf+++xvbn+=settled
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Finally ^rb++++=Finally
Harry ^np++++=Harry
Weston ^np+++??+=Weston
made ^vbd+++xvbn+=made
himself ^ppl+pp3+++=himself
heard ^vbd+vprv++xvbn+=heard
sufficiently ^rb++++=sufficiently
to ^to++++=to
suggest ^vbi+vpub+++=suggest
that ^tht+vcmp+++=that
when ^wrb+who+++=when
the ^ati++++=the
House ^nn++++=House
and ^cc++++=and
Senate ^np++++=Senate
met ^vbd+++xvbn+=met
at ^rb++++=at
nine ^cd++++=nine
o'clock ^rb++++=o'clock
motions ^nns+nom+++=motions
to ^to++++=to
adjourn ^vbi++++=adjourn
be ^vb+be+aux++=be
entertained ^vpsv++agls+xvbnx+=entertained.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
as ^in++++=as
to ^in++++=to
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
you ^pp2+pp2+++=you
fellows ^nns++++=fellows,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
what ^wdt+who+whcl++=what's
's ^vbz+bez+aux++0=EXTRAWORD
to ^to++++=to
hinder ^vbi++++=hinder
your ^pp$+pp2+++=your
getting ^vbg+++xvbg+=getting
busy ^jj+atrb+++=busy
right ^nn++++=right
now ^rn+tm+++=now!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
Republicans ^nns+nom++??+=Republicans
and ^cc++++=and
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
Democrats ^nns++++=Democrats;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
friends ^nns++++=friends
and ^cc++++=and
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
enemies ^nns++++=enemies;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
good ^jj+pred+++=good,
, ^zz++++=EXTRAWORD
bad ^jj++++=bad
and ^cc++++=and--no,
-- ^--+clp+++=EXTRAWORD
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
no ^at++++=no
indifferent ^nn++++=indifferent.
. ^zz++++=EXTRAWORD
An ^at++++=An
unprecedented ^jj+atrb+++=unprecedented
harmony ^nn++++=harmony
of ^in++++=of
thought ^nn+++xvbn+=thought,
, ^zz++++=EXTRAWORD
a ^at++++=a
millennium ^nn++++=millennium-like
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
unity ^nn++++=unity
of ^in++++=of
action ^nn++++=action
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born
out ^rp+pl+++=out
of ^in++++=of
that ^dt+dem+++=that
sturdy ^jj+atrb+++=sturdy
cry ^nn++++=cry--Every
-- ^--+clp+++=EXTRAWORD
every ^at++++=EXTRAWORD
man ^nn++++=man
his ^pp$+pp3+++=his
own ^ap++++=own
carpet ^nn++++=carpet-tacker!
- ^zz++++=EXTRAWORD
tacker ^jjr++++=EXTRAWORD
! ^zz++++=EXTRAWORD
The ^ati++++=The
Secretary ^nn+nom+++=Secretary
of ^in++++=of
State ^nn++++=State
always ^rb++++=always
claimed ^vprf+++xvbn+=claimed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
drove ^vbd+++xvbnx+=drove
the ^ati++++=the
first ^od++++=first
tack ^nn++++=tack,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
during ^in++++=during
the ^ati++++=the
remainder ^nn+nom+++=remainder
of ^in++++=of
his ^pp$+pp3+++=his
life ^nn++++=life
the ^ati++++=the
Superintendent ^nn++++=Superintendent
of ^in++++=of
Public ^jj+atrb+++=Public
Instruction ^nn+nom+++=Instruction
also ^rb++++=also
contended ^vbd+vpub++xvbn+=contended
hotly ^rb++++=hotly
for ^in++++=for
that ^dt+dem+++=that
honour ^nn++++=honour.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rivalry ^nn++++=rivalry
as ^in++++=as
to ^in"++++=to
who ^whp+who+++=who
would ^md+prd+++=would
do ^vb+do+vrb++=do
the ^ati++++=the
best ^jjt+atrb+++=best
job ^nn++++=job,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
get ^vb++++=get
it ^pp3+it+++=it
done ^vbd+++xvbn+=done
most ^ql+emph+++=most
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became
intense ^jj++++=intense.
. ^zz++++=EXTRAWORD
Early ^jj++++=Early
in ^in++++=in
the ^ati++++=the
day ^nn++++=day
Harry ^np++++=Harry
Weston ^np+++??+=Weston
made ^vbd+++xvbn+=made
the ^ati++++=the
rounds ^nns++++=rounds
of ^in++++=of
the ^ati++++=the
building ^jj+++xvbg+=building
and ^cc+phrs+++=and
announced ^jj+++xvbn+=announced
a ^at++++=a
fine ^nn++++=fine
of ^in++++=of
one ^cd1++++=one-hundred
- ^zz++++=EXTRAWORD
hundred ^cd++++=EXTRAWORD
dollars ^nns++++=dollars
for ^in++++=for
every ^at++++=every
wrinkle ^nn++++=wrinkle.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+aux++=were
pounded ^vpsv++agls+xvbnx+=pounded
fingers ^nns+nom+++=fingers
and ^cc++++=and
there ^ex+pex+++=there
were ^vbd+bed+aux++=were
broken ^vpsv++agls+xvbnx+=broken
backs ^nns++++=backs,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
slowly ^rb+cnj+++=slowly,
, ^zz++++=EXTRAWORD
steadily ^rb++++=steadily
and ^cc++++=and
good ^jj++++=good-naturedly
- ^zz++++=EXTRAWORD
naturedly ^jj++++=EXTRAWORD
the ^ati++++=the
State ^nn++++=State-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
carpet ^nn++++=carpet
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
down ^rp++++=down.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj+atrb+++=good
deal ^nn++++=deal
bigger ^jjr+atrb+++=bigger
job ^nn++++=job
than ^cs+sub+++=than
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
anticipated ^vprf+++xvbnx+=anticipated,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
only ^ap+down+++=only
added ^jj+atrb++xvbn+=added
zest ^nn++++=zest
to ^in++++=to
the ^ati++++=the
undertaking ^nvbg+++xvbg+=undertaking.
. ^zz++++=EXTRAWORD
The ^ati++++=The
news ^nn++++=news
of ^in++++=of
how ^wrb+who+++=how
the ^ati++++=the
State ^nn++++=State
officials ^nns+nom+++=officials
were ^vbd+bed+aux++=were
employing ^vbg+++xvbgx+=employing
themselves ^ppls+pp3+++=themselves
had ^vbd+hvd+aux++=had
spread ^vprf+++xvbnx+=spread
throughout ^in++++=throughout
the ^ati++++=the
city ^nn++++=city,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
guards ^nns++++=guards
were ^vbd+bed+aux++=were
stationed ^vpsv++agls+xvbnx+=stationed
at ^rb++++=at
every ^at++++=every
door ^nn++++=door
to ^to++++=to
keep ^vbi++++=keep
out ^rb+phrv+++=out
people ^nns++++=people
whose ^whp+rel+obj++=whose
presence ^nn+nom+++=presence
would ^md+prd+++=would
work ^vb++++=work
more ^rbr++++=more
harm ^nn++++=harm
than ^in++++=than
good ^nn++++=good.
. ^zz++++=EXTRAWORD
All ^abn++++=All
assistance ^nn+nom+++=assistance
from ^in++++=from
women ^nns++++=women
was ^vbd+bedz+aux++=was
courteously ^rb++splt++=courteously
refused ^vpsv++agls+xvbnx+=refused.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
solemn ^jj+atrb+++=solemn
business ^nns+nom+++=business,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Governor ^nn++++=Governor,
, ^zz++++=EXTRAWORD
in ^in++++=in
response ^nn++++=response
to ^in++++=to
a ^at++++=a
telephone ^nn++++=telephone
from ^in++++=from
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
fair ^jj+atrb+++=fair
sex ^nn++++=sex,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
the ^ati++++=the
introduction ^nn+nom+++=introduction
of ^in++++=of
the ^ati++++=the
feminine ^jj+atrb+++=feminine
element ^nn+nom+++=element
might ^md+pos+++=might
throw ^vb++++=throw
about ^rb+phrv+++=about
it ^pp3+it+++=it
a ^at++++=a
social ^jj+atrb+++=social
atmosphere ^nn++++=atmosphere
which ^whp+rel+subj++=which
would ^md+prd+++=would
result ^vb++++=result
in ^in++++=in
loss ^nn++++=loss
of ^in++++=of
time ^nn++++=time.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
boys ^nns++++=boys
might ^md+pos+++=might
feel ^vb+vprv+++=feel
called ^jj+++xvbn+=called
upon ^in++++=upon
to ^to++++=to
put ^vbi++++=put
on ^rb+phrv+++=on
their ^pp$+pp3+++=their
collars ^nns++++=collars
and ^cc++++=and
coats ^nns++++=coats."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Stretch ^nn++++=Stretch--stretch--stretch,
-- ^--+clp+++=EXTRAWORD
stretch ^nn++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
stretch ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tack ^nn++++=tack--tack--tack,
-- ^--+clp+++=EXTRAWORD
tack ^nn++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
tack ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
all ^abn++++=all
morning ^nn++++=morning
long ^rb++++=long
it ^pp3+it+++=it
went ^vbd+++xvbn+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
State ^nn++++=State-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
large ^jj+pred+++=large--oh,
-- ^--+clp+++=EXTRAWORD
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
large ^jj++++=large.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
Boswell ^np+++??+=Boswell
there ^rn+pl+++=there
to ^to++++=to
get ^vbi++++=get
the ^ati++++=the
good ^jj+atrb+++=good
things ^nns++++=things,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
novelty ^nn++++=novelty
of ^in++++=of
the ^ati++++=the
situation ^nn+nom+++=situation
inspired ^vbd+++xvbn+=inspired
wit ^nn++++=wit
even ^rb++++=even
in ^in++++=in
minds ^nns++++=minds
where ^wrb+who+++=where
wit ^nn++++=wit
had ^vb+hv+aux++=had
never ^rb++splt++=never
glowed ^vprf+++xvbnx+=glowed
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Choice ^nn++++=Choice
bits ^nns++++=bits
which ^whp+rel+obj++=which
at ^in++++=at
other ^ap++++=other
times ^nns++++=times
would ^md+prd+++=would
fairly ^rb++++=fairly
have ^vb+hv+aux++=have
gone ^vprf+++xvbnx+=gone
on ^in++++=on
official ^jj+atrb+++=official
record ^nn++++=record
were ^vbd+bed+aux++=were
now ^rn+tm+splt++=now
passed ^vpsv++agls+xvbnx+=passed
almost ^rb+hdg+++=almost
unnoticed ^jj++++=unnoticed,
, ^zz++++=EXTRAWORD
so ^ql++++=so
great ^np++++=great
was ^vbd+bedz+vrb++=was
the ^ati++++=the
surfeit ^nn++++=surfeit.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
of ^in++++=of
men ^nns++++=men
going ^vwbg+++xvbg+=going
out ^rp+pl+++=out
to ^in++++=to
lunch ^nn++++=lunch,
, ^zz++++=EXTRAWORD
lunch ^nn++++=lunch
came ^vbd+++xvbn+=came
in ^in++++=in
to ^in++++=to
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Bridget ^np++++=Bridget
Haggerty ^np+++??+=Haggerty,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
by ^in++++=by
reason ^nn++++=reason
of ^in++++=of
her ^pp$+pp3+++=her
long ^rb++++=long
connection ^nn+nom+++=connection
with ^in++++=with
the ^ati++++=the
boarding ^nn++++=boarding-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
across ^in+pl+++=across
the ^ati++++=the
street ^nn++++=street
was ^vbd+bedz+vrb++=was
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
unofficial ^jj+atrb+++=unofficial
official ^nn++++=official
of ^in++++=of
the ^ati++++=the
State ^nn++++=State,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
over ^in++++=over
and ^cc++++=and
made ^vbd+++xvbn+=made
the ^ati++++=the
coffee ^nn++++=coffee
and ^cc++++=and
sandwiches ^nns++++=sandwiches,
, ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
while ^cs+sub+++=while
calling ^vbg+nom++xvbg+=calling
down ^rp++++=down
blessings ^nns++++=blessings
on ^in++++=on
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
every ^at++++=every
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
son ^nn++++=son
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
announcing ^jj+++xvbg+=announcing
in ^in++++=in
loud ^jj+atrb+++=loud,
, ^zz++++=EXTRAWORD
firm ^jj+atrb+++=firm
tones ^nns++++=tones
that ^tht+rel+++=that
while ^cs+sub+++=while
all ^abn++++=all
five ^cd++++=five
of ^in++++=of
her ^pp$+pp3+++=her
boys ^nns++++=boys
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
the ^ati++++=the
union ^nn++++=union
she ^pp3a+pp3+++0=she'd
'd ^md+prd+aux++=EXTRAWORD
be ^vb+be+vrb++=be
after ^in++++=after
tellin ^nn+++??+=tellin'
' ^zz++++=EXTRAWORD
them ^pp3o+pp3+++=them
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
of ^in++++=of
this ^dt+dem+++=this
day ^nn++++=day's
's ^$++++=EXTRAWORD
work ^nn++++=work!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
United ^np++++=United
States ^nns++++=States
Senator ^npt++++=Senator
who ^whp+rel+subj++=who
did ^vbd+dod+vrb++=did
the ^ati++++=the
awful ^jj+atrb+++=awful
trick ^nn++++=trick,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi++vrb++=be
fair ^jj+pred+++=fair,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Senator ^nn++++=Senator
did ^vbd+dod+aux++=did
not ^xnot++not++=not
think ^vb+vprv+++=think
of ^in++++=of
it ^pp3+it+++=it
as ^in++++=as
an ^at++++=an
awful ^jj+atrb+++=awful
trick ^nn++++=trick
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
over ^in++++=over
there ^rn+pl+++=there
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
the ^ati++++=the
morning ^nn++++=morning
to ^to++++=to
see ^vbi+vprv+++=see
the ^ati++++=the
Governor ^nn++++=Governor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
a ^ap++++=a
few ^ap"++++=few
hurried ^jj+atrb++xvbn+=hurried
words ^nns++++=words--it
-- ^--+clp+++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
no ^at++++=no
day ^nn++++=day
for ^in++++=for
conversation ^nn+nom+++=conversation--was
-- ^--+clp+++=EXTRAWORD
was ^vbd+bedz+aux++=EXTRAWORD
told ^vpsv++agls+xvbnx+=told
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
while ^cs+sub+++=while
standing ^vbg+++xvbg+=standing
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
corridor ^nn++++=corridor
watching ^vwbg+++xvbg+=watching
the ^ati++++=the
perspiring ^jj+atrb++xvbg+=perspiring
dignitaries ^nns++++=dignitaries
that ^tht+rel+obj++=that
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
his ^pp$+pp3+++=his
duty ^nn++++=duty
came ^vbd+++xvbn+=came
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
reason ^nn++++=reason
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
sure ^jj+pred+++=sure
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
right ^jj+pred+++=right
was ^vbd+bedz+vrb++=was
the ^ati++++=the
way ^nn++++=way
in ^in++++=in
which ^whp+rel+pied++=which
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
to ^in++++=to
him ^pp3o+pp3+++=him
in ^in+cmpx+++=in
the ^in"++++=the
light ^in"++++=light
of ^in"++++=of
a ^at++++=a
duty ^nn++++=duty.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
was ^vbd+bedz+vrb++=was
America ^np++++=America
in ^in++++=in
undress ^nns+nom+++=undress
uniform ^nn++++=uniform!
! ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
was ^vbd+bedz+vrb++=was--not
-- ^--+clp+++=EXTRAWORD
not ^xnot++not++=EXTRAWORD
a ^at++++=a
thing ^nn++++=thing
arranged ^vwbn+vsua++xvbn+=arranged
for ^in++++=for
show ^nn++++=show,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
absolutely ^rb+amp+++=absolutely
the ^ati++++=the
thing ^nn++++=thing
itself ^ppl++++=itself!
! ^zz++++=EXTRAWORD
Prince ^npt++++=Prince
Ludwig ^np+++??+=Ludwig
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
with ^in++++=with
a ^at++++=a
sincere ^jj+atrb+++=sincere
desire ^nn++++=desire
to ^to+ncmp+++=to
see ^vbi+vprv+++=see
America ^np++++=America.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
one ^cd1++++=one
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
seeing ^vbg+vprv++xvbg+=seeing
it ^pp3+it+++=it
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
go ^vb++++=go
back ^jjb++++=back
with ^in++++=with
memories ^nns++++=memories
of ^in++++=of
bands ^nns++++=bands
and ^cc++++=and
flags ^nns++++=flags
and ^cc++++=and
people ^nns++++=people
all ^abn++++=all
dressed ^jj+++xvbn+=dressed
up ^rp++++=up
standing ^vbg+++xvbg+=standing
before ^in++++=before
him ^pp3o+pp3+++=him
