A ^at++++=A
how ^wrb+who+whcl++=how
white ^jj++++=white
her ^pp3o+pp3+++=her
own ^ap++++=own
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
time ^nn++++=time
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
last ^ap++++=last
kissed ^jj+++xvbn+=kissed
that ^dt+dem+++=that
tender ^jj++++=tender
little ^ap++++=little
mother ^nn++++=mother
fifty ^cd++++=fifty
years ^nns++++=years
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
Fearing ^vbg+vprv++xvbg+=Fearing
that ^tht+vcmp+++=that
tears ^nns++++=tears
would ^md+prd+++=would
follow ^vb+vprv+++=follow
the ^ati++++=the
smiles ^vbz++++=smiles
too ^ql++++=too
soon ^rb+cnj+++=soon,
, ^zz++++=EXTRAWORD
Aunt ^nn++++=Aunt
Trib ^np+++??+=Trib
announced ^vbd+vpub++xvbn+=announced
that ^tht+vcmp+++=that
the ^ati++++=the
famous ^jj+atrb+++=famous
Indian ^jj+atrb+++=Indian
chiefs ^nns++++=chiefs,
, ^zz++++=EXTRAWORD
Chingchangpopocattepattle ^np+++??+=Chingchangpopocattepattle
and ^cc++++=and
Pockeyhockeyclutteryar ^np+++??+=Pockeyhockeyclutteryar,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
now ^rn+tm+splt++=now
give ^vb++++=give
a ^at++++=a
war ^nn++++=war-dance
- ^zz++++=EXTRAWORD
dance ^nn++++=EXTRAWORD
and ^cc++++=and
other ^ap++++=other
striking ^jj+atrb++xvbg+=striking
performances ^nns+nom+++=performances
to ^to++++=to
represent ^vbi++++=represent
Indian ^jj+atrb+++=Indian
customs ^nns++++=customs.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
all ^rb++++=all
sat ^vbd+++xvbn+=sat
round ^rb+cnj+++=round,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
warriors ^nns++++=warriors
leaped ^vbd+++xvbn+=leaped
into ^in++++=into
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
the ^ati++++=the
room ^nn++++=room
with ^in++++=with
a ^at++++=a
war ^nn++++=war-whoop
- ^zz++++=EXTRAWORD
whoop ^nn+++??+=EXTRAWORD
that ^tht+rel+++=that
caused ^jj+++xvbn+=caused
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pib ^np++++=Pib
to ^to++++=to
leave ^vbi++++=leave
precipitately ^jj++++=precipitately.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
most ^ql+emph+++=most
exciting ^jj+atrb+++=exciting
spectacle ^nn++++=spectacle;
; ^zz++++=EXTRAWORD
for ^in++++=for
after ^cs+sub+++=after
the ^ati++++=the
dance ^nn++++=dance
came ^vbd+++xvbn+=came
a ^at++++=a
fight ^nn++++=fight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
chief ^jjb++++=chief
tomahawked ^jj+++xvbn+=tomahawked,
, ^zz++++=EXTRAWORD
scalped ^j+++xvbn+=scalped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
buried ^jj+++xvbn+=buried
the ^ati++++=the
other ^ap++++=other
in ^in++++=in
the ^ati++++=the
space ^nn++++=space
of ^in++++=of
two ^cd++++=two
minutes ^nns++++=minutes.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
ladies ^nns++++=ladies
mourned ^vbd+++xvbn+=mourned
so ^rb++++=so
for ^in++++=for
the ^ati++++=the
blond ^jj+atrb+++=blond
little ^jj+atrb+++=little
Pockeyhockeyclutteryar ^np+++??+=Pockeyhockeyclutteryar
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
had ^md"++pmd"++=had
to ^md+nec+++=to
come ^vb++++=come
alive ^jj++++=alive
and ^cc++++=and
join ^nn++++=join
in ^in++++=in
a ^at++++=a
hunting ^jj+atrb++xvbg+=hunting
expedition ^nn+nom+++=expedition,
, ^zz++++=EXTRAWORD
during ^in++++=during
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
shot ^vbd+++xvbnx+=shot
all ^abn++++=all
the ^ati++++=the
chairs ^nns++++=chairs
for ^in++++=for
buffaloes ^nns+++??+=buffaloes
and ^cc++++=and
deer ^nn++++=deer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
came ^vbd+++xvbn+=came
home ^nr++++=home
to ^to++++=to
roast ^vbi++++=roast
a ^at++++=a
sofa ^nn++++=sofa
pillow ^nn++++=pillow
over ^in++++=over
their ^pp$+pp3+++=their
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
feast ^nn++++=feast
thereupon ^rb++++=thereupon
with ^in++++=with
the ^ati++++=the
relish ^nn++++=relish
of ^in++++=of
hungry ^jj+atrb+++=hungry
hunters ^nns+nom+++=hunters.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
exploits ^nns++++=exploits
were ^vbd+bed+aux++=were
brought ^vpsv++agls+xvbnx+=brought
to ^rb+phrv+++=to
an ^at++++=an
end ^nn++++=end
by ^in++++=by
the ^ati++++=the
arrival ^nn++++=arrival
of ^in++++=of
more ^ql++++=more
friends ^nns++++=friends,
, ^zz++++=EXTRAWORD
with ^in++++=with
more ^ql++++=more
gifts ^nns++++=gifts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
introduction ^nn+nom+++=introduction
of ^in++++=of
the ^ati++++=the
birthday ^nn++++=birthday
cake ^nn++++=cake.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+aux++=was
cut ^vpsv++by+xvbnx+=cut
by ^in++++=by
the ^ati++++=the
queen ^nn++++=queen
of ^in++++=of
the ^ati++++=the
f ^zz++++=f
te ^nn++++=te,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
panting ^jj+++xvbg+=panting
chiefs ^npt++++=chiefs
handed ^vbd+++xvbn+=handed
it ^pp3+it+++=it
round ^jj++++=round
with ^in++++=with
much ^rb++++=much
scuffling ^vbg+nom++xvbg+=scuffling
of ^in++++=of
big ^jj+atrb+++=big
moccasins ^nns+++??+=moccasins
and ^cc++++=and
tripping ^vbg+++xvbg+=tripping
over ^in++++=over
disarranged ^vbd+++xvbn+=disarranged
blankets ^nns++++=blankets.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
all ^abn++++=all
filled ^jj+++xvbn+=filled
their ^pp$+pp3+++=their
glasses ^nns++++=glasses
with ^in++++=with
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drank ^vbd+++xvbn+=drank
the ^ati++++=the
toast ^nn++++=toast,
, ^zz++++=EXTRAWORD
" ^zz++++="Grandma,
grandma ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
God ^np++++=God
bless ^vb++++=bless
her ^pp$+pp3+++=her!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
After ^cs+sub+++=After
which ^whp+rel+pied++=which
the ^ati++++=the
entire ^jjb+atrb+++=entire
company ^nn++++=company
took ^vbd+++xvbn+=took
hands ^nns++++=hands
and ^cc++++=and
danced ^vpsv++agls+xvbn+=danced
about ^in++++=about
the ^ati++++=the
big ^jj+atrb+++=big
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
singing ^vbg+++xvbg+=singing
in ^in++++=in
chorus ^nn++++=chorus:
: ^zz++++=EXTRAWORD
The ^ati++++=The
clock ^nn++++=clock
struck ^vbd+++xvbn+=struck
ten ^cd++++=ten,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
one ^cd1++++=one
went ^vbd+++xvbn+=went
home ^nr++++=home,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
the ^ati++++=the
family ^nn++++=family
to ^in++++=to
end ^nn++++=end
the ^ati++++=the
day ^nn++++=day
as ^ql++++=as
they ^pp3a+pp3+++=they
began ^vbd+++xvbnx+=began
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
round ^in++++=round
grandma ^np++++=grandma's
's ^$++++=EXTRAWORD
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
with ^in++++=with
good ^jj++++=good-night
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
kisses ^nns++++=kisses
and ^cc++++=and
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
her ^pp$+pp3+++=her
last ^rb++++=last
words ^nns++++=words
in ^in++++=in
their ^pp$+pp3+++=their
ears ^nns++++=ears:
: ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
and ^cc+phrs+++=and
happy ^jj+atrb+++=happy
day ^nn++++=day,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
dears ^nns+++??+=dears,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
never ^rb++++=never
see ^vb+vprv+++=see
another ^ppls++++=another
you ^pp2+pp2+++=you
may ^md+pos+++=may
always ^rb++splt++=always
remember ^nn+nom+++=remember
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
Thought ^nn++++=thought
This ^dt+dem+++=this
One ^cd1++++=one
My ^pp$+pp1+++=my
Best ^jjt+atrb+++=best
And ^cc+phrs+++=and
Brightest ^jjt+atrb+++=brightest
Birthday ^nn++++=birthday."
 ^zz++++=EXTRAWORD
 ^zz++++=EXTRAWORD
