Every ^at++++=Every
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
my ^pp$+pp1+++=my
wife ^nn++++=wife."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
the ^ati++++=the
origin ^nn++++=origin
of ^in++++=of
Larray ^np+++??+=Larray
de ^&fw++++=de
la ^&fw++++=la
Ville ^np+++??+=Ville-aux-Dames
- ^zz++++=EXTRAWORD
aux ^&fw++++=EXTRAWORD
- ^zz++++=EXTRAWORD
dames ^nns++++=EXTRAWORD
in ^in++++=in
our ^pp$+pp1+++=our
country ^nn++++=country,
, ^zz++++=EXTRAWORD
since ^in++++=since
from ^in++++=from
corruption ^nn+nom+++=corruption
of ^in++++=of
the ^ati++++=the
names ^nns++++=names,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
of ^in++++=of
Lara ^np+++??+=Lara-y-Lopez,
- ^zz++++=EXTRAWORD
y ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
lopez ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
finished ^xvbn+++xvbn+=finished
by ^in++++=by
becoming ^xvbg+++xvbg+=becoming
Larray ^np+++??+=Larray.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj+atrb+++=good
family ^nn++++=family,
, ^zz++++=EXTRAWORD
delighting ^vbg+++xvbg+=delighting
in ^in++++=in
serving ^xvbg+++xvbg+=serving
the ^ati++++=the
kings ^nns++++=kings
of ^in++++=of
France ^np++++=France,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
multiplied ^vbd+++xvbn+=multiplied
exceedingly ^rb++++=exceedingly.
. ^zz++++=EXTRAWORD
Soon ^rb+tm+++=Soon
after ^in+strn+++=after,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Queen ^nn++++=Queen
of ^in++++=of
Navarre ^np++++=Navarre
came ^vbd+++xvbn+=came
in ^in++++=in
due ^jj+atrb+++=due
course ^nn++++=course
to ^in++++=to
the ^ati++++=the
king ^nn++++=king,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
weary ^jj++++=weary
of ^in++++=of
Spanish ^jj+atrb+++=Spanish
customs ^nns++++=customs,
, ^zz++++=EXTRAWORD
wished ^vb+++xvbn+=wished
to ^to+vcmp+++=to
disport ^vb+++??+=disport
himself ^ppl+pp3+++=himself
after ^in++++=after
the ^ati++++=the
fashion ^nn++++=fashion
of ^in++++=of
France ^np++++=France;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
remainder ^nn+nom+++=remainder
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
subject ^nn++++=subject
of ^in++++=of
this ^dt+dem+++=this
narrative ^nn++++=narrative.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
reserve ^nn++++=reserve
to ^in++++=to
myself ^ppl+pp1+++=myself
the ^ati++++=the
right ^nn++++=right
to ^to+ncmp+++=to
relate ^vbi++++=relate
elsewhere ^rb++++=elsewhere
how ^wrb+who+++=how
the ^ati++++=the
legate ^nn++++=legate
managed ^vbd+++xvbn+=managed
to ^to+vcmp+++=to
sponge ^vb++++=sponge
the ^ati++++=the
sin ^nn++++=sin
of ^in++++=of
the ^ati++++=the
thing ^nn++++=thing
off ^in+pl+++=off
the ^ati++++=the
great ^jj+atrb+++=great
slate ^nn++++=slate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
delicate ^jj+atrb+++=delicate
remark ^nn++++=remark
of ^in++++=of
our ^pp$+pp1+++=our
Queen ^nn++++=Queen
of ^in++++=of
Marguerites ^np+++??+=Marguerites,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
merits ^vbz++++=merits
a ^at++++=a
saint ^nn++++=saint's
's ^$++++=EXTRAWORD
niche ^nn++++=niche
in ^in++++=in
this ^dt+dem+++=this
collection ^nn+nom+++=collection;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
who ^whp+who+++=who
first ^od++++=first
concocted ^vprf+++xvbn+=concocted
such ^abl++++=such
good ^jj+atrb+++=good
stories ^nns++++=stories.
. ^zz++++=EXTRAWORD
The ^ati++++=The
morality ^nn+nom+++=morality
of ^in++++=of
this ^dt+dem+++=this
one ^cd1++++=one
is ^vbz+bez+vrb++=is
easy ^jj+pred+++=easy
to ^to+jcmp+++=to
understand ^vbi+vprv+++=understand.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
the ^ati++++=the
first ^od++++=first
place ^nn++++=place,
, ^zz++++=EXTRAWORD
kings ^nns++++=kings
should ^md+nec+++=should
never ^rb++splt++=never
let ^vb+++xvbn+=let
themselves ^ppls+pp3+++=themselves
be ^vb+be+aux++=be
taken ^vpsv++agls+xvbnx+=taken
in ^rb+phrv+++=in
battle ^nn++++=battle
any ^dti++++=any
more ^rbr++++=more
than ^in++++=than
their ^pp$+pp3+++=their
archetype ^nn+++??+=archetype
in ^in++++=in
the ^ati++++=the
game ^nn++++=game
of ^in++++=of
the ^ati++++=the
Grecian ^np+++??+=Grecian
chief ^jjb++++=chief
Palamedes ^np+++??+=Palamedes.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
from ^in++++=from
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
appears ^vbz+seem+++=appears
the ^ati++++=the
captivity ^nn+nom+++=captivity
of ^in++++=of
its ^pp$+it+++=its
king ^nn++++=king
is ^vbz+bez+vrb++=is
a ^at++++=a
most ^ql+emph+++=most
calamitous ^jj+atrb+++=calamitous
and ^cc+phrs+++=and
horrible ^jj+atrb+++=horrible
evil ^nn++++=evil
to ^to++++=to
fall ^vbi++++=fall
on ^in+ppvb+++=on
the ^ati++++=the
populace ^nn++++=populace.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
queen ^nn++++=queen,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
even ^rb++++=even
a ^at++++=a
princess ^nns+nom+++=princess,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
worse ^jjr+atrb+++=worse
fate ^nn++++=fate?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
believe ^vb+vprv+tht0++=believe
the ^ati++++=the
thing ^nn++++=thing
could ^md+pos+++=could
not ^xnot++not++=not
happen ^vb+++??+=happen
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
except ^in++++=except
with ^in++++=with
cannibals ^nns+nom+++=cannibals.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
there ^rn+pl+++=there
ever ^rb++++=ever
be ^vb+be+vrb++=be
a ^at++++=a
reason ^nn++++=reason
for ^in++++=for
imprisoning ^xvbg+++xvbg+=imprisoning
the ^ati++++=the
flower ^nn++++=flower
of ^in++++=of
a ^at++++=a
realm ^nn++++=realm?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
too ^ql++++=too
well ^rb++++=well
of ^in++++=of
Ashtaroth ^np+++??+=Ashtaroth,
, ^zz++++=EXTRAWORD
Lucifer ^np+++??+=Lucifer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
others ^aps++++=others,
, ^zz++++=EXTRAWORD
to ^to++++=to
imagine ^vbi+vprv+tht0++=imagine
that ^tht+vcmp+++=that
did ^vbd+dod+vrb++=did
they ^pp3a+pp3+++=they
reign ^nn++++=reign,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
would ^md+prd+++=would
hide ^vb++++=hide
the ^ati++++=the
joy ^nn++++=joy
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
beneficent ^jj+atrb+++=beneficent
light ^nn++++=light,
, ^zz++++=EXTRAWORD
at ^in++++=at
which ^whp+rel+pied++=which
poor ^jj+atrb+++=poor
sufferers ^nns+nom+++=sufferers
warm ^vb++++=warm
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
necessary ^jj+pred+++=necessary
that ^tht+jcmp+++=that
the ^ati++++=the
worst ^nn++++=worst
of ^in++++=of
devils ^nns++++=devils,
, ^zz++++=EXTRAWORD
id ^nn+++??+=id
est ^&fw++++=est,
, ^zz++++=EXTRAWORD
a ^at++++=a
wicked ^jj+atrb+++=wicked
old ^jj+atrb+++=old
heretic ^nn++++=heretic
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
should ^md+nec+++=should
find ^vb+vprv+++=find
herself ^ppl+pp3+++=herself
upon ^in++++=upon
a ^at++++=a
throne ^nn++++=throne,
, ^zz++++=EXTRAWORD
to ^to++++=to
keep ^vbi++++=keep
a ^at++++=a
prisoner ^nn+nom+++=prisoner
sweet ^nn++++=sweet
Mary ^np++++=Mary
of ^in++++=of
Scotland ^np++++=Scotland,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
shame ^nn++++=shame
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
knights ^nns++++=knights
of ^in++++=of
Christendom ^nn+nom+++=Christendom,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
should ^md+nec+++=should
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come
without ^in++++=without
previous ^jj+atrb+++=previous
assignation ^nn+nom+++=assignation
to ^in++++=to
the ^ati++++=the
foot ^nn++++=foot
of ^in++++=of
Fotheringay ^np+++??+=Fotheringay,
 ^zz++++=EXTRAWORD
And ^cc+cls+++=and
Have ^vb+hv+aux++=have
Left ^vprf+++xvbn+=left
Thereof ^rb++++=thereof
No ^at++++=no
Single ^jj+atrb+++=single
Stone ^nn++++=stone.
 ^zz++++=EXTRAWORD
