All ^abn++++=All
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++0=she'd
'd ^vbd+hvd+aux++=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
' ^zz++++='er
er ^&fw++++=EXTRAWORD
own ^ap++++=own.
. ^zz++++=EXTRAWORD
' ^zz++++='God
god ^np++++=EXTRAWORD
forgive ^vb++++=forgive
' ^zz++++='im,'
im ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
for ^in++++=for
all ^abn++++=all
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
own ^ap++++=own
son ^nn++++=son.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+aux++0=EXTRAWORD
gone ^vpsv++agls+xvbnx+=gone
off ^in+pl+++=off
for ^in++++=for
a ^at++++=a
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
' ^zz++++='e
e ^zz++++=EXTRAWORD
left ^vprf+++xvbn+=left
a ^at++++=a
letter ^nn++++=letter
sayin ^nn+++??+=sayin'
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
to ^to++++=to
think ^vbi+vprv+++=think
any ^dti++++=any
more ^rbr++++=more
of ^in++++=of
' ^zz++++='im,
im ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
for ^in++++=for
' ^zz++++='e
e ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
marryin ^nn+++??+=marryin'
' ^zz++++=EXTRAWORD
man ^nn++++=man.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
that ^dt+dem+++=that
dam ^nn++++=dam
money ^nn++++=money,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
my ^pp$+pp1+++=my
goodman ^nn++++=goodman,
, ^zz++++=EXTRAWORD
forgettin ^nn+++??+=forgettin'
' ^zz++++=EXTRAWORD
' ^zz++++='e
e ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
in ^in++++=in
church ^nn++++=church;
; ^zz++++=EXTRAWORD
' ^zz++++='that
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
all ^abn++++=all
' ^zz++++='e
e ^zz++++=EXTRAWORD
wanted ^vprf+++xvbn+=wanted,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
what ^wdt+who+++=what
he ^pp3a+pp3+++=he'll
'll ^md+prd+++0=EXTRAWORD
get ^vb++++=get,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
' ^zz++++='e.
e ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
keep ^vb++++=keep
' ^zz++++='im
im ^&fw++++=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
way ^nn++++=way,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
' ^zz++++='ull
ull ^nn+++??+=EXTRAWORD
be ^vb+be+vrb++=be
the ^ati++++=the
worse ^nn++++=worse
for ^in++++=for
' ^zz++++='im
im ^&fw++++=EXTRAWORD
if ^cs+cnd+++=if
' ^zz++++='e
e ^zz++++=EXTRAWORD
comes ^vbz++++=comes
within ^in++++=within
the ^ati++++=the
reach ^nn++++=reach
of ^in++++=of
my ^pp$+pp1+++=my
fisties ^nns+++??+=fisties.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
with ^in++++=with
that ^dt+dem+++=that
we ^pp1a+pp1+++=we
went ^vbd+++xvbn+=went
along ^in++++=along
' ^zz++++='ome,
ome ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
three ^cd++++=three
of ^in++++=of
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
sun ^nn++++=sun
kept ^vbd+++xvbn+=kept
a ^at++++=a-shinin'
- ^zz++++=EXTRAWORD
shinin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
just ^rb+emph+++=just
as ^cs+sub+++=as
if ^cs+cnd+++=if
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothin ^nn+++??+=nothin'
' ^zz++++=EXTRAWORD
wrong ^jj++++=wrong,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
skylarks ^nns+++??+=skylarks
a ^at++++=a-singin'
- ^zz++++=EXTRAWORD
singin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
up ^rp++++=up
in ^in++++=in
the ^ati++++=the
blue ^jj+atrb+++=blue
sky ^nn++++=sky
till ^cs+sub+++=till
I ^pp1a+pp1+++=I
would ^md+prd+++=would
a ^at++++=a-liked
- ^zz++++=EXTRAWORD
liked ^vbd+++xvbn+=EXTRAWORD
to ^to+vcmp+++=to
wring ^vbi++++=wring
their ^pp$+pp3+++=their
necks ^nns++++=necks
for ^in++++=for
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
we ^pp1a+pp1+++=we
' ^zz++++='ad
ad ^&fw++++=EXTRAWORD
to ^to++++=to
go ^vbi++++=go
on ^in++++=on
up ^rp++++=up
and ^cc++++=and
down ^in++++=down
the ^ati++++=the
river ^npl++++=river
as ^ql++++=as
usual ^jj++++=usual,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
our ^pp$+pp1+++=our
livin ^nn+++??+=livin',
', ^nn+++??+=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
away ^rb+phrv+++=away
from ^in"++++=from
the ^ati++++=the
place ^nn++++=place
where ^wrb+who+++=where
everybody ^pn++++=everybody
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
slight ^jj++++=slight
that ^dt+pdem+++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
put ^vpsv++agls+xvbnx+=put
upon ^in++++=upon
my ^pp$+pp1+++=my
Pretty ^jj++++=Pretty.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You'd
'd ^md+prd+aux++0=EXTRAWORD
think ^vb+vprv+++=think
p ^zz++++=p'raps
'raps ^nns+++??+0=EXTRAWORD
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
as ^ql++++=as
bad ^jj++++=bad
as ^ql++++=as
might ^md+pos+++=might
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
worst ^nn++++=worst.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
was ^vbd+bedz+vrb++=was
beginnin ^nn+++??+=beginnin'
' ^zz++++=EXTRAWORD
June ^nr++++=June
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
by ^in++++=by
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
August ^nr++++=August
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
what ^wdt+who+++=what
my ^pp$+pp1+++=my
Pretty ^rb++++=Pretty
' ^zz++++='ad
ad ^&fw++++=EXTRAWORD
gone ^vprf+++xvbn+=gone
through ^in++++=through
at ^rb++++=at
the ^ati++++=the
church ^nn++++=church
was ^vbd+bedz+vrb++=was
nothin ^nn+++??+=nothin'
' ^zz++++=EXTRAWORD
to ^to++++=to
what ^wdt+who+++=what
she ^pp3a+pp3+++0=she'd
'd ^md"+hvd+pmd"++=EXTRAWORD
got ^vprf++pmd"+xvbnx+=got
to ^to+vcmp+pmd++=to
go ^vb++++=go
through ^in+strn+++=through.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
face ^nn++++=face
got ^vbd+++xvbn+=got
pale ^nn++++=pale
and ^cc++++=and
thin ^jj++++=thin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
fancy ^nn++++=fancy
' ^zz++++='er
er ^&fw++++=EXTRAWORD
food ^nn++++=food.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
I ^pp1a+pp1+++=I
ought ^md+nec+++=ought
to ^to++++=to
' ^zz++++='ave
ave ^nn+++??+=EXTRAWORD
bin ^&fw++++=bin
angry ^jj++++=angry
with ^in++++=with
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
for ^in++++=for
we ^pp1a+pp1+++=we'd
'd ^md+prd+aux++0=EXTRAWORD
always ^rb++splt++=always
kept ^vprf+++xvbnx+=kept
ourselves ^ppls+pp1+++=ourselves
respectable ^jj++++=respectable;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
spare ^vb++++=spare
the ^ati++++=the
rod ^nn++++=rod
you ^pp2+pp2+++=you
spoil ^vb++++=spoil
the ^ati++++=the
child ^nn++++=child,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
felt ^vbd+vprv+tht0+xvbnx+=felt
I ^pp1a+pp1+++=I
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
tell ^vb++++=tell
her ^pp$+pp3+++=her
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
' ^zz++++='old
old ^jj++++=EXTRAWORD
with ^in++++=with
such ^abl++++=such
wickedness ^nns+nom+++=wickedness;
; ^zz++++=EXTRAWORD
so ^ql++++=so
one ^cd1++++=one
night ^nn++++=night
when ^wrb+who+++=when
' ^zz++++='er
er ^&fw++++=EXTRAWORD
father ^nn++++=father,
, ^zz++++=EXTRAWORD
' ^zz++++='e
e ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
up ^rp++++=up
at ^in++++=at
the ^ati++++=the
Rose ^nn+++xvbn+=Rose
and ^cc++++=and
Crown ^nn++++=Crown,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
a ^at++++=a-settin'
- ^zz++++=EXTRAWORD
settin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
bank ^nn++++=bank
with ^in++++=with
' ^zz++++='er
er ^&fw++++=EXTRAWORD
elbows ^nns++++=elbows
on ^in++++=on
' ^zz++++='er
er ^&fw++++=EXTRAWORD
knees ^nns++++=knees
and ^cc++++=and
' ^zz++++='er
er ^&fw++++=EXTRAWORD
chin ^nn++++=chin
in ^in++++=in
' ^zz++++='er
er ^&fw++++=EXTRAWORD
' ^zz++++='ands,
ands ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
says ^vbz+vpub+++=says
to ^to+vcmp+++=to
' ^zz++++='er,
er ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
' ^zz++++='ide
ide ^nn+++??+=EXTRAWORD
it ^pp3+it+++=it
no ^at++++=no
longer ^rbr++++=longer,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
girl ^nn++++=girl:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
all ^abn++++=all
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
wicked ^jj+atrb+++=wicked,
, ^zz++++=EXTRAWORD
bad ^jj+atrb+++=bad
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
turned ^vbd+++xvbnx+=turned
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
like ^in++++=like
a ^at++++=a
dog ^nn++++=dog
does ^vbz+doz+vrb++=does
when ^wrb+who+++=when
you ^pp2+pp2+++=you
' ^zz++++='it
it ^pp3+it+++=EXTRAWORD
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
' ^zz++++='O
o ^zz++++=EXTRAWORD
mother ^npt++++=mother,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
' ^zz++++='O
o ^zz++++=EXTRAWORD
mother ^npt++++=mother!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
with ^in++++=with
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
forgot ^vbd+vprv+tht0+xvbnx+=forgot
everything ^pn++++=everything
about ^in++++=about
bein ^nn+++??+=bein'
' ^zz++++=EXTRAWORD
angry ^jj++++=angry
with ^in++++=with
' ^zz++++='er,
er ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
' ^zz++++='ad
ad ^&fw++++=EXTRAWORD
' ^zz++++='er
er ^&fw++++=EXTRAWORD
in ^in++++=in
my ^pp$+pp1+++=my
arms ^nns++++=arms
in ^in++++=in
a ^at++++=a
minute ^nn++++=minute,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
was ^vbd+bedz+vrb++=was
' ^zz++++='oldin'
oldin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
each ^dt++++=each
other ^ap++++=other
as ^ql++++=as
hard ^jj++++=hard
as ^ql++++=as
hard ^jj++++=hard.
. ^zz++++=EXTRAWORD
' ^zz++++='It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
night ^nn++++=night
before ^cs+sub+++=before
the ^ati++++=the
weddin ^nn+++??+=weddin','
',' ^nn+++??+=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
whisper ^nn++++=whisper.
. ^zz++++=EXTRAWORD
' ^zz++++='O
o ^zz++++=EXTRAWORD
mother ^npt++++=mother,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+tht0++=think
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
any ^dti++++=any
harm ^nn++++=harm
in ^in++++=in
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
us ^pp1o+pp1+++=us
so ^rb++++=so
nearly ^rb+down+++=nearly
man ^nn++++=man
and ^cc++++=and
wife ^nn++++=wife.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='My
my ^pp$+pp1+++=EXTRAWORD
Pretty ^jj++++=Pretty,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
for ^in++++=for
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
cryin ^nn+++??+=cryin'
' ^zz++++=EXTRAWORD
pitiful ^jj++++=pitiful,
, ^zz++++=EXTRAWORD
' ^zz++++='don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
' ^zz++++='e
e ^zz++++=EXTRAWORD
take ^vb++++=take
on ^rb+phrv+++=on
so ^ql++++=so,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't:
n't ^xnot++not++0=EXTRAWORD
: ^zz++++=EXTRAWORD
there ^ex+pex+++=there'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
the ^ati++++=the
little ^jj+atrb+++=little
baby ^nn++++=baby
by ^in++++=by-and-by,
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
by ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
us ^pp1o+pp1+++=us
' ^zz++++='ull
ull ^nn+++??+=EXTRAWORD
love ^nn++++=love
it ^pp3+it+++=it
as ^in++++=as
dear ^uh++++=dear
as ^cs+sub+++=as
if ^cs+cnd+++=if
you ^pp2+pp2+++=you'd
'd ^vbd+hvd+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
married ^vpsv++agls+xvbnx+=married
in ^in++++=in
church ^nn++++=church
twenty ^cd++++=twenty
times ^nns++++=times
over ^in+strn+++=over.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Ah,
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
father ^nn++++=father,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she;
; ^zz++++=EXTRAWORD
' ^zz++++='he'll
he ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
kill ^vb++++=kill
me ^pp1o+pp1+++=me
when ^wrb+who+++=when
' ^zz++++='e
e ^zz++++=EXTRAWORD
knows ^vbz+vprv+++=knows.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
put ^vbd+++xvbnx+=put
' ^zz++++='er
er ^&fw++++=EXTRAWORD
to ^in++++=to
bed ^nn++++=bed
and ^cc++++=and
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
' ^zz++++='er
er ^&fw++++=EXTRAWORD
a ^at++++=a
cup ^nn++++=cup
of ^in++++=of
strong ^jj+atrb+++=strong
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
kissed ^vbd+++xvbnx+=kissed
' ^zz++++='er
er ^&fw++++=EXTRAWORD
and ^cc++++=and
covered ^vbd+++xvbn+=covered
' ^zz++++='er
er ^&fw++++=EXTRAWORD
up ^rb+phrv+++=up
with ^in+ppvb+++=with
my ^pp$+pp1+++=my
heart ^nn++++=heart
like ^in++++=like
lead ^nn++++=lead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nobody ^pn++++=nobody
as ^ql++++=as
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
mother ^nn++++=mother
can ^md+pos+++=can
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
a ^at++++=a
merry ^jj++++=merry-go-round
- ^zz++++=EXTRAWORD
go ^vb++++=EXTRAWORD
- ^zz++++=EXTRAWORD
round ^in++++=EXTRAWORD
of ^in++++=of
misery ^nn++++=misery
I ^pp1a+pp1+++0=I'd
'd ^vbd+hvd+aux++=EXTRAWORD
got ^vprf+++xvbnx+=got
in ^rb+phrv+++=in
my ^pp$+pp1+++=my
head ^jjb++++=head
that ^dt+dem+++=that
night ^nn++++=night.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+++=when
my ^pp$+pp1+++=my
old ^jj+atrb+++=old
man ^nn++++=man
come ^vb++++=come
' ^zz++++='ome
ome ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
' ^zz++++='im,
im ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
' ^zz++++='Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
' ^zz++++='ard
ard ^nn+++??+=EXTRAWORD
on ^in++++=on
the ^ati++++=the
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
for ^in++++=for
God ^np++++=God's
's ^$++++=EXTRAWORD
sake ^nn++++=sake,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
' ^zz++++='for
for ^in++++=EXTRAWORD
she ^pp3a+pp3+++=she's
's ^vbz+bez+vrb++0=EXTRAWORD
our ^pp$+pp1+++=our
own ^ap++++=own
child ^nn++++=child
and ^cc++++=and
our ^pp$+pp1+++=our
only ^ap+down+++=only
child ^nn++++=child,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
night ^nn++++=night
before ^cs+sub+++=before
the ^ati++++=the
weddin ^nn+++??+=weddin'
' ^zz++++=EXTRAWORD
as ^ql++++=as
should ^md+nec+++=should
' ^zz++++='ave
ave ^nn+++??+=EXTRAWORD
bin ^&fw++++=bin.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++=''Ard
' ^zz++++=EXTRAWORD
ard ^nn+++??+=EXTRAWORD
on ^in++++=on
' ^zz++++='er?'
er ^&fw++++=EXTRAWORD
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
' ^zz++++='e,
e ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
never ^rb++++=never
' ^zz++++='eard
eard ^nn+++??+=EXTRAWORD
' ^zz++++='is
is ^vbz+bez+vrb++=EXTRAWORD
voice ^nn++++=voice
so ^rb+emph+++=so
soft ^jj++++=soft,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
even ^rb++++=even
when ^wrb+who+++=when
' ^zz++++='e
e ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
courtin ^nn+++??+=courtin'
' ^zz++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
when ^wrb+who+++=when
my ^pp$+pp1+++=my
Pretty ^jj++++=Pretty
was ^vbd+bedz+vrb++=was
a ^rb++++=a
little ^rb"++++=little
un ^&fw++++=un,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
' ^zz++++='e
e ^zz++++=EXTRAWORD
hushin ^nn+++??+=hushin'
' ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
to ^to++++=to
sleep ^vbi++++=sleep.
. ^zz++++=EXTRAWORD
' ^zz++++=''Ard
' ^zz++++=EXTRAWORD
ard ^nn+++??+=EXTRAWORD
on ^in++++=on
' ^zz++++='er?
er ^&fw++++=EXTRAWORD
? ^zz++++=EXTRAWORD
' ^zz++++='Ard
ard ^nn+++??+=EXTRAWORD
on ^in++++=on
my ^pp$+pp1+++=my
precious ^jj+atrb+++=precious
lamb ^nn++++=lamb?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
us ^pp1o+pp1+++=us
men ^nns++++=men
who ^whp+rel+subj++=who
is ^vbz+bez+vrb++=is
' ^zz++++='ard
ard ^nn+++??+=EXTRAWORD
on ^rp++++=on
them ^pp3o+pp3+++=them
things ^nns++++=things,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
you ^pp2+pp2+++=you
wimmen ^vbd+++xvbn+=wimmen-folk;
- ^zz++++=EXTRAWORD
folk ^jjb++++=EXTRAWORD
; ^zz++++=EXTRAWORD
the ^ati++++=the
day ^nn++++=day
before ^in++++=before
' ^zz++++='er
er ^&fw++++=EXTRAWORD
weddin ^nn+++??+=weddin',
', ^nn+++??+=EXTRAWORD
too ^ql++++=too!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
' ^zz++++='e
e ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
quiet ^nn++++=quiet
for ^in++++=for
a ^at++++=a
bit ^nn++++=bit--then
-- ^--+clp+++=EXTRAWORD
then ^rn+tm+++=EXTRAWORD
' ^zz++++='e
e ^zz++++=EXTRAWORD
takes ^vbz++++=takes
' ^zz++++='is
is ^vbz+bez+vrb++=EXTRAWORD
shoes ^nns++++=shoes
off ^in+pl+++=off
so ^ql++++=so
as ^ql++++=as
not ^xnot++not++=not
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
clatter ^nn++++=clatter
on ^in++++=on
the ^ati++++=the
steps ^nns++++=steps
near ^in+pl+++=near
where ^wrb+who+++=where
she ^pp3a+pp3+++=she
slept ^vbd+++xvbnx+=slept,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
' ^zz++++='e
e ^zz++++=EXTRAWORD
comes ^vbz++++=comes
out ^rb+phrv+++=out
in ^in+ppvb+++=in
a ^at++++=a
minute ^nn++++=minute
with ^in++++=with
my ^pp$+pp1+++=my
Bible ^nn++++=Bible
in ^in++++=in
' ^zz++++='is
is ^vbz+bez+vrb++=EXTRAWORD
' ^zz++++='and.
and ^cc++++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++='Now,'
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
' ^zz++++='e,
e ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
quiet ^nn++++=quiet,
, ^zz++++=EXTRAWORD
' ^zz++++='you
you ^pp2+pp2+++=EXTRAWORD
need ^vb++++=needn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
afraid ^jj+pred+++=afraid
of ^in++++=of
my ^pp$+pp1+++=my
bein ^nn+++??+=bein'
' ^zz++++=EXTRAWORD
' ^zz++++='ard
ard ^nn+++??+=EXTRAWORD
on ^in++++=on
' ^zz++++='er,
er ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
if ^cs+cnd+++=if
ever ^rb++++=ever
I ^pp1a+pp1+++=I
meet ^vb++++=meet
' ^zz++++='im,
im ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
' ^zz++++='ave
ave ^nn+++??+=EXTRAWORD
' ^zz++++='is
is ^vbz+bez+vrb++=EXTRAWORD
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
swing ^vb++++=swing
for ^in++++=for
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
