From ^in++++=From
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
laid ^vbd+++xvbnx+=laid
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
opposite ^jj++++=opposite
me ^pp1o+pp1+++=me
as ^ql++++=as
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
on ^in++++=on
with ^in++++=with
my ^pp$+pp1+++=my
supper ^nn++++=supper.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
" ^zz++++="gossan"
gossan ^jj++++=EXTRAWORD
" ^zz++++=EXTRAWORD
wig ^nn++++=wig,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
call ^vb++++=call
it ^pp3+it+++=it
in ^in++++=in
our ^pp$+pp1+++=our
parts ^nns++++=parts;
; ^zz++++=EXTRAWORD
a ^at++++=a
wig ^nn++++=wig
grown ^vbd+++xvbn+=grown
yellow ^jj++++=yellow
and ^cc++++=and
rusty ^np++++=rusty
with ^in++++=with
age ^nn++++=age
and ^cc++++=and
wear ^nn++++=wear.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
looked ^vbd+++xvbn+=looked
so ^pn+emph+++=so
sly ^jj++++=sly
and ^cc+phrs+++=and
wicked ^jj++++=wicked
as ^ql++++=as
it ^pp3+it+++=it
lay ^vbd+++xvbn+=lay
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brought ^vbd+++xvbn+=brought
back ^rb+phrv+++=back
the ^ati++++=the
events ^nns++++=events
of ^in++++=of
the ^ati++++=the
day ^nn++++=day
so ^ql++++=so
sharply ^rb++++=sharply
that ^cs+sub+++=that
a ^at++++=a
queer ^jj+atrb+++=queer
dread ^nn++++=dread
took ^vbd+++xvbn+=took
me ^pp1o+pp1+++=me
of ^in++++=of
being ^nn+nn+aux++=being
discovered ^vbd+vprv++xvbn+=discovered
with ^in++++=with
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
pulled ^vbd+++xvbnx+=pulled
out ^rp+pl+++=out
my ^pp$+pp1+++=my
pistol ^nn++++=pistol,
, ^zz++++=EXTRAWORD
loaded ^j+++xvbn+=loaded
it ^pp3+it+++=it
( ^zz++++=(they
they ^pp3a+pp3+++=EXTRAWORD
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
me ^pp1o+pp1+++=me
back ^jjb++++=back
both ^abx++++=both
the ^ati++++=the
powder ^nn++++=powder
and ^cc++++=and
pistol ^nn++++=pistol
found ^vbd+vprv++xvbn+=found
on ^rp++++=on
me ^pp1o+pp1+++=me
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
taken ^vpsv++agls+xvbnx+=taken),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laid ^vbd+++xvbn+=laid
it ^pp3+it+++=it
beside ^in+pl+++=beside
my ^pp$+pp1+++=my
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
done ^vbd+++xvbn+=done,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
on ^in++++=on
with ^in++++=with
my ^pp$+pp1+++=my
supper ^nn++++=supper--it
-- ^--+clp+++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
an ^at++++=an
excellent ^jj+atrb+++=excellent
cold ^jj+atrb+++=cold
capon ^nn+++??+=capon--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
all ^rb++++=all
the ^ati++++=the
time ^nn++++=time
the ^ati++++=the
flute ^nn++++=flute
up ^rp++++=up-stairs
- ^zz++++=EXTRAWORD
stairs ^nns++++=EXTRAWORD
kept ^vbd+++xvbn+=kept
toot ^nn+++??+=toot-tootling
- ^zz++++=EXTRAWORD
tootling ^nn+nom+++=EXTRAWORD
without ^in++++=without
stopping ^xvbg+++xvbg+=stopping,
, ^zz++++=EXTRAWORD
except ^in++++=except
to ^in++++=to
change ^nn++++=change
the ^ati++++=the
tune ^nn++++=tune.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
gave ^vbd+++xvbn+=gave
me ^pp1o+pp1+++=me
" ^zz++++="Hearts
hearts ^nns++++=EXTRAWORD
of ^in++++=of
Oak ^nn++++=Oak,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Soldiers ^nns+nom+++=Soldiers,
, ^zz++++=EXTRAWORD
why ^wrb+who+++=why?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Like
like ^in++++=EXTRAWORD
Hermit ^nn++++=Hermit
Poor ^jj++++=Poor,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
" ^zz++++="Come,
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
Lasses ^np+++??+=Lasses
and ^cc++++=and
Lads ^nns++++=Lads,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
fairly ^rb++splt++=fairly
cleared ^vprf+++xvbnx+=cleared
the ^ati++++=the
dish ^nn++++=dish.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
thought ^nn+++xvbn+=thought
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
a ^at++++=a
good ^jj+atrb+++=good
supper ^nn++++=supper;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
still ^rb++++=still
three ^cd++++=three
things ^nns++++=things
to ^to++++=to
be ^vbi+vbi+aux++=be
done ^vpsv++agls+xvbnx+=done.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
first ^od++++=first
place ^nn++++=place
I ^pp1a+pp1+++=I
want ^vb++++=want
drink ^vb++++=drink,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
second ^od++++=second
I ^pp1a+pp1+++=I
want ^vb++++=want
a ^at++++=a
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
third ^nn++++=third
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
thank ^vbi++++=thank
this ^dt+dem+++=this
kind ^nn++++=kind
person ^nn++++=person,
, ^zz++++=EXTRAWORD
whoever ^whp+who+++=whoever
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
hospitality ^nn+nom+++=hospitality.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
not ^xnot++not++=not
going ^md"++pmd"++=going
to ^md+prd+++=to
begin ^vb++++=begin
life ^nn++++=life
No ^rb++++=No.
. ^zz++++=EXTRAWORD
2 ^zz++++=2
with ^in++++=with
housebreaking ^xvbg+++xvbg+=housebreaking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
rose ^vbd+++xvbnx+=rose,
, ^zz++++=EXTRAWORD
slipped ^j+++xvbn+=slipped
the ^ati++++=the
pistol ^nn++++=pistol
into ^in++++=into
my ^pp$+pp1+++=my
tail ^nn++++=tail-pocket,
- ^zz++++=EXTRAWORD
pocket ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
followed ^vbd+vprv++xvbn+=followed
the ^ati++++=the
sound ^nn++++=sound
up ^rp++++=up
the ^ati++++=the
ramshackle ^jj+atrb+++=ramshackle
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
footsteps ^nns++++=footsteps
made ^vbd+++xvbn+=made
such ^abl++++=such
a ^at++++=a
racket ^nn++++=racket
on ^in++++=on
their ^pp$+pp3+++=their
old ^jj+atrb+++=old
timbers ^nns+nom+++=timbers
as ^in++++=as
fairly ^rb++++=fairly
to ^to++++=to
frighten ^vbi++++=frighten
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
never ^rb++++=never
disturbed ^vbd+++xvbn+=disturbed
the ^ati++++=the
flute ^nn++++=flute-player.
- ^zz++++=EXTRAWORD
player ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
harked ^vprf+++xvbnx+=harked
back ^jjb++++=back
again ^rb+tm+++=again
to ^to++++=to
" ^zz++++="Like
like ^in++++=EXTRAWORD
Hermit ^nn++++=Hermit
Poor ^jj++++=Poor"
" ^zz++++=EXTRAWORD
by ^in++++=by
this ^dt+dem+++=this
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
dolefulness ^nns+nom+++=dolefulness
of ^in++++=of
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
fit ^jj++++=fit
to ^to+jcmp+++=to
make ^vbi++++=make
the ^ati++++=the
dead ^jj+atrb+++=dead
cry ^nn++++=cry
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
whining ^vbg+++xvbg+=whining
on ^in++++=on
until ^cs+sub+++=until
I ^pp1a+pp1+++=I
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
the ^ati++++=the
stairs ^nns++++=stairs
and ^cc++++=and
struck ^vbd+++xvbn+=struck
a ^at++++=a
rousing ^nn++++=rousing
knock ^vb++++=knock
on ^in++++=on
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
playing ^nn++++=playing
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
in ^in+strn+++=in,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
a ^at++++=a
cheery ^jj+atrb+++=cheery
voice ^nn++++=voice;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
gave ^vbd+++xvbn+=gave
me ^pp1o+pp1+++=me
no ^at++++=no
cheerfulness ^nns+nom+++=cheerfulness.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
of ^in++++=of
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
sent ^vbd+++xvbn+=sent
all ^abn++++=all
the ^ati++++=the
comfort ^nn++++=comfort
of ^in++++=of
my ^pp$+pp1+++=my
supper ^nn++++=supper
clean ^vb++++=clean
out ^rp+pl+++=out
of ^in++++=of
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
door ^nn++++=door
and ^cc++++=and
saw ^vbd+vprv+tht0+xvbn+=saw
him ^pp3o+pp3+++=him
sitting ^vbg+++xvbg+=sitting
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
the ^ati++++=the
man ^nn++++=man
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
saved ^vprf+++xvbnx+=saved
my ^pp$+pp1+++=my
neck ^nn++++=neck
that ^tht+rel+++=that
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whom ^whp+rel+obj++=whom
most ^ql+emph+++=most
I ^pp1a+pp1+++=I
hated ^vbd+++xvbnx+=hated
in ^in++++=in
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
before ^in++++=before
a ^at++++=a
snug ^jj+atrb+++=snug
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
flute ^nn++++=flute
on ^in++++=on
his ^pp$+pp3+++=his
knee ^nn++++=knee,
, ^zz++++=EXTRAWORD
a ^at++++=a
glass ^nn++++=glass
of ^in++++=of
port ^nn++++=port
wine ^nn++++=wine
at ^in++++=at
his ^pp$+pp3+++=his
elbow ^nn++++=elbow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looking ^vbg+++xvbg+=looking
so ^ql+emph+++=so
comfortable ^jj++++=comfortable,
, ^zz++++=EXTRAWORD
with ^in++++=with
that ^dt+dem+++=that
knowing ^vbg+vprv++xvbg+=knowing
light ^nn++++=light
in ^in++++=in
his ^pp$+pp3+++=his
grey ^jj+atrb+++=grey
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
could ^md+pos+++=could
have ^vb+hv+aux++=have
killed ^vprf+++xvbnx+=killed
him ^pp3o+pp3+++=him
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
the ^ati++++=the
very ^ql+amp+++=very
least ^rbt++++=least
bit ^nn++++=bit
surprised ^vbd+++xvbn+=surprised
and ^cc++++=and
no ^at++++=no
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
in ^in+strn+++=in."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stood ^vbd+++xvbnx+=stood
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway
hesitating ^vwbg+++xvbg+=hesitating.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
stay ^vb++++=stay
letting ^vbg+++xvbg+=letting
in ^rb+phrv+++=in
that ^cs"++++=that
monstrous ^jj+atrb+++=monstrous
draught ^nn++++=draught,
, ^zz++++=EXTRAWORD
man ^nn++++=man;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
sit ^vb++++=sit
down ^rb+phrv+++=down.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You'll
'll ^md+prd+++0=EXTRAWORD
find ^vb+vprv+++=find
the ^ati++++=the
bottle ^nn++++=bottle
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and
a ^at++++=a
glass ^nn++++=glass
on ^in++++=on
the ^ati++++=the
shelf ^nn++++=shelf."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
poured ^vbd+++xvbnx+=poured
out ^rp+pl+++=out
a ^at++++=a
glassful ^nn+nom+++=glassful
and ^cc++++=and
drank ^vbd+++xvbn+=drank
it ^pp3+it+++=it
off ^rp+pl+++=off.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stuff ^nn++++=stuff
was ^vbd+bedz+vrb++=was
rare ^jj+pred+++=rare
( ^zz++++=(I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
remember ^nn+nom+++=remember
its ^pp$+it+++=its
trick ^nn++++=trick
on ^in++++=on
the ^ati++++=the
tongue ^nn++++=tongue
to ^in++++=to
this ^dt+dem+++=this
day ^nn++++=day),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
somehow ^rb++++=somehow
it ^pp3+it+++=it
did ^vbd+dod+aux++=did
not ^xnot++not++=not
drive ^vb++++=drive
the ^ati++++=the
cold ^nn++++=cold
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
another ^dt++++=another
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sat ^vbd+++xvbn+=sat
sipping ^vbg+++xvbg+=sipping
it ^pp3+it+++=it
and ^cc++++=and
staring ^jj+++xvbg+=staring
from ^in++++=from
the ^ati++++=the
fire ^nn++++=fire
to ^in++++=to
my ^pp$+pp1+++=my
companion ^nn++++=companion.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
up ^rb+phrv+++=up
the ^ati++++=the
flute ^nn++++=flute
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
blowing ^vbg+++xvbgx+=blowing
a ^ap++++=a
few ^ap"++++=few
deep ^jj+atrb+++=deep
notes ^nns++++=notes
out ^rp+pl+++=out
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
thoughtfully ^rb++++=thoughtfully
enough ^dt++++=enough.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
small ^jj++++=small,
, ^zz++++=EXTRAWORD
squarely ^rb++++=squarely-built
- ^zz++++=EXTRAWORD
built ^vwbn+++xvbn+=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
sharp ^jj+atrb+++=sharp
ruddy ^jj+atrb+++=ruddy
face ^nn++++=face
like ^in++++=like
a ^at++++=a
frozen ^jj+atrb++xvbn+=frozen
pippin ^nn++++=pippin,
, ^zz++++=EXTRAWORD
heavy ^jj+atrb+++=heavy
grey ^jj+atrb+++=grey
eyebrows ^nns++++=eyebrows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
mouth ^nn++++=mouth
like ^in++++=like
a ^at++++=a
trap ^nn++++=trap
when ^wrb+who+++=when
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
pursed ^vbd+++xvbn+=pursed
up ^rp++++=up
for ^in++++=for
that ^dt+dem+++=that
everlasting ^jj+atrb+++=everlasting
flute ^nn++++=flute.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
there ^rn+pl+++=there
with ^in++++=with
his ^pp$+pp3+++=his
wig ^nn++++=wig
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
the ^ati++++=the
crown ^nn++++=crown
of ^in++++=of
his ^pp$+pp3+++=his
bald ^jj+atrb+++=bald
head ^nn++++=head
was ^vbd+bedz+aux++=was
fringed ^vpsv++agls+xvbnx+=fringed
with ^in++++=with
an ^at++++=an
obstinate ^jj++++=obstinate-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
patch ^nn++++=patch
of ^in++++=of
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
the ^ati++++=the
colour ^nn++++=colour
of ^in++++=of
a ^at++++=a
badger ^nn++++=badger's.
's. ^nn+++??+=EXTRAWORD
My ^pp$+pp1+++=My
amazement ^nn+nom+++=amazement
at ^in++++=at
finding ^xvbg+++xvbg+=finding
him ^pp3o+pp3+++=him
here ^rn+pl+++=here
at ^in++++=at
this ^dt+dem+++=this
hour ^nn++++=hour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
alone ^jj++++=alone,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
lost ^vpsv++agls+xvbnx+=lost
in ^in++++=in
my ^pp$+pp1+++=my
hatred ^nn++++=hatred
of ^in++++=of
the ^ati++++=the
man ^nn++++=man
as ^ql++++=as
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
depths ^nns++++=depths
of ^in++++=of
complacent ^jj+atrb+++=complacent
knowledge ^nn++++=knowledge
in ^in++++=in
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
must ^md+nec+++=must
kill ^vb++++=kill
him ^pp3o+pp3+++=him
sooner ^rbr++++=sooner
or ^cc+phrs+++=or
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sooner ^rbr++++=sooner
the ^ati++++=the
better ^nn++++=better.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
he ^pp3a+pp3+++=he
laid ^vbd+++xvbnx+=laid
down ^rb+phrv+++=down
his ^pp$+pp3+++=his
flute ^nn++++=flute
again ^rb+tm+++=again
and ^cc++++=and
spoke: ^nn+++??+=spoke:-"I
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
scarcely ^rb+down+++=scarcely
expected ^jj+++xvbn+=expected
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
grunted ^vbd+++xvbnx+=grunted
something ^pn++++=something
in ^in++++=in
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
might ^md+pos+++=might
have ^vb+hv+aux++=have
known ^vprf++tht0+xvbnx+=known
something ^pn++++=something
was ^vbd+bedz+vrb++=was
up ^rp++++=up,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
only ^rb+down+splt++=only
paid ^vprf+++xvbnx+=paid
attention ^nn+nom+++=attention
to ^in++++=to
my ^pp$+pp1+++=my
flute ^nn++++=flute.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
and ^cc++++=and
I ^pp1a+pp1+++=I
are ^vb+ber+vrb++=are
not ^xnot++not++=not
in ^in++++=in
harmony ^nn++++=harmony
to ^to++++=to-night.
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
does ^vbz+doz+vrb++=doesn't
n't ^xnot++not++0=EXTRAWORD
like ^in++++=like
the ^ati++++=the
secrets ^nns++++=secrets
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
blowing ^vbg+++xvbgx+=blowing
into ^in++++=into
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
heard ^vprf+++xvbnx+=heard
a ^at++++=a
lot ^nn++++=lot
of ^in++++=of
queer ^jj+atrb+++=queer
things ^nns++++=things
in ^in++++=in
its ^pp$+it+++=its
time ^nn++++=time,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
an ^at++++=an
innocent ^jj++++=innocent-minded
- ^zz++++=EXTRAWORD
minded ^jj+atrb++xvbn+=EXTRAWORD
flute ^nn++++=flute
for ^in++++=for
all ^abn++++=all
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
afraid ^jj+pred+++=afraid
that ^tht+jcmp+++=that
what ^wdt+who+++=what
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
told ^vprf++tht0+xvbnx+=told
it ^pp3+it+++=it
to ^to++++=to-night
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
point ^nn++++=point
beyond ^in++++=beyond
what ^wdt+who+++=what
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
prepared ^jj++agls+xvbnx+=prepared
to ^to+jcmp+++=to
go ^vbi++++=go."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
take ^vb++++=take
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
knows ^vbz+vprv+++=knows
a ^at++++=a
damned ^jj+atrb++xvbn+=damned
deal ^nn++++=deal
too ^ql++++=too
much ^ap++++=much,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
growled ^vbd+++xvbn+=growled
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
sharply ^rb++++=sharply
for ^in++++=for
an ^at++++=an
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
rose ^j+++xvbn+=rose,
, ^zz++++=EXTRAWORD
whistled ^j+++xvbn+=whistled
a ^at++++=a
bar ^nn++++=bar
or ^cc++++=or
two ^cd++++=two
of ^in++++=of
" ^zz++++="Like
like ^in++++=EXTRAWORD
Hermit ^nn++++=Hermit
Poor ^jj++++=Poor,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
reached ^vprf+++xvbn+=reached
down ^rp++++=down
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
clay ^nn++++=clay
pipes ^nns++++=pipes
from ^in++++=from
the ^ati++++=the
shelf ^nn++++=shelf,
, ^zz++++=EXTRAWORD
filled ^jj+atrb++xvbn+=filled
one ^pn++++=one
for ^in++++=for
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gravely ^rb++++=gravely
handed ^vwbn+++xvbn+=handed
the ^ati++++=the
other ^ap++++=other
with ^in++++=with
the ^ati++++=the
tobacco ^nn++++=tobacco
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
" ^zz++++="Beyond
beyond ^in++++=EXTRAWORD
what ^wdt+who+++=what
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
prepared ^jj++agls+xvbnx+=prepared
to ^to+jcmp+++=to
go ^vbi++++=go,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
echoed ^vbd+++xvbnx+=echoed
quietly ^rb+cnj+++=quietly,
, ^zz++++=EXTRAWORD
sinking ^nvbg+++xvbg+=sinking
back ^jjb++++=back
in ^in++++=in
his ^pp$+pp3+++=his
chair ^nn++++=chair
and ^cc++++=and
puffing ^vbg+++xvbg+=puffing
at ^in++++=at
the ^ati++++=the
pipe ^nn++++=pipe.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
nice ^jj+atrb+++=nice
point ^nn++++=point
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
