Being ^vbg+beg++xvbg+=Being
a ^at++++=EXTRAWORD
type ^nn++++=type
that ^tht+rel+subj++=that
is ^vbz+bez+aux++=is
fast ^rb++splt++=fast
passing ^vbg+++xvbgx+=passing
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
Cumberland ^np++++=Cumberland
dalesman ^np+nom+++=dalesman,
, ^zz++++=EXTRAWORD
such ^abl++++=such
were ^vbd+bed+vrb++=were
his ^pp$+pp3+++=his
dignity ^nn+nom+++=dignity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
self ^nn++++=self-possession,
- ^zz++++=EXTRAWORD
possession ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
English ^jj+atrb+++=English
soberness ^nns+nom+++=soberness
of ^in++++=of
manner ^nn++++=manner.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
large ^jj+atrb+++=large
frame ^nn++++=frame
was ^vbd+bedz+aux++=was
built ^vpsv++agls+xvbnx+=built
for ^in++++=for
hard ^jj+atrb+++=hard
work ^nn++++=work,
, ^zz++++=EXTRAWORD
for ^in++++=for
lifting ^xvbg+++xvbg+=lifting
great ^jj+atrb+++=great
weights ^nns++++=weights
and ^cc++++=and
pushing ^vbg+++xvbg+=pushing
his ^pp$+pp3+++=his
plough ^nn++++=plough
through ^in++++=through
new ^jj++++=new-cleared
- ^zz++++=EXTRAWORD
cleared ^vbd+++xvbn+=EXTRAWORD
land ^nn++++=land.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
felt ^vbd+vprv++xvbn+=felt
at ^rb++++=at
home ^nr++++=home
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
each ^dt++++=each
knew ^vbd+vprv++xvbn+=knew
many ^ap++++=many
things ^nns++++=things
that ^tht+rel+obj++=that
the ^ati++++=the
other ^ap++++=other
did ^vbd+dod+vrb++=did
of ^in++++=of
earlier ^jjr+atrb+++=earlier
days ^nns++++=days,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
losses ^nns++++=losses
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
with ^in++++=with
time ^nn++++=time.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
coming ^vbg+++xvbg+=coming
to ^in++++=to
the ^ati++++=the
old ^jj+atrb+++=old
house ^nn++++=house
often ^rb++++=often
in ^in++++=in
my ^pp$+pp1+++=my
childhood ^nn+nom+++=childhood;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
in ^in++++=in
this ^dt+dem+++=this
very ^ql+amp+++=very
farm ^npl++++=farm
lane ^nn++++=lane
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
first ^rb++++=first
saw ^vbd+vprv++xvbn+=saw
anemones ^nns++++=anemones,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
learned ^vbd+vprv++xvbn+=learned
what ^wdt+who+whcl++=what
to ^to++++=to
call ^vbi++++=call
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
we ^pp1a+pp1+++=we
drove ^vbd+++xvbn+=drove
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
crippled ^jj+atrb++xvbn+=crippled
man ^nn++++=man
must ^md+nec+++=must
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
about ^in++++=about
my ^pp$+pp1+++=my
elders ^nns++++=elders
and ^cc++++=and
betters ^nns+nom+++=betters,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+aux++=were
reading ^vbg+++xvbgx+=reading
their ^pp$+pp3+++=their
story ^nn++++=story
out ^rp+pl+++=out
of ^in++++=of
a ^at++++=a
book ^nn++++=book.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
hauled ^vprf+++xvbnx+=hauled
many ^ap++++=many
a ^at++++=a
stick ^nn++++=stick
of ^in++++=of
timber ^nn++++=timber
pine ^nn++++=pine
down ^in++++=down
for ^in++++=for
ship ^nn++++=ship-yards,
- ^zz++++=EXTRAWORD
yards ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gone ^vpsv++agls+xvbn+=gone
through ^in++++=through
the ^ati++++=the
village ^nn+nom+++=village
so ^ql+emph+++=so
early ^jj++++=early
in ^in++++=in
the ^ati++++=the
winter ^nn++++=winter
morning ^nn++++=morning
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
waking ^vbg+++xvbg+=waking
in ^in++++=in
my ^pp$+pp1+++=my
warm ^jj+atrb+++=warm
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
only ^ap+down+++=only
heard ^vprf++tht0+xvbn+=heard
the ^ati++++=the
sleds ^nns+++??+=sleds
creak ^vb++++=creak
through ^in++++=through
the ^ati++++=the
frozen ^jj+++xvbn+=frozen
snow ^np++++=snow
as ^ql++++=as
the ^ati++++=the
slow ^jj+atrb+++=slow
oxen ^nns++++=oxen
plodded ^vwbn+++xvbn+=plodded
by ^in+strn+++=by.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
the ^ati++++=the
house ^nn++++=house
a ^at++++=a
trout ^nns++++=trout
brook ^nn++++=brook
comes ^vbz++++=comes
plashing ^vbg+++xvbg+=plashing
over ^in++++=over
the ^ati++++=the
ledges ^nns+++??+=ledges.
. ^zz++++=EXTRAWORD
At ^rb++++=At
one ^cd1++++=one
place ^nn++++=place
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
most ^ql+emph+++=most
exquisite ^nn++++=exquisite
waterfall ^nn++++=waterfall,
, ^zz++++=EXTRAWORD
to ^to++++=to
which ^whp+who+++=which
neither ^dt++neg++=neither
painter ^nn++++=painter's
's ^$++++=EXTRAWORD
brush ^nn++++=brush
nor ^cc++neg++=nor
writer ^nn++++=writer's
's ^$++++=EXTRAWORD
pen ^nn++++=pen
can ^md+pos+++=can
do ^vb+do+vrb++=do
justice ^nn++++=justice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sunlight ^nn++++=sunlight
falls ^vbz++++=falls
through ^in++++=through
flickering ^jj+atrb+++=flickering
leaves ^nns++++=leaves
into ^in++++=into
the ^ati++++=the
deep ^jj+atrb+++=deep
glen ^np++++=glen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
makes ^vbz++++=makes
the ^ati++++=the
foam ^nn++++=foam
whiter ^jjr++++=whiter
and ^cc++++=and
the ^ati++++=the
brook ^np++++=brook
more ^rbr++++=more
golden ^jj++++=golden-brown.
- ^zz++++=EXTRAWORD
brown ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
hear ^vb+vprv+++=hear
the ^ati++++=the
merry ^jj+atrb+++=merry
noise ^nn++++=noise
of ^in++++=of
it ^pp3+it+++=it
all ^rb++++=all
night ^nn++++=night,
, ^zz++++=EXTRAWORD
all ^abn++++=all
day ^nn++++=day,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
A ^rb++++=A
little ^rb"++++=little
way ^nn++++=way
above ^in+pl+++=above
the ^ati++++=the
farmstead ^nn++++=farmstead
it ^pp3+it+++=it
comes ^vbz++++=comes
through ^in++++=through
marshy ^nn+++??+=marshy
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
fear ^nn++++=fear
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
cause ^nn++++=cause
of ^in++++=of
much ^ap++++=much
illness ^nns+nom+++=illness
and ^cc++++=and
sorrow ^nn++++=sorrow
to ^in++++=to
the ^ati++++=the
poor ^jj+atrb+++=poor,
, ^zz++++=EXTRAWORD
troubled ^jj+atrb++xvbn+=troubled
family ^nn++++=family.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
a ^at++++=a
thrill ^nn++++=thrill
of ^in++++=of
pain ^nn++++=pain,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
me ^vbi++++=me
that ^dt+dem+++=that
the ^ati++++=the
brook ^nn++++=brook
was ^vbd+bedz+aux++=was
mocking ^vbg+++xvbgx+=mocking
at ^rb++++=at
all ^abn++++=all
that ^dt+dem+++=that
trouble ^nn++++=trouble
with ^in++++=with
all ^abn++++=all
its ^pp$+it+++=its
wild ^jj+atrb+++=wild
carelessness ^nns+nom+++=carelessness
and ^cc++++=and
loud ^jj+atrb+++=loud
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
hurried ^vbd+++xvbn+=hurried
away ^rp+pl+++=away
down ^in++++=down
the ^ati++++=the
glen ^nn++++=glen.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
good ^jj++++=good-by
- ^zz++++=EXTRAWORD
by ^in++++=EXTRAWORD
and ^cc++++=and
were ^vbd+bed+aux++=were
turning ^vbg+++xvbgx+=turning
the ^ati++++=the
horses ^nns++++=horses
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
there ^rn+pl+++=there
suddenly ^rb++++=suddenly
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
a ^at++++=a
footpath ^nn++++=footpath
that ^tht+rel+subj++=that
led ^vprf+++xvbn+=led
down ^rp++++=down
from ^in++++=from
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
green ^nn++++=green
hills ^nns++++=hills
the ^ati++++=the
young ^jj+atrb+++=young
grandchild ^nn+++??+=grandchild,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
coming ^jj+atrb++xvbg+=coming
home ^nr++++=home
from ^in++++=from
school ^nn++++=school.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
as ^ql++++=as
quick ^jj++++=quick
as ^in++++=as
a ^at++++=a
bird ^nn++++=bird,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
shy ^vb++++=shy
in ^in++++=in
her ^pp$+pp3+++=her
little ^ap++++=little
pink ^jj+atrb+++=pink
gown ^nn++++=gown,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
balanced ^jj+++xvbn+=balanced
herself ^ppl+pp3+++=herself
on ^in++++=on
one ^cd1++++=one
foot ^nn++++=foot,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
flower ^nn++++=flower.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brother ^nn++++=brother
was ^vbd+bedz+vrb++=was
the ^ati++++=the
elder ^nn++++=elder
of ^in++++=of
the ^ati++++=the
two ^cd++++=two
orphans ^nns+nom+++=orphans;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man's
's ^$++++=EXTRAWORD
delight ^nn++++=delight
and ^cc++++=and
dependence ^nn+nom+++=dependence
by ^in++++=by
day ^nn++++=day,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
his ^pp$+pp3+++=his
hired ^vbd+++xvbn+=hired
man ^nn++++=man
was ^vbd+bedz+vrb++=was
afield ^rb++++=afield.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sober ^jj+atrb+++=sober
country ^nn++++=country
boy ^nn++++=boy
had ^vbd+hvd+aux++=had
learned ^vprf+++xvbnx+=learned
to ^to+vcmp+++=to
wait ^vbi++++=wait
and ^cc+phrs+++=and
tend ^vb++++=tend,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
young ^jj+atrb+++=young
people ^nns++++=people
were ^vbd+bed+vrb++=were
indeed ^rb++++=indeed
a ^at++++=a
joy ^nn++++=joy
in ^cs+sub+++=in
that ^cs"++++=that
lonely ^jj+atrb+++=lonely
household ^nn++++=household.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
no ^at++++=no
sign ^nn++++=sign
that ^tht+ncmp+++=that
they ^pp3a+pp3+++=they
ever ^rb++++=ever
played ^vbd+++xvbn+=played
like ^in++++=like
other ^ap++++=other
children, ^nn+++??+=children,--no
-- ^--+clp+++=EXTRAWORD
no ^at++++=EXTRAWORD
truckle ^nn+++??+=truckle-cart
- ^zz++++=EXTRAWORD
cart ^np++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
yard ^nn++++=yard,
, ^zz++++=EXTRAWORD
no ^at++++=no
doll ^nn++++=doll,
, ^zz++++=EXTRAWORD
no ^at++++=no
bits ^nns++++=bits
of ^in++++=of
broken ^jj+atrb++xvbn+=broken
crockery ^nn+nom+++=crockery
in ^in++++=in
order ^to++++=order
on ^rp++++=on
a ^at++++=a
rock ^nn++++=rock.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
learned ^vprf+++xvbnx+=learned
a ^at++++=a
fashion ^nn++++=fashion
of ^in++++=of
life ^nn++++=life
from ^in++++=from
their ^pp$+pp3+++=their
elders ^nns++++=elders,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
already ^rb++++=already
could ^md+pos+++=could
lift ^vb++++=lift
and ^cc+phrs+++=and
carry ^vb++++=carry
their ^pp$+pp3+++=their
share ^nn++++=share
of ^in++++=of
the ^ati++++=the
burdens ^nns++++=burdens
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
country ^nn++++=country
of ^in++++=of
wild ^jj+atrb+++=wild
flowers ^nns+nom+++=flowers;
; ^zz++++=EXTRAWORD
the ^ati++++=the
last ^ap++++=last
of ^in++++=of
the ^ati++++=the
columbines ^nns+++??+=columbines
were ^vbd+bed+aux++=were
clinging ^vbg+++xvbgx+=clinging
to ^in++++=to
the ^ati++++=the
hillsides ^nns++++=hillsides;
; ^zz++++=EXTRAWORD
down ^rp++++=down
in ^in++++=in
the ^ati++++=the
small ^jj++++=small,
, ^zz++++=EXTRAWORD
fenced ^xvbn+++xvbn+=fenced
meadows ^nns++++=meadows
belonging ^vwbg+++xvbg+=belonging
to ^in++++=to
the ^ati++++=the
farm ^nn++++=farm
were ^vbd+bed+vrb++=were
meadow ^nn++++=meadow
rue ^nn++++=rue
just ^rb+emph+++=just
coming ^jj+++xvbg+=coming
in ^in++++=in
flower ^nn++++=flower,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
red ^jj+atrb+++=red
and ^cc+phrs+++=and
white ^jj+atrb+++=white
clover ^nn++++=clover;
; ^zz++++=EXTRAWORD
the ^ati++++=the
golden ^jj+atrb+++=golden
buttercups ^nns++++=buttercups
were ^vbd+bed+vrb++=were
thicker ^jjr+pred+++=thicker
than ^in++++=than
the ^ati++++=the
grass ^nn++++=grass,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
many ^ap++++=many
mulleins ^nns+++??+=mulleins
were ^vbd+bed+aux++=were
standing ^vbg+++xvbgx+=standing
straight ^jj++++=straight
and ^cc+phrs+++=and
slender ^jj++++=slender
among ^in++++=among
the ^ati++++=the
pine ^nn++++=pine
stumps ^nns++++=stumps,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
first ^rb++++=first
blossoms ^nns+++??+=blossoms
atop ^rb++++=atop.
. ^zz++++=EXTRAWORD
Rudbeckias ^np+++??+=Rudbeckias
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
their ^pp$+pp3+++=their
way ^nn++++=way
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
appeared ^vbd+seem++xvbn+=appeared
more ^rbr++++=more
than ^in++++=than
ever ^rb++++=ever
like ^in++++=like
bold ^jj+atrb+++=bold
foreigners ^nns+nom+++=foreigners.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
names ^nns++++=names
should ^md+nec+++=should
be ^vb+be+aux++=be
translated ^vpsv++agls+xvbnx+=translated
into ^in++++=into
country ^nn++++=country
speech ^nn++++=speech,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
children ^nns++++=children
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
call ^vb++++=call
them ^pp3o+pp3+++=them
" ^zz++++="rude-beckies,"
rude ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
beckies ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
by ^in++++=by
way ^in"++++=way
of ^in"++++=of
relating ^nvbg+++xvbg+=relating
them ^pp3o+pp3+++=them
to ^to++++=to
bouncing ^vbi++++=bouncing-bets
- ^zz++++=EXTRAWORD
bets ^nns++++=EXTRAWORD
and ^cc++++=and
sweet ^jj++++=sweet-williams.
- ^zz++++=EXTRAWORD
williams ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
pasture ^nn++++=pasture
grass ^nn++++=grass
was ^vbd+bedz+vrb++=was
green ^nn++++=green
and ^cc++++=and
thick ^jj++++=thick
after ^in++++=after
the ^ati++++=the
plentiful ^jj+atrb+++=plentiful
rains ^nns++++=rains,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
busy ^jj+atrb+++=busy
cattle ^nns++++=cattle
took ^vbd+++xvbn+=took
little ^ap++++=little
notice ^vb+vprv+++=notice
of ^in++++=of
us ^pp1o+pp1+++=us
as ^ql++++=as
they ^pp3a+pp3+++=they
browsed ^vbd+++xvbnx+=browsed
steadily ^rb++++=steadily
and ^cc++++=and
tinkled ^vbd+++xvbn+=tinkled
their ^pp$+pp3+++=their
pleasant ^jj+atrb+++=pleasant
bells ^nns++++=bells.
. ^zz++++=EXTRAWORD
Looking ^vbg+++xvbg+=Looking
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
the ^ati++++=the
smooth ^jj++++=smooth,
, ^zz++++=EXTRAWORD
round ^in++++=round
back ^nn++++=back
of ^in++++=of
Great ^jj+atrb+++=Great
Hill ^nn++++=Hill
caught ^vbd+++xvbn+=caught
the ^ati++++=the
sunlight ^nn++++=sunlight
with ^in++++=with
its ^pp$+it+++=its
fields ^nns++++=fields
of ^in++++=of
young ^jj+atrb+++=young
grain ^nn++++=grain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
long ^jj+atrb+++=long,
, ^zz++++=EXTRAWORD
wooded ^jj+atrb+++=wooded
slopes ^nns++++=slopes
and ^cc++++=and
valleys ^nns++++=valleys
were ^vbd+bed+vrb++=were
fresh ^jj+pred+++=fresh
and ^cc++++=and
fair ^nn++++=fair
in ^in++++=in
the ^ati++++=the
June ^nr++++=June
weather ^nn++++=weather,
, ^zz++++=EXTRAWORD
away ^rp+pl+++=away
toward ^in++++=toward
the ^ati++++=the
blue ^jj+atrb+++=blue
New ^jj+atrb+++=New
Hampshire ^np++++=Hampshire
hills ^nns++++=hills
on ^in++++=on
the ^ati++++=the
northern ^jj+atrb+++=northern
horizon ^nn++++=horizon.
. ^zz++++=EXTRAWORD
Seaward ^jjb++++=Seaward
stood ^vbd+++xvbn+=stood
Agamenticus ^np+++??+=Agamenticus,
, ^zz++++=EXTRAWORD
dark ^jj++++=dark
with ^in++++=with
its ^pp$+it+++=its
pitch ^nn++++=pitch
pines ^nns++++=pines,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
far ^rb+pl+++=far
sea ^npl++++=sea
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
blue ^jj++++=blue
and ^cc++++=and
calm ^nn++++=calm,
, ^zz++++=EXTRAWORD
ruled ^j+++xvbn+=ruled
the ^ati++++=the
uneven ^jj+atrb+++=uneven
country ^nn++++=country
with ^in++++=with
its ^pp$+it+++=its
unchangeable ^jj+atrb+++=unchangeable
line ^nn++++=line.
. ^zz++++=EXTRAWORD
Out ^rp+pl+++=Out
on ^in++++=on
the ^ati++++=the
white ^jj+atrb+++=white
rose ^nn+++xvbn+=rose
road ^npl++++=road
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
saw ^vbd+vprv++xvbn+=saw
more ^rbr++++=more
of ^in++++=of
the ^ati++++=the
rose ^vbd+++xvbn+=rose-trees
- ^zz++++=EXTRAWORD
trees ^nns++++=EXTRAWORD
than ^in++++=than
ever ^rb+cnj+++=ever,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
a ^at++++=a
carefully ^rb++++=carefully
tended ^vbd+++xvbn+=tended
flower ^nn++++=flower
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
always ^rb++++=always
delightful ^jj++++=delightful
to ^to++++=to
see ^vbi+vprv+++=see
and ^cc+phrs+++=and
think ^vb+vprv+++=think
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
are ^vb+ber+aux++=are
not ^xnot++not++=not
made ^vpsv++by+xvbn+=made
by ^in++++=by
merely ^rb+down+++=merely
looking ^vbg+++xvbg+=looking
through ^in++++=through
a ^at++++=a
florist ^nn+nom+++=florist's
's ^$++++=EXTRAWORD
catalogue ^nn++++=catalogue,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ordering ^nvbg+++xvbg+=ordering
this ^dt+dem+++=this
or ^cc++++=or
that ^dt+dem+++=that
new ^jj+atrb+++=new
seedling ^nn+nom+++=seedling
and ^cc++++=and
a ^at++++=a
proper ^jj+atrb+++=proper
selection ^nn+nom+++=selection
of ^in++++=of
bulbs ^nns++++=bulbs
or ^cc++++=or
shrubs ^nns++++=shrubs;
; ^zz++++=EXTRAWORD
everything ^pn++++=everything
in ^in++++=in
a ^at++++=a
country ^nn++++=country
garden ^nn++++=garden
has ^vbz+hvz+vrb++=has
its ^pp$+it+++=its
history ^nn++++=history
and ^cc++++=and
personal ^jj+atrb+++=personal
association ^nn+nom+++=association.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
bushes ^nns++++=bushes,
, ^zz++++=EXTRAWORD
the ^ati++++=the
perennials ^nns+nom+++=perennials,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
apt ^jj+pred+++=apt
to ^to+jcmp+++=to
have ^vbi++vrb++=have
most ^ql+emph+++=most
tender ^jj+atrb+++=tender
relationship ^nn+nom+++=relationship
with ^in++++=with
the ^ati++++=the
hands ^nns++++=hands
that ^tht+rel+subj++=that
planted ^vwbn+++xvbn+=planted
them ^pp3o+pp3+++=them
long ^rb++++=long
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
a ^at++++=a
constant ^jj+atrb+++=constant
exchange ^nn++++=exchange
of ^in++++=of
such ^abl++++=such
treasures ^nns++++=treasures
between ^in++++=between
the ^ati++++=the
neighbors ^nns++++=neighbors,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
slips ^vbz++++=slips
and ^cc++++=and
cuttings ^nns++++=cuttings
may ^md+pos+++=may
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
rooting ^nn++++=rooting
on ^in++++=on
the ^ati++++=the
window ^nn++++=window
ledges ^nns+++??+=ledges,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
house ^nn++++=house
plants ^nns++++=plants
give ^vb++++=give
endless ^jj+atrb+++=endless
work ^nn++++=work
all ^abn++++=all
winter ^nn++++=winter
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
they ^pp3a+pp3+++=they
need ^vb++++=need
careful ^jj+atrb+++=careful
protection ^nn+nom+++=protection
against ^in++++=against
frost ^nn++++=frost
in ^in++++=in
long ^jj+atrb+++=long
nights ^nns++++=nights
of ^in++++=of
the ^ati++++=the
severe ^jj+atrb+++=severe
weather ^nn++++=weather.
. ^zz++++=EXTRAWORD
A ^at++++=A
flower ^nn++++=flower-loving
- ^zz++++=EXTRAWORD
loving ^jj+atrb++xvbg+=EXTRAWORD
woman ^nn++++=woman
brings ^vbz++++=brings
back ^rb+phrv+++=back
from ^in++++=from
every ^at++++=every
one ^pn++++=one
of ^in++++=of
her ^pp$+pp3+++=her
infrequent ^jj+atrb+++=infrequent
journeys ^nns++++=journeys
some ^dti++++=some
treasure ^nn++++=treasure
of ^in++++=of
flower ^nn++++=flower-seeds
- ^zz++++=EXTRAWORD
seeds ^nns++++=EXTRAWORD
or ^cc++++=or
a ^at++++=a
huge ^jj+atrb+++=huge
miscellaneous ^jj+atrb+++=miscellaneous
nosegay ^nn+++??+=nosegay.
. ^zz++++=EXTRAWORD
Time ^nn++++=Time
to ^in++++=to
work ^nn++++=work
in ^in++++=in
the ^ati++++=the
little ^ap++++=little
plot ^np++++=plot
of ^in++++=of
pleasure ^nn++++=pleasure-ground
- ^zz++++=EXTRAWORD
ground ^nn++++=EXTRAWORD
is ^vbz+bez+aux++=is
hardly ^rb+down+splt++=hardly
won ^vpsv++by+xvbnx+=won
by ^in++++=by
the ^ati++++=the
busy ^jj+atrb+++=busy
mistress ^nns+nom+++=mistress
of ^in++++=of
the ^ati++++=the
farmhouse ^nn++++=farmhouse.
. ^zz++++=EXTRAWORD
The ^ati++++=The
most ^ql+emph+++=most
appealing ^jj+atrb++xvbg+=appealing
collection ^nn+nom+++=collection
of ^in++++=of
flowering ^jj+atrb+++=flowering
plants ^nns++++=plants
and ^cc++++=and
vines ^nns++++=vines
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
ever ^rb++++=ever
saw ^vbd+vprv++xvbn+=saw
was ^vbd+bedz+vrb++=was
in ^in++++=in
Virginia ^np++++=Virginia,
, ^zz++++=EXTRAWORD
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
above ^in+pl+++=above
the ^ati++++=the
exquisite ^jj+atrb+++=exquisite
valley ^npl++++=valley
spanned ^vwbn+++xvbn+=spanned
by ^in++++=by
the ^ati++++=the
Natural ^jj+atrb+++=Natural
Bridge ^nn++++=Bridge,
, ^zz++++=EXTRAWORD
a ^at++++=a
valley ^nn++++=valley
far ^rb+pl+++=far
too ^ql++++=too
little ^ap++++=little
known ^vprf+++xvbn+=known
or ^cc+phrs+++=or
praised ^vprf+++xvbn+=praised.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
noticed ^vprf+++xvbnx+=noticed
an ^at++++=an
old ^jj++++=old
log ^&fo++++=log
house ^nn++++=house,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
learned ^vbd+++xvbnx+=learned
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
the ^ati++++=the
outlook ^nn++++=outlook
from ^in++++=from
