Being ^vbg+beg++xvbg+=Being
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
six ^cd++++=six
foot ^nn++++=foot
eight ^cd++++=eight,
, ^zz++++=EXTRAWORD
And ^cc+cls+++=And
his ^pp$+pp3+++=his
arm ^nn++++=arm
was ^vbd+bedz+vrb++=was
as ^ql++++=as
round ^in++++=round
as ^ql++++=as
another ^dt++++=another
man ^nn++++=man's
's ^$++++=EXTRAWORD
thigh ^nn++++=thigh,
, ^zz++++=EXTRAWORD
it ^pp3+it+++0='Tis
is ^vbz+bez+aux++=EXTRAWORD
Phaudhrig ^np+++??+=Phaudhrig
was ^vbd+bedz+vrb++=was
great ^jj+pred+++=great,
, ^zz++++=EXTRAWORD
And ^cc+cls+++=And
his ^pp$+pp3+++=his
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
as ^ql++++=as
black ^np++++=black
as ^ql++++=as
the ^ati++++=the
shadows ^nps++++=shadows
of ^in++++=of
night ^nn++++=night,
, ^zz++++=EXTRAWORD
And ^cc+cls+++=And
hung ^vpsv++agls+xvbn+=hung
over ^in++++=over
the ^ati++++=the
scars ^nns++++=scars
left ^vwbn+++xvbn+=left
by ^in++++=by
many ^ap++++=many
a ^at++++=a
fight ^nn++++=fight;
; ^zz++++=EXTRAWORD
And ^cc+cls+++=And
his ^pp$+pp3+++=his
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
thunder ^nn++++=thunder,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
deep ^jj+pred+++=deep,
, ^zz++++=EXTRAWORD
strong ^jj++++=strong,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
loud ^jj++++=loud,
, ^zz++++=EXTRAWORD
And ^cc+cls+++=And
his ^pp$+pp3+++=his
eye ^nn++++=eye
like ^in++++=like
the ^ati++++=the
lightnin ^nn+++??+=lightnin'
' ^zz++++=EXTRAWORD
from ^in++++=from
under ^in++++=under
the ^ati++++=the
cloud ^nn++++=cloud.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
all ^rb++++=all
the ^ati++++=the
girls ^nns++++=girls
liked ^vbd+++xvbn+=liked
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
could ^md+pos+++=could
spake ^vb+++??+=spake
civil ^jj++++=civil,
, ^zz++++=EXTRAWORD
And ^cc+cls+++=And
sweet ^nn++++=sweet
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
chose ^vbd+++xvbnx+=chose
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
the ^ati++++=the
divil ^nn+++??+=divil.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
girl ^nn++++=girl
from ^in++++=from
thirty ^cd++++=thirty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
undher ^jjr++++=undher,
, ^zz++++=EXTRAWORD
Divil ^np+++??+=Divil
a ^at++++=a
matter ^nn++++=matter
how ^wrb+who+++=how
crass ^nns+++??+=crass,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
could ^md+pos+++=could
come ^vprf+++xvbn+=come
round ^rb++++=round
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
sweet ^jj+atrb+++=sweet
girls ^nns++++=girls
that ^tht+rel+subj++=that
smiled ^vbd+++xvbn+=smiled
on ^in+ppvb+++=on
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
one ^cd1++++=one
Was ^vbd+bedz+vrb++=Was
the ^ati++++=the
girl ^nn++++=girl
of ^in++++=of
his ^pp$+pp3+++=his
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
loved ^vbd+++xvbnx+=loved
her ^pp$+pp3+++=her
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
warm ^jj++++=warm
as ^ql++++=as
the ^ati++++=the
sun ^nn++++=sun,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
rock ^npl++++=rock
firm ^jj++++=firm
and ^cc+phrs+++0=an'
sure ^jj++++=sure,
, ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Was
the ^ati++++=the
love ^nn++++=love
of ^in++++=of
the ^ati++++=the
heart ^nn++++=heart
of ^in++++=of
Phaudhrig ^np+++??+=Phaudhrig
Crohoore ^np+++??+=Crohoore;
; ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
he ^pp3a+pp3+++0=he'd
'd ^md+prd+aux++=EXTRAWORD
die ^vb++++=die
for ^in++++=for
one ^cd1++++=one
smile ^nn++++=smile
from ^in++++=from
his ^pp$+pp3+++=his
Kathleen ^np++++=Kathleen
O ^zz++++=O'Brien,
'brien, ^nn+++??+=EXTRAWORD
For ^in++++=For
his ^pp$+pp3+++=his
love ^nn++++=love,
, ^zz++++=EXTRAWORD
like ^in++++=like
his ^pp$+pp3+++=his
hatred ^nn++++=hatred,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
sthrong ^nn+++??+=sthrong
as ^ql++++=as
the ^ati++++=the
lion ^nn++++=lion.
. ^zz++++=EXTRAWORD
' ^zz++++='But
but ^cc++++=EXTRAWORD
Michael ^np++++=Michael
O ^zz++++=O'Hanlon
'hanlon ^nn+++??+=EXTRAWORD
loved ^vbd+++xvbn+=loved
Kathleen ^np++++=Kathleen
as ^cc++++=as
well ^rb++++=well
As ^cc"++++=As
he ^pp3a+pp3+++=he
hated ^vbd+++xvbnx+=hated
Crohoore ^np+++??+=Crohoore
and ^cc++++0=an'
that ^cs+sub+++=that
same ^ap++++=same
was ^vbd+bedz+vrb++=was
like ^in++++=like
hell ^nn++++=hell.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
O ^zz++++=O'Brien
'brien ^vbd+++xvbn+0=EXTRAWORD
liked ^vprf+++xvbn+=liked
Him ^pp3o+pp3+++=HIM,
, ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
the ^ati++++=the
same ^ap++++=same
parties ^nns++++=parties,
, ^zz++++=EXTRAWORD
The ^ati++++=The
O ^zz++++=O'Briens,
'briens, ^nn+++??+=EXTRAWORD
O ^zz++++=O'Hanlons,
'hanlons, ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
Murphys ^np+++??+=Murphys,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Cartys ^np+++??+=Cartys
And ^cc++++0=An'
they ^pp3a+pp3+++=they
all ^rb++++=all
went ^vbd+++xvbn+=went
together ^nn+nom+++=together
and ^cc++++0=an'
hated ^xvbn+++xvbn+=hated
Crohoore ^np+++??+=Crohoore,
, ^zz++++=EXTRAWORD
For ^in++++=For
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
many ^ap++++=many
the ^ati++++=the
batin ^nn+++??+=batin'
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
them ^pp3o+pp3+++=them
before ^in++++=before;
; ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
O ^zz++++=O'Hanlon
'hanlon ^nn+++??+=EXTRAWORD
made ^vbd+++xvbn+=made
up ^rp++++=up
to ^in++++=to
O ^zz++++=O'Brien,
'brien, ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he:
: ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
marry ^vb++++=marry
your ^pp$+pp2+++=your
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
give ^vb++++=give
her ^pp$+pp3+++=her
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
match ^nn++++=match
was ^vbd+bedz+aux++=was
made ^vpsv++agls+xvbnx+=made
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
when ^wrb+who+++=when
Shrovetide ^np+++??+=Shrovetide
came ^vbd+++xvbn+=came
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
The ^ati++++=The
company ^nn++++=company
assimbled ^vbd+++xvbn+=assimbled
three ^cd++++=three
hundred ^cd++++=hundred
if ^cs+cnd+++=if
one ^pn++++=one:
: ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
all ^abn++++=all
the ^ati++++=the
O ^zz++++=O'Hanlons,
'hanlons, ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
Murphys ^np+++??+=Murphys,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
Cartys ^np+++??+=Cartys,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
the ^ati++++=the
young ^jj+atrb+++=young
boys ^nns++++=boys
and ^cc++++0=an'
girls ^nns++++=girls
av ^nn++++=av
all ^rb++++=all
of ^in++++0=o'
them ^pp3o+pp3+++=them
parties ^nns++++=parties;
; ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
the ^ati++++=the
O ^zz++++=O'Briens,
'briens, ^nn+++??+=EXTRAWORD
av ^nn++++=av
coorse ^nn+++??+=coorse,
, ^zz++++=EXTRAWORD
gathered ^j+++xvbn+=gathered
strong ^jj++++=strong
on ^in++++=on
day ^nn++++=day,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
the ^ati++++=the
pipers ^nns++++=pipers
and ^cc++++0=an'
fiddlers ^nns+nom+++=fiddlers
were ^vbd+bed+vrb++=were
tearin ^nn+++??+=tearin'
' ^zz++++=EXTRAWORD
away ^rp+pl+++=away;
; ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
roarin ^nn+++??+=roarin',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
jumpin ^nn+++??+=jumpin',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
jiggin ^nn+++??+=jiggin',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
flingin ^nn+++??+=flingin',
', ^nn+++??+=EXTRAWORD
And ^cc++++0=An'
jokin ^nn+++??+=jokin',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
blessin ^nn+++??+=blessin',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
kissin ^nn+++??+=kissin',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
singin ^nn+++??+=singin',
', ^nn+++??+=EXTRAWORD
And ^cc++++0=An'
they ^pp3a+pp3+++=they
wor ^nn++++=wor
all ^abn++++=all
laughin ^nn+++??+=laughin'
' ^zz++++=EXTRAWORD
why ^wrb+who+++=why
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi++vrb++=be
sure ^jj+pred+++=sure?
? ^zz++++=EXTRAWORD
How ^wrb+who+++=How
O ^zz++++=O'Hanlon
'hanlon ^nn+++??+=EXTRAWORD
came ^vbd+++xvbn+=came
inside ^in+cmpx+++=inside
of ^in"++++=of
Phaudhrig ^np+++??+=Phaudhrig
Crohoore ^np+++??+=Crohoore.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
they ^pp3a+pp3+++=they
all ^abn++++=all
talked ^jj+++xvbn+=talked
and ^cc+phrs+++0=an'
laughed ^jj+++xvbn+=laughed
the ^ati++++=the
length ^nn++++=length
of ^in++++=of
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
Atin ^np+++??+=Atin'
' ^zz++++=EXTRAWORD
and ^cc++++0=an'
dhrinkin ^nn+++??+=dhrinkin'
' ^zz++++=EXTRAWORD
all ^abn++++=all
while ^cs+sub+++=while
they ^pp3a+pp3+++=they
wor ^nn++++=wor
able ^jj++++=able,
, ^zz++++=EXTRAWORD
And ^cc+cls+++=And
with ^in++++=with
pipin ^nn+++??+=pipin'
' ^zz++++=EXTRAWORD
and ^cc++++0=an'
fiddlin ^nn+++??+=fiddlin'
' ^zz++++=EXTRAWORD
and ^cc++++0=an'
roarin ^nn+++??+=roarin'
' ^zz++++=EXTRAWORD
like ^in++++=like
tundher ^jjr++++=tundher,
, ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
head ^jjb++++=head
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
think ^vb+vprv+++=think
fairly ^rb++++=fairly
was ^vbd+bedz+vrb++=was
splittin ^nn+++??+=splittin'
' ^zz++++=EXTRAWORD
asundher ^jjr++++=asundher;
; ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
priest ^nn++++=priest
called ^vbd+++xvbn+=called
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
" ^zz++++="Silence,
silence ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
ye ^pp2+pp2+++=ye
blackguards ^nns+++??+=blackguards,
, ^zz++++=EXTRAWORD
agin ^nn+++??+=agin!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++0=An'
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
up ^rb+phrv+++=up
his ^pp$+pp3+++=his
prayer ^nn++++=prayer-book,
- ^zz++++=EXTRAWORD
book ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
to ^to++++=to
begin ^vbi++++=begin,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
they ^pp3a+pp3+++=they
all ^abn++++=all
held ^vwbn+vprv++xvbn+=held
their ^pp$+pp3+++=their
tongues ^nns++++=tongues
from ^in++++=from
their ^pp$+pp3+++=their
funnin ^nn+++??+=funnin'
' ^zz++++=EXTRAWORD
and ^cc++++=and
bawlin ^nn+++??+=bawlin',
', ^nn+++??+=EXTRAWORD
So ^ql+emph+++=So
silent ^jj++++=silent
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
notice ^vb+vprv+++=notice
the ^ati++++=the
smallest ^jjt++++=smallest
pin ^np++++=pin
fallin ^nn+++??+=fallin';
'; ^nn+++??+=EXTRAWORD
And ^cc++++0=An'
the ^ati++++=the
priest ^nn++++=priest
was ^vbd+bedz+aux++=was
just ^rb+emph+splt++=just
beg ^vb++++=beg'nin'
'nin' ^nn+++??+=EXTRAWORD
to ^to++++=to
read ^vbn+vprv++xvbn+=read,
, ^zz++++=EXTRAWORD
whin ^nn+++??+=whin
the ^ati++++=the
door ^nn++++=door
Sprung ^vbd+++xvbn+=Sprung
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
walked ^vbd+++xvbn+=walked
Crohoore ^np+++??+=Crohoore
Oh ^uh++++=Oh!
! ^zz++++=EXTRAWORD
Phaudhrig ^np+++??+=Phaudhrig
Crohoore ^np+++??+=Crohoore
was ^vbd+bedz+vrb++=was
the ^ati++++=the
broth ^nn++++=broth
of ^in++++=of
a ^at++++=a
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
Ant ^nn++++=Ant
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
six ^cd++++=six
foot ^nn++++=foot
eight ^cd++++=eight,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
his ^pp$+pp3+++=his
arm ^nn++++=arm
was ^vbd+bedz+vrb++=was
as ^ql++++=as
round ^in++++=round
as ^ql++++=as
another ^dt++++=another
man ^nn++++=man's
's ^$++++=EXTRAWORD
thigh ^nn++++=thigh,
, ^zz++++=EXTRAWORD
it ^pp3+it+++0='Tis
is ^vbz+bez+aux++=EXTRAWORD
Phaudhrig ^np+++??+=Phaudhrig
was ^vbd+bedz+vrb++=was
great ^jj+pred+++=great
And ^cc++++0=An'
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
slowly ^rb++++=slowly
up ^rp++++=up,
, ^zz++++=EXTRAWORD
watched ^xvbn+++xvbn+=watched
by ^in++++=by
many ^ap++++=many
a ^at++++=a
bright ^jj+atrb+++=bright
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
As ^in++++=As
a ^at++++=a
black ^jj+atrb+++=black
cloud ^nn++++=cloud
moves ^vbz++++=moves
on ^in++++=on
through ^in++++=through
the ^ati++++=the
stars ^nns++++=stars
of ^in++++=of
the ^ati++++=the
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
none ^pn++++=none
sthrove ^nn+++??+=sthrove
to ^to++++=to
stop ^vbi++++=stop
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
for ^in++++=for
Phaudhrig ^np+++??+=Phaudhrig
was ^vbd+bedz+vrb++=was
great ^jj+pred+++=great,
, ^zz++++=EXTRAWORD
Till ^cs+sub+++=Till
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
all ^abn++++=all
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
apposit ^vb+++??+=apposit
the ^ati++++=the
sate ^nn++++=sate
Where ^wrb+who+++=Where
O ^zz++++=O'Hanlon
'hanlon ^nn+++??+=EXTRAWORD
and ^cc++++=and
Kathleen ^np++++=Kathleen,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
beautiful ^jj+atrb+++=beautiful
bride ^nn++++=bride,
, ^zz++++=EXTRAWORD
Were ^vbd+bed+aux++=Were
sitting ^vbg+++xvbgx+=sitting
so ^ql++++=so
illigant ^nn+nom+++=illigant
out ^rp+pl+++=out
side ^nn++++=side
by ^in++++=by
side ^nn++++=side;
; ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
her ^pp$+pp3+++=her
one ^cd1++++=one
look ^vb++++=look
that ^dt+dem+++=that
her ^pp3o+pp3+++=her
heart ^nn++++=heart
almost ^rb+hdg+++=almost
broke ^vbd+++xvbn+=broke,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
to ^in++++=to
O ^zz++++=O'Brien,
'brien, ^nn+++??+=EXTRAWORD
her ^pp3o+pp3+++=her
father ^npt++++=father,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spoke ^vbd+++xvbn+=spoke,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
his ^pp$+pp3+++=his
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
thunder ^nn++++=thunder,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
deep ^jj+pred+++=deep,
, ^zz++++=EXTRAWORD
sthrong ^nn+++??+=sthrong,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
loud ^jj++++=loud,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
his ^pp$+pp3+++=his
eye ^nn++++=eye
shone ^vbd+++xvbn+=shone
like ^in++++=like
lightnin ^nn+++??+=lightnin'
' ^zz++++=EXTRAWORD
from ^in++++=from
under ^in++++=under
the ^ati++++=the
cloud ^nn++++=cloud:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come
here ^rn+pl+++=here
like ^in++++=like
a ^at++++=a
tame ^jj++++=tame,
, ^zz++++=EXTRAWORD
crawlin ^nn+++??+=crawlin'
' ^zz++++=EXTRAWORD
mouse ^nn++++=mouse,
, ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
stand ^vb++++=stand
like ^in++++=like
a ^at++++=a
man ^nn++++=man
in ^in++++=in
my ^pp$+pp1+++=my
inimy ^nn+++??+=inimy's
's ^$++++=EXTRAWORD
house ^nn++++=house;
; ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
field ^nn++++=field,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
Phaudhrig ^np+++??+=Phaudhrig
never ^rb++++=never
knew ^vbd+vprv++xvbn+=knew
fear ^nn++++=fear,
, ^zz++++=EXTRAWORD
Of ^in++++=Of
his ^pp$+pp3+++=his
foemen ^jj+++xvbn+=foemen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
God ^np++++=God
knows ^vbz+vprv+tht0++=knows
he ^pp3a+pp3+++=he
scorns ^nns+++??+=scorns
it ^pp3+it+++=it
here ^rn+pl+++=here;
; ^zz++++=EXTRAWORD
So ^ql++++=So
lave ^nn+++??+=lave
me ^pp1o+pp1+++=me
at ^rb++++=at
aise ^vb++++=aise,
, ^zz++++=EXTRAWORD
for ^in++++=for
three ^cd++++=three
minutes ^nns++++=minutes
or ^cc++++=or
four ^cd++++=four,
, ^zz++++=EXTRAWORD
To ^in++++=To
spake ^nn+++??+=spake
to ^in++++=to
the ^ati++++=the
girl ^nn++++=girl
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
never ^rb++splt++=never
see ^vb+vprv+++=see
more ^rbr++++=more."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++0=An'
to ^in++++=to
Kathleen ^np++++=Kathleen
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
voice ^nn++++=voice
changed ^vbd+++xvbn+=changed
its ^pp$+it+++=its
tone ^nn++++=tone,
, ^zz++++=EXTRAWORD
For ^in++++=For
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
of ^in++++=of
the ^ati++++=the
days ^nns++++=days
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called
her ^pp$+pp3+++=her
his ^pp$+pp3+++=his
own ^ap++++=own,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
his ^pp$+pp3+++=his
eye ^nn++++=eye
blazed ^vbd+++xvbn+=blazed
like ^in++++=like
lightnin ^nn+++??+=lightnin'
' ^zz++++=EXTRAWORD
from ^in++++=from
under ^in++++=under
the ^ati++++=the
cloud ^nn++++=cloud
On ^in++++=On
his ^pp$+pp3+++=his
false ^jj++++=false-hearted
- ^zz++++=EXTRAWORD
hearted ^jj+atrb+++=EXTRAWORD
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
reproachful ^jj++++=reproachful
and ^cc+phrs+++=and
proud ^jj++++=proud,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he:
: ^zz++++=EXTRAWORD
" ^zz++++="Kathleen
kathleen ^np++++=EXTRAWORD
bawn ^vbd+++xvbn+=bawn,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
thrue ^nn+++??+=thrue
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
hear ^vb+vprv+++=hear,
, ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
you ^pp2+pp2+++=you
marry ^vb++++=marry
of ^in++++=of
your ^pp$+pp2+++=your
free ^jj+atrb+++=free
choice ^nn++++=choice,
, ^zz++++=EXTRAWORD
without ^in++++=without
threat ^nn++++=threat
or ^cc++++=or
fear ^nn++++=fear?
? ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
so ^ql++++=so,
, ^zz++++=EXTRAWORD
spake ^nn+++??+=spake
the ^ati++++=the
word ^nn++++=word,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
turn ^vb++++=turn
and ^cc+phrs+++=and
depart ^vb++++=depart,
, ^zz++++=EXTRAWORD
Chated ^np+++??+=Chated
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
only ^rb+down+++=only
by ^in++++=by
woman ^nn++++=woman's
's ^vbz+bez+vrb++0=EXTRAWORD
false ^jj+atrb+++=false
heart ^nn++++=heart."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Oh ^uh++++=Oh!
! ^zz++++=EXTRAWORD
sorrow ^nn++++=sorrow
and ^cc++++=and
love ^vb++++=love
made ^vbd+++xvbn+=made
the ^ati++++=the
poor ^jj+atrb+++=poor
girl ^nn++++=girl
dumb ^jj++++=dumb,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
she ^pp3a+pp3+++=she
thried ^vbd+++xvbnx+=thried
hard ^jj++++=hard
to ^to+jcmp+++=to
spake ^vb+++??+=spake,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
words ^nns++++=words
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come,
, ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
his ^pp$+pp3+++=his
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
there ^rn+pl+++=there
fornint ^jj+++xvbn+=fornint
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
Wint ^np+++??+=Wint
could ^md+pos+++=could
on ^rp++++=on
her ^pp3o+pp3+++=her
heart ^nn++++=heart
as ^in++++=as
the ^ati++++=the
night ^nn++++=night
wind ^nn++++=wind
in ^in++++=in
winther ^nn++++=winther.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
the ^ati++++=the
tears ^nns++++=tears
in ^in++++=in
her ^pp$+pp3+++=her
blue ^jj+atrb+++=blue
eyes ^nns++++=eyes
stood ^vbd+++xvbn+=stood
tremblin ^nn+++??+=tremblin'
' ^zz++++=EXTRAWORD
to ^in++++=to
flow ^nn++++=flow,
, ^zz++++=EXTRAWORD
And ^cc+cls+++=And
pale ^nn++++=pale
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
cheek ^nn++++=cheek
as ^in++++=as
the ^ati++++=the
moonshine ^nn+++??+=moonshine
on ^in++++=on
snow ^nn++++=snow;
; ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
heart ^nn++++=heart
of ^in++++=of
bould ^nn+++??+=bould
Phaudhrig ^np+++??+=Phaudhrig
swelled ^vbd+++xvbn+=swelled
high ^jj++++=high
in ^in++++=in
its ^pp$+it+++=its
place ^nn++++=place,
, ^zz++++=EXTRAWORD
For ^in++++=For
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew,
, ^zz++++=EXTRAWORD
by ^in++++=by
one ^cd1++++=one
look ^nn++++=look
in ^cs+sub+++=in
that ^cs"++++=that
beautiful ^jj+atrb+++=beautiful
face ^nn++++=face,
, ^zz++++=EXTRAWORD
That ^dt+dem+++=That
though ^cs+sub+++=though
sthrangers ^nns+nom+++=sthrangers
and ^cc++++0=an'
