From ^in++++=From
with ^in++++=with
rage ^nn++++=rage
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
resume ^vb++++=resume
his ^pp$+pp3+++=his
dispensing ^nvbg+++xvbg+=dispensing
for ^in++++=for
the ^ati++++=the
next ^ap++++=next
quarter ^nn++++=quarter
of ^in++++=of
an ^at++++=an
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
People ^nns++++=People
asked ^vbd+vsua++xvbn+=asked
extraordinary ^jj+atrb+++=extraordinary
questions ^nns+nom+++=questions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+aux++=were
surprised ^vpsv++agls+xvbnx+=surprised,
, ^zz++++=EXTRAWORD
offended ^j+++xvbn+=offended,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
declared ^vbd+vpub+tht0+xvbnx+=declared
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
answer ^nn++++=answer
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
When ^wrb+who+whq++=When
could ^md+pos+++=could
a ^at++++=a
letter ^nn++++=letter
be ^vb+be+aux++=be
delivered ^vpsv++agls+xvbnx+=delivered
at ^rb++++=at
a ^at++++=a
village ^nn+nom+++=village
on ^in++++=on
the ^ati++++=the
north ^nr+pl+++=north-west
- ^zz++++=EXTRAWORD
west ^np+pl+++=EXTRAWORD
coast ^nn++++=coast
of ^in++++=of
Ireland ^np++++=Ireland?
? ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Was
it ^pp3+it+++=it
true ^jj++++=true
that ^tht+jcmp+++=that
the ^ati++++=the
Post ^nn++++=Post-Office
- ^zz++++=EXTRAWORD
office ^nn++++=EXTRAWORD
contemplated ^vwbn+++xvbn+=contemplated
a ^at++++=a
reduction ^nn+nom+++=reduction
of ^in++++=of
rates ^nns++++=rates
to ^in++++=to
Hong ^np++++=Hong-Kong?
- ^zz++++=EXTRAWORD
kong ^np++++=EXTRAWORD
? ^zz++++=EXTRAWORD
Would ^md+prd+++=Would
he ^pp3a+pp3+++=he
explain ^vb+vpub+++=explain
in ^in++++=in
detail ^nn++++=detail
the ^ati++++=the
new ^jj+atrb+++=new
system ^nn++++=system
of ^in++++=of
express ^jjb+atrb+++=express
delivery ^nn+nom+++=delivery?
? ^zz++++=EXTRAWORD
Invariably ^rb++++=Invariably
he ^pp3a+pp3+++=he
betrayed ^vbd+++xvbnx+=betrayed
impatience ^nn+nom+++=impatience,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
occasionally ^rb++++=occasionally
he ^pp3a+pp3+++=he
lost ^vbd+++xvbnx+=lost
his ^pp$+pp3+++=his
temper ^nn++++=temper;
; ^zz++++=EXTRAWORD
people ^nns++++=people
went ^vbd+++xvbn+=went
away ^rp+pl+++=away
exclaiming ^nvbg+++xvbg+=exclaiming
what ^wdt+who+++=what
a ^at++++=a
horrid ^jj+atrb+++=horrid
man ^nn++++=man
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was!
! ^zz++++=EXTRAWORD
' ^zz++++='Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
What ^np+who+++=What's-your-name,'
's-your-name,' ^vb+++??+=EXTRAWORD
said ^vbd+vpub++xvbn+=said
a ^at++++=a
shopkeeper ^nn+nom+++=shopkeeper
one ^cd1++++=one
day ^nn++++=day,
, ^zz++++=EXTRAWORD
after ^in++++=after
receiving ^xvbg+++xvbg+=receiving
a ^at++++=a
short ^jj+atrb+++=short
answer ^nn++++=answer,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
make ^vb++++=make
it ^pp3+it+++=it
my ^pp$+pp1+++=my
business ^nns+nom+++=business
to ^to++++=to
complain ^vbi+vpub+++=complain
of ^in++++=of
you ^pp2+pp2+++=you
to ^in++++=to
the ^ati++++=the
Postmaster ^np+nom++??+=Postmaster-General.
- ^zz++++=EXTRAWORD
general ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come
here ^rn+pl+++=here
to ^to++++=to
be ^vbi+vbi+aux++=be
insulted ^vpsv++agls+xvbnx+=insulted.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Who
who ^whp+who+++=EXTRAWORD
insulted ^xvbn+++xvbn+=insulted
you ^pp2+pp2+++=you?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
returned ^vbd+++xvbn+=returned
Farmiloe ^np+++??+=Farmiloe
like ^in++++=like
a ^at++++=a
sullen ^jj+atrb+++=sullen
schoolboy ^nn++++=schoolboy.
. ^zz++++=EXTRAWORD
' ^zz++++='Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
always ^rb++splt++=always
doing ^vbg+++xvbgx+=doing
it ^pp3+it+++=it.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did'--terror
'--terror ^nn+++??+=EXTRAWORD
stole ^vbd+++xvbn+=stole
upon ^in++++=upon
the ^ati++++=the
chemist ^nn+nom+++=chemist's
's ^$++++=EXTRAWORD
heart-- ^nn+++??+=heart--'I
'i ^nn+++??+=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
mean ^vb+vprv+++=mean
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I--i ^np+++??+=I--I'm
'm ^vb+bem+vrb++0=EXTRAWORD
sure ^jj+pred+++=sure
I ^pp1a+pp1+++=I
apologise ^vb++++=apologise.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
way ^nn++++=way
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='A
a ^at++++=EXTRAWORD
damned ^jj+atrb++xvbn+=damned
bad ^jj+atrb+++=bad
way ^nn++++=way,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
me ^pp1o+pp1+++=me
tell ^vb++++=tell
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
advise ^vb+vpub+tht0++=advise
you ^pp2+pp2+++=you
to ^to++++=to
get ^vbi++++=get
out ^rb+phrv+++=out
of ^in++++=of
it ^pp3+it+++=it.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='So
so ^ql++++=EXTRAWORD
you ^pp2+pp2+++=you
should ^md+nec+++=should
be ^vb+be+vrb++=be.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
tradesman ^nn+nom+++=tradesman
walked ^vbd+++xvbn+=walked
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
only ^ap+down+++=only
half ^abn++++=half
appeased ^jj+++xvbn+=appeased.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Farmiloe ^np++++=Farmiloe
could ^md+pos+++=could
have ^vb+hv+aux++=have
shed ^vprf+++xvbnx+=shed
tears ^nns++++=tears
in ^in++++=in
his ^pp$+pp3+++=his
mortification ^nn+nom+++=mortification,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
some ^dti++++=some
minutes ^nns++++=minutes
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
looking ^vbg+++xvbg+=looking
at ^rb++++=at
a ^at++++=a
bottle ^nn++++=bottle
of ^in++++=of
laudanum ^nn+++??+=laudanum,
, ^zz++++=EXTRAWORD
wishing ^vbg+++xvbg+=wishing
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
the ^ati++++=the
courage ^nn+nom+++=courage
to ^in++++=to
have ^vbi+vbi+aux++=have
done ^vprf+++xvbnx+=done
with ^in++++=with
life ^nn++++=life.
. ^zz++++=EXTRAWORD
Plainly ^rb++++=Plainly
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
live ^vb++++=live
very ^ql+amp+++=very
long ^rb++++=long
unless ^cs+cnd+++=unless
things ^nns++++=things
improved ^vbd+++xvbn+=improved.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
ready ^jj+atrb+++=ready
money ^nn++++=money
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming
to ^in++++=to
an ^at++++=an
end ^nn++++=end,
, ^zz++++=EXTRAWORD
rents ^nns++++=rents
and ^cc++++=and
taxes ^nns++++=taxes
loomed ^vbd+++xvbn+=loomed
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
An ^at++++=An
awful ^jj+atrb+++=awful
thought ^nn+++xvbn+=thought
of ^in++++=of
bankruptcy ^nn++++=bankruptcy
haunted ^vbd+++xvbn+=haunted
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
early ^jj+atrb+++=early
morning ^nn++++=morning
hours ^nns++++=hours.
. ^zz++++=EXTRAWORD
The ^ati++++=The
most ^ql+emph+++=most
frequent ^jj+atrb+++=frequent
visitor ^nn++++=visitor
to ^in++++=to
the ^ati++++=the
post ^nn++++=post-office
- ^zz++++=EXTRAWORD
office ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
well ^rb++++=well-dressed,
- ^zz++++=EXTRAWORD
dressed ^xvbn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
middle ^jjb++++=middle-aged
- ^zz++++=EXTRAWORD
aged ^jj+atrb+++=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
spoke ^vbd+++xvbn+=spoke
civilly ^rb+cnj+++=civilly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
did ^vbd+dod+vrb++=did
his ^pp$+pp3+++=his
business ^nns+nom+++=business
in ^in++++=in
the ^ati++++=the
fewest ^ap++++=fewest
possible ^jj+atrb+++=possible
words ^nns++++=words.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Farmiloe ^np++++=Farmiloe
rather ^rb++++=rather
liked ^vbd+++xvbn+=liked
the ^ati++++=the
look ^nn++++=look
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
or ^cc+phrs+++=or
twice ^rb++++=twice
made ^vbd+++xvbn+=made
conversational ^jj+atrb+++=conversational
overtures ^nns++++=overtures,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
no ^at++++=no
encouraging ^jj+atrb+++=encouraging
result ^nn++++=result.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day,
, ^zz++++=EXTRAWORD
feeling ^nvbg+++xvbg+=feeling
bolder ^jjr++++=bolder
than ^in++++=than
usual ^jj++++=usual
the ^ati++++=the
chemist ^nn+nom+++=chemist
ventured ^vbd+++xvbn+=ventured
to ^to+vcmp+++=to
speak ^vbi++++=speak
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
in ^in++++=in
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
After ^in++++=After
supplying ^xvbg+++xvbg+=supplying
the ^ati++++=the
grave ^jj+atrb+++=grave
gentleman ^nn+nom+++=gentleman
with ^in++++=with
stamps ^nns++++=stamps
and ^cc++++=and
postal ^jj++++=postal-orders,
- ^zz++++=EXTRAWORD
orders ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
tone ^nn++++=tone
meant ^vbd+vprv++xvbn+=meant
to ^to+vcmp+++=to
be ^vbi++vrb++=be
conciliatory- ^nn+++??+=conciliatory-'I
'i ^nn+++??+=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
whether ^cs+who+++=whether
you ^pp2+pp2+++=you
ever ^rb++++=ever
have ^vb+hv+vrb++=have
need ^nn++++=need
of ^in++++=of
mineral ^nn++++=mineral
waters ^nns++++=waters,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
ordinary ^jj+atrb+++=ordinary
tradesman ^nn+nom+++=tradesman
supplies ^nns++++=supplies
them ^pp3o+pp3+++=them.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
just ^rb+emph+splt++=just
mention ^nn+nom+++=mention
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
keep ^vb++++=keep
them ^pp3o+pp3+++=them
in ^in++++=in
stock ^nn++++=stock.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Ah--thank
ah ^uh++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
noticed ^vprf+++xvbnx+=noticed,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
went ^vbd+++xvbn+=went
on ^in++++=on
the ^ati++++=the
luckless ^jj+atrb+++=luckless
apothecary ^nn+nom+++=apothecary,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
bosom ^nn++++=bosom
heaving ^vwbg+++xvbg+=heaving
with ^in++++=with
a ^at++++=a
sense ^nn++++=sense
of ^in++++=of
his ^pp$+pp3+++=his
wrongs ^nns++++=wrongs,
, ^zz++++=EXTRAWORD
' ^zz++++='that
that ^dt+dem+++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
a ^at++++=a
pretty ^rb++++=pretty
large ^jj+atrb+++=large
customer ^nn+nom+++=customer
of ^in++++=of
the ^ati++++=the
post ^nn++++=post-office,
- ^zz++++=EXTRAWORD
office ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
me ^vbi++++=me'--he
'--he ^vb+++??+=EXTRAWORD
meant ^vbd+vprv++xvbn+=meant
to ^to+vcmp+++=to
speak ^vbi++++=speak
jocosely-- ^vb+++??+=jocosely--'that
'that ^vbd+++xvbn+0=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
only ^rb+down+++=only
fair ^jj+pred+++=fair
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
gave ^vbd+++xvbn+=gave
me ^pp1o+pp1+++=me
a ^at++++=a
turn ^nn++++=turn
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
get ^vb++++=get
next ^in+cmpx+++=next
to ^in"++++=to
nothing ^pn++++=nothing
out ^rp+pl+++=out
of ^in++++=of
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
be ^vb+be+vrb++=be
much ^ap++++=much
obliged ^jj+++xvbn+=obliged
if ^cs+cnd+++=if
you ^pp2+pp2+++=you--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
of ^in++++=of
few ^ap++++=few
words ^nns++++=words
was ^vbd+bedz+aux++=was
looking ^vbg+++xvbgx+=looking
at ^rb++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
half ^abn++++=half
in ^in++++=in
surprise ^nn++++=surprise,
, ^zz++++=EXTRAWORD
half ^abn++++=half
in ^in++++=in
indignation ^nn+nom+++=indignation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
chemist ^nn+nom+++=chemist
blundered ^vbd+++xvbn+=blundered
into ^in++++=into
silence ^nn+nom+++=silence
he ^pp3a+pp3+++=he
spoke:- ^nn+++??+=spoke:-'I
'i ^nn+++??+=EXTRAWORD
really ^rb+emph+++=really
have ^vb+hv+vrb++=have
nothing ^pn++++=nothing
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
As ^in++++=As
a ^at++++=a
matter ^nn++++=matter
of ^in++++=of
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
point ^nn++++=point
of ^in++++=of
making ^xvbg+++xvbg+=making
a ^rb++++=a
little ^rb"++++=little
purchase ^nn++++=purchase
in ^in++++=in
your ^pp$+pp2+++=your
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
decidedly ^rb++++=decidedly
object ^nn++++=object
to ^in++++=to
this ^dt+dem+++=this
kind ^rb++++=kind
of ^rb"++++=of
behaviour ^nn++++=behaviour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shall ^md+prd+++=shall
make ^vb++++=make
my ^pp$+pp1+++=my
purchase ^nn++++=purchase
elsewhere ^rb++++=elsewhere.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
strode ^vbd+++xvbnx+=strode
solemnly ^rb++++=solemnly
into ^in++++=into
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Farmiloe ^np++++=Farmiloe,
, ^zz++++=EXTRAWORD
unconscious ^jj++++=unconscious
of ^in++++=of
all ^abn++++=all
about ^rb++++=about
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
glared ^j+++xvbn+=glared
at ^in++++=at
vacancy ^nn++++=vacancy.
. ^zz++++=EXTRAWORD
Whether ^cs+who+++=Whether
from ^in++++=from
the ^ati++++=the
angry ^jj+atrb+++=angry
tradesman ^nn+nom+++=tradesman,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
from ^in++++=from
some ^dti++++=some
lady ^nn++++=lady
with ^in++++=with
whom ^whp+rel+pied++=whom
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Farmiloe ^np++++=Farmiloe
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
abrupt ^jj++++=abrupt,
, ^zz++++=EXTRAWORD
a ^at++++=a
complaint ^nn++++=complaint
did ^vbd+dod+aux++=did
presently ^rb+tm+splt++=presently
reach ^vb++++=reach
the ^ati++++=the
postal ^jj+atrb+++=postal
authorities ^nns+nom+++=authorities,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
result ^nn++++=result
that ^tht+ncmp+++=that
an ^at++++=an
official ^nn++++=official
called ^vbd+++xvbn+=called
at ^rb++++=at
the ^ati++++=the
chemist ^nn+nom+++=chemist's
's ^$++++=EXTRAWORD
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
The ^ati++++=The
interview ^nn++++=interview
was ^vbd+bedz+vrb++=was
unpleasant ^jj+pred+++=unpleasant.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
happened ^vbd+++xvbn+=happened
that ^dt+dem+++=that
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Farmiloe ^np++++=Farmiloe
( ^zz++++=(not
not ^xnot++not++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
first ^od++++=first
time ^nn++++=time)
) ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
then ^rn+tm+++=then
allowed ^vbd+++xvbn+=allowed
himself ^ppl+pp3+++=himself
to ^to++++=to
run ^vbi++++=run
out ^rp+pl+++=out
of ^in++++=of
certain ^jj+atrb+++=certain
things ^nns++++=things
always ^rb++++=always
in ^in++++=in
demand ^nn++++=demand
by ^in++++=by
the ^ati++++=the
public ^jj++++=public--halfpenny
-- ^--+clp+++=EXTRAWORD
halfpenny ^nn++++=EXTRAWORD
stamps ^nns++++=stamps,
, ^zz++++=EXTRAWORD
for ^in++++=for
instance ^nn+nom+++=instance.
. ^zz++++=EXTRAWORD
Moreover ^nn+nom+++=Moreover,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
accounts ^nns++++=accounts
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
in ^in++++=in
perfect ^jj++++=perfect
order ^to++++=order.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^md"++pmd"++=had
to ^md+nec+++=to
hear ^vb+vprv+++=hear,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
emphatically ^rb++++=emphatically
unbusinesslike ^jj+pred+++=unbusinesslike,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
in ^rb++++=in
brief ^rb"++++=brief,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
not ^xnot++not++=not
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
' ^zz++++='It
it ^pp3+it+++=EXTRAWORD
shall ^md+prd+++=shall
not ^xnot++not++=not
occur ^vb++++=occur
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
mumbled ^vbd+++xvbn+=mumbled
the ^ati++++=the
unhappy ^jj+atrb+++=unhappy
man ^nn++++=man.
. ^zz++++=EXTRAWORD
' ^zz++++='But,
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
consider ^nn+nom+++=consider
my ^pp$+pp1+++=my
position ^nn+nom+++=position--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Farmiloe ^np++++=Farmiloe,
, ^zz++++=EXTRAWORD
allow ^vb++++=allow
me ^pp1o+pp1+++=me
to ^to++++=to
tell ^vbi++++=tell
you ^pp2+pp2+++=you
that ^cs+sub+++=that
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
a ^at++++=a
matter ^nn++++=matter
for ^in++++=for
your ^pp$+pp2+++=your
own ^ap++++=own
consideration ^nn+nom+++=consideration,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
one ^cd1++++=one
else ^rb+cnj+++=else's.'
's.' ^nn+++??+=EXTRAWORD
' ^zz++++='True,
true ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
quite ^rb++++=quite
true ^jj++++=true.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
you ^pp2+pp2+++=you
come ^vb++++=come
to ^to++++=to
think ^vbi+vprv+++=think
of ^in++++=of
it ^pp3+it+++=it--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
assure ^vb++++=assure
you ^pp2+pp2+++=you--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
only ^ap+down+++=only
assurance ^nn+nom+++=assurance
I ^pp1a+pp1+++=I
want ^vb++++=want
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
the ^ati++++=the
business ^nns+nom+++=business
of ^in++++=of
the ^ati++++=the
post ^nn++++=post-office
- ^zz++++=EXTRAWORD
office ^nn++++=EXTRAWORD
will ^md+prd+++=will
be ^vb+be+aux++=be
properly ^rb++splt++=properly
attended ^vpsv++agls+xvbnx+=attended
to ^in+strn+++=to,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
assurance ^nn+nom+++=assurance
I ^pp1a+pp1+++=I
must ^md+nec+++=must
have ^vb+hv+vrb++=have.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
probably ^rb++splt++=probably
call ^vb++++=call
again ^rb+tm+++=again
before ^in++++=before
long ^rb++++=long.
. ^zz++++=EXTRAWORD
Good ^jj+atrb+++=Good
morning ^nn++++=morning.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
always ^rb++++=always
with ^in++++=with
a ^at++++=a
savage ^jj+atrb+++=savage
satisfaction ^nn+nom+++=satisfaction
that ^tht+rel+obj++=that
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Farmiloe ^np++++=Farmiloe
heard ^vbd+vprv++xvbn+=heard
the ^ati++++=the
clock ^nn++++=clock
strike ^nn++++=strike
eight ^cd++++=eight
on ^in++++=on
Saturday ^nr++++=Saturday
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
shop ^nn++++=shop
remained ^vbd+++xvbn+=remained
open ^jj++++=open
till ^cs+sub+++=till
ten ^cd++++=ten,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
at ^in++++=at
eight ^cd++++=eight
came ^vbd+++xvbn+=came
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
post ^nn++++=post-office
- ^zz++++=EXTRAWORD
office ^nn++++=EXTRAWORD
business ^nns+nom+++=business.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
happened ^vbd+++xvbn+=happened,
, ^zz++++=EXTRAWORD
any ^dti++++=any
one ^cd1++++=one
entered ^vbd+++xvbn+=entered
five ^cd++++=five
minutes ^nns++++=minutes
too ^ql++++=too
late ^jj++++=late,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
