We ^pp1a+pp1+++=We
let ^vb+++xvbn+=let
anyone ^pn++++=anyone
touch ^vb++++=touch
it ^pp3+it+++=it
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
even ^rb++++=even
let ^vb+++xvbn+=let
me.. ^nn+++??+=me....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
touch ^vb++++=touch
your ^pp$+pp2+++=your
money ^nn++++=money,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
touch ^vb++++=touch
it ^pp3+it+++=it,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
to ^in++++=to
her ^pp$+pp3+++=her
son ^nn++++=son
and ^cc++++=and
soothed ^vbd+++xvbn+=soothed
him.. ^nn+++??+=him....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
began ^vbd+++xvbnx+=began
to ^to++++=to
visit ^vbi++++=visit
them ^pp3o+pp3+++=them
frequently ^rb++++=frequently.
. ^zz++++=EXTRAWORD
Stepan ^np+++??+=Stepan
interested ^jj++++=interested
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
idea ^nn++++=idea
came ^vbd+++xvbn+=came
to ^in++++=to
me ^pp1o+pp1+++=me
to ^to++++=to
try ^vbi++++=try
and ^cc++++=and
cure ^nn++++=cure
him ^pp3o+pp3+++=him
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
system ^nn++++=system
of ^in++++=of
a ^at++++=a
certain ^jj+atrb+++=certain
Swiss ^jj+atrb+++=Swiss
doctor ^nn++++=doctor,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
cure ^vbi++++=cure
his ^pp$+pp3+++=his
feeble ^jj++++=feeble-minded
- ^zz++++=EXTRAWORD
minded ^jj+atrb++xvbn+=EXTRAWORD
patients ^nns++++=patients
by ^in++++=by
the ^ati++++=the
slow ^jj+atrb+++=slow
road ^npl++++=road
of ^in++++=of
logical ^jj+atrb+++=logical
development ^nn+nom+++=development.
. ^zz++++=EXTRAWORD
' ^zz++++='He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^ap++++=a
few ^ap"++++=few
weak ^jj+atrb+++=weak
impressions ^nns++++=impressions
of ^in++++=of
the ^ati++++=the
outer ^jjb+atrb+++=outer
world ^nn++++=world
and ^cc++++=and
of ^in++++=of
the ^ati++++=the
connection ^nn+nom+++=connection
between ^in++++=between
phenomena ^nns++++=phenomena,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought.
. ^zz++++=EXTRAWORD
' ^zz++++='Can
can ^md+pos+++=EXTRAWORD
one ^cd1++++=one
not ^xnot++not++=not
combine ^vb++++=combine
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
of ^in++++=of
these ^dt+dem+++=these
ideas ^nns++++=ideas,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
give ^vb++++=give
a ^at++++=a
fourth ^rb+cnj+++=fourth,
, ^zz++++=EXTRAWORD
a ^at++++=a
fifth ^nn++++=fifth,
, ^zz++++=EXTRAWORD
and ^rb++++=and
so ^rb"++++=so
on ^rb"++++=on?
? ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
it ^pp3+it+++=it
not ^xnot++not++=not
possible ^jj++++=possible
by ^in++++=by
persistent ^jj+atrb+++=persistent
exercise ^nn++++=exercise
to ^to++++=to
strengthen ^vbi++++=strengthen
and ^cc+phrs+++=and
broaden ^vb++++=broaden
this ^dt+dem+++=this
poor ^jj+atrb+++=poor
mind ^nn++++=mind
a ^rb++++=a
little ^rb"++++=little?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
brought ^vbd+++xvbnx+=brought
him ^pp3o+pp3+++=him
a ^at++++=a
doll ^nn++++=doll
dressed ^vbd+++xvbn+=dressed
as ^ql++++=as
a ^at++++=a
coachman ^nn+nom+++=coachman.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
much ^ap++++=much
pleased ^jj+++xvbn+=pleased
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laughed ^vbd+++xvbn+=laughed
and ^cc+phrs+++=and
exclaimed ^vbd+++xvbn+=exclaimed,
, ^zz++++=EXTRAWORD
showing ^vbg+vprv++xvbg+=showing
the ^ati++++=the
doll ^nn++++=doll
and ^cc++++=and
saying ^nvbg+++xvbg+=saying
Papan ^np+++??+=Papan!
! ^zz++++=EXTRAWORD
The ^ati++++=The
doll ^nn++++=doll,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
awaken ^vbi++++=awaken
some ^dti++++=some
doubt ^nn++++=doubt
in ^in++++=in
his ^pp$+pp3+++=his
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
same ^ap++++=same
evening ^nn++++=evening
Stepan ^np+++??+=Stepan,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
usually ^rb+down+++=usually
well ^rb++++=well-disposed
- ^zz++++=EXTRAWORD
disposed ^jj+++xvbn+=EXTRAWORD
to ^to+jcmp+++=to
all ^abn++++=all
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
small ^jj+pred+++=small
and ^cc+phrs+++=and
weak ^jj++++=weak,
, ^zz++++=EXTRAWORD
tried ^vb+++xvbn+=tried
to ^to+vcmp+++=to
break ^vbi++++=break
the ^ati++++=the
doll ^nn++++=doll's
's ^vbz+bez+vrb++0=EXTRAWORD
head ^jjb++++=head
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
brought ^vbd+++xvbnx+=brought
him ^pp3o+pp3+++=him
pictures ^nns++++=pictures,
, ^zz++++=EXTRAWORD
tried ^vb+++xvbn+=tried
to ^to+vcmp+++=to
interest ^vbi++++=interest
him ^pp3o+pp3+++=him
in ^in++++=in
boxes ^nns++++=boxes
of ^in++++=of
bricks ^nns++++=bricks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
talked ^vpsv++agls+xvbn+=talked
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
naming ^vbg+++xvbg+=naming
the ^ati++++=the
different ^jj+atrb+++=different
objects ^nns++++=objects
and ^cc++++=and
pointing ^jj+++xvbg+=pointing
them ^pp3o+pp3+++=them
out ^rp+pl+++=out
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
either ^dtx++++=either
the ^ati++++=the
Swiss ^jj+atrb+++=Swiss
doctor ^nn++++=doctor's
's ^$++++=EXTRAWORD
system ^nn++++=system
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
good ^jj+atrb+++=good
one ^cd1++++=one
or ^cc++++=or
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
to ^to++++=to
put ^vbi++++=put
it ^pp3+it+++=it
into ^in++++=into
practice ^nn++++=practice
Stepan ^np++++=Stepan's
's ^$++++=EXTRAWORD
development ^nn+nom+++=development
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
make ^vbi++++=make
no ^at++++=no
progress ^nns+nom+++=progress
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
fond ^jj++++=fond
of ^in++++=of
me ^pp1o+pp1+++=me
in ^in++++=in
those ^dt+dem+++=those
days ^nns++++=days.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
to ^to++++=to
visit ^vbi++++=visit
them ^pp3o+pp3+++=them
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran
to ^to++++=to
meet ^vbi++++=meet
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
uttering ^vbg+++xvbg+=uttering
rapturous ^jj+atrb+++=rapturous
cries ^nns++++=cries.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
took ^vbd+++xvbn+=took
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
off ^rp+pl+++=off
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
ceased ^vbd+++xvbnx+=ceased
to ^to++++=to
pay ^vbi++++=pay
him ^pp3o+pp3+++=him
special ^jj+atrb+++=special
attention ^nn+nom+++=attention
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
up ^rp++++=up
and ^cc++++=and
licked ^vbd+++xvbn+=licked
my ^pp$+pp1+++=my
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
uniform ^nn++++=uniform,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
like ^in++++=like
a ^at++++=a
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
away ^rp+pl+++=away
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
at ^rb++++=at
the ^ati++++=the
window ^nn++++=window
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cried ^vbd+++xvbn+=cried
so ^rb++++=so
pitifully ^rb++++=pitifully
that ^cs+sub+++=that
the ^ati++++=the
other ^ap++++=other
lodgers ^nns+nom+++=lodgers
in ^in++++=in
the ^ati++++=the
house ^nn++++=house
complained ^vbd+vpub++xvbn+=complained
of ^in++++=of
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
landlady ^nn++++=landlady.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
my ^pp$+pp1+++=my
personal ^jj+atrb+++=personal
affairs ^nns++++=affairs
were ^vbd+bed+vrb++=were
in ^in++++=in
a ^at++++=a
bad ^jj+atrb+++=bad
way ^nn++++=way.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
failed ^vbd+++xvbnx+=failed
at ^rb++++=at
the ^ati++++=the
examination ^nn+nom+++=examination,
, ^zz++++=EXTRAWORD
failed ^j+++xvbn+=failed
unusually ^rb++++=unusually
badly ^rb++++=badly
in ^in++++=in
the ^ati++++=the
last ^ap++++=last
but ^cc++++=but
one ^cd1++++=one
examination ^nn+nom+++=examination
in ^in++++=in
fortifications ^nns+nom+++=fortifications.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
remained ^vbd+++xvbn+=remained
but ^cc++++=but
to ^to++++=to
collect ^vbi++++=collect
my ^pp$+pp1+++=my
belongings ^nns++++=belongings
and ^cc++++=and
go ^vb++++=go
back ^jjb++++=back
to ^in++++=to
my ^pp$+pp1+++=my
regiment ^nn+nom+++=regiment.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
in ^in++++=in
all ^abn++++=all
my ^pp$+pp1+++=my
life ^nn++++=life
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
ever ^rb++splt++=ever
forget ^vb+vprv+++=forget
that ^tht+vcmp+++=that
dreadful ^jj+atrb+++=dreadful
moment ^nn++++=moment
when ^wrb+who+++=when,
, ^zz++++=EXTRAWORD
coming ^vbg+++xvbg+=coming
out ^rb+phrv+++=out
of ^in+ppvb+++=of
the ^ati++++=the
lecture ^nn++++=lecture-hall,
- ^zz++++=EXTRAWORD
hall ^npl++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
walked ^vbd+++xvbnx+=walked
across ^in+pl+++=across
the ^ati++++=the
great ^jj+atrb+++=great
vestibule ^nn++++=vestibule
of ^in++++=of
the ^ati++++=the
Academy ^nn++++=Academy.
. ^zz++++=EXTRAWORD
Good ^jj+atrb+++=Good
Lord ^npt++++=Lord!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
so ^ql+emph+++=so
small ^jj++++=small,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
pitiful ^jj++++=pitiful
and ^cc++++=and
so ^rb++++=so
humbled ^xvbn+++xvbn+=humbled,
, ^zz++++=EXTRAWORD
walking ^vbg+++xvbg+=walking
down ^rp++++=down
those ^dt+dem+++=those
broad ^jj+atrb+++=broad
steps ^nns++++=steps
covered ^vbd+++xvbn+=covered
with ^in++++=with
grey ^np++++=grey
felt ^vbd+vprv++xvbn+=felt
carpet ^nn++++=carpet,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
a ^at++++=a
crimson ^nn+++??+=crimson
stripe ^nn++++=stripe
at ^in++++=at
the ^ati++++=the
side ^nn++++=side
and ^cc++++=and
a ^at++++=a
white ^jj+atrb+++=white
linen ^nn++++=linen
tread ^vb++++=tread
down ^rp++++=down
the ^ati++++=the
middle ^nn++++=middle.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
necessary ^jj+pred+++=necessary
to ^to+jcmp+++=to
get ^vbi++++=get
away ^rb+phrv+++=away
as ^in++++=as
quickly ^rb++++=quickly
as ^in++++=as
possible ^nn++++=possible.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
urged ^vpsv++agls+xvbnx+=urged
to ^to+vcmp+++=to
this ^dt+dem+++=this
by ^in++++=by
financial ^jj+atrb+++=financial
considerations ^nns+nom+++=considerations
in ^in++++=in
my ^pp$+pp1+++=my
purse ^nn++++=purse
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
only ^rb+down+++=only
ten ^cd++++=ten
copecks ^nns+++??+=copecks
and ^cc++++=and
one ^cd1++++=one
ticket ^nn++++=ticket
for ^in++++=for
a ^at++++=a
dinner ^nn++++=dinner
at ^in++++=at
a ^at++++=a
student ^nn++++=student's
's ^$++++=EXTRAWORD
restaurant ^nn+nom+++=restaurant.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
to ^to+vcmp+++=to
myself ^ppl+pp1+++=myself:
: ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
get ^vb++++=get
my ^pp$+pp1+++=my
" ^zz++++="dismissal"
dismissal ^nn+nom+++=EXTRAWORD
" ^zz++++=EXTRAWORD
quickly ^rb++++=quickly
and ^cc++++=and
set ^nn+++xvbn+=set
out ^rp+pl+++=out
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
the ^ati++++=the
irony ^nn++++=irony
of ^in++++=of
that ^dt+dem+++=that
word ^nn++++=word
" ^zz++++="dismissal."'
dismissal. ^nn+++??+=EXTRAWORD
" ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
But ^cc++++=But
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
the ^ati++++=the
most ^ql+emph+++=most
difficult ^jj+atrb+++=difficult
thing ^nn++++=thing
in ^in++++=in
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
Chancellor ^npt++++=Chancellor
of ^in++++=of
the ^ati++++=the
Academy ^nn++++=Academy
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
sent ^vpsv++agls+xvbnx+=sent
to ^in++++=to
the ^ati++++=the
General ^jj+atrb+++=General
Staff ^nn++++=Staff,
, ^zz++++=EXTRAWORD
thence ^rb++++=thence
to ^in++++=to
the ^ati++++=the
Commandant ^np+nom+++=Commandant's
's ^$++++=EXTRAWORD
office ^nn++++=office,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
to ^in++++=to
the ^ati++++=the
local ^jj+atrb+++=local
intendant ^nn+nom+++=intendant,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
Academy ^nn++++=Academy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
to ^in++++=to
the ^ati++++=the
Treasury ^np++++=Treasury.
. ^zz++++=EXTRAWORD
All ^abn++++=All
these ^dt+dem+++=these
places ^nns++++=places
were ^vbd+bed+vrb++=were
open ^jj+pred+++=open
only ^rb+down+++=only
at ^rb++++=at
special ^jj+atrb+++=special
times ^nns++++=times:
: ^zz++++=EXTRAWORD
some ^dti++++=some
from ^in++++=from
nine ^cd++++=nine
to ^to++++=to
twelve ^cd++++=twelve,
, ^zz++++=EXTRAWORD
some ^dti++++=some
from ^in++++=from
three ^cd++++=three
to ^to++++=to
five ^cd++++=five.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
late ^jj+pred+++=late
at ^rb++++=at
all ^abn++++=all
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
position ^nn+nom+++=position
began ^vbd+++xvbn+=began
to ^to++++=to
appear ^vbi+seem+++=appear
critical ^jj++++=critical.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
used ^vbd+++xvbnx+=used
my ^pp$+pp1+++=my
dinner ^nn++++=dinner
ticket ^nn++++=ticket
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
thoughtlessly ^jj++++=thoughtlessly
squandered ^jj+++xvbn+=squandered
my ^pp$+pp1+++=my
ten ^cd++++=ten
copecks ^nns+++??+=copecks
also ^rb++++=also.
. ^zz++++=EXTRAWORD
Next ^ap++++=Next
day ^nn++++=day,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
the ^ati++++=the
pangs ^nns++++=pangs
of ^in++++=of
hunger ^nn++++=hunger,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
resolved ^vbd+vsua++xvbnx+=resolved
to ^to+vcmp+++=to
sell ^vbi++++=sell
my ^pp$+pp1+++=my
text ^nn++++=text-books.
- ^zz++++=EXTRAWORD
books ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Thick ^jj++++=Thick
' ^zz++++='Baron
baron ^npt++++=EXTRAWORD
Bego ^np+++??+=Bego,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
adapted ^vpsv++by+xvbn+=adapted
by ^in++++=by
Bremiker ^np+nom++??+=Bremiker,
, ^zz++++=EXTRAWORD
bound ^xvbn+++xvbn+=bound,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sold ^vbd+++xvbnx+=sold
for ^in++++=for
twenty ^cd++++=twenty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
copecks ^nns+++??+=copecks;
; ^zz++++=EXTRAWORD
' ^zz++++='Professor
professor ^npt++++=EXTRAWORD
Lobko ^np+++??+=Lobko'
' ^zz++++=EXTRAWORD
for ^in++++=for
twenty ^cd++++=twenty;
; ^zz++++=EXTRAWORD
solid ^jj++++=solid
' ^zz++++='General
general ^jj+atrb+++=EXTRAWORD
Durop ^np+++??+=Durop'
' ^zz++++=EXTRAWORD
no ^at++++=no
one ^cd1++++=one
would ^md+prd+++=would
buy ^vb++++=buy.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
two ^cd++++=two
days ^nns++++=days
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
half ^abn++++=half
starved ^vprf+++xvbn+=starved.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
third ^od++++=third
day ^nn++++=day
there ^rn+pl+++=there
only ^ap+down+++=only
remained ^jj+++xvbn+=remained
to ^in++++=to
me ^pp1o+pp1+++=me
three ^cd++++=three
copecks ^nns+++??+=copecks.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
screwed ^vbd+++xvbnx+=screwed
up ^rp++++=up
my ^pp$+pp1+++=my
courage ^nn+nom+++=courage
and ^cc++++=and
went ^vbd+++xvbn+=went
to ^to++++=to
ask ^vbi++++=ask
a ^at++++=a
loan ^nn++++=loan
from ^in++++=from
some ^dti++++=some
of ^in++++=of
my ^pp$+pp1+++=my
companions ^nns++++=companions,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
all ^rb++++=all
excused ^vbd+++xvbn+=excused
themselves ^ppls+pp3+++=themselves
by ^in++++=by
saying ^xvbg+++xvbg+=saying
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
Torricellian ^np+++??+=Torricellian
vacuum ^nn++++=vacuum
in ^in++++=in
their ^pp$+pp3+++=their
pockets ^nns++++=pockets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
only ^rb+down+++=only
one ^cd1++++=one
acknowledged ^jj+++xvbn+=acknowledged
having ^jj+++xvbg+=having
a ^ap++++=a
few ^ap"++++=few
roubles ^nns++++=roubles,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
never ^rb++++=never
lent ^vbd+++xvbn+=lent
money ^nn++++=money.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
explained ^vbd+vpub++xvbnx+=explained,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
gentle ^jj+atrb+++=gentle
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
' ^zz++++='"Loan
" ^zz++++=EXTRAWORD
loan ^nn++++=EXTRAWORD
oft ^rb++++=oft
loses ^vbz++++=loses
both ^abx++++=both
itself ^ppl++++=itself
and ^cc++++=and
friend ^nn++++=friend,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
as ^ql++++=as
Shakspeare ^np+++??+=Shakspeare
says ^vbz+vpub+++=says
in ^in++++=in
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
immortal ^jj+atrb+++=immortal
works ^nns++++=works.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Three
three ^cd++++=EXTRAWORD
copecks ^nns+++??+=copecks!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
indulged ^vprf+++xvbn+=indulged
in ^in++++=in
tragic ^jj+atrb+++=tragic
reflections ^nns+nom+++=reflections.
. ^zz++++=EXTRAWORD
Should ^md+nec+++=Should
I ^pp1a+pp1+++=I
spend ^vb++++=spend
them ^pp3o+pp3+++=them
all ^rb++++=all
at ^rb++++=at
once ^rb"+tm+++=once
on ^in++++=on
a ^at++++=a
box ^nn++++=box
of ^in++++=of
ten ^cd++++=ten
cigarettes ^nns+nom+++=cigarettes,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
should ^md+nec+++=should
I ^pp1a+pp1+++=I
wait ^vb++++=wait
until ^cs+sub+++=until
my ^pp$+pp1+++=my
hunger ^nn++++=hunger
became ^vbd+++xvbn+=became
unbearable ^jj++++=unbearable,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
buy ^vb++++=buy
bread ^nn++++=bread?
? ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
wise ^jj++++=wise
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
to ^to++++=to
decide ^vbi+vprv+++=decide
on ^in++++=on
the ^ati++++=the
latter ^ap++++=latter!
! ^zz++++=EXTRAWORD
Towards ^in++++=Towards
evening ^nn++++=evening
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
as ^ql++++=as
hungry ^jj++++=hungry
as ^ql++++=as
Robinson ^np++++=Robinson
Crusoe ^np+++??+=Crusoe
on ^in++++=on
his ^pp$+pp3+++=his
island ^nn++++=island,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
out ^rp+pl+++=out
on ^in+cmpx+++=on
to ^in"++++=to
the ^ati++++=the
Nevsky ^np+++??+=Nevsky
Prospect ^nn++++=Prospect.
. ^zz++++=EXTRAWORD
Ten ^cd++++=Ten
times ^nns++++=times
I ^pp1a+pp1+++=I
passed ^vbd+++xvbnx+=passed
and ^cc+phrs+++=and
repassed ^vbd+++xvbn+=repassed
Philipof ^np++++=Philipof's
's ^$++++=EXTRAWORD
the ^ati++++=the
baker ^np++++=baker's,
's, ^nn+++??+=EXTRAWORD
devouring ^vwbg+++xvbg+=devouring
with ^in++++=with
my ^pp$+pp1+++=my
eyes ^nns++++=eyes
the ^ati++++=the
immense ^jj+atrb+++=immense
loaves ^nns++++=loaves
of ^in++++=of
bread ^nn++++=bread
in ^in++++=in
the ^ati++++=the
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
had ^vb+hv+vrb++=had
yellow ^jj+atrb+++=yellow
crust ^nn++++=crust,
, ^zz++++=EXTRAWORD
some ^dti++++=some
red ^nn++++=red,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
were ^vbd+bed+aux++=were
strewn ^vpsv++agls+xvbnx+=strewn
with ^in++++=with
poppy ^nn++++=poppy-seed.
- ^zz++++=EXTRAWORD
seed ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
I ^pp1a+pp1+++=I
resolved ^vbd+vsua++xvbnx+=resolved
to ^to+vcmp+++=to
go ^vbi++++=go
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
schoolboys ^nns++++=schoolboys
stood ^vbd+++xvbn+=stood
there ^ex+pex+++=there
eating ^vbg+++xvbg+=eating
hot ^jj+atrb+++=hot
pies ^nns++++=pies,
, ^zz++++=EXTRAWORD
holding ^nvbg+++xvbg+=holding
them ^pp3o+pp3+++=them
in ^in++++=in
scraps ^nns++++=scraps
of ^in++++=of
grey ^jj+atrb+++=grey
greasy ^jj+atrb+++=greasy
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
a ^at++++=a
