Two ^cd++++=Two
'd ^vbd+hvd+aux++=EXTRAWORD
got ^vprf+++xvbnx+=got
his ^pp$+pp3+++=his
head ^nn++++=head
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
could ^md+pos+++=could
carry ^vb++++=carry
him ^pp3o+pp3+++=him
off ^rp+pl+++=off;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
does ^vbz+doz+aux++=does
look ^vb++++=look
savage ^jj++++=savage,
, ^zz++++=EXTRAWORD
so ^ql++++=so
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
leave ^vb++++=leave
him ^pp3o+pp3+++=him
awhile ^rb+cnj+++=awhile,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
get ^vb++++=get
him ^pp3o+pp3+++=him
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
come ^vb++++=come
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
real ^jj+atrb+++=real
beauty ^nn++++=beauty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
Tommy ^np++++=Tommy
looked ^vbd+++xvbn+=looked
proudly ^rb++++=proudly
at ^in++++=at
the ^ati++++=the
bunch ^nn++++=bunch
of ^in++++=of
gray ^np++++=gray
fur ^nn++++=fur
scuffling ^vwbg+++xvbg+=scuffling
in ^in++++=in
the ^ati++++=the
sand ^nn++++=sand.
. ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
we ^pp1a+pp1+++=we
ever ^rb++++=ever
eat ^vb++++=eat
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
hungry ^jj+atrb+++=hungry
Billy ^np++++=Billy,
, ^zz++++=EXTRAWORD
ready ^jj++++=ready
for ^in++++=for
a ^at++++=a
fried ^jj+atrb+++=fried
crocodile ^nn++++=crocodile
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
could ^md+pos+++=could
get ^vb++++=get
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
raccoon ^nn+++??+=raccoon,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
can ^md+pos+++=can;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
about ^in++++=about
woodchucks ^nns+++??+=woodchucks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fellows ^nns++++=fellows
in ^in++++=in
my ^pp$+pp1+++=my
books ^nns++++=books
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
have ^vbi++++=have
caught ^vbd+++xvbn+=caught
any ^dti++++=any.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
nice ^jj++++=nice
and ^cc++++=and
fat ^nn++++=fat;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
might ^md+pos+++=might
try ^vb++++=try
him ^pp3o+pp3+++=him
when ^wrb+who+++=when
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
dead ^jj++++=dead,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
cared ^vbd+++xvbn+=cared
more ^rbr++++=more
for ^in++++=for
the ^ati++++=the
skin ^nn++++=skin
to ^to++++=to
show ^vbi+vprv+++=show
than ^in++++=than
the ^ati++++=the
best ^jjt+atrb+++=best
meal ^nn++++=meal
ever ^rb++++=ever
cooked ^vbd+++xvbn+=cooked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
of ^in++++=of
a ^at++++=a
gun ^nn++++=gun
echoing ^jj++++=echoing
through ^in++++=through
the ^ati++++=the
wood ^nn++++=wood
gave ^vbd+++xvbn+=gave
Tommy ^np++++=Tommy
a ^at++++=a
good ^jj+atrb+++=good
idea,-"let ^nn+nom+++=idea,-"Let's
's ^$++++=EXTRAWORD
find ^vb+vprv+++=find
the ^ati++++=the
man ^nn++++=man
and ^cc++++=and
get ^vb++++=get
him ^pp3o+pp3+++=him
to ^to++++=to
shoot ^vbi++++=shoot
this ^dt+dem+++=this
chap ^nn++++=chap;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
we ^pp1a+pp1+++=we
need ^vb++++=needn't
n't ^xnot++not++0=EXTRAWORD
wait ^vb++++=wait,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
skin ^nn++++=skin
him ^pp3o+pp3+++=him
right ^rb++++=right
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
eat ^vb++++=eat
him ^pp3o+pp3+++=him
too ^rb++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Off ^in+pl+++=Off
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
camp ^nn++++=camp;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
catching ^vbg+++xvbg+=catching
up ^rp++++=up
their ^pp$+pp3+++=their
things ^nns++++=things,
, ^zz++++=EXTRAWORD
the ^ati++++=the
two ^cd++++=two
hunters ^nns+nom+++=hunters
hurried ^vbd+++xvbn+=hurried
away ^rp+pl+++=away
in ^in++++=in
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
the ^ati++++=the
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
feeling ^nvbg+++xvbg+=feeling
glad ^jj++++=glad
to ^to+jcmp+++=to
know ^vbi+vprv+++=know
that ^tht+vcmp+++=that
some ^dti++++=some
one ^cd1++++=one
was ^vbd+bedz+vrb++=was
near ^in+pl+++=near
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
for ^in++++=for
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
hours ^nns++++=hours
of ^in++++=of
wood ^nn++++=wood
life ^nn++++=life
made ^vbd+++xvbn+=made
them ^pp3o+pp3+++=them
a ^rb++++=a
little ^rb"++++=little
homesick ^jj++++=homesick.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ran ^vbd+++xvbnx+=ran
and ^cc+phrs+++=and
scrambled ^vbd+++xvbn+=scrambled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
listened ^vbd+++xvbn+=listened
and ^cc+phrs+++=and
called ^vbd+++xvbn+=called;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
a ^at++++=a
long ^jj+atrb+++=long
way ^nn++++=way
up ^rp++++=up
the ^ati++++=the
mountain ^npl++++=mountain
did ^vbd+dod+aux++=did
they ^pp3a+pp3+++=they
find ^vb+vprv+++=find
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
resting ^vbg+++xvbg+=resting
in ^in++++=in
an ^at++++=an
old ^jj+atrb+++=old
hut ^nn++++=hut
left ^vwbn+++xvbn+=left
by ^in++++=by
the ^ati++++=the
lumbermen ^nn++++=lumbermen.
. ^zz++++=EXTRAWORD
The ^ati++++=The
remains ^nns++++=remains
of ^in++++=of
his ^pp$+pp3+++=his
dinner ^nn++++=dinner
were ^vbd+bed+aux++=were
spread ^vpsv++agls+xvbnx+=spread
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
lay ^vbd+++xvbnx+=lay
smoking ^jj+++xvbg+=smoking,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
reading ^nvbg+++xvbg+=reading
a ^at++++=a
newspaper ^nn+nom+++=newspaper,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
his ^pp$+pp3+++=his
dog ^nn++++=dog
dozed ^vbd+++xvbn+=dozed
at ^in++++=at
his ^pp$+pp3+++=his
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
close ^in+cmpx+++=close
to ^in"++++=to
a ^at++++=a
well ^rb++++=well-filled
- ^zz++++=EXTRAWORD
filled ^vbd+++xvbn+=EXTRAWORD
game ^nn++++=game-bag.
- ^zz++++=EXTRAWORD
bag ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
surprised ^vbd+++xvbn+=surprised
when ^wrb+who+++=when
two ^cd++++=two
dirty ^jj++++=dirty,
, ^zz++++=EXTRAWORD
wet ^jj++++=wet
little ^ap++++=little
boys ^nns++++=boys
suddenly ^rb++++=suddenly
appeared ^vbd+seem++xvbn+=appeared
before ^in++++=before
him, ^nn+++??+=him,--one
-- ^--+clp+++=EXTRAWORD
one ^cd1++++=EXTRAWORD
grinning ^jj+++xvbg+=grinning
cheerfully ^rb+cnj+++=cheerfully,
, ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
looking ^jj+++xvbg+=looking
very ^ql+amp+++=very
dismal ^jj++++=dismal
and ^cc+phrs+++=and
scared ^jj+++xvbn+=scared
as ^ql++++=as
the ^ati++++=the
dog ^nn++++=dog
growled ^vbd+++xvbn+=growled
and ^cc+phrs+++=and
glared ^vbd+++xvbn+=glared
at ^in++++=at
them ^pp3o+pp3+++=them
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
two ^cd++++=two
rabbits ^nns++++=rabbits.
. ^zz++++=EXTRAWORD
" ^zz++++="Hollo!"
hollo ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man
" ^zz++++="Hollo!"
hollo ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Tommy ^np++++=Tommy.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="Hunters,"
hunters ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Tommy ^np++++=Tommy.
. ^zz++++=EXTRAWORD
" ^zz++++="Had
had ^vb+hv+vrb++=EXTRAWORD
good ^jj+atrb+++=good
luck ^nn++++=luck?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
man ^nn++++=man
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="First-rate.
first ^od++++=EXTRAWORD
- ^zz++++=EXTRAWORD
rate ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Got ^j+++xvbn+=Got
a ^at++++=a
raccoon ^nn+++??+=raccoon
in ^in++++=in
our ^pp$+pp1+++=our
trap ^nn++++=trap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
want ^vb++++=want
you ^pp2+pp2+++=you
to ^to++++=to
come ^vbi++++=come
and ^cc+phrs+++=and
shoot ^vb++++=shoot
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
proudly ^rb++++=proudly.
. ^zz++++=EXTRAWORD
" ^zz++++="Sure?"
sure ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
interested ^jj++++=interested
as ^cc++++=as
well ^rb++++=well
as ^cs+sub+++=as
amused ^jj+++xvbn+=amused.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
so ^rb++++=so."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
he ^pp3a+pp3+++=he
like ^vb++++=like?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
described ^vbd+++xvbn+=described
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
much ^ap++++=much
disappointed ^jj+++xvbn+=disappointed
when ^wrb+who+++=when
the ^ati++++=the
man ^nn++++=man
lay ^vbd+++xvbn+=lay
down ^rb+phrv+++=down
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying,
, ^zz++++=EXTRAWORD
with ^in++++=with
another ^dt++++=another
laugh,-"it ^nn+++??+=laugh,-"It's
's ^$++++=EXTRAWORD
a ^at++++=a
woodchuck ^nn+++??+=woodchuck;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
good ^nn++++=good."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
the ^ati++++=the
skin ^nn++++=skin."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
shoot ^vb++++=shoot
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
him ^pp3o+pp3+++=him
die ^vb++++=die;
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
better ^jjr++++=better
for ^in++++=for
the ^ati++++=the
skin ^nn++++=skin,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
tired ^vpsv++agls+xvbnx+=tired
and ^cc++++=and
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
stop ^vbi++++=stop
for ^in++++=for
such ^abl++++=such
poor ^jj+atrb+++=poor
game ^nn++++=game.
. ^zz++++=EXTRAWORD
All ^abn++++=All
this ^dt+dem+++=this
time ^nn++++=time
Billy ^np++++=Billy
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
staring ^vbg+++xvbgx+=staring
hard ^jj++++=hard
at ^rb++++=at
the ^ati++++=the
sandwiches ^nns++++=sandwiches
and ^cc++++=and
bread ^nn++++=bread
and ^cc++++=and
cheese ^nn++++=cheese
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sniffing ^vbg+++xvbg+=sniffing
at ^in++++=at
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
dog ^nn++++=dog
sniffed ^vbd+++xvbn+=sniffed
at ^in++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Want
want ^vb++++=EXTRAWORD
some ^dti++++=some
grub ^nn++++=grub?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv++xvbg+=seeing
the ^ati++++=the
hungry ^jj+atrb+++=hungry
look ^nn++++=look.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
just ^rb+emph+++=just
do ^vb+do+vrb++=do!
! ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
left ^vbd+++xvbn+=left
our ^pp$+pp1+++=our
lunch ^nn++++=lunch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
only ^rb+down+++=only
had ^vb+hv+vrb++=had
two ^cd++++=two
little ^ap++++=little
trout ^nns++++=trout
and ^cc++++=and
some ^dti++++=some
old ^jj+atrb+++=old
berries ^nns++++=berries
since ^in++++=since
breakfast ^nn++++=breakfast,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Billy ^np++++=Billy,
, ^zz++++=EXTRAWORD
with ^in++++=with
tears ^nns++++=tears
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
and ^cc++++=and
a ^at++++=a
hand ^nn++++=hand
on ^in++++=on
his ^pp$+pp3+++=his
stomach ^nn++++=stomach.
. ^zz++++=EXTRAWORD
" ^zz++++="Eat
eat ^vb++++=EXTRAWORD
away ^rp+pl+++=away
then ^rn+tm+++=then;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
done ^vpsv++agls+xvbnx+=done,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
the ^ati++++=the
stuff ^nn++++=stuff."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
man ^nn++++=man
took ^vbd+++xvbn+=took
up ^rb+phrv+++=up
his ^pp$+pp3+++=his
paper ^nn++++=paper
as ^cs+sub+++=as
if ^cs+cnd+++=if
glad ^jj++++=glad
to ^to+jcmp+++=to
be ^vbi+vbi+aux++=be
let ^vpsv++agls+xvbnx+=let
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
lucky ^jj+pred+++=lucky
that ^tht+jcmp+++=that
the ^ati++++=the
dog ^nn++++=dog
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
fed ^vpsv++agls+xvbnx+=fed,
, ^zz++++=EXTRAWORD
for ^in++++=for
in ^in++++=in
ten ^cd++++=ten
minutes ^nns++++=minutes
nothing ^pn++++=nothing
was ^vbd+bedz+aux++=was
left ^vpsv++agls+xvbnx+=left
but ^cc++++=but
the ^ati++++=the
napkin ^nn++++=napkin;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
boys ^nns++++=boys
sat ^vbd+++xvbn+=sat
picking ^vbg+++xvbg+=picking
up ^rp++++=up
the ^ati++++=the
crumbs ^nns++++=crumbs,
, ^zz++++=EXTRAWORD
much ^ap++++=much
refreshed ^jj+++xvbn+=refreshed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
ready ^jj++++=ready
for ^in++++=for
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
" ^zz++++="Better
better ^jjr++++=EXTRAWORD
be ^vb+be+aux++=be
going ^vbg+++xvbgx+=going
home ^nr++++=home,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
lads ^nns++++=lads;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
pretty ^rb++++=pretty
cold ^jj++++=cold
on ^in++++=on
the ^ati++++=the
mountain ^nn++++=mountain
after ^in++++=after
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
a ^at++++=a
long ^jj+atrb+++=long
way ^nn++++=way
from ^in++++=from
town ^nn++++=town,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
peeped ^vprf+++xvbnx+=peeped
at ^in++++=at
them ^pp3o+pp3+++=them
over ^in++++=over
his ^pp$+pp3+++=his
paper ^nn++++=paper
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saw ^vbd+vprv++xvbn+=saw,
, ^zz++++=EXTRAWORD
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
the ^ati++++=the
dirt ^nn++++=dirt
and ^cc++++=and
rips ^nns+++??+=rips,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
farmer ^nn++++=farmer
boys ^nns++++=boys.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
live ^vb++++=live
in ^in++++=in
town ^nn++++=town;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
at ^in++++=at
Mullin ^np+++??+=Mullin's,
's, ^nn+++??+=EXTRAWORD
in ^in++++=in
the ^ati++++=the
valley ^nn++++=valley.
. ^zz++++=EXTRAWORD
No ^at++++=No
hurry ^np++++=hurry;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
know ^vb+vprv+++=know
the ^ati++++=the
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
want ^vb++++=want
to ^to+vcmp+++=to
have ^vbi++++=have
some ^dti++++=some
sport ^nn++++=sport
first ^rb++++=first.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
have ^vbi++++=have
done ^vwbn+++xvbn+=done
well ^jj+pred+++=well,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
enviously ^jj++++=enviously
from ^in++++=from
the ^ati++++=the
gun ^nn++++=gun
to ^in++++=to
the ^ati++++=the
game ^nn++++=game-bag,
- ^zz++++=EXTRAWORD
bag ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
which ^whp+rel+pied++=which
hung ^vbd+++xvbn+=hung
a ^at++++=a
rabbit ^nn++++=rabbit's
's ^$++++=EXTRAWORD
head ^nn++++=head
and ^cc++++=and
a ^at++++=a
squirrel ^nn++++=squirrel's
's ^$++++=EXTRAWORD
tail ^nn++++=tail.
. ^zz++++=EXTRAWORD
" ^zz++++="Pretty
pretty ^rb++++=EXTRAWORD
fair ^jj++++=fair;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
want ^vb++++=want
a ^at++++=a
shot ^nn+++xvbn+=shot
at ^rb++++=at
the ^ati++++=the
bear ^nn++++=bear.
. ^zz++++=EXTRAWORD
People ^nns++++=People
tell ^vb++++=tell
me ^pp1o+pp1+++=me
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
one ^cd1++++=one
up ^rp++++=up
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
after ^in++++=after
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
kills ^vbz++++=kills
the ^ati++++=the
sheep ^nn++++=sheep,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
might ^md+pos+++=might
hurt ^vb+++xvbn+=hurt
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
young ^jj+atrb+++=young
folks ^nns++++=folks
round ^in++++=round
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
loading ^nvbg+++xvbg+=loading
his ^pp$+pp3+++=his
gun ^nn++++=gun
with ^in++++=with
a ^at++++=a
very ^ql+amp+++=very
sober ^jj+atrb+++=sober
air ^nn++++=air;
; ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
get ^vbi++++=get
rid ^xvbn+++xvbn+=rid
of ^in++++=of
the ^ati++++=the
boys ^nns++++=boys
and ^cc++++=and
send ^vb++++=send
them ^pp3o+pp3+++=them
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Billy ^np++++=Billy
looked ^vbd+++xvbn+=looked
alarmed ^vbd+++xvbn+=alarmed;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Tommy ^np++++=Tommy's
's ^$++++=EXTRAWORD
brown ^jj+atrb+++=brown
face ^nn++++=face
beamed ^vbd+++xvbn+=beamed
with ^in++++=with
joy ^nn++++=joy
as ^ql++++=as
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
eagerly, ^nn+++??+=eagerly,-"I
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
hope ^nn++++=hope
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
get ^vb++++=get
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
rather ^rb++splt++=rather
shoot ^vb++++=shoot
a ^at++++=a
bear ^nn++++=bear
than ^in++++=than
any ^dti++++=any
other ^ap++++=other
animal ^nn++++=animal
but ^cc++++=but
a ^at++++=a
lion ^nn++++=lion.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
those ^dt+pdem+++=those
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bears ^nns++++=bears
are ^vb+ber+vrb++=are
scarce ^jj+pred+++=scarce.
. ^zz++++=EXTRAWORD
Mullin ^np+++??+=Mullin
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
heard ^vbd+vprv++xvbn+=heard
of ^in++++=of
one ^pn++++=one
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time;
; ^zz++++=EXTRAWORD
so ^ql++++=so
this ^dt+pdem+++=this
must ^md+nec+++=must
be ^vb+be+vrb++=be
a ^at++++=a
young ^jj+atrb+++=young
