We ^pp1a+pp1+++=We
knows ^vbz+vprv+++=knows
how ^wrb+who+whcl++=how,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
run ^vb+++xvbn+=run.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
what ^wdt+who+++=what
would ^md+prd+++=would
he ^pp3a+pp3+++=he
be ^vb+be+vrb++=be
there ^rn+pl+++=there
for ^in++++=for
and ^cc++++=and
not ^xnot++not++=not
pulling ^vbg+nom++xvbg+=pulling
a ^at++++=a
plow ^nn+++??+=plow?
? ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
stables ^nns++++=stables
they ^pp3a+pp3+++=they
come ^vb++++=come
and ^cc++++=and
the ^ati++++=the
boys ^nns++++=boys
are ^vb+ber+vrb++=are
on ^in++++=on
their ^pp$+pp3+++=their
backs ^nns++++=backs
and ^cc++++=and
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
lovely ^jj++++=lovely
to ^to++++=to
be ^vbi++vrb++=be
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
hunch ^nn++++=hunch
down ^rp++++=down
on ^in++++=on
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
fence ^nn++++=fence
and ^cc++++=and
itch ^nn++++=itch
inside ^jjb++++=inside
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Over ^in++++=Over
in ^in++++=in
the ^ati++++=the
sheds ^nns++++=sheds
the ^ati++++=the
niggers ^nns+nom+++=niggers
giggle ^nn++++=giggle
and ^cc++++=and
sing ^vb++++=sing.
. ^zz++++=EXTRAWORD
Bacon ^np++++=Bacon
is ^vbz+bez+aux++=is
being ^vbg+beg++xvbg+=being
fried ^jj++++=fried
and ^cc++++=and
coffee ^nn++++=coffee
made ^vbd+++xvbn+=made.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
smells ^nns++++=smells
lovely ^jj++++=lovely.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
smells ^nns++++=smells
better ^jjr++++=better
than ^in++++=than
coffee ^nn++++=coffee
and ^cc++++=and
manure ^nn++++=manure
and ^cc++++=and
horses ^nns++++=horses
and ^cc++++=and
niggers ^nns+nom+++=niggers
and ^cc++++=and
bacon ^nn++++=bacon
frying ^nn++++=frying
and ^cc++++=and
pipes ^nns++++=pipes
being ^xvbg+++xvbg+=being
smoked ^vbd+++xvbn+=smoked
out ^rp+pl+++=out
of ^in++++=of
doors ^nns++++=doors
on ^in++++=on
a ^at++++=a
morning ^nn++++=morning
like ^in++++=like
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
just ^rb+emph+++=just
gets ^vbz++++=gets
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
it ^pp3+it+++=it
does ^vbz+doz+vrb++=does.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
about ^in++++=about
Saratoga ^np+++??+=Saratoga.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
six ^cd++++=six
days ^nns++++=days
and ^cc++++=and
not ^xnot++not++=not
a ^at++++=a
soul ^nn++++=soul
from ^in++++=from
home ^nr++++=home
seen ^vbd+vprv++xvbn+=seen
us ^pp1o+pp1+++=us
and ^cc++++=and
everything ^pn++++=everything
came ^vbd+++xvbn+=came
off ^in+pl+++=off
just ^rb+emph+++=just
as ^ql++++=as
we ^pp1a+pp1+++=we
wanted ^vbd+++xvbn+=wanted
it ^pp3+it+++=it
to ^in+strn+++=to,
, ^zz++++=EXTRAWORD
fine ^jj+atrb+++=fine
weather ^nn++++=weather
and ^cc++++=and
horses ^nns++++=horses
and ^cc++++=and
races ^nns++++=races
and ^cc++++=and
all ^rb++++=all.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
beat ^vbd+++xvbn+=beat
our ^pp$+pp1+++=our
way ^nn++++=way
home ^nr++++=home
and ^cc++++=and
Bildad ^np+++??+=Bildad
gave ^vbd+++xvbn+=gave
us ^pp1o+pp1+++=us
a ^at++++=a
basket ^nn++++=basket
with ^in++++=with
fried ^jj+atrb+++=fried
chicken ^nn++++=chicken
and ^cc++++=and
bread ^nn++++=bread
and ^cc++++=and
other ^ap++++=other
eatables ^nns++++=eatables
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
eighteen ^cd++++=eighteen
dollars ^nns++++=dollars
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
got ^vbd+++xvbn+=got
back ^rb+phrv+++=back
to ^in++++=to
Beckersville ^np+++??+=Beckersville.
. ^zz++++=EXTRAWORD
Mother ^npt++++=Mother
jawed ^vbd+++xvbn+=jawed
and ^cc+phrs+++=and
cried ^vbd+++xvbn+=cried
but ^cc++++=but
Pop ^nn++++=Pop
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
much ^rb++++=much.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub+tht0+xvbnx+=told
everything ^pn++++=everything
we ^pp1a+pp1+++=we
done ^vbd+++xvbn+=done
except ^in++++=except
one ^cd1++++=one
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
and ^cc++++=and
saw ^vbd+vprv+tht0+xvbn+=saw
that ^tht+vcmp+++=that
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
writing ^vbg+++xvbgx+=writing
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
got ^vbd+++xvbn+=got
me ^pp1o+pp1+++=me
upset ^vbd+++xvbn+=upset.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
about ^in++++=about
it ^pp3+it+++=it
at ^in++++=at
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
At ^in++++=At
Saratoga ^np+++??+=Saratoga
we ^pp1a+pp1+++=we
laid ^vbd+++xvbn+=laid
up ^rp++++=up
nights ^nns++++=nights
in ^in++++=in
the ^ati++++=the
hay ^nn++++=hay
in ^in++++=in
the ^ati++++=the
shed ^jj+++xvbn+=shed
Bildad ^np+++??+=Bildad
had ^vbd+hvd+aux++=had
showed ^vprf+++xvbnx+=showed
us ^pp1o+pp1+++=us
and ^cc++++=and
ate ^vpsv++agls+xvbn+=ate
with ^in++++=with
the ^ati++++=the
niggers ^nns+nom+++=niggers
early ^jj++++=early
and ^cc++++=and
at ^in++++=at
night ^nn++++=night
when ^wrb+who+++=when
the ^ati++++=the
race ^nn++++=race
people ^nns++++=people
had ^vb+hv+aux++=had
all ^abn++++=all
gone ^vprf+++xvbn+=gone
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
from ^in++++=from
home ^nr++++=home
stayed ^vbd+++xvbn+=stayed
mostly ^rb++++=mostly
in ^in++++=in
the ^ati++++=the
grandstand ^nn++++=grandstand
and ^cc++++=and
betting ^nvbg+++xvbg+=betting
field ^nn++++=field,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come
out ^rp+pl+++=out
around ^in++++=around
the ^ati++++=the
places ^nns++++=places
where ^wrb+who+++=where
the ^ati++++=the
horses ^nns++++=horses
are ^vb+ber+aux++=are
kept ^vpsv++agls+xvbnx+=kept
except ^in++++=except
to ^in++++=to
the ^ati++++=the
paddocks ^nns+++??+=paddocks
just ^rb+emph+++=just
before ^cs+sub+++=before
a ^at++++=a
race ^nn++++=race
when ^wrb+who+++=when
the ^ati++++=the
horses ^nns++++=horses
are ^vb+ber+aux++=are
saddled ^vpsv++agls+xvbnx+=saddled.
. ^zz++++=EXTRAWORD
At ^in++++=At
Saratoga ^np+++??+=Saratoga
they ^pp3a+pp3+++=they
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
paddocks ^nns+++??+=paddocks
under ^in++++=under
an ^at++++=an
open ^nn++++=open
shed ^vbd+++xvbn+=shed
as ^ql++++=as
at ^rb++++=at
Lexington ^np+++??+=Lexington
and ^cc++++=and
Churchill ^np++++=Churchill
Downs ^nns++++=Downs
and ^cc++++=and
other ^ap++++=other
tracks ^nns++++=tracks
down ^rp++++=down
in ^in++++=in
our ^pp$+pp1+++=our
country ^nn++++=country,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
saddle ^nn++++=saddle
the ^ati++++=the
horses ^nns++++=horses
right ^nn++++=right
out ^rp+pl+++=out
in ^in++++=in
an ^at++++=an
open ^jj+atrb+++=open
place ^nn++++=place
under ^in++++=under
trees ^nns++++=trees
on ^in++++=on
a ^at++++=a
lawn ^nn++++=lawn
as ^ql++++=as
smooth ^vb++++=smooth
and ^cc++++=and
nice ^jj++++=nice
as ^ql++++=as
Banker ^np+++??+=Banker
Bohon ^np++++=Bohon's
's ^$++++=EXTRAWORD
front ^jjb+atrb+++=front
yard ^nn++++=yard
here ^rn+pl+++=here
in ^in++++=in
Beckersville ^np+++??+=Beckersville.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
lovely ^jj++++=lovely.
. ^zz++++=EXTRAWORD
The ^ati++++=The
horses ^nns++++=horses
are ^vb+ber+vrb++=are
sweaty ^jj+pred+++=sweaty
and ^cc+phrs+++=and
nervous ^jj++++=nervous
and ^cc++++=and
shine ^vb++++=shine
and ^cc++++=and
the ^ati++++=the
men ^nns++++=men
come ^vb++++=come
out ^rp+pl+++=out
and ^cc++++=and
smoke ^nn++++=smoke
cigars ^nns++++=cigars
and ^cc++++=and
look ^vb++++=look
at ^rb++++=at
them ^pp3o+pp3+++=them
and ^cc++++=and
the ^ati++++=the
trainers ^nns+nom+++=trainers
are ^vb+ber+vrb++=are
there ^rn+pl+++=there
and ^cc++++=and
the ^ati++++=the
owners ^nns++++=owners,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
your ^pp$+pp2+++=your
heart ^nn++++=heart
thumps ^nns+++??+=thumps
so ^ql++++=so
you ^pp2+pp2+++=you
can ^md+pos+++=can
hardly ^rb+down+splt++=hardly
breathe ^vb++++=breathe.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
bugle ^nn+++??+=bugle
blows ^nns++++=blows
for ^in++++=for
post ^nn++++=post
and ^cc++++=and
the ^ati++++=the
boys ^nns++++=boys
that ^tht+rel+subj++=that
ride ^vb++++=ride
come ^vprf+++xvbn+=come
running ^jj+++xvbg+=running
out ^rp+pl+++=out
with ^in++++=with
their ^pp$+pp3+++=their
silk ^nn++++=silk
clothes ^nns++++=clothes
on ^in++++=on
and ^cc++++=and
you ^pp2+pp2+++=you
run ^vbd+++xvbn+=run
to ^to++++=to
get ^vbi++++=get
a ^at++++=a
place ^nn++++=place
by ^in++++=by
the ^ati++++=the
fence ^nn++++=fence
with ^in++++=with
the ^ati++++=the
niggers ^nns+nom+++=niggers.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
always ^rb++++=always
am ^vb+bem+aux++=am
wanting ^vbg+++xvbgx+=wanting
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
trainer ^nn++++=trainer
or ^cc++++=or
owner ^nn++++=owner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
risk ^nn++++=risk
of ^in++++=of
being ^nn+nn+aux++=being
seen ^vbd+vprv++xvbn+=seen
and ^cc+phrs+++=and
caught ^vbd+++xvbn+=caught
and ^cc+phrs+++=and
sent ^vbd+++xvbn+=sent
home ^nr++++=home
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
paddocks ^nns+++??+=paddocks
before ^in++++=before
every ^at++++=every
race ^nn++++=race.
. ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
boys ^nns++++=boys
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
but ^cc++++=but
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
got ^vbd+++xvbn+=got
to ^to+vcmp+++=to
Saratoga ^vb+++??+=Saratoga
on ^in++++=on
a ^at++++=a
Friday ^nr++++=Friday
and ^cc++++=and
on ^in++++=on
Wednesday ^nr++++=Wednesday
the ^ati++++=the
next ^ap++++=next
week ^nn++++=week
the ^ati++++=the
big ^jj+atrb+++=big
Mullford ^np+++??+=Mullford
Handicap ^nn++++=Handicap
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
run ^vpsv++agls+xvbnx+=run.
. ^zz++++=EXTRAWORD
Middlestride ^np+++??+=Middlestride
was ^vbd+bedz+vrb++=was
in ^in++++=in
it ^pp3+it+++=it
and ^cc++++=and
Sunstreak ^np+++??+=Sunstreak.
. ^zz++++=EXTRAWORD
The ^ati++++=The
weather ^nn++++=weather
was ^vbd+bedz+vrb++=was
fine ^jj+pred+++=fine
and ^cc++++=and
the ^ati++++=the
track ^nn++++=track
fast ^rb++++=fast.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
sleep ^vb++++=sleep
the ^ati++++=the
night ^nn++++=night
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
both ^abx++++=both
these ^dt+dem+++=these
horses ^nns++++=horses
are ^vb+ber+vrb++=are
the ^ati++++=the
kind ^nn++++=kind
it ^pp3+it+++=it
makes ^vbz++++=makes
my ^pp$+pp1+++=my
throat ^nn++++=throat
hurt ^vbd+++xvbn+=hurt
to ^to++++=to
see ^vbi+vprv+++=see.
. ^zz++++=EXTRAWORD
Middlestride ^np+++??+=Middlestride
is ^vbz+bez+vrb++=is
long ^rb++++=long
and ^cc++++=and
looks ^vbz++++=looks
awkward ^jj++++=awkward
and ^cc++++=and
is ^vbz+bez+vrb++=is
a ^at++++=a
gelding ^nn++++=gelding.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
belongs ^vbz++++=belongs
to ^in++++=to
Joe ^np++++=Joe
Thompson ^np++++=Thompson,
, ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
owner ^nn++++=owner
from ^in++++=from
home ^nr++++=home
who ^whp+rel+subj++=who
only ^rb+down+++=only
has ^vbz+hvz+vrb++=has
a ^at++++=a
half ^nn++++=half
dozen ^cd++++=dozen
horses ^nns++++=horses.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Mullford ^np+++??+=Mullford
Handicap ^nn++++=Handicap
is ^vbz+bez+vrb++=is
for ^in++++=for
a ^at++++=a
mile ^nn++++=mile
and ^cc++++=and
Middlestride ^np+++??+=Middlestride
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
untrack ^nn+++??+=untrack
fast ^rb++++=fast.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
goes ^vbz++++=goes
away ^rp+pl+++=away
slow ^jj++++=slow
and ^cc++++=and
is ^vbz+bez+vrb++=is
always ^rb++++=always
way ^nn++++=way
back ^jjb++++=back
at ^in++++=at
the ^ati++++=the
half ^nn++++=half,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
begins ^vbz++++=begins
to ^to++++=to
run ^vbi++++=run
and ^cc+cls+++=and
if ^cs+cnd+++=if
the ^ati++++=the
race ^nn++++=race
is ^vbz+bez+vrb++=is
a ^at++++=a
mile ^nn++++=mile
and ^cc++++=and
a ^at++++=a
quarter ^nn++++=quarter
he ^pp3a+pp3+++=he'll
'll ^md+prd+++0=EXTRAWORD
just ^rb+emph+splt++=just
eat ^vb++++=eat
up ^rp++++=up
everything ^pn++++=everything
and ^cc++++=and
get ^vb++++=get
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Sunstreak ^np+++??+=Sunstreak
is ^vbz+bez+vrb++=is
different ^jj+pred+++=different.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
a ^at++++=a
stallion ^nn++++=stallion
and ^cc++++=and
nervous ^jj++++=nervous
and ^cc++++=and
belongs ^vbz++++=belongs
on ^in++++=on
the ^ati++++=the
biggest ^jjt+atrb+++=biggest
farm ^nn++++=farm
we ^pp1a+pp1+++=we've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
in ^rb+phrv+++=in
our ^pp$+pp1+++=our
country ^nn++++=country,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Van ^&fw++++=Van
Riddle ^nn++++=Riddle
place ^nn++++=place
that ^tht+rel+subj++=that
belongs ^vbz++++=belongs
to ^in++++=to
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Van ^np++++=Van
Riddle ^nn++++=Riddle
of ^in++++=of
New ^jj+atrb+++=New
York ^np++++=York.
. ^zz++++=EXTRAWORD
Sunstreak ^np+++??+=Sunstreak
is ^vbz+bez+vrb++=is
like ^in++++=like
a ^at++++=a
girl ^nn++++=girl
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
about ^in++++=about
sometimes ^rb++++=sometimes
but ^cc+phrs+++=but
never ^rb++++=never
see ^vb+vprv+++=see.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
hard ^jj+pred+++=hard
all ^abn++++=all
over ^in++++=over
and ^cc++++=and
lovely ^jj++++=lovely
too ^rb++++=too.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
you ^pp2+pp2+++=you
look ^vb++++=look
at ^rb++++=at
his ^pp$+pp3+++=his
head ^jjb++++=head
you ^pp2+pp2+++=you
want ^vb++++=want
to ^to+vcmp+++=to
kiss ^vbi++++=kiss
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+aux++=is
trained ^vpsv++by+xvbnx+=trained
by ^in++++=by
Jerry ^np++++=Jerry
Tillford ^np+++??+=Tillford
who ^whp+rel+subj++=who
knows ^vbz+vprv+++=knows
me ^pp1o+pp1+++=me
and ^cc++++=and
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
good ^jj++++=good
to ^to+jcmp+++=to
me ^pp1o+pp1+++=me
lots ^nns++++=lots
of ^in++++=of
times ^nns++++=times,
, ^zz++++=EXTRAWORD
lets ^vbz++++=lets
me ^pp1o+pp1+++=me
walk ^vb++++=walk
into ^in+ppvb+++=into
a ^at++++=a
horse ^nn++++=horse's
's ^$++++=EXTRAWORD
stall ^nn++++=stall
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
him ^pp3o+pp3+++=him
close ^jj++++=close
and ^cc++++=and
other ^ap++++=other
things ^nns++++=things.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
anything ^pn++++=anything
as ^ql++++=as
sweet ^jj++++=sweet
as ^ql++++=as
that ^cs+sub+++=that
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stands ^vbz++++=stands
at ^rb++++=at
the ^ati++++=the
post ^nn++++=post
quiet ^nn++++=quiet
and ^cc++++=and
not ^xnot++not++=not
letting ^vbg+++xvbg+=letting
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
just ^rb+emph+splt++=just
burning ^vbg+++xvbgx+=burning
up ^rp++++=up
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
when ^wrb+who+++=when
the ^ati++++=the
barrier ^nn++++=barrier
goes ^vbz++++=goes
up ^rp++++=up
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
off ^in+pl+++=off
like ^in++++=like
his ^pp$+pp3+++=his
name ^nn++++=name,
, ^zz++++=EXTRAWORD
Sunstreak ^np+++??+=Sunstreak.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
makes ^vbz++++=makes
you ^pp2+pp2+++=you
ache ^nn++++=ache
to ^to++++=to
see ^vbi+vprv+++=see
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
hurts ^vbz++++=hurts
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
just ^rb+emph+++=just
lays ^vbz++++=lays
down ^rb+phrv+++=down
and ^cc++++=and
runs ^vbz++++=runs
like ^in++++=like
a ^at++++=a
bird ^nn++++=bird
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
anything ^pn++++=anything
I ^pp1a+pp1+++=I
ever ^rb++++=ever
see ^vb+vprv+++=see
run ^vb+++xvbn+=run
like ^in++++=like
him ^pp3o+pp3+++=him
except ^in++++=except
Middlestride ^np+++??+=Middlestride
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
gets ^vbz++++=gets
untracked ^jj+++xvbn+=untracked
and ^cc++++=and
stretches ^vbz++++=stretches
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Gee ^np++++=Gee!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ached ^vbd+++xvbnx+=ached
to ^to++++=to
see ^vbi+vprv+++=see
that ^tht+vcmp+++=that
race ^nn++++=race
and ^cc++++=and
those ^dt+dem+++=those
two ^cd++++=two
horses ^nns++++=horses
run ^vbd+++xvbn+=run,
, ^zz++++=EXTRAWORD
ached ^j+++xvbn+=ached
and ^cc+phrs+++=and
dreaded ^jj+++xvbn+=dreaded
it ^pp3+it+++=it
too ^rb++++=too.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
either ^dtx++++=either
of ^in++++=of
our ^pp$+pp1+++=our
horses ^nns++++=horses
beaten ^vbd+++xvbn+=beaten.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vb+hv+aux++=had
never ^rb++splt++=never
sent ^vprf+++xvbnx+=sent
a ^at++++=a
pair ^nn++++=pair
like ^in++++=like
that ^dt+dem+++=that
to ^in++++=to
the ^ati++++=the
races ^nns++++=races
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
men ^nns++++=men
in ^in++++=in
Beckersville ^np+++??+=Beckersville
said ^vbd+vpub++xvbn+=said
so ^ql++++=so
and ^cc++++=and
the ^ati++++=the
niggers ^nns+nom+++=niggers
said ^vbd+vpub++xvbn+=said
so ^ql++++=so.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
fact ^nn++++=fact.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
race ^nn++++=race
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
over ^rb+phrv+++=over
to ^in+ppvb+++=to
the ^ati++++=the
paddocks ^nns+++??+=paddocks
to ^to++++=to
see ^vbi+vprv+++=see.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
a ^at++++=a
last ^rb++++=last
look ^vb++++=look
at ^rb++++=at
Middlestride ^np+++??+=Middlestride,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
such ^abl++++=such
a ^at++++=a
much ^ap++++=much
standing ^jj+++xvbg+=standing
in ^in++++=in
a ^at++++=a
paddock ^nn++++=paddock
that ^tht+rel+++=that
way ^nn++++=way,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^to++++=to
see ^vbi+vprv+++=see
Sunstreak ^np+++??+=Sunstreak.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
day ^nn++++=day.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
when ^wrb+who+whcl++=when
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
forgot ^vbd+vprv++xvbnx+=forgot
all ^abn++++=all
about ^in++++=about
being ^nn+nn+aux++=being
seen ^vbd+vprv++xvbn+=seen
myself ^ppl+pp1+++=myself
and ^cc++++=and
walked ^vbd+++xvbn+=walked
right ^jj++++=right
up ^rp++++=up.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
men ^nns++++=men
from ^in++++=from
Beckersville ^np+++??+=Beckersville
were ^vbd+bed+vrb++=were
there ^rn+pl+++=there
and ^cc++++=and
no ^at++++=no
one ^cd1++++=one
noticed ^vbd+vprv++xvbn+=noticed
me ^pp1o+pp1+++=me
except ^in++++=except
Jerry ^np++++=Jerry
Tillford ^np+++??+=Tillford.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
me ^pp1o+pp1+++=me
and ^cc++++=and
something ^pn++++=something
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
about ^in++++=about
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
looking ^vbg+++xvbg+=looking
at ^rb++++=at
that ^dt+dem+++=that
horse ^nn++++=horse
and ^cc++++=and
aching ^jj+++xvbg+=aching.
. ^zz++++=EXTRAWORD
In ^in++++=In
some ^dti++++=some
way ^nn++++=way,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
how ^wrb+who+++=how,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
just ^rb+emph+++=just
how ^wrb+who+++=how
Sunstreak ^np+++??+=Sunstreak
felt ^vbd+vprv++xvbn+=felt
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
quiet ^nn++++=quiet
and ^cc++++=and
letting ^nvbg+++xvbg+=letting
the ^ati++++=the
niggers ^nns+nom+++=niggers
