As ^ql++++=As
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
small ^jj+atrb+++=small
headland ^nn++++=headland;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
it ^pp3+it+++=it
touches ^nns++++=touches
that ^tht+rel+++=that,
, ^zz++++=EXTRAWORD
all ^abn++++=all
will ^md+prd+++=will
be ^vb+be+vrb++=be
right ^jj+pred+++=right.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
will ^md+prd+++=will
all ^rb++splt++=all
depend ^vb++++=depend
on ^in++++=on
that ^dt+dem+++=that
large ^jj+atrb+++=large
block ^nn++++=block
of ^in++++=of
ice ^nn++++=ice.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
that ^dt+pdem+++=that
gets ^vbz++++=gets
fixed ^vbd+++xvbn+=fixed
in ^in++++=in
the ^ati++++=the
passage ^nn+nom+++=passage
by ^in++++=by
the ^ati++++=the
headland ^nn++++=headland,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
all ^rb++++=all
is ^vbz+bez+vrb++=is
up ^rp++++=up,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
ferry ^nn++++=ferry
will ^md+prd+++=will
get ^vb++++=get
squeezed ^vbd+++xvbn+=squeezed
in ^in++++=in
the ^ati++++=the
narrow ^jj+atrb+++=narrow
passage ^nn+nom+++=passage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
movement ^nn+nom+++=movement
will ^md+prd+++=will
be ^vb+be+aux++=be
stopped ^vpsv++agls+xvbnx+=stopped."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
enough ^dt++++=enough!
! ^zz++++=EXTRAWORD
Hold ^nn++++=Hold
your ^pp$+pp2+++=your
tongue ^nn++++=tongue!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
peasant ^nn+nom+++=peasant
closed ^vbd+++xvbn+=closed
his ^pp$+pp3+++=his
lips ^nns++++=lips
with ^in++++=with
a ^at++++=a
snap ^nn++++=snap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent.
. ^zz++++=EXTRAWORD
" ^zz++++="Devil
devil ^nn++++=EXTRAWORD
take ^vb++++=take
it ^pp3+it+++=it
all ^rb++++=all!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
judge ^nn++++=judge
indignantly ^rb++++=indignantly.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
told ^vbd+vpub+tht0+xvbnx+=told
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
idiot ^nn++++=idiot,
, ^zz++++=EXTRAWORD
to ^to++++=to
send ^vbi++++=send
two ^cd++++=two
boats ^nns++++=boats
over ^in++++=over
to ^in++++=to
this ^dt+dem+++=this
side ^nn++++=side,
, ^zz++++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
I ^pp1a+pp1+++=I?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
honour ^nn++++=honour,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
did ^vbd+dod+vrb++=did,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
peasant ^nn+nom+++=peasant,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
air ^nn++++=air
of ^in++++=of
having ^nn+nn+aux++=having
deserved ^vbd+++xvbn+=deserved
blame ^vb++++=blame.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
why ^wrb+who+whq++=why
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
not ^xnot++not++=not
do ^vb+do+vrb++=do
so ^ql++++=so?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=hadn't
n't ^xnot++not++0=EXTRAWORD
time ^nn++++=time,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
it ^pp3+it+++=it
went ^vbd+++xvbn+=went
off ^in+pl+++=off
all ^abn++++=all
of ^in++++=of
a ^at++++=a
sudden ^nn++++=sudden."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
blockhead ^nn+++??+=blockhead!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
judge ^nn++++=judge;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
turning ^nvbg+++xvbg+=turning
to ^in++++=to
Mamaieff ^np+++??+=Mamaieff,
, ^zz++++=EXTRAWORD
" ^zz++++="These
these ^dt+dem+++=EXTRAWORD
stupid ^jj+atrb+++=stupid
asses ^nns+++??+=asses
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
even ^rb++++=even
understand ^vb+vprv+++=understand
ordinary ^jj+atrb+++=ordinary
language ^nn+nom+++=language!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
true ^jj++++=true;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
then ^rn+tm+++=then
they ^pp3a+pp3+++=they're
're ^vb+ber+vrb++0=EXTRAWORD
nothing ^pn++++=nothing
but ^cc++++=but
peasants ^nns+nom+++=peasants,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
sneered ^vbd+++xvbn+=sneered
Manaieff ^np+++??+=Manaieff,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
ingratiating ^jj+atrb+++=ingratiating
smirk ^nn++++=smirk.
. ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
a ^at++++=a
silly ^jj+atrb+++=silly
race ^nn++++=race
a ^at++++=a
dull ^jj+atrb+++=dull
set ^nn+++xvbn+=set
of ^in++++=of
wooden ^jj+atrb+++=wooden
blockheads ^nns+++??+=blockheads;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
let ^vb+++xvbn+=let
us ^pp1o+pp1+++=us
hope ^vb++++=hope
that ^tht+vcmp+++=that
this ^dt+dem+++=this
renewed ^jj+atrb++xvbn+=renewed
energy ^nn++++=energy
of ^in++++=of
the ^ati++++=the
Zemstvo ^np+++??+=Zemstvo,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
increase ^nn++++=increase
of ^in++++=of
schools ^nns++++=schools,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
enlightenment ^nn+nom+++=enlightenment,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
education ^nn+nom+++=education"
" ^zz++++=EXTRAWORD
" ^zz++++="Schools!
schools ^nns++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
indeed ^rb++++=indeed!
! ^zz++++=EXTRAWORD
Reading ^vbg+++xvbg+=Reading
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
magic ^jj+atrb+++=magic
lanterns ^nns++++=lanterns!
! ^zz++++=EXTRAWORD
A ^at++++=A
fine ^jj+atrb+++=fine
story ^nn++++=story!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
it ^pp3+it+++=it
all ^abn++++=all
means ^nns++++=means.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
no ^at++++=no
enemy ^nn++++=enemy
to ^in++++=to
education ^nn+nom+++=education,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
yourself ^ppl+pp2+++=yourself.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
by ^in++++=by
experience ^nn+nom+++=experience
that ^tht+rel+obj++=that
a ^at++++=a
good ^jj++++=good
whipping ^xvbg+++xvbg+=whipping
educates ^nns+nom+++=educates
quicker ^jjr++++=quicker
and ^cc+phrs+++=and
better ^jjr++++=better
than ^cs+sub+++=than
does ^vbz+doz+vrb++=does
anything ^pn++++=anything
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
Birch ^np+++??+=Birch
rods ^nns++++=rods
cost ^nn++++=cost
the ^ati++++=the
peasant ^nn+nom+++=peasant
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
whereas ^cs+sub+++=whereas
education ^nn+nom+++=education
strips ^nns++++=strips
him ^pp3o+pp3+++=him
bare ^jj++++=bare
to ^in++++=to
the ^ati++++=the
skin ^nn++++=skin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
causes ^nns++++=causes
him ^pp3o+pp3+++=him
more ^ql++++=more
suffering ^jj+++xvbg+=suffering
than ^in++++=than
can ^md+pos+++=can
any ^dti++++=any
rod ^nn++++=rod.
. ^zz++++=EXTRAWORD
Up ^in+cmpx+++=Up
to ^in"++++=to
the ^ati++++=the
present ^jj+atrb+++=present
time ^nn++++=time
education ^nn+nom+++=education
has ^vbz+hvz+aux++=has
brought ^vprf+++xvbnx+=brought
nothing ^pn++++=nothing
but ^cc++++=but
ruin ^nn++++=ruin
to ^in++++=to
the ^ati++++=the
peasant ^nn+nom+++=peasant.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
opinion ^nn++++=opinion.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=don't,
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
object ^nn++++=object
to ^in++++=to
their ^pp$+pp3+++=their
being ^xvbg+++xvbg+=being
taught ^vbd+vsua++xvbn+=taught;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
only ^rb+down+++=only
say ^vb+vpub+++=say
wait ^nn++++=wait
a ^rb++++=a
little ^rb"++++=little."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
the ^ati++++=the
merchant ^nn+nom+++=merchant,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
tone ^nn++++=tone
of ^in++++=of
voice ^nn++++=voice
that ^tht+rel+subj++=that
denoted ^vbn+vsua++xvbn+=denoted
thorough ^jj+atrb+++=thorough
agreement ^nn+nom+++=agreement.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
would ^md+prd+++=would
really ^rb+emph+++=really
be ^vb+be+vrb++=be
better ^jjr+pred+++=better
to ^to+jcmp+++=to
wait ^vbi++++=wait
a ^rb++++=a
little ^rb"++++=little;
; ^zz++++=EXTRAWORD
times ^nns++++=times
are ^vb+ber+vrb++=are
hard ^jj+pred+++=hard
for ^in++++=for
the ^ati++++=the
peasants ^nns+nom+++=peasants
just ^rb+emph+++=just
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
Failing ^vbg+nom++xvbg+=Failing
harvests ^nns+++??+=harvests,
, ^zz++++=EXTRAWORD
sickness ^nns+nom+++=sickness
and ^cc++++=and
disease ^nn++++=disease,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
unfortunate ^jj+atrb+++=unfortunate
weakness ^nns+nom+++=weakness
for ^in++++=for
strong ^jj+atrb+++=strong
drinks ^nns++++=drinks,
, ^zz++++=EXTRAWORD
all ^abn++++=all
these ^dt+dem+++=these
things ^nns++++=things
undermine ^vb++++=undermine
their ^pp$+pp3+++=their
prosperity ^nn+nom+++=prosperity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
pile ^nn++++=pile
schools ^nns++++=schools
and ^cc++++=and
reading ^nvbg+++xvbg+=reading-rooms!
- ^zz++++=EXTRAWORD
rooms ^nns++++=EXTRAWORD
! ^zz++++=EXTRAWORD
What ^wdt+who+++=What's
's ^vbz+bez+vrb++0=EXTRAWORD
to ^to++++=to
be ^vbi+vbi+aux++=be
done ^vpsv++agls+xvbnx+=done
for ^in++++=for
the ^ati++++=the
peasant ^nn+nom+++=peasant
under ^in++++=under
such ^abl++++=such
circumstances ^nns+nom+++=circumstances?
? ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing
to ^to++++=to
be ^vbi+vbi+aux++=be
done ^vpsv++agls+xvbnx+=done
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
believe ^vb+vprv+++=believe
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes;
yes ^uh++++=EXTRAWORD
; ^zz++++=EXTRAWORD
nobody ^pn++++=nobody
knows ^vbz+vprv+++=knows
that ^tht+vcmp+++=that
better ^jjr++++=better
than ^cs+sub+++=than
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do,
, ^zz++++=EXTRAWORD
Nitrita ^np+++??+=Nitrita
Pavlovitch ^np+++??+=Pavlovitch,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
remarked ^vprf+++xvbn+=remarked
Isaiah ^np++++=Isaiah.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
tone ^nn++++=tone
was ^vbd+bedz+vrb++=was
firm ^jj+pred+++=firm
but ^cc++++=but
scrupulously ^rb++++=scrupulously
polite ^jj++++=polite,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
sighed ^vbd+++xvbnx+=sighed
devoutly ^jj++++=devoutly
as ^ql++++=as
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
think ^vb+vprv+++=think
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
indeed ^rb++++=indeed!
! ^zz++++=EXTRAWORD
Have ^vb+hv+vrb++=Haven't
n't ^xnot++not++0=EXTRAWORD
I ^pp1a+pp1+++=I
been ^vb+vbd+vrb+xvbnx+=been
seventeen ^cd++++=seventeen
years ^nns++++=years
among ^in++++=among
them ^pp3o+pp3+++=them?
? ^zz++++=EXTRAWORD
As ^in++++=As
for ^in"++++=for
education ^nn+nom+++=education,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
opinion ^nn++++=opinion
is ^vbz+bez+vrb++=is
this ^dt+pdem+++=this:
: ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
education ^nn+nom+++=education
is ^vbz+bez+aux++=is
given ^vpsv++agls+xvbnx+=given
at ^rb++++=at
the ^ati++++=the
proper ^jj+atrb+++=proper
time ^nn++++=time
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
right ^jj++++=right,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
it ^pp3+it+++=it
may ^md+pos+++=may
benefit ^vb++++=benefit
people ^nns++++=people.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
if ^cs+cnd+++=if
excuse ^nn++++=excuse
the ^ati++++=the
expression ^nn++++=expression
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
an ^at++++=an
empty ^jj+atrb+++=empty
belly ^nn++++=belly,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
learn ^vbi+vprv+++=learn
anything ^pn++++=anything
except ^in+strn+++=except,
, ^zz++++=EXTRAWORD
maybe ^rb+cnj+++=maybe,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
to ^to++++=to
rob ^vbi++++=rob
and ^cc+phrs+++=and
steal ^vb++++=steal."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
good ^jj++++=good
at ^rb++++=at
all ^abn++++=all
in ^in++++=in
education ^nn+nom+++=education!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
Isaiah ^np++++=Isaiah,
, ^zz++++=EXTRAWORD
assuming ^vbg+vprv++xvbg+=assuming
an ^at++++=an
expression ^nn++++=expression
of ^in++++=of
good ^jj++++=good-natured
- ^zz++++=EXTRAWORD
natured ^jj+atrb+++=EXTRAWORD
respect ^nn++++=respect.
. ^zz++++=EXTRAWORD
Mamaieff ^np+++??+=Mamaieff
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drew ^vpsv++agls+xvbn+=drew
in ^in++++=in
his ^pp$+pp3+++=his
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
peasant ^nn+nom+++=peasant
for ^in++++=for
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
that ^cs+sub+++=that
fellow ^jjb++++=fellow
Kireelka ^np+++??+=Kireelka!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
judge ^nn++++=judge,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
to ^in++++=to
us ^pp1o+pp1+++=us
with ^in++++=with
something ^pn++++=something
almost ^rb+hdg+++=almost
of ^in++++=of
solemnity ^nn+nom+++=solemnity
in ^in++++=in
his ^pp$+pp3+++=his
face ^nn++++=face
and ^cc++++=and
in ^in++++=in
his ^pp$+pp3+++=his
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Just
just ^rb+emph+++=EXTRAWORD
look ^vb++++=look
at ^rb++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
please ^uh++++=please.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
anything ^rb++++=anything
but ^rb"++++=but
an ^at++++=an
ordinary ^jj+atrb+++=ordinary
peasant ^nn+nom+++=peasant
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
a ^at++++=a
rare ^jj+atrb+++=rare
sort ^nn++++=sort
of ^in++++=of
animal ^nn++++=animal!
! ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
fire ^nn++++=fire
on ^in++++=on
board ^nn++++=board
the ^ati++++=the
steamer ^nn++++=steamer
Gregory ^np++++=Gregory
this ^dt+dem+++=this
ragamuffin ^nn+++??+=ragamuffin,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
gnat ^nn+++??+=gnat,
, ^zz++++=EXTRAWORD
rescued ^j+++xvbn+=rescued
without ^in++++=without
anyone ^pn++++=anyone's
's ^vbz+bez+vrb++0=EXTRAWORD
assistance ^nn+nom+++=assistance
six ^cd++++=six
persons ^nns++++=persons.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
late ^jj+atrb+++=late
autumn ^nn++++=autumn
then ^rn+tm+++=then;
; ^zz++++=EXTRAWORD
for ^in++++=for
four ^cd++++=four
long ^jj+atrb+++=long
hours ^nns++++=hours
he ^pp3a+pp3+++=he
laboured ^vbd+++xvbnx+=laboured
in ^in++++=in
peril ^nn++++=peril
of ^in++++=of
his ^pp$+pp3+++=his
life ^nn++++=life,
, ^zz++++=EXTRAWORD
soaked ^j+++xvbn+=soaked
to ^in++++=to
the ^ati++++=the
skin ^nn++++=skin,
, ^zz++++=EXTRAWORD
for ^in++++=for
rain ^nn++++=rain
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming
down ^rp++++=down
in ^in++++=in
torrents ^nns+++??+=torrents.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
rescued ^vprf+++xvbnx+=rescued
six ^cd++++=six
lives ^nns++++=lives,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
quietly ^rb++++=quietly
disappeared ^vbd+seem++xvbn+=disappeared;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
looked ^vbd+++xvbnx+=looked
for ^in++++=for
him ^pp3o+pp3+++=him
everywhere ^rb+cnj+++=everywhere,
, ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
recompense ^vbi+++??+=recompense
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
to ^to++++=to
give ^vbi++++=give
him ^pp3o+pp3+++=him
a ^at++++=a
medal ^nn++++=medal
for ^in++++=for
his ^pp$+pp3+++=his
bravery ^nn+nom+++=bravery;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
they ^pp3a+pp3+++=they
found ^vbd+vprv++xvbnx+=found
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
stealing ^nvbg+++xvbg+=stealing
away ^rp+pl+++=away
to ^to++++=to
hide ^vbi++++=hide
himself ^ppl+pp3+++=himself
in ^in++++=in
the ^ati++++=the
dark ^jj+atrb+++=dark
woods ^nns++++=woods.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+aux++=has
always ^rb++splt++=always
managed ^vprf+++xvbnx+=managed
his ^pp$+pp3+++=his
affairs ^nns++++=affairs
well ^rb++++=well;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
thrifty ^jj++++=thrifty;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
drove ^vbd+++xvbnx+=drove
his ^pp$+pp3+++=his
young ^jj+atrb+++=young
daughter ^nn+nom+++=daughter-in-law
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
into ^in++++=into
her ^pp$+pp3+++=her
grave ^jj++++=grave;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
old ^jj+atrb+++=old
wife ^nn++++=wife
beats ^nns++++=beats
him ^pp3o+pp3+++=him
sometimes ^rb++++=sometimes
with ^in++++=with
logs ^nns++++=logs
of ^in++++=of
wood ^nn++++=wood;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
a ^at++++=a
drunkard ^nn++++=drunkard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
pious ^jj+pred+++=pious.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sings ^vbz++++=sings
in ^in++++=in
the ^ati++++=the
church ^nn++++=church
choir ^nn++++=choir,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
possesses ^nns+nom+++=possesses
a ^at++++=a
fine ^jj+atrb+++=fine
beehive ^nn++++=beehive
with ^in++++=with
good ^jj+atrb+++=good
swarms ^nns+++??+=swarms
of ^in++++=of
bees ^nns++++=bees;
; ^zz++++=EXTRAWORD
added ^j+++xvbn+=added
to ^in++++=to
all ^abn++++=all
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
a ^at++++=a
great ^jj+atrb+++=great
thief ^nn++++=thief!
! ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
a ^at++++=a
barge ^nn++++=barge
got ^vbd+++xvbn+=got
stopped ^vbd+++xvbn+=stopped
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
caught ^vpsv++agls+xvbnx+=caught
stealing ^nvbg+++xvbg+=stealing;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
carried ^vprf+++xvbnx+=carried
off ^rb+phrv+++=off
three ^cd++++=three
bags ^nns++++=bags
of ^in++++=of
plums ^nns++++=plums.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+++=see
what ^wdt+who+whcl++=what
a ^at++++=a
curious ^jj+atrb+++=curious
character ^nn+nom+++=character
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
speech ^nn++++=speech
made ^vbd+++xvbn+=made
us ^pp1o+pp1+++=us
all ^abn++++=all
turn ^nn++++=turn
our ^pp$+pp1+++=our
attention ^nn+nom+++=attention
to ^in++++=to
the ^ati++++=the
clever ^jj+atrb+++=clever
peasant ^nn+nom+++=peasant,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
stood ^vbd+++xvbn+=stood
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
us ^pp1o+pp1+++=us
with ^in++++=with
eyes ^nns++++=eyes
cast ^vbd+++xvbn+=cast
down ^rp++++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sniffing ^vbg+++xvbg+=sniffing
vigorously ^rb++++=vigorously.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
gaze ^nn++++=gaze
was ^vbd+bedz+aux++=was
fixed ^vpsv++agls+xvbnx+=fixed
on ^in++++=on
the ^ati++++=the
elegant ^jj+atrb+++=elegant
shoes ^nns++++=shoes
of ^in++++=of
the ^ati++++=the
district ^nn++++=district
judge ^nn++++=judge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
two ^cd++++=two
suggestive ^jj+atrb+++=suggestive
little ^jj+atrb+++=little
wrinkles ^nns++++=wrinkles
played ^vbd+++xvbn+=played
round ^rb++++=round
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
his ^pp$+pp3+++=his
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
his ^pp$+pp3+++=his
