On ^in++++=ON
turned ^vbd+++xvbnx+=turned
toward ^in++++=toward
them ^pp3o+pp3+++=them
and ^cc++++=and
flung ^vbd+++xvbn+=flung
back ^jjb++++=back
her ^pp$+pp3+++=her
hand ^nn++++=hand
with ^in++++=with
a ^at++++=a
gesture ^nn++++=gesture
of ^in++++=of
farewell ^nn++++=farewell.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
her ^pp$+pp3+++=her
face ^nn++++=face
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
changed ^jj+++xvbn+=changed
that ^dt+dem+++=that
they ^pp3a+pp3+++=they
hardly ^rb+down+++=hardly
recognized ^vbd+vprv+tht0+xvbn+=recognized
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Sin ^nn++++=Sin
and ^cc++++=and
evil ^jj+atrb+++=evil
passions ^nns++++=passions
glowed ^vbd+++xvbn+=glowed
through ^in++++=through
its ^pp$+it+++=its
comeliness ^nns+nom+++=comeliness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wrought ^jj+++xvbn+=wrought
a ^at++++=a
horrible ^jj+atrb+++=horrible
deformity ^nn+nom+++=deformity;
; ^zz++++=EXTRAWORD
a ^at++++=a
smile ^nn++++=smile
gleamed ^vbd+++xvbn+=gleamed
in ^in++++=in
her ^pp$+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
as ^in++++=as
of ^in"++++=of
triumphant ^jj+atrb+++=triumphant
mockery ^nn+nom+++=mockery,
, ^zz++++=EXTRAWORD
at ^in++++=at
their ^pp$+pp3+++=their
surprise ^nn++++=surprise
and ^cc++++=and
grief ^nn++++=grief.
. ^zz++++=EXTRAWORD
[ ^zz++++=[166]
166 ^cd++++=EXTRAWORD
] ^zz++++=EXTRAWORD
" ^zz++++="Daughter,"
daughter ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
John ^np++++=John
Inglefield ^np+++??+=Inglefield,
, ^zz++++=EXTRAWORD
between ^in++++=between
wrath ^nn++++=wrath
and ^cc++++=and
sorrow ^nn++++=sorrow,
, ^zz++++=EXTRAWORD
" ^zz++++="stay
stay ^vb++++=EXTRAWORD
and ^cc++++=and
be ^vb+be+vrb++=be
your ^pp$+pp2+++=your
father ^nn++++=father's
's ^$++++=EXTRAWORD
blessing ^nn++++=blessing,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
take ^vb++++=take
his ^pp$+pp3+++=his
curse ^nn++++=curse
with ^in++++=with
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
instant ^jj+atrb+++=instant
Prudence ^nn+nom+++=Prudence
lingered ^vbd+++xvbn+=lingered
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
back ^jjb++++=back
into ^in++++=into
the ^ati++++=the
fire ^nn++++=fire-lighted
- ^zz++++=EXTRAWORD
lighted ^vbd+++xvbn+=EXTRAWORD
room ^nn++++=room,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
her ^pp3o+pp3+++=her
countenance ^nn+nom+++=countenance
wore ^vbd+++xvbn+=wore
almost ^rb+hdg+++=almost
the ^ati++++=the
expression ^nn++++=expression
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
were ^vbd+bed+aux++=were
struggling ^nvbg+++xvbg+=struggling
with ^in++++=with
a ^at++++=a
fiend ^nn++++=fiend
who ^whp+rel+subj++=who
had ^vb+hv+vrb++=had
power ^nn++++=power
to ^to+ncmp+++=to
seize ^vbi++++=seize
his ^pp$+pp3+++=his
victim ^nn++++=victim
even ^rb++++=even
within ^in++++=within
the ^ati++++=the
hallowed ^jj+++xvbn+=hallowed
precincts ^npl++++=precincts
of ^in++++=of
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
hearth ^nn++++=hearth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fiend ^nn++++=fiend
prevailed ^vbd+++xvbn+=prevailed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Prudence ^nn+nom+++=Prudence
vanished ^vbd+++xvbn+=vanished
into ^in++++=into
the ^ati++++=the
outer ^jjb+atrb+++=outer
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
family ^nn++++=family
rushed ^vbd+++xvbn+=rushed
to ^in++++=to
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
could ^md+pos+++=could
see ^vb+vprv+tht0++=see
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
heard ^vbd+vprv++xvbn+=heard
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
wheels ^nns++++=wheels
rattling ^jj++++=rattling
over ^in++++=over
the ^ati++++=the
frozen ^jj+atrb++xvbn+=frozen
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
same ^ap++++=same
night ^nn++++=night,
, ^zz++++=EXTRAWORD
among ^in++++=among
the ^ati++++=the
painted ^jj+atrb++xvbn+=painted
beauties ^nns++++=beauties
at ^in++++=at
the ^ati++++=the
theatre ^nn++++=theatre
of ^in++++=of
a ^at++++=a
neighbouring ^jj+atrb+++=neighbouring
city ^nn++++=city,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
one ^cd1++++=one
whose ^whp+rel+obj++=whose
dissolute ^jj+atrb+++=dissolute
mirth ^nn++++=mirth
seemed ^vbd+seem++xvbn+=seemed
inconsistent ^jj++++=inconsistent
with ^in++++=with
any ^dti++++=any
sympathy ^nn++++=sympathy
for ^in++++=for
pure ^jj+atrb+++=pure
affections ^nns+nom+++=affections,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
the ^ati++++=the
joys ^nns++++=joys
and ^cc++++=and
griefs ^nns++++=griefs
which ^whp+rel+subj++=which
are ^vb+ber+aux++=are
hallowed ^vpsv++by+xvbnx+=hallowed
by ^in++++=by
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
Prudence ^nn+nom+++=Prudence
Inglefield ^np+++??+=Inglefield.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
visit ^vb++++=visit
to ^in++++=to
the ^ati++++=the
Thanksgiving ^np+++??+=Thanksgiving
fireside ^nn++++=fireside
was ^vbd+bedz+vrb++=was
the ^ati++++=the
realization ^nn+nom+++=realization
of ^in++++=of
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
waking ^jj+++xvbg+=waking
dreams ^nps++++=dreams
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
guilty ^jj+atrb+++=guilty
soul ^nn++++=soul
will ^md+prd+++=will
sometimes ^rb++splt++=sometimes
stray ^vb++++=stray
back ^jjb++++=back
to ^in++++=to
its ^pp$+it+++=its
innocence ^nn+nom+++=innocence.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Sin ^nn++++=Sin,
, ^zz++++=EXTRAWORD
alas ^uh++++=alas!
! ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
careful ^jj+pred+++=careful
of ^in++++=of
her ^pp$+pp3+++=her
bondslaves ^vbz+++??+=bondslaves;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
hear ^vb+vprv+tht0++=hear
her ^pp$+pp3+++=her
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
holiest ^jjt+atrb+++=holiest
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+aux++=are
constrained ^vpsv++agls+xvbnx+=constrained
to ^to++++=to
go ^vbi++++=go
whither ^jjr++++=whither
she ^pp3a+pp3+++=she
summons ^nn++++=summons
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
same ^ap++++=same
dark ^jj+atrb+++=dark
power ^nn++++=power
that ^tht+rel+subj++=that
drew ^vbd+++xvbn+=drew
Prudence ^nn+nom+++=Prudence
Inglefield ^np+++??+=Inglefield
from ^in++++=from
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
hearth ^nn++++=hearth
the ^ati++++=the
same ^ap++++=same
in ^in++++=in
its ^pp$+it+++=its
nature ^nn++++=nature,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
heightened ^vwbn+++xvbn+=heightened
then ^rn+tm+++=then
to ^in++++=to
a ^at++++=a
dread ^nn++++=dread
necessity ^nn+nom+++=necessity
would ^md+prd+++=would
snatch ^vb++++=snatch
a ^at++++=a
guilty ^jj+atrb+++=guilty
soul ^nn++++=soul
from ^in++++=from
the ^ati++++=the
gate ^nn++++=gate
of ^in++++=of
heaven ^nn++++=heaven,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
make ^vb++++=make
its ^pp$+it+++=its
sin ^nn++++=sin
and ^cc++++=and
its ^pp$+it+++=its
punishment ^nn+nom+++=punishment
alike ^rb++++=alike
eternal ^jj++++=eternal.
. ^zz++++=EXTRAWORD
