One ^cd1++++=One
energy ^nn++++=energy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
seemed ^vbd+seem++xvbn+=seemed
stupefied ^vpsv++by+xvbn+=stupefied
by ^in++++=by
its ^pp$+it+++=its
effects ^nns++++=effects.
. ^zz++++=EXTRAWORD
" ^zz++++="However,"
however ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
next ^ap++++=next
day ^nn++++=day,
, ^zz++++=EXTRAWORD
contrary ^in+cmpx+++=contrary
to ^in"++++=to
my ^pp$+pp1+++=my
expectations ^nns+nom+++=expectations,
, ^zz++++=EXTRAWORD
the ^ati++++=the
patient ^nn++++=patient
was ^vbd+bedz+vrb++=was
no ^at++++=no
better ^nn++++=better.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
and ^cc+phrs+++=and
thought ^vbd+++xvbn+=thought,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
suddenly ^rb++++=suddenly
decided ^vb+++xvbn+=decided
to ^to+vcmp+++=to
remain ^vbi++++=remain
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
even ^cs+sub+++=even
though ^cs+sub+++=though
my ^pp$+pp1+++=my
other ^ap++++=other
patients ^nns++++=patients
were ^vbd+bed+aux++=were
expecting ^vbg+vprv++xvbgx+=expecting
me. ^nn+++??+=me...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
one ^cd1++++=one
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
afford ^vb++++=afford
to ^to+vcmp+++=to
disregard ^vbi++++=disregard
that ^dt+pdem+++=that;
; ^zz++++=EXTRAWORD
one ^cd1++++=one's
's ^vbz+bez+aux++0=EXTRAWORD
practice ^nn++++=practice
suffers ^nns+nom+++=suffers
if ^cs+cnd+++=if
one ^cd1++++=one
does ^vbz+doz+vrb++=does.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
first ^od++++=first
place ^nn++++=place,
, ^zz++++=EXTRAWORD
the ^ati++++=the
patient ^nn++++=patient
was ^vbd+bedz+vrb++=was
really ^rb+emph+++=really
in ^in++++=in
danger ^nn++++=danger;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
secondly ^rb+cnj+++=secondly,
, ^zz++++=EXTRAWORD
to ^to++++=to
tell ^vbi++++=tell
the ^ati++++=the
truth ^nn++++=truth,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
strongly ^rb+amp+++=strongly
drawn ^vbd+++xvbn+=drawn
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Besides ^rb++++=Besides,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
liked ^vbd+++xvbnx+=liked
the ^ati++++=the
whole ^jj+atrb+++=whole
family ^nn++++=family.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
really ^rb+emph+++=really
badly ^rb++++=badly
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
singularly ^rb+cnj+++=singularly,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
may ^md+pos+++=may
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
cultivated ^jj+atrb++xvbn+=cultivated
people. ^nn+++??+=people...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
father ^nn++++=father
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
learned ^jj+atrb++xvbn+=learned
man ^nn++++=man,
, ^zz++++=EXTRAWORD
an ^at++++=an
author ^nn++++=author;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
in ^in++++=in
poverty ^nn++++=poverty,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
managed ^vprf+++xvbnx+=managed
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died
to ^to++++=to
give ^vbi++++=give
his ^pp$+pp3+++=his
children ^nns++++=children
an ^at++++=an
excellent ^jj+atrb+++=excellent
education ^nn+nom+++=education;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
left ^vbd+++xvbnx+=left
a ^at++++=a
lot ^nn++++=lot
of ^in++++=of
books ^nns++++=books
too ^rb++++=too.
. ^zz++++=EXTRAWORD
Either ^dtx++++=Either
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
after ^in+ppvb+++=after
the ^ati++++=the
invalid ^nn++++=invalid
very ^ql+amp+++=very
carefully ^rb+cnj+++=carefully,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
for ^in++++=for
some ^dti++++=some
other ^ap++++=other
reason ^nn++++=reason;
; ^zz++++=EXTRAWORD
anyway ^rb+cnj+++=anyway,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
venture ^vb++++=venture
to ^to+vcmp+++=to
say ^vbi+vpub+++=say
all ^abn++++=all
the ^ati++++=the
household ^nn++++=household
loved ^vbd+++xvbn+=loved
me ^pp1o+pp1+++=me
as ^cs+sub+++=as
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
were ^vbd+bed+vrb++=were
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
family. ^nn+++??+=family...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Meantime ^nn++++=Meantime
the ^ati++++=the
roads ^nns++++=roads
were ^vbd+bed+vrb++=were
in ^in++++=in
a ^at++++=a
worse ^jjr+atrb+++=worse
state ^nn++++=state
than ^in++++=than
ever ^rb++++=ever;
; ^zz++++=EXTRAWORD
all ^abn++++=all
communications ^nns+nom+++=communications,
, ^zz++++=EXTRAWORD
so ^ql++++=so
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
cut ^vpsv++agls+xvbnx+=cut
off ^rb+phrv+++=off
completely ^rb+amp+++=completely;
; ^zz++++=EXTRAWORD
even ^rb++++=even
medicine ^nn++++=medicine
could ^md+pos+++=could
with ^in++++=with
difficulty ^nn++++=difficulty
be ^vb+be+aux++=be
got ^vpsv++agls+xvbnx+=got
from ^in++++=from
the ^ati++++=the
town. ^nn+++??+=town...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
sick ^jj+atrb+++=sick
girl ^nn++++=girl
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
getting ^vbg+++xvbg+=getting
better. ^nn+++??+=better...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Day ^nn++++=Day
after ^in++++=after
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
day ^nn++++=day
after ^in++++=after
day ^nn++++=day
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
but ^cc+cls+++=but
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
here.. ^nn+++??+=here..."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
( ^zz++++=(The
the ^ati++++=EXTRAWORD
doctor ^nn++++=doctor
made ^vbd+++xvbn+=made
a ^at++++=a
brief ^jj+atrb+++=brief
pause ^nn++++=pause.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
declare ^vb+vpub+tht0++=declare
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
to ^to++++=to
tell ^vbi++++=tell
you.". ^nn+++??+=you."...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
( ^zz++++=(He
he ^pp3a+pp3+++=EXTRAWORD
again ^rb+tm+++=again
took ^vbd+++xvbn+=took
snuff ^nn++++=snuff,
, ^zz++++=EXTRAWORD
coughed ^j+++xvbn+=coughed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
swallowed ^vbd+++xvbn+=swallowed
a ^rb++++=a
little ^rb"++++=little
tea ^nn++++=tea.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
tell ^vb++++=tell
you ^pp2+pp2+++=you
without ^in++++=without
beating ^xvbg+++xvbg+=beating
about ^in++++=about
the ^ati++++=the
bush ^nn++++=bush.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
patient ^nn++++=patient
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
how ^wrb+who+whq++=how
should ^md+nec+++=should
I ^pp1a+pp1+++=I
say?. ^nn+++??+=say?...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Well ^rb+dspt+++=Well
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
in ^in++++=in
love ^nn++++=love
with ^in++++=with
me ^pp1o+pp1+++=me
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
or ^cc+cls+++=or,
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
in ^in++++=in
love ^nn++++=love
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
however ^rb+cnj+++=however
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
really ^rb+cnj+++=really,
, ^zz++++=EXTRAWORD
how ^wrb+who+whq++=how
should ^md+nec+++=should
one ^cd1++++=one
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
( ^zz++++=(The
the ^ati++++=EXTRAWORD
doctor ^nn++++=doctor
looked ^vbd+++xvbn+=looked
down ^rp++++=down
and ^cc++++=and
grew ^vbd+++xvbn+=grew
red ^jj++++=red.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
on ^in++++=on
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
" ^zz++++="in
in ^in++++=EXTRAWORD
love ^nn++++=love,
, ^zz++++=EXTRAWORD
indeed ^rb++++=indeed!
! ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
should ^md+nec+++=should
not ^xnot++not++=not
over ^in++++=over-estimate
- ^zz++++=EXTRAWORD
estimate ^nn+nom+++=EXTRAWORD
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
an ^at++++=an
educated ^jj+atrb++xvbn+=educated
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
clever ^jj++++=clever
and ^cc++++=and
well ^rb++++=well-read,
- ^zz++++=EXTRAWORD
read ^vb+vprv++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
even ^rb++splt++=even
forgotten ^vprf+++xvbnx+=forgotten
my ^pp$+pp1+++=my
Latin ^nn++++=Latin,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
may ^md+pos+++=may
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
completely ^rb+amp+++=completely.
. ^zz++++=EXTRAWORD
As ^in++++=As
to ^in++++=to
appearance ^nn+nom+++=appearance"
" ^zz++++=EXTRAWORD
( ^zz++++=(the
the ^ati++++=EXTRAWORD
doctor ^nn++++=doctor
looked ^vbd+++xvbn+=looked
himself ^ppl+pp3+++=himself
over ^in++++=over
with ^in++++=with
a ^at++++=a
smile ^nn++++=smile)
) ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
nothing ^pn++++=nothing
to ^to++++=to
boast ^vbi+vpub+++=boast
of ^in++++=of
there ^rn+pl+++=there
either ^dtx++++=either.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
God ^np++++=God
Almighty ^jj++++=Almighty
did ^vbd+dod+aux++=did
not ^xnot++not++=not
make ^vb++++=make
me ^pp1o+pp1+++=me
a ^at++++=a
fool ^nn++++=fool;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
take ^vb++++=take
black ^nn++++=black
for ^in++++=for
white ^jj++++=white;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
a ^at++++=a
thing ^nn++++=thing
or ^cc++++=or
two ^cd++++=two;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+++=see
very ^ql+amp+++=very
clearly ^rb+cnj+++=clearly,
, ^zz++++=EXTRAWORD
for ^in++++=for
instance ^nn+nom+++=instance
that ^tht+rel+obj++=that
Aleksandra ^np+++??+=Aleksandra
Andreyevna ^np+++??+=Andreyevna--that
-- ^--+clp+++=EXTRAWORD
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
name ^nn++++=name--did
-- ^--+clp+++=EXTRAWORD
did ^vbd+dod+aux++=EXTRAWORD
not ^xnot++not++=not
feel ^vb+vprv+++=feel
love ^nn++++=love
for ^in++++=for
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
had ^vb+hv+vrb++=had
a ^at++++=a
friendly ^jj++++=friendly,
, ^zz++++=EXTRAWORD
so ^ql++++=so
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
inclination ^nn+nom+++=inclination--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
respect ^nn++++=respect
or ^cc++++=or
something ^pn++++=something
for ^in++++=for
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
she ^pp3a+pp3+++=she
herself ^ppl+pp3+++=herself
perhaps ^rb++++=perhaps
mistook ^vbd+++xvbn+=mistook
this ^dt+dem+++=this
sentiment ^nn+nom+++=sentiment,
, ^zz++++=EXTRAWORD
anyway ^rb+dspt+++=anyway
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
attitude ^nn++++=attitude;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
may ^md+pos+++=may
form ^vb++++=form
your ^pp$+pp2+++=your
own ^ap++++=own
judgment ^nn+nom+++=judgment
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
added ^vbd+vpub++xvbn+=added
the ^ati++++=the
doctor ^nn++++=doctor,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
out ^rb+phrv+++=out
all ^rb++++=all
these ^dt+dem+++=these
disconnected ^jj+atrb++xvbn+=disconnected
sentences ^nns+nom+++=sentences
without ^in++++=without
taking ^xvbg+++xvbg+=taking
breath ^nn++++=breath,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
obvious ^jj+atrb+++=obvious
embarrassment ^nn+nom+++=embarrassment,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
wandering ^vbg+++xvbgx+=wandering
rather ^rb++++=rather--you
-- ^--+clp+++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand
anything ^pn++++=anything
like ^in++++=like
this ^dt+pdem+++=this
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There,
, ^zz++++=EXTRAWORD
with ^in++++=with
your ^pp$+pp2+++=your
leave ^nn++++=leave,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
relate ^vb++++=relate
it ^pp3+it+++=it
all ^rb++++=all
in ^in++++=in
order ^nn++++=order."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drank ^vbd+++xvbnx+=drank
off ^in+pl+++=off
a ^at++++=a
glass ^nn++++=glass
of ^in++++=of
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vpsv++agls+xvbn+=began
in ^in++++=in
a ^at++++=a
calmer ^jjr+atrb+++=calmer
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
patient ^nn++++=patient
kept ^vbd+++xvbn+=kept
getting ^vbg+++xvbg+=getting
worse ^jjr++++=worse
and ^cc+phrs+++=and
worse ^jjr++++=worse.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
not ^xnot++not++=not
a ^at++++=a
doctor ^nn++++=doctor,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
good ^jj+atrb+++=good
sir ^npt++++=sir;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
cannot ^md+pos+not++=cannot
understand ^vb+vprv+++=understand
what ^wdt+who+whcl++=what
passes ^nns++++=passes
in ^in++++=in
a ^at++++=a
poor ^jj+atrb+++=poor
fellow ^jjb+atrb+++=fellow's
's ^vbz+bez+vrb++0=EXTRAWORD
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
begins ^vbz++++=begins
to ^to++++=to
suspect ^vbi+vprv+++=suspect
that ^tht+vcmp+++=that
the ^ati++++=the
disease ^nn++++=disease
is ^vbz+bez+aux++=is
getting ^vbg+++xvbgx+=getting
the ^ati++++=the
upper ^jjb+atrb+++=upper
hand ^nn++++=hand
of ^in++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
becomes ^vbz++++=becomes
of ^in++++=of
his ^pp$+pp3+++=his
belief ^nn++++=belief
in ^in++++=in
himself ^ppl+pp3+++=himself?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
suddenly ^rb++++=suddenly
grow ^vb++++=grow
so ^rb+emph+++=so
timid ^jj++++=timid;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
indescribable ^jj++++=indescribable.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
fancy ^vb+vprv+++=fancy
then ^rn+tm+++=then
that ^cs+sub+++=that
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
forgotten ^vprf+++xvbnx+=forgotten
everything ^pn++++=everything
you ^pp2+pp2+++=you
knew ^vbd+vprv++xvbn+=knew,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
the ^ati++++=the
patient ^nn++++=patient
has ^vbz+hvz+vrb++=has
no ^at++++=no
faith ^nn++++=faith
in ^in++++=in
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
other ^ap++++=other
people ^nns++++=people
begin ^vb++++=begin
to ^to++++=to
notice ^vbi+vprv+++=notice
how ^wrb+who+whcl++=how
distracted ^xvbn+++xvbn+=distracted
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tell ^vb++++=tell
you ^pp2+pp2+++=you
the ^ati++++=the
symptoms ^nns++++=symptoms
with ^in++++=with
reluctance ^nn+nom+++=reluctance;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
looking ^vbg+++xvbgx+=looking
at ^rb++++=at
you ^pp2+pp2+++=you
suspiciously ^rb+cnj+++=suspiciously,
, ^zz++++=EXTRAWORD
whispering. ^nn+++??+=whispering...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Ah ^uh++++=Ah!
! ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
horrid ^jj++++=horrid!
! ^zz++++=EXTRAWORD
There ^ex+pex+++=There
must ^md+nec+++=must
be ^vb+be+vrb++=be
a ^at++++=a
remedy ^nn++++=remedy,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+++=think,
, ^zz++++=EXTRAWORD
for ^in++++=for
this ^dt+dem+++=this
disease ^nn++++=disease,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
one ^cd1++++=one
could ^md+pos+++=could
find ^vb+vprv+tht0++=find
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Isn't
n't ^xnot++not++0=EXTRAWORD
this ^dt+dem+++=this
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
try ^vb++++=try--no,
-- ^--+clp+++=EXTRAWORD
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
allow ^vb++++=allow
the ^ati++++=the
medicine ^nn++++=medicine
the ^ati++++=the
necessary ^jj+atrb+++=necessary
time ^nn++++=time
to ^to++++=to
do ^vbi++++=do
good. ^nn+++??+=good...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
clutch ^nn++++=clutch
at ^in++++=at
one ^cd1++++=one
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
at ^rb++++=at
another ^dt++++=another.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
you ^pp2+pp2+++=you
take ^vb++++=take
up ^rb+phrv+++=up
a ^at++++=a
book ^nn++++=book
of ^in++++=of
medical ^jj+atrb+++=medical
prescriptions ^nns+nom+++=prescriptions--here
-- ^--+clp+++=EXTRAWORD
here ^rn+pl+++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+++=think!
! ^zz++++=EXTRAWORD
Sometimes ^rb+cnj+++=Sometimes,
, ^zz++++=EXTRAWORD
by ^in++++=by
Jove ^nn++++=Jove,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
pick ^vb++++=pick
one ^cd1++++=one
out ^rp+pl+++=out
by ^in++++=by
chance ^nn++++=chance,
, ^zz++++=EXTRAWORD
thinking ^nvbg+++xvbg+=thinking
to ^to++++=to
leave ^vbi++++=leave
it ^pp3+it+++=it
to ^in++++=to
fate. ^nn+++??+=fate...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
meantime ^nn++++=meantime
a ^at++++=a
fellow-creature ^nn+++??+=fellow-creature's
's ^vbz+bez+aux++0=EXTRAWORD
dying ^vbg+++xvbgx+=dying,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
another ^dt++++=another
doctor ^nn++++=doctor
would ^md+prd+++=would
have ^vb+hv+aux++=have
saved ^vprf+++xvbnx+=saved
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
' ^zz++++='We
we ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+vrb++=have
a ^at++++=a
consultation ^nn+nom+++=consultation,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
say ^vb+vpub+++=say;
; ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
not ^xnot++not++=not
take ^vb++++=take
the ^ati++++=the
responsibility ^nn+nom+++=responsibility
on ^in++++=on
myself ^ppl+pp1+++=myself.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc+cls+++=And
what ^wdt+who+++=what
a ^at++++=a
fool ^jjb++++=fool
you ^pp2+pp2+++=you
look ^vb++++=look
at ^rb++++=at
such ^abl++++=such
times ^nns++++=times!
! ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
in ^in++++=in
time ^nn++++=time
you ^pp2+pp2+++=you
learn ^vb+vprv+++=learn
to ^to+vcmp+++=to
bear ^vbi+vprv+++=bear
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
nothing ^pn++++=nothing
to ^in++++=to
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
has ^vbz+hvz+aux++=has
died ^vprf+++xvbnx+=died--but
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
your ^pp$+pp2+++=your
fault ^nn++++=fault;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
treated ^vbd+++xvbn+=treated
him ^pp3o+pp3+++=him
by ^in++++=by
the ^ati++++=the
rules ^nns++++=rules.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
what ^wdt+who+++=what's
's ^vbz+bez+vrb++0=EXTRAWORD
still ^jj+pred+++=still
more ^rbr++++=more
torture ^nn++++=torture
to ^in++++=to
you ^pp2+pp2+++=you
is ^vbz+bez+aux++=is
to ^to++++=to
see ^vbi+vprv+++=see
blind ^jj+atrb+++=blind
faith ^nn++++=faith
in ^in++++=in
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
feel ^vbi+vprv+++=feel
yourself ^ppl+pp2+++=yourself
that ^cs+sub+++=that
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
not ^xnot++not++=not
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
be ^vbi++vrb++=be
of ^in++++=of
use ^nn++++=use.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
