One ^cd1++++=One
their ^pp$+pp3+++=their
way ^nn++++=way.
. ^zz++++=EXTRAWORD
The ^ati++++=The
piper ^np++++=piper
turned ^vbd+++xvbn+=turned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pointed ^vpsv++agls+xvbn+=pointed
to ^in++++=to
a ^at++++=a
neighbouring ^jj+atrb+++=neighbouring
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
an ^at++++=an
old ^jj+atrb+++=old
white ^jj+atrb+++=white
horse ^nn++++=horse
ready ^jj++++=ready
bitted ^jj+++xvbn+=bitted,
, ^zz++++=EXTRAWORD
bridled ^j+++xvbn+=bridled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saddled ^xvbn+++xvbn+=saddled.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
slung ^vbd+++xvbnx+=slung
the ^ati++++=the
pipe ^nn++++=pipe
across ^in+pl+++=across
his ^pp$+pp3+++=his
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
the ^ati++++=the
torch ^nn++++=torch
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
got ^j+++xvbn+=got
upon ^in++++=upon
the ^ati++++=the
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
started ^vpsv++agls+xvbn+=started
off ^in+pl+++=off
before ^in++++=before
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
as ^ql++++=as
hard ^jj++++=hard
as ^ql++++=as
he ^pp3a+pp3+++=he
could ^md+pos+++=could
go ^vb++++=go.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wood ^nn++++=wood
grew ^vbd+++xvbn+=grew
thinner ^jjr++++=thinner
and ^cc+phrs+++=and
thinner ^jjr++++=thinner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
ground ^nn++++=ground
began ^vbd+++xvbn+=began
to ^to++++=to
slope ^vbi++++=slope
up ^rp++++=up
toward ^in++++=toward
the ^ati++++=the
mountain ^nn++++=mountain.
. ^zz++++=EXTRAWORD
The ^ati++++=The
moon ^np++++=moon
had ^vb+hv+aux++=had
already ^rb++splt++=already
set ^vprf+++xvbnx+=set,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
little ^ap++++=little
white ^jj+atrb+++=white
flames ^nns++++=flames
of ^in++++=of
the ^ati++++=the
stars ^nns++++=stars
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
out ^rp+pl+++=out
everywhere ^rb++++=everywhere.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ground ^nn++++=ground
sloped ^vbd+++xvbn+=sloped
more ^rbr++++=more
and ^cc++++=and
more ^ql++++=more
until ^cs+sub+++=until
at ^rb++++=at
last ^rb"++++=last
they ^pp3a+pp3+++=they
rode ^vbd+++xvbnx+=rode
far ^rb+pl+++=far
above ^jjb++++=above
the ^ati++++=the
woods ^nns++++=woods
upon ^in++++=upon
the ^ati++++=the
wide ^jj++++=wide
top ^jjb++++=top
of ^in++++=of
the ^ati++++=the
mountain ^nn++++=mountain.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woods ^nns++++=woods
lay ^vbd+++xvbn+=lay
spread ^vb+++xvbn+=spread
out ^rp+pl+++=out
mile ^nn++++=mile
after ^in++++=after
mile ^nn++++=mile
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
away ^rp+pl+++=away
to ^in++++=to
the ^ati++++=the
south ^nr+pl+++=south
shot ^vbd+++xvbn+=shot
up ^rp++++=up
the ^ati++++=the
red ^jj+atrb+++=red
glare ^nn++++=glare
of ^in++++=of
the ^ati++++=the
burning ^jj+atrb++xvbg+=burning
town ^nn++++=town.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
before ^cs+sub+++=before
and ^cc++++=and
above ^rb++++=above
them ^pp3o+pp3+++=them
were ^vbd+bed+vrb++=were
the ^ati++++=the
little ^ap++++=little
white ^jj+atrb+++=white
flames ^nns++++=flames.
. ^zz++++=EXTRAWORD
The ^ati++++=The
guide ^nn++++=guide
drew ^vbd+++xvbn+=drew
rein ^nn++++=rein
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pointing ^vbg+++xvbg+=pointing
upwards ^rb++++=upwards
with ^in++++=with
the ^ati++++=the
hand ^nn++++=hand
that ^tht+rel+subj++=that
did ^vbd+dod+aux++=did
not ^xnot++not++=not
hold ^vb+vprv+++=hold
the ^ati++++=the
torch ^nn++++=torch,
, ^zz++++=EXTRAWORD
shrieked ^j+++xvbn+=shrieked
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
' ^zz++++='Look;
look ^vb++++=EXTRAWORD
; ^zz++++=EXTRAWORD
look ^vb++++=look
at ^rb++++=at
the ^ati++++=the
holy ^jj+atrb+++=holy
candles ^nns++++=candles!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and
then ^rn+tm+++=then
plunged ^vbd+++xvbn+=plunged
forward ^rb++++=forward
at ^rb++++=at
a ^at++++=a
gallop ^nn++++=gallop,
, ^zz++++=EXTRAWORD
waving ^vbg+++xvbg+=waving
the ^ati++++=the
torch ^nn++++=torch
hither ^rb++++=hither
and ^cc+phrs+++=and
thither ^rb++++=thither.
. ^zz++++=EXTRAWORD
' ^zz++++='Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear
the ^ati++++=the
hoofs ^nns++++=hoofs
of ^in++++=of
the ^ati++++=the
messengers ^nns+nom+++=messengers?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
guide ^nn++++=guide.
. ^zz++++=EXTRAWORD
' ^zz++++='Quick,
quick ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
quick ^jj++++=quick!
! ^zz++++=EXTRAWORD
or ^cc+cls+++=or
they ^pp3a+pp3+++=they
will ^md+prd+++=will
be ^vb+be+aux++=be
gone ^vpsv++agls+xvbnx+=gone
out ^rp+pl+++=out
of ^in++++=of
your ^pp$+pp2+++=your
hands ^nns++++=hands!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and
he ^pp3a+pp3+++=he
laughed ^vbd+++xvbnx+=laughed
as ^in++++=as
with ^in"++++=with
delight ^nn++++=delight
of ^in++++=of
the ^ati++++=the
chase ^nn++++=chase.
. ^zz++++=EXTRAWORD
The ^ati++++=The
troopers ^nns+nom+++=troopers
thought ^vbd+++xvbn+=thought
they ^pp3a+pp3+++=they
could ^md+pos+++=could
hear ^vb+vprv+++=hear
far ^rb+pl+++=far
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^cs+sub+++=as
if ^cs+cnd+++=if
below ^rb++++=below
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
rattle ^vb++++=rattle
of ^in++++=of
hoofs ^nns++++=hoofs;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
now ^rn+tm+++=now
the ^ati++++=the
ground ^nn++++=ground
began ^vbd+++xvbn+=began
to ^to++++=to
slope ^vbi++++=slope
more ^rbr++++=more
and ^cc+phrs+++=and
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
speed ^nn++++=speed
grew ^vbd+++xvbn+=grew
more ^ql++++=more
headlong ^jjb+atrb+++=headlong
moment ^nn++++=moment
by ^in++++=by
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
pull ^vbi++++=pull
up ^rp++++=up,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^rb++++=in
vain ^rb"++++=vain,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
horses ^nns++++=horses
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
gone ^vprf+++xvbn+=gone
mad ^jj++++=mad.
. ^zz++++=EXTRAWORD
The ^ati++++=The
guide ^vb++++=guide
had ^vbd+hvd+aux++=had
thrown ^vprf+++xvbnx+=thrown
the ^ati++++=the
reins ^nns++++=reins
on ^in+cmpx+++=on
to ^in"++++=to
the ^ati++++=the
neck ^nn++++=neck
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
white ^jj+atrb+++=white
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
waving ^vbg+++xvbgx+=waving
his ^pp$+pp3+++=his
arms ^nns++++=arms
and ^cc++++=and
singing ^nvbg+++xvbg+=singing
a ^at++++=a
wild ^jj+atrb+++=wild
Gaelic ^np+++??+=Gaelic
song ^nn++++=song.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
thin ^jj+atrb+++=thin
gleam ^nn++++=gleam
of ^in++++=of
a ^at++++=a
river ^nn++++=river,
, ^zz++++=EXTRAWORD
at ^rb++++=at
an ^at++++=an
immense ^jj+atrb+++=immense
distance ^nn+nom+++=distance
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
upon ^in++++=upon
the ^ati++++=the
brink ^nn++++=brink
of ^in++++=of
the ^ati++++=the
abyss ^nn++++=abyss
that ^tht+rel+subj++=that
is ^vbz+bez+aux++=is
now ^rn+tm+splt++=now
called ^vpsv++agls+xvbnx+=called
Lug ^np+++??+=Lug-na-Gael,
- ^zz++++=EXTRAWORD
na ^xnot++not++=EXTRAWORD
- ^zz++++=EXTRAWORD
gael ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
in ^in++++=in
English ^nn++++=English
the ^ati++++=the
Stranger ^np+nom+++=Stranger's
's ^$++++=EXTRAWORD
Leap ^vb++++=Leap.
. ^zz++++=EXTRAWORD
The ^ati++++=The
six ^cd++++=six
horses ^nns++++=horses
sprang ^vbd+++xvbn+=sprang
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
five ^cd++++=five
screams ^nns++++=screams
went ^vbd+++xvbn+=went
up ^rp++++=up
into ^in++++=into
the ^ati++++=the
air ^nn++++=air,
, ^zz++++=EXTRAWORD
a ^at++++=a
moment ^nn++++=moment
later ^rbr+tm+++=later
five ^cd++++=five
men ^nns++++=men
and ^cc++++=and
horses ^nns++++=horses
fell ^vbd+++xvbn+=fell
with ^in++++=with
a ^at++++=a
dull ^jj+atrb+++=dull
crash ^nn++++=crash
upon ^in++++=upon
the ^ati++++=the
green ^jj+atrb+++=green
slopes ^nns++++=slopes
at ^in++++=at
the ^ati++++=the
foot ^nn++++=foot
of ^in++++=of
the ^ati++++=the
rocks ^nns++++=rocks.
. ^zz++++=EXTRAWORD
