Being ^vbg+beg++xvbg+=Being
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
tould ^nn+++??+=tould
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Jer ^np+++??+=Jer,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
would ^md+prd+++=would
not ^xnot++not++=not
undherstand ^nn+++??+=undherstand
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="without
without ^in++++=EXTRAWORD
book ^nn++++=book-larnin'
- ^zz++++=EXTRAWORD
larnin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++0=an'
gasthronomy ^nn+++??+=gasthronomy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
" ^zz++++="so
so ^ql++++=EXTRAWORD
ax ^nn+++??+=ax
me ^pp1o+pp1+++=me
no ^at++++=no
questions ^nns+nom+++=questions,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
no ^at++++=no
lies ^nn++++=lies.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
blieve ^nn+++??+=blieve
me ^pp1o+pp1+++=me
in ^in++++=in
this ^dt+pdem+++=this
much ^rb+cnj+++=much,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
father ^nn++++=father
that ^tht+rel+subj++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
in ^in++++=in
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc+cls+++0=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
him ^pp3o+pp3+++=him
spake ^jj+atrb++??+=spake
tomorrow ^nr+tm+++=to-morrow
mornin ^nn+++??+=mornin',"
'," ^nn+++??+=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
give ^vb++++=give
you ^pp2+pp2+++=you
lave ^vb+++??+=lave
to ^to++++=to
call ^vbi++++=call
me ^pp1o+pp1+++=me
a ^at++++=a
fool ^nn++++=fool,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="Say
say ^vb+vpub+++=EXTRAWORD
no ^at++++=no
more ^rbr++++=more,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Terence ^np+nom+++=Terence,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+pdem+++=EXTRAWORD
settles ^vbz++++=settles
the ^ati++++=the
business ^nns+nom+++=business,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
oh ^uh++++=oh!
! ^zz++++=EXTRAWORD
blur ^nn++++=blur
and ^cc++++=and
ages ^nns++++=ages
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
not ^xnot++not++=not
a ^at++++=a
quare ^jj+atrb+++=quare
thing ^nn++++=thing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
a ^at++++=a
dacent ^jj+atrb+++=dacent
respictable ^jj+atrb+++=respictable
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="to
to ^to++++=EXTRAWORD
be ^vbi++vrb++=be
walkin ^nn+++??+=walkin'
' ^zz++++=EXTRAWORD
about ^in++++=about
the ^ati++++=the
counthry ^nn++++=counthry
in ^in++++=in
the ^ati++++=the
shape ^nn++++=shape
iv ^nn+++??+=iv
an ^at++++=an
ould ^np++++=ould
gandher ^jjr++++=gandher,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
oh ^uh++++=oh,
, ^zz++++=EXTRAWORD
murdher ^jjr++++=murdher,
, ^zz++++=EXTRAWORD
murdher ^jjr++++=murdher!
! ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
it ^pp3+it+++=it
often ^rb++++=often
I ^pp1a+pp1+++=I
plucked ^vbd+++xvbnx+=plucked
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
tundher ^jjr++++=tundher
and ^cc++++=and
ouns ^nns+++??+=ouns
might ^md+pos+++=might
not ^xnot++not++=not
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
ate ^vprf+++xvbnx+=ate
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wid ^in++++=wid
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
into ^in+ppvb+++=into
a ^at++++=a
could ^md+pos+++=could
parspiration ^nn+nom+++=parspiration,
, ^zz++++=EXTRAWORD
savin ^nn+++??+=savin'
' ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
prisince ^nn+++??+=prisince,
, ^zz++++=EXTRAWORD
an ^at++++=an
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
pint ^nn++++=pint
iv ^nn+++??+=iv
faintin ^nn+++??+=faintin'
' ^zz++++=EXTRAWORD
wid ^in++++=wid
the ^ati++++=the
bare ^jj+atrb+++=bare
notions ^nns+nom+++=notions
iv ^nn+++??+=iv
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
whin ^nn+++??+=whin
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
come ^vprf+++xvbn+=come
to ^in++++=to
himself ^ppl+pp3+++=himself
agin ^jj+++??+=agin,
, ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Jerry ^np++++=Jerry
to ^in++++=to
him ^pp3o+pp3+++=him
quite ^rb++++=quite
and ^cc++++0=an'
asy ^nn+++??+=asy:
: ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="Terence,"
terence ^np+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
aggravatin ^nn+++??+=aggravatin'
' ^zz++++=EXTRAWORD
yourself ^ppl+pp2+++=yourself,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
plan ^nn++++=plan
composed ^vwbn+++xvbn+=composed
that ^cs+sub+++=that
' ^zz++++='ill
ill ^jj++++=EXTRAWORD
make ^vb++++=make
him ^pp3o+pp3+++=him
spake ^nn+++??+=spake
out ^rp+pl+++=out,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
tell ^vb++++=tell
what ^wdt+who+++=what
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
in ^in++++=in
the ^ati++++=the
world ^nn++++=world
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
wantin ^nn+++??+=wantin',"
'," ^nn+++??+=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
mind ^nn++++=mind
and ^cc++++0=an'
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
comin ^nn+++??+=comin'
' ^zz++++=EXTRAWORD
in ^in++++=in
wid ^in++++=wid
your ^pp$+pp2+++=your
gosther ^jjr++++=gosther,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
to ^to++++=to
say ^vbi+vpub+++=say
agin ^nn+++??+=agin
anything ^pn++++=anything
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
jist ^nn++++=jist
purtind ^nn+++??+=purtind,
, ^zz++++=EXTRAWORD
as ^ql++++=as
soon ^rb+tm+++=soon
as ^in++++=as
the ^ati++++=the
bird ^nn++++=bird
is ^vbz+bez+aux++=is
brought ^vpsv++agls+xvbnx+=brought
back ^rb+cnj+++=back,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="how
how ^wrb+who+++=EXTRAWORD
that ^cs+sub+++=that
we ^pp1a+pp1+++=we're
're ^vb+ber+vrb++0=EXTRAWORD
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
to ^in++++=to
sind ^nn+++??+=sind
him ^pp3o+pp3+++=him
tomorrow ^nr+tm+++=to-morrow
mornin ^nn+++??+=mornin'
' ^zz++++=EXTRAWORD
to ^in++++=to
market ^nn++++=market,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="An'
and ^cc+cls+++0=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
spake ^nn+++??+=spake
to ^to++++=to-night,"
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="or
or ^cc++++=EXTRAWORD
gother ^jjr++++=gother
himself ^ppl+pp3+++=himself
out ^rp+pl+++=out
iv ^nn+++??+=iv
the ^ati++++=the
place ^nn++++=place,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="put
put ^vbd+++xvbn+=EXTRAWORD
him ^pp3o+pp3+++=him
into ^in++++=into
the ^ati++++=the
hamper ^nn++++=hamper
airly ^rb+cnj+++=airly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sind ^nn+++??+=sind
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
cart ^nn++++=cart,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="straight
straight ^jj++++=EXTRAWORD
to ^in++++=to
Tipperary ^np+nom++??+=Tipperary,
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi++vrb++=be
sould ^nn+++??+=sould
for ^in++++=for
ating ^xvbg+++xvbg+=ating,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="along
along ^in++++=EXTRAWORD
wid ^in++++=wid
the ^ati++++=the
two ^cd++++=two
gossoons ^nns+++??+=gossoons,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
my ^pp$+pp1+++=my
name ^nn++++=name
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
Jer ^np+++??+=Jer
Garvan ^np+++??+=Garvan,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
he ^pp3a+pp3+++=he
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
spake ^vb+++??+=spake
out ^rp+pl+++=out
before ^cs+sub+++=before
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
half ^abn++++=half-way,"
- ^zz++++=EXTRAWORD
way ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="An'
and ^cc++++0=EXTRAWORD
mind ^nn++++=mind,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="as
as ^ql++++=EXTRAWORD
soon ^rb+tm+++=soon
as ^in++++=as
iver ^jjr++++=iver
he ^pp3a+pp3+++=he
says ^vbz+vpub+++=says
the ^ati++++=the
first ^od++++=first
word ^nn++++=word,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
very ^ql+amp+++=very
minute ^nn++++=minute
bring ^vb++++=bring
him ^pp3o+pp3+++=him
aff ^nn+++??+=aff
to ^in++++=to
Father ^nn++++=Father
Crotty ^np+++??+=Crotty,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc+cls+++0=EXTRAWORD
if ^cs+cnd+++=if
his ^pp$+pp3+++=his
raverince ^nn+++??+=raverince
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
him ^pp3o+pp3+++=him
ratire ^nn+++??+=ratire,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="like
like ^in++++=EXTRAWORD
the ^ati++++=the
rest ^nn++++=rest
iv ^nn+++??+=iv
his ^pp$+pp3+++=his
parishioners ^nns+nom+++=parishioners,
, ^zz++++=EXTRAWORD
glory ^nn++++=glory
be ^vb+be+vrb++=be
to ^in++++=to
God ^np++++=God,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="into
into ^in++++=EXTRAWORD
the ^ati++++=the
siclusion ^nn+++??+=siclusion
iv ^nn+++??+=iv
the ^ati++++=the
flames ^nns++++=flames
iv ^jj+atrb++??+=iv
purgathory ^nn++++=purgathory,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="there's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
vartue ^nn+++??+=vartue
in ^in++++=in
my ^pp$+pp1+++=my
charums ^nns+++??+=charums,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
wid ^in++++=wid
that ^dt+dem+++=that
the ^ati++++=the
ould ^np++++=ould
gandher ^jjr++++=gandher
was ^vbd+bedz+aux++=was
let ^vpsv++agls+xvbnx+=let
into ^in++++=into
the ^ati++++=the
room ^nn++++=room
agin ^nn+++??+=agin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
they ^pp3a+pp3+++=they
all ^abn++++=all
bigined ^jj+++xvbn+=bigined
to ^to++++=to
talk ^vbi++++=talk
iv ^nn+++??+=iv
sindin ^nn+++??+=sindin'
' ^zz++++=EXTRAWORD
him ^pp3o+pp3+++=him
the ^ati++++=the
nixt ^nn+++??+=nixt
mornin ^nn+++??+=mornin'
' ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi++vrb++=be
sould ^nn+++??+=sould
for ^in++++=for
roastin ^nn+++??+=roastin'
' ^zz++++=EXTRAWORD
in ^in++++=in
Tipperary ^np+nom++??+=Tipperary,
, ^zz++++=EXTRAWORD
jist ^nn++++=jist
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
thing ^nn++++=thing
andoubtingly ^jj++++=andoubtingly
settled ^jj+++xvbn+=settled.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
divil ^nn+++??+=divil
a ^at++++=a
notice ^nn++++=notice
the ^ati++++=the
gandher ^jjr+atrb+++=gandher
tuck ^nn+++??+=tuck,
, ^zz++++=EXTRAWORD
no ^at++++=no
more ^rbr++++=more
nor ^cc+cls+neg++=nor
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
wor ^nn++++=wor
spaking ^vwbg+++xvbg+=spaking
iv ^nn+++??+=iv
the ^ati++++=the
Lord ^npt++++=Lord-Liftinant;
- ^zz++++=EXTRAWORD
liftinant ^nn+nom+++=EXTRAWORD
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
Terence ^np+nom+++=Terence
desired ^vbd+vsua++xvbn+=desired
the ^ati++++=the
boys ^nns++++=boys
to ^to++++=to
get ^vbi++++=get
ready ^jj++++=ready
the ^ati++++=the
kish ^nn++++=kish
for ^in++++=for
the ^ati++++=the
poulthry ^nn++++=poulthry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
to ^to++++=to
" ^zz++++="settle
settle ^vb++++=EXTRAWORD
it ^pp3+it+++=it
out ^rp+pl+++=out
wid ^in++++=wid
hay ^nn++++=hay
soft ^jj++++=soft
and ^cc++++0=an'
shnug ^nn+++??+=shnug,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
last ^jj+atrb+++=last
jauntin ^nn+++??+=jauntin'
' ^zz++++=EXTRAWORD
the ^ati++++=the
poor ^jj+atrb+++=poor
ould ^np++++=ould
gandher ^jjr++++=gandher
' ^zz++++='ill
ill ^jj++++=EXTRAWORD
get ^vb++++=get
in ^rb+phrv+++=in
this ^dt+dem+++=this
world ^nn++++=world,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
night ^nn++++=night
was ^vbd+bedz+vrb++=was
gettin ^nn+++??+=gettin'
' ^zz++++=EXTRAWORD
late ^jj++++=late,
, ^zz++++=EXTRAWORD
Terence ^np+nom+++=Terence
was ^vbd+bedz+vrb++=was
growin ^nn+++??+=growin'
' ^zz++++=EXTRAWORD
mighty ^jj++++=mighty
sorrowful ^jj++++=sorrowful
and ^cc++++0=an'
down ^rp++++=down-hearted
- ^zz++++=EXTRAWORD
hearted ^jj++++=EXTRAWORD
in ^in++++=in
himself ^ppl+pp3+++=himself
entirely ^rb+amp+++=entirely
wid ^in++++=wid
the ^ati++++=the
notions ^nns+nom+++=notions
iv ^nn+++??+=iv
what ^wdt+who+++=what
was ^vbd+bedz+vrb++=was
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
to ^to++++=to
happen ^vbi+v+++=happen.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
as ^in++++=as
soon ^rb+tm+++=soon
as ^in++++=as
the ^ati++++=the
wife ^nn++++=wife
and ^cc++++0=an'
the ^ati++++=the
crathurs ^nns+++??+=crathurs
war ^nn++++=war
fairly ^rb++++=fairly
in ^in++++=in
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
brought ^vbd+++xvbnx+=brought
out ^rb+phrv+++=out
some ^dti++++=some
illigint ^vbd+++xvbn+=illigint
potteen ^vbd+++xvbn+=potteen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
himself ^ppl+pp3+++=himself
and ^cc++++0=an'
Jer ^np+++??+=Jer
Garvan ^np+++??+=Garvan
sot ^nn+++??+=sot
down ^rp++++=down
to ^in++++=to
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
begorra ^nn+++??+=begorra,
, ^zz++++=EXTRAWORD
the ^ati++++=the
more ^rbr++++=more
anasy ^nn+++??+=anasy
Terence ^np+nom+++=Terence
got ^vbd+++xvbn+=got,
, ^zz++++=EXTRAWORD
the ^ati++++=the
more ^ql++++=more
he ^pp3a+pp3+++=he
dhrank ^nn+++??+=dhrank,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
himself ^ppl+pp3+++=himself
and ^cc++++=and
Jer ^np+++??+=Jer
Garvan ^np+++??+=Garvan
finished ^vbd+++xvbn+=finished
a ^at++++=a
quart ^nn++++=quart
betune ^nn+++??+=betune
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
an ^at++++=an
imparial ^jj++++=imparial
though ^rb+cnj+++=though,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
more ^ql++++=more's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
pity ^nn++++=pity,
, ^zz++++=EXTRAWORD
for ^in++++=for
them ^pp3o+pp3+++=them
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
anvinted ^jj+atrb++xvbn+=anvinted
antil ^nn+++??+=antil
short ^jj++++=short
since ^in++++=since;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
divil ^nn+++??+=divil
a ^at++++=a
much ^ap++++=much
matther ^jjr++++=matther
it ^pp3+it+++=it
signifies ^vbz++++=signifies
any ^dti++++=any
longer ^rbr++++=longer
if ^cs+cnd+++=if
a ^at++++=a
pint ^nn++++=pint
could ^md+pos+++=could
hould ^vb+++??+=hould
two ^cd++++=two
quarts ^nns+++??+=quarts,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
alone ^rb++++=alone
what ^wdt+who+++=what
it ^pp3+it+++=it
does ^vbz+doz+vrb++=does,
, ^zz++++=EXTRAWORD
sinst ^nn+++??+=sinst
Father ^nn++++=Father
Mathew ^np++++=Mathew
the ^ati++++=the
Lord ^npt++++=Lord
purloin ^nn+++??+=purloin
his ^pp$+pp3+++=his
raverence ^nn+nom+++=raverence
begin ^vb++++=begin'd
'd ^md+prd+pmd"++0=EXTRAWORD
to ^md+nec+++=to
give ^vb++++=give
the ^ati++++=the
pledge ^nn++++=pledge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
wid ^in++++=wid
the ^ati++++=the
blessin ^nn+++??+=blessin'
' ^zz++++=EXTRAWORD
iv ^nn+++??+=iv
timperance ^nn+nom+++=timperance
to ^to++++=to
deginerate ^nn+nom+++=deginerate
Ireland ^np++++=Ireland.
. ^zz++++=EXTRAWORD
' ^zz++++='An'
and ^cc++++0=EXTRAWORD
begorra ^nn+++??+=begorra,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
the ^ati++++=the
medle ^nn+++??+=medle
myself ^ppl+pp1+++=myself;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
proud ^jj++++=proud
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
iv ^nn+++??+=iv
that ^tht+rel+++=that
same ^ap++++=same,
, ^zz++++=EXTRAWORD
for ^in++++=for
abstamiousness ^nns+nom+++=abstamiousness
is ^vbz+bez+vrb++=is
a ^at++++=a
fine ^jj+atrb+++=fine
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
mighty ^jj+atrb+++=mighty
dhry ^nn++++=dhry.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
whin ^nn+++??+=whin
Terence ^np+nom+++=Terence
finished ^vbd+++xvbn+=finished
his ^pp$+pp3+++=his
pint ^nn++++=pint,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
he ^pp3a+pp3+++=he
might ^md+pos+++=might
as ^rb++splt++=as
well ^rb++++=well
stop ^vb++++=stop;
; ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
enough ^dt++++=enough
